"year","institutionname","institutionlevelid","institutionlevel","institutiontype","taxtype","cobased","division","agedesc","agemin","agemax","gender","ethnicity","studentlevel","degreelevel","residencyid","residency","cip2","cip","programname","recordcount"
"2012","University of Colorado Boulder","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","Asian","Undergraduate","Bachelor","1","In-State","52","52.0201","Business Administration and Management, General","30"
"2012","Metropolitan State University of Denver","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","30","30.1701","Behavioral Sciences","11"
"2012","University of Colorado Boulder","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Female","Asian","Undergraduate","Bachelor","1","In-State","50","50.0702","Fine/Studio Arts, General",
"2012","Pueblo Community College","2","College","Public","Not-for-Profit","Yes","DHE","Under 17",,"17","Male","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","1","In-State","48","48.0508","Welding Technology/Welder",
"2012","Red Rocks Community College","2","College","Public","Not-for-Profit","Yes","DHE","17-20","17","20","Female","White, non-Hispanic","Undergraduate","Certificate","2","Out-of-State","12","12.0407","Hair Styling/Stylist and Hair Design",
"2012","University of Colorado Boulder","4","University","Public","Not-for-Profit","Yes","DHE","Over 40","40",,"Male","White, non-Hispanic","Graduate","Masters","1","In-State","11","11.0701","Computer Science",
"2012","Pikes Peak Community College","2","College","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","Asian","Undergraduate","Certificate","1","In-State","15","15.1302","CAD/CADD Drafting and/or Design Technology/Technician",
"2012","Morgan Community College","2","College","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","Unknown Ethnicity","Undergraduate","Certificate","2","Out-of-State","51","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide",
"2012","Colorado State University","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","45","45.1001","Political Science and Government, General","28"
"2012","Pueblo Community College","2","College","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","White, non-Hispanic","Undergraduate","Associate","1","In-State","48","48.0508","Welding Technology/Welder",
"2012","University of Colorado Denver","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","Hispanic","Undergraduate","Bachelor","1","In-State","40","40.0501","Chemistry, General",
"2012","Colorado State University","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","Unknown Ethnicity","Undergraduate","Bachelor","1","In-State","26","26.0202","Biochemistry",
"2012","Northeastern Junior College","2","College","Public","Not-for-Profit","Yes","DHE","Over 40","40",,"Female","Unknown Ethnicity","Undergraduate","Associate","1","In-State","51","51.3801","Registered Nursing/Registered Nurse",
"2012","University of Colorado Denver","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","Black or African American, non-Hispanic","Undergraduate","Bachelor","1","In-State","14","14.0801","Civil Engineering, General",
"2012","Fort Lewis College","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","51","51.0913","Athletic Training/Trainer",
"2012","Fort Lewis College","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","52","52.1401","Marketing/Marketing Management, General",
"2012","University of Colorado Denver","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","White, non-Hispanic","Undergraduate","Bachelor","2","Out-of-State","26","26.0102","Biomedical Sciences, General",
"2012","Morgan Community College","2","College","Public","Not-for-Profit","Yes","DHE","Over 40","40",,"Female","White, non-Hispanic","Undergraduate","Associate","1","In-State","52","52.0201","Business Administration and Management, General",
"2012","University of Colorado Colorado Springs","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","White, non-Hispanic","Graduate","Masters","2","Out-of-State","14","14.1901","Mechanical Engineering",
"2012","Colorado State University","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","54","54.0101","History, General","44"
"2012","Trinidad State Junior College","2","College","Public","Not-for-Profit","Yes","DHE","Over 40","40",,"Female","Hispanic","Undergraduate","Associate","1","In-State","51","51.3501","Massage Therapy/Therapeutic Massage",
"2012","University of Colorado Boulder","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Female","Black or African American, non-Hispanic","Graduate","Doctoral","1","In-State","14","14.0701","Chemical Engineering",
"2012","University of Colorado Colorado Springs","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","14","14.1901","Mechanical Engineering",
"2012","Western State Colorado University","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","45","45.1001","Political Science and Government, General",
"2012","University of Colorado Boulder","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","Non-Resident Alien","Graduate","Masters","2","Out-of-State","38","38.0201","Religion/Religious Studies",
"2012","Colorado State University","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Female","Hispanic","Graduate","Masters","1","In-State","51","51.2501","Veterinary Sciences/Veterinary Clinical Sciences, General",
"2012","University of Colorado Boulder","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Female","Asian","Graduate","Masters","1","In-State","14","14.1001","Electrical and Electronics Engineering",
"2012","Colorado State University","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Female","Native American or Alaskan Native","Graduate","Doctoral","1","In-State","1","1.0901",,
"2012","Colorado State University - Pueblo","4","University","Public","Not-for-Profit","Yes","DHE","Over 40","40",,"Male","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","9","9.0102",,
"2012","Community College of Aurora","2","College","Public","Not-for-Profit","Yes","DHE","Over 40","40",,"Female","Hispanic","Undergraduate","Associate","1","In-State","11","11.0901","Computer Systems Networking and Telecommunications",
"2012","Front Range Community College","2","College","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","Hawaiian or Pacific Islander","Undergraduate","Certificate","1","In-State","51","51.0904","Emergency Medical Technology/Technician (EMT Paramedic)",
"2012","Lamar Community College","2","College","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","White, non-Hispanic","Undergraduate","Associate","1","In-State","51","51.3801","Registered Nursing/Registered Nurse",
"2012","Arapahoe Community College","2","College","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","White, non-Hispanic","Undergraduate","Associate","1","In-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2012","Fort Lewis College","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","50","50.0702","Fine/Studio Arts, General","15"
"2012","Colorado State University - Pueblo","4","University","Public","Not-for-Profit","Yes","DHE","17-20","17","20","Female","White, non-Hispanic","Undergraduate","Bachelor","2","Out-of-State","42","42.0101","Psychology, General",
"2012","University of Colorado Denver","4","University","Public","Not-for-Profit","Yes","DHE","Over 40","40",,"Female","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","23","23.0101","English Language and Literature, General",
"2012","University of Colorado Denver","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","White, non-Hispanic","Graduate","Masters","1","In-State","26","26.0101","Biology/Biological Sciences, General",
"2012","University of Northern Colorado","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","Native American or Alaskan Native","Undergraduate","Bachelor","1","In-State","45","45.1101","Sociology",
"2012","Colorado Mesa University","4","University","Public","Not-for-Profit","Yes","DHE","17-20","17","20","Male","White, non-Hispanic","Undergraduate","Certificate","1","In-State","46","46.0303","Lineworker",
"2012","Northeastern Junior College","2","College","Public","Not-for-Profit","Yes","DHE","17-20","17","20","Female","White, non-Hispanic","Undergraduate","Associate","1","In-State","24","24.0102","General Studies","14"
"2012","Front Range Community College","2","College","Public","Not-for-Profit","Yes","DHE","17-20","17","20","Female","Unknown Ethnicity","Undergraduate","Associate","2","Out-of-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2012","Community College of Aurora","2","College","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","White, non-Hispanic","Undergraduate","Certificate","2","Out-of-State","22","22.0302","Legal Assistant/Paralegal",
"2012","Metropolitan State University of Denver","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","Asian","Undergraduate","Bachelor","1","In-State","42","42.0101","Psychology, General",
"2012","Morgan Community College","2","College","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","Hispanic","Undergraduate","Associate","2","Out-of-State","51","51.0806","Physical Therapy Technician/Assistant",
"2012","Community College of Denver","2","College","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","2","Out-of-State","51","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide",
"2012","University of Colorado Denver","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Female","Asian","Graduate","Doctoral","1","In-State","44","44.0401","Public Administration",
"2012","Colorado Mesa University","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","Hispanic","Undergraduate","Bachelor","2","Out-of-State","52","52.0101","Business/Commerce, General",
"2012","Community College of Aurora","2","College","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","Unknown Ethnicity","Undergraduate","Associate","2","Out-of-State","24","24.0102","General Studies",
"2012","Colorado School of Mines","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","Unknown Ethnicity","Undergraduate","Bachelor","1","In-State","14","14.0701","Chemical Engineering",
"2012","Colorado Mesa University","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","52","52.1201","Management Information Systems, General",
"2012","Adams State University","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","Asian","Undergraduate","Bachelor","2","Out-of-State","52","52.0101","Business/Commerce, General",
"2012","Otero Junior College","2","College","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","Black or African American, non-Hispanic","Undergraduate","Associate","2","Out-of-State","24","24.0199","Liberal Arts and Sciences, General Studies and Humanities, Other",
"2012","University of Colorado Boulder","4","University","Public","Not-for-Profit","Yes","DHE","Over 40","40",,"Female","White, non-Hispanic","Graduate","Doctoral","1","In-State","50","50.0902","Music History, Literature, and Theory",
"2012","University of Colorado Boulder","4","University","Public","Not-for-Profit","Yes","DHE","Over 40","40",,"Male","Native American or Alaskan Native","Graduate","Masters","1","In-State","52","52.0201","Business Administration and Management, General",
"2012","Arapahoe Community College","2","College","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","White, non-Hispanic","Undergraduate","Certificate","2","Out-of-State","51","51.0904","Emergency Medical Technology/Technician (EMT Paramedic)",
"2012","Red Rocks Community College","2","College","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","White, non-Hispanic","Undergraduate","Certificate","1","In-State","51","51.0904","Emergency Medical Technology/Technician (EMT Paramedic)","17"
"2012","University of Colorado Boulder","4","University","Public","Not-for-Profit","Yes","DHE","17-20","17","20","Male","Unknown Ethnicity","Undergraduate","Bachelor","2","Out-of-State","27","27.0101","Mathematics, General",
"2012","Colorado State University","4","University","Public","Not-for-Profit","Yes","DHE","Over 40","40",,"Female","Asian","Graduate","Masters","1","In-State","52","52.0101","Business/Commerce, General",
"2012","Morgan Community College","2","College","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Female","Hispanic","Undergraduate","Associate","1","In-State","24","24.0102","General Studies",
"2012","Northeastern Junior College","2","College","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Female","Unknown Ethnicity","Undergraduate","Certificate","1","In-State","51","51.3901","Licensed Practical/Vocational Nurse Training",
"2012","University of Colorado Denver","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","Asian","Undergraduate","Bachelor","1","In-State","14","14.1901","Mechanical Engineering",
"2012","Morgan Community College","2","College","Public","Not-for-Profit","Yes","DHE","Over 40","40",,"Male","White, non-Hispanic","Undergraduate","Certificate","1","In-State","52","52.0701","Entrepreneurship/Entrepreneurial Studies",
"2012","Colorado Mesa University","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","Asian","Undergraduate","Bachelor","2","Out-of-State","31","31.0504","Sport and Fitness Administration/Management",
"2012","Front Range Community College","2","College","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","White, non-Hispanic","Undergraduate","Associate","1","In-State","52","52.0302","Accounting Technology/Technician and Bookkeeping",
"2012","Community College of Denver","2","College","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","Asian","Undergraduate","Certificate","1","In-State","51","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide",
"2012","Community College of Aurora","2","College","Public","Not-for-Profit","Yes","DHE","Over 40","40",,"Male","White, non-Hispanic","Undergraduate","Certificate","1","In-State","43","43.0103","Criminal Justice/Law Enforcement Administration",
"2012","Colorado State University","4","University","Public","Not-for-Profit","Yes","DHE","Over 40","40",,"Male","White, non-Hispanic","Graduate","Doctoral","1","In-State","13","13.0499","Educational Administration and Supervision, Other",
"2012","Metropolitan State University of Denver","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","Native American or Alaskan Native","Undergraduate","Bachelor","1","In-State","42","42.0101","Psychology, General",
"2012","Adams State University","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","White, non-Hispanic","Undergraduate","Bachelor","2","Out-of-State","31","31.0505","Kinesiology and Exercise Science",
"2012","Colorado State University","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","White, non-Hispanic","Graduate","Doctoral","1","In-State","26","26.0406","Cell/Cellular and Molecular Biology",
"2012","Colorado State University - Pueblo","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","9","9.0102",,"12"
"2012","Front Range Community College","2","College","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","White, non-Hispanic","Undergraduate","Associate","1","In-State","24","24.0102","General Studies",
"2012","Red Rocks Community College","2","College","Public","Not-for-Profit","Yes","DHE","Over 40","40",,"Male","Hispanic","Undergraduate","Certificate","1","In-State","48","48.0701","Woodworking, General",
"2012","University of Colorado Boulder","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","9","9.0101",,"70"
"2012","University of Colorado Denver","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","Non-Resident Alien","Graduate","Masters","2","Out-of-State","11","11.0401","Information Science/Studies",
"2012","Metropolitan State University of Denver","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","Hispanic","Undergraduate","Bachelor","1","In-State","26","26.0101","Biology/Biological Sciences, General",
"2012","Colorado Mesa University","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","50","50.0409","Graphic Design",
"2012","Colorado State University","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","Unknown Ethnicity","Undergraduate","Bachelor","1","In-State","40","40.0801","Physics, General",
"2012","University of Northern Colorado","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","Unknown Ethnicity","Undergraduate","Bachelor","1","In-State","26","26.0101","Biology/Biological Sciences, General",
"2012","Metropolitan State University of Denver","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","Asian","Undergraduate","Bachelor","1","In-State","54","54.0101","History, General",
"2012","University of Northern Colorado","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","Hispanic","Graduate","Masters","1","In-State","42","42.2803","Counseling Psychology",
"2012","Arapahoe Community College","2","College","Public","Not-for-Profit","Yes","DHE","17-20","17","20","Female","Unknown Ethnicity","Undergraduate","Certificate","1","In-State","51","51.0904","Emergency Medical Technology/Technician (EMT Paramedic)",
"2012","University of Colorado Denver","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Female","White, non-Hispanic","Graduate","Masters","2","Out-of-State","4","4.0201",,
"2012","University of Colorado Denver","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","White, non-Hispanic","Graduate","Doctoral","1","In-State","44","44.0401","Public Administration",
"2012","Metropolitan State University of Denver","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","Black or African American, non-Hispanic","Undergraduate","Bachelor","1","In-State","52","52.1401","Marketing/Marketing Management, General",
"2012","Pikes Peak Community College","2","College","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Male","More than one race/ethnicity (non-hispanic)","Undergraduate","Certificate","1","In-State","51","51.0904","Emergency Medical Technology/Technician (EMT Paramedic)",
"2012","Colorado Mesa University","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Bachelor","1","In-State","50","50.0701","Art/Art Studies, General",
"2012","Aims Community College","2","College","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","Asian","Undergraduate","Associate","2","Out-of-State","24","24.0101","Liberal Arts and Sciences/Liberal Studies",
"2012","University of Colorado Boulder","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","Asian","Undergraduate","Bachelor","1","In-State","27","27.0301","Applied Mathematics, General",
"2012","Trinidad State Junior College","2","College","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","Hispanic","Undergraduate","Associate","1","In-State","50","50.0409","Graphic Design",
"2012","Metropolitan State University of Denver","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Male","Asian","Undergraduate","Bachelor","1","In-State","42","42.0101","Psychology, General",
"2012","University of Colorado Denver","4","University","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Female","White, non-Hispanic","Graduate","Masters","2","Out-of-State","11","11.0101","Computer and Information Sciences, General",
"2012","Fort Lewis College","4","University","Public","Not-for-Profit","Yes","DHE","21-24","21","24","Female","White, non-Hispanic","Undergraduate","Bachelor","1","In-State","3","3.0103",,
"2012","Colorado Mountain College","2","College","Public","Not-for-Profit","Yes","DHE","25-40","25","40","Female","White, non-Hispanic","Undergraduate","Associate","1","In-State","51","51.3801","Registered Nursing/Registered Nurse","16"
