"the_geom","irisyear","dvmt","fips","route","segmid","length_","hpmsid","fipscounty","funcclassi","govlevel","adminclass","population","urban","uabname","naaqsid","nhsdesig","specialsys","access_","trkrestric","priiri","priiridate","pripsi","prirutting","prifaultin","prifatigue","pritranscr","prislabcra","hutf_projy","builtyr","hutf_inspy","priyrrehab","pritreatme","prisurf","prisurfwd","thrulnqty","prithrulnw","operation","rrxid","strid","region","tprid","terrain","forestrout","routesign","routesignq","jursplit","routename","fromfeatur","segmdir","tofeature","segmprefix","countstati","aadt","countyear","volumegrou","aadtyr","aadtderiv","dhv","dd","aadtsingle","aadtcomb","pctpksu","pctpkcomb","pctoffpksu","pctoffpkco","yr20factor","hovtype","hovlnqty","tollid","tolltype","tollcharge","hpms_yradd","hpms_yrins","rigidthick","flexthick","basetype","basethick","median","medianwd","priinshldw","prioutshld","prioutsh_1","secinshldw","curves_a","curves_b","curves_c","curves_d","curves_e","curves_f","grades_a","grades_b","grades_c","grades_d","grades_e","grades_f","pkpark","widenobsta","widenfeas","sightdist","speedlim","intersecti","ltturnln","rtturnln","signaltype","greentime","signalqty","stopqty","nonctrlqty","roadterrai","lrsroute","frommeas","tomeas","gisid","fundid","shape_leng"
"MULTILINESTRING ((-103.87549800687826 38.09789950824207, -103.87088952042961 38.097869794171906, -103.86816570499354 38.09785723042397, -103.86655855713691 38.09784641045918, -103.86629411729679 38.09784461957563, -103.86465801103839 38.09782728018649))","2015","72","89","JJ.00","600.0","0.6",,"89","5","2","1","1","99999",,"0","0","0","3","0","0.0",,"2.5",,,,,,,"1995","1977",,"0.0","1","25.0","2.0","12.0","2",,,"2","7","2",,"0","0","0","JJ.00","CR 11","E","CR 11.50",,"200972","120.0","2014","1","2015","1","11.0","62.0","1.0","4.0","0.8","0.8","0.9","3.5","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","089-0-2013-0341","0.0","0.6","089  JJ.00        600","FedAid","950.6078266770164"
"MULTILINESTRING ((-104.74839794586615 39.833818196792244, -104.74736780828425 39.83381637494038, -104.74726911950418 39.83381620054733))","2015","4200","20000","PENA     BD","20501.0","0.06",,"31","2","4","1","4","23527",,"24","1","0","1","1","135.0","2015-01-26T00:00:00.000","4.0","0.1",,"0.0",,,,"1995","1998",,"0.0","1","36.0","4.0","11.0","2",,,"1","2","1",,"0","0","0","PENA BLVD INBOUND","RAMP","E","RAMP/STR",,"106559","70000","2012","8","2015","3","10.5","59.0","2800","2500","0.4","0.3","4.0","3.6","1.62",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-2278","0.83","0.89","20000PENA     BD20501","FedAid","96.59026333302903"
"MULTILINESTRING ((-104.62135202328392 40.3052295198413, -104.62079792217992 40.30523069271433, -104.61926059943113 40.30522908521239))","2015","176","123","44","1395.0","0.11",,"123","5","2","1","1","99999",,"0","0","0","3","0","0.0",,"4.0",,,,,,,"1995","2004",,"0.0","1","22.0","2.0","11.0","2",,,"4","13","2",,"0","0","0","44","CR 47","E","STR",,"203514","1600","2013","2","2015","2","11.0","61.0","140.0","300.0","0.7","1.8","8.9","18.9","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","123-0-2013-1503","9.98","10.09","123  44          1395","FedAid","177.7284762835211"
"MULTILINESTRING ((-105.09068603129886 40.42169314358336, -105.08881866676094 40.42168653337154, -105.0887962872334 40.4216864672268, -105.08803849494657 40.421674872003614, -105.08738129452443 40.4216625742022, -105.08667588132046 40.42167071452745, -105.08665391774215 40.42167097311148, -105.0844916682355 40.42167149235502, -105.0844754524169 40.421671483933444))","2015","5400","46465","29TH     ST","400.0","0.3",,"69","4","4","1","4","30628",,"0","0","0","3","0","0.0",,"4.0",,,,,,,"2012","2012",,"0.0","1","63.0","4.0","12.0","2",,,"4","3","1",,"0","0","0","29TH ST","CUSTER DR","E","STR","W","201776","18000","2011","5","2015","3","11.0","56.0","310.0","130.0","0.0","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","069-0-2013-5030","1.81","2.11","4646529TH     ST  400","FedAid","526.896537303762"
"MULTILINESTRING ((-104.87525683378135 38.8914975432577, -104.87525848190367 38.8915111794491, -104.87526318628358 38.89157804995736, -104.87526931383019 38.89166521705532, -104.87527521039131 38.89175342698838, -104.87527538663696 38.89175567104519, -104.87528222093262 38.891848349439286, -104.87529317522313 38.89207012338041, -104.8752968979621 38.89229204278526, -104.87529682020586 38.89282120247911, -104.87529925758791 38.89358203853825, -104.87530551757092 38.89422420366834, -104.87530551298636 38.89422929854953, -104.87530137252762 38.89436902106806, -104.87528914909193 38.89450845446705, -104.87526886763658 38.89464731265501, -104.87524097900364 38.894779986441, -104.87520575384623 38.89491158901779, -104.87516325886081 38.89504187488628, -104.87511357227903 38.895170597432084, -104.87505678818255 38.89529751456229, -104.87499301506395 38.89542238757763, -104.87493267896248 38.895523762207226, -104.87486429204824 38.89562196626112, -104.87478812597588 38.89571660801575, -104.87470448408358 38.895807314930174, -104.87461369852818 38.89589372350531, -104.87425213782996 38.89621998403553, -104.87355351397663 38.89680602099442, -104.87342799904552 38.896911317445706, -104.87280728522114 38.89746572052925, -104.87251150282952 38.89772695819059, -104.87242735740008 38.897801285595435))","2015","3791","16000","30TH     ST","800.0","0.486",,"41","4","4","1","4","18856",,"153","0","0","3","0","0.0",,"2.5",,,,,,,"1995","1977",,"0.0","1","40.0","2.0","15.0","2",,,"2","1","1",,"0","0","0","30TH ST","WIDCH","NE","GARDEN OF GODS RD",,"203542","7800","2014","4","2015","1","10.0","59.0","30.0","20.0","0.0","0.0","0.4","0.2","1.28",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","041-0-2013-3223","2.937","3.423","1600030TH     ST  800","FedAid","785.5141786776406"
"MULTILINESTRING ((-105.11564742898162 40.47628777390206, -105.11565545465973 40.47736144144916, -105.11565970563787 40.47850920302355, -105.11566027041249 40.479676166345584, -105.11566018012897 40.47989940508406))","2015","2175","69","19","1050.0","0.25",,"69","4","2","1","4","30628",,"308","0","0","3","0","0.0",,"2.5",,,,,,"2002","1995","2002",,"0.0","1","32.0","2.0","12.0","2",,,"4","13","2",,"0","0","0","TAFT HILL RD","URBDRY","N","CR 32",,"200553","8700","2013","4","2015","2","10.5","59.0","150.0","60.0","0.0","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","069-0-2013-0974","1.75","2.0","069  19          1050","FedAid","400.89188908572794"
"MULTILINESTRING ((-104.74804486546611 38.84696478154153, -104.74804156750275 38.847108747859785, -104.74803886336737 38.84723504826268, -104.74803702776558 38.847312768010106, -104.7480352242084 38.847396103163085, -104.74802946306284 38.84753311060083, -104.7480252615636 38.84759181645078, -104.74801664309621 38.84773232660118, -104.7480137146854 38.84780744076564, -104.748010365 38.84789335551807, -104.7480070384329 38.84797924779005, -104.74800371027767 38.848065179482866, -104.74800038512994 38.84815107288163, -104.74799036499647 38.84836383703972, -104.74798266700913 38.848532875288946, -104.74797952552957 38.84861732384544, -104.74797638541098 38.84870179267961, -104.74797324246309 38.84878624460965, -104.74797010245176 38.84887067852158, -104.74796693349957 38.84895514728959, -104.74796371772835 38.84903981871563, -104.74795995294134 38.84912576521959, -104.74795621706181 38.84921168137046, -104.74795245669235 38.84929759521421, -104.74794869613834 38.84938355861982, -104.7479449559086 38.84946947475712, -104.7479411954427 38.84955540774606, -104.74793743928475 38.849641341869344, -104.74793369898653 38.849727269266765, -104.74792993712289 38.849813181972465, -104.74792617654704 38.84989913523163, -104.747922416057 38.84998506145483, -104.74791867720468 38.8500709764589, -104.74791491660797 38.850156927460915, -104.74791120388832 38.85024277943759, -104.74790744340363 38.85032869326435, -104.74790368277417 38.85041464538853, -104.7479009469164 38.850477581920686, -104.74789994670334 38.85050057503544, -104.74789618330882 38.85058648885169, -104.74789367812112 38.850737928504536, -104.74789342156102 38.85082448858115, -104.74789222436208 38.850844518715846, -104.74788858082154 38.85090422376278, -104.74788517864197 38.850989820694544, -104.74788180536359 38.85107538952617, -104.74787840173005 38.851160985325635, -104.74787403777242 38.85121460262558, -104.7478652162428 38.85126061692972, -104.74786004057387 38.85128953289282, -104.74785765573901 38.851308103967106))","2015","1650","16000","MURRAY   BD","700.0","0.3",,"41","4","4","1","4","18856",,"153","0","0","3","0","0.0",,"2.5",,,,,,,"1995","1977",,"0.0","1","56.0","4.0","12.0","2",,,"2","1","1",,"0","0","0","MURRAY BD","GALLEY RD","N","STR",,"202323","5500","2011","4","2015","3","11.0","56.0","90.0","40.0","0.0","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","041-0-2013-6759","3.6","3.9","16000MURRAY   BD  700","FedAid","482.32634909714056"
"MULTILINESTRING ((-105.07896224072026 40.586914707018984, -105.07896149025086 40.58703645360026, -105.078952385829 40.58850651479144))","2015","570","27425","MASON    ST","1000","0.1",,"69","4","4","2","4","30628",,"308","0","0","3","0","0.0",,"1.0",,,,,,,"1995","1974",,"0.0","1","68.0","4.0","11.0","2",,,"4","3","1",,"0","0","0","MASON ST","OAK ST","N","MOUNTAIN AV",,"201446","5700","2015","4","2015","0","11.0","54.0","100.0","40.0","0.1","0.0","1.7","0.7","1.37",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","069-0-2013-3807","0.83","0.93","27425MASON    ST 1000","FedAid","176.695161768943"
"MULTILINESTRING ((-104.81055087993664 40.09464253595232, -104.81055843429718 40.09690253330475, -104.81053915262554 40.09741513468254, -104.81046941640969 40.09795936290033))","2015","513","27700","DENVER   AV","300.0","0.19",,"123","4","4","2","2","30755",,"0","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1999",,"0.0","1","24.0","2.0","12.0","2",,,"4","13","1",,"0","0","0","DENVER AV","SH 85","N","SH 85",,"201866","2700","2012","3","2015","3","11.0","55.0","300.0","100.0","0.9","0.3","11.2","3.8","1.2",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","123-0-2013-3226","0.0","0.19","27700DENVER   AV  300","FedAid","368.4589940719063"
"MULTILINESTRING ((-105.12941925626517 39.972206960790324, -105.12944378365113 39.97227912589065, -105.12963361025542 39.97278958821152, -105.12970904457156 39.97299237504262, -105.12997802603869 39.97371557181955, -105.13004124452637 39.97388554136873, -105.13033980154077 39.9746882383566))","2015","580","46355","COUNTY   RD","500.0","0.2","013-2012-062","13","4","4","1","3","46126",,"24","0","0","3","0","156.0","2014-04-17T00:00:00.000","4.0","0.07",,"517.0",,,,"1995","2006",,"0.0","1","33.0","2.0","12.0","2",,,"4","2","1",,"0","0","0","COUNTY RD","REX ST","NW","FRONT ST",,"201783","2900","2015","3","2015","0","10.5","56.0","50.0","20.0","0.1","0.0","1.7","0.7","1.83",,,,,,"2012","2012",,,"0.0",,"1","0.0","0.0","1","0.0",,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","A","1.0",,"25.0",,"5.0","6.0","5.0",,"0.0","0.0","4.0","0","013-0-2013-4462","0.46","0.66","46355COUNTY   RD  500","FedAid","286.3979188856064"
"MULTILINESTRING ((-105.1451574184547 40.15252988868166, -105.14502413339132 40.152527408002, -105.14266137385775 40.15248340098858, -105.1405822571887 40.15245078625682, -105.14020791873212 40.15244858117226, -105.14004324384621 40.15244760019454, -105.13535997283327 40.15243569989324))","2015","5720","45970","NELSON   RD","60.0","0.52","013B9405-000","13","4","4","1","3","51175",,"403","0","0","2","0","170.0","2014-04-19T00:00:00.000","4.0","0.43",,"492.0",,,"1996","1995","1997",,"0.0","1","44.0","2.0","12.0","2",,,"4","2","1",,"0","0","0","NELSON RD","89TH ST","E","DRYCREEK DR",,"900505","11000","2013","5","2015","2","9.5","62.0","90.0","20.0","0.0","0.0","0.8","0.2","1.33",,,,,,,,,,"0.0",,"12","12.0","0.0","7","0.0",,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0",,"0.0",,"35.0",,"5.0","4.0","5.0",,"0.0","0.0","4.0","0","013-0-2013-3957","1.76","2.28","45970NELSON   RD   60","FedAid","834.5486786601566"
"MULTILINESTRING ((-104.90339006779864 39.80315282208103, -104.90338939117072 39.80387003277822, -104.90338764076917 39.80567891911787, -104.90338763984228 39.80567958135972, -104.90338890178407 39.806097763821384))","2015","5290","16495","QUEBEC   ST","300.0","0.23",,"1","3","4","1","4","23527",,"24","1","0","2","0","162.0","2015-01-29T00:00:00.000","4.0","0.04",,"0.0",,,,"1995","1986",,"0.0","1","48.0","4.0","12.0","2",,,"1","2","1",,"0","0","0","QUEBEC ST","58TH AV","N","60TH AV",,"107569","23000","2015","6","2015","0","10.5","70.0","510.0","320.0","0.1","0.0","2.2","1.4","1.37",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","001-0-2013-5433","0.75","0.98","16495QUEBEC   ST  300","FedAid","326.84916042495854"
"MULTILINESTRING ((-104.8028309072933 39.044174192384844, -104.80264244396798 39.04409834787804, -104.80249699001902 39.04402751182867, -104.8024450362035 39.04399427135308, -104.8021921023318 39.0438324416764, -104.80206758814599 39.04372326156495, -104.80197855556538 39.04365910333592, -104.80197594060049 39.04365773931977, -104.8018517100038 39.04359308418365, -104.80170695215428 39.04353276110993, -104.8015877874089 39.04350537706723, -104.8014985722516 39.04348709908456, -104.80135131178973 39.04347522946053, -104.80133533991477 39.043473940678695, -104.80084108584492 39.04347107138726, -104.80056050368087 39.04347059196224, -104.80015825717487 39.04347192988566, -104.7998580150507 39.04347237478623, -104.79967087815777 39.04348254941343, -104.79952955417266 39.043506625789945, -104.7994636201769 39.043522359908415, -104.79945611414958 39.04352414813242, -104.79933732430509 39.04358257683866, -104.79928694011834 39.04361241998229, -104.7992650461702 39.04362537769454, -104.7991749446731 39.04370246839767, -104.79908658372544 39.043810088858194, -104.79905826429479 39.04387726758514, -104.7990394459052 39.04394614553047, -104.79903417531679 39.04396544761735, -104.7990218108834 39.044231029207445, -104.7990207973639 39.04443476792816, -104.79902036313467 39.044524293088166, -104.79900168022628 39.045017800612776, -104.79899626603383 39.04507754955855, -104.79899253116886 39.04511864580391, -104.7989922119469 39.045122211466165, -104.79895419899903 39.045264472290846, -104.79888396219958 39.04545676108258, -104.79884930169595 39.04560353440898, -104.79884680899801 39.04561406203774, -104.79883079246063 39.045762816194646, -104.79882911815372 39.046035330018846, -104.79883128675488 39.04655820617041, -104.79883240392698 39.04681569622125, -104.79885312944707 39.047488087795834, -104.79886883697257 39.04805353388177, -104.79887974945616 39.04844659730257, -104.79888548984422 39.049013107458585, -104.79889296394069 39.04939363133571, -104.79889819682914 39.04957779127251, -104.79890964369145 39.04998019118328, -104.79891022317507 39.050637281434696, -104.7989057776188 39.05091766046917, -104.79890525373455 39.051212940748485, -104.79890601171273 39.05136744472016))","2015","285","41","34","150.0","0.75","041-2015-188","41","4","2","1","4","18856",,"153","0","0","3","0","0.0",,"4.0",,,,,,"2009","1995","2009",,"0.0","1","24.0","2.0","12.0","2",,,"2","14","2",,"0","0","0","SUN HILLS DR","GRANBY RD","E","1267 SPRING VALLEY DR",,"203336","380.0","2013","1","2015","2","11.0","61.0","2.0","1.0","0.2","0.2","0.6","0.3","1.05",,,,,,"2015",,,,"0.0",,"0",,,"0",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,"0.0","0.0","0.0",,,,,"0","041-0-2013-2061","1.02","1.77","041  34           150","FedAid","1204.327838031881"
"MULTILINESTRING ((-105.09577306353444 39.83492065489505, -105.09577473243826 39.83493053867717, -105.0957765115736 39.8349430048761, -105.09577804240097 39.834955500562664, -105.09577928689517 39.8349679953593, -105.09578028457328 39.83498054216751, -105.0957809593631 39.834993064464584, -105.09578135077231 39.835005608394454, -105.0957814573524 39.835018182968405, -105.09578127610169 39.835030730749764, -105.0957808114355 39.835043275386305, -105.09578006480828 39.8350558123718, -105.09577902889984 39.83506833044971, -105.09577771103324 39.83508084312905, -105.09577610825679 39.83509332901337, -105.0957742205688 39.83510578697643, -105.09577208452714 39.83511824289192, -105.09576962554533 39.835130638256054, -105.09576688604356 39.83514301245276, -105.09576389522678 39.835155356447856, -105.09576061945707 39.83516764323895, -105.09575701933109 39.83517990214122, -105.09575317365817 39.835192076776686, -105.09574908251325 39.835204221205665, -105.09574466843962 39.83521631409314, -105.09574000735624 39.83522832158872, -105.09573505843954 39.83524030229143, -105.09572986393617 39.835252170570804, -105.09569045837478 39.835344032457165))","2015","96","3455","CARR     DR","4600","0.03",,"59","5","4","2","4","23527",,"24","0","0","3","0","0.0",,"2.5",,,,,,,"1995","2012",,"0.0","1","44.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","CARR DR","76TH AVE","N","STR",,"106875","3200","2015","3","2015","0","10.5","52.0","20.0","3.0","0.0","0.0","0.7","0.1","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","059-0-2013-2350","0.31","0.34","03455CARR     DR 4600","FedAid","48.05833887147268"
"MULTILINESTRING ((-104.973398912802 39.698743722290686, -104.97340094115573 39.698431569754064, -104.9733810864151 39.698354954234865, -104.97338710268437 39.69683873826088))","2015","2340","20000","SDOWNING ST","1001.0","0.13",,"31","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1997",,"0.0","1","36.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","S DOWNING ST","E TENNESSEE AVE","S","E MISSISSIPPI AVE","S","202067","18000","2014","5","2015","1","10.0","59.0","90.0","110.0","0.0","0.0","0.5","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-2692","1.09","1.22","20000SDOWNING ST 1001","FedAid","211.59349602799992"
"MULTILINESTRING ((-104.97057122908645 39.741641975747704, -104.96968130384919 39.741649042748385, -104.96963598888588 39.74164863445547))","2015","155","20000","16TH     AV","1451.0","0.05",,"31","5","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,,"1995","2000",,"0.0","1","36.0","2.0","12.0","2",,,"1","2","1",,"0","0","0","E 16TH AVE","PARK AVE/TRAFFIC SIGNAL","E","N HUMBOLDT ST","E","202242","3100","2011","3","2015","3","11.0","56.0","60.0","20.0","0.0","0.0","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-0038","0.9","0.95","2000016TH     AV 1451","FedAid","80.1361738822318"
"MULTILINESTRING ((-104.7719544206215 39.843760927358, -104.77195443456871 39.84387728295718, -104.77195574972384 39.849077882337134, -104.77196090131507 39.85639640586745, -104.77195699404044 39.85794035395742))","2015","21000","16495","TOWER    RD","15.0","1.0",,"1","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,,"2003","1997",,"0.0","1","24.0","2.0","12.0","2",,,"1","2","2",,"0","0","0","TOWER RD","81ST AV","N","88TH AV",,"107573","21000","2015","6","2015","0","8.0","65.0","460.0","290.0","0.1","0.0","2.2","1.4","1.93",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","001-0-2013-5500","0.14","1.14","16495TOWER    RD   15","FedAid","1573.7448862506635"
"MULTILINESTRING ((-107.22161433960117 40.19422893053097, -107.22171182350469 40.19434325307928, -107.22188590567839 40.19480599709276, -107.22216359691386 40.19531431628186, -107.22234376062502 40.195472982846226, -107.22265687886188 40.195685006723956, -107.2229399747938 40.195869667107466, -107.2233064827612 40.19615333496667, -107.2235819167739 40.19632697060291, -107.22387992669579 40.19652249886167, -107.2242595717243 40.19676121168886, -107.22470605130665 40.19703775473398, -107.22513012342826 40.19729796014021, -107.22554949436896 40.19763651664879, -107.22573785377483 40.19782299103579, -107.22591495824123 40.19811031273173, -107.22597692593406 40.198444566637484, -107.22586366017082 40.19877101226924, -107.22563326834059 40.19908293837971, -107.22536241707363 40.19927264224888, -107.22506113079481 40.199423803021496, -107.22431812030725 40.199667314229686, -107.2233519523677 40.199998962083036, -107.22258305966511 40.20034359291977, -107.22213276203537 40.20062060610218, -107.22169977965758 40.20098114377149, -107.22099881906666 40.20162075441369, -107.21963331783549 40.20289931169525, -107.21930688402207 40.20317392873166, -107.2188709371232 40.20344506664734, -107.21843992178945 40.20364340764422, -107.217709946652 40.20384190150118, -107.21692477590629 40.203912860953714, -107.21595505225534 40.20391466931769, -107.21550454209472 40.203962424404686, -107.21515075633778 40.20406982936004, -107.21475249642006 40.204379360363944, -107.21461420830215 40.204611234937, -107.2145449662107 40.20494800301578, -107.21475608860906 40.20538564802014, -107.21528438248117 40.20593462158987, -107.21572745635225 40.20632866974704, -107.2161258618738 40.20669561770225, -107.21671212492906 40.20723229589531, -107.21703586232313 40.20754476197286, -107.21734410146068 40.20782958362455, -107.21772451896416 40.20831427291534, -107.21837986070045 40.209403106334705, -107.2185077620149 40.20974729480007, -107.21856624966665 40.210199025829056, -107.21842305518639 40.2107272976893, -107.21812572319635 40.211225002249186, -107.21777971924108 40.21157266944264, -107.21691975841877 40.21226004423242, -107.2166506538657 40.212505603554376, -107.2164409510725 40.21278357922433, -107.2163405510313 40.21305945508842, -107.21634216997462 40.21333336870078, -107.21648902929019 40.21381136732354, -107.21683611123066 40.214168119327034, -107.21736305261625 40.21444873393168, -107.21769374298029 40.214526258717136, -107.21795757872907 40.214565934265615, -107.21825674511767 40.214571374650696, -107.21859910979238 40.214559225891804, -107.21899303171354 40.214562847288214, -107.21936637639519 40.21460600552223, -107.21968960499959 40.21467807916433, -107.22002976857502 40.21482250277016, -107.22051918925351 40.215070279136086, -107.22096469076216 40.215313323725404, -107.22171654977993 40.215697231829175, -107.22215575490041 40.21591522563787, -107.2226070210646 40.216166529671554, -107.22290726168158 40.21631589373699, -107.22312918809536 40.21641227390521, -107.2233582391075 40.21655882934226, -107.22362215046351 40.21676760141951, -107.22383207071154 40.21699837305501, -107.22391066966406 40.2172274888098, -107.22429108513725 40.218155239516356, -107.2244059002278 40.21832074897391, -107.22451906930011 40.218435978487165, -107.22474716906478 40.218553203612245, -107.22498017675298 40.218653537878325, -107.2253248445803 40.21865529891134, -107.22564952648526 40.21854842584364, -107.22591693585436 40.21836297183708, -107.22606286380908 40.21814212900141, -107.22610575714462 40.217948422042944, -107.22612417321164 40.2176755007018, -107.22615228711135 40.217364683915235, -107.22627633501072 40.21714424604407, -107.22646749705275 40.21696865147138, -107.22671019201061 40.216863349859636, -107.22701491082826 40.21681555544428, -107.22734945639786 40.216842656584284, -107.22760447748959 40.21694676530014, -107.2278686617519 40.217163916926566, -107.22801656546305 40.21733717458276, -107.22814395647093 40.217552769825645, -107.2282336944643 40.21812130181694, -107.22813795906346 40.2185382556405, -107.22787920356483 40.218987718109105, -107.2276511450071 40.219205943376224, -107.22747009609672 40.219356196195015, -107.22727139832551 40.2194690402806, -107.22702364488845 40.21958702959214, -107.2266881594516 40.219698302200285, -107.22627546193853 40.21979011307852, -107.22590427772009 40.219814030963, -107.22555332757919 40.219787240206934, -107.22494298824981 40.21968995981544, -107.22453204816638 40.21966850850289, -107.22425380250603 40.219690622762975, -107.22396681519142 40.21978000624308, -107.2236110895915 40.21994199527625, -107.2232510045454 40.22013760046944, -107.2230080362781 40.22023452241062, -107.22282914498682 40.2202840811221, -107.2225733147846 40.22032253980129, -107.22236558608095 40.22032653032047, -107.22218464123148 40.22031324152641, -107.22198127144456 40.22028358713008, -107.22176575253134 40.220216454604056, -107.22147014866209 40.220041820480056, -107.2212552982469 40.21982790831723, -107.22112107987313 40.219570518513756, -107.22095869057587 40.219120778615526, -107.22086110381866 40.2188123602387, -107.22070078531863 40.21859319663688, -107.22050441302389 40.21844183117481, -107.22030952465437 40.21833655275922, -107.22006627029322 40.21825735449535, -107.21976876251465 40.21819177454268, -107.21945170527283 40.21819785737146, -107.21916389324718 40.21826207212116, -107.21859499964576 40.21842813782452, -107.21818282497338 40.218536672058754, -107.21780769062491 40.21860676115308, -107.21736669979333 40.2186697233739, -107.21700043144564 40.21867674266018, -107.21642961103466 40.21861640696473, -107.21590592851048 40.21849225030772, -107.21538538784655 40.21829676169324, -107.21502952736863 40.218119075798874, -107.21452595251672 40.21777230582368, -107.21414565339674 40.21751541411902, -107.21382327377486 40.217358051696216, -107.21334252485374 40.21720791047282, -107.21314409835938 40.21716140159697, -107.21294103474364 40.21714011545313, -107.21269531319167 40.2171532042303, -107.21242323439836 40.2171961400419, -107.21219022269521 40.217263494130954, -107.2119428582971 40.217394018355755, -107.21160817514432 40.21753040465065, -107.21150445058652 40.217554485971085))","2015","3783","103","8","1600","3.9",,"103","5","2","1","1","99999",,"0","0","0","3","0","0.0",,"2.5",,,,,,,"1995","1976",,"0.0","16","24.0","2.0","12.0","2",,,"3","12","3","16","0","0","0","(FHR","16) CR 19","NE","NFOR",,"200036","970.0","2015","2","2015","0","11.0","57.0","40.0","30.0","0.4","0.3","4.0","3.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","103-0-2013-0214","54.74","58.64","103  8           1600","FedAid","6266.655903299317"
"MULTILINESTRING ((-105.0392882885708 39.73299509735206, -105.03932372561069 39.732995484056204, -105.03943841276806 39.732996702077585, -105.03989968937505 39.73300151472114, -105.0404196101364 39.733007005673315))","2015","312","20000","W10TH    AV","4001.0","0.06",,"31","5","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1997",,"0.0","1","40.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","W 10TH AVE","N PERRY ST","W","N QUITMAN ST","W","201976","5200","2013","4","2015","2","11.0","61.0","100.0","5.0","0.1","0.0","1.9","0.1","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-3994","1.035","1.095","20000W10TH    AV 4001","FedAid","96.95335661627938"
