"lu_bylaw","lu_code","label","description","major","generalize","dc_bylaw","dc_site_no","density","height","far","multipolygon"
"1","R-1","R-1","Residential - One Dwelling","Residential - Low Density","Low Density Residential",,,"0","0.0","0.0","MULTIPOLYGON (((-114.1049218 51.1783943, -114.1046964 51.1785775, -114.1047875 51.1786176, -114.1049882 51.1787058, -114.1059929 51.1791473, -114.1060959 51.1791923, -114.1062344 51.1792508, -114.1063448 51.1792958, -114.1064493 51.179337, -114.1065638 51.1793822, -114.1068054 51.1794684, -114.1068467 51.1794822, -114.107085 51.179562, -114.1074415 51.1796702, -114.1077722 51.17976, -114.1081962 51.1798608, -114.1082349 51.1798686, -114.1086519 51.1799525, -114.1090779 51.1800231, -114.1095191 51.1800817, -114.1098828 51.1801191, -114.1103152 51.1801511, -114.1104357 51.1801571, -114.1105791 51.1801642, -114.1106094 51.1801657, -114.1106388 51.1801672, -114.1109744 51.1801726, -114.1111052 51.1801747, -114.1111635 51.1801757, -114.1111641 51.1797486, -114.110658 51.1797361, -114.1100966 51.1797046, -114.1093922 51.1796218, -114.1087286 51.1795069, -114.1080956 51.1793727, -114.1075237 51.1792128, -114.1069703 51.1790056, -114.1063593 51.1787582, -114.1057974 51.178502, -114.105166 51.1781905, -114.1049218 51.1783943)))"
"1","S-SPR","S-SPR","Special Purpose - School, Park and Community Reserve","Parks, Recreation and Public Education","Community Parks and Schools",,,"0","0.0","0.0","MULTIPOLYGON (((-113.9529694 50.9254556, -113.952955 50.925498, -113.9529325 50.9255836, -113.9529212 50.9256476, -113.9529133 50.9257342, -113.9529129 50.9257999, -113.9529057 50.9259888, -113.952889 50.9261018, -113.9528703 50.9261754, -113.953025 50.9261903, -113.9531926 50.926212, -113.9533485 50.9262387, -113.9534022 50.9262504, -113.9535064 50.9262728, -113.9536295 50.9262993, -113.9536654 50.9262193, -113.9536655 50.9262191, -113.9539187 50.9256552, -113.953952 50.925581, -113.9538554 50.925565, -113.9534648 50.9255096, -113.9531457 50.9254528, -113.9530924 50.925432, -113.9530735 50.9254144, -113.9529694 50.9254556)))"
"1","S-SPR","S-SPR","Special Purpose - School, Park and Community Reserve","Parks, Recreation and Public Education","Community Parks and Schools",,,"0","0.0","0.0","MULTIPOLYGON (((-114.1919295 51.0671115, -114.1923218 51.0671111, -114.1928167 51.0671106, -114.1928163 51.0669538, -114.1927197 51.0669396, -114.1921911 51.0668486, -114.1917657 51.0667537, -114.1915513 51.0667012, -114.1914655 51.0668519, -114.1914652 51.0669297, -114.1913387 51.067013, -114.1913387 51.0670169, -114.1913389 51.0671127, -114.1914432 51.0671119, -114.191466 51.06711, -114.1919295 51.0671115)))"
"1","R-2M","R-2M","Residential - Low Density Multiple Dwellings","Residential - Low Density","Low Density Residential",,,"0","0.0","0.0","MULTIPOLYGON (((-114.1878096 51.0645959, -114.1876745 51.0647433, -114.1878033 51.0648111, -114.1879497 51.064897, -114.1881719 51.0650272, -114.1885649 51.0652571, -114.1886349 51.0652976, -114.1892146 51.0656299, -114.1914464 51.0640426, -114.1913677 51.0639948, -114.1909699 51.0637584, -114.1904178 51.0633735, -114.1895309 51.0640248, -114.1892516 51.0638604, -114.1889956 51.0637291, -114.1888734 51.0636487, -114.188786 51.0635646, -114.1887276 51.0634842, -114.1886751 51.063422, -114.1886166 51.0633159, -114.1885638 51.063174, -114.1885458 51.0630239, -114.188551 51.0628884, -114.1885619 51.0627017, -114.1885468 51.0617948, -114.1885353 51.0616461, -114.1885065 51.0615324, -114.187806 51.0615374, -114.1878069 51.0623569, -114.1878096 51.0645959)))"
"1","S-SPR","S-SPR","Special Purpose - School, Park and Community Reserve","Parks, Recreation and Public Education","Community Parks and Schools",,,"0","0.0","0.0","MULTIPOLYGON (((-114.1890952 51.0668022, -114.1892379 51.0668088, -114.1892923 51.0668284, -114.1892751 51.0669183, -114.1891655 51.0670298, -114.1891828 51.0671122, -114.1895612 51.0671118, -114.1895605 51.0670161, -114.1895603 51.0669313, -114.1895602 51.0667241, -114.1895415 51.0667225, -114.1895225 51.0667205, -114.1895041 51.0667181, -114.1895018 51.0667177, -114.1894859 51.0667153, -114.1894673 51.0667121, -114.1894494 51.0667086, -114.1894316 51.0667047, -114.1894141 51.0667004, -114.1893963 51.0666957, -114.1893792 51.0666908, -114.1893624 51.0666855, -114.1893459 51.0666799, -114.1893297 51.0666739, -114.1893134 51.0666674, -114.1892978 51.0666608, -114.1892826 51.0666539, -114.1892378 51.0666327, -114.1891844 51.0666824, -114.1888741 51.0666941, -114.1887509 51.0666828, -114.1881848 51.0663667, -114.18766 51.0660379, -114.1876599 51.0658715, -114.1876669 51.0657289, -114.1875264 51.0657283, -114.1875261 51.0662861, -114.1875831 51.0662998, -114.1876074 51.0662982, -114.1876667 51.0662728, -114.1876808 51.0662723, -114.1876937 51.0662861, -114.1878122 51.0664137, -114.187965 51.0664918, -114.1881502 51.0665651, -114.1883497 51.0666672, -114.18869 51.0667593, -114.1888532 51.0667813, -114.1889415 51.0667743, -114.1890952 51.0668022)))"
"1","R-1N","R-1N","Residential - Narrow Lot Dwelling","Residential - Low Density","Low Density Residential",,,"0","0.0","0.0","MULTIPOLYGON (((-114.1148702 51.179736, -114.115529 51.1797351, -114.1179142 51.1797318, -114.1179141 51.1797199, -114.1179139 51.1777998, -114.1217305 51.1777935, -114.1217317 51.1777886, -114.1217635 51.1776778, -114.1218312 51.1774417, -114.1218829 51.1772617, -114.1219418 51.1770511, -114.1219877 51.1768377, -114.1220098 51.1766358, -114.1220222 51.1765215, -114.122023 51.1765147, -114.1220232 51.1765126, -114.1220289 51.1764605, -114.1220291 51.1764316, -114.1220305 51.176275, -114.122018 51.1760682, -114.1219893 51.1758556, -114.1219519 51.1756742, -114.1219311 51.1756032, -114.1219076 51.1755232, -114.1225908 51.1754488, -114.1224957 51.1752016, -114.122444 51.1750721, -114.1223845 51.1748991, -114.1223446 51.1747614, -114.1222715 51.1743567, -114.1222544 51.1740727, -114.1218736 51.174068, -114.1202672 51.1740716, -114.1202624 51.173631, -114.1203371 51.173631, -114.1204045 51.1736312, -114.1204052 51.1731565, -114.1181386 51.17316, -114.1179181 51.1731602, -114.1179171 51.173577, -114.1179202 51.1736854, -114.1179211 51.1740176, -114.1154234 51.1740207, -114.1154214 51.1740197, -114.1154214 51.1740215, -114.115418 51.1740217, -114.1154155 51.1740217, -114.1153584 51.1740236, -114.1152071 51.1740306, -114.115061 51.1740395, -114.114927 51.1740503, -114.1147932 51.1740627, -114.1146962 51.1740732, -114.1145041 51.1740966, -114.1141714 51.1741475, -114.1140881 51.1741628, -114.1139691 51.1741836, -114.1138927 51.1741962, -114.1137696 51.1742152, -114.1136742 51.1742292, -114.1135281 51.1742487, -114.1134232 51.1742612, -114.1132598 51.1742792, -114.1131611 51.1742847, -114.1130954 51.1742933, -114.1130599 51.174298, -114.1130598 51.174298, -114.1130153 51.1743039, -114.1128288 51.1743158, -114.1128146 51.1743167, -114.1127574 51.1743563, -114.1127573 51.1744085, -114.1127567 51.1750336, -114.1127589 51.1751291, -114.1127715 51.1753199, -114.1127948 51.1755103, -114.1128104 51.1756053, -114.1128498 51.1757948, -114.1128893 51.1759468, -114.1129399 51.1761106, -114.1129881 51.1762461, -114.1130263 51.1763433, -114.1135706 51.1763012, -114.1136842 51.1761977, -114.1137177 51.1762139, -114.1136311 51.1763265, -114.1136796 51.1767193, -114.1144753 51.1765779, -114.1148137 51.1765132, -114.1149908 51.1765032, -114.1152664 51.176493, -114.1154829 51.1765002, -114.1154854 51.1767717, -114.1154784 51.1793095, -114.1148714 51.1793092, -114.1148702 51.179736), (-114.1211024 51.1750782, -114.121111 51.1751108, -114.1211368 51.175185, -114.1211745 51.1752846, -114.1212125 51.1753795, -114.1212774 51.1755674, -114.1213106 51.175685, -114.1212773 51.1757251, -114.1208432 51.1758206, -114.1206705 51.1758686, -114.1205287 51.1758415, -114.1201589 51.1758415, -114.1201589 51.1757741, -114.1201588 51.1757741, -114.1201592 51.1754775, -114.1201597 51.1751719, -114.1201595 51.1751008, -114.1201595 51.1751006, -114.1201608 51.1751008, -114.1201632 51.1751011, -114.1201912 51.1751036, -114.1202195 51.1751034, -114.1202474 51.1751004, -114.1202742 51.1750948, -114.1202993 51.1750866, -114.1203221 51.1750761, -114.1203233 51.1750755, -114.1211024 51.1750782)))"
"1","R-1","R-1","Residential - One Dwelling","Residential - Low Density","Low Density Residential",,,"0","0.0","0.0","MULTIPOLYGON (((-114.1111954 51.1793185, -114.1111834 51.1793801, -114.1111678 51.1795129, -114.1111641 51.1797486, -114.1148702 51.179736, -114.1148714 51.1793092, -114.1154784 51.1793095, -114.1154854 51.1767717, -114.1154829 51.1765002, -114.1152664 51.176493, -114.1149908 51.1765032, -114.1148137 51.1765132, -114.1144753 51.1765779, -114.1136796 51.1767193, -114.1136879 51.1767664, -114.1137259 51.1770609, -114.1137345 51.1771294, -114.1135851 51.1771368, -114.1134089 51.1771333, -114.1132709 51.177125, -114.1123821 51.17705, -114.1123954 51.176981, -114.1124621 51.1766783, -114.1124097 51.1766735, -114.1124231 51.1766752, -114.110577 51.1765144, -114.1105235 51.1765097, -114.1104736 51.176505, -114.1104237 51.1765001, -114.1103739 51.1764951, -114.1103206 51.1764895, -114.1102709 51.176484, -114.1102212 51.1764784, -114.1101716 51.1764726, -114.1101221 51.1764665, -114.1100726 51.1764603, -114.1100231 51.1764539, -114.1099703 51.1764469, -114.109921 51.1764401, -114.1098717 51.1764331, -114.1098226 51.1764259, -114.10977 51.176418, -114.1097155 51.1765167, -114.1091274 51.1775815, -114.1092152 51.1779081, -114.109552 51.1781197, -114.110612 51.1781183, -114.1106116 51.178337, -114.1111206 51.1783507, -114.1112251 51.1783532, -114.1112262 51.1785568, -114.1112264 51.1787833, -114.1112262 51.1789186, -114.1112259 51.1790585, -114.1112202 51.1791616, -114.111209 51.1792483, -114.1111954 51.1793185)))"
"1","S-SPR","S-SPR","Special Purpose - School, Park and Community Reserve","Parks, Recreation and Public Education","Community Parks and Schools",,,"0","0.0","0.0","MULTIPOLYGON (((-114.1078281 51.1781684, -114.1077229 51.1782787, -114.1076239 51.1783824, -114.107542 51.1784649, -114.1074424 51.1785632, -114.1073844 51.1786187, -114.1073051 51.1786948, -114.1072092 51.1787842, -114.1071165 51.1788702, -114.1069703 51.1790056, -114.1075237 51.1792128, -114.1080956 51.1793727, -114.1087286 51.1795069, -114.1093922 51.1796218, -114.1100966 51.1797046, -114.110658 51.1797361, -114.1111641 51.1797486, -114.1111678 51.1795129, -114.1111834 51.1793801, -114.1111954 51.1793185, -114.111209 51.1792483, -114.1112202 51.1791616, -114.1112259 51.1790585, -114.1112262 51.1789186, -114.1112264 51.1787833, -114.1112262 51.1785568, -114.1112251 51.1783532, -114.1111206 51.1783507, -114.1106116 51.178337, -114.110612 51.1781183, -114.109552 51.1781197, -114.1092152 51.1779081, -114.1091274 51.1775815, -114.108471 51.1774046, -114.1083687 51.1775374, -114.1082472 51.1776887, -114.1081152 51.1778463, -114.1080038 51.1779746, -114.1079297 51.1780575, -114.1078281 51.1781684)))"
"1","DC","DC243D2016","Direct Control","Direct Control","Direct Control","243D2016",,"0","0.0","0.0","MULTIPOLYGON (((-114.1817984 51.1759104, -114.1817916 51.1795144, -114.1877062 51.1795194, -114.1877114 51.1759108, -114.1861106 51.1759103, -114.1855846 51.1759103, -114.1817984 51.1759094, -114.1817984 51.1759104)))"
"1","R-2","R-2","Residential - One/Two Dwelling","Residential - Low Density","Low Density Residential",,,"0","0.0","0.0","MULTIPOLYGON (((-114.1012575 51.1776939, -114.102632 51.1784197, -114.1025294 51.178486, -114.1024747 51.1786044, -114.1024705 51.1787774, -114.1025558 51.1789335, -114.1025942 51.1790002, -114.1027004 51.1791185, -114.1028644 51.1792298, -114.1030907 51.1793833, -114.103261 51.1795343, -114.1035047 51.1793925, -114.1038787 51.1791588, -114.1041992 51.1789429, -114.1044569 51.1787587, -114.1046964 51.1785775, -114.1049218 51.1783943, -114.105166 51.1781905, -114.1055217 51.1778696, -114.1058922 51.1774814, -114.1062588 51.1770603, -114.1048795 51.1766123, -114.1047285 51.1767808, -114.1033473 51.1769264, -114.1026399 51.1773799, -114.1021717 51.1776778, -114.1015274 51.1773419, -114.1014513 51.177402, -114.1013732 51.1774637, -114.1012968 51.1775301, -114.1012319 51.1775899, -114.1011718 51.1776492, -114.1012575 51.1776939)))"
"1","R-2M","R-2M","Residential - Low Density Multiple Dwellings","Residential - Low Density","Low Density Residential",,,"0","0.0","0.0","MULTIPOLYGON (((-114.1058922 51.1774814, -114.1055217 51.1778696, -114.105166 51.1781905, -114.1057974 51.178502, -114.1063593 51.1787582, -114.1069703 51.1790056, -114.1071165 51.1788702, -114.1072092 51.1787842, -114.1073051 51.1786948, -114.1073844 51.1786187, -114.1074424 51.1785632, -114.107542 51.1784649, -114.1076239 51.1783824, -114.1077229 51.1782787, -114.1078281 51.1781684, -114.1079297 51.1780575, -114.1080038 51.1779746, -114.1081152 51.1778463, -114.1082472 51.1776887, -114.1083687 51.1775374, -114.1084327 51.1774544, -114.108471 51.1774046, -114.1091274 51.1775815, -114.1097155 51.1765167, -114.1070885 51.1758047, -114.1069977 51.1759699, -114.1069069 51.1761351, -114.106597 51.1766155, -114.1062588 51.1770603, -114.1058922 51.1774814)))"
"1","S-SPR","S-SPR","Special Purpose - School, Park and Community Reserve","Parks, Recreation and Public Education","Community Parks and Schools",,,"0","0.0","0.0","MULTIPOLYGON (((-114.1005842 51.1767461, -114.1005003 51.1768001, -114.1015274 51.1773419, -114.1021717 51.1776778, -114.1026399 51.1773799, -114.1033473 51.1769264, -114.1047285 51.1767808, -114.1048795 51.1766123, -114.1051273 51.1763356, -114.1051827 51.176279, -114.1048231 51.1761324, -114.1045129 51.1759773, -114.1041826 51.1757761, -114.1031257 51.1751191, -114.1005842 51.1767461)))"
"1","S-SPR","S-SPR","Special Purpose - School, Park and Community Reserve","Parks, Recreation and Public Education","Community Parks and Schools",,,"0","0.0","0.0","MULTIPOLYGON (((-114.1135706 51.1763012, -114.1130263 51.1763433, -114.1124621 51.1766783, -114.1123954 51.176981, -114.1123821 51.17705, -114.1132709 51.177125, -114.1134089 51.1771333, -114.1135851 51.1771368, -114.1137345 51.1771294, -114.1137259 51.1770609, -114.1136879 51.1767664, -114.1136796 51.1767193, -114.1136311 51.1763265, -114.1137177 51.1762139, -114.1136842 51.1761977, -114.1135706 51.1763012)))"
"1","R-1","R-1","Residential - One Dwelling","Residential - Low Density","Low Density Residential",,,"0","0.0","0.0","MULTIPOLYGON (((-114.1041826 51.1757761, -114.1045129 51.1759773, -114.1048231 51.1761324, -114.1051827 51.176279, -114.1051273 51.1763356, -114.1048795 51.1766123, -114.1062588 51.1770603, -114.106597 51.1766155, -114.1069069 51.1761351, -114.1069977 51.1759699, -114.1070885 51.1758047, -114.1071545 51.1756895, -114.1068917 51.1756331, -114.1062528 51.1753773, -114.1061652 51.1753423, -114.1061624 51.1753428, -114.1060268 51.1752748, -114.1058899 51.1752062, -114.1056294 51.1750583, -114.1053268 51.1748722, -114.1051298 51.174751, -114.1049265 51.174626, -114.1044003 51.1743023, -114.1041814 51.1744429, -114.1031257 51.1751191, -114.1041826 51.1757761)))"
"1","R-1N","R-1N","Residential - Narrow Lot Dwelling","Residential - Low Density","Low Density Residential",,,"0","0.0","0.0","MULTIPOLYGON (((-114.1008571 51.1736429, -114.1008551 51.1736441, -114.1008549 51.1736443, -114.1008536 51.1736451, -114.098575 51.1751089, -114.0990547 51.175404, -114.0991379 51.1754046, -114.100464 51.1762207, -114.1001194 51.176442, -114.1000965 51.1764599, -114.1000303 51.1765118, -114.1005003 51.1768001, -114.1005842 51.1767461, -114.1031257 51.1751191, -114.1013328 51.1740361, -114.1013171 51.1739256, -114.1008573 51.1736427, -114.1008571 51.1736429)))"
"1","DC","DC48Z2005SITE4","Direct Control","Direct Control","Direct Control","48Z2005","SITE 4","0","0.0","0.0","MULTIPOLYGON (((-114.1124621 51.1766783, -114.1130263 51.1763433, -114.1129881 51.1762461, -114.1129399 51.1761106, -114.1128893 51.1759468, -114.1128498 51.1757948, -114.1128104 51.1756053, -114.1127948 51.1755103, -114.1127715 51.1753199, -114.1127589 51.1751291, -114.1127567 51.1750336, -114.1120614 51.1750501, -114.1120653 51.1750187, -114.1120985 51.1741666, -114.1121112 51.1739024, -114.111815 51.1739104, -114.111565 51.1739151, -114.1110279 51.1738992, -114.1105557 51.1738602, -114.1105236 51.1739781, -114.1101955 51.1751005, -114.1098735 51.176202, -114.1098689 51.1762169, -114.1098637 51.1762321, -114.1098581 51.1762473, -114.1098521 51.176262, -114.1098458 51.1762767, -114.1098388 51.1762916, -114.1098315 51.1763061, -114.1098236 51.1763209, -114.10977 51.176418, -114.1098226 51.1764259, -114.1098717 51.1764331, -114.109921 51.1764401, -114.1099703 51.1764469, -114.1100231 51.1764539, -114.1100726 51.1764603, -114.1101221 51.1764665, -114.1101716 51.1764726, -114.1102212 51.1764784, -114.1102709 51.176484, -114.1103206 51.1764895, -114.1103739 51.1764951, -114.1104237 51.1765001, -114.1104736 51.176505, -114.1105235 51.1765097, -114.110577 51.1765144, -114.1124231 51.1766752, -114.1124097 51.1766735, -114.1124621 51.1766783)))"
"1","C-C2","C-C2f0.5h18","Commercial - Community 2","Commercial","Community Commercial",,,"0","18.0","0.5","MULTIPOLYGON (((-114.106248 51.1751545, -114.1061652 51.1753423, -114.1062528 51.1753773, -114.1068917 51.1756331, -114.1071545 51.1756895, -114.1070885 51.1758047, -114.1097155 51.1765167, -114.10977 51.176418, -114.1098236 51.1763209, -114.1098315 51.1763061, -114.1098388 51.1762916, -114.1098458 51.1762767, -114.1098521 51.176262, -114.1098581 51.1762473, -114.1098637 51.1762321, -114.1098689 51.1762169, -114.1098735 51.176202, -114.1101955 51.1751005, -114.1105236 51.1739781, -114.1105557 51.1738602, -114.1100074 51.173786, -114.1091589 51.1736171, -114.1084084 51.1734786, -114.1081359 51.1734425, -114.1077851 51.1733934, -114.1074767 51.1733704, -114.1072365 51.1733608, -114.106248 51.1751545)))"
"1","DC","DC48Z2005SITE4","Direct Control","Direct Control","Direct Control","48Z2005","SITE 4","0","0.0","0.0","MULTIPOLYGON (((-114.1051298 51.174751, -114.1053268 51.1748722, -114.1056294 51.1750583, -114.1058899 51.1752062, -114.1060268 51.1752748, -114.1061624 51.1753428, -114.1061652 51.1753423, -114.106248 51.1751545, -114.1072365 51.1733608, -114.1070004 51.1733522, -114.106784 51.1733564, -114.106518 51.1733803, -114.1061024 51.1734558, -114.1058187 51.1735347, -114.1055066 51.1736414, -114.1053349 51.1737187, -114.1051623 51.1738141, -114.1044003 51.1743023, -114.1049265 51.174626, -114.1051298 51.174751)))"
"1","R-1N","R-1N","Residential - Narrow Lot Dwelling","Residential - Low Density","Low Density Residential",,,"0","0.0","0.0","MULTIPOLYGON (((-114.0674722 51.1702221, -114.0669973 51.170606, -114.0670351 51.1706283, -114.0670679 51.1706439, -114.0670741 51.1707065, -114.0670771 51.1707725, -114.0670694 51.1708582, -114.0670492 51.1709358, -114.0670258 51.1709932, -114.0669663 51.1711096, -114.0668871 51.171264, -114.0668632 51.171309, -114.0668363 51.1713384, -114.0667973 51.1713628, -114.0667313 51.1713828, -114.0666428 51.1713873, -114.0665322 51.1713886, -114.0663852 51.1713902, -114.0660779 51.171395, -114.0660973 51.172091, -114.0661379 51.1720872, -114.0662325 51.1720784, -114.066236 51.172078, -114.0662395 51.1720775, -114.0663711 51.1720581, -114.066375 51.1720575, -114.0663784 51.1720569, -114.0665098 51.17203, -114.0665134 51.1720293, -114.0665173 51.1720282, -114.0666482 51.1719934, -114.0666509 51.1719926, -114.0666538 51.1719916, -114.0667781 51.171951, -114.0668946 51.1719036, -114.0668953 51.1719033, -114.0668962 51.171903, -114.0668964 51.1719029, -114.0671184 51.1717869, -114.0673083 51.1716466, -114.0673127 51.1716433, -114.0673164 51.1716394, -114.0674653 51.1714797, -114.0674655 51.1714795, -114.0674931 51.1714368, -114.067494 51.1714353, -114.0675347 51.1713725, -114.0675358 51.1713707, -114.0675371 51.171368, -114.0675629 51.1713136, -114.0675787 51.1712803, -114.0675788 51.1712801, -114.0676087 51.1711885, -114.06762 51.17114, -114.067627 51.1710913, -114.067628 51.1710717, -114.0676284 51.1710682, -114.0676301 51.1710512, -114.0676308 51.1710149, -114.0676334 51.1710104, -114.0676342 51.1710091, -114.067636 51.171006, -114.0676379 51.1710007, -114.0676417 51.1709937, -114.0676435 51.1709901, -114.0676453 51.1709866, -114.0676473 51.1709829, -114.0676487 51.1709798, -114.0676502 51.1709765, -114.0676517 51.1709731, -114.0676647 51.1709426, -114.0676716 51.1709245, -114.0676726 51.1709221, -114.0676731 51.1709207, -114.0676749 51.1709156, -114.0676772 51.1709072, -114.0676775 51.1709058, -114.0676894 51.1708583, -114.0676898 51.1708563, -114.0676902 51.1708549, -114.0676906 51.17085, -114.0676935 51.1708148, -114.0676952 51.1707356, -114.0676902 51.1707017, -114.0676808 51.1706619, -114.0676685 51.170628, -114.0676677 51.1706254, -114.0676658 51.1706208, -114.067665 51.1706188, -114.0676629 51.1706136, -114.0676623 51.1706122, -114.0676486 51.1705798, -114.0676302 51.1705356, -114.0675711 51.1703951, -114.0674914 51.1702078, -114.0674913 51.1702078, -114.0674722 51.1702221)))"
