"date","start_date","end_date","start_time","delay_minutes","month","year","causation","peak","delays_year_to_date"
"2016-09-20T00:00:00.000","2016-09-20T07:00:00.000","2016-09-20T07:10:00.000","07:00","10","9","2016","Internal","Peak","41"
"2016-09-23T00:00:00.000","2016-09-23T11:15:00.000","2016-09-23T14:36:00.000","11:15","201","9","2016","External","Off-Peak","42"
"2016-10-07T00:00:00.000","2016-10-07T04:00:00.000","2016-10-07T04:30:00.000","04:00","30","10","2016","Internal","Off-Peak","43"
"2016-10-07T00:00:00.000","2016-10-07T13:43:00.000","2016-10-07T14:13:00.000","13:43","30","10","2016","External","Off-Peak","44"
"2016-10-07T00:00:00.000","2016-10-07T21:10:00.000","2016-10-07T22:02:00.000","21:10","52","10","2016","Internal","Off-Peak","45"
"2016-10-09T00:00:00.000","2016-10-09T05:00:00.000","2016-10-09T05:46:00.000","05:00","46","10","2016","External","Off-Peak","46"
"2016-10-17T00:00:00.000","2016-10-17T00:55:00.000","2016-10-17T03:06:00.000","00:55","131","10","2016","External","Off-Peak","47"
"2016-10-17T00:00:00.000","2016-10-17T04:51:00.000","2016-10-17T05:31:00.000","04:51","40","10","2016","Internal","Off-Peak","48"
"2016-10-19T00:00:00.000","2016-10-19T14:21:00.000","2016-10-19T14:51:00.000","14:21","30","10","2016","Internal","Off-Peak","49"
"2016-10-22T00:00:00.000","2016-10-22T23:50:00.000","2016-10-23T00:45:00.000","23:50","55","10","2016","External","Off-Peak","50"
"2016-10-28T00:00:00.000","2016-10-28T10:21:00.000","2016-10-28T11:03:00.000","10:21","42","10","2016","Internal","Off-Peak","51"
"2016-11-03T00:00:00.000","2016-11-03T08:08:00.000","2016-11-03T08:08:00.000","08:08","162","11","2016","External","Peak","52"
"2016-11-29T00:00:00.000","2016-11-29T15:12:00.000","2016-11-29T15:12:00.000","15:12","261","11","2016","External","Peak","53"
"2016-12-09T00:00:00.000","2016-12-09T16:57:00.000","2016-12-09T16:57:00.000","16:57","62","12","2016","External","Peak","54"
"2016-12-17T00:00:00.000","2016-12-17T08:55:00.000","2016-12-17T08:55:00.000","08:55","35","12","2016","External","Peak","55"
"2016-12-25T00:00:00.000","2016-12-25T06:11:00.000","2016-12-25T06:11:00.000","06:11","30","12","2016","Internal","Peak","56"
"2016-12-28T00:00:00.000","2016-12-28T13:03:00.000","2016-12-28T13:03:00.000","13:03","36","12","2016","External","Off-Peak","57"
"2017-01-01T00:00:00.000","2017-01-01T01:21:00.000","2017-01-01T01:21:00.000","01:21","51","1","2017","External","Off-Peak","1"
"2017-01-02T00:00:00.000","2017-01-02T18:03:00.000","2017-01-02T18:03:00.000","18:03","38","1","2017","Internal","Off-Peak","2"
"2017-01-03T00:00:00.000","2017-01-03T08:14:00.000","2017-01-03T08:14:00.000","08:14","37","1","2017","Internal","Peak","3"
"2017-02-01T00:00:00.000","2017-02-01T20:12:00.000","2017-02-01T20:12:00.000","20:12","44","2","2017","Internal","Off-Peak","4"
"2017-02-10T00:00:00.000","2017-02-10T23:56:00.000","2017-02-10T23:56:00.000","23:56","42","2","2017","External","Off-Peak","5"
"2017-02-23T00:00:00.000","2017-02-23T23:45:00.000","2017-02-23T23:45:00.000","23:45","69","2","2017","Internal","Off-Peak","6"
"2017-02-24T00:00:00.000","2017-02-24T21:04:00.000","2017-02-24T21:04:00.000","21:04","59","2","2017","External","Off-Peak","7"
"2017-03-09T00:00:00.000","2017-03-09T00:04:00.000","2017-03-09T00:04:00.000","00:04","66","3","2017","External","Off-Peak","8"
"2017-03-10T00:00:00.000","2017-03-10T07:52:00.000","2017-03-10T07:52:00.000","07:52","50","3","2017","External","Peak","9"
"2017-03-11T00:00:00.000","2017-03-11T00:00:00.000","2017-03-11T00:00:00.000",,"70","3","2017","External","Off-Peak","10"
"2017-03-18T00:00:00.000","2017-03-18T21:27:00.000","2017-03-18T21:27:00.000","21:27","159","3","2017","External","Off-Peak","11"
"2017-03-21T00:00:00.000","2017-03-21T19:10:00.000","2017-03-21T19:10:00.000","19:10","61","3","2017","External","Off-Peak","12"
"2017-03-22T00:00:00.000","2017-03-22T07:03:00.000","2017-03-22T07:03:00.000","07:03","181","3","2017","Internal","Peak","13"
"2017-03-26T00:00:00.000","2017-03-26T12:40:00.000","2017-03-26T12:40:00.000","12:40","34","3","2017","Internal","Off-Peak","14"
"2017-04-02T00:00:00.000","2017-04-02T03:44:00.000","2017-04-02T07:28:00.000","03:44","55","4","2017","Off-Peak","External","15"
"2017-04-11T00:00:00.000","2017-04-11T21:08:00.000","2017-04-12T18:16:00.000","21:08","219","4","2017","Off-Peak","External","16"
"2017-04-20T00:00:00.000","2017-04-20T06:03:00.000","2017-04-20T12:06:00.000","06:03","85","4","2017","Off-Peak","External","17"
"2017-04-20T00:00:00.000","2017-04-20T18:31:00.000","2017-04-21T13:02:00.000","18:31","106","4","2017","Off-Peak","Internal","18"
"2017-04-23T00:00:00.000","2017-04-23T03:05:00.000","2017-04-23T06:10:00.000","03:05","281","4","2017","Off-Peak","External","19"
"2017-04-28T00:00:00.000","2017-04-28T23:40:00.000","2017-04-29T23:20:00.000","23:40","557","4","2017","Off-Peak","External","20"
"2017-05-16T00:00:00.000","2017-05-16T08:00:00.000","2017-05-16T16:00:00.000","08:00","194","5","2017","Off-Peak","External","21"
"2017-05-20T00:00:00.000","2017-05-20T00:04:00.000","2017-05-20T00:08:00.000","00:04","40","5","2017","Off-Peak","External","22"
"2017-05-22T00:00:00.000","2017-05-22T20:50:00.000","2017-05-23T17:40:00.000","20:50","55","5","2017","Off-Peak","Internal","23"
"2017-06-01T00:00:00.000","2017-06-01T19:00:00.000","2017-06-02T14:00:00.000","19:00","36","6","2017","Internal","Off-Peak","24"
"2017-06-05T00:00:00.000","2017-06-05T11:39:00.000","2017-06-05T23:18:00.000","11:39","36","6","2017","External","Off-Peak","25"
"2017-06-18T00:00:00.000","2017-06-18T01:06:00.000","2017-06-18T02:12:00.000","01:06","25","6","2017","External","Off-Peak","26"
"2017-06-23T00:00:00.000","2017-06-23T16:14:00.000","2017-06-24T08:28:00.000","16:14","31","6","2017","Internal","Peak","27"
"2017-06-24T00:00:00.000","2017-06-24T19:40:00.000","2017-06-25T15:20:00.000","19:40","88","6","2017","External","Off-Peak","28"
"2017-06-28T00:00:00.000","2017-06-28T15:45:00.000","2017-06-29T07:30:00.000","15:45","360","6","2017","External","Peak","29"
"2017-06-28T00:00:00.000","2017-06-28T21:07:00.000","2017-06-29T18:14:00.000","21:07","33","6","2017","External","Off-Peak","30"
"2017-06-30T00:00:00.000","2017-06-30T20:11:00.000","2017-07-01T16:22:00.000","20:11","41","6","2017","External","Off-Peak","31"
"2017-07-08T00:00:00.000","2017-07-08T16:56:00.000","2017-07-09T09:52:00.000","16:56","49","7","2017","Internal","Peak","32"
"2017-07-09T00:00:00.000","2017-07-09T00:57:00.000","2017-07-09T01:54:00.000","00:57","94","7","2017","Internal","Off-Peak","33"
"2017-07-12T00:00:00.000","2017-07-12T16:17:00.000","2017-07-13T08:34:00.000","16:17","32","7","2017","Internal","Peak","34"
"2017-07-13T00:00:00.000","2017-07-13T16:18:00.000","2017-07-14T08:36:00.000","16:18","38","7","2017","Internal","Peak","35"
"2017-07-16T00:00:00.000","2017-07-16T03:00:00.000","2017-07-16T06:00:00.000","03:00","30","7","2017","Internal","Off-Peak","36"
"2017-07-18T00:00:00.000","2017-07-18T06:39:00.000","2017-07-18T13:18:00.000","06:39","49","7","2017","External","Off-Peak","37"
"2017-07-19T00:00:00.000","2017-07-19T17:48:00.000","2017-07-20T11:36:00.000","17:48","30","7","2017","Internal","Peak","38"
"2017-07-21T00:00:00.000","2017-07-21T19:21:00.000","2017-07-22T14:42:00.000","19:21","30","7","2017","Internal","Off-Peak","39"
"2017-07-27T00:00:00.000","2017-07-27T19:02:00.000","2017-07-28T14:04:00.000","19:02","51","7","2017","Internal","Off-Peak","40"
"2017-07-27T00:00:00.000","2017-07-27T21:25:00.000","2017-07-28T18:50:00.000","21:25","327","7","2017","External","Off-Peak","41"
"2017-08-03T00:00:00.000","2017-08-03T15:12:00.000","2017-08-04T06:24:00.000","15:12","29","8","2017","Internal","Peak","42"
"2017-08-06T00:00:00.000","2017-08-06T08:07:00.000","2017-08-06T16:14:00.000","08:07","216","8","2017","External","Off-Peak","43"
"2017-08-22T00:00:00.000","2017-08-22T17:31:00.000","2017-08-23T11:02:00.000","17:31","34","8","2017","Internal","Peak","44"
"2017-08-23T00:00:00.000","2017-08-23T12:40:00.000","2017-08-24T01:20:00.000","12:40","37","8","2017","Internal","Off-Peak","45"
"2017-08-25T00:00:00.000","2017-08-25T16:29:00.000","2017-08-26T08:58:00.000","16:29","49","8","2017","Internal","Peak","46"
"2017-09-02T00:00:00.000","2017-09-02T17:28:00.000","2017-09-02T18:00:00.000","17:28","32","9","2017","Internal","Peak","47"
"2017-09-21T00:00:00.000","2017-09-21T07:17:00.000","2017-09-21T08:08:00.000","07:17","51","9","2017","Internal","Peak","48"
"2017-09-30T00:00:00.000","2017-09-30T19:57:00.000","2017-09-30T20:27:00.000","19:57","30","9","2017","Internal","Off-Peak","49"
"2017-10-06T00:00:00.000","2017-10-06T18:13:00.000","2017-10-06T18:43:00.000","18:13","30","10","2017","Internal","Off-Peak","50"
"2017-10-09T00:00:00.000","2017-10-09T09:20:00.000","2017-10-09T10:08:00.000","09:20","48","10","2017","Internal","Off-Peak","51"
"2017-10-17T00:00:00.000","2017-10-17T15:02:00.000","2017-10-17T15:35:00.000","15:02","33","10","2017","External","Peak","52"
"2017-10-21T00:00:00.000","2017-10-21T12:54:00.000","2017-10-21T14:00:00.000","12:54","66","10","2017","External","Off-Peak","53"
"2017-10-25T00:00:00.000","2017-10-25T05:23:00.000","2017-10-25T06:21:00.000","05:23","58","10","2017","Internal","Off-Peak","54"
"2017-10-25T00:00:00.000","2017-10-25T07:55:00.000","2017-10-25T08:41:00.000","07:55","46","10","2017","Internal","Peak","55"
"2017-10-31T00:00:00.000","2017-10-31T16:38:00.000","2017-10-31T18:34:00.000","16:38","116","10","2017","External","Peak","56"
"2017-11-16T00:00:00.000","2017-11-16T18:14:00.000","2017-11-16T18:47:00.000","18:14","33","11","2017","External","Off-Peak","57"
"2017-11-18T00:00:00.000","2017-11-18T16:30:00.000","2017-11-18T22:06:00.000","16:30","336","11","2017","External","Off-Peak","58"
"2017-11-18T00:00:00.000","2017-11-18T17:19:00.000","2017-11-18T20:25:00.000","17:19","186","11","2017","External","Off-Peak","59"
"2017-11-22T00:00:00.000","2017-11-22T22:13:00.000","2017-11-22T22:43:00.000","22:13","30","11","2017","External","Off-Peak","60"
"2017-11-23T00:00:00.000","2017-11-23T16:16:00.000","2017-11-23T16:48:00.000","16:16","32","11","2017","External","Peak","61"
"2017-11-24T00:00:00.000","2017-11-24T21:01:00.000","2017-11-24T22:48:00.000","21:01","107","11","2017","External","Off-Peak","62"
"2017-11-25T00:00:00.000","2017-11-25T20:51:00.000","2017-11-25T22:34:00.000","20:51","103","11","2017","External","Off-Peak","63"
"2017-11-28T00:00:00.000","2017-11-28T13:09:00.000","2017-11-28T13:52:00.000","13:09","43","11","2017","External","Off-Peak","64"
"2017-12-06T00:00:00.000","2017-12-06T14:23:00.000","2017-12-06T17:17:00.000","14:23","174","12","2017","External","Off-Peak","65"
"2017-12-20T00:00:00.000","2017-12-20T15:00:00.000","2017-12-20T19:30:00.000","15:00","270","12","2017","External","Peak","66"
"2017-12-22T00:00:00.000","2017-12-22T22:09:00.000","2017-12-22T22:51:00.000","22:09","42","12","2017","External","Off-Peak","67"
"2017-12-25T00:00:00.000","2017-12-25T05:00:00.000","2017-12-25T06:21:00.000","05:00","81","12","2017","Internal","Off-Peak","68"
"2017-12-27T00:00:00.000","2017-12-27T22:19:00.000","2017-12-28T00:38:00.000","22:19","139","12","2017","Internal","Off-Peak","69"
"2017-12-29T00:00:00.000","2017-12-29T21:43:00.000","2017-12-29T23:26:00.000","21:43","103","12","2017","External","Off-Peak","70"
"2017-12-31T00:00:00.000","2017-12-31T17:18:00.000","2017-12-31T17:51:00.000","17:18","33","12","2017","Internal","Off-Peak","71"
"2018-01-10T00:00:00.000","2018-01-10T22:16:00.000","2018-01-10T23:16:00.000","22:16","60","1","2018","External","Off-Peak","1"
"2018-01-10T00:00:00.000","2018-01-10T22:20:00.000","2018-01-10T23:20:00.000","22:20","60","1","2018","External","Off-Peak","2"
"2018-01-10T00:00:00.000","2018-01-10T23:56:00.000","2018-01-11T00:48:00.000","23:56","52","1","2018","External","Off-Peak","3"
"2018-01-20T00:00:00.000","2018-01-20T10:29:00.000","2018-01-20T12:44:00.000","10:29","135","1","2018","External","Off-Peak","4"
"2018-01-31T00:00:00.000","2018-01-31T15:14:00.000","2018-01-31T15:53:00.000","15:14","39","1","2018","Internal","Peak","5"
