"roll_year","roll_number","address","assessed_value","assessment_class","assessment_class_description","re_assessed_value","nr_assessed_value","fl_assessed_value","comm_code","comm_name","latitude","longitude","unique_key","year_of_construction","land_use_designation","property_type","land_size_sm","land_size_sf","land_size_ac","sub_property_use","point"
"2017","4001608","643 SADDLECREEK WY NE","418500","RE","Residential","418500",,,"SAD","SADDLE RIDGE","51.1255393087097","-113.954839353942","2017004001608",,"R-1N","LI","490.1","5275","0.12",,"POINT (-113.954839353942 51.1255393087097)"
"2017","4001707","639 SADDLECREEK WY NE","456000","RE","Residential","456000",,,"SAD","SADDLE RIDGE","51.1255351621973","-113.955004377958","2017004001707",,"R-1N","LI","479.4","5161","0.12",,"POINT (-113.955004377958 51.1255351621973)"
"2017","4001806","635 SADDLECREEK WY NE","435500","RE","Residential","435500",,,"SAD","SADDLE RIDGE","51.1255303775041","-113.955170071441","2017004001806",,"R-1N","LI","467.2","5029","0.12",,"POINT (-113.955170071441 51.1255303775041)"
"2017","4001905","631 SADDLECREEK WY NE","424500","RE","Residential","424500",,,"SAD","SADDLE RIDGE","51.125529555483","-113.955335659041","2017004001905",,"R-1N","LI","465.2","5007","0.11",,"POINT (-113.955335659041 51.125529555483)"
"2017","4002002","627 SADDLECREEK WY NE","424000","RE","Residential","424000",,,"SAD","SADDLE RIDGE","51.125529470217","-113.955501070157","2017004002002",,"R-1N","LI","465","5006","0.11",,"POINT (-113.955501070157 51.125529470217)"
"2017","4002101","623 SADDLECREEK WY NE","434000","RE","Residential","434000",,,"SAD","SADDLE RIDGE","51.1255293853038","-113.955662125227","2017004002101",,"R-1N","LI","440.4","4741","0.11",,"POINT (-113.955662125227 51.1255293853038)"
"2017","4002200","619 SADDLECREEK WY NE","473000","RE","Residential","473000",,,"SAD","SADDLE RIDGE","51.1255293245971","-113.955846740803","2017004002200",,"R-1N","LI","597.1","6428","0.15",,"POINT (-113.955846740803 51.1255293245971)"
"2017","4002309","615 SADDLECREEK WY NE","403500","RE","Residential","403500",,,"SAD","SADDLE RIDGE","51.1255292818892","-113.956054933883","2017004002309",,"R-1N","LI","572.5","6162","0.14",,"POINT (-113.956054933883 51.1255292818892)"
"2017","4002408","611 SADDLECREEK WY NE","411000","RE","Residential","411000",,,"SAD","SADDLE RIDGE","51.1255292191076","-113.956235216495","2017004002408",,"R-1N","LI","440","4736","0.11",,"POINT (-113.956235216495 51.1255292191076)"
"2017","4002507","607 SADDLECREEK WY NE","421500","RE","Residential","421500",,,"SAD","SADDLE RIDGE","51.1255291338125","-113.95639192843","2017004002507",,"R-1N","LI","439.8","4734","0.11",,"POINT (-113.95639192843 51.1255291338125)"
"2017","4002606","603 SADDLECREEK WY NE","450500","RE","Residential","450500",,,"SAD","SADDLE RIDGE","51.1255290483075","-113.956548640364","2017004002606",,"R-1N","LI","439.7","4733","0.11",,"POINT (-113.956548640364 51.1255290483075)"
"2017","4002705","601 SADDLECREEK WY NE","425500","RE","Residential","425500",,,"SAD","SADDLE RIDGE","51.1255289643482","-113.956705348718","2017004002705",,"R-1N","LI","439.6","4731","0.11",,"POINT (-113.956705348718 51.1255289643482)"
"2017","4002804","105 SADDLECREEK CO NE","428500","RE","Residential","428500",,,"SAD","SADDLE RIDGE","51.1255288856544","-113.95686205708","2017004002804",,"R-1N","LI","439.4","4730","0.11",,"POINT (-113.95686205708 51.1255288856544)"
"2017","4002903","109 SADDLECREEK CO NE","390500","RE","Residential","390500",,,"SAD","SADDLE RIDGE","51.1255287995194","-113.957018769013","2017004002903",,"R-1N","LI","439.3","4729","0.11",,"POINT (-113.957018769013 51.1255287995194)"
"2017","4003000","113 SADDLECREEK CO NE","508000","RE","Residential","508000",,,"SAD","SADDLE RIDGE","51.1255272623099","-113.957175044187","2017004003000",,"R-1N","LI","435.6","4689","0.11",,"POINT (-113.957175044187 51.1255272623099)"
"2017","4003109","117 SADDLECREEK CO NE","362500","RE","Residential","362500",,,"SAD","SADDLE RIDGE","51.1255043673795","-113.957344937972","2017004003109",,"R-1N","LI","456.7","4916","0.11",,"POINT (-113.957344937972 51.1255043673795)"
"2017","4003208","116 SADDLECREEK CO NE","444500","RE","Residential","444500",,,"SAD","SADDLE RIDGE","51.1259999424529","-113.957336786031","2017004003208",,"R-1N","LI","373","4015","0.09",,"POINT (-113.957336786031 51.1259999424529)"
"2017","4003307","112 SADDLECREEK CO NE","427000","RE","Residential","427000",,,"SAD","SADDLE RIDGE","51.1259942446863","-113.957173065248","2017004003307",,"R-1N","LI","388","4177","0.1",,"POINT (-113.957173065248 51.1259942446863)"
"2017","4003406","108 SADDLECREEK CO NE","430500","RE","Residential","430500",,,"SAD","SADDLE RIDGE","51.1259943343469","-113.957007653131","2017004003406",,"R-1N","LI","388","4177","0.1",,"POINT (-113.957007653131 51.1259943343469)"
"2017","4003505","104 SADDLECREEK CO NE","473000","RE","Residential","473000",,,"SAD","SADDLE RIDGE","51.1259976267048","-113.956831882657","2017004003505",,"R-1N","LI","434.5","4677","0.11",,"POINT (-113.956831882657 51.1259976267048)"
"2017","4003604","820 SADDLECREEK WY NE","454500","RE","Residential","454500",,,"SAD","SADDLE RIDGE","51.1275616415035","-113.951961517398","2017004003604",,"R-1N","LI","399.1","4296","0.1",,"POINT (-113.951961517398 51.1275616415035)"
"2017","4003703","816 SADDLECREEK WY NE","465500","RE","Residential","465500",,,"SAD","SADDLE RIDGE","51.1274860598263","-113.952074835052","2017004003703",,"R-1N","LI","421.2","4534","0.1",,"POINT (-113.952074835052 51.1274860598263)"
"2017","4003802","812 SADDLECREEK WY NE","489500","RE","Residential","489500",,,"SAD","SADDLE RIDGE","51.1274061630784","-113.952187252282","2017004003802",,"R-1N","LI","421.2","4534","0.1",,"POINT (-113.952187252282 51.1274061630784)"
"2017","4003901","808 SADDLECREEK WY NE","430500","RE","Residential","430500",,,"SAD","SADDLE RIDGE","51.1273262204211","-113.952292738678","2017004003901",,"R-1N","LI","399.1","4296","0.1",,"POINT (-113.952292738678 51.1273262204211)"
"2007","200807527","427S 3111 34 AV NW","0","RE","Residential","0",,,"VAR","VARSITY","51.08248628","-114.1277637","2007200807527",,,,,,,,"POINT (-114.1277637 51.08248628)"
"2017","4004008","764 SADDLECREEK WY NE","477000","RE","Residential","477000",,,"SAD","SADDLE RIDGE","51.1272442086389","-113.952394128594","2017004004008",,"R-1N","LI","421.2","4534","0.1",,"POINT (-113.952394128594 51.1272442086389)"
"2017","4004107","760 SADDLECREEK WY NE","446000","RE","Residential","446000",,,"SAD","SADDLE RIDGE","51.1271579392842","-113.952493944777","2017004004107",,"R-1N","LI","421.2","4534","0.1",,"POINT (-113.952493944777 51.1271579392842)"
"2017","4004206","756 SADDLECREEK WY NE","432500","RE","Residential","432500",,,"SAD","SADDLE RIDGE","51.1270720405887","-113.952586851657","2017004004206",,"R-1N","LI","399.1","4296","0.1",,"POINT (-113.952586851657 51.1270720405887)"
"2017","4004305","752 SADDLECREEK WY NE","454500","RE","Residential","454500",,,"SAD","SADDLE RIDGE","51.1269843278296","-113.952675370214","2017004004305",,"R-1N","LI","421.2","4534","0.1",,"POINT (-113.952675370214 51.1269843278296)"
"2017","4004404","748 SADDLECREEK WY NE","500000","RE","Residential","500000",,,"SAD","SADDLE RIDGE","51.1268924693114","-113.952761677592","2017004004404",,"R-1N","LI","421.2","4534","0.1",,"POINT (-113.952761677592 51.1268924693114)"
"2017","4004503","744 SADDLECREEK WY NE","440500","RE","Residential","440500",,,"SAD","SADDLE RIDGE","51.126801392486","-113.952841164346","2017004004503",,"R-1N","LI","399.1","4296","0.1",,"POINT (-113.952841164346 51.126801392486)"
"2017","4004602","740 SADDLECREEK WY NE","452500","RE","Residential","452500",,,"SAD","SADDLE RIDGE","51.1267087701826","-113.952916003869","2017004004602",,"R-1N","LI","421.2","4534","0.1",,"POINT (-113.952916003869 51.1267087701826)"
"2017","4004701","736 SADDLECREEK WY NE","505000","RE","Residential","505000",,,"SAD","SADDLE RIDGE","51.1266121613689","-113.952988025012","2017004004701",,"R-1N","LI","421.2","4534","0.1",,"POINT (-113.952988025012 51.1266121613689)"
"2017","4004800","732 SADDLECREEK WY NE","418000","RE","Residential","418000",,,"SAD","SADDLE RIDGE","51.1265167359687","-113.953053362742","2017004004800",,"R-1N","LI","399.1","4296","0.1",,"POINT (-113.953053362742 51.1265167359687)"
"2017","4004909","728 SADDLECREEK WY NE","471000","RE","Residential","471000",,,"SAD","SADDLE RIDGE","51.1264193514671","-113.953099699742","2017004004909",,"R-1N","LI","398.9","4293","0.1",,"POINT (-113.953099699742 51.1264193514671)"
"2017","4005005","724 SADDLECREEK WY NE","434000","RE","Residential","434000",,,"SAD","SADDLE RIDGE","51.1263211037929","-113.953165183262","2017004005005",,"R-1N","LI","431.8","4648","0.11",,"POINT (-113.953165183262 51.1263211037929)"
"2017","4005104","720 SADDLECREEK WY NE","483000","RE","Residential","483000",,,"SAD","SADDLE RIDGE","51.1262310273304","-113.953269318934","2017004005104",,"R-1N","LI","431.8","4648","0.11",,"POINT (-113.953269318934 51.1262310273304)"
"2017","4005203","716 SADDLECREEK WY NE","445500","RE","Residential","445500",,,"SAD","SADDLE RIDGE","51.1261554767577","-113.953393006177","2017004005203",,"R-1N","LI","409","4403","0.1",,"POINT (-113.953393006177 51.1261554767577)"
"2017","4005302","712 SADDLECREEK WY NE","507000","RE","Residential","507000",,,"SAD","SADDLE RIDGE","51.1260943010163","-113.953535350965","2017004005302",,"R-1N","LI","431.8","4648","0.11",,"POINT (-113.953535350965 51.1260943010163)"
"2017","4005401","708 SADDLECREEK WY NE","487500","RE","Residential","487500",,,"SAD","SADDLE RIDGE","51.1260480819274","-113.953696406253","2017004005401",,"R-1N","LI","431.8","4648","0.11",,"POINT (-113.953696406253 51.1260480819274)"
"2017","4005500","704 SADDLECREEK WY NE","482500","RE","Residential","482500",,,"SAD","SADDLE RIDGE","51.1260205595265","-113.953863129751","2017004005500",,"R-1N","LI","409","4403","0.1",,"POINT (-113.953863129751 51.1260205595265)"
"2017","4005609","654 SADDLECREEK WY NE","434000","RE","Residential","434000",,,"SAD","SADDLE RIDGE","51.1260240907481","-113.954343858342","2017004005609",,"R-1N","LI","411.2","4426","0.1",,"POINT (-113.954343858342 51.1260240907481)"
"2017","4005708","650 SADDLECREEK WY NE","455500","RE","Residential","455500",,,"SAD","SADDLE RIDGE","51.126024126188","-113.954509271428","2017004005708",,"R-1N","LI","411.2","4426","0.1",,"POINT (-113.954509271428 51.126024126188)"
"2017","4005807","646 SADDLECREEK WY NE","475500","RE","Residential","475500",,,"SAD","SADDLE RIDGE","51.1260216379114","-113.954674159946","2017004005807",,"R-1N","LI","404.6","4356","0.1",,"POINT (-113.954674159946 51.1260216379114)"
"2017","4005906","642 SADDLECREEK WY NE","437000","RE","Residential","437000",,,"SAD","SADDLE RIDGE","51.126015368401","-113.954839639275","2017004005906",,"R-1N","LI","390","4198","0.1",,"POINT (-113.954839639275 51.126015368401)"
"2017","4006003","638 SADDLECREEK WY NE","524000","RE","Residential","524000",,,"SAD","SADDLE RIDGE","51.1260056489436","-113.955005487895","2017004006003",,"R-1N","LI","384.1","4135","0.09",,"POINT (-113.955005487895 51.1260056489436)"
"2017","4006102","634 SADDLECREEK WY NE","467000","RE","Residential","467000",,,"SAD","SADDLE RIDGE","51.1259950369919","-113.955170752558","2017004006102",,"R-1N","LI","382.9","4122","0.09",,"POINT (-113.955170752558 51.1259950369919)"
"2017","4006201","630 SADDLECREEK WY NE","492000","RE","Residential","492000",,,"SAD","SADDLE RIDGE","51.1259929879419","-113.955336282754","2017004006201",,"R-1N","LI","382.2","4114","0.09",,"POINT (-113.955336282754 51.1259929879419)"
"2017","4006300","626 SADDLECREEK WY NE","442000","RE","Residential","442000",,,"SAD","SADDLE RIDGE","51.1259929004168","-113.955501696632","2017004006300",,"R-1N","LI","382.2","4114","0.09",,"POINT (-113.955501696632 51.1259929004168)"
"2017","4006409","622 SADDLECREEK WY NE","494500","RE","Residential","494500",,,"SAD","SADDLE RIDGE","51.1259928132597","-113.955662752973","2017004006409",,"R-1N","LI","362.1","3898","0.09",,"POINT (-113.955662752973 51.1259928132597)"
"2017","4006508","618 SADDLECREEK WY NE","561000","RE","Residential","561000",,,"SAD","SADDLE RIDGE","51.1259927217312","-113.955836666389","2017004006508",,"R-1N","LI","441.6","4754","0.11",,"POINT (-113.955836666389 51.1259927217312)"
"2017","4006607","614 SADDLECREEK WY NE","428000","RE","Residential","428000",,,"SAD","SADDLE RIDGE","51.1259925939928","-113.956070629418","2017004006607",,"R-1N","LI","441.6","4754","0.11",,"POINT (-113.956070629418 51.1259925939928)"
"2017","4006706","610 SADDLECREEK WY NE","463000","RE","Residential","463000",,,"SAD","SADDLE RIDGE","51.1259924993509","-113.956248891913","2017004006706",,"R-1N","LI","382.2","4114","0.09",,"POINT (-113.956248891913 51.1259924993509)"
"2017","4006805","606 SADDLECREEK WY NE","409500","RE","Residential","409500",,,"SAD","SADDLE RIDGE","51.1259955933875","-113.956424647882","2017004006805",,"R-1N","LI","427.9","4606","0.11",,"POINT (-113.956424647882 51.1259955933875)"
"2017","4006904","5 SADDLECREEK CV NE","452500","RE","Residential","452500",,,"SAD","SADDLE RIDGE","51.1256833178207","-113.953627398319","2017004006904",,"R-1N","LI","590.1","6352","0.15",,"POINT (-113.953627398319 51.1256833178207)"
"2017","4007001","9 SADDLECREEK CV NE","448000","RE","Residential","448000",,,"SAD","SADDLE RIDGE","51.125539950821","-113.953564359882","2017004007001",,"R-1N","LI","706.6","7606","0.17",,"POINT (-113.953564359882 51.125539950821)"
"2017","4007100","13 SADDLECREEK CV NE","407000","RE","Residential","407000",,,"SAD","SADDLE RIDGE","51.1254834389838","-113.953342562724","2017004007100",,"R-1N","LI","578.1","6223","0.14",,"POINT (-113.953342562724 51.1254834389838)"
"2017","4007209","17 SADDLECREEK CV NE","427500","RE","Residential","427500",,,"SAD","SADDLE RIDGE","51.1254752521786","-113.953093781668","2017004007209",,"R-1N","LI","540.3","5816","0.13",,"POINT (-113.953093781668 51.1254752521786)"
"2017","4007308","21 SADDLECREEK CV NE","469000","RE","Residential","469000",,,"SAD","SADDLE RIDGE","51.1254856676895","-113.952814177317","2017004007308",,"R-1N","LI","764.1","8224","0.19",,"POINT (-113.952814177317 51.1254856676895)"
"2017","4007407","25 SADDLECREEK CV NE","484500","RE","Residential","484500",,,"SAD","SADDLE RIDGE","51.1256178387799","-113.95269489572","2017004007407",,"R-1N","LI","600.4","6463","0.15",,"POINT (-113.95269489572 51.1256178387799)"
"2017","4007506","29 SADDLECREEK CV NE","438000","RE","Residential","438000",,,"SAD","SADDLE RIDGE","51.1257762439218","-113.952654647699","2017004007506",,"R-1N","LI","495.4","5332","0.12",,"POINT (-113.952654647699 51.1257762439218)"
"2017","4007605","33 SADDLECREEK CV NE","461000","RE","Residential","461000",,,"SAD","SADDLE RIDGE","51.1259232716527","-113.95264885473","2017004007605",,"R-1N","LI","646.6","6960","0.16",,"POINT (-113.95264885473 51.1259232716527)"
"2017","4007704","37 SADDLECREEK CV NE","455500","RE","Residential","455500",,,"SAD","SADDLE RIDGE","51.1260207048672","-113.952816947399","2017004007704",,"R-1N","LI","528.2","5686","0.13",,"POINT (-113.952816947399 51.1260207048672)"
"2017","4007803","723 SADDLECREEK WY NE","447000","RE","Residential","447000",,,"SAD","SADDLE RIDGE","51.1261299863492","-113.952539384751","2017004007803",,"R-1N","LI","387.3","4169","0.1",,"POINT (-113.952539384751 51.1261299863492)"
"2017","4007902","727 SADDLECREEK WY NE","417000","RE","Residential","417000",,,"SAD","SADDLE RIDGE","51.1262289412918","-113.952488187478","2017004007902",,"R-1N","LI","344.1","3704","0.09",,"POINT (-113.952488187478 51.1262289412918)"
"2017","4008009","731 SADDLECREEK WY NE","398000","RE","Residential","398000",,,"SAD","SADDLE RIDGE","51.1263188227395","-113.952432865176","2017004008009",,"R-1N","LI","322.2","3468","0.08",,"POINT (-113.952432865176 51.1263188227395)"
"2017","4008108","735 SADDLECREEK WY NE","435000","RE","Residential","435000",,,"SAD","SADDLE RIDGE","51.1264074473502","-113.952374018198","2017004008108",,"R-1N","LI","340.5","3665","0.08",,"POINT (-113.952374018198 51.1264074473502)"
"2017","4008207","739 SADDLECREEK WY NE","451000","RE","Residential","451000",,,"SAD","SADDLE RIDGE","51.1264946697139","-113.952310597219","2017004008207",,"R-1N","LI","321.3","3458","0.08",,"POINT (-113.952310597219 51.1264946697139)"
"2017","4008306","743 SADDLECREEK WY NE","421500","RE","Residential","421500",,,"SAD","SADDLE RIDGE","51.1265826388901","-113.952245612527","2017004008306",,"R-1N","LI","347.5","3741","0.09",,"POINT (-113.952245612527 51.1265826388901)"
"2017","4008405","747 SADDLECREEK WY NE","415000","RE","Residential","415000",,,"SAD","SADDLE RIDGE","51.126670854125","-113.952168643951","2017004008405",,"R-1N","LI","346.2","3726","0.09",,"POINT (-113.952168643951 51.126670854125)"
"2017","4008504","751 SADDLECREEK WY NE","396500","RE","Residential","396500",,,"SAD","SADDLE RIDGE","51.1267549925858","-113.952089943359","2017004008504",,"R-1N","LI","326.9","3519","0.08",,"POINT (-113.952089943359 51.1267549925858)"
"2017","4008603","755 SADDLECREEK WY NE","407000","RE","Residential","407000",,,"SAD","SADDLE RIDGE","51.126851478097","-113.952004286682","2017004008603",,"R-1N","LI","426.4","4590","0.11",,"POINT (-113.952004286682 51.126851478097)"
"2017","4008702","49 SADDLECREEK TC NE","422000","RE","Residential","422000",,,"SAD","SADDLE RIDGE","51.126560027352","-113.951626784814","2017004008702",,"R-1N","LI","475","5113","0.12",,"POINT (-113.951626784814 51.126560027352)"
"2017","4008801","53 SADDLECREEK TC NE","387500","RE","Residential","387500",,,"SAD","SADDLE RIDGE","51.1264484308746","-113.951695693468","2017004008801",,"R-1N","LI","309.6","3333","0.08",,"POINT (-113.951695693468 51.1264484308746)"
