"asset_class","asset_cd","location_detail","steward","maintained_by","maint_info","life_cycle_status","asset_type","style","longitude","latitude","location","point"
,"ING013",,"CALGARY PARKS","CALGARY PARKS","SLACKLINE POST","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.02836998992369","51.03918214717283","
,  
(51.03918214717283, -114.02836998992369)",
,"MCT800",,"CALGARY PARKS","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/02/20-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.96885976394495","50.91356499897637","
,  
(50.91356499897637, -113.96885976394495)",
,"SIG744",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","BIKE STAND","UPRIGHT","-114.17994109980451","51.02532330026767","
,  
(51.02532330026767, -114.17994109980451)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SNA868",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.0978549490334","51.044080036719","
,  
(51.044080036719, -114.0978549490334)",
,"GPK704",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIRE PIT","NOT APPLICABLE","-114.1329395075708","50.98918926160606","
,  
(50.98918926160606, -114.1329395075708)",
,"ALT701",,"CALGARY PARKS","CALGARY PARKS","BOULDERS USED BY DOGS FOR AGILITY; MOVED FROM WALL BUILD IN SANDY BEACH, WHERE THERE DESIGN WAS FOR DOG TRAINING","ACTIVE","DOG EQUIPMENT","NOT APPLICABLE","-114.09442933918915","51.009307871149204","
,  
(51.009307871149204, -114.09442933918915)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","CIT967",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.17950534960099","51.14259297572774","
,  
(51.14259297572774, -114.17950534960099)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","GAW632",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.11406493322892","51.02160793392159","
,  
(51.02160793392159, -114.11406493322892)",
,"CAP670",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","FIRE PIT","NOT APPLICABLE","-114.08614471806662","51.07667111593476","
,  
(51.07667111593476, -114.08614471806662)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","GPK056",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.13555714055603","50.97790145310876","
,  
(50.97790145310876, -114.13555714055603)",
,"BOW220",,"CALGARY PARKS","CALGARY PARKS","CONCRETE BASE","ACTIVE","BBQ","NOT APPLICABLE","-114.22572712352182","51.09708787167222","
,  
(51.09708787167222, -114.22572712352182)",
"2018/01/29: PRAIRIE WINDS PARK REDEVELOPMENT; PROJECT MANAGER M WONG","WES099",,"CALGARY PARKS","CALGARY PARKS","TANDOORI OVEN","ACTIVE","BBQ","NOT APPLICABLE","-113.97196631356593","51.10304897882023","
,  
(51.10304897882023, -113.97196631356593)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","MCT834",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/02/31-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.96715149388515","50.92275500027028","
,  
(50.92275500027028, -113.96715149388515)",
"CMLC PROJECT; 2015_ACR 2","DNE116",,"CALGARY PARKS","DEVELOPER AGREEMENT","CIRCLE; 2016/04/12: 2016/04/12: AS PER D HAY MAINTENANCE IS STILL WITH CMLC -EXPIRY DATE UNKNOWN","ACTIVE","BIKE STAND","UPRIGHT","-114.04820130029871","51.04484310075904","
,  
(51.04484310075904, -114.04820130029871)",
,"ERI837",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-113.97302498307603","51.0196330067797","
,  
(51.0196330067797, -113.97302498307603)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU121",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.0702911421861","51.05285792724738","
,  
(51.05285792724738, -114.0702911421861)",
"AGOL - ACR 2","MPL183",,"CALGARY PARKS SHARED","LEASE HOLDER","AGOL PROJECT - INSTALL DATE MAY BE INCORRECT","ACTIVE","BIKE STAND","UPRIGHT","-114.0426094832445","50.95962531445344","
,  
(50.95962531445344, -114.0426094832445)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; 2017/11/27: FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT","HPK823",,"CALGARY PARKS","CALGARY PARKS","LEG PRESS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.0531291210066","51.09082134764348","
,  
(51.09082134764348, -114.0531291210066)",
,"BLN004",,"CALGARY PARKS","CALGARY PARKS","DOG POST OR TIE-DOWN RAIL","ACTIVE","DOG EQUIPMENT","NOT APPLICABLE","-114.0883836608483","51.040052141694524","
,  
(51.040052141694524, -114.0883836608483)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95856461154015","51.170144389294656","
,  
(51.170144389294656, -113.95856461154015)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95825159446676","51.17113135095816","
,  
(51.17113135095816, -113.95825159446676)",
,"AUB014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-113.9436293163079","50.89409522801766","
,  
(50.89409522801766, -113.9436293163079)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","RIC700","RICHMOND GREEN DEPOT","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.12425012687162","51.02241375678206","
,  
(51.02241375678206, -114.12425012687162)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.15628712170316","51.06407638488476","
,  
(51.06407638488476, -114.15628712170316)",
,"MCT835",,"CALGARY PARKS","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/02/20-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.96208904890894","50.91353988563918","
,  
(50.91353988563918, -113.96208904890894)",
,"ABP799",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.05161270477188","51.12895300728809","
,  
(51.12895300728809, -114.05161270477188)",
,"BNK872",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.09879039946138","51.03437310012858","
,  
(51.03437310012858, -114.09879039946138)",
"PM IS J THOMPSON; TO BE FACD 2022/09/23","MOP775",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","BIKE STAND","NOT APPLICABLE","-114.07545029868713","51.07037095303157","
,  
(51.07037095303157, -114.07545029868713)",
,"VIS250",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.01514138304402","51.0746075386899","
,  
(51.0746075386899, -114.01514138304402)",
"2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.22420244098649","51.09803194137104","
,  
(51.09803194137104, -114.22420244098649)",
,"GPK704",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.13791710434428","50.99139283403204","
,  
(50.99139283403204, -114.13791710434428)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","RSN014",,"CALGARY PARKS","CALGARY PARKS","ELLIPTICAL","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.95848993092316","51.17090712520965","
,  
(51.17090712520965, -113.95848993092316)",
"2018/01/25: PRAIRIE WINDS PARK REDEVELOPMENT; PROJECT MANAGER M WONG","WES099",,"CALGARY PARKS","CALGARY PARKS","ELECTRICAL PODIUM FOR EVENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.97298774710664","51.10244721607696","
,  
(51.10244721607696, -113.97298774710664)",
,"SHG920",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","FIRE PIT","NOT APPLICABLE","-114.11906498732185","51.039997257449876","
,  
(51.039997257449876, -114.11906498732185)",
"acr 3","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.22733526665138","51.09755370920417","
,  
(51.09755370920417, -114.22733526665138)",
,"ACA201",,"CALGARY RECREATION","CALGARY RECREATION",,"ACTIVE","BIKE STAND","UPRIGHT","-114.05957589970971","50.97308503337089","
,  
(50.97308503337089, -114.05957589970971)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","KIN018",,"CALGARY PARKS","CALGARY PARKS","STEP APPARATUS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.0739287480919","50.98271908471773","
,  
(50.98271908471773, -114.0739287480919)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DOV769",,"CALGARY PARKS","CALGARY PARKS","AIR WALKER","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.98748752119702","51.03015533481493","
,  
(51.03015533481493, -113.98748752119702)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","APP903",,"CALGARY PARKS","CALGARY PARKS","DOUBLE REVERSE BUTTERFLY","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.9287122852107","51.04715410736243","
,  
(51.04715410736243, -113.9287122852107)",
"2022/02/07: AS PER R MAY FAC REJECTED IN 2021","GPK704",,"CALGARY PARKS","WATER RESOURCES",,"INSTALLED","FIRE PIT","NOT APPLICABLE","-114.13913309698584","50.9930710726517","
,  
(50.9930710726517, -114.13913309698584)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.9593603043738","51.17094502953352","
,  
(51.17094502953352, -113.9593603043738)",
,"MCT800",,"CALGARY PARKS","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/02/20-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.96985524102925","50.91369417950091","
,  
(50.91369417950091, -113.96985524102925)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","09Q787",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-113.93543382029777","51.037352400231704","
,  
(51.037352400231704, -113.93543382029777)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","MNI211",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.05693637247597","51.03013609315371","
,  
(51.03013609315371, -114.05693637247597)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","BLN001",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.08143939555549","51.03806608893151","
,  
(51.03806608893151, -114.08143939555549)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","GPK056",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.13574492716204","50.977752576331405","
,  
(50.977752576331405, -114.13574492716204)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DOV769",,"CALGARY PARKS","CALGARY PARKS","PENDULUM AIR WALKER","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.98751708313677","51.030127382533095","
,  
(51.030127382533095, -113.98751708313677)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU131",,"OUTSIDE AGENCY","OUTSIDE AGENCY","2017/09/13: AS PER N CRISP THESE ARE PRIVATELY MAINTAINED","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07843103037975","51.05243227429807","
,  
(51.05243227429807, -114.07843103037975)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","MOP671",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07955499934636","51.0794234008268","
,  
(51.0794234008268, -114.07955499934636)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","VAL076",,"CALGARY PARKS","CALGARY PARKS","PUSH UP STATION; R:\AMENITIES\MISCELLANEOUSVAL076\FIT_PARK","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.24739436218572","51.09131769881858","
,  
(51.09131769881858, -114.24739436218572)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","RIV880",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-114.02039576800458","50.96738486195886","
,  
(50.96738486195886, -114.02039576800458)",
"AGOL - ACR 2","FAL096",,"CALGARY PARKS","CALGARY PARKS","AGOL PROJECT - INSTALL DATE MAY BE INCORRECT","ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-113.9373653002088","51.09807964488521","
,  
(51.09807964488521, -113.9373653002088)",
,"CSC002",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-113.96745879374679","51.14744650230428","
,  
(51.14744650230428, -113.96745879374679)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","MNI211",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.05592753252438","51.03003360713159","
,  
(51.03003360713159, -114.05592753252438)",
,"GPK701",,"CALGARY RECREATION","CALGARY RECREATION",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.10537159115054","51.006514465095","
,  
(51.006514465095, -114.10537159115054)",
"CAPITAL PROJECT 2010 - SOLDIER MEMORIAL-LANDSCAPE OF MEMORY MEMORIAL DRIVE NW","HIL495",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.089969999594","51.050863400672554","
,  
(51.050863400672554, -114.089969999594)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU121",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.07028551999056","51.05289583489146","
,  
(51.05289583489146, -114.07028551999056)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","RSN004",,"CALGARY PARKS","CALGARY PARKS","WARM UP & STRETCH STATIONXX ACR 2. DOUBLE STRIDER PICTURE","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.96434410968179","51.17151317977428","
,  
(51.17151317977428, -113.96434410968179)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","TUS637",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-114.25085419944392","51.136200800592114","
,  
(51.136200800592114, -114.25085419944392)",
,"12B001",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-113.90322202990784","50.93782676592216","
,  
(50.93782676592216, -113.90322202990784)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","NEB824",,"CALGARY PARKS","CALGARY PARKS","AIR WALKER","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.95385402553927","50.923521748801306","
,  
(50.923521748801306, -113.95385402553927)",
,"WIL154",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","BIKE STAND","UPRIGHT","-114.05915066061048","50.9519178713648","
,  
(50.9519178713648, -114.05915066061048)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SOW224",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07683023356502","50.9618093109282","
,  
(50.9618093109282, -114.07683023356502)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","RAM415",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-114.04818789995326","51.03569540065121","
,  
(51.03569540065121, -114.04818789995326)",
,"QPK065",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.07620343499734","51.084222269083135","
,  
(51.084222269083135, -114.07620343499734)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","DDG050",,"CALGARY PARKS","CALGARY PARKS","STAIR CLIMBER","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.01748148876827","50.95929555086205","
,  
(50.95929555086205, -114.01748148876827)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DOV769",,"CALGARY PARKS","CALGARY PARKS","HORIZONTAL BARS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.98704523252003","51.03021186365049","
,  
(51.03021186365049, -113.98704523252003)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","MNI211",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.05626626050383","51.02996513677135","
,  
(51.02996513677135, -114.05626626050383)",
,"MOP671",,"CALGARY PARKS","CALGARY PARKS","2017/07/05: SEE REPOSITORY FOR FLAG CIRCLE ORDER; R:\Grounds\Procedures\MOP671\FLAG_CIRCLE_ORDER","ACTIVE","FLAG POLE","NOT APPLICABLE","-114.0840445705557","51.07671663651458","
,  
(51.07671663651458, -114.0840445705557)",
,"BOW009",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND",,"-114.18875596846095","51.08465809795607","
,  
(51.08465809795607, -114.18875596846095)",
,"12B001",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-113.90333332313084","50.938018381642706","
,  
(50.938018381642706, -113.90333332313084)",
"ACR 3 XX ACR 2","DNW129",,"CALGARY PARKS","CALGARY PARKS","EQUIPARC EP5830 METALLIC GREY","ACTIVE","BIKE STAND","NOT APPLICABLE","-114.08378330550406","51.049806742969544","
,  
(51.049806742969544, -114.08378330550406)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","MCT834",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2023/02/31-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.96626023929431","50.92262244057097","
,  
(50.92262244057097, -113.96626023929431)",
"ACR 2 FROM INSPECTOR","MON291",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.17466228794925","51.07762580973585","
,  
(51.07762580973585, -114.17466228794925)",
"INSTALL DATE UNKNOWN","NEB841",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2024/03/06-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.9559599434046","50.918412382928","
,  
(50.918412382928, -113.9559599434046)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU131",,"OUTSIDE AGENCY","OUTSIDE AGENCY","2017/09/13: AS PER N CRISP THESE ARE PRIVATELY MAINTAINED","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07886852590244","51.0524504924543","
,  
(51.0524504924543, -114.07886852590244)",
"ACR 3","EAU102",,"CALGARY ROADS","CALGARY ROADS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.06995494100545","51.05086451753617","
,  
(51.05086451753617, -114.06995494100545)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95854518112219","51.17071759858041","
,  
(51.17071759858041, -113.95854518112219)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; 2018/01/30: PRAIRIE WINDS PARK REDEVELOPMENT; PROJECT MANAGER M WONG","WES099",,"CALGARY PARKS","CALGARY PARKS","SHORT BENCH","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.97428473117401","51.102441062027474","
,  
(51.102441062027474, -113.97428473117401)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DOV769",,"CALGARY PARKS","CALGARY PARKS","ROWER","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.98747590238526","51.030181957630575","
,  
(51.030181957630575, -113.98747590238526)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SOW224",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07652592021557","50.96238833917858","
,  
(50.96238833917858, -114.07652592021557)",
,"MPK548",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","LOW","-113.94198931303576","51.06022963469102","
,  
(51.06022963469102, -113.94198931303576)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","COR375",,"CALGARY PARKS","CALGARY PARKS","HORIZONTAL LADDER","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.93088583035819","51.10657106369514","
,  
(51.10657106369514, -113.93088583035819)",
,"BLN007",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.06947328869009","51.040810990701964","
,  
(51.040810990701964, -114.06947328869009)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SOW224",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07681417915558","50.961740296419435","
,  
(50.961740296419435, -114.07681417915558)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","CIT967",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.18012592467787","51.14270232578131","
,  
(51.14270232578131, -114.18012592467787)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU131",,"OUTSIDE AGENCY","OUTSIDE AGENCY","2017/09/13: AS PER N CRISP THESE ARE PRIVATELY MAINTAINED","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07859510824022","51.05243181708265","
,  
(51.05243181708265, -114.07859510824022)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","COR355",,"CALGARY PARKS","CALGARY PARKS","PUSH UPS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.92956710945971","51.10474139115308","
,  
(51.10474139115308, -113.92956710945971)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","HAM461",,"CALGARY PARKS & CSSB","CALGARY PARKS","FITNESS BENCH CURL","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.14979523180983","51.141143130941465","
,  
(51.141143130941465, -114.14979523180983)",
,"CAP670",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.09270760785724","51.07417244801269","
,  
(51.07417244801269, -114.09270760785724)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","GAW632",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.11388148352258","51.02150746334781","
,  
(51.02150746334781, -114.11388148352258)",
,"BRE394",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.1301932790675","51.08880398383664","
,  
(51.08880398383664, -114.1301932790675)",
