"confirmation_code","barcode","event","performance","performance_year","performance_month","ticket_type","venue_name","venue_street","venue_city","venue_region","venue_postal_code","venue_country","currency","face_value","ticketleap_fees_paid_by_buyer","ticketleap_fees_paid_by_seller","ticket_order_total","ticket_net_proceeds","refunded","buyer_city","buyer_region","buyer_postal_code","buyer_country","date_of_purchase","year_of_purchase","month_of_purchase","purchase_point","order_method","card_type","payment_type","tickets_in_order","order_total","order_id","payment_processor_id","referrer","redeemed","redeemed_date","redeemed_year","redeemed_month","redemption_method","billing_postal_code","billing_country"
"BU-3874-1353-483","NMFVBKE","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T19:10:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","af6fb504-5578-4e3b-829c-b8c06ffacf6d","'c5c5e684-a844-437e-94fe-e69082b2635b'",,"true","2017-12-05T19:10:54.000","2017","Dec","iOS",,
"BU-3894-2712-DD9","17IREXC","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:38:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","7","0","4841d3fb-12d0-48a4-8735-97515217cdbb","'d9abb537-9800-405e-85fa-0b436472ee61'",,"false",,,,,,
"BU-3901-1948-EC3","RKL70SD","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:42:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","a7af6103-0116-4ecc-84df-0a7783ffe0e7","'15e1ae2f-a265-4ef0-a6f9-aeb9e79e30ab'",,"false",,,,,,
"BU-3914-4775-96A","X8ZU1RJ","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:26:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","7","0","2a88fcec-7560-4c27-9f23-5c94bc26da2b","'504d89d1-1115-4e84-b8f7-7ec0f7b43514'",,"true","2017-12-12T17:26:56.000","2017","Dec","iOS",,
"BU-3945-5558-73D","AHUEL2D","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-19T17:47:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","a8fac6c5-079e-4cc9-bdd8-aae023b1936e","'96295a1b-e88d-4f11-a185-ed8f7cd0299a'",,"false",,,,,,
"BU-3958-5837-F44","LBJBYNQ","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:54:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","3","0","22a8119a-9af4-4077-ae28-aa9ca8d71e28","'2a832b02-c3e6-4649-85c5-907c4d13187a'",,"true","2017-12-12T17:54:40.000","2017","Dec","iOS",,
"BU-3958-9153-01B","NDOWULP","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:29:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","e9675d16-aa02-4018-a6a7-94ad5ea0aa4a","'5510b48d-cd35-4d7a-803f-9c58b4808a47'",,"true","2017-12-12T18:29:55.000","2017","Dec","iOS",,
"BU-3959-8340-E2F","XJ8VOSV","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-19T19:03:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","3","0","933b292a-1d66-44e3-b8aa-afc988da7374","'e315e452-5ff1-477a-88f6-82fd1e580c1d'",,"false",,,,,,
"BU-3966-3575-E9F","9FZ96NX","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-19T17:47:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","6","0","cdc58af7-3329-41f7-a4a7-78bfc895fa82","'4a9e3e92-9ad5-43f1-86bc-b334a0b7e1d0'",,"false",,,,,,
"BU-3966-9040-B8C","THYMR4A","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T18:37:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","8","0","56a2dd0f-cdca-41dd-ab40-6beb5a78c45b","'cfad307d-bef8-45bd-94c7-4fa7b984d30f'",,"true","2017-12-05T18:37:06.000","2017","Dec","iOS",,
"BU-0786-3068-E2A","OF7H8D6","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","VIP Pass","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-30T19:28:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","4eac1523-2063-4d3c-b407-3f129d0d9290","'1bc74a48-2644-4587-b0e1-b735a894949e'",,"false",,,,,,
"BU-3967-9762-A4D","AF5INSX","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:52:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","6","0","6b2cc755-f47a-410d-9258-fa3d7f309b04","'eaa9d9b1-5a01-42a6-9ce2-376157f24c56'",,"false",,,,,,
"BU-3985-6499-4E4","0HM0B07","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T19:07:00.000","2017","Nov","Onsite","iOS-iPad",,"Cash","10","16","b9b95f13-5c08-4557-aaae-e7925a91f60f","'dbb3ab29-42bb-40c5-b41b-cd9f6eb0eabe'",,"false",,,,,,
"BU-3993-9503-4C1","A1UFTQ5","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T17:41:00.000","2017","Nov","Onsite","iOS-iPad",,"Free","9","0","1a39be6b-0d4a-4ec5-8466-87b916453d64","'76124f32-9d26-4773-9c60-30129356820a'",,"false",,,,,,
"BU-3996-2847-ADF","LLAM3M6","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T19:20:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","4848818c-d457-4522-a422-65ddba67e6e7","'35486eb4-5dc6-4ce7-85c2-b470ab2216bd'",,"false",,,,,,
"BU-4008-0906-CEC","A8PQKPI","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T19:24:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","a5665e81-686a-409f-a959-206ddac95591","'73fed2e7-bac3-4f79-9f00-a2f4d3160b84'",,"true","2017-12-05T19:24:16.000","2017","Dec","iOS",,
"BU-4010-4093-B42","B2CCWTK","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:55:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","3","0","332600bd-9244-4a81-b67b-3276606302bc","'765bf2a1-364c-4f90-b134-f949b3fc2e8d'",,"true","2017-12-12T17:55:59.000","2017","Dec","iOS",,
"BU-4040-8709-EAE","BYVZJYF","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:02:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","7e439343-6f2c-445d-af1d-38d9150a3440","'e9d62269-e642-4514-b6f0-66b3b11c2711'",,"true","2017-12-12T18:02:40.000","2017","Dec","iOS",,
"BU-4041-7967-6DD","GU3WNNT","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:23:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","41976cb6-6181-4a44-9905-6a036d3a4886","'65dbcdaf-d378-4e9a-bb6a-f7020094c865'",,"false",,,,,,
"BU-4043-5763-610","QH945EH","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T18:27:00.000","2017","Nov","Onsite","iOS-iPad",,"Free","11","0","133d1fdc-7c09-4c2e-9af2-e6ed3db59927","'f76fc023-045b-4510-8b87-19b124724e44'",,"false",,,,,,
"BU-4050-0373-53A","NF3M9UR","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T18:05:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","fdf87bb0-2206-4711-84d1-9211990e92b5","'f54e46aa-9d5f-4bf2-b52d-ee8f48802f64'",,"true","2017-12-05T18:05:05.000","2017","Dec","iOS",,
"BU-4054-2995-8B2","1FCALJ1","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T19:24:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","a5665e81-686a-409f-a959-206ddac95591","'73fed2e7-bac3-4f79-9f00-a2f4d3160b84'",,"true","2017-12-05T19:24:16.000","2017","Dec","iOS",,
"BU-4109-2651-A0B","XRDSB65","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:12:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","1","0","9cee2c11-0232-4061-abbd-874d68bf06d9","'ac96f434-28e6-4c20-9a72-3d6d25033a52'",,"true","2017-12-12T17:12:49.000","2017","Dec","iOS",,
"BU-4116-9414-6EA","Y0NVW99","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-19T17:03:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","392ff8b5-51c0-4ca2-88f1-11fb9f8630b1","'aa17d1e5-24e7-4339-b36e-e66e385010f4'",,"false",,,,,,
"BU-4123-2178-C7E","NPKGS5W","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-19T17:02:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","7","0","1e1d333a-8c4a-4e68-aa88-77dd1a6632cc","'256ae780-ffaf-4177-841a-02d554fd9128'",,"false",,,,,,
"BU-4149-8072-AE5","GWSOBYW","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T18:02:00.000","2017","Nov","Onsite","iOS-iPad",,"Cash","19","10","b788890d-38e2-48e4-a6c9-12b95c38be34","'dce0d96a-1922-48e1-902a-30d93555c0c8'",,"false",,,,,,
"BU-4151-8801-C38","YQQBJ6L","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T19:38:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","ea66c324-0dd7-482b-92f3-a24a99f4f2e6","'9c64a57b-3a06-4cbe-9007-2a54aaa21ae6'",,"true","2017-12-12T19:38:45.000","2017","Dec","iOS",,
"BU-4172-7674-D10","G5S0XQU","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T18:51:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","7","0","76cb52cf-db2f-481b-ad76-c75a065aab5c","'1480dae5-e244-4415-b338-b6d3b393f32c'",,"true","2017-12-05T18:52:01.000","2017","Dec","iOS",,
"BU-4174-2803-3CC","OSMAVX2","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T18:54:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","58bd211b-85a3-49df-a81d-8cf956bf0c4c","'a73daa9c-caf9-4334-a04f-41723b656892'",,"true","2017-12-05T18:55:28.000","2017","Dec","iOS",,
"BU-1313-6879-B7A","FX2IH5J","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","VIP Pass","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-26T19:49:00.000","2017","Dec","Onsite","iOS-iPad",,"Cash","9","30","f0f35d77-bb26-4a11-ac9a-926fcefcd8b6","'562d6990-c83f-4db0-9ee6-601ed7a48287'",,"false",,,,,,
"BU-4196-2526-9B9","CVND66C","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T18:02:00.000","2017","Nov","Onsite","iOS-iPad",,"Cash","19","10","b788890d-38e2-48e4-a6c9-12b95c38be34","'dce0d96a-1922-48e1-902a-30d93555c0c8'",,"false",,,,,,
"BU-4211-3154-E94","DTGVXMI","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T19:29:00.000","2017","Nov","Onsite","iOS-iPad",,"Free","8","0","7ed7804a-358c-4a68-b153-77a7d174e96d","'4744cc57-f611-49aa-a4a4-899a33170f0e'",,"false",,,,,,
"BU-4244-2579-37E","BH4SSVS","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:36:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","3","0","a3424c66-74b7-43b8-bdfe-2571af95da4c","'5072106f-2ff9-46cf-9ab9-1d2c63a7488f'",,"false",,,,,,
"BU-4284-0114-7EB","7FY7RSU","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-19T19:06:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","2763773b-2a01-4050-8b9c-eba5daae34a3","'2ad788b8-14a8-4e64-b846-8d0d7c3245ae'",,"false",,,,,,
"BU-4320-3793-581","38FWO70","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T18:02:00.000","2017","Nov","Onsite","iOS-iPad",,"Cash","19","10","b788890d-38e2-48e4-a6c9-12b95c38be34","'dce0d96a-1922-48e1-902a-30d93555c0c8'",,"false",,,,,,
"BU-4329-4762-342","USTW4XF","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T17:41:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","799d8344-434d-408c-bb44-8448e6940e2d","'ce3852f7-78ba-4153-b02c-9e21eb17654b'",,"true","2017-12-05T17:41:25.000","2017","Dec","iOS",,
"BU-4333-1371-87F","FURJ70V","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-19T19:19:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","7cf732c9-2f05-4f19-82d3-47b4249cad51","'9ade5e52-ce63-49ac-993c-e8c500ba0d15'",,"false",,,,,,
"BU-4390-8367-B70","O6MGUXG","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:09:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","3","0","b40874e9-4e1e-4d75-a169-4f37c00cf763","'9b359081-bec5-4c9d-95be-abe8c18f04ac'",,"true","2017-12-12T17:09:54.000","2017","Dec","iOS",,
"BU-4424-6169-98D","9882TPF","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T17:04:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","a9c217dc-2c0e-4285-ab1d-f71fe7db9a39","'e3ed3b8e-4048-4ca3-8319-7daec5b4017e'",,"true","2017-12-05T17:05:15.000","2017","Dec","iOS",,
"BU-4428-5807-D04","LTD4ZV4","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:12:00.000","2017","Dec","Onsite","iOS-iPad",,"Cash","4","2","3a17cd58-af8d-4b0f-a64a-f15de722f2b8","'18c22496-7438-496e-aac9-e5c6d1076e33'",,"true","2017-12-12T18:12:25.000","2017","Dec","iOS",,
"BU-4436-8210-FB0","91RBCY8","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T18:15:00.000","2017","Nov","Onsite","iOS-iPad",,"Free","4","0","580642c1-5598-43ca-8077-e0a64bbf22fd","'50233072-7076-4c96-b667-f95ba570d9cc'",,"false",,,,,,
"BU-4441-0334-48B","BXH461K","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:29:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","bee21ab7-2350-4cd0-a354-7c7ef251040a","'7eb2b2e0-cfc9-4e83-8f72-a4673f4b0d44'",,"false",,,,,,
"BU-4460-0907-9E8","J8UTFGZ","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:10:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","fb9c5246-7219-4110-950b-5adb07762af9","'e7e45a03-f818-4387-b103-d8578b6c5b72'",,"true","2017-12-12T18:10:27.000","2017","Dec","iOS",,
"BU-4461-8639-E4C","QFBDEOL","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:52:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","6","0","6b2cc755-f47a-410d-9258-fa3d7f309b04","'eaa9d9b1-5a01-42a6-9ce2-376157f24c56'",,"false",,,,,,
"BU-4480-9130-C6E","Q5HOI3G","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T19:02:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","7fb3dbc3-f193-48a5-87fc-129919163f99","'14fe23aa-1dba-4d5e-bca3-cc704aa0b8f6'",,"false",,,,,,
"BU-4482-9514-0F3","1RQUQZ9","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:02:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","7e439343-6f2c-445d-af1d-38d9150a3440","'e9d62269-e642-4514-b6f0-66b3b11c2711'",,"true","2017-12-12T18:02:40.000","2017","Dec","iOS",,
"BU-4510-9303-4AB","1BIF4KC","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:28:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","e7bcc5ec-cb4a-4901-b686-4ae876536c5f","'14cb54f8-3ad5-47de-8c1d-d11ed30d5753'",,"false",,,,,,
"BU-4522-1128-E78","XA6XY3V","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:52:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","95a3d44d-47ee-404f-917c-012f58e6d223","'8b26aeac-c7e2-4a4c-9424-49ccebe3f8f7'",,"false",,,,,,
"BU-4525-9867-D9E","66JQFPF","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:45:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","3","0","f1a69929-8882-475a-aea4-15603d4e54ae","'8332b5a5-a183-40a8-9f5e-5ab7a1ed865c'",,"false",,,,,,
"BU-4527-5198-34E","H98HTYH","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T18:27:00.000","2017","Nov","Onsite","iOS-iPad",,"Free","11","0","133d1fdc-7c09-4c2e-9af2-e6ed3db59927","'f76fc023-045b-4510-8b87-19b124724e44'",,"false",,,,,,
"BU-4551-0193-B40","OT17984","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:06:00.000","2017","Dec","Onsite","iOS-iPad",,"Cash","5","5","882ecd31-d36e-401d-83e5-06deaf7c1f72","'b077c76e-10b4-410a-8381-cd4c4980cdcb'",,"false",,,,,,
"BU-4599-6040-F41","A9BTNBP","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:11:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","e8129769-4249-4c25-805b-584d0dce0ef9","'98dff2dc-1fab-4635-9f3c-03dfd3aaf2a4'",,"true","2017-12-12T18:11:20.000","2017","Dec","iOS",,
"BU-4633-4044-B09","U3PWX3R","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-19T17:03:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","392ff8b5-51c0-4ca2-88f1-11fb9f8630b1","'aa17d1e5-24e7-4339-b36e-e66e385010f4'",,"false",,,,,,
