"intersection_number","intersection_name","target_completion","date_complete","longitude","latitude","target_completion_year","target_completion_month","year_complete","month_complete","met_target","geocoded_column"
"9150","Baseline & Stapley","2020-12-31T00:00:00.000","2020-11-19T00:00:00.000",,,"2020","Dec","2020","Nov","true",
"9160","Baseline & Stonehenge","2020-12-31T00:00:00.000","2020-11-19T00:00:00.000",,,"2020","Dec","2020","Nov","true",
"9175","Baseline & Harris","2020-12-31T00:00:00.000","2020-11-23T00:00:00.000",,,"2020","Dec","2020","Nov","true",
"9200","Baseline & Gilbert","2020-12-31T00:00:00.000","2020-11-23T00:00:00.000",,,"2020","Dec","2020","Nov","true",
"9250","Baseline & 24th. Street","2020-12-31T00:00:00.000","2020-11-24T00:00:00.000",,,"2020","Dec","2020","Nov","true",
"9300","Baseline & Lindsay","2020-12-31T00:00:00.000","2020-11-30T00:00:00.000",,,"2020","Dec","2020","Nov","true",
"9320","Baseline & Power Road","2020-12-31T00:00:00.000","2020-12-23T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9325","Baseline & Superstition Springs Blvd","2020-12-31T00:00:00.000","2020-12-24T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9330","Baseline & Sossaman","2020-12-31T00:00:00.000","2020-12-02T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9331","Baseline & Farnsworth","2020-12-31T00:00:00.000","2020-12-07T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9332","Baseline & Hawes","2020-12-31T00:00:00.000","2020-12-08T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9333","Baseline & SanTan","2020-12-31T00:00:00.000","2020-12-09T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9334","Baseline & Ellsworth","2020-12-31T00:00:00.000","2020-12-10T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9335","Baseline & Baldwin","2020-12-31T00:00:00.000","2020-12-14T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9336","Baseline & Crismon","2020-12-31T00:00:00.000","2020-12-14T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9337","Baseline & Fire Station #217","2020-12-31T00:00:00.000","2020-12-15T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9338","Baseline & Signal Butte","2020-12-31T00:00:00.000","2020-12-16T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9339","Baseline & Springwood","2020-12-31T00:00:00.000","2020-12-22T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9340","Lindner & Dobson","2020-12-31T00:00:00.000","2020-12-22T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9341","Baseline & Wildrose","2020-12-31T00:00:00.000","2020-12-16T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9342","10900 E. Baseline","2020-12-31T00:00:00.000","2020-12-16T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9345","2050 S. Ellsworth","2020-12-31T00:00:00.000","2020-12-23T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9350","Los Lagos Vista & Dobson","2020-12-31T00:00:00.000","2020-12-23T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9400","Fire Station #207 & Dobson","2020-12-31T00:00:00.000","2020-12-30T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9407","Madero & Power Road","2020-12-31T00:00:00.000","2020-12-24T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9410","Madero & Crismon","2020-12-31T00:00:00.000","2020-12-23T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"9450","Medina & Alma School","2020-12-31T00:00:00.000","2020-12-30T00:00:00.000",,,"2020","Dec","2020","Dec","true",
"8000","Southern & Higley","2020-09-30T00:00:00.000","2020-09-30T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8010","Southern & Leisure World","2020-09-30T00:00:00.000","2020-09-30T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8025","Southern & Superstition Springs Blvd","2020-09-30T00:00:00.000","2020-09-30T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8030","Southern & Mall Entrance West","2020-09-30T00:00:00.000","2020-09-30T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8040","Southern & Mall Entrance East","2020-09-30T00:00:00.000","2020-09-30T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8050","Southern & Power Road","2020-09-30T00:00:00.000","2020-09-30T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8060","Southern & Fire Station #209","2020-09-30T00:00:00.000","2020-09-30T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8560","US-60 & Val Vista","2020-09-30T00:00:00.000","2020-09-30T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8570","US-60 & Greenfield (N)","2020-09-30T00:00:00.000","2020-09-30T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"7920","Southern & 39th Street","2020-09-30T00:00:00.000","2020-09-29T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"7950","Southern & Greenfield","2020-09-30T00:00:00.000","2020-09-29T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8510","US 60 & Alma School","2020-09-30T00:00:00.000","2020-09-29T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"7900","Southern & Val Vista","2020-09-30T00:00:00.000","2020-09-28T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8500","US 60 & Dobson","2020-09-30T00:00:00.000","2020-09-28T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8380","Hampton & Clearview","2020-09-30T00:00:00.000","2020-09-24T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8390","Hampton & Sossaman","2020-09-30T00:00:00.000","2020-09-24T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8365","Hampton & Higley","2020-09-30T00:00:00.000","2020-09-23T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8370","Auto Park & Superstition Springs Blvd","2020-09-30T00:00:00.000","2020-09-23T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8375","Hampton & Power Road","2020-09-30T00:00:00.000","2020-09-23T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8360","Hampton & Val Vista","2020-09-30T00:00:00.000","2020-09-22T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8300","Hampton & Country Club","2020-09-30T00:00:00.000","2020-09-21T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8325","Harmony/Hilton & Stapley","2020-09-30T00:00:00.000","2020-09-21T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8350","Hampton & Gilbert","2020-09-30T00:00:00.000","2020-09-21T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8250","(S) Fiesta Mall & Longmore","2020-09-30T00:00:00.000","2020-09-17T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8280","Wal-Mart & Superstition Springs Blvd","2020-09-30T00:00:00.000","2020-09-17T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8210","Grove & Extension","2020-09-30T00:00:00.000","2020-09-15T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8225","Auto Way & Superstition Springs Blvd","2020-09-30T00:00:00.000","2020-09-15T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8150","(N) Fiesta Mall & Longmore","2020-09-30T00:00:00.000","2020-09-14T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8200","Grove & Alma School","2020-09-30T00:00:00.000","2020-09-14T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8591","US 60 & Sossaman","2020-09-30T00:00:00.000","2020-09-14T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8592","US 60 & Ellsworth","2020-09-30T00:00:00.000","2020-09-14T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8593","US 60 & Crismon","2020-09-30T00:00:00.000","2020-09-14T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8084","Southern & Hawes","2020-09-30T00:00:00.000","2020-09-10T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8092","Southern & Crismon","2020-09-30T00:00:00.000","2020-09-10T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8096","Southern & Signal Butte","2020-09-30T00:00:00.000","2020-09-10T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8100","LDS X-Walk & Dobson","2020-09-30T00:00:00.000","2020-09-10T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8580","US-60 & Higley","2020-09-30T00:00:00.000","2020-09-10T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8585","US-60 & Superstition Springs Blvd","2020-09-30T00:00:00.000","2020-09-10T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8590","US-60 & Power Road","2020-09-30T00:00:00.000","2020-09-10T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8070","Southern & 72nd. Street","2020-09-30T00:00:00.000","2020-09-09T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8080","Southern & Sossaman","2020-09-30T00:00:00.000","2020-09-09T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8540","US 60 & Stapley","2020-09-30T00:00:00.000","2020-09-09T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8550","US 60 & Gilbert","2020-09-30T00:00:00.000","2020-09-09T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8575","US-60 & Greenfield (S)","2020-09-30T00:00:00.000","2020-09-09T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8470","Holmes & Greenfield","2020-09-30T00:00:00.000","2020-09-08T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8485","1350 S. Sossaman","2020-09-30T00:00:00.000","2020-09-08T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8486","1355 S. Mesa Drive (Hawk)","2020-09-30T00:00:00.000","2020-09-08T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8520","US 60 & Country Club","2020-09-30T00:00:00.000","2020-09-08T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8530","US 60 & Mesa Drive","2020-09-30T00:00:00.000","2020-09-08T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8450","Holmes & Alma School","2020-09-30T00:00:00.000","2020-09-03T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8398","Hampton & Crismon","2020-09-30T00:00:00.000","2020-09-02T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8399","Hampton & Signal Butte","2020-09-30T00:00:00.000","2020-09-02T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"8400","Desert Sam & Dobson","2020-09-30T00:00:00.000","2020-09-02T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"7750","Southern & 24th. Street","2020-09-30T00:00:00.000","2020-09-01T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"7800","Southern & Lindsay","2020-09-30T00:00:00.000","2020-09-01T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"7815","Southern & Consolidated Canal X-Walk","2020-09-30T00:00:00.000","2020-09-01T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"7850","Southern & 32nd. Street","2020-09-30T00:00:00.000","2020-09-01T00:00:00.000",,,"2020","Sep","2020","Sep","true",
"7650","Southern & Hall","2020-09-30T00:00:00.000","2020-08-27T00:00:00.000",,,"2020","Sep","2020","Aug","true",
"7700","Southern & Gilbert","2020-09-30T00:00:00.000","2020-08-27T00:00:00.000",,,"2020","Sep","2020","Aug","true",
"7600","Southern & Harris","2020-09-30T00:00:00.000","2020-08-26T00:00:00.000",,,"2020","Sep","2020","Aug","true",
"7000","Southern & Dobson","2020-06-30T00:00:00.000","2020-06-30T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"7050","Southern & M.C.C.","2020-06-30T00:00:00.000","2020-06-30T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"7100","Southern & Longmore","2020-06-30T00:00:00.000","2020-06-30T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"7150","Southern & Stewart","2020-06-30T00:00:00.000","2020-06-30T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"7200","Southern & Alma School","2020-06-30T00:00:00.000","2020-06-30T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"7250","Southern & Westwood","2020-06-30T00:00:00.000","2020-06-30T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"7300","Southern & Extension","2020-06-30T00:00:00.000","2020-06-30T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"7550","Southern & Stapley","2020-06-30T00:00:00.000","2020-06-30T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6940","Skyline School & Crismon","2020-06-30T00:00:00.000","2020-06-29T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6949","Southern & Tempe Canal","2020-06-30T00:00:00.000","2020-06-29T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6950","Southern & San Jose","2020-06-30T00:00:00.000","2020-06-29T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"7500","Southern & Horne","2020-06-30T00:00:00.000","2020-06-29T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"7450","Southern & Mesa Drive","2020-06-30T00:00:00.000","2020-06-24T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"7380","Southern & Macdonald","2020-06-30T00:00:00.000","2020-06-22T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"7350","Southern & Country Club","2020-06-30T00:00:00.000","2020-06-17T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"7400","Southern & Center/Pima","2020-06-30T00:00:00.000","2020-06-17T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6885","Emilita/Grove & Signal Butte","2020-06-30T00:00:00.000","2020-06-16T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6905","10th Avenue & Country Club","2020-06-30T00:00:00.000","2020-06-16T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6850","Via Rossmoor & Power","2020-06-30T00:00:00.000","2020-06-15T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6860","Pueblo & Sossaman","2020-06-30T00:00:00.000","2020-06-15T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6870","Pueblo & Crismon","2020-06-30T00:00:00.000","2020-06-15T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6750","Pueblo & Val Vista","2020-06-30T00:00:00.000","2020-06-10T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6800","Diamond & Greenfield","2020-06-30T00:00:00.000","2020-06-10T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6251","Broadway & Hawes","2020-06-30T00:00:00.000","2020-06-09T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6265","Broadway & Cheshire","2020-06-30T00:00:00.000","2020-06-09T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6340","Coralbell & Crismon","2020-06-30T00:00:00.000","2020-06-09T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6700","Pueblo & Lindsay (North)","2020-06-30T00:00:00.000","2020-06-09T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6705","Consolidated Canal X-Walk & Lindsay","2020-06-30T00:00:00.000","2020-06-09T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6710","Pueblo & Lindsay (South)","2020-06-30T00:00:00.000","2020-06-09T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"5820","Broadway & Forest","2020-06-30T00:00:00.000","2020-06-08T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"5850","Broadway & Gilbert","2020-06-30T00:00:00.000","2020-06-08T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"5875","Broadway & 24th. Street","2020-06-30T00:00:00.000","2020-06-08T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"5900","Broadway & Lindsay","2020-06-30T00:00:00.000","2020-06-08T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6210","Broadway & 72nd. Street","2020-06-30T00:00:00.000","2020-06-08T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6230","Broadway & Sossaman","2020-06-30T00:00:00.000","2020-06-08T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6250","Broadway & 80th. Street","2020-06-30T00:00:00.000","2020-06-08T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6252","Broadway & Red Mountain Freeway","2020-06-30T00:00:00.000","2020-06-08T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6890","Emerald & Alma School","2020-06-30T00:00:00.000","2020-06-04T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6900","Emerald & Extension","2020-06-30T00:00:00.000","2020-06-04T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6910","1028 S. Mesa Drive (Hawk)","2020-06-30T00:00:00.000","2020-06-04T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6600","8th. Avenue & Stapley","2020-06-30T00:00:00.000","2020-06-03T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6650","8th. Avenue & Gilbert","2020-06-30T00:00:00.000","2020-06-03T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6875","Emelita & Dobson","2020-06-30T00:00:00.000","2020-06-03T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6400","8th. Avenue & Alma School","2020-06-30T00:00:00.000","2020-06-02T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6450","8th. Avenue & Extension","2020-06-30T00:00:00.000","2020-06-02T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6500","8th. Avenue & Country Club","2020-06-30T00:00:00.000","2020-06-02T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6550","8th. Avenue & Center","2020-06-30T00:00:00.000","2020-06-02T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"5750","Broadway & Stapley","2020-06-30T00:00:00.000","2020-06-01T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"5800","Broadway & Williams","2020-06-30T00:00:00.000","2020-06-01T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6100","Broadway & Recker","2020-06-30T00:00:00.000","2020-06-01T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6150","Broadway & 63rd. Street","2020-06-30T00:00:00.000","2020-06-01T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6200","Broadway & Power Road","2020-06-30T00:00:00.000","2020-06-01T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6300","Access & Country Club","2020-06-30T00:00:00.000","2020-06-01T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6350","8th. Avenue & Dobson","2020-06-30T00:00:00.000","2020-06-01T00:00:00.000",,,"2020","Jun","2020","Jun","true",
"6000","Broadway & Greenfield","2020-06-30T00:00:00.000","2020-05-27T00:00:00.000",,,"2020","Jun","2020","May","true",
"6050","Broadway & Higley","2020-06-30T00:00:00.000","2020-05-27T00:00:00.000",,,"2020","Jun","2020","May","true",
"6075","Broadway & 56th. Street","2020-06-30T00:00:00.000","2020-05-27T00:00:00.000",,,"2020","Jun","2020","May","true",
"5925","Broadway & 32nd. Street","2020-06-30T00:00:00.000","2020-05-21T00:00:00.000",,,"2020","Jun","2020","May","true",
"5950","Broadway & Val Vista","2020-06-30T00:00:00.000","2020-05-21T00:00:00.000",,,"2020","Jun","2020","May","true",
"5880","Broadway & Consolidated Canal X-Walk","2020-06-30T00:00:00.000","2020-05-20T00:00:00.000",,,"2020","Jun","2020","May","true",
"5600","Broadway & Mesa Drive","2020-03-31T00:00:00.000","2020-03-25T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5650","Broadway & Horne","2020-03-31T00:00:00.000","2020-03-25T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5700","Broadway & Solomon","2020-03-31T00:00:00.000","2020-03-25T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5400","Broadway & Extension","2020-03-31T00:00:00.000","2020-03-24T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5450","Broadway & Access Road","2020-03-31T00:00:00.000","2020-03-24T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5500","Broadway & MacDonald","2020-03-31T00:00:00.000","2020-03-24T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5550","Broadway & Center","2020-03-31T00:00:00.000","2020-03-24T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4000","Main & Country Club","2020-03-31T00:00:00.000","2020-03-23T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4005","250 W. Main","2020-03-31T00:00:00.000","2020-03-23T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5300","Broadway & Longmore","2020-03-31T00:00:00.000","2020-03-23T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5350","Broadway & Alma School","2020-03-31T00:00:00.000","2020-03-23T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4010","Main & Robson","2020-03-31T00:00:00.000","2020-03-19T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5150","Broadway & Valencia","2020-03-31T00:00:00.000","2020-03-19T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5200","Broadway & Dobson","2020-03-31T00:00:00.000","2020-03-19T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5250","1800 W. Broadway","2020-03-31T00:00:00.000","2020-03-19T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4750","Main & Power Road","2020-03-31T00:00:00.000","2020-03-18T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4800","Main & 74th. Street","2020-03-31T00:00:00.000","2020-03-18T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4850","South Macdonald X-Walk","2020-03-31T00:00:00.000","2020-03-18T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5040","1st. Avenue & Hibbert","2020-03-31T00:00:00.000","2020-03-18T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5050","1st. Avenue & Mesa Drive","2020-03-31T00:00:00.000","2020-03-18T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5135","Baywood & Power Road","2020-03-31T00:00:00.000","2020-03-18T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5145","Broadway & Eldorado","2020-03-31T00:00:00.000","2020-03-18T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5147","Broadway & Roosevelt","2020-03-31T00:00:00.000","2020-03-18T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4100","Main & Mesa Drive","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4110","Main & Udall (435 E. Main)","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4370","Main & Consolidated Canal X-Walk","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4400","Main & Lindsay","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4450","Main & Val Vista","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4500","Main & Greenfield","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4530","Main & 48th. Street","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4550","Main & Higley","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4600","Main & 56th. Street","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4630","Main & 58th Street","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4650","Main & Recker","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4700","Main & 63rd. Street","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4875","1st. Avenue & Dobson","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4900","1st. Avenue & Country Club","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4950","1st. Avenue & Macdonald","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5020","1st. Avenue & Sirrine","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5100","300 S. Dobson","2020-03-31T00:00:00.000","2020-03-17T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4060","Main & Sirrine","2020-03-31T00:00:00.000","2020-03-16T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4070","Main & Hibbert","2020-03-31T00:00:00.000","2020-03-16T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"5000","1st. Avenue & Center","2020-03-31T00:00:00.000","2020-03-16T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4340","Main & Williams","2020-03-31T00:00:00.000","2020-03-12T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4344","Main & Park-N-Ride","2020-03-31T00:00:00.000","2020-03-12T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4345","Main & Gilbert Park-N-Ride","2020-03-31T00:00:00.000","2020-03-12T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4350","Main & Gilbert","2020-03-31T00:00:00.000","2020-03-12T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4125","Main & LeSueur","2020-03-31T00:00:00.000","2020-03-11T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4150","Main & Hobson","2020-03-31T00:00:00.000","2020-03-11T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4200","Main & Horne","2020-03-31T00:00:00.000","2020-03-11T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4250","Main & Stapley","2020-03-31T00:00:00.000","2020-03-11T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4255","Main & Allen","2020-03-31T00:00:00.000","2020-03-11T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4290","Main & Lazona (S)","2020-03-31T00:00:00.000","2020-03-11T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4300","Main & Lazona (N)","2020-03-31T00:00:00.000","2020-03-11T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4320","Main & Harris","2020-03-31T00:00:00.000","2020-03-11T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4040","Main & West 50 X-Walk","2020-03-31T00:00:00.000","2020-03-05T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4050","Main & Center","2020-03-31T00:00:00.000","2020-03-05T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4055","Main & Lewis","2020-03-31T00:00:00.000","2020-03-05T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4020","Main & West 150 X-Walk","2020-03-31T00:00:00.000","2020-03-04T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"4030","Main & Macdonald","2020-03-31T00:00:00.000","2020-03-04T00:00:00.000",,,"2020","Mar","2020","Mar","true",
"3950","Main & Extension","2019-12-31T00:00:00.000","2019-12-31T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3975","Main & Date","2019-12-31T00:00:00.000","2019-12-31T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3940","950 W. Main","2019-12-31T00:00:00.000","2019-12-30T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3910","Main & Beverly","2019-12-31T00:00:00.000","2019-12-24T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3900","Main & Alma School","2019-12-31T00:00:00.000","2019-12-23T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3850","Main & Longmore","2019-12-31T00:00:00.000","2019-12-19T00:00:00.000",,,"2019","Dec","2019","Dec","true",
"3875","Main & Standage (1353 W. Main)","2019-12-31T00:00:00.000","2019-12-19T00:00:00.000",,,"2019","Dec","2019","Dec","true",
