"objectid","line","class","fraddl","toaddl","fraddr","toaddr","munl","munr","addtyp","dirpre","feanme","featyp","dirsuf","platl","platr","gridl","gridr","riskcost","turn_mask","weight","height","width","speedlimit","status","citycode","fullname","revdate","blockage_mask","obstacle_mask","source","nsf","timefactor","aldirpre1","alfeanme1","alfeatyp1","aldirsuf1","aldirpre2","alfeanme2","alfeatyp2","aldirsuf2","flipped","rev_date","facilityid","delta","segid","fraddl_int","toaddl_int","fraddr_int","toaddr_int","shield_txt","delta_date","hundred_blk","hundred_dir","serv_time","speed","serv_side","elev_start","elev_end","cross_pen","travel_res","travel_dir","park_res_l","park_res_r","miles","drive_time","streetid","shape_length"
"1081420","LINESTRING (-111.7251596707 33.2299773195, -111.7240273329 33.2294869263)","RES","2986","3038","2985","3037","GILB","GILB","0","E","SPORTS","CT",,"505","505","BA23","BA23","1","0","0","0","0","25","E","2","E SPORTS CT","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000303","2986","3038","2985","3037",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.07377126138143612","15.580491065979004","246","389.51303912081295"
"1081419","LINESTRING (-111.7227052755 33.2298890753, -111.7226535779 33.2298447286, -111.7225962594 33.2298055645, -111.7225340509 33.2297720826, -111.7224677474 33.2297447108, -111.72239819360001 33.2297237965, -111.7223262763 33.2297096081, -111.7222529157 33.2297023266, -111.7221790449 33.2297020443, -111.7221056072 33.2297087646, -111.7217051328 33.2297647979)","RES","3100","3144","3099","3143","GILB","GILB","0","E","SPORTS","CT",,"505","505","BZ23","BZ23","1","0","0","0","0","25","E","2","E SPORTS CT","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000301","3100","3144","3099","3143",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.062014434116196046","13.097448348999023","245","327.4368670074971"
"1081418","LINESTRING (-111.712638283 33.2298649967, -111.7124640813 33.2297901062, -111.7122602672 33.2297024982, -111.712139438 33.2296505538, -111.7120866496 33.22963002110001, -111.71206165410001 33.2296217788, -111.7120075639 33.2296069447, -111.7119812774 33.2296011376, -111.7119541125 33.229596087400004, -111.7119267438 33.2295919259, -111.7118992046 33.2295886695, -111.7118708887 33.2295862649, -111.7115490017 33.2295642256, -111.7115085763 33.2295614592, -111.7114554536 33.229556908, -111.7114032405 33.2295506495, -111.7113513823 33.2295426233, -111.7113005805 33.2295329693, -111.7111974211 33.2295077687, -111.7110537443 33.2294673204, -111.7109452146 33.2294367653)","PVDR","3566","3644","3565","3643","GILB","GILB","0","E","SPORTS","DR",,"506","506","BZ24","BZ24","1","0","0","0","0","25","E","2","E SPORTS DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000300","3566","3644","3565","3643",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.10361678696886167","21.883865356445312","244","547.0977293916372"
"1081417","LINESTRING (-111.728725817 33.229815089, -111.7273005556 33.2298125129)","RES","2820","2884","2819","2885","GILB","GILB","0","E","SPORTS","CT",,"505","505","BZ23","BZ23","1","0","0","0","0","25","E","2","E SPORTS CT","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000299","2820","2884","2819","2885",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.082540552108149","17.43256378173828","243","435.8149867633284"
"1081416","LINESTRING (-111.72578990980001 33.229375914, -111.725729935 33.2293292241, -111.7256960705 33.2293051572, -111.7256597572 33.2292837601, -111.7256212928 33.2292652065, -111.7245879364 33.2288176828)","RES","2956","3008","2955","3007","GILB","GILB","0","E","CASTANETS","CT",,"505","505","BA23","BA23","1","0","0","0","0","25","E","2","E CASTANETS CT","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000293","2956","3008","2955","3007",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.07976264293428846","16.845870971679688","242","421.147596989068"
"1081415","LINESTRING (-111.6883160214 33.2293113883, -111.6883144037 33.2278814579)","PVDR","6687","6765","6688","6766","GILB","GILB","0","S","OAKWOOD","WAY",,"507","507","BZ27","BZ27","1","0","0","0","0","25","E","2","S OAKWOOD WAY","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"true",,,"NO","3000291","6687","6765","6688","6766",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.09853472097576425","20.810531616210938","241","520.264367282887"
"1081414","LINESTRING (-111.6905796617 33.2292550291, -111.6883160214 33.2293113883)","PVDR","4580","4678","4579","4677","GILB","GILB","0","E","WAVERLY","DR",,"507","507","BZ27","BZ27","1","0","0","0","0","25","E","2","E WAVERLY DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000290","4580","4678","4579","4677",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.1311514617050919","27.699190139770508","240","692.4811027645668"
"1081413","LINESTRING (-111.7313455484 33.2293218626, -111.7298025358 33.2293214509)","RES","2716","2786","2715","2785","GILB","GILB","0","E","VIA DE PALMAS",,,"505","505","BZ22","BZ22","1","0","0","0","0","25","E","2","E VIA DE PALMAS","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000289","2716","2786","2715","2785",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.08936011576172917","18.87285614013672","239","471.82235486878244"
"1081412","LINESTRING (-111.6905796617 33.2292550291, -111.6905293457 33.2278264114)","PVDR","6687","6765","6688","6766","GILB","GILB","0","S","DELMAR","PL",,"507","507","BZ27","BZ27","1","0","0","0","0","25","E","2","S DELMAR PL","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"true",,,"NO","3000288","6687","6765","6688","6766",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.0984873255086096","20.800521850585938","238","520.0141187148043"
"1081411","LINESTRING (-111.6934726095 33.233478193, -111.6934715087 33.2334350676, -111.6934691292 33.2334062043, -111.6934675302 33.233391937, -111.693463286 33.2333634274, -111.6934608694 33.2333491586, -111.6934550217 33.2333208112, -111.6934479311 33.2332926267, -111.6934351517 33.2332508536, -111.6934252138 33.233223351, -111.69340814730002 33.2331826154, -111.6933886259 33.2331427004, -111.6933741716 33.2331165639, -111.6933587024 33.2330907827, -111.6933422175 33.2330656598, -111.6933334516 33.2330532759, -111.6933059739 33.2330168093, -111.693286411 33.2329932471, -111.6932762045 33.2329815478, -111.6932552005 33.2329588351, -111.6932331809 33.2329368069, -111.6932103413 33.232915301, -111.693186683 33.232894645, -111.6931744447 33.2328844803, -111.6931367124 33.2328552244, -111.693097145 33.2328278327, -111.6930559041 33.2328019781, -111.6930097903 33.2327763068, -111.6926331393 33.23257946740001, -111.6925212808 33.2325189645, -111.6924592325 33.2324836446)","PVDR","6451","6507","6452","6508","GILB","GILB","0","S","DELMAR","CT",,"507","507","BZ27","BZ27","1","0","0","0","0","25","E","2","S DELMAR CT","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"true",,,"NO","3000287","6451","6507","6452","6508",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.09547270605592403","20.163835525512695","237","504.09689616351795"
"1081410","LINESTRING (-111.7128670784 33.2333863702, -111.7125397572 33.2333205572, -111.71242844790001 33.2332990459, -111.7123168398 33.2332791291, -111.7122047042 33.2332609147, -111.7120923043 33.2332442661, -111.71197954 33.233229294, -111.7118665067 33.2332160248, -111.71175311340001 33.2332043771, -111.7116396519 33.2331944054, -111.7115258582 33.2331861104, -111.7114119952 33.2331794355, -111.711297965 33.2331745204, -111.711183899 33.2331711706, -111.7110697957 33.2331695781, -111.7109555908 33.2331696643, -111.7108414797 33.2331713719, -111.7107273968 33.2331747864, -111.7106133766 33.2331798195, -111.7104995154 33.2331866121, -111.7103858135 33.2331950234, -111.71027220640002 33.2332050344, -111.7101589214 33.2332168304, -111.7100458622 33.2332302201, -111.7099323083 33.2332454501, -111.7081861329 33.2334920161)","ARTL","3556","3774","3555","3773","GILB","GILB","0","E","CHANDLER HEIGHTS","RD",,"494","506","BY25","BZ25","1","0","0","0","0","45","E","2","E CHANDLER HEIGHTS RD","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000285","3556","3774","3555","3773",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.27413393708508693","32.1650505065918","236","1447.4300826667882"
"1081409","LINESTRING (-111.6890896074 33.2332086238, -111.68842318270002 33.233231975)","PVDR","4650","4678","4649","4677","GILB","GILB","0","E","MEADOWVIEW","CT",,"507","507","BZ27","BZ27","1","0","0","0","0","25","E","2","E MEADOWVIEW CT","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000283","4650","4678","4649","4677",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.038626378945250804","8.157891273498535","235","203.94768872478636"
"1081408","LINESTRING (-111.6890896074 33.2332086238, -111.6890864266 33.2307220902)","PVDR","6471","6605","6472","6606","GILB","GILB","0","S","OAKWOOD","WAY",,"507","507","BZ27","BZ27","1","0","0","0","0","25","E","2","S OAKWOOD WAY","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"true",,,"NO","3000281","6471","6605","6472","6606",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.1713440423302249","36.187862396240234","234","904.69835290156"
"1081407","LINESTRING (-111.6924592325 33.2324836446, -111.6922267723 33.2327512045, -111.6921980748 33.2327829252, -111.6921736796 33.2328076174, -111.69213516020001 33.2328434431, -111.6920946176 33.2328773967, -111.692066337 33.2328991684, -111.6920370462 33.2329198941, -111.6920071681 33.2329399316, -111.69196068810001 33.2329681846, -111.6919125781 33.2329944002, -111.6918628708 33.2330183596, -111.691828886 33.2330330577, -111.6917943143 33.2330469026, -111.6917415138 33.2330657164, -111.6917055102 33.2330768102, -111.6916693125 33.2330870516, -111.691632693 33.2330960829, -111.6916141059 33.233100172, -111.691595487 33.233104096000005, -111.69155825080001 33.2331108998, -111.6915394377 33.2331139713, -111.6915016176 33.2331192077, -111.6914828067 33.2331214271, -111.6914447956 33.2331249589, -111.6914065564 33.2331274731, -111.6913875528 33.2331282909, -111.6890896074 33.2332086238)","PVDR","4480","4648","4479","4647","GILB","GILB","0","E","MEADOWVIEW","DR",,"507","507","BZ27","BZ27","1","0","0","0","0","25","E","2","E MEADOWVIEW DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000280","4480","4648","4479","4647",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.21302423512037194","44.990718841552734","233","1124.7702109782233"
"1081406","LINESTRING (-111.6970349121 33.2331050508, -111.69703352130001 33.233085809, -111.6970295286 33.2330476525, -111.697024097 33.2330095222, -111.6970206774 33.232990606, -111.6970127921 33.2329528005, -111.6970033033 33.23291518520001, -111.6969980192 33.2328966237, -111.69698627270002 33.2328594976, -111.6969797777 33.2328410989, -111.6969657409 33.2328046568, -111.6969501002 33.232768542, -111.6969417724 33.2327506622, -111.6969330192 33.2327329737, -111.6969144982 33.2326978979, -111.69688398280002 33.2326463101, -111.6968617616 33.232612767, -111.69685016 33.2325962556, -111.6968383626 33.232579909, -111.6968134888 33.2325477345, -111.6967737397 33.2325007752, -111.696745624 33.2324704922, -111.69673114040002 33.2324557044, -111.6967011575 33.2324267924, -111.6966699622 33.2323987304, -111.6966540694 33.2323849599, -111.6966212032 33.2323582691, -111.69658735280001 33.2323326208, -111.6965700177 33.232320222, -111.6965344964 33.232295945, -111.6965163419 33.2322842319, -111.6964794097 33.2322616566, -111.6964606287 33.2322507945, -111.6964224529 33.2322299483, -111.6963832542 33.2322101175, -111.696363459 33.2322006278, -111.6963230152 33.232182691, -111.6963025966 33.2321740794, -111.6962613652 33.2321578446, -111.6962192789 33.2321428464, -111.6961980389 33.2321357446, -111.6961551635 33.2321226134, -111.6961334959 33.2321165839, -111.6961116317 33.2321106902, -111.6960677359 33.2321001414, -111.6960236086 33.2320907726, -111.6960013151 33.2320866104, -111.6959563649 33.2320793303, -111.6959112155 33.2320732303, -111.6958887535 33.2320707999, -111.6958433703 33.2320667617, -111.6958204802 33.2320651818, -111.6957748955 33.2320632036, -111.6957520039 33.2320626409, -111.6957064473 33.232062725, -111.6956763895 33.2320633587, -111.6953687469 33.2320736407)","RES","4290","4368","4289","4367","GILB","GILB","0","E","GREENVIEW","DR",,"507","507","BZ26","BZ26","1","0","0","0","0","25","E","2","E GREENVIEW DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000276","4290","4368","4289","4367",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.13592444191573788","28.70724105834961","232","717.6824886797644"
"1081405","LINESTRING (-111.7003958592 33.2325572846, -111.6990736452 33.2329411407, -111.6990018423 33.2329609415, -111.6989143027 33.232982612, -111.6988701269 33.2329924834, -111.6988257564 33.2330016963, -111.6987813877 33.2330101931, -111.6987365953 33.233018196, -111.6986918047 33.2330255108, -111.6986468198 33.2330319452, -111.69855646100001 33.2330433037, -111.6985110559 33.2330478689, -111.6984656846 33.233051747, -111.6984202825 33.233055103, -111.6983746846 33.2330577714, -111.6970349121 33.2331050508)","RES","4136","4290","4135","4287","GILB","GILB","0","E","MEADOWVIEW","DR",,"507","507","BZ26","BZ26","1","0","0","0","0","25","E","2","E MEADOWVIEW DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000275","4136","4290","4135","4287",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.2000588974610077","42.25244140625","231","1056.313091219209"
"1081404","LINESTRING (-111.7169971359 33.2329182648, -111.7167551433 33.2329082565, -111.7167095561 33.232906974, -111.7166639658 33.2329070648, -111.716641071 33.2329077151, -111.7166181759 33.2329085584, -111.7165728078 33.2329113989, -111.7165499104 33.2329132584, -111.7165047343 33.2329179956, -111.7164589336 33.232924271, -111.7160720667 33.2329827427, -111.7159824925 33.2329954858, -111.7159090824 33.2330046299, -111.7158354773 33.2330127592, -111.7157616792 33.2330198684, -111.7156774492 33.2330266035, -111.7156034603 33.2330312911, -111.7155292451 33.2330349394, -111.7154552291 33.2330374032, -111.7153810512 33.2330388224, -111.7153068435 33.2330392245, -111.7152326371 33.2330385822)","RES","3356","3448","3355","3447","GILB","GILB","0","E","MEADOWVIEW","CT",,"506","506","BZ24","BZ24","1","0","0","0","0","25","E","2","E MEADOWVIEW CT","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000273","3356","3448","3355","3447",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.10286268332696305","21.724599838256836","230","543.1160541969543"
"1081403","LINESTRING (-111.7152326371 33.2330385822, -111.7150924419 33.2330342324, -111.7150184372 33.2330303441, -111.71494447020001 33.2330254171, -111.7148706703 33.2330192783, -111.71479690450002 33.2330122848, -111.7147233368 33.2330040849, -111.7146499692 33.2329947032, -111.7145768322 33.2329844427, -111.7140218606 33.2329016077, -111.7138839316 33.2328792301, -111.7138058983 33.2328650034, -111.71372803120002 33.2328494298, -111.71365062540002 33.2328329776, -111.7135735811 33.2328151518, -111.7134969975 33.2327963095, -111.7134205808 33.2327762582, -111.7133447878 33.2327551628, -111.7132694221 33.2327330518, -111.7131944509 33.2327097601, -111.7131199085 33.232685231, -111.7130459861 33.2326598516, -111.7129726592 33.232633126, -111.7128997593 33.2326055219, -111.7128276473 33.2325768747, -111.7127559952 33.2325470462, -111.71268493460002 33.2325161743, -111.7126146936 33.2324844517, -111.7125448472 33.2324515204, -111.712475854 33.2324175733, -111.7124076483 33.2323827753, -111.7123400667 33.2323467412, -111.71227330480001 33.232309885, -111.7122073947 33.2322721493, -111.7121420765 33.2322332332, -111.7120777733 33.2321934396, -111.7120140945 33.2321527948, -111.7119514321 33.2321111075, -111.7118895893 33.2320685964, -111.7118287948 33.2320252078, -111.7117687881 33.2319807762, -111.7117271637 33.2319492616, -111.7116865858 33.2319175873)","RES","3450","3604","3449","3603","GILB","GILB","0","E","MEADOWVIEW","DR",,"506","506","BZ24","BZ24","1","0","0","0","0","25","E","2","E MEADOWVIEW DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000272","3450","3604","3449","3603",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.2242539056424398","47.3624267578125","229","1184.0629899212092"
"1081402","LINESTRING (-111.7281851438 33.2330048737, -111.726614425 33.2330071234, -111.7265087985 33.233003888, -111.72640377250002 33.2329939003, -111.7262999563 33.2329772172, -111.72616661220002 33.2329453452)","RES","2846","2938","2845","2937","GILB","GILB","0","E","MEADOWVIEW","DR",,"505","505","BZ23","BZ23","1","0","0","0","0","25","E","2","E MEADOWVIEW DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000271","2846","2938","2845","2937",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.11735203411376066","24.784748077392578","228","619.619979360592"
"1081401","LINESTRING (-111.7337929697 33.2293222137, -111.7313455484 33.2293218626)","RES","2600","2714","2599","2713","GILB","GILB","0","E","VIA DE PALMAS",,,"505","505","BZ22","BZ22","1","0","0","0","0","25","E","2","E VIA DE PALMAS","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000268","2600","2714","2599","2713",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.1417369015888718","29.934833526611328","227","748.3723371345411"
"1081400","LINESTRING (-111.7196863252 33.2287666722, -111.7184098959 33.2292993896)","RES","3238","3298","3239","3297","GILB","GILB","0","E","CASTANETS","DR",,"506","506","BZ24","BZ24","1","0","0","0","0","25","E","2","E CASTANETS DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000266","3238","3298","3239","3297",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.08253467959560924","17.431324005126953","226","435.7839798332772"
"1081399","LINESTRING (-111.7349406642 33.2293225213, -111.7337929697 33.2293222137)","RES","2544","2598","2543","2597","GILB","GILB","0","E","VIA DE PALMAS",,,"505","505","BZ22","BZ22","1","0","0","0","0","25","E","2","E VIA DE PALMAS","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000265","2544","2598","2543","2597",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.0664661468467663","14.037650108337402","225","350.94195723359195"
"1081398","LINESTRING (-111.7234611912 33.2293010888, -111.72281914220001 33.228900826600004, -111.72277211680002 33.2288748853, -111.7227218676 33.228853638800004, -111.7226690539 33.2288373677, -111.7226143714 33.2288262858, -111.7225585388 33.2288205376, -111.7225022898 33.2288202, -111.72244636460002 33.228825277, -111.721544033 33.2289515268)","RES","3066","3154","3065","3153","GILB","GILB","0","E","CASTANETS","DR",,"505","505","BZ23","BZ23","1","0","0","0","0","25","E","2","E CASTANETS DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000263","3066","3154","3065","3153",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.12207529256827244","25.782302856445312","224","644.5588338832006"
"1081397","LINESTRING (-111.727773885 33.2290163891, -111.7274091343 33.2290157274, -111.7273057013 33.2290189822, -111.7272028983 33.2290291, -111.7271013692 33.2290460169, -111.7270017495 33.22906962930001, -111.7269046627 33.2290997867, -111.7268107176 33.2291363015, -111.7267691502 33.2291549688, -111.7266749084 33.2291991469)","RES","2866","2914","2865","2913","GILB","GILB","0","E","CASTANETS","DR",,"505","505","BZ23","BZ23","1","0","0","0","0","25","E","2","E CASTANETS DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000259","2866","2914","2865","2913",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.06606853457427787","13.95367431640625","223","348.8425602392281"
"1081396","LINESTRING (-111.7287245946 33.229018104, -111.727773885 33.2290163891)","RES","2820","2864","2819","2863","GILB","GILB","0","E","CASTANETS","DR",,"505","505","BZ23","BZ23","1","0","0","0","0","25","E","2","E CASTANETS DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000256","2820","2864","2819","2863",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.055058538157345654","11.628362655639648","222","290.7096628917753"
"1081395","LINESTRING (-111.6928683873 33.2288905406, -111.6924821259 33.22878952570001)","RES","4458","4484","4457","4483","GILB","GILB","0","E","KELLY","CT",,"507","507","BZ27","BZ27","1","0","0","0","0","25","E","2","E KELLY CT","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000252","4458","4484","4457","4483",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.023427604003753242","4.947909832000732","221","123.69799653410037"
"1081394","LINESTRING (-111.7000140206 33.2286460141, -111.6999594892 33.2286388829, -111.69993699880001 33.228635216, -111.6999145409 33.2286314113, -111.6998701851 33.2286225665, -111.6998260608 33.2286125399, -111.6998042285 33.2286070049, -111.6997609269 33.2285948913, -111.6997180194 33.2285817612, -111.6996967799 33.2285746879, -111.6996549248 33.2285594983, -111.6996134653 33.2285431001, -111.6995730549 33.2285255216, -111.6995528345 33.2285163617, -111.6995134423 33.2284970536, -111.6994748384 33.2284765647, -111.6994370869 33.228455006, -111.6994185067 33.2284438146, -111.6993821983 33.2284205542, -111.6989408095 33.228128635, -111.6989185772 33.2281131224, -111.6989014398 33.228100394200005, -111.6988690003 33.2280733477, -111.6988463548 33.2280518424, -111.6988247644 33.2280292946, -111.6988047721 33.2280060896, -111.6987984802 33.2279979982, -111.6987862567 33.227981816, -111.6987748517 33.2279653051, -111.698753876 33.2279311045, -111.698740239 33.2279047771, -111.6987280424 33.227877793)","PVDR","4150","4214","4149","4213","GILB","GILB","0","E","KILLARNEY","ST",,"507","507","BZ26","BZ26","1","0","0","0","0","25","E","2","E KILLARNEY ST","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000248","4150","4214","4149","4213",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.09426535282983357","19.908842086791992","220","497.7220583881051"
"1081393","LINESTRING (-111.7181429657 33.2286361117, -111.7175448168 33.2286530209)","RES","3310","3338","3309","3337","GILB","GILB","0","E","ISAIAH","AVE",,"506","506","BZ24","BZ24","1","0","0","0","0","25","E","2","E ISAIAH AVE","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000245","3310","3338","3309","3337",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.034660323377639884","7.320260047912598","219","183.00687345117416"
"1081392","LINESTRING (-111.7277748017 33.2286583262, -111.72662848360001 33.2286562477)","RES","2866","2914","2865","2913","GILB","GILB","0","E","KELLY","DR",,"505","505","BZ23","BZ23","1","0","0","0","0","25","E","2","E KELLY DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3000244","2866","2914","2865","2913",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.06638710722676015","14.020956993103027","218","350.5246272048168"
"1081391","LINESTRING (-111.7578948973 33.2672223116, -111.7577302923 33.2672241626, -111.7576448026 33.2672232012, -111.7575591197 33.2672210302, -111.7574734744 33.26721765, -111.7566555738 33.2671793309, -111.7565701221 33.2671757853, -111.7564390288 33.267173033, -111.756138459 33.2671700645)","RES","1480","1564","1479","1563","GILB","GILB","0","E","LARK","ST",,"467","467","BU19","BU19","1","0","0","0","0","25","E","2","E LARK ST","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3001224","1480","1564","1479","1563",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.10176841315819879","21.493488311767578","217","537.3382961547549"
"1081390","LINESTRING (-111.7635732659 33.2672300867, -111.7631361059 33.267225755, -111.76306268770001 33.267224125, -111.76219225770001 33.2671776997, -111.762155257 33.2671761145, -111.762082071 33.2671743202, -111.7616127796 33.2671696131)","RES","1220","1314","1219","1313","GILB","GILB","0","E","LARK","ST",,"467","467","BU19","BU19","1","0","0","0","0","25","E","2","E LARK ST","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3001223","1220","1314","1219","1313",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.11359929138707417","23.992170333862305","216","599.8054581314254"
"1081389","LINESTRING (-111.7635475569 33.2655574519, -111.7619859715 33.2655640945, -111.7619205373 33.2655643702, -111.7611092173 33.2655677853)","RES","1226","1334","1225","1333","GILB","GILB","0","E","BAUTISTA","RD",,"467","467","BU19","BU19","1","0","0","0","0","25","E","2","E BAUTISTA RD","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3001222","1226","1334","1225","1333",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.14115433203131514","29.81179428100586","215","745.2963637202099"
"1081388","LINESTRING (-111.7290969388 33.2654475514, -111.72909552180002 33.265432504, -111.7290913198 33.2654178293, -111.7290844359 33.2654038863, -111.72907504130002 33.2653910198, -111.72906336590002 33.2653795467, -111.729049698 33.2653697495, -111.729034374 33.2653618687, -111.72901777040002 33.2653560997, -111.7290002968 33.2653525836, -111.7289823846 33.2653514069, -111.7285969998 33.2653515694, -111.7282116119 33.2653517307)","RES","2806","2844","2805","2843","GILB","GILB","0","E","CLARK","DR",,"469","469","BU23","BU23","1","0","0","0","0","25","E","2","E CLARK DR","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3001220","2806","2844","2805","2843",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.05502046285932921","11.620322227478027","214","290.508624918794"
"1081387","LINESTRING (-111.7603623512 33.265166644, -111.75988630120001 33.2654717023)","RES","1370","1394","1369","1393","GILB","GILB","0","E","BAUTISTA","RD",,"467","467","BU19","BU19","1","0","0","0","0","25","E","2","E BAUTISTA RD","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3001219","1370","1394","1369","1393",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.03466032128468699","7.320260047912598","213","183.0068623964456"
"1081386","LINESTRING (-111.7308489939 33.265413847, -111.7302600908 33.2654140648, -111.729654633 33.2654142828)","RES","2726","2780","2725","2779","GILB","GILB","0","E","MAJESTIC EAGLE",,,"469","469","BU22","BU22","1","0","0","0","0","25","E","2","E MAJESTIC EAGLE","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3001218","2726","2780","2725","2779",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.06914031517432949","14.602434158325195","212","365.06159424191185"
"1081385","LINESTRING (-111.7318625968 33.2654134613, -111.7308489939 33.265413847)","RES","2680","2724","2679","2723","GILB","GILB","0","E","MAJESTIC EAGLE",,,"469","469","BU22","BU22","1","0","0","0","0","25","E","2","E MAJESTIC EAGLE","2011-08-10T00:00:00.000","0","0","GFD","0","0",,,,,,,,,"false",,,"NO","3001217","2680","2724","2679","2723",,"2016-04-27T00:00:00.000",,,,,"0",,,"0","3",,,,"0.05867642052384486","12.392459869384766","211","309.81211998751866"
