"location_id","roadway","block","direction","year","traffic_direction","count","bidirection_count","date","standard_count_year","location"
"1-076-22-24","MCKELLIPS","6400","E","2005","WEST","11161","21969","2005-03-23T00:00:00.000","ODD","(33.4518, -111.6902)"
"1-008-70-72","MESA DR","200","N","2005","SOUTH","12615","25025","2005-03-23T00:00:00.000","ODD","(33.41924, -111.8229)"
"1-076-18-20","MCKELLIPS","4800","E","2005","EAST","14522","26797","2005-03-23T00:00:00.000","ODD","(33.45177, -111.726)"
"1-076-14-16","MCKELLIPS","3200","E","2005","WEST","12363","24575","2005-03-23T00:00:00.000","ODD","(33.45169, -111.7605)"
"1-008-65-66","MESA DR","1400","S","2005","SOUTH","19004","36806","2005-03-23T00:00:00.000","ODD","(33.38923, -111.8228)"
"1-076-26-28","MCKELLIPS","8000","E","2005","EAST","4628","10700","2005-03-23T00:00:00.000","ODD","(33.45135, -111.6582)"
"1-008-66-68","MESA DR","800","S","2005","SOUTH","17798","35286","2005-03-23T00:00:00.000","ODD","(33.40298, -111.8229)"
"1-008-66-68","MESA DR","800","S","2005","NORTH","17488","35286","2005-03-23T00:00:00.000","ODD","(33.40298, -111.8229)"
"1-076-05-06","MCKELLIPS","600","W","2005","WEST","14146","31738","2005-03-23T00:00:00.000","ODD","(33.45123, -111.8439)"
"2-066-16-18","SOUTHERN","4000","E","2005","EAST","12646","25597","2005-03-24T00:00:00.000","EVEN","(33.39366, -111.7458)"
"2-066-26-28","SOUTHERN","8000","E","2005","WEST","10474","21891","2005-03-24T00:00:00.000","EVEN","(33.39333, -111.6557)"
"2-066-22-24","SOUTHERN","6400","E","2005","WEST","14647","30843","2005-03-24T00:00:00.000","EVEN","(33.39383, -111.6923)"
"2-066-22-24","SOUTHERN","6400","E","2005","EAST","16196","30843","2005-03-24T00:00:00.000","EVEN","(33.39383, -111.6923)"
"2-066-30-31","SOUTHERN","9400","E","2005","EAST","9668","18088","2005-03-24T00:00:00.000","EVEN","(33.39346, -111.6252)"
"2-066-18-20","SOUTHERN","4800","E","2005","WEST","11917","23724","2005-03-24T00:00:00.000","EVEN","(33.3937, -111.7292)"
"2-066-24-26","SOUTHERN","7200","E","2005","WEST","12269","25505","2005-03-24T00:00:00.000","EVEN","(33.3931, -111.6744)"
"2-066-20-22","SOUTHERN","5600","E","2005","EAST","13978","25188","2005-03-24T00:00:00.000","EVEN","(33.39377, -111.7126)"
"2-066-30-31","SOUTHERN","9400","E","2005","WEST","8420","18088","2005-03-24T00:00:00.000","EVEN","(33.39346, -111.6252)"
"2-066-16-18","SOUTHERN","4000","E","2005","WEST","12951","25597","2005-03-24T00:00:00.000","EVEN","(33.39366, -111.7458)"
"2-066-20-22","SOUTHERN","5600","E","2005","WEST","11210","25188","2005-03-24T00:00:00.000","EVEN","(33.39377, -111.7126)"
"2-066-18-20","SOUTHERN","4800","E","2005","EAST","11807","23724","2005-03-24T00:00:00.000","EVEN","(33.3937, -111.7292)"
"2-066-24-26","SOUTHERN","7200","E","2005","EAST","13236","25505","2005-03-24T00:00:00.000","EVEN","(33.3931, -111.6744)"
"2-066-28-29","SOUTHERN","8600","E","2005","WEST","4217","8134","2005-03-24T00:00:00.000","EVEN","(33.39313, -111.6384)"
"2-066-26-28","SOUTHERN","8000","E","2005","EAST","11417","21891","2005-03-24T00:00:00.000","EVEN","(33.39333, -111.6557)"
"2-066-28-29","SOUTHERN","8600","E","2005","EAST","3917","8134","2005-03-24T00:00:00.000","EVEN","(33.39313, -111.6384)"
"1-064-06-07","BASELINE","200","W","2005","EAST","17168","34795","2005-03-28T00:00:00.000","ODD","(33.37887, -111.8347)"
"1-064-12-14","BASELINE","2400","E","2005","EAST","16835","33675","2005-03-28T00:00:00.000","ODD","(33.37983, -111.7816)"
"1-064-06-07","BASELINE","200","W","2005","WEST","17627","34795","2005-03-28T00:00:00.000","ODD","(33.37887, -111.8347)"
"1-064-12-14","BASELINE","2400","E","2005","WEST","16840","33675","2005-03-28T00:00:00.000","ODD","(33.37983, -111.7816)"
"2-077-11-12","HERMOSA VISTA DR","1800","E","2005","EAST","480","978","2005-03-29T00:00:00.000","EVEN","(33.45899, -111.7918)"
"2-066-02-04","SOUTHERN","1600","W","2005","WEST","19276","37951","2005-03-29T00:00:00.000","EVEN","(33.39305, -111.8662)"
"2-077-11-12","HERMOSA VISTA DR","1800","E","2005","WEST","498","978","2005-03-29T00:00:00.000","EVEN","(33.45899, -111.7918)"
"1-064-07-08","BASELINE","200","E","2005","WEST","17917","35008","2005-03-29T00:00:00.000","ODD","(33.37889, -111.8271)"
"1-064-28-29","BASELINE","8500","E","2005","EAST","9108","17081","2005-03-29T00:00:00.000","ODD","(33.37917, -111.6436)"
"1-064-26-28","BASELINE","8000","E","2005","EAST","10101","19769","2005-03-29T00:00:00.000","ODD","(33.37925, -111.6588)"
"2-066-01-02","SOUTHERN","2200","W","2005","EAST","19584","37375","2005-03-29T00:00:00.000","EVEN","(33.39304, -111.8799)"
"2-077-12-13","HERMOSA VISTA DR","2200","E","2005","EAST","1805","3336","2005-03-29T00:00:00.000","EVEN","(33.45906, -111.7834)"
"2-066-04-06","SOUTHERN","800","W","2005","EAST","16395","34865","2005-03-29T00:00:00.000","EVEN","(33.39314, -111.8507)"
"2-066-07-08","SOUTHERN","200","E","2005","EAST","20042","36242","2005-03-29T00:00:00.000","EVEN","(33.39332, -111.8271)"
"2-077-20-22","HERMOSA VISTA DR","5600","E","2005","EAST","1041","2248","2005-03-29T00:00:00.000","EVEN","(33.4588, -111.71)"
"2-066-12-14","SOUTHERN","2400","E","2005","EAST","14792","31544","2005-03-29T00:00:00.000","EVEN","(33.39362, -111.7778)"
"1-064-08-10","BASELINE","800","E","2005","EAST","16279","34223","2005-03-29T00:00:00.000","ODD","(33.3789, -111.8166)"
"1-064-04-06","BASELINE","800","W","2005","WEST","17460","33030","2005-03-29T00:00:00.000","ODD","(33.3787, -111.8505)"
"1-064-04-06","BASELINE","800","W","2005","EAST","15570","33030","2005-03-29T00:00:00.000","ODD","(33.3787, -111.8505)"
"2-066-06-07","SOUTHERN","200","W","2005","WEST","15762","31861","2005-03-29T00:00:00.000","EVEN","(33.39334, -111.8347)"
"2-101-10-12","LEHI","1600","E","2005","EAST","269","537","2005-03-29T00:00:00.000","EVEN","(33.45964, -111.8003)"
"2-101-12-14","LEHI","2400","E","2005","WEST","357","707","2005-03-29T00:00:00.000","EVEN","(33.46902, -111.7779)"
"1-064-08-10","BASELINE","800","E","2005","WEST","17944","34223","2005-03-29T00:00:00.000","ODD","(33.3789, -111.8166)"
"1-064-24-26","BASELINE","7200","E","2005","EAST","9244","18250","2005-03-29T00:00:00.000","ODD","(33.37934, -111.6757)"
"2-077-13-14","HERMOSA VISTA DR","2600","E","2005","WEST","1528","3155","2005-03-29T00:00:00.000","EVEN","(33.4592, -111.7734)"
"2-077-12-13","HERMOSA VISTA DR","2200","E","2005","WEST","1531","3336","2005-03-29T00:00:00.000","EVEN","(33.45906, -111.7834)"
"1-064-14-16","BASELINE","2900","E","2005","EAST","15866","33475","2005-03-29T00:00:00.000","ODD","(33.37914, -111.767)"
"2-066-01-02","SOUTHERN","2200","W","2005","WEST","17791","37375","2005-03-29T00:00:00.000","EVEN","(33.39304, -111.8799)"
"2-066-10-12","SOUTHERN","1600","E","2005","WEST","15970","32125","2005-03-29T00:00:00.000","EVEN","(33.39348, -111.7952)"
"1-064-34-36","BASELINE","11200","E","2005","EAST","6011","11527","2005-03-29T00:00:00.000","ODD","(33.37888, -111.5936)"
"2-077-14-15","HERMOSA VISTA DR","3000","E","2005","WEST","568","1219","2005-03-29T00:00:00.000","EVEN","(33.4598, -111.7659)"
"1-064-32-34","BASELINE","10400","E","2005","WEST","4690","10491","2005-03-29T00:00:00.000","ODD","(33.37893, -111.6084)"
"2-077-20-22","HERMOSA VISTA DR","5600","E","2005","WEST","1207","2248","2005-03-29T00:00:00.000","EVEN","(33.4588, -111.71)"
"2-066-04-06","SOUTHERN","800","W","2005","WEST","18470","34865","2005-03-29T00:00:00.000","EVEN","(33.39314, -111.8507)"
"1-064-07-08","BASELINE","200","E","2005","EAST","17091","35008","2005-03-29T00:00:00.000","ODD","(33.37889, -111.8271)"
"2-101-08-10","LEHI","800","E","2005","WEST","1204","2387","2005-03-29T00:00:00.000","EVEN","(33.45896, -111.8117)"
"1-064-34-36","BASELINE","11200","E","2005","WEST","5516","11527","2005-03-29T00:00:00.000","ODD","(33.37888, -111.5936)"
"1-064-30-32","BASELINE","9600","E","2005","WEST","7258","19187","2005-03-29T00:00:00.000","ODD","(33.37918, -111.6238)"
"2-066-08-10","SOUTHERN","800","E","2005","WEST","16128","31286","2005-03-29T00:00:00.000","EVEN","(33.39338, -111.813)"
"2-066-06-07","SOUTHERN","200","W","2005","EAST","16099","31861","2005-03-29T00:00:00.000","EVEN","(33.39334, -111.8347)"
"2-066-12-14","SOUTHERN","2400","E","2005","WEST","16752","31544","2005-03-29T00:00:00.000","EVEN","(33.39362, -111.7778)"
"1-064-02-04","BASELINE","1600","W","2005","WEST","16310","31319","2005-03-29T00:00:00.000","ODD","(33.37871, -111.8678)"
"1-064-28-29","BASELINE","8500","E","2005","WEST","7973","17081","2005-03-29T00:00:00.000","ODD","(33.37917, -111.6436)"
"2-077-15-16","HERMOSA VISTA DR","3400","E","2005","EAST","849","1608","2005-03-29T00:00:00.000","EVEN","(33.45907, -111.7576)"
"2-066-02-04","SOUTHERN","1600","W","2005","EAST","18675","37951","2005-03-29T00:00:00.000","EVEN","(33.39305, -111.8662)"
"2-066-14-16","SOUTHERN","3200","E","2005","WEST","13091","26214","2005-03-29T00:00:00.000","EVEN","(33.39367, -111.7603)"
"1-064-26-28","BASELINE","8000","E","2005","WEST","9668","19769","2005-03-29T00:00:00.000","ODD","(33.37925, -111.6588)"
"1-064-00-02","BASELINE","2400","W","2005","WEST","15200","29817","2005-03-29T00:00:00.000","ODD","(33.37854, -111.888)"
"2-066-10-12","SOUTHERN","1600","E","2005","EAST","16155","32125","2005-03-29T00:00:00.000","EVEN","(33.39348, -111.7952)"
"1-064-10-12","BASELINE","1600","E","2005","WEST","20021","37648","2005-03-29T00:00:00.000","ODD","(33.37898, -111.7996)"
"1-064-00-02","BASELINE","2400","W","2005","EAST","14617","29817","2005-03-29T00:00:00.000","ODD","(33.37854, -111.888)"
"2-077-14-15","HERMOSA VISTA DR","3000","E","2005","EAST","651","1219","2005-03-29T00:00:00.000","EVEN","(33.4598, -111.7659)"
"1-064-30-32","BASELINE","9600","E","2005","EAST","11929","19187","2005-03-29T00:00:00.000","ODD","(33.37918, -111.6238)"
"2-077-22-24","HERMOSA VISTA DR","6400","E","2005","WEST","491","960","2005-03-29T00:00:00.000","EVEN","(33.45909, -111.6916)"
"2-101-07-08","LEHI","200","E","2005","WEST","613","1094","2005-03-29T00:00:00.000","EVEN","(33.45872, -111.8257)"
"1-064-10-12","BASELINE","1600","E","2005","EAST","17627","37648","2005-03-29T00:00:00.000","ODD","(33.37898, -111.7996)"
"2-101-12-14","LEHI","2400","E","2005","EAST","350","707","2005-03-29T00:00:00.000","EVEN","(33.46902, -111.7779)"
"2-066-14-16","SOUTHERN","3200","E","2005","EAST","13123","26214","2005-03-29T00:00:00.000","EVEN","(33.39367, -111.7603)"
"2-101-10-12","LEHI","1600","E","2005","WEST","268","537","2005-03-29T00:00:00.000","EVEN","(33.45964, -111.8003)"
"1-064-32-34","BASELINE","10400","E","2005","EAST","5801","10491","2005-03-29T00:00:00.000","ODD","(33.37893, -111.6084)"
"2-077-22-24","HERMOSA VISTA DR","6400","E","2005","EAST","469","960","2005-03-29T00:00:00.000","EVEN","(33.45909, -111.6916)"
"2-077-13-14","HERMOSA VISTA DR","2600","E","2005","EAST","1627","3155","2005-03-29T00:00:00.000","EVEN","(33.4592, -111.7734)"
"2-101-07-08","LEHI","200","E","2005","EAST","481","1094","2005-03-29T00:00:00.000","EVEN","(33.45872, -111.8257)"
"1-064-24-26","BASELINE","7200","E","2005","WEST","9006","18250","2005-03-29T00:00:00.000","ODD","(33.37934, -111.6757)"
"2-077-15-16","HERMOSA VISTA DR","3400","E","2005","WEST","759","1608","2005-03-29T00:00:00.000","EVEN","(33.45907, -111.7576)"
"2-066-08-10","SOUTHERN","800","E","2005","EAST","15158","31286","2005-03-29T00:00:00.000","EVEN","(33.39338, -111.813)"
"2-101-08-10","LEHI","800","E","2005","EAST","1183","2387","2005-03-29T00:00:00.000","EVEN","(33.45896, -111.8117)"
"1-064-02-04","BASELINE","1600","W","2005","EAST","15009","31319","2005-03-29T00:00:00.000","ODD","(33.37871, -111.8678)"
"2-066-07-08","SOUTHERN","200","E","2005","WEST","16200","36242","2005-03-29T00:00:00.000","EVEN","(33.39332, -111.8271)"
"1-064-14-16","BASELINE","2900","E","2005","WEST","17609","33475","2005-03-29T00:00:00.000","ODD","(33.37914, -111.767)"
"1-068-32-34","BROADWAY","10600","E","2005","EAST","4629","9179","2005-03-30T00:00:00.000","ODD","(33.40766, -111.601)"
"1-068-32-34","BROADWAY","10600","E","2005","WEST","4550","9179","2005-03-30T00:00:00.000","ODD","(33.40766, -111.601)"
"1-064-22-24","BASELINE","6700","E","2005","WEST","10271","20992","2005-03-31T00:00:00.000","ODD","(33.37937, -111.6907)"
"1-064-22-24","BASELINE","6700","E","2005","EAST","10721","20992","2005-03-31T00:00:00.000","ODD","(33.37937, -111.6907)"
"2-002-72-73","DOBSON","600","N","2005","SOUTH","8706","17432","2005-04-05T00:00:00.000","EVEN","(33.42537, -111.8742)"
"1-005-62-64","EXTENSION","2400","S","2005","NORTH","2763","5655","2005-04-05T00:00:00.000","ODD","(33.37099, -111.8513)"
"1-005-64-65","EXTENSION","1800","S","2005","NORTH","8535","16996","2005-04-05T00:00:00.000","ODD","(33.38207, -111.8486)"
"1-005-68-70","EXTENSION","200","S","2005","SOUTH","7591","17051","2005-04-05T00:00:00.000","ODD","(33.41054, -111.8483)"
"2-003-65-66","LONGMORE","1400","S","2005","NORTH","4948","10395","2005-04-05T00:00:00.000","EVEN","(33.38946, -111.8637)"
"2-002-68-70","DOBSON","200","S","2005","SOUTH","15518","31844","2005-04-05T00:00:00.000","EVEN","(33.41155, -111.8747)"
"2-003-67-68","LONGMORE","600","S","2005","SOUTH","3346","6951","2005-04-05T00:00:00.000","EVEN","(33.40451, -111.8657)"
"2-003-70-72","LONGMORE","200","N","2005","NORTH","1264","2486","2005-04-05T00:00:00.000","EVEN","(33.41863, -111.8654)"
"2-002-73-74","DOBSON","1000","N","2005","NORTH","7448","14195","2005-04-05T00:00:00.000","EVEN","(33.43331, -111.8711)"
"1-005-72-73","EXTENSION","500","N","2005","NORTH","3046","4772","2005-04-05T00:00:00.000","ODD","(33.42434, -111.8482)"
"2-002-70-72","DOBSON","200","N","2005","SOUTH","12749","24478","2005-04-05T00:00:00.000","EVEN","(33.4186, -111.8743)"
"2-002-73-74","DOBSON","1000","N","2005","SOUTH","6747","14195","2005-04-05T00:00:00.000","EVEN","(33.43331, -111.8711)"
"2-002-66-68","DOBSON","800","S","2005","SOUTH","17414","35221","2005-04-05T00:00:00.000","EVEN","(33.39903, -111.8744)"
"1-005-65-66","EXTENSION","1400","S","2005","SOUTH","9209","17777","2005-04-05T00:00:00.000","ODD","(33.38929, -111.8486)"
"2-002-68-70","DOBSON","200","S","2005","NORTH","16326","31844","2005-04-05T00:00:00.000","EVEN","(33.41155, -111.8747)"
"2-002-66-68","DOBSON","800","S","2005","NORTH","17807","35221","2005-04-05T00:00:00.000","EVEN","(33.39903, -111.8744)"
"2-002-72-73","DOBSON","600","N","2005","NORTH","8726","17432","2005-04-05T00:00:00.000","EVEN","(33.42537, -111.8742)"
"2-002-62-64","DOBSON","2400","S","2005","NORTH","14954","29258","2005-04-05T00:00:00.000","EVEN","(33.37113, -111.8802)"
"2-003-72-73","LONGMORE","600","N","2005","NORTH","791","1709","2005-04-05T00:00:00.000","EVEN","(33.42608, -111.8652)"
"2-003-64-65","LONGMORE","1800","S","2005","SOUTH","5077","9710","2005-04-05T00:00:00.000","EVEN","(33.38293, -111.8683)"
"1-005-66-68","EXTENSION","800","S","2005","NORTH","7607","15412","2005-04-05T00:00:00.000","ODD","(33.39986, -111.8484)"
"2-003-66-67","LONGMORE","1000","S","2005","SOUTH","5608","10642","2005-04-05T00:00:00.000","EVEN","(33.39579, -111.8654)"
"1-005-65-66","EXTENSION","1400","S","2005","NORTH","8568","17777","2005-04-05T00:00:00.000","ODD","(33.38929, -111.8486)"
"1-005-62-64","EXTENSION","2400","S","2005","SOUTH","2892","5655","2005-04-05T00:00:00.000","ODD","(33.37099, -111.8513)"
"2-002-62-64","DOBSON","2400","S","2005","SOUTH","14304","29258","2005-04-05T00:00:00.000","EVEN","(33.37113, -111.8802)"
"2-003-66-67","LONGMORE","1000","S","2005","NORTH","5034","10642","2005-04-05T00:00:00.000","EVEN","(33.39579, -111.8654)"
"2-003-67-68","LONGMORE","600","S","2005","NORTH","3605","6951","2005-04-05T00:00:00.000","EVEN","(33.40451, -111.8657)"
"2-002-70-72","DOBSON","200","N","2005","NORTH","11729","24478","2005-04-05T00:00:00.000","EVEN","(33.4186, -111.8743)"
"2-003-64-65","LONGMORE","1800","S","2005","NORTH","4633","9710","2005-04-05T00:00:00.000","EVEN","(33.38293, -111.8683)"
"2-006-74-76","COUNTRY CLUB","1600","N","2005","SOUTH","13907","29532","2005-04-05T00:00:00.000","EVEN","(33.4417, -111.8401)"
"1-005-68-70","EXTENSION","200","S","2005","NORTH","9460","17051","2005-04-05T00:00:00.000","ODD","(33.41054, -111.8483)"
"2-003-72-73","LONGMORE","600","N","2005","SOUTH","918","1709","2005-04-05T00:00:00.000","EVEN","(33.42608, -111.8652)"
"2-003-65-66","LONGMORE","1400","S","2005","SOUTH","5447","10395","2005-04-05T00:00:00.000","EVEN","(33.38946, -111.8637)"
"2-006-74-76","COUNTRY CLUB","1600","N","2005","NORTH","15625","29532","2005-04-05T00:00:00.000","EVEN","(33.4417, -111.8401)"
"1-005-72-73","EXTENSION","500","N","2005","SOUTH","1726","4772","2005-04-05T00:00:00.000","ODD","(33.42434, -111.8482)"
"1-005-66-68","EXTENSION","800","S","2005","SOUTH","7805","15412","2005-04-05T00:00:00.000","ODD","(33.39986, -111.8484)"
"2-003-70-72","LONGMORE","200","N","2005","SOUTH","1222","2486","2005-04-05T00:00:00.000","EVEN","(33.41863, -111.8654)"
"1-005-64-65","EXTENSION","1800","S","2005","SOUTH","8461","16996","2005-04-05T00:00:00.000","ODD","(33.38207, -111.8486)"
"1-009-72-74","HORNE","800","N","2005","NORTH","3218","6558","2005-04-06T00:00:00.000","ODD","(33.42909, -111.814)"
"2-007-76-77","CENTER","2200","N","2005","NORTH","1089","2327","2005-04-06T00:00:00.000","EVEN","(33.4549, -111.8313)"
"1-009-70-72","HORNE","200","N","2005","NORTH","2932","5988","2005-04-06T00:00:00.000","ODD","(33.41915, -111.814)"
"2-007-70-72","CENTER","200","N","2005","SOUTH","5450","10376","2005-04-06T00:00:00.000","EVEN","(33.41868, -111.8315)"
"1-075-06-07","MCLELLAN","100","W","2005","EAST","1563","2232","2005-04-06T00:00:00.000","ODD","(33.44412, -111.8336)"
"1-075-10-12","MCLELLAN","1600","E","2005","EAST","635","1217","2005-04-06T00:00:00.000","ODD","(33.44431, -111.7957)"
"2-007-72-74","CENTER","800","N","2005","SOUTH","5289","10614","2005-04-06T00:00:00.000","EVEN","(33.4292, -111.8312)"
"1-009-74-76","HORNE","1600","N","2005","SOUTH","3342","6535","2005-04-06T00:00:00.000","ODD","(33.4458, -111.8137)"
"1-009-76-78","HORNE","2300","N","2005","NORTH","2666","5258","2005-04-06T00:00:00.000","ODD","(33.45699, -111.81354)"
"2-007-76-77","CENTER","2200","N","2005","SOUTH","1238","2327","2005-04-06T00:00:00.000","EVEN","(33.4549, -111.8313)"
"1-075-04-06","MCLELLAN","800","W","2005","EAST","2780","4972","2005-04-06T00:00:00.000","ODD","(33.44405, -111.8489)"
"1-009-74-76","HORNE","1600","N","2005","NORTH","3193","6535","2005-04-06T00:00:00.000","ODD","(33.4458, -111.8137)"
"1-009-64-65","HORNE","1800","S","2005","SOUTH","2927","6143","2005-04-06T00:00:00.000","ODD","(33.38232, -111.8142)"
