"date","month","year","place_name","employment","labor_force","unemployment","unemployment_rate"
"2004-01-01T00:00:00.000","January","2004","Mesa","214471","224920","10449","4.6"
"2004-01-01T00:00:00.000","January","2004","Phoenix","679649","722756","43107","6.0"
"2004-01-01T00:00:00.000","January","2004","Tempe","95514","99930","4416","4.4"
"2004-01-01T00:00:00.000","January","2004","Tucson","233012","247190","14178","5.7"
"2004-02-01T00:00:00.000","February","2004","Chandler","120573","125049","4476","3.6"
"2004-02-01T00:00:00.000","February","2004","Gilbert","88296","90691","2395","2.6"
"2004-02-01T00:00:00.000","February","2004","Maricopa County","1686408","1768773","82365","4.7"
"2004-02-01T00:00:00.000","February","2004","Mesa","215510","225140","9630","4.3"
"2004-02-01T00:00:00.000","February","2004","Phoenix","682943","722669","39726","5.5"
"2004-02-01T00:00:00.000","February","2004","Tempe","95977","100046","4069","4.1"
"2004-02-01T00:00:00.000","February","2004","Tucson","234917","247895","12978","5.2"
"2004-03-01T00:00:00.000","March","2004","Chandler","120574","125140","4566","3.6"
"2004-03-01T00:00:00.000","March","2004","Gilbert","88297","90740","2443","2.7"
"2004-03-01T00:00:00.000","March","2004","Maricopa County","1686413","1770438","84025","4.7"
"2004-03-01T00:00:00.000","March","2004","Mesa","215511","225335","9824","4.4"
"2004-03-01T00:00:00.000","March","2004","Phoenix","682945","723473","40528","5.6"
"2004-03-01T00:00:00.000","March","2004","Tempe","95977","100128","4151","4.1"
"2004-03-01T00:00:00.000","March","2004","Tucson","233972","247540","13568","5.5"
"2004-04-01T00:00:00.000","April","2004","Chandler","121060","125403","4343","3.5"
"2004-04-01T00:00:00.000","April","2004","Gilbert","88654","90978","2324","2.6"
"2004-04-01T00:00:00.000","April","2004","Maricopa County","1693215","1773141","79926","4.5"
"2004-04-01T00:00:00.000","April","2004","Mesa","216381","225726","9345","4.1"
"2004-04-01T00:00:00.000","April","2004","Phoenix","685700","724251","38551","5.3"
"2004-04-01T00:00:00.000","April","2004","Tempe","96365","100314","3949","3.9"
"2004-04-01T00:00:00.000","April","2004","Tucson","234852","247712","12860","5.2"
"2004-05-01T00:00:00.000","May","2004","Chandler","121280","125365","4085","3.3"
"2004-05-01T00:00:00.000","May","2004","Gilbert","88814","91000","2186","2.4"
"2004-05-01T00:00:00.000","May","2004","Maricopa County","1696298","1771464","75166","4.2"
"2004-05-01T00:00:00.000","May","2004","Mesa","216774","225563","8789","3.9"
"2004-05-01T00:00:00.000","May","2004","Phoenix","686948","723202","36254","5.0"
"2004-05-01T00:00:00.000","May","2004","Tempe","96540","100253","3713","3.7"
"2004-05-01T00:00:00.000","May","2004","Tucson","234528","246683","12155","4.9"
"2004-06-01T00:00:00.000","June","2004","Chandler","122018","126587","4569","3.6"
"2004-06-01T00:00:00.000","June","2004","Gilbert","89355","91799","2444","2.7"
"2004-06-01T00:00:00.000","June","2004","Maricopa County","1706615","1790687","84072","4.7"
"2004-06-01T00:00:00.000","June","2004","Mesa","218093","227923","9830","4.3"
"2004-06-01T00:00:00.000","June","2004","Phoenix","691125","731674","40549","5.5"
"2004-06-01T00:00:00.000","June","2004","Tempe","97128","101282","4154","4.1"
"2004-06-01T00:00:00.000","June","2004","Tucson","232652","246220","13568","5.5"
"2004-07-01T00:00:00.000","July","2004","Chandler","122914","127329","4415","3.5"
"2004-07-01T00:00:00.000","July","2004","Gilbert","90011","92373","2362","2.6"
"2004-07-01T00:00:00.000","July","2004","Maricopa County","1719142","1800400","81258","4.5"
"2004-07-01T00:00:00.000","July","2004","Mesa","219693","229194","9501","4.1"
"2004-07-01T00:00:00.000","July","2004","Phoenix","696199","735391","39192","5.3"
"2004-07-01T00:00:00.000","July","2004","Tempe","97840","101855","4015","3.9"
"2004-07-01T00:00:00.000","July","2004","Tucson","231794","245225","13431","5.5"
"2004-08-01T00:00:00.000","August","2004","Chandler","122523","126958","4435","3.5"
"2004-08-01T00:00:00.000","August","2004","Gilbert","89725","92098","2373","2.6"
"2004-08-01T00:00:00.000","August","2004","Maricopa County","1713687","1795307","81620","4.5"
"2004-08-01T00:00:00.000","August","2004","Mesa","218996","228539","9543","4.2"
"2004-08-01T00:00:00.000","August","2004","Phoenix","693990","733358","39368","5.4"
"2004-08-01T00:00:00.000","August","2004","Tempe","97530","101562","4032","4.0"
"2004-08-01T00:00:00.000","August","2004","Tucson","233801","246950","13149","5.3"
"2004-09-01T00:00:00.000","September","2004","Chandler","122910","127108","4198","3.3"
"2004-09-01T00:00:00.000","September","2004","Gilbert","90008","92255","2247","2.4"
"2004-09-01T00:00:00.000","September","2004","Maricopa County","1719099","1796355","77256","4.3"
"2004-09-01T00:00:00.000","September","2004","Mesa","219688","228721","9033","3.9"
"2004-09-01T00:00:00.000","September","2004","Phoenix","696182","733444","37262","5.1"
"2004-09-01T00:00:00.000","September","2004","Tempe","97838","101655","3817","3.8"
"2004-09-01T00:00:00.000","September","2004","Tucson","235796","248336","12540","5.0"
"2004-10-01T00:00:00.000","October","2004","Chandler","123980","128096","4116","3.2"
"2004-10-01T00:00:00.000","October","2004","Gilbert","90791","92993","2202","2.4"
"2004-10-01T00:00:00.000","October","2004","Maricopa County","1734044","1809783","75739","4.2"
"2004-10-01T00:00:00.000","October","2004","Mesa","221598","230453","8855","3.8"
"2004-10-01T00:00:00.000","October","2004","Phoenix","702234","738764","36530","4.9"
"2004-10-01T00:00:00.000","October","2004","Tempe","98688","102430","3742","3.7"
"2004-10-01T00:00:00.000","October","2004","Tucson","237574","249855","12281","4.9"
"2004-11-01T00:00:00.000","November","2004","Chandler","124622","128605","3983","3.1"
"2004-11-01T00:00:00.000","November","2004","Gilbert","91262","93393","2131","2.3"
"2004-11-01T00:00:00.000","November","2004","Maricopa County","1743039","1816333","73294","4.0"
"2004-11-01T00:00:00.000","November","2004","Mesa","222748","231318","8570","3.7"
"2004-11-01T00:00:00.000","November","2004","Phoenix","705877","741229","35352","4.8"
"2004-11-01T00:00:00.000","November","2004","Tempe","99201","102822","3621","3.5"
"2004-11-01T00:00:00.000","November","2004","Tucson","239607","251461","11854","4.7"
"2004-12-01T00:00:00.000","December","2004","Chandler","124810","128653","3843","3.0"
"2004-12-01T00:00:00.000","December","2004","Gilbert","91399","93455","2056","2.2"
"2004-12-01T00:00:00.000","December","2004","Maricopa County","1745656","1816369","70713","3.9"
"2004-12-01T00:00:00.000","December","2004","Mesa","223082","231349","8267","3.6"
"2004-12-01T00:00:00.000","December","2004","Phoenix","706937","741043","34106","4.6"
"2004-12-01T00:00:00.000","December","2004","Tempe","99350","102843","3493","3.4"
"2004-12-01T00:00:00.000","December","2004","Tucson","238503","249996","11493","4.6"
"2005-01-01T00:00:00.000","January","2005","Chandler","124737","129129","4392","3.4"
"2005-01-01T00:00:00.000","January","2005","Gilbert","96841","99332","2491","2.5"
"2005-01-01T00:00:00.000","January","2005","Maricopa County","1734069","1814395","80326","4.4"
"2005-01-01T00:00:00.000","January","2005","Mesa","216282","225448","9166","4.1"
"2005-01-01T00:00:00.000","January","2005","Phoenix","696351","734769","38418","5.2"
"2005-01-01T00:00:00.000","January","2005","Tempe","95714","99563","3849","3.9"
"2005-01-01T00:00:00.000","January","2005","Tucson","231815","244439","12624","5.2"
"2005-02-01T00:00:00.000","February","2005","Chandler","125276","129518","4242","3.3"
"2005-02-01T00:00:00.000","February","2005","Gilbert","97260","99666","2406","2.4"
"2005-02-01T00:00:00.000","February","2005","Maricopa County","1741570","1819172","77602","4.3"
"2005-02-01T00:00:00.000","February","2005","Mesa","217218","226074","8856","3.9"
"2005-02-01T00:00:00.000","February","2005","Phoenix","699363","736478","37115","5.0"
"2005-02-01T00:00:00.000","February","2005","Tempe","96128","99846","3718","3.7"
"2005-02-01T00:00:00.000","February","2005","Tucson","232789","245197","12408","5.1"
"2005-03-01T00:00:00.000","March","2005","Chandler","125602","129830","4228","3.3"
"2005-03-01T00:00:00.000","March","2005","Gilbert","97513","99911","2398","2.4"
"2005-03-01T00:00:00.000","March","2005","Maricopa County","1746095","1823425","77330","4.2"
"2005-03-01T00:00:00.000","March","2005","Mesa","217782","226607","8825","3.9"
"2005-03-01T00:00:00.000","March","2005","Phoenix","701180","738165","36985","5.0"
"2005-03-01T00:00:00.000","March","2005","Tempe","96378","100083","3705","3.7"
"2005-03-01T00:00:00.000","March","2005","Tucson","232758","245008","12250","5.0"
"2005-04-01T00:00:00.000","April","2005","Chandler","126818","130854","4036","3.1"
"2005-04-01T00:00:00.000","April","2005","Gilbert","98456","100746","2290","2.3"
"2005-04-01T00:00:00.000","April","2005","Maricopa County","1762995","1836815","73820","4.0"
"2005-04-01T00:00:00.000","April","2005","Mesa","219890","228314","8424","3.7"
"2005-04-01T00:00:00.000","April","2005","Phoenix","707967","743273","35306","4.8"
"2005-04-01T00:00:00.000","April","2005","Tempe","97312","100848","3536","3.5"
"2005-04-01T00:00:00.000","April","2005","Tucson","233812","245570","11758","4.8"
"2005-05-01T00:00:00.000","May","2005","Chandler","127172","130976","3804","2.9"
"2005-05-01T00:00:00.000","May","2005","Gilbert","98732","100890","2158","2.1"
"2005-05-01T00:00:00.000","May","2005","Maricopa County","1767921","1837491","69570","3.8"
"2005-05-01T00:00:00.000","May","2005","Phoenix","709945","743218","33273","4.5"
"2005-05-01T00:00:00.000","May","2005","Tempe","97583","100916","3333","3.3"
"2005-05-01T00:00:00.000","May","2005","Tucson","233599","244705","11106","4.5"
"2005-06-01T00:00:00.000","June","2005","Chandler","127903","132066","4163","3.2"
"2005-06-01T00:00:00.000","June","2005","Gilbert","99300","101662","2362","2.3"
"2005-06-01T00:00:00.000","June","2005","Maricopa County","1778086","1854234","76148","4.1"
"2005-06-01T00:00:00.000","June","2005","Mesa","221772","230462","8690","3.8"
"2005-06-01T00:00:00.000","June","2005","Phoenix","714027","750447","36420","4.9"
"2005-06-01T00:00:00.000","June","2005","Tempe","98144","101793","3649","3.6"
"2005-06-01T00:00:00.000","June","2005","Tucson","232246","244826","12580","5.1"
"2005-07-01T00:00:00.000","July","2005","Chandler","128617","132766","4149","3.1"
"2005-07-01T00:00:00.000","July","2005","Gilbert","99853","102207","2354","2.3"
"2005-07-01T00:00:00.000","July","2005","Maricopa County","1788000","1863899","75899","4.1"
"2005-07-01T00:00:00.000","July","2005","Mesa","223008","231670","8662","3.7"
"2005-07-01T00:00:00.000","July","2005","Phoenix","718008","754309","36301","4.8"
"2005-07-01T00:00:00.000","July","2005","Tempe","98692","102328","3636","3.6"
"2005-07-01T00:00:00.000","July","2005","Tucson","232505","245150","12645","5.2"
"2005-08-01T00:00:00.000","August","2005","Chandler","128942","133207","4265","3.2"
"2005-08-01T00:00:00.000","August","2005","Gilbert","100106","102525","2419","2.4"
"2005-08-01T00:00:00.000","August","2005","Maricopa County","1792525","1870523","77998","4.2"
"2005-08-01T00:00:00.000","August","2005","Mesa","223573","232474","8901","3.8"
"2005-08-01T00:00:00.000","August","2005","Phoenix","719824","757129","37305","4.9"
"2005-08-01T00:00:00.000","August","2005","Tempe","98941","102678","3737","3.6"
"2005-08-01T00:00:00.000","August","2005","Tucson","233767","246582","12815","5.2"
"2005-09-01T00:00:00.000","September","2005","Chandler","129442","133682","4240","3.2"
"2005-09-01T00:00:00.000","September","2005","Gilbert","100494","102899","2405","2.3"
"2005-09-01T00:00:00.000","September","2005","Maricopa County","1799479","1877029","77550","4.1"
"2005-09-01T00:00:00.000","September","2005","Mesa","224441","233291","8850","3.8"
"2005-09-01T00:00:00.000","September","2005","Phoenix","722617","759707","37090","4.9"
"2005-09-01T00:00:00.000","September","2005","Tempe","99325","103040","3715","3.6"
"2005-09-01T00:00:00.000","September","2005","Tucson","236229","248875","12646","5.1"
"2005-10-01T00:00:00.000","October","2005","Chandler","130544","134590","4046","3.0"
"2005-10-01T00:00:00.000","October","2005","Gilbert","101350","103645","2295","2.2"
"2005-10-01T00:00:00.000","October","2005","Maricopa County","1814797","1888795","73998","3.9"
"2005-10-01T00:00:00.000","October","2005","Mesa","226351","234796","8445","3.6"
"2005-10-01T00:00:00.000","October","2005","Phoenix","728769","764160","35391","4.6"
"2005-10-01T00:00:00.000","October","2005","Tempe","100171","103717","3546","3.4"
"2005-10-01T00:00:00.000","October","2005","Tucson","236878","248969","12091","4.9"
"2005-11-01T00:00:00.000","November","2005","Chandler","131007","134992","3985","3.0"
"2005-11-01T00:00:00.000","November","2005","Gilbert","101710","103970","2260","2.2"
"2005-11-01T00:00:00.000","November","2005","Maricopa County","1821242","1894136","72894","3.8"
"2005-11-01T00:00:00.000","November","2005","Mesa","227155","235474","8319","3.5"
"2005-11-01T00:00:00.000","November","2005","Phoenix","731357","766221","34864","4.6"
"2005-11-01T00:00:00.000","November","2005","Tempe","100526","104018","3492","3.4"
"2005-11-01T00:00:00.000","November","2005","Tucson","236546","248556","12010","4.8"
"2005-12-01T00:00:00.000","December","2005","Chandler","131254","134990","3736","2.8"
"2005-12-01T00:00:00.000","December","2005","Gilbert","101901","104020","2119","2.0"
"2005-12-01T00:00:00.000","December","2005","Maricopa County","1824667","1892999","68332","3.6"
"2005-12-01T00:00:00.000","December","2005","Mesa","227582","235380","7798","3.3"
"2005-12-01T00:00:00.000","December","2005","Phoenix","732733","765415","32682","4.3"
"2005-12-01T00:00:00.000","December","2005","Tempe","100715","103989","3274","3.1"
"2005-12-01T00:00:00.000","December","2005","Tucson","238396","249612","11216","4.5"
"2006-01-01T00:00:00.000","January","2006","Chandler","130014","134142","4128","3.1"
"2006-01-01T00:00:00.000","January","2006","Gilbert","104647","107074","2427","2.3"
"2006-01-01T00:00:00.000","January","2006","Maricopa County","1805895","1881327","75432","4.0"
"2006-01-01T00:00:00.000","January","2006","Mesa","220201","228616","8415","3.7"
"2006-01-01T00:00:00.000","January","2006","Phoenix","719624","755424","35800","4.7"
"2006-01-01T00:00:00.000","January","2006","Tempe","97869","101418","3549","3.5"
"2006-01-01T00:00:00.000","January","2006","Tucson","232562","244532","11970","4.9"
"2006-02-01T00:00:00.000","February","2006","Chandler","130855","134867","4012","3.0"
"2006-02-01T00:00:00.000","February","2006","Gilbert","105325","107683","2358","2.2"
"2006-02-01T00:00:00.000","February","2006","Maricopa County","1817588","1890899","73311","3.9"
"2006-02-01T00:00:00.000","February","2006","Mesa","221626","229805","8179","3.6"
"2006-02-01T00:00:00.000","February","2006","Phoenix","724283","759077","34794","4.6"
"2006-02-01T00:00:00.000","February","2006","Tempe","98503","101952","3449","3.4"
"2006-02-01T00:00:00.000","February","2006","Tucson","235076","246762","11686","4.7"
"2006-03-01T00:00:00.000","March","2006","Chandler","131443","135294","3851","2.8"
"2006-03-01T00:00:00.000","March","2006","Gilbert","105797","108061","2264","2.1"
"2006-03-01T00:00:00.000","March","2006","Maricopa County","1825736","1896112","70376","3.7"
"2006-03-01T00:00:00.000","March","2006","Mesa","222619","230470","7851","3.4"
"2006-03-01T00:00:00.000","March","2006","Phoenix","727531","760932","33401","4.4"
"2006-03-01T00:00:00.000","March","2006","Tempe","98944","102255","3311","3.2"
"2006-03-01T00:00:00.000","March","2006","Tucson","234443","245682","11239","4.6"
"2006-04-01T00:00:00.000","April","2006","Chandler","131907","135647","3740","2.8"
"2006-04-01T00:00:00.000","April","2006","Gilbert","106171","108370","2199","2.0"
"2006-04-01T00:00:00.000","April","2006","Maricopa County","1832188","1900536","68348","3.6"
"2006-04-01T00:00:00.000","April","2006","Mesa","223406","231030","7624","3.3"
"2006-04-01T00:00:00.000","April","2006","Phoenix","730101","762539","32438","4.3"
"2006-04-01T00:00:00.000","April","2006","Tempe","99294","102509","3215","3.1"
"2006-04-01T00:00:00.000","April","2006","Tucson","234797","245666","10869","4.4"
"2006-05-01T00:00:00.000","May","2006","Chandler","132446","135899","3453","2.5"
"2006-05-01T00:00:00.000","May","2006","Gilbert","106605","108635","2030","1.9"
"2006-05-01T00:00:00.000","May","2006","Maricopa County","1839681","1902779","63098","3.3"
"2006-05-01T00:00:00.000","May","2006","Mesa","224320","231360","7040","3.0"
"2006-05-01T00:00:00.000","May","2006","Phoenix","733087","763033","29946","3.9"
"2006-05-01T00:00:00.000","May","2006","Tempe","99700","102668","2968","2.9"
"2006-05-01T00:00:00.000","May","2006","Tucson","233779","243848","10069","4.1"
"2006-06-01T00:00:00.000","June","2006","Chandler","133077","137039","3962","2.9"
"2006-06-01T00:00:00.000","June","2006","Gilbert","107113","109442","2329","2.1"
"2006-06-01T00:00:00.000","June","2006","Maricopa County","1848437","1920836","72399","3.8"
"2006-06-01T00:00:00.000","June","2006","Mesa","225387","233464","8077","3.5"
"2006-06-01T00:00:00.000","June","2006","Phoenix","736577","770937","34360","4.5"
"2006-06-01T00:00:00.000","June","2006","Tempe","100175","103581","3406","3.3"
"2006-06-01T00:00:00.000","June","2006","Tucson","232972","244749","11777","4.8"
"2006-07-01T00:00:00.000","July","2006","Chandler","133589","137552","3963","2.9"
"2006-07-01T00:00:00.000","July","2006","Gilbert","107526","109856","2330","2.1"
"2006-07-01T00:00:00.000","July","2006","Maricopa County","1855558","1927977","72419","3.8"
"2006-07-01T00:00:00.000","July","2006","Mesa","226255","234334","8079","3.4"
"2006-07-01T00:00:00.000","July","2006","Phoenix","739413","773783","34370","4.4"
"2006-07-01T00:00:00.000","July","2006","Tempe","100561","103968","3407","3.3"
"2006-07-01T00:00:00.000","July","2006","Tucson","232617","244482","11865","4.9"
"2006-08-01T00:00:00.000","August","2006","Chandler","133907","137830","3923","2.8"
"2006-08-01T00:00:00.000","August","2006","Gilbert","107781","110088","2307","2.1"
"2006-08-01T00:00:00.000","August","2006","Maricopa County","1859968","1931661","71693","3.7"
"2006-08-01T00:00:00.000","August","2006","Mesa","226794","234792","7998","3.4"
"2006-08-01T00:00:00.000","August","2006","Phoenix","741171","775196","34025","4.4"
"2006-08-01T00:00:00.000","August","2006","Tempe","100800","104173","3373","3.2"
"2006-08-01T00:00:00.000","August","2006","Tucson","235257","246885","11628","4.7"
"2006-09-01T00:00:00.000","September","2006","Chandler","134491","138320","3829","2.8"
"2006-09-01T00:00:00.000","September","2006","Gilbert","108252","110503","2251","2.0"
"2006-09-01T00:00:00.000","September","2006","Maricopa County","1868091","1938052","69961","3.6"
"2006-09-01T00:00:00.000","September","2006","Mesa","227785","235590","7805","3.3"
"2006-09-01T00:00:00.000","September","2006","Phoenix","744408","777612","33204","4.3"
"2006-09-01T00:00:00.000","September","2006","Tempe","101240","104531","3291","3.1"
"2006-09-01T00:00:00.000","September","2006","Tucson","238229","249611","11382","4.6"
"2006-10-01T00:00:00.000","October","2006","Chandler","135690","139246","3556","2.6"
"2006-10-01T00:00:00.000","October","2006","Gilbert","109217","111308","2091","1.9"
"2006-10-01T00:00:00.000","October","2006","Maricopa County","1884739","1949725","64986","3.3"
"2006-10-01T00:00:00.000","October","2006","Mesa","229814","237064","7250","3.1"
"2006-10-01T00:00:00.000","October","2006","Phoenix","751042","781885","30843","3.9"
"2006-10-01T00:00:00.000","October","2006","Tempe","102142","105199","3057","2.9"
"2006-10-01T00:00:00.000","October","2006","Tucson","242568","253188","10620","4.2"
"2006-11-01T00:00:00.000","November","2006","Chandler","135985","139449","3464","2.5"
"2006-11-01T00:00:00.000","November","2006","Gilbert","109453","111490","2037","1.8"
"2006-11-01T00:00:00.000","November","2006","Maricopa County","1888823","1952128","63305","3.2"
"2006-11-01T00:00:00.000","November","2006","Mesa","230312","237374","7062","3.0"
"2006-11-01T00:00:00.000","November","2006","Phoenix","752669","782714","30045","3.8"
"2006-11-01T00:00:00.000","November","2006","Tempe","102364","105342","2978","2.8"
"2006-11-01T00:00:00.000","November","2006","Tucson","243315","253662","10347","4.1"
"2006-12-01T00:00:00.000","December","2006","Chandler","136351","139686","3335","2.4"
"2006-12-01T00:00:00.000","December","2006","Gilbert","109748","111709","1961","1.8"
"2006-12-01T00:00:00.000","December","2006","Maricopa County","1893924","1954872","60948","3.1"
"2006-12-01T00:00:00.000","December","2006","Mesa","230934","237733","6799","2.9"
"2006-12-01T00:00:00.000","December","2006","Phoenix","754702","783628","28926","3.7"
"2006-12-01T00:00:00.000","December","2006","Tempe","102640","105508","2868","2.7"
"2006-12-01T00:00:00.000","December","2006","Tucson","244790","254625","9835","3.9"
"2007-01-01T00:00:00.000","January","2007","Chandler","133355","137116","3761","2.7"
"2007-01-01T00:00:00.000","January","2007","Gilbert","111162","113452","2290","2.0"
"2007-01-01T00:00:00.000","January","2007","Maricopa County","1869323","1938693","69370","3.6"
"2007-01-01T00:00:00.000","January","2007","Mesa","224204","231817","7613","3.3"
"2007-01-01T00:00:00.000","January","2007","Phoenix","739649","772340","32691","4.2"
"2007-01-01T00:00:00.000","January","2007","Tempe","100587","103827","3240","3.1"
"2007-01-01T00:00:00.000","January","2007","Tucson","238453","249384","10931","4.4"
"2007-02-01T00:00:00.000","February","2007","Chandler","133570","136976","3406","2.5"
"2007-02-01T00:00:00.000","February","2007","Gilbert","111341","113416","2075","1.8"
"2007-02-01T00:00:00.000","February","2007","Maricopa County","1872331","1935146","62815","3.2"
"2007-02-01T00:00:00.000","February","2007","Mesa","224564","231457","6893","3.0"
"2007-02-01T00:00:00.000","February","2007","Phoenix","740839","770440","29601","3.8"
"2007-02-01T00:00:00.000","February","2007","Tempe","100748","103682","2934","2.8"
"2007-02-01T00:00:00.000","February","2007","Tucson","240109","250092","9983","4.0"
"2007-03-01T00:00:00.000","March","2007","Chandler","133936","137238","3302","2.4"
"2007-03-01T00:00:00.000","March","2007","Gilbert","111647","113658","2011","1.8"
"2007-03-01T00:00:00.000","March","2007","Maricopa County","1877464","1938366","60902","3.1"
"2007-03-01T00:00:00.000","March","2007","Mesa","225180","231863","6683","2.9"
"2007-03-01T00:00:00.000","March","2007","Phoenix","742870","771571","28701","3.7"
"2007-03-01T00:00:00.000","March","2007","Tempe","101025","103869","2844","2.7"
"2007-03-01T00:00:00.000","March","2007","Tucson","239489","249123","9634","3.9"
"2007-04-01T00:00:00.000","April","2007","Chandler","133528","136660","3132","2.3"
"2007-04-01T00:00:00.000","April","2007","Gilbert","111305","113213","1908","1.7"
"2007-04-01T00:00:00.000","April","2007","Maricopa County","1871736","1929513","57777","3.0"
"2007-04-01T00:00:00.000","April","2007","Mesa","224493","230833","6340","2.7"
"2007-04-01T00:00:00.000","April","2007","Phoenix","740603","767830","27227","3.5"
"2007-04-01T00:00:00.000","April","2007","Tempe","100717","103416","2699","2.6"
"2007-04-01T00:00:00.000","April","2007","Tucson","238744","247949","9205","3.7"
"2007-05-01T00:00:00.000","May","2007","Chandler","133717","136569","2852","2.1"
"2007-05-01T00:00:00.000","May","2007","Gilbert","111462","113198","1736","1.5"
"2007-05-01T00:00:00.000","May","2007","Maricopa County","1874377","1926961","52584","2.7"
"2007-05-01T00:00:00.000","May","2007","Mesa","224810","230581","5771","2.5"
"2007-05-01T00:00:00.000","May","2007","Phoenix","741649","766430","24781","3.2"
"2007-05-01T00:00:00.000","May","2007","Tempe","100858","103314","2456","2.4"
"2007-05-01T00:00:00.000","May","2007","Tucson","238523","246780","8257","3.3"
"2007-06-01T00:00:00.000","June","2007","Chandler","134375","137726","3351","2.4"
"2007-06-01T00:00:00.000","June","2007","Gilbert","112012","114053","2041","1.8"
"2007-06-01T00:00:00.000","June","2007","Maricopa County","1883601","1945404","61803","3.2"
"2007-06-01T00:00:00.000","June","2007","Mesa","225916","232698","6782","2.9"
"2007-06-01T00:00:00.000","June","2007","Phoenix","745298","774423","29125","3.8"
"2007-06-01T00:00:00.000","June","2007","Tempe","101355","104242","2887","2.8"
"2007-06-01T00:00:00.000","June","2007","Tucson","237206","247139","9933","4.0"
"2007-07-01T00:00:00.000","July","2007","Chandler","134350","137744","3394","2.5"
"2007-07-01T00:00:00.000","July","2007","Gilbert","111990","114057","2067","1.8"
"2007-07-01T00:00:00.000","July","2007","Maricopa County","1883259","1945867","62608","3.2"
"2007-07-01T00:00:00.000","July","2007","Mesa","225876","232746","6870","3.0"
"2007-07-01T00:00:00.000","July","2007","Phoenix","745163","774667","29504","3.8"
"2007-07-01T00:00:00.000","July","2007","Tempe","101337","104261","2924","2.8"
"2007-07-01T00:00:00.000","July","2007","Tucson","237488","247792","10304","4.2"
"2007-08-01T00:00:00.000","August","2007","Chandler","134104","137547","3443","2.5"
"2007-08-01T00:00:00.000","August","2007","Gilbert","111786","113884","2098","1.8"
"2007-08-01T00:00:00.000","August","2007","Maricopa County","1879823","1943325","63502","3.3"
"2007-08-01T00:00:00.000","August","2007","Mesa","225463","232432","6969","3.0"
"2007-08-01T00:00:00.000","August","2007","Phoenix","743804","773729","29925","3.9"
"2007-08-01T00:00:00.000","August","2007","Tempe","101151","104117","2966","2.8"
"2007-08-01T00:00:00.000","August","2007","Tucson","234697","244939","10242","4.2"
"2007-09-01T00:00:00.000","September","2007","Chandler","134808","138275","3467","2.5"
"2007-09-01T00:00:00.000","September","2007","Gilbert","112373","114483","2110","1.8"
"2007-09-01T00:00:00.000","September","2007","Maricopa County","1889673","1953608","63935","3.3"
"2007-09-01T00:00:00.000","September","2007","Mesa","226644","233660","7016","3.0"
"2007-09-01T00:00:00.000","September","2007","Phoenix","747701","777831","30130","3.9"
"2007-09-01T00:00:00.000","September","2007","Tempe","101682","104668","2986","2.9"
"2007-09-01T00:00:00.000","September","2007","Tucson","239397","249754","10357","4.1"
"2007-10-01T00:00:00.000","October","2007","Chandler","134848","138391","3543","2.6"
"2007-10-01T00:00:00.000","October","2007","Gilbert","112405","114563","2158","1.9"
"2007-10-01T00:00:00.000","October","2007","Maricopa County","1890234","1955593","65359","3.3"
"2007-10-01T00:00:00.000","October","2007","Mesa","226712","233884","7172","3.1"
"2007-10-01T00:00:00.000","October","2007","Phoenix","747924","778726","30802","4.0"
"2007-10-01T00:00:00.000","October","2007","Tempe","101711","104765","3054","2.9"
"2007-10-01T00:00:00.000","October","2007","Tucson","240517","251174","10657","4.2"
"2007-11-01T00:00:00.000","November","2007","Chandler","135467","139155","3688","2.7"
"2007-11-01T00:00:00.000","November","2007","Gilbert","112922","115169","2247","2.0"
"2007-11-01T00:00:00.000","November","2007","Maricopa County","1898912","1966941","68029","3.5"
"2007-11-01T00:00:00.000","November","2007","Mesa","227753","235219","7466","3.2"
"2007-11-01T00:00:00.000","November","2007","Phoenix","751357","783416","32059","4.1"
"2007-11-01T00:00:00.000","November","2007","Tempe","102179","105356","3177","3.0"
"2007-11-01T00:00:00.000","November","2007","Tucson","241237","252195","10958","4.3"
"2007-12-01T00:00:00.000","December","2007","Chandler","134984","138883","3899","2.8"
"2007-12-01T00:00:00.000","December","2007","Gilbert","112519","114894","2375","2.1"
"2007-12-01T00:00:00.000","December","2007","Maricopa County","1892148","1964065","71917","3.7"
"2007-12-01T00:00:00.000","December","2007","Mesa","226941","234833","7892","3.4"
"2007-12-01T00:00:00.000","December","2007","Phoenix","748681","782572","33891","4.3"
"2007-12-01T00:00:00.000","December","2007","Tempe","101815","105174","3359","3.2"
"2007-12-01T00:00:00.000","December","2007","Tucson","240043","251510","11467","4.6"
"2008-01-01T00:00:00.000","January","2008","Chandler","132898","137209","4311","3.1"
"2008-01-01T00:00:00.000","January","2008","Gilbert","114669","117387","2718","2.3"
"2008-01-01T00:00:00.000","January","2008","Maricopa County","1879301","1959517","80216","4.1"
"2008-01-01T00:00:00.000","January","2008","Mesa","222140","230815","8675","3.8"
"2008-01-01T00:00:00.000","January","2008","Phoenix","742463","780207","37744","4.8"
"2008-01-01T00:00:00.000","January","2008","Tempe","100735","104467","3732","3.6"
"2008-01-01T00:00:00.000","January","2008","Tucson","235604","248460","12856","5.2"
"2008-02-01T00:00:00.000","February","2008","Chandler","132738","136853","4115","3.0"
"2008-02-01T00:00:00.000","February","2008","Gilbert","114531","117125","2594","2.2"
