"incident_number","call_time","call_type","race","age","gender","stop_location","veh_state","prior_bpd_involvements","count_tickets","count_warnings","stop_type","stop_outcome","search","contraband","viol_dls","viol_dui","viol_ls","viol_miss","viol_moving","viol_other","viol_vehicle","viol_muni","viol_civil"
"18BU002551","2018-02-03T21:26:00.000","Traffic","Asian","18","Male - M","Park St At Sherman St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002553","2018-02-03T21:52:00.000","Traffic","White","75","Male - M","N Winooski Ave At North St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002555","2018-02-03T22:10:00.000","Traffic","White","46","Female - F","Pine St At Sears Ln, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU002556","2018-02-03T22:27:00.000","Traffic","White","41","Female - F","Manhatta Dr At Spring St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002573","2018-02-04T09:23:00.000","Traffic","White","32","Female - F","Riverside Ave At Hillside Ter, Burlington, Vt","VT","3","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002574","2018-02-04T09:56:00.000","Traffic","White","29","Female - F","Riverside Ave At Hillside Ter, Burlington, Vt","CT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002576","2018-02-04T11:19:00.000","Traffic","White","30","Female - F","Riverside Ave At Hillside Ter, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002578","2018-02-04T11:44:00.000","Traffic","White","34","Female - F","Riverside Ave At Hillside Ter, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002579","2018-02-04T11:58:00.000","Traffic","White","51","Male - M","Riverside Ave At Hillside Ter, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002581","2018-02-04T12:41:00.000","Traffic","White","44","Female - F","Pine St At Locust St, Burlington, Vt","VT","0","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002603","2018-02-04T19:55:00.000","Traffic","White","38","Male - M","Main St At S Willard St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002604","2018-02-04T20:03:00.000","Traffic","Black","NA","NA","S Winooski Ave At Bank St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002607","2018-02-04T22:23:00.000","Traffic","White","NA","NA","Park St At Sherman St, Burlington, Vt","MA","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002609","2018-02-04T22:29:00.000","Traffic","White","NA","NA","Elmwood Ave At Grant St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002612","2018-02-04T22:36:00.000","Traffic","White","21","Male - M","N Winooski Ave At Pearl St, Burlington, Vt","CT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002616","2018-02-04T23:24:00.000","Traffic","White","31","Male - M","North Ave At Ward St, Burlington, Vt","VT","3","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002618","2018-02-04T23:32:00.000","Traffic","White","32","Male - M","Main St At S Champlain St, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002619","2018-02-04T23:47:00.000","Traffic","White","23","Male - M","Battery St At Pearl St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002621","2018-02-04T23:51:00.000","Traffic","White","28","Female - F","Main St At St Paul St, Burlington, Vt","VT","6","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002622","2018-02-04T23:59:00.000","Traffic","White","29","Female - F","S Winooski Ave At Bank St, Burlington, Vt","VT","4","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002623","2018-02-05T00:18:00.000","Traffic","White","NA","NA","North Ave At North St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002624","2018-02-05T00:19:00.000","Traffic","White","22","Male - M","North St At Rose St, Burlington, Vt","VT","8","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002625","2018-02-05T00:30:00.000","Traffic","White","63","Male - M","N Willard St At Adsit Ct, Burlington, Vt","VT","4","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002658","2018-02-05T15:40:00.000","Traffic","White","23","Female - F","N Prospect St At Loomis St, Burlington, Vt","VT","27","0","1","M = Moving violation","Warning","1","1","0","0","0","0","1","0","0","0","0"
"18BU002662","2018-02-05T16:04:00.000","Traffic","White","45","Male - M","Main St At S Prospect St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002666","2018-02-05T16:46:00.000","Traffic","White","47","Male - M","Bank St At St Paul St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002674","2018-02-05T19:35:00.000","Traffic","White","17","Female - F","Battery St At Cherry St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002677","2018-02-05T21:15:00.000","Traffic","White","22","Female - F","Shelburne Rd At Alfred St, Burlington, Vt","NH","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002679","2018-02-05T21:34:00.000","Traffic","White","38","Female - F","S Willard St At Cliff St, Burlington, Vt","VT","14","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002680","2018-02-05T22:04:00.000","Traffic","Black","56","Male - M","Battery St At College St, Burlington, Vt","VT","5","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002692","2018-02-06T09:55:00.000","Traffic","White","60","Female - F","N Winooski Ave At N Union St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002696","2018-02-06T10:41:00.000","Traffic","White","22","Female - F","Riverside Ave At Mill St, Burlington, Vt","VT","2","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002699","2018-02-06T11:25:00.000","Traffic","White","26","Female - F","Grant St At N Winooski Ave, Burlington, Vt","VT","8","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002707","2018-02-06T13:22:00.000","Traffic","White","42","Male - M","King St At Pine St, Burlington, Vt","VT","6","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002708","2018-02-06T13:26:00.000","Traffic","White","30","Female - F","Archibald St At Intervale Ave, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002709","2018-02-06T13:37:00.000","Traffic","White","30","Female - F","N Prospect St At Loomis St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002712","2018-02-06T13:59:00.000","Traffic","White","73","Male - M","N Prospect St At Henry St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002733","2018-02-06T17:34:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU002736","2018-02-06T18:17:00.000","Traffic","White","34","Male - M","Buell St At Orchard Ter, Burlington, Vt","VT","2","2","0","M = Moving violation","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002757","2018-02-06T22:59:00.000","Traffic","Black","33","Male - M","S Willard St At Cliff St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","1","0","0","0","0","0","0","0","1","0","0"
"18BU002758","2018-02-06T23:44:00.000","Traffic","White","24","Male - M","North Ave At Convent Sq, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU002759","2018-02-07T01:09:00.000","Traffic","White","24","Female - F","Strong St At North Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU002763","2018-02-07T02:30:00.000","Traffic","White","33","Male - M","Williston Rd At 189, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002766","2018-02-07T03:39:00.000","Traffic","Black","53","Male - M","Pine St At Flynn Ave, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002771","2018-02-07T08:24:00.000","Traffic","Asian","28","Male - M","N Winooski Ave At Grant St, Burlington, Vt","VT","9","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002773","2018-02-07T08:42:00.000","Traffic","White","58","Male - M","Archibald St At N Winooski Ave, Burlington, Vt","VT","8","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002777","2018-02-07T09:28:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU002779","2018-02-07T09:53:00.000","Traffic","White","29","Female - F","St Paul St At Adams St, Burlington, Vt","VT","3","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002782","2018-02-07T10:25:00.000","Traffic","White","53","Male - M","Rt 127 At Plattsburg Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002785","2018-02-07T10:52:00.000","Traffic","White","56","Male - M","Burlington, Vt","VT","7","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002822","2018-02-07T20:49:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU002827","2018-02-07T22:32:00.000","Traffic","White","47","Female - F","Cherry St At Pine St, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002829","2018-02-08T00:36:00.000","Traffic","White","66","Male - M","Peru St At N Champlain St, Burlington, Vt","VT","4","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002837","2018-02-08T09:27:00.000","Traffic","White","51","Male - M","Southwind Dr At Oak Beach Dr, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002880","2018-02-08T16:48:00.000","Traffic","White","35","Female - F","Shelburne Rd At Scarff Ave, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002883","2018-02-08T17:37:00.000","Traffic","White","42","Female - F","Riverside Ave At Mill St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002884","2018-02-08T18:02:00.000","Traffic","White","19","Male - M","N Prospect St At Pearl St, Burlington, Vt","SC","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002885","2018-02-08T18:12:00.000","Traffic","White","21","Female - F","North St At N Union St, Burlington, Vt","CT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002887","2018-02-08T18:20:00.000","Traffic","White","40","Male - M","111 Colchester Ave, Burlington, Vt","AZ","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002892","2018-02-08T19:02:00.000","Traffic","White","23","Male - M","Main St At N Willard St, Burlington, Vt","MA","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU002894","2018-02-08T19:24:00.000","Traffic","Asian","20","Female - F","Pearl St At Clarke St, Burlington, Vt","NY","0","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002895","2018-02-08T19:33:00.000","Traffic","White","53","Female - F","St Paul St At College St, Burlington, Vt","VT","7","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002897","2018-02-08T19:34:00.000","Traffic","White","30","Female - F","82 S Winooski Ave, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU002902","2018-02-08T20:30:00.000","Traffic","White","33","Female - F","Main St At St Paul St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU002903","2018-02-08T20:51:00.000","Traffic","White","59","Female - F","Shelburn Rd At Adams Ct, Burlington, Vt","PQ","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002905","2018-02-08T21:21:00.000","Traffic","White","24","Female - F","N Champlain St At North St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU018900","2018-08-20T05:44:00.000","Traffic","Asian","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU002908","2018-02-08T21:49:00.000","Traffic","White","21","Female - F","N Willard St At Loomis St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002909","2018-02-08T22:12:00.000","Traffic","White","66","Female - F","Main St At S Willard St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002920","2018-02-09T01:47:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU002921","2018-02-09T01:48:00.000","DUI","White","25","Male - M","Park St At Sherman St, Burlington, Vt","VT","8","1","1","M = Moving violation","Arrest","0","NA","1","0","1","0","0","0","0","0","0"
"18BU002966","2018-02-09T16:06:00.000","Traffic","White","22","Female - F","Riverside Ave At Hillside Ter, Burlington, Vt","VT","5","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002973","2018-02-09T19:32:00.000","Traffic","Hispanic","37","Male - M","Route 127 At North Beach Exit, Burlington, Vt","VT","11","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002975","2018-02-09T20:23:00.000","Traffic","White","46","Female - F","Riverside Ave At Bright St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU002979","2018-02-09T22:51:00.000","Traffic","White","22","Female - F","N Winooski Ave At Decatur St, Burlington, Vt","VT","3","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU002985","2018-02-10T00:13:00.000","Traffic","White","25","Male - M","North St At North Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU002986","2018-02-10T00:18:00.000","Traffic","Black","30","Male - M","Park St At Monroe St, Burlington, Vt","VT","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003013","2018-02-10T13:41:00.000","Traffic","White","33","Female - F","S Winoosk Ave At Main St, Burlington, Vt","VT","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003022","2018-02-10T15:19:00.000","Traffic","White","71","Female - F","Riverside Ave At Hillside Ter, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003024","2018-02-10T15:54:00.000","Traffic","White","82","Male - M","1223 Airport Dr, S Burlingotn, Vt","VT","0","1","0","NA","Ticket","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003032","2018-02-10T18:21:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","1","1","0","0","0","0","0","0","0","0","0"
"18BU003054","2018-02-11T01:59:00.000","Traffic","White","26","Male - M","Main St At S Union St, Burlington, Vt","NY","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003063","2018-02-11T09:23:00.000","Traffic","White","30","Female - F","S Willard St At Bradley St, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003073","2018-02-11T14:50:00.000","Traffic","White","41","Female - F","Riverside Ave At Hillside Ter, Burlington, Vt","VT","10","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003075","2018-02-11T15:34:00.000","Traffic","White","27","Female - F","Riverside Ave At Hillside Ter, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003077","2018-02-11T16:05:00.000","Traffic","White","40","Female - F","Overlake Pk At Cliff St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003083","2018-02-11T19:47:00.000","Traffic","White","40","Male - M","Elmwood Ave At Peru St, Burlington, Vt","VT","5","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003090","2018-02-11T22:31:00.000","Traffic","White","20","Male - M","North St At Ward St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003116","2018-02-12T12:30:00.000","Traffic","White","30","Female - F","S Winooski Ave At Cherry St, Burlington, Vt","VT","3","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003124","2018-02-12T15:10:00.000","Traffic","White","29","Female - F","Shelburne Rd At Clymer St, Burlington, Vt","VT","14","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003126","2018-02-12T15:34:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003131","2018-02-12T16:22:00.000","Traffic","White","33","Female - F","Shelburne Rd At Flynn Ave, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003149","2018-02-12T19:28:00.000","Traffic","White","25","Male - M","Riverside Ave At Hillside Ter, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003176","2018-02-13T12:18:00.000","Traffic","White","67","Male - M","East Ave At University Rd, Burlington, Vt","VT","7","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003179","2018-02-13T12:30:00.000","Traffic","White","19","Male - M","University Rd At East Ave, Burlington, Vt","IL","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003182","2018-02-13T12:50:00.000","Traffic","White","29","Male - M","East Ave At University Rd, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003184","2018-02-13T13:07:00.000","Traffic","White","22","Male - M","East Ave At University Rd, Burlington, Vt","CA","0","2","0","M = Moving violation","Ticket","0","NA","0","0","0","1","1","0","0","0","0"
"18BU003189","2018-02-13T13:33:00.000","Traffic","White","19","Male - M","East Ave At University Rd, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003193","2018-02-13T13:53:00.000","Traffic","White","60","Male - M","210 East Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003196","2018-02-13T14:12:00.000","Traffic","White","20","Male - M","East Ave At Univeristy Rd, Burlington, Vt","ME","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003198","2018-02-13T14:35:00.000","Traffic","White","63","Male - M","East Ave At East Village Dr, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003199","2018-02-13T14:55:00.000","Traffic","White","61","Female - F","Colchester Ave At East Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003201","2018-02-13T15:07:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003202","2018-02-13T15:08:00.000","Traffic","White","24","Female - F","Pine St At Flynn Ave, Burlington, Vt","VA","0","0","1","O = Other","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003206","2018-02-13T16:08:00.000","Traffic","White","23","Female - F","Maple St At Church St, Burlington, Vt","VT","0","0","1","O = Other","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003208","2018-02-13T16:32:00.000","Traffic","White","34","Male - M","S Winooski Ave At Bfd, Burlington, Vt","VT","34","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003209","2018-02-13T16:51:00.000","Traffic","White","68","Male - M","North Ave At Ward St, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003221","2018-02-13T21:44:00.000","Traffic","White","19","Male - M","Pearl St At Elmwood Ave, Burlington, Vt","RI","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU003223","2018-02-13T23:09:00.000","Traffic","White","25","Male - M","Park St At Sherman St, Burlington, Vt","VT","2","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003224","2018-02-13T23:35:00.000","Traffic","White","23","Female - F","North St At Front St, Burlington, Vt","OR","4","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003229","2018-02-14T00:35:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003231","2018-02-14T00:45:00.000","Traffic","White","23","Female - F","Pearl St At Elmwood Ave, Burlington, Vt","VT","3","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003240","2018-02-14T10:11:00.000","Traffic","White","50","Male - M","Battery St At Cherry St, Burlington, Vt","VT","12","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003244","2018-02-14T10:56:00.000","Traffic","White","19","Male - M","52 Institute Rd, Burlington, Vt","VT","0","1","1","M = Moving violation","Ticket","0","NA","1","0","0","1","0","0","0","0","0"
"18BU003245","2018-02-14T10:57:00.000","Traffic","White","50","Male - M","Shelburne Rd At Birchclif Pky, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003252","2018-02-14T12:42:00.000","Traffic","White","52","Male - M","82 S Winooski Ave, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003258","2018-02-14T13:18:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003263","2018-02-14T13:48:00.000","Traffic","White","65","Female - F","North Ave At, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003271","2018-02-14T14:34:00.000","Drugs - Possession","White","25","Male - M","S Union St At Maple St, Burlington, Vt","VT","8","1","0","V = Vehicle Equipment","Ticket","1","1","1","0","0","0","0","0","0","0","0"
"18BU003279","2018-02-14T15:10:00.000","Traffic","Hispanic","23","Male - M","Rt 127 At Plattsburg Ave, Burlington, Vt","VT","28","1","1","M = Moving violation","Ticket","0","NA","1","0","0","0","1","0","0","0","0"
"18BU003307","2018-02-14T23:29:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU003318","2018-02-15T03:40:00.000","Traffic","White","60","Male - M","Pine St At Flynn Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU003319","2018-02-15T04:56:00.000","Traffic","White","28","Female - F","N Prospect St At Brookes Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003322","2018-02-15T07:45:00.000","Traffic","White","56","Female - F","North Ave At Strong St, Burlington, Vt","VT","3","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU003328","2018-02-15T08:49:00.000","Traffic","White","53","Male - M","St Paul St At Spruce St, Burlington, Vt","VT","12","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003366","2018-02-15T13:45:00.000","Traffic","White","59","Male - M","Colchester Av At East Av, Burlington, Vt","VT","8","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003369","2018-02-15T14:06:00.000","Traffic","White","54","Male - M","St Paul St At Howard St, Burlington, Vt","VT","0","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003377","2018-02-15T14:53:00.000","Traffic","White","43","Male - M","Shelburne Rd At 189, Burlington, Vt","VT","1","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003388","2018-02-15T15:46:00.000","Traffic","White","28","Female - F","Main St At Spear St, Burlington, Vt","VT","6","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003395","2018-02-15T16:48:00.000","Traffic","White","50","Male - M","S Winooski At Maple St, Burlington, Vt","VT","14","2","0","O = Other","Ticket","0","NA","1","0","0","1","0","0","0","0","0"
"18BU003396","2018-02-15T17:11:00.000","Traffic","White","49","Female - F","Main St At I89 Ramp, Burlington, Vt","VT","0","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003398","2018-02-15T17:29:00.000","Traffic","White","33","Male - M","South Winooski St At College St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003400","2018-02-15T17:36:00.000","Traffic","White","50","Male - M","East Ave At Carrigan Dr, Burlington, Vt","VT","3","1","0","O = Other","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU003404","2018-02-15T18:01:00.000","Traffic","White","22","Female - F","S Willard St At Cliff St, Burlington, Vt","NJ","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003406","2018-02-15T18:34:00.000","Traffic","White","19","Male - M","Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU003407","2018-02-15T18:49:00.000","Traffic","White","57","Male - M","Manhattan Dr At Rt 127, Burlington, Vt","VT","5","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
