"name","gender","count","year","year_rank"
"Emmie","F","12","1880-01-01T00:00:00.000","504"
"Imogene","F","12","1880-01-01T00:00:00.000","505"
"India","F","12","1880-01-01T00:00:00.000","506"
"Jeanne","F","12","1880-01-01T00:00:00.000","507"
"Joan","F","12","1880-01-01T00:00:00.000","508"
"Lenore","F","12","1880-01-01T00:00:00.000","509"
"Liddie","F","12","1880-01-01T00:00:00.000","510"
"Lotta","F","12","1880-01-01T00:00:00.000","511"
"Mame","F","12","1880-01-01T00:00:00.000","512"
"Nevada","F","12","1880-01-01T00:00:00.000","513"
"Rachael","F","12","1880-01-01T00:00:00.000","514"
"Sina","F","12","1880-01-01T00:00:00.000","515"
"Willa","F","12","1880-01-01T00:00:00.000","516"
"Aline","F","11","1880-01-01T00:00:00.000","517"
"Beryl","F","11","1880-01-01T00:00:00.000","518"
"Charles","F","11","1880-01-01T00:00:00.000","519"
"Daisey","F","11","1880-01-01T00:00:00.000","520"
"Dorcas","F","11","1880-01-01T00:00:00.000","521"
"Edmonia","F","11","1880-01-01T00:00:00.000","522"
"Effa","F","11","1880-01-01T00:00:00.000","523"
"Eldora","F","11","1880-01-01T00:00:00.000","524"
"Eloise","F","11","1880-01-01T00:00:00.000","525"
"Emmer","F","11","1880-01-01T00:00:00.000","526"
"Era","F","11","1880-01-01T00:00:00.000","527"
"Gena","F","11","1880-01-01T00:00:00.000","528"
"Henry","F","11","1880-01-01T00:00:00.000","529"
"Iris","F","11","1880-01-01T00:00:00.000","530"
"Izora","F","11","1880-01-01T00:00:00.000","531"
"Lennie","F","11","1880-01-01T00:00:00.000","532"
"Lissie","F","11","1880-01-01T00:00:00.000","533"
"Mallie","F","11","1880-01-01T00:00:00.000","534"
"Malvina","F","11","1880-01-01T00:00:00.000","535"
"Mathilde","F","11","1880-01-01T00:00:00.000","536"
"Mazie","F","11","1880-01-01T00:00:00.000","537"
"Queenie","F","11","1880-01-01T00:00:00.000","538"
"Robert","F","11","1880-01-01T00:00:00.000","539"
"Rosina","F","11","1880-01-01T00:00:00.000","540"
"Salome","F","11","1880-01-01T00:00:00.000","541"
"Theodora","F","11","1880-01-01T00:00:00.000","542"
"Therese","F","11","1880-01-01T00:00:00.000","543"
"Vena","F","11","1880-01-01T00:00:00.000","544"
"Wanda","F","11","1880-01-01T00:00:00.000","545"
"Wilda","F","11","1880-01-01T00:00:00.000","546"
"Altha","F","10","1880-01-01T00:00:00.000","547"
"Anastasia","F","10","1880-01-01T00:00:00.000","548"
"Besse","F","10","1880-01-01T00:00:00.000","549"
"Bird","F","10","1880-01-01T00:00:00.000","550"
"Birtie","F","10","1880-01-01T00:00:00.000","551"
"Clarissa","F","10","1880-01-01T00:00:00.000","552"
"Claude","F","10","1880-01-01T00:00:00.000","553"
"Delilah","F","10","1880-01-01T00:00:00.000","554"
"Diana","F","10","1880-01-01T00:00:00.000","555"
"Emelie","F","10","1880-01-01T00:00:00.000","556"
"Erna","F","10","1880-01-01T00:00:00.000","557"
"Fern","F","10","1880-01-01T00:00:00.000","558"
"Florida","F","10","1880-01-01T00:00:00.000","559"
"Frona","F","10","1880-01-01T00:00:00.000","560"
"Hilma","F","10","1880-01-01T00:00:00.000","561"
"Joseph","F","10","1880-01-01T00:00:00.000","562"
"Juliet","F","10","1880-01-01T00:00:00.000","563"
"Leonie","F","10","1880-01-01T00:00:00.000","564"
"Lugenia","F","10","1880-01-01T00:00:00.000","565"
"Mammie","F","10","1880-01-01T00:00:00.000","566"
"Manda","F","10","1880-01-01T00:00:00.000","567"
"Manerva","F","10","1880-01-01T00:00:00.000","568"
"Manie","F","10","1880-01-01T00:00:00.000","569"
"Nella","F","10","1880-01-01T00:00:00.000","570"
"Paulina","F","10","1880-01-01T00:00:00.000","571"
"Philomena","F","10","1880-01-01T00:00:00.000","572"
"Rae","F","10","1880-01-01T00:00:00.000","573"
"Selina","F","10","1880-01-01T00:00:00.000","574"
"Sena","F","10","1880-01-01T00:00:00.000","575"
"Theodosia","F","10","1880-01-01T00:00:00.000","576"
"Tommie","F","10","1880-01-01T00:00:00.000","577"
"Una","F","10","1880-01-01T00:00:00.000","578"
"Vernie","F","10","1880-01-01T00:00:00.000","579"
"Adela","F","9","1880-01-01T00:00:00.000","580"
"Althea","F","9","1880-01-01T00:00:00.000","581"
"Amalia","F","9","1880-01-01T00:00:00.000","582"
"Amber","F","9","1880-01-01T00:00:00.000","583"
"Angelina","F","9","1880-01-01T00:00:00.000","584"
"Annabelle","F","9","1880-01-01T00:00:00.000","585"
"Anner","F","9","1880-01-01T00:00:00.000","586"
"Arie","F","9","1880-01-01T00:00:00.000","587"
"Clarice","F","9","1880-01-01T00:00:00.000","588"
"Corda","F","9","1880-01-01T00:00:00.000","589"
"Corrie","F","9","1880-01-01T00:00:00.000","590"
"Dell","F","9","1880-01-01T00:00:00.000","591"
"Dellar","F","9","1880-01-01T00:00:00.000","592"
"Donie","F","9","1880-01-01T00:00:00.000","593"
"Doris","F","9","1880-01-01T00:00:00.000","594"
"Elda","F","9","1880-01-01T00:00:00.000","595"
"Elinor","F","9","1880-01-01T00:00:00.000","596"
"Emeline","F","9","1880-01-01T00:00:00.000","597"
"Emilia","F","9","1880-01-01T00:00:00.000","598"
"Esta","F","9","1880-01-01T00:00:00.000","599"
"Estell","F","9","1880-01-01T00:00:00.000","600"
"Etha","F","9","1880-01-01T00:00:00.000","601"
"Fred","F","9","1880-01-01T00:00:00.000","602"
"Hope","F","9","1880-01-01T00:00:00.000","603"
"Indiana","F","9","1880-01-01T00:00:00.000","604"
"Ione","F","9","1880-01-01T00:00:00.000","605"
"Jettie","F","9","1880-01-01T00:00:00.000","606"
"Johnnie","F","9","1880-01-01T00:00:00.000","607"
"Josiephine","F","9","1880-01-01T00:00:00.000","608"
"Kitty","F","9","1880-01-01T00:00:00.000","609"
"Lavina","F","9","1880-01-01T00:00:00.000","610"
"Leda","F","9","1880-01-01T00:00:00.000","611"
"Letta","F","9","1880-01-01T00:00:00.000","612"
"Mahala","F","9","1880-01-01T00:00:00.000","613"
"Marcia","F","9","1880-01-01T00:00:00.000","614"
"Margarette","F","9","1880-01-01T00:00:00.000","615"
"Maudie","F","9","1880-01-01T00:00:00.000","616"
"Maye","F","9","1880-01-01T00:00:00.000","617"
"Norah","F","9","1880-01-01T00:00:00.000","618"
"Oda","F","9","1880-01-01T00:00:00.000","619"
"Patty","F","9","1880-01-01T00:00:00.000","620"
"Paula","F","9","1880-01-01T00:00:00.000","621"
"Permelia","F","9","1880-01-01T00:00:00.000","622"
"Rosalia","F","9","1880-01-01T00:00:00.000","623"
"Roxanna","F","9","1880-01-01T00:00:00.000","624"
"Sula","F","9","1880-01-01T00:00:00.000","625"
"Vada","F","9","1880-01-01T00:00:00.000","626"
"Winnifred","F","9","1880-01-01T00:00:00.000","627"
"Adline","F","8","1880-01-01T00:00:00.000","628"
"Almira","F","8","1880-01-01T00:00:00.000","629"
"Alvena","F","8","1880-01-01T00:00:00.000","630"
"Arizona","F","8","1880-01-01T00:00:00.000","631"
"Becky","F","8","1880-01-01T00:00:00.000","632"
"Bennie","F","8","1880-01-01T00:00:00.000","633"
"Bernadette","F","8","1880-01-01T00:00:00.000","634"
"Camille","F","8","1880-01-01T00:00:00.000","635"
"Cordia","F","8","1880-01-01T00:00:00.000","636"
"Corine","F","8","1880-01-01T00:00:00.000","637"
"Dicie","F","8","1880-01-01T00:00:00.000","638"
"Dove","F","8","1880-01-01T00:00:00.000","639"
"Drusilla","F","8","1880-01-01T00:00:00.000","640"
"Elena","F","8","1880-01-01T00:00:00.000","641"
"Elenora","F","8","1880-01-01T00:00:00.000","642"
"Elmina","F","8","1880-01-01T00:00:00.000","643"
"Ethyl","F","8","1880-01-01T00:00:00.000","644"
"Evalyn","F","8","1880-01-01T00:00:00.000","645"
"Evelina","F","8","1880-01-01T00:00:00.000","646"
"Faye","F","8","1880-01-01T00:00:00.000","647"
"Huldah","F","8","1880-01-01T00:00:00.000","648"
"Idell","F","8","1880-01-01T00:00:00.000","649"
"Inga","F","8","1880-01-01T00:00:00.000","650"
"Irena","F","8","1880-01-01T00:00:00.000","651"
"Jewell","F","8","1880-01-01T00:00:00.000","652"
"Kattie","F","8","1880-01-01T00:00:00.000","653"
"Lavenia","F","8","1880-01-01T00:00:00.000","654"
"Leslie","F","8","1880-01-01T00:00:00.000","655"
"Lovina","F","8","1880-01-01T00:00:00.000","656"
"Lulie","F","8","1880-01-01T00:00:00.000","657"
"Magnolia","F","8","1880-01-01T00:00:00.000","658"
"Margeret","F","8","1880-01-01T00:00:00.000","659"
"Margery","F","8","1880-01-01T00:00:00.000","660"
"Media","F","8","1880-01-01T00:00:00.000","661"
"Millicent","F","8","1880-01-01T00:00:00.000","662"
"Nena","F","8","1880-01-01T00:00:00.000","663"
"Ocie","F","8","1880-01-01T00:00:00.000","664"
"Orilla","F","8","1880-01-01T00:00:00.000","665"
"Osie","F","8","1880-01-01T00:00:00.000","666"
"Pansy","F","8","1880-01-01T00:00:00.000","667"
"Ray","F","8","1880-01-01T00:00:00.000","668"
"Rosia","F","8","1880-01-01T00:00:00.000","669"
"Rowena","F","8","1880-01-01T00:00:00.000","670"
"Shirley","F","8","1880-01-01T00:00:00.000","671"
"Tabitha","F","8","1880-01-01T00:00:00.000","672"
"Thomas","F","8","1880-01-01T00:00:00.000","673"
"Verdie","F","8","1880-01-01T00:00:00.000","674"
"Walter","F","8","1880-01-01T00:00:00.000","675"
"Zetta","F","8","1880-01-01T00:00:00.000","676"
"Zoa","F","8","1880-01-01T00:00:00.000","677"
"Zona","F","8","1880-01-01T00:00:00.000","678"
"Albertina","F","7","1880-01-01T00:00:00.000","679"
"Albina","F","7","1880-01-01T00:00:00.000","680"
"Alyce","F","7","1880-01-01T00:00:00.000","681"
"Amie","F","7","1880-01-01T00:00:00.000","682"
"Angela","F","7","1880-01-01T00:00:00.000","683"
"Annis","F","7","1880-01-01T00:00:00.000","684"
"Carol","F","7","1880-01-01T00:00:00.000","685"
"Carra","F","7","1880-01-01T00:00:00.000","686"
"Clarence","F","7","1880-01-01T00:00:00.000","687"
"Clarinda","F","7","1880-01-01T00:00:00.000","688"
"Delphia","F","7","1880-01-01T00:00:00.000","689"
"Dillie","F","7","1880-01-01T00:00:00.000","690"
"Doshie","F","7","1880-01-01T00:00:00.000","691"
"Drucilla","F","7","1880-01-01T00:00:00.000","692"
"Etna","F","7","1880-01-01T00:00:00.000","693"
"Eugenie","F","7","1880-01-01T00:00:00.000","694"
"Eulalia","F","7","1880-01-01T00:00:00.000","695"
"Eve","F","7","1880-01-01T00:00:00.000","696"
"Felicia","F","7","1880-01-01T00:00:00.000","697"
"Florance","F","7","1880-01-01T00:00:00.000","698"
"Fronie","F","7","1880-01-01T00:00:00.000","699"
"Geraldine","F","7","1880-01-01T00:00:00.000","700"
"Gina","F","7","1880-01-01T00:00:00.000","701"
"Glenna","F","7","1880-01-01T00:00:00.000","702"
"Grayce","F","7","1880-01-01T00:00:00.000","703"
"Hedwig","F","7","1880-01-01T00:00:00.000","704"
"Jessica","F","7","1880-01-01T00:00:00.000","705"
"Jossie","F","7","1880-01-01T00:00:00.000","706"
"Katheryn","F","7","1880-01-01T00:00:00.000","707"
"Katy","F","7","1880-01-01T00:00:00.000","708"
"Lea","F","7","1880-01-01T00:00:00.000","709"
"Leanna","F","7","1880-01-01T00:00:00.000","710"
"Leitha","F","7","1880-01-01T00:00:00.000","711"
"Leone","F","7","1880-01-01T00:00:00.000","712"
"Lidie","F","7","1880-01-01T00:00:00.000","713"
"Loma","F","7","1880-01-01T00:00:00.000","714"
"Lular","F","7","1880-01-01T00:00:00.000","715"
"Magdalen","F","7","1880-01-01T00:00:00.000","716"
"Maymie","F","7","1880-01-01T00:00:00.000","717"
"Minervia","F","7","1880-01-01T00:00:00.000","718"
"Muriel","F","7","1880-01-01T00:00:00.000","719"
"Neppie","F","7","1880-01-01T00:00:00.000","720"
"Olie","F","7","1880-01-01T00:00:00.000","721"
"Onie","F","7","1880-01-01T00:00:00.000","722"
"Osa","F","7","1880-01-01T00:00:00.000","723"
"Otelia","F","7","1880-01-01T00:00:00.000","724"
"Paralee","F","7","1880-01-01T00:00:00.000","725"
"Patience","F","7","1880-01-01T00:00:00.000","726"
"Rella","F","7","1880-01-01T00:00:00.000","727"
"Rillie","F","7","1880-01-01T00:00:00.000","728"
"Rosanna","F","7","1880-01-01T00:00:00.000","729"
"Theo","F","7","1880-01-01T00:00:00.000","730"
"Tilda","F","7","1880-01-01T00:00:00.000","731"
"Tishie","F","7","1880-01-01T00:00:00.000","732"
"Tressa","F","7","1880-01-01T00:00:00.000","733"
"Viva","F","7","1880-01-01T00:00:00.000","734"
"Yetta","F","7","1880-01-01T00:00:00.000","735"
"Zena","F","7","1880-01-01T00:00:00.000","736"
"Zola","F","7","1880-01-01T00:00:00.000","737"
"Abby","F","6","1880-01-01T00:00:00.000","738"
"Aileen","F","6","1880-01-01T00:00:00.000","739"
"Alba","F","6","1880-01-01T00:00:00.000","740"
"Alda","F","6","1880-01-01T00:00:00.000","741"
"Alla","F","6","1880-01-01T00:00:00.000","742"
"Alverta","F","6","1880-01-01T00:00:00.000","743"
"Ara","F","6","1880-01-01T00:00:00.000","744"
"Ardelia","F","6","1880-01-01T00:00:00.000","745"
"Ardella","F","6","1880-01-01T00:00:00.000","746"
"Arrie","F","6","1880-01-01T00:00:00.000","747"
"Arvilla","F","6","1880-01-01T00:00:00.000","748"
"Augustine","F","6","1880-01-01T00:00:00.000","749"
"Aurora","F","6","1880-01-01T00:00:00.000","750"
"Bama","F","6","1880-01-01T00:00:00.000","751"
"Bena","F","6","1880-01-01T00:00:00.000","752"
"Byrd","F","6","1880-01-01T00:00:00.000","753"
"Calla","F","6","1880-01-01T00:00:00.000","754"
"Camilla","F","6","1880-01-01T00:00:00.000","755"
"Carey","F","6","1880-01-01T00:00:00.000","756"
"Carlotta","F","6","1880-01-01T00:00:00.000","757"
"Celestia","F","6","1880-01-01T00:00:00.000","758"
"Cherry","F","6","1880-01-01T00:00:00.000","759"
"Cinda","F","6","1880-01-01T00:00:00.000","760"
"Classie","F","6","1880-01-01T00:00:00.000","761"
"Claudine","F","6","1880-01-01T00:00:00.000","762"
"Clemie","F","6","1880-01-01T00:00:00.000","763"
"Clifford","F","6","1880-01-01T00:00:00.000","764"
"Clyda","F","6","1880-01-01T00:00:00.000","765"
"Creola","F","6","1880-01-01T00:00:00.000","766"
"Debbie","F","6","1880-01-01T00:00:00.000","767"
"Dee","F","6","1880-01-01T00:00:00.000","768"
"Dinah","F","6","1880-01-01T00:00:00.000","769"
"Doshia","F","6","1880-01-01T00:00:00.000","770"
"Ednah","F","6","1880-01-01T00:00:00.000","771"
"Edyth","F","6","1880-01-01T00:00:00.000","772"
"Eleanora","F","6","1880-01-01T00:00:00.000","773"
"Electa","F","6","1880-01-01T00:00:00.000","774"
"Eola","F","6","1880-01-01T00:00:00.000","775"
"Erie","F","6","1880-01-01T00:00:00.000","776"
"Eudora","F","6","1880-01-01T00:00:00.000","777"
"Euphemia","F","6","1880-01-01T00:00:00.000","778"
"Evalena","F","6","1880-01-01T00:00:00.000","779"
"Evaline","F","6","1880-01-01T00:00:00.000","780"
"Faith","F","6","1880-01-01T00:00:00.000","781"
"Fidelia","F","6","1880-01-01T00:00:00.000","782"
"Freddie","F","6","1880-01-01T00:00:00.000","783"
"Golda","F","6","1880-01-01T00:00:00.000","784"
"Harry","F","6","1880-01-01T00:00:00.000","785"
"Helma","F","6","1880-01-01T00:00:00.000","786"
"Hermine","F","6","1880-01-01T00:00:00.000","787"
"Hessie","F","6","1880-01-01T00:00:00.000","788"
"Ivah","F","6","1880-01-01T00:00:00.000","789"
"Janette","F","6","1880-01-01T00:00:00.000","790"
"Jennette","F","6","1880-01-01T00:00:00.000","791"
"Joella","F","6","1880-01-01T00:00:00.000","792"
"Kathryne","F","6","1880-01-01T00:00:00.000","793"
"Lacy","F","6","1880-01-01T00:00:00.000","794"
"Lanie","F","6","1880-01-01T00:00:00.000","795"
"Lauretta","F","6","1880-01-01T00:00:00.000","796"
"Leana","F","6","1880-01-01T00:00:00.000","797"
"Leatha","F","6","1880-01-01T00:00:00.000","798"
"Leo","F","6","1880-01-01T00:00:00.000","799"
"Liller","F","6","1880-01-01T00:00:00.000","800"
"Lillis","F","6","1880-01-01T00:00:00.000","801"
"Louetta","F","6","1880-01-01T00:00:00.000","802"
"Madie","F","6","1880-01-01T00:00:00.000","803"
"Mai","F","6","1880-01-01T00:00:00.000","804"
"Martina","F","6","1880-01-01T00:00:00.000","805"
"Maryann","F","6","1880-01-01T00:00:00.000","806"
"Melva","F","6","1880-01-01T00:00:00.000","807"
"Mena","F","6","1880-01-01T00:00:00.000","808"
"Mercedes","F","6","1880-01-01T00:00:00.000","809"
"Merle","F","6","1880-01-01T00:00:00.000","810"
"Mima","F","6","1880-01-01T00:00:00.000","811"
"Minda","F","6","1880-01-01T00:00:00.000","812"
"Monica","F","6","1880-01-01T00:00:00.000","813"
"Nealie","F","6","1880-01-01T00:00:00.000","814"
"Netta","F","6","1880-01-01T00:00:00.000","815"
"Nolia","F","6","1880-01-01T00:00:00.000","816"
"Nonie","F","6","1880-01-01T00:00:00.000","817"
"Odelia","F","6","1880-01-01T00:00:00.000","818"
"Ottilie","F","6","1880-01-01T00:00:00.000","819"
"Phyllis","F","6","1880-01-01T00:00:00.000","820"
"Robbie","F","6","1880-01-01T00:00:00.000","821"
"Sabina","F","6","1880-01-01T00:00:00.000","822"
"Sada","F","6","1880-01-01T00:00:00.000","823"
"Sammie","F","6","1880-01-01T00:00:00.000","824"
"Suzanne","F","6","1880-01-01T00:00:00.000","825"
"Sybilla","F","6","1880-01-01T00:00:00.000","826"
"Thea","F","6","1880-01-01T00:00:00.000","827"
"Tressie","F","6","1880-01-01T00:00:00.000","828"
"Vallie","F","6","1880-01-01T00:00:00.000","829"
"Venie","F","6","1880-01-01T00:00:00.000","830"
"Viney","F","6","1880-01-01T00:00:00.000","831"
"Wilhelmine","F","6","1880-01-01T00:00:00.000","832"
"Winona","F","6","1880-01-01T00:00:00.000","833"
"Zelda","F","6","1880-01-01T00:00:00.000","834"
"Zilpha","F","6","1880-01-01T00:00:00.000","835"
"Adelle","F","5","1880-01-01T00:00:00.000","836"
"Adina","F","5","1880-01-01T00:00:00.000","837"
"Adrienne","F","5","1880-01-01T00:00:00.000","838"
"Albertine","F","5","1880-01-01T00:00:00.000","839"
"Alys","F","5","1880-01-01T00:00:00.000","840"
"Ana","F","5","1880-01-01T00:00:00.000","841"
"Araminta","F","5","1880-01-01T00:00:00.000","842"
"Arthur","F","5","1880-01-01T00:00:00.000","843"
"Birtha","F","5","1880-01-01T00:00:00.000","844"
"Bulah","F","5","1880-01-01T00:00:00.000","845"
"Caddie","F","5","1880-01-01T00:00:00.000","846"
"Celie","F","5","1880-01-01T00:00:00.000","847"
"Charlotta","F","5","1880-01-01T00:00:00.000","848"
"Clair","F","5","1880-01-01T00:00:00.000","849"
"Concepcion","F","5","1880-01-01T00:00:00.000","850"
"Cordella","F","5","1880-01-01T00:00:00.000","851"
"Corrine","F","5","1880-01-01T00:00:00.000","852"
"Delila","F","5","1880-01-01T00:00:00.000","853"
"Delphine","F","5","1880-01-01T00:00:00.000","854"
"Dosha","F","5","1880-01-01T00:00:00.000","855"
"Edgar","F","5","1880-01-01T00:00:00.000","856"
"Elaine","F","5","1880-01-01T00:00:00.000","857"
"Elisa","F","5","1880-01-01T00:00:00.000","858"
"Ellar","F","5","1880-01-01T00:00:00.000","859"
"Elmire","F","5","1880-01-01T00:00:00.000","860"
"Elvina","F","5","1880-01-01T00:00:00.000","861"
"Ena","F","5","1880-01-01T00:00:00.000","862"
"Estie","F","5","1880-01-01T00:00:00.000","863"
"Etter","F","5","1880-01-01T00:00:00.000","864"
"Fronnie","F","5","1880-01-01T00:00:00.000","865"
"Genie","F","5","1880-01-01T00:00:00.000","866"
"Georgina","F","5","1880-01-01T00:00:00.000","867"
"Glenn","F","5","1880-01-01T00:00:00.000","868"
"Gracia","F","5","1880-01-01T00:00:00.000","869"
"Guadalupe","F","5","1880-01-01T00:00:00.000","870"
"Gwendolyn","F","5","1880-01-01T00:00:00.000","871"
"Hassie","F","5","1880-01-01T00:00:00.000","872"
"Honora","F","5","1880-01-01T00:00:00.000","873"
"Icy","F","5","1880-01-01T00:00:00.000","874"
"Isa","F","5","1880-01-01T00:00:00.000","875"
"Isadora","F","5","1880-01-01T00:00:00.000","876"
"Jesse","F","5","1880-01-01T00:00:00.000","877"
"Jewel","F","5","1880-01-01T00:00:00.000","878"
"Joe","F","5","1880-01-01T00:00:00.000","879"
"Johannah","F","5","1880-01-01T00:00:00.000","880"
"Juana","F","5","1880-01-01T00:00:00.000","881"
"Judith","F","5","1880-01-01T00:00:00.000","882"
"Judy","F","5","1880-01-01T00:00:00.000","883"
"Junie","F","5","1880-01-01T00:00:00.000","884"
"Lavonia","F","5","1880-01-01T00:00:00.000","885"
"Lella","F","5","1880-01-01T00:00:00.000","886"
"Lemma","F","5","1880-01-01T00:00:00.000","887"
"Letty","F","5","1880-01-01T00:00:00.000","888"
"Linna","F","5","1880-01-01T00:00:00.000","889"
"Littie","F","5","1880-01-01T00:00:00.000","890"
"Lollie","F","5","1880-01-01T00:00:00.000","891"
"Lorene","F","5","1880-01-01T00:00:00.000","892"
"Louis","F","5","1880-01-01T00:00:00.000","893"
"Love","F","5","1880-01-01T00:00:00.000","894"
"Lovisa","F","5","1880-01-01T00:00:00.000","895"
"Lucina","F","5","1880-01-01T00:00:00.000","896"
"Lynn","F","5","1880-01-01T00:00:00.000","897"
"Madora","F","5","1880-01-01T00:00:00.000","898"
"Mahalia","F","5","1880-01-01T00:00:00.000","899"
"Manervia","F","5","1880-01-01T00:00:00.000","900"
"Manuela","F","5","1880-01-01T00:00:00.000","901"
"Margarett","F","5","1880-01-01T00:00:00.000","902"
"Margaretta","F","5","1880-01-01T00:00:00.000","903"
"Margarita","F","5","1880-01-01T00:00:00.000","904"
"Marilla","F","5","1880-01-01T00:00:00.000","905"
"Mignon","F","5","1880-01-01T00:00:00.000","906"
"Mozella","F","5","1880-01-01T00:00:00.000","907"
"Natalie","F","5","1880-01-01T00:00:00.000","908"
"Nelia","F","5","1880-01-01T00:00:00.000","909"
"Nolie","F","5","1880-01-01T00:00:00.000","910"
"Omie","F","5","1880-01-01T00:00:00.000","911"
"Opal","F","5","1880-01-01T00:00:00.000","912"
"Ossie","F","5","1880-01-01T00:00:00.000","913"
"Ottie","F","5","1880-01-01T00:00:00.000","914"
"Ottilia","F","5","1880-01-01T00:00:00.000","915"
"Parthenia","F","5","1880-01-01T00:00:00.000","916"
"Penelope","F","5","1880-01-01T00:00:00.000","917"
"Pinkey","F","5","1880-01-01T00:00:00.000","918"
"Pollie","F","5","1880-01-01T00:00:00.000","919"
"Rennie","F","5","1880-01-01T00:00:00.000","920"
"Reta","F","5","1880-01-01T00:00:00.000","921"
"Roena","F","5","1880-01-01T00:00:00.000","922"
"Rosalee","F","5","1880-01-01T00:00:00.000","923"
"Roseanna","F","5","1880-01-01T00:00:00.000","924"
"Ruthie","F","5","1880-01-01T00:00:00.000","925"
"Sabra","F","5","1880-01-01T00:00:00.000","926"
"Sannie","F","5","1880-01-01T00:00:00.000","927"
"Selena","F","5","1880-01-01T00:00:00.000","928"
"Sibyl","F","5","1880-01-01T00:00:00.000","929"
"Tella","F","5","1880-01-01T00:00:00.000","930"
"Tempie","F","5","1880-01-01T00:00:00.000","931"
"Tennessee","F","5","1880-01-01T00:00:00.000","932"
"Teressa","F","5","1880-01-01T00:00:00.000","933"
"Texas","F","5","1880-01-01T00:00:00.000","934"
"Theda","F","5","1880-01-01T00:00:00.000","935"
"Thelma","F","5","1880-01-01T00:00:00.000","936"
"Thursa","F","5","1880-01-01T00:00:00.000","937"
"Ula","F","5","1880-01-01T00:00:00.000","938"
"Vannie","F","5","1880-01-01T00:00:00.000","939"
"Verona","F","5","1880-01-01T00:00:00.000","940"
"Vertie","F","5","1880-01-01T00:00:00.000","941"
"Wilma","F","5","1880-01-01T00:00:00.000","942"
"John","M","9655","1880-01-01T00:00:00.000","1"
"William","M","9532","1880-01-01T00:00:00.000","2"
"James","M","5927","1880-01-01T00:00:00.000","3"
"Charles","M","5348","1880-01-01T00:00:00.000","4"
"George","M","5126","1880-01-01T00:00:00.000","5"
"Frank","M","3242","1880-01-01T00:00:00.000","6"
"Joseph","M","2632","1880-01-01T00:00:00.000","7"
"Thomas","M","2534","1880-01-01T00:00:00.000","8"
"Henry","M","2444","1880-01-01T00:00:00.000","9"
"Robert","M","2415","1880-01-01T00:00:00.000","10"
"Edward","M","2364","1880-01-01T00:00:00.000","11"
"Harry","M","2152","1880-01-01T00:00:00.000","12"
"Walter","M","1755","1880-01-01T00:00:00.000","13"
"Arthur","M","1599","1880-01-01T00:00:00.000","14"
"Fred","M","1569","1880-01-01T00:00:00.000","15"
"Albert","M","1493","1880-01-01T00:00:00.000","16"
"Samuel","M","1024","1880-01-01T00:00:00.000","17"
"David","M","869","1880-01-01T00:00:00.000","18"
"Louis","M","828","1880-01-01T00:00:00.000","19"
"Joe","M","731","1880-01-01T00:00:00.000","20"
"Charlie","M","730","1880-01-01T00:00:00.000","21"
"Clarence","M","730","1880-01-01T00:00:00.000","22"
"Richard","M","728","1880-01-01T00:00:00.000","23"
"Andrew","M","644","1880-01-01T00:00:00.000","24"
"Daniel","M","643","1880-01-01T00:00:00.000","25"
"Ernest","M","615","1880-01-01T00:00:00.000","26"
"Will","M","588","1880-01-01T00:00:00.000","27"
"Jesse","M","569","1880-01-01T00:00:00.000","28"
"Oscar","M","544","1880-01-01T00:00:00.000","29"
"Lewis","M","517","1880-01-01T00:00:00.000","30"
"Peter","M","496","1880-01-01T00:00:00.000","31"
"Benjamin","M","490","1880-01-01T00:00:00.000","32"
"Frederick","M","483","1880-01-01T00:00:00.000","33"
"Willie","M","476","1880-01-01T00:00:00.000","34"
"Alfred","M","469","1880-01-01T00:00:00.000","35"
"Sam","M","457","1880-01-01T00:00:00.000","36"
"Roy","M","440","1880-01-01T00:00:00.000","37"
"Herbert","M","424","1880-01-01T00:00:00.000","38"
"Jacob","M","404","1880-01-01T00:00:00.000","39"
"Tom","M","399","1880-01-01T00:00:00.000","40"
"Elmer","M","373","1880-01-01T00:00:00.000","41"
"Carl","M","372","1880-01-01T00:00:00.000","42"
"Lee","M","361","1880-01-01T00:00:00.000","43"
"Howard","M","357","1880-01-01T00:00:00.000","44"
"Martin","M","357","1880-01-01T00:00:00.000","45"
"Michael","M","354","1880-01-01T00:00:00.000","46"
"Bert","M","348","1880-01-01T00:00:00.000","47"
"Herman","M","347","1880-01-01T00:00:00.000","48"
"Jim","M","345","1880-01-01T00:00:00.000","49"
"Francis","M","344","1880-01-01T00:00:00.000","50"
"Harvey","M","344","1880-01-01T00:00:00.000","51"
"Earl","M","335","1880-01-01T00:00:00.000","52"
"Eugene","M","328","1880-01-01T00:00:00.000","53"
"Ralph","M","317","1880-01-01T00:00:00.000","54"
"Ed","M","310","1880-01-01T00:00:00.000","55"
"Claude","M","309","1880-01-01T00:00:00.000","56"
"Edwin","M","309","1880-01-01T00:00:00.000","57"
"Ben","M","305","1880-01-01T00:00:00.000","58"
