"dataset_link","u_id","public","derived_view","domain","type","name","visits","creation_date","last_update_date_data","publication_stage"
"https://dashboard.edmonton.ca/d/3ffu-v8js","3ffu-v8js","true","false","dashboard.edmonton.ca","dataset","Energy Used Per Person in Edmonton","308","2014-05-20T20:16:00.000Z","2019-02-12T20:13:00.000Z","published"
"https://dashboard.edmonton.ca/d/b67p-mc9c","b67p-mc9c","true","false","dashboard.edmonton.ca","dataset","TWWG Spills","623","2014-05-15T15:05:00.000Z","2014-05-26T20:49:00.000Z","published"
"https://dashboard.edmonton.ca/d/6xep-payg","6xep-payg","true","false","dashboard.edmonton.ca","dataset","Security Incidents Citizen Dashboard Data","1416","2014-02-26T20:29:00.000Z","2018-02-05T16:07:00.000Z","published"
"https://dashboard.edmonton.ca/d/2zer-fm7k","2zer-fm7k","true","false","dashboard.edmonton.ca","dataset","Eco Station Users Monthly","628","2014-02-25T18:02:00.000Z","2018-05-11T16:38:00.000Z","published"
"https://dashboard.edmonton.ca/d/m3rm-9ij3","m3rm-9ij3","true","false","dashboard.edmonton.ca","dataset","Dashboard Legend Icons","163","2013-10-29T23:58:00.000Z","2013-10-30T00:00:00.000Z","published"
"https://dashboard.edmonton.ca/d/5up9-65nx","5up9-65nx","true","false","dashboard.edmonton.ca","dataset","Sewer Renewals","805","2013-10-24T15:46:00.000Z","2020-02-07T20:12:00.000Z","published"
"https://dashboard.edmonton.ca/d/gdcb-e7r7","gdcb-e7r7","true","false","dashboard.edmonton.ca","dataset","Sewers Cleaned","700","2013-10-24T15:33:00.000Z","2020-02-07T20:17:00.000Z","published"
"https://dashboard.edmonton.ca/d/tkwe-shaj","tkwe-shaj","true","false","dashboard.edmonton.ca","dataset","Construction Values By Month","609","2013-10-16T20:40:00.000Z","2020-04-08T20:09:00.000Z","published"
"https://dashboard.edmonton.ca/d/s2r9-4htf","s2r9-4htf","true","false","dashboard.edmonton.ca","dataset","ECO Station Users","198","2013-10-22T21:08:00.000Z","2014-02-25T17:23:00.000Z","published"
"https://dashboard.edmonton.ca/d/7eaf-pe73","7eaf-pe73","true","false","dashboard.edmonton.ca","dataset","Missed Collection Stops","337","2013-10-22T20:59:00.000Z","2018-03-09T18:33:00.000Z","published"
"https://dashboard.edmonton.ca/d/wap3-zzbk","wap3-zzbk","true","false","dashboard.edmonton.ca","dataset","Residential Waste Diversion","580","2013-10-22T20:46:00.000Z","2018-03-06T21:13:00.000Z","published"
"https://dashboard.edmonton.ca/d/heq4-cm4h","heq4-cm4h","true","false","dashboard.edmonton.ca","dataset","Total Permits","1235","2013-10-18T21:14:00.000Z","2020-04-08T20:03:00.000Z","published"
"https://dashboard.edmonton.ca/d/wiuk-4ixy","wiuk-4ixy","true","false","dashboard.edmonton.ca","dataset","Service Level","95","2013-10-16T20:17:00.000Z","2019-04-01T20:40:00.000Z","published"
"https://dashboard.edmonton.ca/d/jwmg-yacn","jwmg-yacn","true","false","dashboard.edmonton.ca","dataset","Business Licences","2041","2013-10-16T16:11:00.000Z","2020-03-31T18:05:00.000Z","published"
"https://dashboard.edmonton.ca/d/vgvc-bpwz","vgvc-bpwz","true","false","dashboard.edmonton.ca","dataset","Solar Energy Capacity","704","2013-10-10T22:28:00.000Z","2018-11-13T23:51:00.000Z","published"
"https://dashboard.edmonton.ca/d/4b36-t359","4b36-t359","true","false","dashboard.edmonton.ca","dataset","Lot Grading Inspections","840","2013-09-19T19:34:00.000Z","2018-02-20T22:51:00.000Z","published"
"https://dashboard.edmonton.ca/d/ufaw-xtbh","ufaw-xtbh","true","false","dashboard.edmonton.ca","dataset","Biosolids Recycled","772","2013-09-19T18:46:00.000Z","2020-02-07T20:27:00.000Z","published"
"https://dashboard.edmonton.ca/d/s5d6-6x7q","s5d6-6x7q","true","false","dashboard.edmonton.ca","dataset","Construction Waste","453","2013-09-18T23:23:00.000Z","2015-06-24T16:27:00.000Z","published"
"https://dashboard.edmonton.ca/d/3pi9-b3rf","3pi9-b3rf","true","false","dashboard.edmonton.ca","dataset","Pets Saved","584","2013-09-18T22:28:00.000Z","2018-08-27T14:24:00.000Z","published"
"https://dashboard.edmonton.ca/d/gv6h-cphf","gv6h-cphf","true","false","dashboard.edmonton.ca","dataset","Assessment And Short Term Counselling","757","2013-09-18T20:19:00.000Z","2018-07-12T19:22:00.000Z","published"
"https://dashboard.edmonton.ca/d/ref6-s87x","ref6-s87x","true","false","dashboard.edmonton.ca","dataset","Snow Clearing","1075","2013-09-16T21:46:00.000Z","2015-03-03T15:47:00.000Z","published"
"https://dashboard.edmonton.ca/d/hhjj-czpq","hhjj-czpq","true","false","dashboard.edmonton.ca","dataset","Street Sweeping","830","2013-09-16T21:11:00.000Z","2017-05-26T16:42:00.000Z","published"
"https://dashboard.edmonton.ca/d/enev-ph2s","enev-ph2s","true","false","dashboard.edmonton.ca","dataset","Trees Pruned","524","2013-09-10T20:03:00.000Z","2018-02-05T21:19:00.000Z","published"
"https://dashboard.edmonton.ca/d/jy6g-t358","jy6g-t358","true","false","dashboard.edmonton.ca","dataset","Major Attractions Attendance","734","2013-09-09T03:02:00.000Z","2020-02-27T17:00:00.000Z","published"
"https://dashboard.edmonton.ca/d/iaa7-x8kk","iaa7-x8kk","true","false","dashboard.edmonton.ca","dataset","Leisure Centres Attendance","1001","2013-09-09T01:58:00.000Z","2019-01-29T20:55:00.000Z","published"
"https://dashboard.edmonton.ca/d/tqgb-ivff","tqgb-ivff","true","false","dashboard.edmonton.ca","dataset","Hero Images (GovStat)","281","2013-09-08T18:41:00.000Z","2014-06-26T17:58:00.000Z","published"
"https://dashboard.edmonton.ca/d/q4c4-5fu4","q4c4-5fu4","true","false","dashboard.edmonton.ca","dataset","Transit Ridership","2134","2013-09-08T04:37:00.000Z","2018-02-05T16:05:00.000Z","published"
"https://dashboard.edmonton.ca/d/r52a-rz3g","r52a-rz3g","true","false","dashboard.edmonton.ca","dataset","Potholes Filled","1410","2013-09-07T21:33:00.000Z","2018-01-09T16:49:00.000Z","published"
"https://dashboard.edmonton.ca/d/8ys2-jbnc","8ys2-jbnc","true","false","dashboard.edmonton.ca","dataset","Fire Rescue Information: First Unit On-Scene and First Full Alarm","956","2013-09-09T01:37:00.000Z","2018-07-12T17:50:00.000Z","published"
"https://dashboard.edmonton.ca/d/mcgy-76ui","mcgy-76ui","true","false","dashboard.edmonton.ca","dataset","311 Information","1154","2013-05-15T15:33:00.000Z","2020-10-02T16:47:00.000Z","published"
"https://dashboard.edmonton.ca/d/gv7r-t5a7","gv7r-t5a7","true","false","dashboard.edmonton.ca","dataset","DATS - On Time Performance","849","2013-05-10T21:41:00.000Z","2019-03-14T21:16:00.000Z","published"
"https://dashboard.edmonton.ca/d/g2nn-qd2k","g2nn-qd2k","true","false","dashboard.edmonton.ca","dataset","Traffic Injury Information","1310","2013-05-10T19:22:00.000Z","2018-03-14T15:49:00.000Z","published"
