"activity_period","operating_airline","operating_airline_iata_code","published_airline","published_airline_iata_code","geo_summary","geo_region","landing_aircraft_type","aircraft_body_type","aircraft_manufacturer","aircraft_model","aircraft_version","landing_count","total_landed_weight"
"202104","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Passenger","Regional Jet","Bombardier","CRJ1","-","15","705000"
"202104","Swiss International","LX","Swiss International","LX","International","Europe","Passenger","Wide Body","Boeing","B773","-","7","3878000"
"202104","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Passenger","Wide Body","Airbus","A359","-","13","5875324"
"202104","United Airlines","UA","United Airlines","UA","International","Mexico","Passenger","Narrow Body","Boeing","B739","-","29","4561700"
"202104","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Passenger","Wide Body","Airbus","A359","-","5","2281785"
"202104","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Passenger","Wide Body","Boeing","B773","-","2","1108000"
"202104","Swissport USA",,"Swissport USA",,"Domestic","US","Passenger","Wide Body","Boeing","767","300","1","320000"
"202104","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Passenger","Wide Body","Airbus","A359","-","30","13558440"
"202104","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Freighter","Wide Body","Boeing","B744","-","1","653000"
"202104","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Freighter","Wide Body","Boeing","B748","-","25","19075000"
"202104","SkyWest Airlines","OO","American Airlines","AA","Domestic","US","Passenger","Regional Jet","Bombardier","CRJ7","-","85","5695000"
"202104","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Passenger","Wide Body","Airbus","A359","-","13","5932641"
"202104","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Passenger","Regional Jet","Bombardier","CRJ7","-","170","11390000"
"202104","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Passenger","Regional Jet","Embraer","E175","-","455","34105435"
"202104","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Passenger","Wide Body","Boeing","B789","-","12","5100000"
"202104","Kalitta Air","K4","Kalitta Air","K4","Domestic","US","Freighter","Wide Body","Boeing","B763","-","51","16614000"
"202104","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Passenger","Regional Jet","Embraer","E175","-","999","74882043"
"202104","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Passenger","Wide Body","Boeing","B773","-","7","3878000"
"202104","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Passenger","Wide Body","Airbus","A333","-","17","6933535"
"202104","JetBlue Airways","B6","JetBlue Airways","B6","International","Mexico","Passenger","Narrow Body","Airbus","A320","-","4","568792"
"202104","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Passenger","Narrow Body","Airbus","A321","-","189","32417280"
"202104","Qatar Airways","QR","Qatar Airways","QR","International","Asia","Passenger","Wide Body","Airbus","A350","-","20","10273540"
"202104","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Passenger","Wide Body","Boeing","B788","-","6","2280000"
"202104","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Passenger","Wide Body","Boeing","B773","-","7","3878000"
"202104","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Passenger","Wide Body","Boeing","B772","-","6","2820000"
"202104","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Passenger","Wide Body","Boeing","B789","-","24","10200000"
"202104","Jazz Aviation","QK","Air Canada","AC","International","Canada","Passenger","Regional Jet","Bombardier","CRJ9","-","16","1201600"
"202104","Qatar Airways","QR","Qatar Airways","QR","International","Asia","Passenger","Wide Body","Airbus","A359","-","1","456357"
"202104","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Passenger","Narrow Body","Airbus","A320","-","18","2566178"
"202104","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Passenger","Narrow Body","Airbus","A321","-","28","4888968"
"202104","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Passenger","Wide Body","Airbus","A332","-","30","12037230"
"202104","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Passenger","Narrow Body","Airbus","A321","-","6","1029120"
"202104","Federal Express","FX","Federal Express","FX","Domestic","US","Freighter","Wide Body","Boeing","B763","-","40","13040000"
"202104","Emirates","EK","Emirates","EK","International","Asia","Passenger","Wide Body","Boeing","B773","-","17","9418000"
"202104","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Passenger","Narrow Body","Airbus","A320","-","99","14635201"
"202104","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Passenger","Regional Jet","Embraer","E175","-","83","6221431"
"202104","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Passenger","Narrow Body","Airbus","A320","-","18","2572792"
"202104","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Airbus","A320","-","1","142198"
"202104","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Airbus","A321","-","32","5488640"
"202104","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Boeing","B739","-","182","28628600"
"202104","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Airbus","A319","-","99","13313718"
"202104","China Eastern","MU","China Eastern","MU","International","Asia","Passenger","Wide Body","Airbus","A332","-","1","396832"
"202104","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Boeing","B752","-","99","19602000"
"202104","China Eastern","MU","China Eastern","MU","International","Asia","Passenger","Wide Body","Boeing","B773","-","7","3878000"
"202104","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Bombardier","BCS1","-","101","11312000"
"202104","Atlas Air, Inc","5Y","Atlas Air, Inc","5Y","Domestic","US","Freighter","Wide Body","Boeing","B744","-","8","5216000"
"202104","British Airways","BA","British Airways","BA","International","Europe","Passenger","Wide Body","Boeing","B789","-","30","12750000"
"202104","China Airlines","CI","China Airlines","CI","International","Asia","Passenger","Wide Body","Airbus","A359","-","1","456357"
"202104","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Freighter","Wide Body","Boeing","B744","-","26","17012000"
"202104","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Passenger","Wide Body","Airbus","A333","-","7","2854985"
"202104","China Airlines","CI","China Airlines","CI","International","Asia","Freighter","Wide Body","Boeing","B744","-","17","11322000"
"202104","China Airlines","CI","China Airlines","CI","International","Asia","Passenger","Wide Body","Boeing","B773","-","30","16620000"
"202104","China Airlines","CI","China Airlines","CI","International","Asia","Freighter","Wide Body","Boeing","B772","-","17","9775000"
"202104","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Bombardier","BCS3","-","18","2286000"
"202104","EVA Airways","BR","EVA Airways","BR","International","Asia","Passenger","Wide Body","Boeing","B773","-","28","15512000"
"202104","United Airlines","UA","United Airlines","UA","International","Mexico","Passenger","Narrow Body","Airbus","A320","-","52","7394296"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Wide Body","Boeing","B773","-","28","15512000"
"202103","United Airlines","UA","United Airlines","UA","International","Asia","Passenger","Wide Body","Boeing","B773","-","39","21606000"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Wide Body","Boeing","B78X","-","3","1335000"
"202103","United Airlines","UA","United Airlines","UA","International","Middle East","Passenger","Wide Body","Boeing","B789","-","2","850000"
"202103","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Passenger","Wide Body","Boeing","B789","-","18","7650000"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Airbus","A319","-","285","39134278"
"202103","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Passenger","Wide Body","Airbus","A332","-","31","12438471"
"202103","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Passenger","Wide Body","Boeing","B788","-","13","4940000"
"202103","United Airlines","UA","United Airlines","UA","International","Middle East","Passenger","Wide Body","Boeing","B788","-","6","2280000"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Wide Body","Boeing","B778","-","65","24700000"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Wide Body","Boeing","B772","-","69","32430000"
"202103","United Airlines","UA","United Airlines","UA","International","Asia","Passenger","Wide Body","Boeing","B788","-","16","6080000"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Wide Body","Boeing","B789","-","52","22100000"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Boeing","B752","-","59","11682000"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Boeing","B753","-","24","5376000"
"202103","United Airlines","UA","United Airlines","UA","International","Europe","Passenger","Wide Body","Boeing","B788","-","1","380000"
"202103","United Airlines","UA","United Airlines","UA","International","Mexico","Passenger","Narrow Body","Boeing","B738","-","16","2340800"
"202103","United Airlines","UA","United Airlines","UA","International","Mexico","Passenger","Narrow Body","Boeing","B738","-","1","146300"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Boeing","B739","-","366","57664200"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Boeing","B737","-","2","258400"
"202103","United Airlines","UA","United Airlines","UA","International","Mexico","Passenger","Narrow Body","Boeing","B737","-","1","129200"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Airbus","A320","-","185","26288994"
"202103","United Airlines","UA","United Airlines","UA","International","Central America","Passenger","Narrow Body","Boeing","B739","-","3","471900"
"202103","United Airlines","UA","United Airlines","UA","International","Mexico","Passenger","Narrow Body","Boeing","B739","-","39","6134700"
"202103","United Airlines","UA","United Airlines","UA","International","Canada","Passenger","Narrow Body","Airbus","A319","-","10","1377890"
"202103","United Airlines","UA","United Airlines","UA","International","Asia","Passenger","Wide Body","Boeing","B789","-","83","35275000"
"202103","United Airlines","UA","United Airlines","UA","International","Mexico","Passenger","Narrow Body","Airbus","A319","-","4","551156"
"202103","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Passenger","Regional Jet","Embraer","E175","-","107","8020399"
"202103","United Airlines","UA","United Airlines","UA","International","Mexico","Passenger","Narrow Body","Airbus","A320","-","58","8247484"
"202103","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Passenger","Narrow Body","Airbus","A320","-","100","14828771"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Wide Body","Boeing","B763","-","83","26560000"
"202103","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Passenger","Narrow Body","Airbus","A320","-","21","2989465"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Boeing","B738","-","285","41695500"
"202103","Federal Express","FX","Federal Express","FX","Domestic","US","Freighter","Wide Body","Boeing","B763","-","40","13040000"
"202103","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Passenger","Narrow Body","Airbus","A321","-","1","171520"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Bombardier","BCS3","-","1","127000"
"202103","EVA Airways","BR","EVA Airways","BR","International","Asia","Passenger","Wide Body","Boeing","B773","-","30","16620000"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Bombardier","BCS1","-","139","15568000"
"202103","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Passenger","Wide Body","Boeing","B789","-","31","13175000"
"202103","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Passenger","Narrow Body","Airbus","A321","-","17","2968302"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Boeing","B752","-","101","19998000"
"202103","Emirates","EK","Emirates","EK","International","Asia","Passenger","Wide Body","Boeing","B773","-","17","9418000"
"202103","Jazz Aviation","QK","Air Canada","AC","International","Canada","Passenger","Regional Jet","Bombardier","CRJ9","-","12","901200"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Boeing","B738","-","11","1609300"
"202103","United Airlines","UA","United Airlines","UA","International","Canada","Passenger","Narrow Body","Airbus","A320","-","4","568792"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Airbus","A319","-","89","11968898"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Airbus","A320","-","1","142198"
"202103","China Eastern","MU","China Eastern","MU","International","Asia","Passenger","Wide Body","Boeing","B773","-","1","554000"
"202103","China Southern","CZ","China Southern","CZ","International","Asia","Passenger","Wide Body","Boeing","B788","-","2","760000"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Airbus","A321","-","88","15093760"
"202103","China Southern","CZ","China Southern","CZ","International","Asia","Passenger","Wide Body","Boeing","B789","-","10","4250000"
"202103","United Airlines","UA","United Airlines","UA","International","Europe","Passenger","Wide Body","Boeing","B789","-","31","13175000"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","International","Mexico","Passenger","Narrow Body","Airbus","A320","-","2","284396"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Boeing","B738","-","1","146300"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Passenger","Narrow Body","Boeing","B739","-","128","20134400"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Passenger","Narrow Body","Airbus","A320","-","29","4133663"
"202103","British Airways","BA","British Airways","BA","International","Europe","Passenger","Wide Body","Boeing","B789","-","31","13175000"
"202103","COPA Airlines, Inc.","CM","COPA Airlines, Inc.","CM","International","Central America","Passenger","Narrow Body","Boeing","B739","-","1","163900"
"202103","China Eastern","MU","China Eastern","MU","International","Asia","Passenger","Wide Body","Airbus","A332","-","10","3968320"
"202103","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Passenger","Wide Body","Airbus","A359","-","15","6779220"
"202103","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Freighter","Wide Body","Boeing","B744","-","26","16910000"
"202103","American Airlines","AA","American Airlines","AA","Domestic","US","Passenger","Narrow Body","Airbus","A320","-","49","6764888"
"202103","American Airlines","AA","American Airlines","AA","Domestic","US","Passenger","Narrow Body","Airbus","A321","-","327","56080500"
"202103","American Airlines","AA","American Airlines","AA","Domestic","US","Passenger","Narrow Body","Boeing","B738","-","209","30096000"
"202103","Atlas Air, Inc","5Y","Atlas Air, Inc","5Y","Domestic","US","Freighter","Wide Body","Boeing","B744","-","9","5868000"
"202103","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Passenger","Narrow Body","Boeing","B739","-","122","19124600"
"202103","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Passenger","Wide Body","Boeing","B773","-","61","33794000"
"202103","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Passenger","Wide Body","Boeing","B789","-","1","425000"
"202103","American Airlines","AA","American Airlines","AA","Domestic","US","Passenger","Narrow Body","Airbus","A319","-","1","134482"
"202103","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Passenger","Wide Body","Boeing","B773","-","1","554000"
"202103","Atlas Air, Inc","5Y","Atlas Air, Inc","5Y","International","Asia","Freighter","Wide Body","Boeing","B744","-","1","652000"
"202103","Alaska Airlines","AS","Alaska Airlines","AS","International","US","Passenger","Narrow Body","Airbus","A321","-","37","6460422"
"202103","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Passenger","Narrow Body","Boeing","B737","-","2","258400"
"202103","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Passenger","Narrow Body","Airbus","A320","-","116","16494968"
"202103","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Passenger","Narrow Body","Airbus","A320","-","31","4408138"
"202103","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Passenger","Narrow Body","Boeing","B738","-","91","13104000"
"202103","China Airlines","CI","China Airlines","CI","International","Asia","Passenger","Wide Body","Airbus","A359","-","2","912714"
"202103","Air India Limited","AI","Air India Limited","AI","International","Asia","Passenger","Wide Body","Boeing","B773","-","13","7202000"
"202103","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Passenger","Wide Body","Boeing","B789","-","18","7650000"
"202103","Air India Limited","AI","Air India Limited","AI","International","Asia","Passenger","Wide Body","Boeing","B772","-","22","10824000"
"202103","ABX Air","GB","ABX Air","GB","Domestic","US","Freighter","Wide Body","Boeing","B762","-","14","3896000"
"202103","Aeromexico","AM","Aeromexico","AM","International","Mexico","Passenger","Narrow Body","Boeing","B738","-","31","4464000"
"202103","Air Transport International, Inc.","8C","Air Transport International, Inc.","8C","Domestic","US","Freighter","Wide Body","Boeing","B762","-","15","4245000"
"202103","Air France","AF","Air France","AF","International","Europe","Passenger","Wide Body","Boeing","B773","-","9","4986000"
"202103","Air Transport International, Inc.","8C","Air Transport International, Inc.","8C","Domestic","US","Freighter","Wide Body","Boeing","B763","-","82","26552000"
"202103","China Airlines","CI","China Airlines","CI","International","Asia","Freighter","Wide Body","Boeing","B772","-","17","8510000"
"202103","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Passenger","Narrow Body","Airbus","A320","-","18","2619090"
"202103","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Passenger","Wide Body","Boeing","B773","-","2","1108000"
"202103","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Passenger","Regional Jet","Embraer","E175","-","872","65362504"
"202103","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Passenger","Regional Jet","Embraer","E175","-","260","19488820"
"202103","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Passenger","Regional Jet","Embraer","E175","-","661","49546577"
"202103","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Passenger","Regional Jet","Bombardier","CRJ7","-","91","6097000"
"202103","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Passenger","Regional Jet","Bombardier","CRJ1","-","8","376000"
"202103","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Passenger","Regional Jet","Bombardier","CRJ2","-","597","28059000"
"202103","SkyWest Airlines","OO","United Airlines","UA","International","Canada","Passenger","Regional Jet","Embraer","E175","-","17","1274269"
"202103","SkyWest Airlines","OO","American Airlines","AA","Domestic","US","Passenger","Regional Jet","Bombardier","CRJ7","-","54","3618000"
"202103","Qatar Airways","QR","Qatar Airways","QR","International","Asia","Passenger","Wide Body","Airbus","A350","-","4","2054708"
"202103","Qatar Airways","QR","Qatar Airways","QR","International","Asia","Passenger","Wide Body","Airbus","A359","-","18","8214426"
"202103","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Passenger","Wide Body","Airbus","A359","-","2","903800"
"202103","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Passenger","Wide Body","Boeing","B773","-","9","4986000"
"202103","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Passenger","Wide Body","Airbus","A333","-","12","4894260"
"202103","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Passenger","Wide Body","Airbus","A359","-","31","14010382"
"202103","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Passenger","Wide Body","Airbus","A359","-","13","5932641"
"202103","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Passenger","Narrow Body","Boeing","B737","-","300","38400000"
"202103","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Passenger","Wide Body","Boeing","B789","-","13","5525000"
"202103","Kalitta Air","K4","Kalitta Air","K4","Domestic","US","Freighter","Wide Body","Boeing","B763","-","54","17580000"
"202103","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Freighter","Wide Body","Boeing","B744","-","1","653000"
"202103","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Passenger","Wide Body","Boeing","B772","-","1","470000"
"202103","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Freighter","Wide Body","Boeing","B748","-","25","19075000"
"202103","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Passenger","Wide Body","Boeing","B789","-","22","9350000"
"202103","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Passenger","Narrow Body","Boeing","B738","-","136","19584000"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Passenger","Narrow Body","Airbus","A321","-","135","23155200"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Boeing","739","-","19","3114100"
"202103","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Passenger","Wide Body","Boeing","B789","-","16","6800000"
"202103","Swiss International","LX","Swiss International","LX","International","Europe","Passenger","Wide Body","Boeing","B773","-","9","4986000"
"202103","China Airlines","CI","China Airlines","CI","International","Asia","Passenger","Wide Body","Boeing","B773","-","31","17174000"
"202102","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Boeing","B738","-","245","35843500"
"202102","United Airlines","UA","United Airlines","UA","International","Mexico","Passenger","Narrow Body","Boeing","B738","-","24","3511200"
"202102","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Boeing","B738","-","3","438900"
"202102","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Boeing","B739","-","359","56510300"
"202102","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Airbus","A320","-","227","32274537"
"202102","United Airlines","UA","United Airlines","UA","International","Mexico","Passenger","Narrow Body","Airbus","A320","-","37","5261326"
"202102","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Boeing","B737","-","1","129200"
"202102","United Airlines","UA","United Airlines","UA","International","Central America","Passenger","Narrow Body","Boeing","B739","-","4","629200"
"202102","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Passenger","Wide Body","Boeing","B789","-","16","6800000"
"202102","Air Transport International, Inc.","8C","Air Transport International, Inc.","8C","Domestic","US","Freighter","Wide Body","Boeing","B762","-","24","6792000"
"202102","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Airbus","A319","-","202","27704405"
"202102","Air Transport International, Inc.","8C","Air Transport International, Inc.","8C","Domestic","US","Freighter","Wide Body","Boeing","B763","-","92","29746000"
"202102","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Passenger","Narrow Body","Airbus","A320","-","34","4834732"
"202102","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Passenger","Narrow Body","Airbus","A320","-","69","9811662"
"202102","United Airlines","UA","United Airlines","UA","International","Mexico","Passenger","Narrow Body","Boeing","B739","-","27","4247100"
"202102","Aeromexico","AM","Aeromexico","AM","International","Mexico","Passenger","Narrow Body","Boeing","B738","-","28","4032000"
"202102","Air Canada","AC","Air Canada","AC","International","Canada","Passenger","Narrow Body","Airbus","A321","-","1","171520"
"202102","Air France","AF","Air France","AF","International","Europe","Passenger","Wide Body","Boeing","B773","-","8","4432000"
"202102","Air India Limited","AI","Air India Limited","AI","International","Asia","Passenger","Wide Body","Boeing","B772","-","16","7872000"
"202102","Air India Limited","AI","Air India Limited","AI","International","Asia","Passenger","Wide Body","Boeing","B773","-","12","6648000"
"202102","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Boeing","B752","-","17","3366000"
"202102","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Passenger","Wide Body","Boeing","B789","-","15","6375000"
"202102","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Passenger","Narrow Body","Airbus","A321","-","5","873030"
"202102","Swiss International","LX","Swiss International","LX","International","Europe","Passenger","Wide Body","Boeing","B773","-","8","4432000"
"202102","Swissport USA",,"Swissport USA",,"Domestic","US","Freighter","Wide Body",,"A124","-","1","727525"
"202102","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Passenger","Regional Jet","Embraer","E175","-","685","51345545"
"202102","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Passenger","Regional Jet","Embraer","E175","-","210","15741633"
"202102","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Passenger","Regional Jet","Embraer","E175","-","671","50296147"
"202102","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Passenger","Regional Jet","Bombardier","CRJ7","-","63","4221000"
"202102","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Passenger","Regional Jet","Bombardier","CRJ1","-","20","940000"
"202102","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Passenger","Wide Body","Airbus","A359","-","28","12654516"
"202102","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Passenger","Regional Jet","Bombardier","CRJ2","-","462","21714000"
"202102","SkyWest Airlines","OO","United Airlines","UA","International","Canada","Passenger","Regional Jet","Embraer","E175","-","27","2023839"
"202102","SkyWest Airlines","OO","American Airlines","AA","Domestic","US","Passenger","Regional Jet","Bombardier","CRJ7","-","47","3149000"
"202102","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Passenger","Wide Body","Boeing","B773","-","7","3878000"
"202102","Qatar Airways","QR","Qatar Airways","QR","International","Asia","Passenger","Wide Body","Airbus","A350","-","6","3082062"
"202102","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Passenger","Wide Body","Boeing","B789","-","22","9350000"
"202102","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Passenger","Wide Body","Airbus","A359","-","12","5476284"
"202102","Qatar Airways","QR","Qatar Airways","QR","International","Asia","Passenger","Wide Body","Airbus","A359","-","10","4563570"
"202102","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Freighter","Wide Body","Boeing","B744","-","1","653000"
"202102","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Freighter","Wide Body","Boeing","B748","-","21","16023000"
"202102","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Passenger","Wide Body","Boeing","B773","-","2","1108000"
"202102","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Passenger","Wide Body","Airbus","A333","-","11","4486405"
"202102","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Passenger","Narrow Body","Boeing","B737","-","94","12032000"
"202102","JetBlue Airways","B6","JetBlue Airways","B6","International","Mexico","Passenger","Narrow Body","Airbus","A320","-","5","710990"
"202102","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Passenger","Narrow Body","Airbus","A321","-","109","18695680"
"202102","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Passenger","Wide Body","Boeing","B772","-","4","1880000"
"202102","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Passenger","Wide Body","Boeing","B789","-","8","3400000"
"202102","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Passenger","Narrow Body","Airbus","A320","-","8","1137584"
"202102","Kalitta Air","K4","Kalitta Air","K4","Domestic","US","Freighter","Wide Body","Boeing","B763","-","44","14326000"
"202102","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Passenger","Narrow Body","Boeing","B738","-","209","30096000"
"202102","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Passenger","Narrow Body","Airbus","A319","-","11","1515679"
"202102","United Airlines","UA","United Airlines","UA","Domestic","US","Passenger","Narrow Body","Boeing","B753","-","20","4480000"
"202102","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Passenger","Narrow Body","Airbus","A320","-","16","2328080"
