"polygon_number","point_order","longitude","latitude","tractce10","aland10","geom"
"18","23","-122.42663","37.79917","013000","366103","(37.7991720005874, -122.42663100042)"
"34","399","-122.37246","37.71902","980600","2132295","(37.7190180004804, -122.372459999729)"
"21","336","-122.44655","37.80659","012700","434518","(37.8065930001669, -122.446554000067)"
"21","121","-122.44276","37.80781","012700","434518","(37.807809000485, -122.442763000612)"
"36","235","-122.49854","37.78814","980200","1022567","(37.7881350006298, -122.498537999729)"
"6","5","-122.4274","37.78206","015900","295388","(37.7820570000306, -122.427395999726)"
"26","10","-122.40949","37.79356","011300","102297","(37.793556000609, -122.409488000371)"
"32","25","-122.4121","37.79817","010700","183165","(37.7981650000148, -122.41209600013)"
"21","524","-122.44457","37.80592","012700","434518","(37.8059160004231, -122.444570000305)"
"11","4","-122.44154","37.78504","015300","233719","(37.7850360007109, -122.441536999833)"
"21","42","-122.44813","37.8069","012700","434518","(37.8068960006499, -122.448126999761)"
"34","258","-122.36265","37.71802","980600","2132295","(37.7180210003689, -122.362646000413)"
"34","328","-122.36481","37.71645","980600","2132295","(37.7164510008131, -122.36481300052)"
"29","6","-122.42105","37.79238","011000","239937","(37.7923830004751, -122.421053000396)"
"36","339","-122.49394","37.7876","980200","1022567","(37.7876040004243, -122.493936999793)"
"21","732","-122.44416","37.8063","012700","434518","(37.8063010001911, -122.444159000238)"
"8","41","-122.45521","37.78154","015600","293492","(37.7815360002862, -122.455210999988)"
"34","509","-122.38012","37.72214","980600","2132295","(37.7221400005606, -122.380117000299)"
"36","104","-122.50511","37.78822","980200","1022567","(37.7882150007218, -122.505107000488)"
"40","38","-122.39239","37.7386","980900","3586378","(37.7386030007279, -122.392392999837)"
"34","172","-122.36228","37.72852","980600","2132295","(37.7285210007436, -122.362282999861)"
"36","132","-122.50296","37.78814","980200","1022567","(37.7881430000994, -122.502956000219)"
"21","570","-122.44376","37.806","012700","434518","(37.8059980006073, -122.443758999778)"
"3","11","-122.43303","37.77655","016300","245867","(37.7765500005821, -122.433028000442)"
"20","20","-122.44118","37.80019","012800","497841","(37.800190000768, -122.441177000318)"
"28","6","-122.41765","37.78903","011100","246649","(37.7890330006725, -122.417645999763)"
"21","232","-122.44395","37.80733","012700","434518","(37.8073299999796, -122.443945000262)"
"21","47","-122.44648","37.80752","012700","434518","(37.8075170005092, -122.446477000113)"
"34","81","-122.36678","37.7323","980600","2132295","(37.7323010005908, -122.366782000489)"
"21","89","-122.44182","37.80791","012700","434518","(37.8079110006922, -122.441816000108)"
"7","49","-122.44899","37.78236","015700","836550","(37.7823600005137, -122.448988999942)"
"21","802","-122.44555","37.80606","012700","434518","(37.8060580006762, -122.445551000578)"
"34","374","-122.37039","37.71869","980600","2132295","(37.7186860004586, -122.370390000498)"
"9","11","-122.43289","37.78442","015500","312624","(37.7844200001829, -122.432885000143)"
"21","311","-122.44565","37.80675","012700","434518","(37.8067490001663, -122.44565199984)"
"21","221","-122.44364","37.80731","012700","434518","(37.807313000095, -122.443637000447)"
"27","23","-122.40954","37.79378","011200","177414","(37.7937770000086, -122.409535999886)"
"34","414","-122.37407","37.71897","980600","2132295","(37.7189690000194, -122.374066000046)"
"25","36","-122.40582","37.78577","011700","556044","(37.785768000293, -122.405823000431)"
"21","427","-122.44635","37.80569","012700","434518","(37.805693000032, -122.446352999791)"
"36","307","-122.49508","37.78776","980200","1022567","(37.787762000516, -122.495082000434)"
"34","421","-122.37425","37.71952","980600","2132295","(37.7195180001556, -122.374246000253)"
"13","20","-122.42361","37.78477","015100","174315","(37.7847660008503, -122.423612000593)"
"21","474","-122.44545","37.80568","012700","434518","(37.805682000424, -122.445450000417)"
"5","29","-122.4243","37.7834","016000","158236","(37.7834000008094, -122.424295000614)"
"21","977","-122.44308","37.807","012700","434518","(37.8070010000961, -122.443082000034)"
"34","315","-122.36429","37.7146","980600","2132295","(37.7145960007049, -122.364288999738)"
"21","129","-122.44289","37.80758","012700","434518","(37.8075780006243, -122.442892000266)"
"34","262","-122.36004","37.7143","980600","2132295","(37.7142980004524, -122.360037000607)"
"36","250","-122.49784","37.78796","980200","1022567","(37.7879600006536, -122.497837999824)"
"21","749","-122.44452","37.80615","012700","434518","(37.8061520005145, -122.444518999752)"
"36","43","-122.50972","37.7849","980200","1022567","(37.7849029999735, -122.509715999893)"
"40","6","-122.37917","37.73777","980900","3586378","(37.7377660008004, -122.379168999749)"
"11","3","-122.43987","37.78525","015300","233719","(37.7852480005948, -122.439873000439)"
"21","881","-122.44413","37.8065","012700","434518","(37.8065010004209, -122.444125000468)"
"34","28","-122.36985","37.73261","980600","2132295","(37.7326120005434, -122.369848999831)"
"4","12","-122.43341","37.77842","016100","368901","(37.7784220005749, -122.433406999933)"
"21","706","-122.4437","37.80625","012700","434518","(37.8062520006294, -122.44369600047)"
"5","30","-122.42449","37.78435","016000","158236","(37.7843460003677, -122.424487000475)"
"21","15","-122.44452","37.79977","012700","434518","(37.7997650000548, -122.444516000513)"
"31","0","-122.41172","37.79629","010800","226074","(37.7962910008291, -122.411718999832)"
"21","353","-122.44678","37.8064","012700","434518","(37.8063950000293, -122.44677900055)"
"40","92","-122.40432","37.74593","980900","3586378","(37.7459300004692, -122.404315000137)"
"36","80","-122.50674","37.7875","980200","1022567","(37.7874950007937, -122.506739000205)"
"34","133","-122.36246","37.73076","980600","2132295","(37.7307610006197, -122.362457999837)"
"12","1","-122.42667","37.78693","015200","279195","(37.7869250005884, -122.426667000282)"
"21","700","-122.44357","37.80636","012700","434518","(37.8063600002139, -122.443569000009)"
"21","343","-122.44694","37.80649","012700","434518","(37.8064920000058, -122.446938999835)"
"36","70","-122.50763","37.78673","980200","1022567","(37.7867270004508, -122.507634000109)"
"34","177","-122.36145","37.72852","980600","2132295","(37.7285239999827, -122.361449000071)"
"35","3","-122.40826","37.71809","980501","1585076","(37.7180900008529, -122.408255000168)"
"21","788","-122.44536","37.80614","012700","434518","(37.8061430000994, -122.445364000049)"
"5","13","-122.42069","37.78185","016000","158236","(37.7818520004695, -122.420692999982)"
"33","34","-122.40565","37.79897","010600","187222","(37.7989690002192, -122.405645000317)"
"36","21","-122.50675","37.78077","980200","1022567","(37.7807730001739, -122.506751999905)"
"8","4","-122.45384","37.77989","015600","293492","(37.7798880007307, -122.453840999762)"
"21","760","-122.44479","37.80622","012700","434518","(37.8062210000991, -122.444791999751)"
"40","75","-122.40698","37.73957","980900","3586378","(37.7395660001708, -122.406978999781)"
"29","21","-122.42164","37.796","011000","239937","(37.7959990008533, -122.421635000255)"
"12","18","-122.42562","37.78995","015200","279195","(37.7899520007842, -122.425616000378)"
"21","556","-122.44403","37.80596","012700","434518","(37.8059610006997, -122.444032999823)"
"36","75","-122.5072","37.78715","980200","1022567","(37.7871490001263, -122.507197999788)"
"36","236","-122.49851","37.78815","980200","1022567","(37.78814800033, -122.498508000144)"
"1","1","-122.44257","37.77342","016500","370459","(37.7734240003174, -122.442565000474)"
"21","955","-122.4431","37.80702","012700","434518","(37.8070150007417, -122.443104000149)"
"21","459","-122.44576","37.80577","012700","434518","(37.8057710000317, -122.445763000462)"
"21","1052","-122.44262","37.80669","012700","434518","(37.8066910001896, -122.442620000313)"
"21","597","-122.44336","37.80605","012700","434518","(37.8060490002612, -122.443359000218)"
"8","26","-122.45873","37.77933","015600","293492","(37.7793330003178, -122.458732000481)"
"21","204","-122.44366","37.80749","012700","434518","(37.807485999979, -122.443656000424)"
"40","60","-122.40503","37.7385","980900","3586378","(37.7384980003825, -122.405027999742)"
"34","283","-122.36311","37.71401","980600","2132295","(37.7140100006611, -122.363112000319)"
"34","45","-122.36914","37.732","980600","2132295","(37.7319970000615, -122.369144999742)"
"21","876","-122.44401","37.80643","012700","434518","(37.8064290006979, -122.444009000515)"
"15","16","-122.4362","37.79226","013400","354173","(37.7922630003372, -122.436204000314)"
"16","15","-122.45669","37.786","013300","581310","(37.7860000001999, -122.456685000512)"
"9","30","-122.44299","37.7839","015500","312624","(37.7838970003463, -122.442989000242)"
"3","24","-122.42617","37.776","016300","245867","(37.7759970002614, -122.426167000607)"
"35","82","-122.41247","37.72266","980501","1585076","(37.7226580001666, -122.412468000198)"
"34","96","-122.36623","37.73224","980600","2132295","(37.7322390004296, -122.366230000214)"
"21","1051","-122.44269","37.80668","012700","434518","(37.8066820006738, -122.442685000612)"
"40","33","-122.38934","37.73887","980900","3586378","(37.7388690004041, -122.389340000241)"
"7","34","-122.45418","37.7816","015700","836550","(37.7815990004935, -122.454175999922)"
"34","477","-122.37763","37.72416","980600","2132295","(37.7241630003223, -122.377629999825)"
"36","253","-122.49768","37.78793","980200","1022567","(37.7879290001233, -122.497679999732)"
"36","155","-122.50173","37.78815","980200","1022567","(37.7881510004684, -122.501726000155)"
"30","15","-122.42164","37.796","010900","249763","(37.7959990008533, -122.421635000255)"
"21","919","-122.44387","37.80665","012700","434518","(37.8066460008124, -122.443872000492)"
"36","33","-122.50892","37.78201","980200","1022567","(37.7820130006995, -122.508924000242)"
"27","0","-122.40917","37.79204","011200","177414","(37.7920430000844, -122.409171000142)"
"36","225","-122.49883","37.78836","980200","1022567","(37.7883580001217, -122.498829000558)"
"9","25","-122.43948","37.78331","015500","312624","(37.7833080001641, -122.439480000302)"
"21","1006","-122.44343","37.80672","012700","434518","(37.8067160004431, -122.443427999802)"
"21","429","-122.4463","37.80557","012700","434518","(37.8055720007473, -122.446297999953)"
"21","959","-122.443","37.80704","012700","434518","(37.8070440002804, -122.442997999758)"
"36","193","-122.50013","37.78854","980200","1022567","(37.7885360002363, -122.500131000345)"
"40","0","-122.37412","37.74498","980900","3586378","(37.7449750004959, -122.374117000599)"
"31","9","-122.41522","37.79403","010800","226074","(37.7940290008378, -122.415218000211)"
"37","11","-122.41184","37.78499","012502","61278","(37.7849850001577, -122.411840000016)"
"9","10","-122.4314","37.78461","015500","312624","(37.7846070007126, -122.431398999964)"
"40","78","-122.40691","37.74076","980900","3586378","(37.7407630005121, -122.406914000381)"
"36","282","-122.49647","37.78731","980200","1022567","(37.7873050001257, -122.496468000498)"
"21","561","-122.44394","37.80597","012700","434518","(37.8059740003998, -122.443940000031)"
"7","61","-122.44269","37.78264","015700","836550","(37.7826430000745, -122.442692000036)"
"13","19","-122.42332","37.78462","015100","174315","(37.7846150001822, -122.423324999949)"
"1","6","-122.45079","37.77237","016500","370459","(37.7723680001831, -122.45078700012)"
"21","275","-122.44518","37.80699","012700","434518","(37.8069860003037, -122.445178000464)"
"8","9","-122.45433","37.77771","015600","293492","(37.7777130002548, -122.454330999876)"
"3","10","-122.43286","37.77572","016300","245867","(37.7757190000319, -122.432859999889)"
"10","53","-122.45505","37.78621","015400","719856","(37.7862090008448, -122.455049999758)"
"5","14","-122.42062","37.78149","016000","158236","(37.781494000148, -122.420623000351)"
"16","0","-122.44612","37.791","013300","581310","(37.7909990005035, -122.446117000599)"
"21","297","-122.44523","37.80699","012700","434518","(37.8069920005804, -122.44523100021)"
"13","6","-122.42176","37.78706","015100","174315","(37.7870620006109, -122.421764999955)"
"36","181","-122.50055","37.78832","980200","1022567","(37.7883159999835, -122.500550999929)"
"34","95","-122.36631","37.73229","980600","2132295","(37.7322870008445, -122.366314000491)"
"21","33","-122.44882","37.80423","012700","434518","(37.8042289999684, -122.448815000012)"
"34","364","-122.3696","37.71788","980600","2132295","(37.7178800001619, -122.369603000178)"
"8","31","-122.45765","37.7814","015600","293492","(37.7813960001254, -122.457646999909)"
"16","17","-122.45806","37.78582","013300","581310","(37.7858240001775, -122.458062000161)"
"21","1046","-122.44256","37.80685","012700","434518","(37.8068460001429, -122.442558000152)"
"34","465","-122.37662","37.72336","980600","2132295","(37.7233640003484, -122.376615999829)"
"21","793","-122.44541","37.80607","012700","434518","(37.8060680002381, -122.445407000233)"
"21","16","-122.44596","37.79958","012700","434518","(37.7995810005628, -122.445964999885)"
"16","34","-122.4463","37.79188","013300","581310","(37.7918790006154, -122.446300000045)"
"21","148","-122.4429","37.80779","012700","434518","(37.8077940006926, -122.442902999874)"
"40","18","-122.38793","37.7427","980900","3586378","(37.7427030000435, -122.387925999785)"
"40","114","-122.40273","37.7505","980900","3586378","(37.7504970006361, -122.402725000558)"
"35","10","-122.40851","37.71629","980501","1585076","(37.7162920006754, -122.408508000144)"
"21","280","-122.44506","37.80692","012700","434518","(37.8069190008113, -122.445058000326)"
"4","8","-122.42985","37.77792","016100","368901","(37.7779190007613, -122.429849000431)"
"21","661","-122.44285","37.80634","012700","434518","(37.8063390001448, -122.442854000312)"
"7","29","-122.45378","37.7796","015700","836550","(37.7796020001322, -122.453781999739)"
"21","554","-122.44406","37.80585","012700","434518","(37.8058460007924, -122.444058000077)"
"34","255","-122.35858","37.71588","980600","2132295","(37.7158830007, -122.358584000151)"
"34","55","-122.36864","37.73218","980600","2132295","(37.7321780003145, -122.368644000021)"
"21","508","-122.44483","37.80588","012700","434518","(37.8058780004694, -122.444833999889)"
"21","116","-122.44239","37.80778","012700","434518","(37.8077830001853, -122.442385000268)"
"40","35","-122.39127","37.73985","980900","3586378","(37.7398530008154, -122.391268000118)"
"34","9","-122.3797","37.72762","980600","2132295","(37.7276180004704, -122.379696999817)"
"21","165","-122.44324","37.80756","012700","434518","(37.8075620007858, -122.443238000034)"
"21","693","-122.44343","37.80628","012700","434518","(37.8062800001219, -122.443425000563)"
"10","54","-122.45477","37.78624","015400","719856","(37.7862440006601, -122.45477400052)"
"32","14","-122.40843","37.7967","010700","183165","(37.7967040000896, -122.40843100019)"
"21","825","-122.44515","37.80622","012700","434518","(37.8062180008601, -122.445151000119)"
"28","25","-122.41886","37.79266","011100","246649","(37.7926630007969, -122.418859999989)"
"22","3","-122.41234","37.78779","012100","123393","(37.7877900000086, -122.412343999876)"
"33","24","-122.40746","37.80161","010600","187222","(37.8016110006472, -122.407461000425)"
"25","23","-122.40207","37.78872","011700","556044","(37.7887210006737, -122.402065999846)"
"36","8","-122.49559","37.78153","980200","1022567","(37.7815270007705, -122.495591000524)"
"7","48","-122.44908","37.78231","015700","836550","(37.782314000191, -122.449079000495)"
"10","39","-122.45663","37.78144","015400","719856","(37.7814390003097, -122.456628999729)"
"21","666","-122.44294","37.80633","012700","434518","(37.8063300006291, -122.442936000496)"
"16","22","-122.45939","37.78841","013300","581310","(37.7884050004905, -122.459388000156)"
"34","123","-122.3637","37.73128","980600","2132295","(37.7312840004563, -122.363701000501)"
"34","187","-122.36041","37.72823","980600","2132295","(37.7282250005833, -122.360407000583)"
"34","198","-122.3577","37.72628","980600","2132295","(37.7262820000144, -122.357699999855)"
"36","325","-122.49441","37.78784","980200","1022567","(37.7878390004695, -122.494407999929)"
"35","5","-122.40853","37.71721","980501","1585076","(37.7172090006949, -122.408532000352)"
"4","25","-122.42373","37.78061","016100","368901","(37.7806120008432, -122.423730999786)"
"33","14","-122.40901","37.79949","010600","187222","(37.7994899999636, -122.409014000096)"
"21","422","-122.44639","37.80556","012700","434518","(37.80556100024, -122.446390999745)"
"23","13","-122.42195","37.78849","012000","124978","(37.7884900008129, -122.421949000346)"
"34","387","-122.37148","37.71886","980600","2132295","(37.7188640005732, -122.371481000448)"
"34","512","-122.38042","37.72192","980600","2132295","(37.7219210003539, -122.380423000021)"
"36","61","-122.50796","37.78617","980200","1022567","(37.7861670007065, -122.507964000039)"
"35","24","-122.41606","37.71501","980501","1585076","(37.715014000196, -122.416055000138)"
"25","8","-122.39824","37.7918","011700","556044","(37.7918000005696, -122.398235000345)"
"36","176","-122.50076","37.78832","980200","1022567","(37.7883190001218, -122.500755000343)"
"21","69","-122.4418","37.80799","012700","434518","(37.8079870005997, -122.441795000039)"
"27","5","-122.41411","37.79142","011200","177414","(37.7914160008478, -122.414107000238)"
"34","273","-122.36477","37.71493","980600","2132295","(37.714933000058, -122.364773000474)"
"32","28","-122.41242","37.79977","010700","183165","(37.7997650000548, -122.41241800059)"
"36","44","-122.50967","37.785","980200","1022567","(37.7850000008494, -122.50966500024)"
"30","40","-122.41735","37.79913","010900","249763","(37.7991270003109, -122.417349000456)"
"21","991","-122.44339","37.80686","012700","434518","(37.8068600007884, -122.443394000033)"
"21","402","-122.44672","37.80553","012700","434518","(37.8055260004246, -122.446719000481)"
"23","7","-122.42176","37.78706","012000","124978","(37.7870620006109, -122.421764999955)"
"21","153","-122.44329","37.8077","012700","434518","(37.8076990008083, -122.44329099978)"
"36","308","-122.49505","37.78778","980200","1022567","(37.7877810004928, -122.495049999858)"
"21","412","-122.44655","37.80553","012700","434518","(37.805529000563, -122.446549999883)"
"21","518","-122.44465","37.80578","012700","434518","(37.8057810004929, -122.444645000167)"
"21","629","-122.44275","37.80613","012700","434518","(37.8061250001687, -122.44274799992)"
"34","332","-122.36496","37.71625","980600","2132295","(37.7162480004449, -122.364960000104)"
"35","37","-122.42148","37.7122","980501","1585076","(37.7122009999762, -122.421475000071)"
"34","480","-122.3779","37.72411","980600","2132295","(37.72410900053, -122.37790399987)"
"10","7","-122.44585","37.78251","015400","719856","(37.7825100002364, -122.445853000116)"
"35","69","-122.42086","37.72445","980501","1585076","(37.724454000252, -122.420861000535)"
"34","155","-122.36074","37.73023","980600","2132295","(37.7302330005526, -122.360740999797)"
"34","300","-122.36168","37.71307","980600","2132295","(37.7130730006185, -122.361675000601)"
"21","742","-122.4443","37.80618","012700","434518","(37.8061840001915, -122.444302000537)"
"28","10","-122.42207","37.78857","011100","246649","(37.7885700000056, -122.42207000053)"
"23","0","-122.41499","37.78745","012000","124978","(37.7874540007016, -122.414994999819)"
"21","265","-122.44466","37.80717","012700","434518","(37.8071660005106, -122.444656999821)"
"40","110","-122.40287","37.74948","980900","3586378","(37.7494780004095, -122.402865999866)"
"21","312","-122.44565","37.80673","012700","434518","(37.8067270000511, -122.445652999886)"
"21","578","-122.44363","37.80602","012700","434518","(37.8060150004919, -122.443634000309)"
"21","249","-122.44413","37.80715","012700","434518","(37.8071480005798, -122.444126000514)"
"21","101","-122.44205","37.80784","012700","434518","(37.8078360008308, -122.442046999969)"
"21","446","-122.44594","37.80562","012700","434518","(37.8056170001245, -122.445941000577)"
"34","492","-122.37925","37.72327","980600","2132295","(37.7232650002796, -122.379245000556)"
"34","319","-122.36481","37.7149","980600","2132295","(37.7148980002426, -122.364807000243)"
"36","4","-122.49342","37.78286","980200","1022567","(37.7828580000967, -122.493417000094)"
"21","180","-122.44327","37.80746","012700","434518","(37.8074580004864, -122.443269000564)"
"21","698","-122.44351","37.80627","012700","434518","(37.8062720006524, -122.443509999986)"
"34","451","-122.37588","37.72192","980600","2132295","(37.7219190002617, -122.375882000154)"
"36","76","-122.50711","37.78727","980200","1022567","(37.7872720004025, -122.507108000134)"
"34","140","-122.36166","37.73006","980600","2132295","(37.7300610007147, -122.361662000001)"
"21","376","-122.44688","37.80591","012700","434518","(37.8059070000081, -122.446879999812)"
"21","133","-122.4429","37.80762","012700","434518","(37.8076230000015, -122.442898000542)"
"21","397","-122.44674","37.80562","012700","434518","(37.8056180001706, -122.446738000458)"
"21","307","-122.44545","37.80667","012700","434518","(37.8066650007892, -122.445446000233)"
"34","432","-122.37487","37.72006","980600","2132295","(37.7200599999691, -122.37486500002)"
"21","874","-122.44395","37.80636","012700","434518","(37.8063570000755, -122.443953999777)"
"34","487","-122.379","37.72376","980600","2132295","(37.7237610006697, -122.378996999912)"
"21","710","-122.44381","37.80624","012700","434518","(37.806240000076, -122.443806000147)"
"21","935","-122.44364","37.80686","012700","434518","(37.8068640000736, -122.443638000493)"
"34","168","-122.36221","37.72868","980600","2132295","(37.7286840001665, -122.362212000184)"
"21","610","-122.44315","37.80608","012700","434518","(37.8060750005609, -122.443154999803)"
"9","20","-122.43802","37.78377","015500","312624","(37.783773000024, -122.438017000284)"
"8","21","-122.45844","37.77524","015600","293492","(37.7752400004258, -122.458435000275)"
"21","478","-122.44538","37.80569","012700","434518","(37.8056940000781, -122.445376999749)"
"21","217","-122.44357","37.80732","012700","434518","(37.8073210004638, -122.443570000055)"
"10","22","-122.45214","37.78185","015400","719856","(37.7818530005156, -122.452143000599)"
"21","925","-122.44396","37.80657","012700","434518","(37.8065730001439, -122.4439610001)"
"21","529","-122.44448","37.8058","012700","434518","(37.805803000608, -122.444480999798)"
"2","0","-122.43247","37.77376","016400","309097","(37.7737570003853, -122.432466999752)"
"21","1031","-122.44288","37.80674","012700","434518","(37.8067410006967, -122.442884999943)"
"34","24","-122.37201","37.72987","980600","2132295","(37.729874000185, -122.372006000377)"
"2","10","-122.44034","37.77658","016400","309097","(37.7765800001669, -122.440340000391)"
"21","572","-122.44371","37.8059","012700","434518","(37.8059020006768, -122.443707000078)"
"18","19","-122.43239","37.79844","013000","366103","(37.7984390000598, -122.432392999937)"
"34","38","-122.36953","37.7324","980600","2132295","(37.7323960004751, -122.369529000363)"
"6","18","-122.43291","37.78436","015900","295388","(37.7843550007827, -122.432914000581)"
"36","293","-122.49577","37.78754","980200","1022567","(37.7875420002632, -122.495770999832)"
"21","857","-122.44448","37.80629","012700","434518","(37.8062920006753, -122.444479999752)"
"24","7","-122.40764","37.79278","011800","56564","(37.7927770006581, -122.407644999917)"
"21","175","-122.44311","37.80745","012700","434518","(37.8074540003019, -122.443110000426)"
"17","14","-122.44448","37.79121","013200","546680","(37.7912080002491, -122.444478000559)"
"21","1021","-122.44312","37.80677","012700","434518","(37.8067650000048, -122.443118999942)"
"10","65","-122.44337","37.78576","015400","719856","(37.7857590007773, -122.443369999826)"
"21","842","-122.44482","37.80625","012700","434518","(37.8062470003988, -122.444824000327)"
"9","15","-122.43447","37.78422","015500","312624","(37.7842220000453, -122.43446500016)"
"3","20","-122.42655","37.77786","016300","245867","(37.7778620008307, -122.42654800019)"
"36","240","-122.49837","37.78805","980200","1022567","(37.7880480002151, -122.498366999937)"
"12","14","-122.4322","37.78912","015200","279195","(37.7891150008567, -122.432196999892)"
"40","88","-122.40419","37.74524","980900","3586378","(37.7452369999876, -122.404185000437)"
"36","340","-122.4939","37.78763","980200","1022567","(37.7876270005856, -122.493903000023)"
"40","82","-122.40541","37.74299","980900","3586378","(37.7429850004575, -122.405405000041)"
"7","20","-122.45485","37.77569","015700","836550","(37.7756850002626, -122.454847000289)"
"11","14","-122.43529","37.78774","015300","233719","(37.7877410004469, -122.435293000572)"
"21","48","-122.44524","37.80763","012700","434518","(37.8076260001399, -122.445244999957)"
"20","16","-122.44616","37.79956","012800","497841","(37.7995560003092, -122.44616099993)"
"36","208","-122.49969","37.78866","980200","1022567","(37.788663000697, -122.499687000555)"
"34","497","-122.37943","37.72298","980600","2132295","(37.7229780005343, -122.379431000141)"
"40","3","-122.37742","37.73956","980900","3586378","(37.7395570006551, -122.377420000033)"
"12","19","-122.42542","37.789","015200","279195","(37.7889950007188, -122.425423000471)"
"39","10","-122.41375","37.78473","012301","92147","(37.7847340002739, -122.41374799987)"
"21","957","-122.44307","37.80708","012700","434518","(37.8070820002342, -122.44306500015)"
"25","64","-122.40402","37.79365","011700","556044","(37.7936460002628, -122.404015999838)"
"8","36","-122.45563","37.78149","015600","293492","(37.7814899999636, -122.455633000563)"
"21","143","-122.4428","37.80775","012700","434518","(37.8077520005544, -122.442802999759)"
"1","21","-122.44744","37.77568","016500","370459","(37.7756780008391, -122.447443000594)"
"21","974","-122.44305","37.80701","012700","434518","(37.8070110005573, -122.443045000127)"
"34","41","-122.36952","37.7322","980600","2132295","(37.7322010004759, -122.369515000617)"
"21","725","-122.44402","37.80622","012700","434518","(37.8062180008601, -122.444021000169)"
"5","34","-122.42387","37.785","016000","158236","(37.7850030000884, -122.423874000085)"
"31","30","-122.41188","37.79711","010800","226074","(37.7971050005954, -122.4118830002)"
"6","23","-122.42952","37.78486","015900","295388","(37.784855000458, -122.429519000501)"
"36","257","-122.49754","37.78782","980200","1022567","(37.7878160003082, -122.497544999802)"
"21","170","-122.44323","37.80749","012700","434518","(37.8074880000712, -122.44323100061)"
"34","23","-122.37224","37.72963","980600","2132295","(37.7296280005319, -122.372235000145)"
"36","161","-122.50153","37.78825","980200","1022567","(37.7882480004449, -122.501532000202)"
"34","305","-122.36265","37.71358","980600","2132295","(37.7135830007549, -122.362645000366)"
"40","99","-122.40356","37.74776","980900","3586378","(37.7477620004161, -122.40356100044)"
"21","84","-122.44194","37.80788","012700","434518","(37.8078810002081, -122.441936000246)"
"34","419","-122.37416","37.7194","980600","2132295","(37.7193980000177, -122.374164000069)"
"40","56","-122.40414","37.7388","980900","3586378","(37.7387970006811, -122.404137000023)"
"34","287","-122.36255","37.7137","980600","2132295","(37.7136950005239, -122.362547000344)"
"2","5","-122.44073","37.77271","016400","309097","(37.7727130008044, -122.44073499972)"
"21","593","-122.44342","37.80604","012700","434518","(37.8060420008377, -122.443419000287)"
"31","13","-122.41665","37.79567","010800","226074","(37.7956700000705, -122.416652999836)"
"27","20","-122.41007","37.79469","011200","177414","(37.794690000743, -122.410073000369)"
"21","915","-122.44388","37.80669","012700","434518","(37.8066870000051, -122.443876999824)"
"36","229","-122.49872","37.78828","980200","1022567","(37.7882830002603, -122.49872200012)"
"4","15","-122.43397","37.78122","016100","368901","(37.7812190000569, -122.433972999954)"
"21","778","-122.44521","37.8061","012700","434518","(37.80609600063, -122.445212000234)"
"21","271","-122.44509","37.80703","012700","434518","(37.8070310005803, -122.44509100005)"
"40","120","-122.39984","37.75088","980900","3586378","(37.7508830004502, -122.399844999947)"
"13","34","-122.42241","37.79024","015100","174315","(37.7902410006217, -122.422407999929)"
"40","15","-122.38656","37.74195","980900","3586378","(37.7419500003923, -122.386555000413)"
"34","336","-122.36513","37.71609","980600","2132295","(37.7160930004916, -122.365127000611)"
"40","40","-122.39352","37.73735","980900","3586378","(37.7373510005483, -122.393523999833)"
"34","355","-122.36804","37.71775","980600","2132295","(37.7177540006467, -122.368039)"
"29","16","-122.42323","37.79482","011000","239937","(37.7948170003044, -122.423226999926)"
"7","57","-122.4458","37.78251","015700","836550","(37.7825130003747, -122.445803000508)"
"21","202","-122.44367","37.8076","012700","434518","(37.8075980006473, -122.443672000263)"
"36","29","-122.5101","37.78206","980200","1022567","(37.7820640003534, -122.510102000607)"
"17","19","-122.44659","37.79377","013200","546680","(37.7937650003545, -122.446587999836)"
"14","11","-122.43456","37.79247","013500","235184","(37.7924720000828, -122.434557999952)"
"36","144","-122.50211","37.78811","980200","1022567","(37.7881110004224, -122.502106000591)"
"21","387","-122.44683","37.80573","012700","434518","(37.8057270007006, -122.446829000158)"
"8","13","-122.45498","37.77632","015600","293492","(37.7763220008597, -122.454978000035)"
