"organization_group_code","job_family_code","job_code","year_type","year","organization_group","department_code","department","union_code","union","job_family","job","employee_identifier","salaries","overtime","other_salaries","total_salary","retirement","health_and_dental","other_benefits","total_benefits","total_compensation"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","51042","79570.56","0.00","1794.96","81365.52","15729.83","12918.24","6720.67","35368.74","116734.26"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","512","79553.15","0.00","1687.84","81240.99","15932.07","12915.26","6744.68","35592.01","116833.00"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","5143","79570.50","0.00","0.00","79570.50","15602.47","12918.24","6611.88","35132.59","114703.09"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","51481","79570.57","0.00","648.00","80218.57","15729.83","12918.24","6663.41","35311.48","115530.05"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","51522","40442.88","0.00","756.20","41199.08","7809.69","6288.91","3460.93","17559.53","58758.61"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","51804","79570.50","0.00","0.00","79570.50","15602.47","12918.24","6611.88","35132.59","114703.09"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","51811","79570.52","0.00","2142.00","81712.52","15602.47","12918.24","6523.93","35044.64","116757.16"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","52009","70416.16","0.00","0.00","70416.16","13827.35","12878.48","5850.41","32556.24","102972.40"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","52063","79391.60","0.00","646.47","80038.07","15696.97","12887.44","6571.14","35155.55","115193.62"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","52104","27787.90","0.00","0.00","27787.90","5060.19","4390.11","2322.93","11773.23","39561.13"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","52221","79570.54","0.00","1500.00","81070.54","15897.91","12918.24","6731.13","35547.28","116617.82"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","52235","79570.50","0.00","1794.96","81365.46","15729.83","12918.24","6720.67","35368.74","116734.20"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","52421","74242.95","0.00","0.00","74242.95","14579.32","12918.24","6168.34","33665.90","107908.85"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","52545","66604.06","0.00","0.00","66604.06","13137.78","12679.01","5549.39","31366.18","97970.24"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","5268","78026.13","0.00","0.00","78026.13","15321.20","12918.24","6483.51","34722.95","112749.08"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","53153","74803.06","0.00","0.00","74803.06","14681.68","12105.89","6232.87","33020.44","107823.50"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","5322","79570.51","0.00","1146.96","80717.47","15602.47","12918.24","6669.15","35189.86","115907.33"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","54017","76826.93","0.00","1580.00","78406.93","15388.29","12918.25","6509.22","34815.76","113222.69"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","54529","72894.55","0.00","0.00","72894.55","14295.41","12918.24","6055.68","33269.33","106163.88"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","54597","76826.93","0.00","1560.00","78386.93","15385.28","12918.24","6332.73","34636.25","113023.18"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","54602","79570.51","0.00","2790.00","82360.51","15729.83","12918.24","6575.46","35223.53","117584.04"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","55590","78819.27","0.00","1788.66","80607.93","15568.30","12792.65","6660.44","35021.39","115629.32"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","55742","0.00","0.00","3840.87","3840.87","0.00","0.00","293.82","293.82","4134.69"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","55763","35858.92","0.00","0.00","35858.92","7166.92","5974.27","3047.27","16188.46","52047.38"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","55827","79570.54","0.00","0.00","79570.54","15602.47","12918.24","6611.88","35132.59","114703.13"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","56087","78119.18","0.00","635.46","78754.64","15463.24","12668.38","6547.02","34678.64","113433.28"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","56427","47181.09","0.00","0.00","47181.09","9446.98","7638.69","3862.78","20948.45","68129.54"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","56859","70437.88","0.00","2226.96","72664.84","14035.33","12541.59","6002.40","32579.32","105244.16"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","56916","74192.54","0.00","0.00","74192.54","14570.13","12918.24","6164.34","33652.71","107845.25"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","6201","79570.51","0.00","648.00","80218.51","15729.83","12918.24","6663.41","35311.48","115529.99"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","6494","79570.55","0.00","0.00","79570.55","15602.47","12918.24","6611.88","35132.59","114703.14"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","6668","77165.47","0.00","1146.96","78312.43","15127.78","12510.07","6477.95","34115.80","112428.23"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","7175","79570.52","0.00","2790.00","82360.52","15729.83","12918.24","7755.75","36403.82","118764.34"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","7371","75142.79","0.00","2633.84","77776.63","14782.12","12177.36","6090.79","33050.27","110826.90"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","8068","79570.51","0.00","647.99","80218.50","15729.82","12918.24","6663.41","35311.47","115529.97"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","8490","79570.54","0.00","648.00","80218.54","15729.83","12918.24","6663.41","35311.48","115530.02"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","898","71678.13","0.00","1146.96","72825.09","14050.42","12763.41","6015.15","32828.98","105654.07"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","9101","74419.30","0.00","0.00","74419.30","14611.40","12918.24","6182.37","33712.01","108131.31"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","9168","79561.58","0.00","2789.94","82351.52","15727.90","12916.75","6100.93","34745.58","117097.10"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","9317","78158.10","0.00","2766.96","80925.06","15664.40","12918.24","6618.05","35200.69","116125.75"
"01","SCRT","420C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk II","9726","79284.34","0.00","1725.60","81009.94","15881.00","12870.40","6783.59","35534.99","116544.93"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","10290","59846.00","0.00","0.00","59846.00","11717.80","8067.92","5017.10","24802.82","84648.82"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","10608","93178.21","0.00","0.00","93178.21","18270.90","12840.86","7664.20","38775.96","131954.17"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","10753","93665.74","0.00","1667.05","95332.79","18503.93","12909.28","7894.39","39307.60","134640.39"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","11591","97085.56","0.00","0.00","97085.56","19065.51","12918.24","7933.65","39917.40","137002.96"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","1197","93727.51","0.00","648.00","94375.51","18515.25","12918.24","7842.07","39275.56","133651.07"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","12073","93727.52","0.00","0.00","93727.52","18388.01","12918.24","7790.56","39096.81","132824.33"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","12079","93727.54","0.00","0.00","93727.54","18388.02","12918.24","7790.56","39096.82","132824.36"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","13454","93179.94","0.00","644.05","93823.99","18408.55","12839.59","7630.89","38879.03","132703.02"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","14234","93727.50","0.00","648.00","94375.50","18515.25","12918.24","7842.07","39275.56","133651.06"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","14423","93727.50","0.00","1794.96","95522.46","18515.25","12918.24","7811.90","39245.39","134767.85"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","1529","93727.52","0.00","1794.96","95522.48","18515.27","12918.24","7899.34","39332.85","134855.33"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","15349","61543.82","0.00","415.20","61959.02","12378.24","8277.25","5153.33","25808.82","87767.84"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","16301","93727.51","0.00","2142.00","95869.51","18388.01","12918.24","7529.21","38835.46","134704.97"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","16428","93068.51","0.00","643.20","93711.71","18394.38","12822.55","7789.31","39006.24","132717.95"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","16633","93727.52","0.00","0.00","93727.52","18388.01","12918.24","8345.76","39652.01","133379.53"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","180","93727.53","0.00","0.00","93727.53","18388.01","12918.24","7790.56","39096.81","132824.34"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","18935","92436.33","0.00","638.81","93075.14","18248.15","12734.94","7738.70","38721.79","131796.93"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","19819","5706.37","0.00","0.00","5706.37","0.00","0.00","453.65","453.65","6160.02"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","20234","93727.56","0.00","648.00","94375.56","18515.29","12918.24","7842.08","39275.61","133651.17"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","20718","93727.53","0.00","0.00","93727.53","18388.01","12918.24","7790.56","39096.81","132824.34"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","20855","93727.50","0.00","1389.50","95117.00","18647.50","12918.24","7901.02","39466.76","134583.76"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","20949","93727.52","0.00","1146.96","94874.48","18388.01","12918.24","7847.82","39154.07","134028.55"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","21229","72873.50","0.00","0.00","72873.50","14467.70","11482.88","5867.96","31818.54","104692.04"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","21230","54481.37","0.00","1146.96","55628.33","10881.81","7269.38","4727.76","22878.95","78507.28"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","21492","93727.51","0.00","0.00","93727.51","18388.01","12918.24","8399.21","39705.46","133432.97"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","23412","14922.08","0.00","0.00","14922.08","2717.29","1658.56","1329.89","5705.74","20627.82"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","23651","92072.17","0.00","0.00","92072.17","18086.57","12677.88","7658.96","38423.41","130495.58"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","23710","84246.57","0.00","0.00","84246.57","16661.52","11541.56","7036.83","35239.91","119486.48"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","23932","93199.51","0.00","0.00","93199.51","18286.28","12842.35","7748.58","38877.21","132076.72"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","24001","93727.52","0.00","648.01","94375.53","18515.25","12918.24","7756.22","39189.71","133565.24"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","24504","93727.51","0.00","0.00","93727.51","18388.01","12918.24","7790.56","39096.81","132824.32"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","24673","93717.21","191.03","0.00","93908.24","18386.13","12916.75","7804.92","39107.80","133016.04"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","25206","93727.51","0.00","648.00","94375.51","18515.25","12918.24","7842.07","39275.56","133651.07"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","26358","93727.50","0.00","648.00","94375.50","18515.25","12918.24","7769.57","39203.06","133578.56"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","26703","76747.51","0.00","8401.54","85149.05","14869.55","10525.98","6920.56","32316.09","117465.14"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","28681","87644.00","0.00","0.00","87644.00","17090.96","12061.15","7306.92","36459.03","124103.03"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","29006","51950.50","0.00","0.00","51950.50","10657.60","8133.71","4311.15","23102.46","75052.96"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","29466","93727.52","0.00","1794.97","95522.49","18515.26","12918.24","7899.34","39332.84","134855.33"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","29496","93727.51","0.00","648.00","94375.51","18515.26","12918.24","7750.97","39184.47","133559.98"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","30337","93727.53","0.00","3642.00","97369.53","18683.57","12918.24","7657.07","39258.88","136628.41"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","3074","93727.52","0.00","648.00","94375.52","18515.25","12918.24","7780.07","39213.56","133589.08"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","31051","93727.51","0.00","0.00","93727.51","18388.01","12918.24","7699.29","39005.54","132733.05"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","32592","93727.51","0.00","648.00","94375.51","18515.26","12918.24","7516.15","38949.65","133325.16"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","33423","93727.53","0.00","0.00","93727.53","18388.01","12918.24","7790.56","39096.81","132824.34"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","34186","93727.50","0.00","648.00","94375.50","18515.25","12918.24","7842.07","39275.56","133651.06"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","34455","57928.51","0.00","1146.96","59075.47","11746.20","9090.62","5249.84","26086.66","85162.13"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","34578","93727.52","0.00","0.00","93727.52","18388.01","12918.24","7790.56","39096.81","132824.33"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","34706","164.75","0.00","0.00","164.75","0.00","0.00","13.09","13.09","177.84"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","35140","92745.65","0.00","1146.96","93892.61","18178.67","12779.91","7769.77","38728.35","132620.96"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","35550","93727.51","0.00","648.00","94375.51","18515.25","12918.24","7842.07","39275.56","133651.07"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","35827","93727.51","0.00","1146.96","94874.47","18388.01","12918.24","7847.82","39154.07","134028.54"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","35901","92722.97","0.00","1214.89","93937.86","18447.05","12772.38","7735.57","38955.00","132892.86"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","3599","93727.54","0.00","711.72","94439.26","18515.29","12918.24","7899.34","39332.87","133772.13"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","36596","70715.76","0.00","0.00","70715.76","13481.91","9676.19","5900.71","29058.81","99774.57"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","36631","93663.72","0.00","647.54","94311.26","18503.60","12908.97","7836.96","39249.53","133560.79"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","37457","93727.52","0.00","648.00","94375.52","18515.26","12918.24","7842.08","39275.58","133651.10"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","38003","97497.44","0.00","268.80","97766.24","19197.84","12918.24","8126.70","40242.78","138009.02"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","3871","93727.51","0.00","0.00","93727.51","18388.01","12918.24","7790.56","39096.81","132824.32"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","40017","52338.94","0.00","352.05","52690.99","10126.82","7018.37","4386.02","21531.21","74222.20"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","40742","93727.53","0.00","0.00","93727.53","18388.02","12918.24","7687.21","38993.47","132721.00"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","41095","83362.52","0.00","574.75","83937.27","16289.84","11457.95","7012.23","34760.02","118697.29"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","41256","93264.57","0.00","0.00","93264.57","18303.71","12851.02","7636.09","38790.82","132055.39"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","41485","93727.53","0.00","2790.00","96517.53","18515.25","12918.24","7555.39","38988.88","135506.41"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","41825","93727.51","0.00","648.01","94375.52","18515.27","12918.24","7842.08","39275.59","133651.11"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","42960","93727.50","0.00","648.00","94375.50","18515.25","12918.24","7842.07","39275.56","133651.06"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","43108","93727.50","0.00","648.00","94375.50","18515.25","12918.24","7842.07","39275.56","133651.06"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","4486","49300.50","0.00","0.00","49300.50","8977.63","6650.50","4114.76","19742.89","69043.39"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","45431","93727.50","0.00","1794.96","95522.46","18515.25","12918.24","7899.34","39332.83","134855.29"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","45689","93727.57","0.00","0.00","93727.57","18388.01","12918.24","7580.20","38886.45","132614.02"
"01","SCRT","430C","Calendar","2013","Public Protection","CRT","CRT Superior Court","792","SEIU - Court Employees, Local 1021","SF Superior Court","Deputy Court Clerk III","4626","87462.46","164.75","0.00","87627.21","17115.31","12026.83","7302.40","36444.54","124071.75"
