"activity_period","operating_airline","operating_airline_iata_code","published_airline","published_airline_iata_code","geo_summary","geo_region","activity_type_code","cargo_type_code","cargo_aircraft_type","cargo_weight_lbs","cargo_metric_tons"
"202108","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Cargo","Passenger","408619","185.35"
"202108","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Enplaned","Cargo","Passenger","234810","106.51"
"202108","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Cargo","Passenger","1816085","823.776"
"202108","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Cargo","Passenger","383133","173.789"
"202108","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Mail","Passenger","5794","2.628"
"202108","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Cargo","Passenger","261842","118.772"
"202108","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Express","Passenger","192241","87.201"
"202108","Air Canada","AC","Air Canada","AC","International","Canada","Enplaned","Cargo","Passenger","19548","8.867"
"202108","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Cargo","Passenger","17157","7.782"
"202108","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Enplaned","Cargo","Passenger","244567","110.936"
"202108","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Deplaned","Cargo","Passenger","291158","132.069"
"202108","Air France","AF","Air France","AF","International","Europe","Deplaned","Mail","Passenger","21311","9.667"
"202108","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Mail","Passenger","177074","80.321"
"202108","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Cargo","Passenger","9908","4.494"
"202108","Air India Limited","AI","Air India Limited","AI","International","Asia","Enplaned","Cargo","Passenger","105106","47.676"
"202108","Swiss International","LX","Swiss International","LX","International","Europe","Deplaned","Cargo","Passenger","741067","336.148"
"202108","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Mail","Passenger","130197","59.057"
"202108","Air India Limited","AI","Air India Limited","AI","International","Asia","Deplaned","Express","Passenger","5152","2.337"
"202108","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Cargo","Freighter","823353","373.473"
"202108","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Deplaned","Cargo","Freighter","266321","120.803"
"202108","Air Canada","AC","Air Canada","AC","International","Canada","Deplaned","Express","Passenger","7229","3.279"
"202108","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Cargo","Passenger","421739","191.301"
"202108","ABX Air","GB","ABX Air","GB","Domestic","US","Deplaned","Cargo","Freighter","1932356","876.517"
"202108","Emirates","EK","Emirates","EK","International","Middle East","Deplaned","Cargo","Passenger","504170","228.692"
"202108","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Mail","Passenger","1305748","592.287"
"202108","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Cargo","Passenger","5364297","2433.245"
"202108","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Cargo","Freighter","1545093","700.854"
"202108","Federal Express","FX","Federal Express","FX","Domestic","US","Enplaned","Cargo","Freighter","2000461","907.409"
"202108","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Express","Passenger","36381","16.502"
"202108","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Mail","Passenger","31150","14.13"
"202108","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Express","Passenger","25055","11.365"
"202108","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Cargo","Passenger","322487","146.28"
"202108","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Enplaned","Cargo","Passenger","1689745","766.468"
"202108","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Mail","Passenger","318786","144.601"
"202108","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Cargo","Passenger","275952","125.172"
"202108","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Mail","Passenger","16322","7.404"
"202108","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Express","Passenger","4280","1.941"
"202108","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Mail","Passenger","96430","43.741"
"202108","ABX Air","GB","ABX Air","GB","Domestic","US","Enplaned","Cargo","Freighter","1790152","812.013"
"202108","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Enplaned","Cargo","Passenger","579599","262.906"
"202108","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Cargo","Passenger","102494","46.491"
"202108","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Mail","Passenger","108862","49.38"
"202108","Iberia","IB","Iberia","IB","International","Europe","Enplaned","Cargo","Passenger","9608","4.358"
"202108","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Cargo","Passenger","13593","6.166"
"202108","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Cargo","Passenger","2538396","1151.416"
"202108","British Airways","BA","British Airways","BA","International","Europe","Deplaned","Mail","Passenger","17140","7.775"
"202108","British Airways","BA","British Airways","BA","International","Europe","Enplaned","Cargo","Passenger","488486","221.577"
"202108","Atlas Air, Inc","5Y","Atlas Air, Inc","5Y","International","Asia","Enplaned","Cargo","Freighter","964859","437.66"
"202108","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Mail","Passenger","187831","85.2"
"202108","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Express","Passenger","2986","1.354"
"202108","Federal Express","FX","Federal Express","FX","Domestic","US","Deplaned","Cargo","Freighter","2109321","956.788"
"202108","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Deplaned","Mail","Passenger","13644","6.189"
"202108","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Deplaned","Cargo","Passenger","320158","145.224"
"202108","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Mail","Passenger","12798","5.805"
"202108","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Mail","Passenger","485","0.22"
"202108","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Enplaned","Mail","Passenger","8503","3.857"
"202108","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Cargo","Passenger","2173","0.986"
"202108","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Cargo","Passenger","326751","148.214"
"202108","Air France","AF","Air France","AF","International","Europe","Deplaned","Cargo","Passenger","866435","393.015"
"202108","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Enplaned","Express","Passenger","9231","4.187"
"202108","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Cargo","Passenger","1575871","714.815"
"202108","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Cargo","Passenger","645028","292.585"
"202108","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Mail","Passenger","470516","213.426"
"202108","Air France","AF","Air France","AF","International","Europe","Enplaned","Cargo","Passenger","328979","149.225"
"202108","Air Transport International, Inc.","8C","Air Transport International, Inc.","8C","Domestic","US","Deplaned","Cargo","Freighter","4582939","2078.821"
"202108","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Express","Passenger","62474","28.338"
"202108","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Mail","Passenger","31277","14.187"
"202108","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Express","Passenger","2013","0.913"
"202108","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Enplaned","Cargo","Freighter","392468","178.023"
"202108","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Enplaned","Mail","Freighter","6468","2.934"
"202108","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Cargo","Passenger","520004","235.874"
"202108","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Enplaned","Cargo","Passenger","248290","112.624"
"202108","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Cargo","Passenger","9162","4.156"
"202108","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Express","Passenger","733","0.332"
"202108","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Cargo","Passenger","529115","240.007"
"202108","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Express","Passenger","1161","0.527"
"202108","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Mail","Passenger","64282","29.158"
"202108","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Enplaned","Mail","Passenger","3028","1.374"
"202108","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Mail","Passenger","34118","15.476"
"202108","Air Transport International, Inc.","8C","Air Transport International, Inc.","8C","Domestic","US","Enplaned","Cargo","Freighter","4185200","1898.407"
"202108","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Express","Passenger","66991","30.387"
"202108","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Mail","Passenger","6716","3.046"
"202108","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Mail","Passenger","66082","29.975"
"202108","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Express","Passenger","7415","3.363"
"202108","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Mail","Passenger","29671","13.459"
"202108","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Mail","Passenger","42689","19.364"
"202108","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Enplaned","Cargo","Passenger","376","0.171"
"202108","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Cargo","Passenger","674739","306.062"
"202108","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Mail","Passenger","10872","4.932"
"202108","Iberia","IB","Iberia","IB","International","Europe","Deplaned","Cargo","Passenger","55613","25.226"
"202108","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Deplaned","Cargo","Passenger","2622136","1189.401"
"202108","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Cargo","Passenger","716316","324.921"
"202108","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Cargo","Passenger","1678310","761.281"
"202108","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Cargo","Passenger","13825","6.271"
"202108","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Cargo","Freighter","1029029","466.768"
"202108","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Mail","Passenger","12280","5.57"
"202108","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Mail","Freighter","18738","8.5"
"202108","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Express","Passenger","2257","1.024"
"202108","Kalitta Air","K4","Kalitta Air","K4","Domestic","US","Enplaned","Cargo","Freighter","2382080","1080.511"
"202108","TAP Air Portugal","TP","TAP Air Portugal","TP","International","Europe","Deplaned","Cargo","Passenger","262812","119.212"
"202108","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Cargo","Passenger","44480","20.176"
"202108","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Deplaned","Cargo","Passenger","4530","2.055"
"202108","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Deplaned","Mail","Passenger","21309","9.666"
"202108","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Express","Passenger","11406","5.174"
"202108","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Mail","Passenger","42613","19.329"
"202108","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Cargo","Passenger","356660","161.781"
"202108","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Mail","Passenger","10990","4.985"
"202108","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Mail","Passenger","3071","1.393"
"202108","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Mail","Passenger","883","0.401"
"202108","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Cargo","Passenger","259841","117.864"
"202108","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Enplaned","Cargo","Passenger","1378","0.625"
"202108","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Cargo","Passenger","154223","69.956"
"202108","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Express","Passenger","37090","16.824"
"202108","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Express","Passenger","5267","2.389"
"202107","TAP Air Portugal","TP","TAP Air Portugal","TP","International","Europe","Deplaned","Cargo","Passenger","123972","56.234"
"202107","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Cargo","Passenger","14427","6.544"
"202107","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Deplaned","Cargo","Passenger","781348","354.419"
"202107","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Mail","Passenger","992","0.45"
"202107","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Deplaned","Mail","Passenger","16600","7.53"
"202107","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Enplaned","Cargo","Passenger","6587","2.988"
"202107","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Cargo","Passenger","267967","121.55"
"202107","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Enplaned","Cargo","Passenger","235308","106.736"
"202107","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Cargo","Passenger","429551","194.844"
"202107","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Cargo","Passenger","151125","68.55"
"202107","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Cargo","Passenger","410598","186.247"
"202107","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Mail","Passenger","271964","123.363"
"202107","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Mail","Passenger","3225","1.463"
"202107","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Mail","Passenger","16124","7.314"
"202107","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Mail","Passenger","2119","0.961"
"202107","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Express","Passenger","561","0.254"
"202107","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Cargo","Passenger","135457","61.443"
"202107","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Cargo","Passenger","270615","122.751"
"202107","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Express","Passenger","1542","0.699"
"202107","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Deplaned","Cargo","Passenger","284057","128.848"
"202107","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Mail","Passenger","919","0.417"
"202107","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Express","Passenger","4291","1.946"
"202107","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Mail","Passenger","9513","4.315"
"202107","Air France","AF","Air France","AF","International","Europe","Deplaned","Cargo","Passenger","690191","313.071"
"202107","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Mail","Passenger","673","0.305"
"202107","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Express","Passenger","997","0.452"
"202107","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Express","Passenger","188","0.085"
"202107","Air Canada","AC","Air Canada","AC","International","Canada","Enplaned","Express","Passenger","4290","1.946"
"202107","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Express","Passenger","673","0.305"
"202107","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Express","Passenger","153433","69.597"
"202107","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Cargo","Passenger","21891","9.93"
"202107","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Cargo","Passenger","486531","220.69"
"202107","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Enplaned","Cargo","Freighter","679002","307.995"
"202107","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Enplaned","Mail","Freighter","13598","6.168"
"202107","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Enplaned","Cargo","Freighter","2177238","987.595"
"202107","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Mail","Passenger","509574","231.143"
"202107","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Cargo","Passenger","579726","262.964"
"202107","Philippine Airline, Inc. (INACTIVE - DO NOT USE)",,"Philippine Airline, Inc. (INACTIVE - DO NOT USE)",,"International","Asia","Enplaned","Cargo","Passenger","134528","61.022"
"202107","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Mail","Passenger","51764","23.48"
"202107","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Cargo","Passenger","1955959","887.223"
"202107","Air Canada","AC","Air Canada","AC","International","Canada","Deplaned","Express","Passenger","5507","2.498"
"202107","TAP Air Portugal","TP","TAP Air Portugal","TP","International","Europe","Enplaned","Cargo","Passenger","251877","114.251"
"202107","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Deplaned","Cargo","Passenger","7678","3.483"
"202107","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Enplaned","Cargo","Passenger","17696","8.027"
"202107","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Enplaned","Mail","Passenger","341","0.155"
"202107","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Mail","Passenger","13541","6.142"
"202107","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Mail","Passenger","111414","50.537"
"202107","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Cargo","Passenger","1740836","789.643"
"202107","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Cargo","Passenger","697082","316.196"
"202107","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Express","Passenger","2617","1.187"
"202107","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Mail","Passenger","7006","3.178"
"202107","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Mail","Passenger","33675","15.275"
"202107","Emirates","EK","Emirates","EK","International","Middle East","Deplaned","Cargo","Passenger","268552","121.815"
"202107","Kalitta Air","K4","Kalitta Air","K4","Domestic","US","Deplaned","Cargo","Freighter","4088404","1854.5"
"202107","Kalitta Air","K4","Kalitta Air","K4","Domestic","US","Enplaned","Cargo","Freighter","2603339","1180.875"
"202107","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Cargo","Passenger","706371","320.41"
"202107","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Enplaned","Cargo","Passenger","840888","381.427"
"202107","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Express","Passenger","30033","13.623"
"202107","Air France","AF","Air France","AF","International","Europe","Deplaned","Mail","Passenger","23397","10.613"
"202107","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Cargo","Passenger","2246560","1019.04"
"202107","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Express","Passenger","32027","14.527"
"202107","Emirates","EK","Emirates","EK","International","Middle East","Enplaned","Cargo","Passenger","183506","83.238"
"202107","Federal Express","FX","Federal Express","FX","Domestic","US","Deplaned","Cargo","Freighter","2214590","1004.538"
"202107","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Mail","Passenger","39425","17.883"
"202107","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Enplaned","Cargo","Passenger","313862","142.368"
"202107","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Express","Passenger","21692","9.839"
"202107","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Express","Passenger","4916","2.23"
"202107","Iberia","IB","Iberia","IB","International","Europe","Deplaned","Cargo","Passenger","57295","25.989"
"202107","Federal Express","FX","Federal Express","FX","Domestic","US","Enplaned","Cargo","Freighter","2448294","1110.546"
"202107","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Mail","Passenger","200363","90.885"
"202107","China Eastern","MU","China Eastern","MU","International","Asia","Deplaned","Cargo","Passenger","121216","54.984"
"202107","China Eastern","MU","China Eastern","MU","International","Asia","Enplaned","Cargo","Passenger","85878","38.954"
"202107","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Mail","Freighter","43387","19.68"
"202107","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Mail","Passenger","155450","70.512"
"202107","China Southern","CZ","China Southern","CZ","International","Asia","Deplaned","Cargo","Passenger","1361835","617.728"
"202107","Atlas Air, Inc","5Y","Atlas Air, Inc","5Y","Domestic","US","Deplaned","Cargo","Freighter","1068899","484.853"
"202107","British Airways","BA","British Airways","BA","International","Europe","Enplaned","Cargo","Passenger","623308","282.733"
"202107","Atlas Air, Inc","5Y","Atlas Air, Inc","5Y","International","Asia","Enplaned","Cargo","Freighter","1421746","644.904"
"202107","British Airways","BA","British Airways","BA","International","Europe","Enplaned","Mail","Passenger","45021","20.422"
"202107","China Southern","CZ","China Southern","CZ","International","Asia","Enplaned","Cargo","Passenger","214239","97.179"
"202107","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Deplaned","Cargo","Passenger","474129","215.065"
"202107","China Southern","CZ","China Southern","CZ","International","Asia","Deplaned","Mail","Passenger","6806","3.087"
"202107","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Deplaned","Cargo","Passenger","10838","4.916"
"202107","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Cargo","Freighter","951652","431.669"
"202107","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Cargo","Passenger","17620","7.992"
"202107","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Cargo","Passenger","319893","145.103"
"202107","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Cargo","Passenger","131482","59.64"
"202107","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Cargo","Passenger","74423","33.758"
"202107","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Mail","Freighter","6226","2.824"
"202107","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Mail","Passenger","425064","192.809"
"202107","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Deplaned","Mail","Passenger","21389","9.702"
"202107","Iberia","IB","Iberia","IB","International","Europe","Enplaned","Cargo","Passenger","3324","1.508"
"202107","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Cargo","Passenger","494393","224.257"
"202107","British Airways","BA","British Airways","BA","International","Europe","Deplaned","Mail","Passenger","29366","13.32"
"202107","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Cargo","Passenger","33025","14.98"
"202107","British Airways","BA","British Airways","BA","International","Europe","Deplaned","Cargo","Passenger","1488817","675.327"
"202107","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Mail","Passenger","304528","138.134"
"202107","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Enplaned","Cargo","Passenger","1916488","869.319"
"202107","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Deplaned","Cargo","Passenger","184068","83.493"
"202107","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Mail","Passenger","2329","1.056"
"202107","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Cargo","Freighter","2460984","1116.302"
"202107","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Mail","Passenger","384808","174.549"
"202107","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Cargo","Passenger","870227","394.735"
"202107","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Cargo","Passenger","420507","190.742"
"202107","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Cargo","Passenger","19491","8.841"
"202107","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Enplaned","Cargo","Passenger","533782","242.124"
"202107","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Deplaned","Cargo","Passenger","2380958","1080.003"
"202107","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Mail","Passenger","59719","27.089"
"202107","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Mail","Passenger","7725","3.504"
"202107","Swiss International","LX","Swiss International","LX","International","Europe","Deplaned","Cargo","Passenger","401204","181.986"
"202107","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Express","Passenger","6809","3.089"
"202107","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Mail","Passenger","53809","24.408"
"202107","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Cargo","Passenger","206160","93.514"
"202107","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Express","Passenger","28276","12.826"
"202107","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Mail","Passenger","22642","10.27"
"202107","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Enplaned","Mail","Passenger","2102","0.953"
"202107","Air Transport International, Inc.","8C","Air Transport International, Inc.","8C","Domestic","US","Deplaned","Cargo","Freighter","4388602","1990.67"
"202107","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Cargo","Passenger","330741","150.024"
"202107","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Enplaned","Cargo","Passenger","319347","144.856"
"202107","Air India Limited","AI","Air India Limited","AI","International","Asia","Enplaned","Cargo","Passenger","60642","27.507"
"202107","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Deplaned","Cargo","Passenger","279587","126.821"
"202107","Air India Limited","AI","Air India Limited","AI","International","Asia","Deplaned","Express","Passenger","4421","2.005"
"202107","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Deplaned","Mail","Passenger","23512","10.665"
"202107","Air Transport International, Inc.","8C","Air Transport International, Inc.","8C","Domestic","US","Enplaned","Cargo","Freighter","2920268","1324.634"
"202107","Air India Limited","AI","Air India Limited","AI","International","Asia","Deplaned","Cargo","Passenger","137503","62.371"
"202107","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Mail","Passenger","10650","4.831"
"202107","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Cargo","Passenger","1682","0.763"
"202107","Air Canada","AC","Air Canada","AC","International","Canada","Enplaned","Cargo","Passenger","8292","3.761"
"202107","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Mail","Passenger","2391","1.085"
