"appendix","casenumber","contribute","criteriona","criterionb","criterionc","district","datelisted","ordinance","pos","shape_area","shape_leng","totalprop","url","geometry","multigeom"
"I",,"0.0",,,,"SOUTH END","1990-03-23","I:\Preservation\Survey Team\Archive Info\Images\SF Historic Landmarks & Districts\article 10, appendix I, southend HD.pdf",,"0.0000171844886839","0.0290634308659","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixI","POLYGON ((-122.39211876699994 37.78420530600005, -122.39159282799994 37.78459400100007, -122.39135253499991 37.78481336400006, -122.39114212899995 37.78463695000005, -122.3908567209999 37.784410569000045, -122.39049264499994 37.78412178700006, -122.38984639099994 37.78360917700007, -122.38897168999989 37.78291534300007, -122.38907259399993 37.78283521600008, -122.38975140399994 37.78229616900006, -122.3899451719999 37.78244987000005, -122.39057484599994 37.78194983000009, -122.39062173299993 37.78190936700008, -122.38975355999992 37.781220706000056, -122.39052723399993 37.780606757000044, -122.38968163799991 37.77993367500005, -122.38976915399991 37.77986495600004, -122.39066059799991 37.77916496900008, -122.39079966299992 37.779064659000085, -122.39086534499988 37.779117333000045, -122.3912000279999 37.779385725000054, -122.39153471399993 37.779654117000064, -122.3916275499999 37.77973450400009, -122.39163342099994 37.77973327200005, -122.39221065699991 37.77927745300008, -122.39274978699991 37.778851718000055, -122.39318615999991 37.77920020600004, -122.3932885129999 37.77911977700006, -122.39348952199994 37.778960175000066, -122.39367910399996 37.778809643000045, -122.39372335799993 37.77877450600005, -122.3940562919999 37.77903926700009, -122.39412032199994 37.779090186000076, -122.3940657099999 37.77912887700006, -122.39368179399993 37.77943371100008, -122.39357988199993 37.77951463100004, -122.39430003699992 37.78008973000004, -122.39388113599996 37.78042078400006, -122.39377672299992 37.78033796500006, -122.39343849399988 37.78006968600005, -122.3930927589999 37.78034426800008, -122.39282095799992 37.78012867700005, -122.39279159599994 37.78010538700005, -122.39275487599991 37.78007626100004, -122.39260565299993 37.78019499900006, -122.39250908999992 37.780271835000065, -122.39241405099993 37.78034745900004, -122.39239984499994 37.78035876200005, -122.39224826999994 37.78047937100007, -122.39208190099993 37.78061175100004, -122.39188315299994 37.78076989400006, -122.39184117599991 37.78080455300005, -122.39261308199991 37.781422887000076, -122.3931876829999 37.780968804000054, -122.39341449599993 37.78078956000007, -122.39351160199993 37.78086707400007, -122.39372142199994 37.781034557000055, -122.39374581999994 37.78105403300009, -122.3935189629999 37.78123324000006, -122.39350432399993 37.78122155500006, -122.39345527499988 37.78126030300007, -122.39334368499993 37.78134845300008, -122.39328482499991 37.78139495000005, -122.3932221319999 37.78144447500006, -122.39319777699991 37.78142496600009, -122.39308384599991 37.78151496700008, -122.39302609999993 37.781560582000054, -122.3929617199999 37.781611438000084, -122.39282253899991 37.781721384000036, -122.39288870399992 37.78177438400007, -122.3928372009999 37.78181506900006, -122.39315149199992 37.78206682500007, -122.39324247699994 37.78213970500008, -122.39318123399995 37.78218819700004, -122.39327284099994 37.782261575000064, -122.39361194999992 37.78253320600004, -122.39363630599992 37.782552715000065, -122.39361671299993 37.78256823700008, -122.39364106899991 37.78258774500006, -122.39383591099994 37.78274381500006, -122.39393766099994 37.78282531800006, -122.39361807599994 37.783077854000055, -122.39415051499994 37.78350350900007, -122.39426297099993 37.78359341100008, -122.3942629039999 37.78359389700006, -122.39416069299995 37.78367476100004, -122.39385435299994 37.78391711900008, -122.39385598199995 37.78391841700006, -122.39354963999995 37.78416077600008, -122.3934728509999 37.78422152600007, -122.39347616099991 37.78419951700005, -122.39284004799991 37.78369264200006, -122.39211876699994 37.78420530600005))","false"
"C",,"0.0",,,,"WEBSTER ST","1981-04-08","I:\Preservation\Survey Team\Archive Info\Images\SF Historic Landmarks & Districts\article 10, appendix C, webster st HD.pdf",,"0.000000818395455395","0.00577388841694","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixC","POLYGON ((-122.4329698549999 37.791866059000085, -122.4330191329999 37.79210972200008, -122.43309602199992 37.79209995900004, -122.43318145399991 37.79208911000006, -122.43325436799991 37.79207985100004, -122.43326802199994 37.79214764900007, -122.4332750389999 37.79218249200005, -122.43328167599992 37.792215447000046, -122.43329369099992 37.79227510900006, -122.43325951899995 37.792279449000034, -122.43327317199993 37.792347247000066, -122.4332851879999 37.79240690900008, -122.43329720299995 37.792466570000045, -122.43331085799991 37.792534369000066, -122.43332963299993 37.79262759100004, -122.43291757599991 37.792679915000065, -122.4327395499999 37.79179964700006, -122.43224324099992 37.791862552000055, -122.43222439099992 37.79176934000009, -122.43215437899994 37.79142315100006, -122.43223127099994 37.79141340600006, -122.43224469499991 37.791479784000046, -122.43254663799992 37.79144151400004, -122.43266400099994 37.791426084000086, -122.4325982559999 37.79110099300004, -122.43271572999993 37.791086103000055, -122.43302329499994 37.791047120000094, -122.43306223099991 37.791239646000065, -122.43310494899994 37.79123423100009, -122.43311793899994 37.79129846400008, -122.4330888909999 37.79130214500009, -122.43315940999993 37.79165082900005, -122.43317826099992 37.79174404100007, -122.43295101099994 37.79177284500008, -122.4329698549999 37.791866059000085))","false"
"M",,"0.0",,,,"MARKET STREET MASONRY","2013-05-17",,,"0.000000858165265967","0.00997830326701","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixM","POLYGON ((-122.4215226039999 37.77329512200004, -122.42123215599993 37.773523381000075, -122.42077450099993 37.77316468600009, -122.42106706799989 37.77293403600004, -122.42111603299992 37.77297284800006, -122.42142088099992 37.77321449100009, -122.4215226039999 37.77329512200004))","true"
"M",,"0.0",,,,"MARKET STREET MASONRY","2013-05-17",,,"0.000000858165265967","0.00997830326701","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixM","POLYGON ((-122.42083832399993 37.774662172000035, -122.42072625299993 37.77467643400007, -122.42046746699994 37.77470936700008, -122.42048111499992 37.774777166000035, -122.42040595699991 37.77478673000007, -122.42035293899995 37.77452336200008, -122.42031815099995 37.77435055500007, -122.4207598929999 37.77429439800005, -122.42083832399993 37.774662172000035))","true"
"M",,"0.0",,,,"MARKET STREET MASONRY","2013-05-17",,,"0.000000858165265967","0.00997830326701","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixM","POLYGON ((-122.42196814199993 37.772944976000076, -122.42189691999992 37.77300091400008, -122.4214408169999 37.77263938100003, -122.42160361899992 37.77248863600005, -122.42166515899993 37.77252629900005, -122.42196864099992 37.77271203000004, -122.42200755499994 37.772735847000035, -122.42213505599993 37.77281388100005, -122.42196814199993 37.772944976000076))","true"
"M",,"0.0",,,,"MARKET STREET MASONRY","2013-05-17",,,"0.000000858165265967","0.00997830326701","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixM","POLYGON ((-122.4211484239999 37.77615876500005, -122.42085698199992 37.77619605500007, -122.42083818599991 37.77610268500007, -122.42077313499993 37.77577955600009, -122.42076358799994 37.775732136000045, -122.4210532599999 37.77569523200009, -122.4211484239999 37.77615876500005))","true"
"M",,"0.0",,,,"MARKET STREET MASONRY","2013-05-17",,,"0.000000858165265967","0.00997830326701","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixM","POLYGON ((-122.42173251199989 37.77369289900008, -122.4217229329999 37.77364550500005, -122.42168726099993 37.77346902000005, -122.42165832299992 37.77332584900006, -122.42190764899995 37.77312911200005, -122.42193900999989 37.77328427100008, -122.42200478099994 37.77360967000005, -122.42201435299991 37.77365702600008, -122.42173251199989 37.77369289900008))","true"
"M",,"0.0",,,,"MARKET STREET MASONRY","2013-05-17",,,"0.000000858165265967","0.00997830326701","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixM","POLYGON ((-122.4222166109999 37.77274982800009, -122.4220683339999 37.77267029900008, -122.4220354609999 37.772652667000045, -122.42171228199993 37.772479333000035, -122.4216498369999 37.77244584200008, -122.42169731799993 37.77240187700005, -122.42175439899991 37.77243292300005, -122.42213190899993 37.77259250100008, -122.42231719899989 37.772670824000045, -122.4222166109999 37.77274982800009))","true"
"N",,"0.0",,,,"DUBOCE PARK","2013-07-13",,,"0.00000285765744937","0.00802929950849","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10,AppendixN","POLYGON ((-122.4324096769999 37.76988577600008, -122.4324138529999 37.76988232200006, -122.43241871999993 37.76987949500006, -122.43242413199995 37.76987738300005, -122.43242992299993 37.76987604900006, -122.43243161099991 37.76987581900005, -122.43260108799988 37.76985609500008, -122.43260278399994 37.76985592900007, -122.4326070859999 37.76985559600008, -122.43261310399993 37.76985591500005, -122.43261895999991 37.76985705800007, -122.43262447699993 37.769858991000035, -122.43262948699993 37.76986165500006, -122.43263383899995 37.76986497000007, -122.43263739999993 37.76986883400008, -122.43264005999991 37.769873129000075, -122.43264174099993 37.76987772700005, -122.43264190699995 37.769878720000065, -122.43264196099994 37.76987902900004, -122.43291544999992 37.769847172000084, -122.43320701599993 37.76981320900006, -122.43320895799992 37.769809715000065, -122.43321231499995 37.76980573800006, -122.43321648999991 37.76980228300005, -122.43322135799991 37.76979945800008, -122.43322676999992 37.76979734600008, -122.4332325609999 37.76979601100004, -122.43323455299992 37.76979574600006, -122.43347023799994 37.769769986000085, -122.43347424199992 37.76976973500007, -122.4334802599999 37.76977005400005, -122.43348611599993 37.76977119700007, -122.4334916329999 37.76977313000009, -122.43349664299988 37.769775794000054, -122.4335009949999 37.76977910900007, -122.43350455399991 37.769782973000076, -122.43350721599991 37.76978726800007, -122.43350889699992 37.76979186600005, -122.43350912199992 37.76979286900007, -122.43351021699993 37.769798380000054, -122.43351038199988 37.76979938800008, -122.4335108549999 37.76980314000008, -122.43351076099992 37.76980425700009, -122.43380967799993 37.769808889000046, -122.43410632799994 37.76981348500004, -122.43409899299989 37.76977696700004, -122.43409856799991 37.76977321000004, -122.43409896999994 37.76976843400007, -122.43410040999993 37.769763785000066, -122.43410284599992 37.76975940500006, -122.4341062009999 37.76975542800005, -122.43411037699991 37.76975197300004, -122.43411524399994 37.769749147000084, -122.43412065599996 37.769747034000034, -122.43412644699994 37.769745700000044, -122.4341312379999 37.76974522100006, -122.43432049599994 37.769736871000084, -122.43432170099993 37.76973683500006, -122.43432771799992 37.76973715300005, -122.43433357399995 37.76973829600007, -122.43433909099991 37.76974022900004, -122.43434410299994 37.769742894000046, -122.43434845399992 37.76974620800007, -122.43435201399991 37.76975007200008, -122.4343546749999 37.769754368000065, -122.43435635599991 37.76975896500005, -122.43435658099993 37.76975996800007, -122.43436813299992 37.769817540000076, -122.43482322199992 37.76982458900005, -122.43482334099991 37.76982944200006, -122.43482505599991 37.769898751000085, -122.43482676999992 37.76996806000005, -122.43482848499991 37.77003736900008, -122.4348301989999 37.77010667800005, -122.43483191499989 37.77017598600008, -122.43483362999991 37.77024529500005, -122.43483534399992 37.77031460400008, -122.4348398059999 37.77049494900007, -122.4348421819999 37.770590998000046, -122.43440406199996 37.77064605600009, -122.43405156199992 37.77069094800004, -122.43354670999992 37.77075523900004, -122.43271681199991 37.77086091800004, -122.43259236499988 37.77087676500008, -122.43190387499995 37.770964434000064, -122.4318604849999 37.77074910400006, -122.43181048299995 37.77050096800008, -122.43172533199993 37.77007839200008, -122.4317165609999 37.77003486700005, -122.43170710099992 37.76998792000006, -122.43182477899991 37.76997421400006, -122.43212739699995 37.76993896600004, -122.43240242599991 37.76990693100004, -122.4324020439999 37.76990355800007, -122.43240244499992 37.76989878100005, -122.43240388499993 37.76989413300004, -122.43240631999993 37.769889753000086, -122.4324096769999 37.76988577600008))","false"
"O",,"0.0",,,,"CLYDE AND CROOKS","2018-12-03","I:\Preservation\Survey Team\Archive Info\Images\SF Historic Landmarks & Districts\Clyde-Crooks.pdf",,"0.00000171483718395","0.00727008259684","0.0","http://library.amlegal.com/nxt/gateway.dll/California/planning/article10preservationofhistoricalarchite?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_Article10AppendixO","POLYGON ((-122.3952602249999 37.779166012000076, -122.3953657739999 37.77924746800005, -122.3946606689999 37.77980472200005, -122.39455688999993 37.77972164800008, -122.39436688999989 37.779569554000034, -122.3944920579999 37.779470167000056, -122.39454555799995 37.77942833900005, -122.3944840399999 37.77937941700009, -122.39443115099995 37.77942141200003, -122.39424360499993 37.779570327000044, -122.3941826969999 37.77952157000005, -122.3939867609999 37.77967714700009, -122.39388827899991 37.77976090400006, -122.39357988699993 37.77951462700008, -122.39368179399993 37.77943371100008, -122.3940657099999 37.77912887700006, -122.3941158639999 37.779086634000066, -122.39372335799993 37.77877450600005, -122.39328699599992 37.77842749100006, -122.39353657499991 37.77823039900005, -122.39385728599991 37.777977132000046, -122.39460919799991 37.77857904800004, -122.39464335999992 37.77857814400005, -122.39459402299991 37.77863556400007, -122.3952602249999 37.779166012000076))","false"
