"year","month","airline_code","airline","total_noise_exceedances","total_operations_per_month","exceedances_per_1000_operations","noise_exceedance_quality_rating_score","noise_exceedance_rating"
"2010","August","UAL","UNITED AIRLINES","427","7847","54","9.82","9.82"
"2010","August","UAE","UNITED ARAB EMIRATES","4","62","65","9.79","9.79"
"2010","August","COA","CONTINENTAL AIR LINES","64","899","71","9.77","9.77"
"2010","August","BAW","BRITISH AIRWAYS","9","124","73","9.76","9.76"
"2010","August","HAL","HAWAIIAN AIRLINES","5","64","78","9.74","9.74"
"2010","August","MXA","MEXICANA","14","157","89","9.71","9.71"
"2010","August","AMX","AEROMEXICO","6","63","95","9.69","9.69"
"2010","August","TAI","TACA INTERNATIONAL AIRLINES","11","114","96","9.68","9.68"
"2010","August","CCA","AIR CHINA","7","62","113","9.63","9.63"
"2010","August","ABX","AIRBORNE EXPRESS","29","127","228","9.25","9.25"
"2010","August","FDX","FEDERAL EXPRESS","20","86","233","9.24","9.24"
"2010","August","SIA","SINGAPORE AIRLINES","37","124","298","9.03","9.03"
"2010","August","NCA","NIPPON CARGO AIRLINES","20","54","370","8.79","8.79"
"2010","August","EVA","EVA AIRWAYS","68","133","511","8.33","8.33"
"2010","August","AAR","ASIANA AIRLINES","65","68","956","6.88","6.88"
"2010","August","KAL","KOREAN AIR","134","117","1145","6.26","6.26"
"2010","August","CAL","CHINA AIRLINES","169","105","1610","4.74","4.74"
"2010","August","CPA","CATHAY PACIFIC AIRWAYS","240","141","1702","4.44","4.44"
"2010","August","QFA","QANTAS AIRWAYS","59","31","1903","3.79","3.79"
"2010","August","PAL","PHILIPPINE AIRLINES","122","62","1968","3.57","3.57"
"2010","August","WOA","WORLD AIRWAYS","49","16","3063","0.00","0.00"
"2011","August","SKW","SKYWEST","25","9087","3","9.99","9.99"
"2011","August","QXE","HORIZON AIR","1","180","6","9.97","9.97"
"2011","August","DLH","LUFTHANSA","1","122","8","9.96","9.96"
"2011","August","MES","MESABA AVIATION","1","82","12","9.94","9.94"
"2011","August","VRD","VIRGIN AMERICA","32","2453","13","9.94","9.94"
"2011","August","JAL","JAPAN AIRLINES","1","66","15","9.93","9.93"
"2011","August","CCA","AIR CHINA","1","62","16","9.92","9.92"
"2011","August","KLM","KLM ROYAL DUTCH AIRLINES","1","62","16","9.92","9.92"
"2011","August","FFT","FRONTIER AIRLINES","6","301","20","9.90","9.90"
"2011","August","JBU","JETBLUE","13","595","22","9.89","9.89"
"2011","August","SCX","SUN COUNTRY","2","86","23","9.89","9.89"
"2011","August","ASA","ALASKA AIRLINES","19","782","24","9.88","9.88"
"2011","August","SWA","SOUTHWEST AIRLINES","63","2560","25","9.88","9.88"
"2011","August","ACA","AIR CANADA","18","664","27","9.87","9.87"
"2011","August","DAL","DELTA AIRLINES","52","1720","30","9.85","9.85"
"2011","August","HAL","HAWAIIAN AIRLINES","2","66","30","9.85","9.85"
"2011","August","TRS","AIRTRAN AIRWAYS","13","415","31","9.85","9.85"
"2011","August","AAL","AMERICAN AIRLINES","63","1868","34","9.84","9.84"
"2011","August","AWE","US AIRWAYS","35","1028","34","9.84","9.84"
"2011","August","COA","CONTINENTAL AIR LINES","50","1172","43","9.79","9.79"
"2011","August","BAW","BRITISH AIRWAYS","6","123","49","9.76","9.76"
"2011","August","UAL","UNITED AIRLINES","397","7863","50","9.76","9.76"
"2011","August","TAI","TACA INTERNATIONAL AIRLINES","7","114","61","9.70","9.70"
"2011","August","AMX","AEROMEXICO","7","86","81","9.61","9.61"
"2011","August","ABX","AIRBORNE EXPRESS","36","131","275","8.67","8.67"
"2011","August","NCA","NIPPON CARGO AIRLINES","17","48","354","8.29","8.29"
"2011","August","EVA","EVA AIRWAYS","48","125","384","8.14","8.14"
"2011","August","FDX","FEDERAL EXPRESS","18","45","400","8.07","8.07"
"2011","August","SIA","SINGAPORE AIRLINES","53","122","434","7.90","7.90"
"2011","August","AAR","ASIANA AIRLINES","89","111","802","6.13","6.13"
"2011","August","KAL","KOREAN AIR","180","123","1463","2.93","2.93"
"2011","August","PAL","PHILIPPINE AIRLINES","88","54","1630","2.13","2.13"
"2011","August","CPA","CATHAY PACIFIC AIRWAYS","234","142","1648","2.04","2.04"
"2011","August","CAL","CHINA AIRLINES","179","104","1721","1.68","1.68"
"2011","August","ANZ","AIR NEW ZEALAND","89","43","2070","0.00","0.00"
"2012","August","AFR","AIR FRANCE","1","124","8","9.97","9.97"
"2012","August","FFT","FRONTIER AIRLINES","3","292","10","9.96","9.96"
"2012","August","SKW","SKYWEST","112","9694","12","9.96","9.96"
"2012","August","VRD","VIRGIN AMERICA","43","3210","13","9.95","9.95"
"2012","August","DAL","DELTA AIRLINES","28","1889","15","9.95","9.95"
"2012","August","UAE","UNITED ARAB EMIRATES","1","62","16","9.94","9.94"
"2012","August","JBU","JETBLUE","12","711","17","9.94","9.94"
"2012","August","ASA","ALASKA AIRLINES","21","820","26","9.91","9.91"
"2012","August","AWE","US AIRWAYS","24","926","26","9.90","9.90"
"2012","August","ACA","AIR CANADA","19","620","31","9.89","9.89"
"2012","August","AAR","ASIANA AIRLINES","2","62","32","9.88","9.88"
"2012","August","AAL","AMERICAN AIRLINES","66","1906","35","9.87","9.87"
"2012","August","TRS","AIRTRAN AIRWAYS","12","342","35","9.87","9.87"
"2012","August","SWA","SOUTHWEST AIRLINES","100","2523","40","9.85","9.85"
"2012","August","TAI","TACA INTERNATIONAL AIRLINES","5","115","43","9.84","9.84"
"2012","August","UAL","UNITED AIRLINES","487","10461","47","9.83","9.83"
"2012","August","SWR","SWISS INTERNATIONAL AIRLINES","3","62","48","9.82","9.82"
"2012","August","CCA","AIR CHINA","4","62","65","9.76","9.76"
"2012","August","BAW","BRITISH AIRWAYS","8","123","65","9.76","9.76"
"2012","August","AMX","AEROMEXICO","6","62","97","9.64","9.64"
"2012","August","HAL","HAWAIIAN AIRLINES","8","64","125","9.54","9.54"
"2012","August","NCA","NIPPON CARGO AIRLINES","11","52","212","9.22","9.22"
"2012","August","FDX","FEDERAL EXPRESS","10","46","217","9.20","9.20"
"2012","August","EVA","EVA AIRWAYS","38","124","306","8.87","8.87"
"2012","August","SIA","SINGAPORE AIRLINES","38","124","306","8.87","8.87"
"2012","August","GTI","ATLAS AIR","16","47","340","8.74","8.74"
"2012","August","ABX","AIRBORNE EXPRESS","17","46","370","8.63","8.63"
"2012","August","CKS","KALITTA AIR","1","2","500","8.15","8.15"
"2012","August","CPA","CATHAY PACIFIC AIRWAYS","73","134","545","7.99","7.99"
"2012","August","KAL","KOREAN AIR","130","124","1048","6.12","6.12"
"2012","August","CAL","CHINA AIRLINES","178","111","1604","4.07","4.07"
"2012","August","PAL","PHILIPPINE AIRLINES","103","62","1661","3.86","3.86"
"2012","August","SOO","SOUTHERN AIR","54","21","2571","0.49","0.49"
"2012","August","WOA","WORLD AIRWAYS","70","27","2593","0.41","0.41"
"2012","August","ANZ","AIR NEW ZEALAND","119","44","2705","0.00","-0.00"
"2013","August","SKW","SKYWEST","28","8758","3","9.99","9.99"
"2013","August","AFR","AIR FRANCE","1","124","8","9.97","9.97"
"2013","August","AAL","AMERICAN AIRLINES","28","1874","15","9.94","9.94"
"2013","August","VRD","VIRGIN AMERICA","48","3115","15","9.93","9.93"
"2013","August","CES","CHINA EASTERN","1","62","16","9.93","9.93"
"2013","August","WJA","WESTJET AIRLINES","2","123","16","9.93","9.93"
"2013","August","SWA","SOUTHWEST AIRLINES","53","2567","21","9.91","9.91"
"2013","August","ASA","ALASKA AIRLINES","19","874","22","9.91","9.91"
"2013","August","DLH","LUFTHANSA","3","124","24","9.90","9.90"
"2013","August","FFT","FRONTIER AIRLINES","6","246","24","9.90","9.90"
"2013","August","AMX","AEROMEXICO","3","118","25","9.89","9.89"
"2013","August","DAL","DELTA AIRLINES","49","1884","26","9.89","9.89"
"2013","August","AWE","US AIRWAYS","26","947","27","9.88","9.88"
"2013","August","JBU","JETBLUE","21","758","28","9.88","9.88"
"2013","August","CCA","AIR CHINA","2","62","32","9.86","9.86"
"2013","August","TRS","AIRTRAN AIRWAYS","7","184","38","9.84","9.84"
"2013","August","LPE","LAN AIRLINES","1","25","40","9.83","9.83"
"2013","August","ACA","AIR CANADA","28","663","42","9.82","9.82"
"2013","August","UAL","UNITED AIRLINES","486","11014","44","9.81","9.81"
"2013","August","BAW","BRITISH AIRWAYS","7","124","56","9.76","9.76"
"2013","August","TAI","TACA INTERNATIONAL AIRLINES","11","117","94","9.60","9.60"
"2013","August","GTI","ATLAS AIR","1","7","143","9.40","9.40"
"2013","August","ABX","AIRBORNE EXPRESS","29","84","345","8.54","8.54"
"2013","August","NCA","NIPPON CARGO AIRLINES","19","51","373","8.43","8.43"
"2013","August","HAL","HAWAIIAN AIRLINES","24","62","387","8.37","8.37"
"2013","August","FDX","FEDERAL EXPRESS","18","45","400","8.31","8.31"
"2013","August","EVA","EVA AIRWAYS","51","124","411","8.26","8.26"
"2013","August","SIA","SINGAPORE AIRLINES","52","124","419","8.23","8.23"
"2013","August","KAL","KOREAN AIR","65","124","524","7.79","7.79"
"2013","August","CPA","CATHAY PACIFIC AIRWAYS","73","129","566","7.61","7.61"
"2013","August","AAR","ASIANA AIRLINES","111","115","965","5.93","5.93"
"2013","August","PAL","PHILIPPINE AIRLINES","87","62","1403","4.08","4.08"
"2013","August","CAL","CHINA AIRLINES","150","98","1531","3.54","3.54"
"2013","August","ANZ","AIR NEW ZEALAND","128","54","2370","0.00","0.00"
"2014","August","SKW","SKYWEST","17","7713","2","9.99","9.99"
"2014","August","FFT","FRONTIER AIRLINES","2","276","7","9.98","9.98"
"2014","August","CPZ","COMPASS AIRLINES","9","1176","8","9.98","9.98"
"2014","August","VRD","VIRGIN AMERICA","26","2977","9","9.97","9.97"
"2014","August","SWA","SOUTHWEST AIRLINES","39","2509","16","9.95","9.95"
"2014","August","CCA","AIR CHINA","1","62","16","9.95","9.95"
"2014","August","CES","CHINA EASTERN","1","62","16","9.95","9.95"
"2014","August","VIR","VIRGIN ATLANTIC","1","62","16","9.95","9.95"
"2014","August","AFR","AIR FRANCE","2","108","19","9.94","9.94"
"2014","August","ASA","ALASKA AIRLINES","22","1098","20","9.94","9.94"
"2014","August","AAL","AMERICAN AIRLINES","40","1908","21","9.94","9.94"
"2014","August","WJA","WESTJET AIRLINES","3","124","24","9.93","9.93"
"2014","August","DAL","DELTA AIRLINES","47","1825","26","9.92","9.92"
"2014","August","ACA","AIR CANADA","20","705","28","9.92","9.92"
"2014","August","UAL","UNITED AIRLINES","332","10914","30","9.91","9.91"
"2014","August","AWE","US AIRWAYS","32","1007","32","9.91","9.91"
"2014","August","BAW","BRITISH AIRWAYS","4","125","32","9.90","9.90"
"2014","August","JBU","JETBLUE","25","668","37","9.89","9.89"
"2014","August","TRS","AIRTRAN AIRWAYS","4","95","42","9.87","9.87"
"2014","August","SWR","SWISS INTERNATIONAL AIRLINES","3","62","48","9.86","9.86"
"2014","August","AMX","AEROMEXICO","12","196","61","9.82","9.82"
"2014","August","HAL","HAWAIIAN AIRLINES","7","66","106","9.68","9.68"
"2014","August","TAI","TACA INTERNATIONAL AIRLINES","12","90","133","9.60","9.60"
"2014","August","XLF","XL AIRWAYS","3","18","167","9.50","9.50"
"2014","August","FDX","FEDERAL EXPRESS","15","69","217","9.35","9.35"
"2014","August","ABX","AIRBORNE EXPRESS","26","84","310","9.08","9.08"
"2014","August","NCA","NIPPON CARGO AIRLINES","18","52","346","8.97","8.97"
"2014","August","SIA","SINGAPORE AIRLINES","50","124","403","8.80","8.80"
"2014","August","EVA","EVA AIRWAYS","73","141","518","8.46","8.46"
"2014","August","CPA","CATHAY PACIFIC AIRWAYS","66","124","532","8.41","8.41"
"2014","August","KAL","KOREAN AIR","93","122","762","7.73","7.73"
"2014","August","ANZ","AIR NEW ZEALAND","51","54","944","7.19","7.19"
"2014","August","PAL","PHILIPPINE AIRLINES","67","68","985","7.07","7.07"
"2014","August","AAR","ASIANA AIRLINES","113","102","1108","6.70","6.70"
"2014","August","CAL","CHINA AIRLINES","177","116","1526","5.45","5.45"
"2014","August","CKS","KALITTA AIR","47","14","3357","0.00","0.00"
"2015","August","SKW","SKYWEST","19","6598","3","9.97","9.97"
"2015","August","SCX","SUN COUNTRY","2","164","12","9.86","9.86"
"2015","August","DAL","DELTA AIRLINES","35","2287","15","9.83","9.83"
"2015","August","THY","TURKISH AIRLINES","1","63","16","9.82","9.82"
"2015","August","ANA","ALL NIPPON AIRWAYS","1","62","16","9.82","9.82"
"2015","August","CES","CHINA EASTERN","1","62","16","9.82","9.82"
"2015","August","CSN","CHINA SOUTHERN AIRLINES","1","62","16","9.82","9.82"
"2015","August","ASA","ALASKA AIRLINES","19","1140","17","9.81","9.81"
"2015","August","FFT","FRONTIER AIRLINES","7","371","19","9.78","9.78"
"2015","August","SWA","SOUTHWEST AIRLINES","51","2614","20","9.78","9.78"
"2015","August","CPZ","COMPASS AIRLINES","24","1110","22","9.75","9.75"
"2015","August","VRD","VIRGIN AMERICA","76","3404","22","9.74","9.74"
"2015","August","BAW","BRITISH AIRWAYS","3","125","24","9.73","9.73"
"2015","August","AFR","AIR FRANCE","3","121","25","9.72","9.72"
"2015","August","SWR","SWISS INTERNATIONAL AIRLINES","3","102","29","9.66","9.66"
"2015","August","ETD","ETIHAD AIRWAYS","2","62","32","9.63","9.63"
"2015","August","AAL","AMERICAN AIRLINES","93","2863","32","9.63","9.63"
"2015","August","UAL","UNITED AIRLINES","364","10875","33","9.62","9.62"
"2015","August","ACA","AIR CANADA","26","734","35","9.60","9.60"
"2015","August","AMX","AEROMEXICO","7","176","40","9.55","9.55"
"2015","August","WJA","WESTJET AIRLINES","6","126","48","9.46","9.46"
"2015","August","JBU","JETBLUE","52","913","57","9.35","9.35"
"2015","August","VIR","VIRGIN ATLANTIC","7","106","66","9.25","9.25"
"2015","August","TAI","TACA INTERNATIONAL AIRLINES","13","124","105","8.80","8.80"
"2015","August","NCA","NIPPON CARGO AIRLINES","8","52","154","8.24","8.24"
"2015","August","FDX","FEDERAL EXPRESS","16","84","190","7.82","7.82"
"2015","August","SIA","SINGAPORE AIRLINES","28","123","228","7.40","7.40"
"2015","August","GTI","ATLAS AIR","21","82","256","7.07","7.07"
"2015","August","HAL","HAWAIIAN AIRLINES","42","124","339","6.13","6.13"
"2015","August","EVA","EVA AIRWAYS","49","138","355","5.94","5.94"
"2015","August","CAL","CHINA AIRLINES","41","106","387","5.58","5.58"
"2015","August","JAL","JAPAN AIRLINES","25","61","410","5.32","5.32"
"2015","August","CPA","CATHAY PACIFIC AIRWAYS","68","150","453","4.82","4.82"
"2015","August","ABX","AIRBORNE EXPRESS","1","2","500","4.29","4.29"
"2015","August","PAL","PHILIPPINE AIRLINES","39","70","557","3.63","3.63"
"2015","August","KAL","KOREAN AIR","68","122","557","3.63","3.63"
"2015","August","ANZ","AIR NEW ZEALAND","30","53","566","3.53","3.53"
"2015","August","AAR","ASIANA AIRLINES","89","107","832","0.49","0.49"
"2015","August","CKS","KALITTA AIR","7","8","875","0.00","0.00"
"2016","August","EJA","NETJETS AVIATION","2","448","4","9.98","9.98"
"2016","August","SKW","SKYWEST","41","6356","6","9.98","9.98"
"2016","August","AFR","AIR FRANCE","1","124","8","9.97","9.97"
"2016","August","BAW","BRITISH AIRWAYS","1","123","8","9.97","9.97"
"2016","August","KLM","ROYAL DUTCH AIRLINES","1","79","13","9.95","9.95"
"2016","August","VRD","VIRGIN AMERICA","48","3763","13","9.95","9.95"
"2016","August","SCX","SUN COUNTRY","3","162","19","9.93","9.93"
"2016","August","ACA","AIR CANADA","16","768","21","9.93","9.93"
"2016","August","DAL","DELTA AIRLINES","59","2736","22","9.92","9.92"
"2016","August","CPZ","COMPASS AIRLINES","20","913","22","9.92","9.92"
"2016","August","WOW","WOW AIR","1","44","23","9.92","9.92"
"2016","August","SWA","SOUTHWEST AIRLINES","72","2813","26","9.91","9.91"
"2016","August","CSN","CHINA EASTERN","2","62","32","9.88","9.88"
"2016","August","AAL","AMERICAN AIRLINES","101","2907","35","9.88","9.88"
"2016","August","FFT","FRONTIER AIRLINES","19","508","37","9.87","9.87"
"2016","August","ASA","ALASKA AIRLINES","41","1093","38","9.87","9.87"
"2016","August","UAL","UNITED AIRLINES","482","12535","38","9.86","9.86"
"2016","August","JBU","JETBLUE","41","1004","41","9.85","9.85"
"2016","August","XLF","XL AIRWAYS","2","26","77","9.73","9.73"
"2016","August","ETD","ETIHAD AIRWAYS","5","62","81","9.71","9.71"
"2016","August","HAL","HAWAIIAN AIRLINES","14","123","114","9.59","9.59"
"2016","August","WJA","WESTJET AIRLINES","15","124","121","9.57","9.57"
"2016","August","VOI","VOLARIS","14","106","132","9.53","9.53"
"2016","August","NCA","NIPPON CARGO AIRLINES","8","53","151","9.46","9.46"
"2016","August","TAI","TACA INTERNATIONAL AIRLINES","15","97","155","9.45","9.45"
"2016","August","AMX","AEROMEXICO","31","192","161","9.42","9.42"
"2016","August","EAL","EASTERN AIRLINES","1","6","167","9.40","9.40"
"2016","August","CCA","AIR CHINA","17","96","177","9.37","9.37"
"2016","August","FDX","FEDERAL EXPRESS","20","90","222","9.21","9.21"
"2016","August","SIA","SINGAPORE AIRLINES","29","124","234","9.16","9.16"
"2016","August","CAL","CHINA AIRLINES","27","105","257","9.08","9.08"
"2016","August","CMP","COPA AIRLINES","16","62","258","9.08","9.08"
"2016","August","GTI","ATLAS AIR","26","93","280","9.00","9.00"
"2016","August","AAR","ASIANA AIRLINES","22","72","306","8.91","8.91"
"2016","August","AIC","AIR INDIA","8","25","320","8.86","8.86"
"2016","August","JAL","JAPAN AIRLINES","23","62","371","8.68","8.68"
"2016","August","EVA","EVA AIRWAYS","68","140","486","8.27","8.27"
"2016","August","CPA","CATHAY PACIFIC AIRWAYS","72","144","500","8.21","8.21"
"2016","August","ANZ","AIR NEW ZEALAND","28","53","528","8.11","8.11"
"2016","August","FJI","FIJI AIRWAYS","5","8","625","7.77","7.77"
"2016","August","KAL","KOREAN AIR","81","124","653","7.67","7.67"
"2016","August","PAL","PHILIPPINE AIRLINES","67","88","761","7.28","7.28"
"2016","August","PAC","POLAR AIR CARGO","45","19","2368","1.54","1.54"
"2016","August","QFA","QANTAS AIRWAYS","123","51","2412","1.39","1.39"
"2016","August","CKS","KALITTA AIR","70","25","2800","0.00","0.00"
"2017","AUGUST","AFR","AIR FRANCE","1","157","6","9.97","9.97"
"2017","AUGUST","SKW","SKYWEST","50","6618","8","9.96","9.96"
"2017","AUGUST","DLH","LUFTHANSA","2","125","16","9.92","9.92"
"2017","AUGUST","SWR","SWISS INTERNATIONAL AIRLINES","1","62","16","9.92","9.92"
"2017","AUGUST","QXE","HORIZON AIR","1","52","19","9.90","9.90"
"2017","AUGUST","CPZ","COMPASS AIRLINES","17","841","20","9.90","9.90"
"2017","AUGUST","ASA","ALASKA AIRLINES","24","1112","22","9.89","9.89"
"2017","AUGUST","VRD","VIRGIN AMERICA","89","3876","23","9.89","9.89"
"2017","AUGUST","BAW","BRITISH AIRWAYS","3","124","24","9.88","9.88"
"2017","AUGUST","DAL","DELTA AIRLINES","70","2620","27","9.87","9.87"
"2017","AUGUST","SWA","SOUTHWEST AIRLINES","96","2995","32","9.84","9.84"
"2017","AUGUST","CCA","AIR CHINA","2","62","32","9.84","9.84"
"2017","AUGUST","FFT","FRONTIER AIRLINES","13","376","35","9.83","9.83"
"2017","AUGUST","NCA","NIPPON CARGO AIRLINES","2","55","36","9.82","9.82"
"2017","AUGUST","SCX","SUN COUNTRY","6","159","38","9.81","9.81"
"2017","AUGUST","XLF","XL AIRWAYS","1","26","38","9.81","9.81"
"2017","AUGUST","JBU","JETBLUE","46","1146","40","9.80","9.80"
"2017","AUGUST","UAL","UNITED AIRLINES","564","14016","40","9.80","9.80"
"2017","AUGUST","ACA","AIR CANADA","40","871","46","9.77","9.77"
"2017","AUGUST","AAL","AMERICAN AIRLINES","111","2387","47","9.77","9.77"
"2017","AUGUST","AAR","ASIANA AIRLINES","4","66","61","9.70","9.70"
"2017","AUGUST","WJA","WESTJET AIRLINES","14","186","75","9.62","9.62"
"2017","AUGUST","ETD","ETIHAD AIRWAYS","2","26","77","9.62","9.62"
