"districtna","shape_area","shape_len","url","zoning_sim","geometry","multigeom"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","15000.0378076","550.000428385","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.40522914389874 37.73610656378605, -122.40557400496925 37.73608619147645, -122.40558040772189 37.73615466179821, -122.40558681162064 37.736223132100484, -122.40559321439682 37.73629160241993, -122.4052483524016 37.736311975685894, -122.40490348905979 37.73633234706004, -122.40489708691553 37.736263876703525, -122.40489068478301 37.73619540634593, -122.40488428152796 37.73612693600552, -122.40522914389874 37.73610656378605))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","144323.890036","1821.86702076","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.40440345511882 37.73652711981986, -122.40457588675505 37.736516934549705, -122.40458882308549 37.736653867740316, -122.40459528956711 37.736722334361446, -122.40462116015003 37.73699620076123, -122.40462762782553 37.737064667358375, -122.40464703092358 37.73727006714294, -122.40465996635884 37.73740699942615, -122.40469877301969 37.7378177989511, -122.40475746382393 37.73843908860435, -122.40441960745135 37.73853373001759, -122.40425625123932 37.73857948906295, -122.40406700626386 37.73847228761823, -122.40404783630427 37.738269337153284, -122.40400903416304 37.73785853832728, -122.40397023015903 37.73744773859631, -122.40395729712186 37.737310806219995, -122.40393789591934 37.73710540632326, -122.40392496184394 37.736968473053075, -122.40391202781618 37.73683153977841, -122.40390556082009 37.73676307313935, -122.40389909383602 37.736694606499206, -122.40389262686384 37.736626139857876, -122.40388615992666 37.736557674116305, -122.40402467167246 37.73654949322162, -122.40423102343537 37.736537304837675, -122.40440345511882 37.73652711981986))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","106500.713827","1486.27345737","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.40183712425394 37.738153662946296, -122.40223720197824 37.737705607905745, -122.4025187355366 37.73786509607844, -122.4026595033476 37.73794484035227, -122.40280027146072 37.7380245844569, -122.403011423618 37.73814419985526, -122.40315219248632 37.73822394353684, -122.40336897791035 37.73834674776005, -122.40353790036573 37.73844243929987, -122.40373497845223 37.73855407970087, -122.40385622326549 37.73862276100882, -122.40385695584433 37.73862318355979, -122.40385767846782 37.738623616185066, -122.40385839227024 37.738624058866264, -122.40385909611734 37.73862451162176, -122.40385978885162 37.738624973568996, -122.40386047276492 37.738625445572175, -122.40386114556536 37.73862592676708, -122.40386180725304 37.73862641715379, -122.40386245782787 37.73862691673225, -122.40386309840122 37.73862742458325, -122.40386372786175 37.73862794162603, -122.40386434507505 37.738628467878925, -122.40386495112946 37.738629001521865, -122.40386554493665 37.738629544374845, -122.40386612760797 37.738630095518786, -122.40386669685161 37.73863065408944, -122.40386725382497 37.73863122096931, -122.40386779963936 37.738631795239264, -122.40386833089173 37.73863237695431, -122.40386885096201 37.73863296515851, -122.40386935649333 37.73863356170862, -122.40386984970823 37.738634164766324, -122.40387032947234 37.738634774349855, -122.40387079580879 37.738635391360106, -122.4038712486714 37.73863601399538, -122.40387168806014 37.73863664225575, -122.40387211286372 37.738637277060256, -122.40387252305909 37.73863791750813, -122.4038729197806 37.73863856358105, -122.40387330302828 37.73863921527901, -122.40387367053336 37.73863987263866, -122.40387402454151 37.73864053472248, -122.40387436389524 37.73864120064794, -122.4038746886408 37.73864187221683, -122.40387499759755 37.73864254764565, -122.40387529305745 37.7386432277987, -122.40387557272857 37.73864391181171, -122.40387583658783 37.738644598783885, -122.40387608695016 37.73864529048022, -122.40387632147764 37.73864598423487, -122.40387654021634 37.73864668184952, -122.40387674427755 37.73864738240501, -122.40387693139256 37.73864808593797, -122.40387710494147 37.73864879149254, -122.40387726154411 37.738649500024614, -122.40387740344624 37.738650210596646, -122.40387752949036 37.738650922326144, -122.40387763967655 37.73865163521312, -122.40387773402777 37.73865235015836, -122.40387781367843 37.738653067143595, -122.40387787631366 37.73865378440375, -122.4038779242022 37.73865450190222, -122.40387795509844 37.738655220576476, -122.40387797124787 37.738655939488964, -122.40387797151627 37.7386566586581, -122.40387795474616 37.73865737720131, -122.40387792322936 37.7386580959828, -122.40387787580833 37.73865881412002, -122.40387781361757 37.73865953159474, -122.40387773436517 37.738660247542676, -122.40387763920864 37.73866096284635, -122.40387752923617 37.73866167568579, -122.4038774033595 37.738662387880986, -122.40387726155565 37.73866309853108, -122.40387710493579 37.73866380671692, -122.40387693120817 37.73866451157434, -122.40387674271082 37.73866521576916, -122.4038765404856 37.738665915679704, -122.40387632119888 37.7386666140635, -122.40387608704998 37.7386673081813, -122.40387583692772 37.738667998952366, -122.40387557196637 37.73866868635829, -122.40387529216598 37.73866937039913, -122.40387499750352 37.73867005017402, -122.40387468797893 37.73867072568294, -122.40387436359215 37.738671396925874, -122.40387402434332 37.738672063902875, -122.40387367020925 37.738672725713116, -122.40387330232433 37.73867338233816, -122.40387291955427 37.73867403379644, -122.40387252303333 37.73867468006957, -122.4038721116041 37.73867532027503, -122.40387168642401 37.738675955295385, -122.40387124747001 37.73867658422975, -122.4038707947421 37.73867720707816, -122.40387032824027 37.738677823840575, -122.40386984905271 37.73867843269698, -122.40386935611431 37.738679036368225, -122.40386885049017 37.73867963213347, -122.40386833106905 37.73868022091192, -122.4038677978509 37.73868080270353, -122.4038672531045 37.738681377471636, -122.40386669564926 37.73868194343293, -122.40386612553142 37.738682502389, -122.4038655438622 37.738683053420786, -122.40386495061854 37.73868359562739, -122.40386434468914 37.73868412992797, -122.40386372720843 37.738684656304216, -122.4038630969958 37.738685172972794, -122.40386245750052 37.738685681680316, -122.40386180643083 37.73868618156271, -122.40386114489797 37.738686671700755, -122.40386047176762 37.73868715211273, -122.40385978819715 37.7386876236812, -122.40385909532098 37.738688086387825, -122.40385839082423 37.738688538467606, -122.403857678133 37.73868898076632, -122.40385695500171 37.73868941422154, -122.40385622251857 37.73868983701325, -122.40385548068353 37.7386902491414, -122.40385472951972 37.738690651506865, -122.4038539701384 37.73869104319046, -122.40385320251646 37.73869142329137, -122.40385242670013 37.73869179361125, -122.40385164266624 37.73869215324923, -122.40385085154925 37.73869250218705, -122.40385005219169 37.73869283954217, -122.40384924461654 37.73869316621538, -122.40384843106958 37.73869348126925, -122.40384761041636 37.738693784722045, -122.4038467838144 37.738694077456344, -122.40384595010619 37.73869435858959, -122.40384511040304 37.73869462720263, -122.4038442647511 37.73869488509712, -122.40384335453281 37.73869514763977, -122.40353899181892 37.738780403429864, -122.40314051306817 37.738892020727285, -122.40303365696957 37.738831489444614, -122.40289288707775 37.73875174562952, -122.40275211748796 37.73867200164518, -122.4026113493346 37.73859225747331, -122.40240019541386 37.73847264138531, -122.40225942688137 37.738392896808726, -122.40211865980844 37.73831315294547, -122.40183712425394 37.738153662946296))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","121207.230837","1604.02427958","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.38580362815895 37.72097022107038, -122.38589275147908 37.72087114722352, -122.38645535732914 37.72119049629536, -122.38758058346214 37.72182918362734, -122.38717452142205 37.722280588857075, -122.38676283623671 37.72204691471964, -122.38604929192222 37.721641896792555, -122.38548668442316 37.72132254670567, -122.38580362815895 37.72097022107038))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","112379.414369","1599.85721983","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.39035349909626 37.722186655117056, -122.39055396487217 37.721963789210314, -122.39076495238152 37.72208353660578, -122.39096595068035 37.7218600765312, -122.39107144396766 37.72191994991762, -122.39117693740197 37.72197982230825, -122.39138792598327 37.722099569488634, -122.39152858578548 37.72217940042471, -122.39166924473282 37.72225923030914, -122.39180990513927 37.72233906090729, -122.39195056471371 37.72241889135469, -122.39209122570146 37.72249872071405, -122.39244352021892 37.722698659790225, -122.3920418697106 37.723144883319605, -122.39168976526658 37.72294505173926, -122.39154910497656 37.72286522098731, -122.39126778419175 37.72270555989556, -122.39112712367404 37.7226257286549, -122.39098646348127 37.722545898146166, -122.39077547541397 37.72242615023722, -122.39063481708776 37.722346318387046, -122.39056448691525 37.722306402867204, -122.39035349909626 37.722186655117056))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","120237.645056","1600.92336191","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.38978996431464 37.72281315109785, -122.39019269884203 37.72236542289273, -122.39033373086255 37.72244546736204, -122.39061504865693 37.72260513069078, -122.39089636879382 37.722764793325496, -122.39110735799412 37.72288454011052, -122.39131834903121 37.723004287398055, -122.39143034397765 37.723067848431526, -122.3918809943105 37.72332360954968, -122.39147807251686 37.72377123479194, -122.39102741972252 37.72351547216935, -122.39091542558033 37.7234519107393, -122.3907044339447 37.723332163639725, -122.39063410391331 37.72329224724875, -122.39049344298886 37.72321241616, -122.39021212313456 37.7230527516557, -122.38993080451169 37.722893087376406, -122.38978996431464 37.72281315109785))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","109253.45144","1804.40747699","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.39362425354955 37.72309872444905, -122.39299127059873 37.72273949654239, -122.3927802787754 37.72261975312824, -122.3929797273371 37.72239816737245, -122.39319071996394 37.722517909514586, -122.39382370308003 37.72287713454263, -122.39402478768561 37.72265372635681, -122.39506834708763 37.72324594761683, -122.39482637058866 37.723780927325215, -122.39362425354955 37.72309872444905))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","287415.514743","2158.14016436","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.38735860495375 37.72237828244681, -122.38776062239309 37.72193137268986, -122.38826354192562 37.72221682594234, -122.38927042749724 37.72278831318682, -122.38927790450671 37.722792556977375, -122.38944911841584 37.722889731878496, -122.38940338999109 37.7229405686035, -122.38896670308833 37.72342602988513, -122.38896246705824 37.72343073908827, -122.38888630003841 37.72351541238637, -122.3884865902858 37.72395975822425, -122.38823584093517 37.72381744040565, -122.38813900654873 37.72376247884423, -122.38785360985948 37.7236004939938, -122.38679808239034 37.72300138630775, -122.38719779708278 37.72255704612938, -122.38735860495375 37.72237828244681))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","120903.045919","1603.30078716","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.3862323630176 37.72363025358302, -122.38663727182342 37.723180149207266, -122.3868350512903 37.7232924087768, -122.38727084257475 37.72353976096218, -122.38748182813416 37.723659514224735, -122.38770687967789 37.72378725002577, -122.38783347451972 37.72385910241481, -122.3879038035606 37.723899019573, -122.38832578170623 37.724138523400704, -122.38792087790418 37.7245886335095, -122.38749889850797 37.72434912824909, -122.38742856925866 37.72430921085205, -122.38734417356956 37.72426130957045, -122.38707692296519 37.72410962144987, -122.38686544754304 37.72398959052196, -122.3862323630176 37.72363025358302))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN","72224.3904783","1121.06613777","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.9","PDR-1-D","POLYGON ((-122.4040503814809 37.768670014975214, -122.40473897106601 37.768628599420424, -122.40481663600201 37.76942378990348, -122.40483322924099 37.769593688339086, -122.40483510128846 37.7696128548747, -122.40477973069578 37.769616327997255, -122.40434038275531 37.76964388688308, -122.40413883022237 37.76965652899813, -122.4040503814809 37.768670014975214))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","119636.635","1594.92511351","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.38813193818733 37.721533322891005, -122.3883329417792 37.721309867306786, -122.3884654373444 37.721385070662144, -122.38860609263325 37.72146490419559, -122.388746747113 37.72154473847913, -122.38891553310516 37.72164053903239, -122.38908432066648 37.721736339324195, -122.38916871347617 37.721784239397024, -122.38980166984311 37.72214348879644, -122.39001265665057 37.722263237535664, -122.38960992159248 37.722710965132805, -122.38939893416295 37.722591215680964, -122.38911761903336 37.72243154944813, -122.38876597595302 37.722231965044735, -122.38855499237665 37.7221122140542, -122.38841433589495 37.72203237956718, -122.38827368084955 37.72195254489311, -122.38813302610619 37.721872710050036, -122.3879302017923 37.72175759013177, -122.38813193818733 37.721533322891005))","false"
"PDR PRODUCTION, DISTRIBUTION, AND REPAIR","21628.6624983","672.856996948","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.11","PDR-2","POLYGON ((-122.38436447121266 37.72257000417807, -122.38476938555333 37.72211990614464, -122.3848476806856 37.7221643488209, -122.3848902885204 37.72286845964279, -122.38436447121266 37.72257000417807))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN","72235.2243469","1120.28575885","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.9","PDR-1-D","POLYGON ((-122.40211318179067 37.76878801455004, -122.40280586677679 37.76874636399346, -122.4028435924785 37.769157227242985, -122.40285616854631 37.769294181037445, -122.4028962015449 37.7697301635062, -122.4021997987922 37.76977019006263, -122.40216150381889 37.76933595026697, -122.40214942323345 37.76919896589411, -122.40211318179067 37.76878801455004))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL","73601.0860852","1152.79020268","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.10","PDR-1-G","POLYGON ((-122.39059380350943 37.75027545653801, -122.39094676677583 37.750271449010114, -122.39127916509726 37.75026767403603, -122.39129042332615 37.75023673396442, -122.39138533761952 37.75125215226717, -122.39104029549942 37.75127207826641, -122.3906924855137 37.75129216211306, -122.39066318324585 37.750990269045126, -122.39064810005675 37.75083487382644, -122.39063401370011 37.75068974638013, -122.39062099157492 37.75055557325322, -122.3906079694738 37.75042139922096, -122.39059380350943 37.75027545653801))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL","76729.7233113","1171.11838473","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.10","PDR-1-G","POLYGON ((-122.38962781468315 37.75026220641534, -122.39031639231332 37.75027662444705, -122.39033692791841 37.750488209549374, -122.39040321508932 37.751171185853316, -122.3904165041145 37.751308098003754, -122.39007152607596 37.75132801742684, -122.38973031511895 37.751347717718446, -122.3897173854817 37.75121078442823, -122.38965288393929 37.75052770531189, -122.38962781468315 37.75026220641534))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","108893.885263","1929.80293258","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.41393769890433 37.78519710781566, -122.41392796544628 37.785149671777845, -122.41378704568292 37.7851676142667, -122.41365720986545 37.78518414472415, -122.41353078988504 37.78520024108928, -122.41344537160629 37.78521111626662, -122.41317203274716 37.78524591750274, -122.41298411204747 37.78526984242308, -122.41291840297411 37.78494443461909, -122.4131063240067 37.78492050978369, -122.41337966169911 37.78488570869782, -122.41346507958998 37.784874832666596, -122.41359149905396 37.78485873727184, -122.41372133431729 37.78484220688577, -122.41386225347904 37.7848242644744, -122.41433102376344 37.78476457834817, -122.41440745989811 37.78513708811682, -122.4144455914624 37.78532292757064, -122.41448383075914 37.78550928255686, -122.41439996045271 37.785519999004876, -122.41426757338353 37.78553691401199, -122.4141649362351 37.78555002760833, -122.4140128904066 37.78556945414276, -122.41385190420415 37.7855900223473, -122.41353872698711 37.78563003572898, -122.41338840345237 37.78564924064024, -122.41323807872801 37.7856684462791, -122.4130689633086 37.78569005194322, -122.4130192929095 37.78544407114226, -122.41299369439467 37.7853172981031, -122.41323799186821 37.78528619490066, -122.41331316036417 37.78527662444266, -122.41346349616293 37.78525748340127, -122.41377669921474 37.78521760675716, -122.41393769890433 37.78519710781566))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","16376.4323422","513.137072599","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.4215122262204 37.78524411784437, -122.42198117114128 37.785184395703716, -122.42200113046144 37.78528310768296, -122.4220137947194 37.78534574123385, -122.42203024444723 37.78542709081234, -122.42204669309938 37.785508441306646, -122.4215775455566 37.78556716842687, -122.42156109742862 37.78548581876879, -122.42154464820162 37.785404469125716, -122.4215122262204 37.78524411784437))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","17635.4398654","534.60262391","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.42057505301491 37.785364833557026, -122.42108540595655 37.78529984157496, -122.42115027035749 37.7856206521415, -122.42064206777623 37.78568426382098, -122.42063987016337 37.785683593066906, -122.42057505301491 37.785364833557026))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL","23752.4897474","778.536972866","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.10","PDR-1-G","POLYGON ((-122.4164578569353 37.76513507671447, -122.41638047563552 37.76432650094875, -122.41663401739451 37.76431119342007, -122.41665694903394 37.764550807790314, -122.41668519312974 37.76484592381291, -122.41675590803135 37.7648416547749, -122.41678211657529 37.765115499067186, -122.4164578569353 37.76513507671447))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL","66512.4256306","1080.31495729","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.10","PDR-1-G","POLYGON ((-122.41586305124233 37.76435773936577, -122.41620800126437 37.76433691400066, -122.41628538069786 37.76514548987814, -122.41585424541486 37.765171517626385, -122.41560638265274 37.765186479691536, -122.41544030124896 37.76519650560555, -122.41540916110881 37.76486787237617, -122.41537405854848 37.76449742841169, -122.4158735334743 37.76446727698974, -122.41586305124233 37.76435773936577))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL","238960.898057","2259.88498714","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.10","PDR-1-G","POLYGON ((-122.41340746432178 37.7648514599071, -122.41357227952814 37.7642201145903, -122.41365771457741 37.763892841739995, -122.41366347092249 37.763870794613524, -122.41367849944902 37.76386988821958, -122.41372008369822 37.76386737727903, -122.41394217669244 37.76385397399971, -122.41421543041395 37.76383748189332, -122.4146695540909 37.763810072719956, -122.41502070872292 37.763788876932935, -122.41502750621055 37.76386060259582, -122.41503391014058 37.763928202566426, -122.4150650305426 37.7642566343632, -122.41510381534854 37.76466596291771, -122.41465192975399 37.764693239089645, -122.41466101078753 37.76478909021967, -122.41476184884768 37.764783003760655, -122.41511289809657 37.76476181399494, -122.41512115773376 37.76484898709698, -122.41512884326154 37.764930095315854, -122.41515571484837 37.76521368478045, -122.41478673865898 37.76523595622791, -122.4147042861221 37.76524093294548, -122.41434553362112 37.76526258542159, -122.41421445142416 37.765270497385345, -122.4140937167127 37.7652777842533, -122.41385569866087 37.76529214927156, -122.413283402617 37.765326686037824, -122.41340746432178 37.7648514599071))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL","79834.4644823","1200.21500361","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.10","PDR-1-G","POLYGON ((-122.41147705198348 37.76433093040844, -122.41216399183187 37.764292066859504, -122.41221336956389 37.764812402052684, -122.41226808072783 37.7653889389001, -122.41158139802234 37.76543059969756, -122.41152642604176 37.76485126496657, -122.41147705198348 37.76433093040844))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL","13546.3326626","480.617570623","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.10","PDR-1-G","POLYGON ((-122.41796870854817 37.765264193084604, -122.41848613841549 37.765232947231965, -122.41850981307262 37.76548025282843, -122.41825109791613 37.76549587653112, -122.418164859522 37.76550108490643, -122.41807862109243 37.76550629231774, -122.41799238265085 37.765511499665976, -122.41796870854817 37.765264193084604))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL","50052.6395956","1392.31140355","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.10","PDR-1-G","POLYGON ((-122.40694728299721 37.764952644067115, -122.40694037095413 37.76488420396291, -122.40660203619343 37.76490468153119, -122.4065863406336 37.76474037330115, -122.40657587657195 37.76463083388288, -122.4069127241132 37.764610446217944, -122.40692378261203 37.764719949862446, -122.40692654695236 37.764747325552484, -122.40727149698189 37.764726447101, -122.40729223283942 37.76493176557406, -122.40730605754926 37.76506864393725, -122.4073198811984 37.76520552321469, -122.40733004363888 37.76530614361032, -122.4073438674227 37.76544302468099, -122.40735561898275 37.76555937352107, -122.40736806056793 37.7656825658443, -122.40702304466197 37.76570281922391, -122.4066802037963 37.76572294268081, -122.40666612877823 37.765575608809364, -122.40700810732582 37.76555491083893, -122.40700173397458 37.765491804438895, -122.4069988526225 37.765463277990676, -122.40699475205548 37.765422680548724, -122.40698770264349 37.765352872825005, -122.40698502947068 37.765326396880006, -122.40698184217649 37.76529484098492, -122.40697493009283 37.76522640178764, -122.40696801802193 37.76515796258916, -122.40696110596376 37.76508952338944, -122.40695419502994 37.765021083269275, -122.40694728299721 37.764952644067115))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL","80033.371625","1199.90630888","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.10","PDR-1-G","POLYGON ((-122.40561002894727 37.76468928492653, -122.40629991993534 37.76464753486518, -122.40640454875151 37.765742838278605, -122.40571304772587 37.76578342430508, -122.40561002894727 37.76468928492653))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL","18050.9041448","540.848192731","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.10","PDR-1-G","POLYGON ((-122.4165126089827 37.765352112778565, -122.4169265536549 37.76532712103482, -122.41695549547265 37.76562951287909, -122.41696335761782 37.76571166534448, -122.41696597836005 37.765739050400065, -122.41655203254066 37.76576404226198, -122.41654154912531 37.76565450472316, -122.4165126089827 37.765352112778565))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - GENERAL","32845.578703","965.75645552","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.10","PDR-1-G","POLYGON ((-122.41256482871803 37.76559128259683, -122.4129961622302 37.76556511051457, -122.41301034423681 37.765713377561326, -122.41295115755067 37.76593967854692, -122.41275670121213 37.76668315817605, -122.41266891566745 37.76668804244103, -122.41259991472431 37.76596099108204, -122.41256482871803 37.76559128259683))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN","196284.314956","2125.84146645","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.9","PDR-1-D","POLYGON ((-122.39866504819432 37.76760390815308, -122.39964020021984 37.76683455786747, -122.40022103782395 37.76729752684268, -122.39924527928704 37.768067362075705, -122.39819660625757 37.7688946969816, -122.3976157676244 37.76843171727918, -122.39866504819432 37.76760390815308))","false"
"PRODUCTION, DISTRIBUTION & REPAIR - 1 - DESIGN","194197.336944","2081.50941186","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_210.9","PDR-1-D","POLYGON ((-122.39836750004653 37.769030912125125, -122.4003919316738 37.76743373999063, -122.40076432344182 37.76773055550874, -122.40079075374712 37.76803032845459, -122.40079203139395 37.768044809298395, -122.3989518143783 37.769496651232, -122.39894204818556 37.76948886706151, -122.39836750004653 37.769030912125125))","false"
"RESIDENTIAL- COMMERCIAL, HIGH DENSITY","82169.1392027","1256.6939242","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.3","RC-4","POLYGON ((-122.41789722258417 37.78813695064492, -122.41817044097142 37.788101500708265, -122.41821847306073 37.788338762593625, -122.41794525382362 37.78837421264007, -122.4179726995997 37.78850979195233, -122.41804845959784 37.78888401916954, -122.41795234106738 37.78889641982722, -122.41781186831162 37.78891454449171, -122.41768847370284 37.78893046533004, -122.41758599983041 37.788943686418584, -122.41736027604964 37.78897280933483, -122.41720656506364 37.7889926409567, -122.41711547613312 37.789004392281406, -122.41708403480638 37.78884771364487, -122.41705682144173 37.78871210514565, -122.41703505057596 37.78860361762241, -122.4170078362551 37.78846800912438, -122.41696565548416 37.78825781519241, -122.41735932217944 37.78820674008387, -122.417434524702 37.78819698354324, -122.41752439079816 37.788185323937626, -122.41771792295545 37.78816021465837, -122.41780330362361 37.78814913607774, -122.41789722258417 37.78813695064492))","false"
