"eas_baseid","address","address_number","address_number_suffix","street_name","street_type","zip_code","cnn","longitude","latitude","point","supdist","supervisor","supdistpad","numbertext","supname","nhood",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"301360","805 LAKE ST","805",,"LAKE","ST","94118","8017000","-122.46817583","37.78637332","POINT (-122.46818 37.786373)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Inner Richmond","5","8","4","11"
"366637","575 BERRY ST","575",,"BERRY","ST","94107","2957000","-122.40063375","37.76948829","POINT (-122.400635 37.76949)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Mission Bay","33","1","9","4"
"414976","151 VERNON ST","151",,"VERNON","ST","94132","13230000","-122.46828476","37.71523217","POINT (-122.468285 37.715233)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Lakeshore","65","10","1","24"
"321626","1550 29TH AVE","1550",,"29TH","AVE","94122","1617000","-122.48718417","37.75841281","POINT (-122.48718 37.75841)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Sunset/Parkside","39","10","7","35"
"395618","990 RUTLAND ST","990",,"RUTLAND","ST","94134","11212000","-122.40878635","37.71009327","POINT (-122.40878 37.710094)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Visitacion Valley","75","9","9","40"
"347838","249 GLENVIEW DR","249",,"GLENVIEW","DR","94131","6223000","-122.44629988","37.74840215","POINT (-122.4463 37.7484)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Twin Peaks","48","7","5","38"
"283471","1568 LOMBARD ST","1568",,"LOMBARD","ST","94123","8454201","-122.42734496","37.80128087","POINT (-122.427345 37.80128)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","Russian Hill","17","4","6","13"
"331205","2086 44TH AVE","2086",,"44TH","AVE","94116","1984000","-122.50264809","37.747754","POINT (-122.50265 37.747753)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","39","10","7","35"
"446274","900 MINNESOTA ST","900",,"MINNESOTA","ST","94107","9056000","-122.39086299","37.75967168","POINT (-122.39086 37.75967)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Potrero Hill","55","2","9","26"
"295824","1031 SCOTT ST","1031",,"SCOTT","ST","94115","11693000","-122.43725497","37.77940103","POINT (-122.437256 37.7794)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Hayes Valley","97","4","11","39"
"333362","2227 43RD AVE","2227",,"43RD","AVE","94116","1964000","-122.50195716","37.74507971","POINT (-122.50196 37.74508)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","39","10","7","35"
"297506","305 DIVISADERO ST","305",,"DIVISADERO","ST","94117","4800101","-122.43760771","37.772415","POINT (-122.43761 37.772415)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Hayes Valley","112","7","11","3"
"319597","1917 JUDAH ST","1917",,"JUDAH","ST","94122","7659000","-122.48278409","37.76119786","POINT (-122.48278 37.761196)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Golden Gate Park","39","10","7","35"
"340890","2722 15TH AVE","2722",,"15TH","AVE","94127","631000","-122.47069324","37.73728404","POINT (-122.470695 37.737286)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","46","10","8","41"
"424107","1568 STOCKTON ST","1568",,"STOCKTON","ST","94133","12213000","-122.40894335","37.80032479","POINT (-122.40894 37.800323)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","North Beach","106","6","3","23"
"398047","810 RED LEAF CT","810",,"RED LEAF","CT","94134","10950000","-122.42695126","37.70859426","POINT (-122.42695 37.708595)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Excelsior","58","9","9","7"
"452266","328 BRAZIL AVE","328",,"BRAZIL","AVE","94112","3096000","-122.43211276","37.72318582","POINT (-122.43211 37.723186)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Outer Mission","90","9","1","7"
"504181","2619 A 22ND ST","2619","A","22ND","ST","94110","1179000","-122.4072192","37.75590502","POINT (-122.40722 37.755905)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Potrero Hill","53","3","2","20"
"313921","819 44TH AVE","819",,"44TH","AVE","94121","1975000","-122.5049816","37.77307031","POINT (-122.50498 37.77307)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","8","8","4","29"
"420707","163 GOLD MINE DR","163",,"GOLD MINE","DR","94131","6253000","-122.43926692","37.74240498","POINT (-122.43927 37.742405)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","57","9","5","10"
"352399","17 VALLETTA CT","17",,"VALLETTA","CT","94131","13124101","-122.44490427","37.73669393","POINT (-122.4449 37.736694)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","West of Twin Peaks","72","9","8","41"
"309061","650 35TH AVE","650",,"35TH","AVE","94121","1766000","-122.49491175","37.77672273","POINT (-122.49491 37.776722)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","8","8","4","29"
"328291","1885 46TH AVE","1885",,"46TH","AVE","94122","2026000","-122.50555958","37.75136676","POINT (-122.50556 37.751366)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","39","10","7","35"
"312859","796 23RD AVE","796",,"23RD","AVE","94121","1217000","-122.48179628","37.77282736","POINT (-122.4818 37.772827)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Outer Richmond","8","8","4","29"
"393495","225 RUTLAND ST","225",,"RUTLAND","ST","94134","11205000","-122.40555949","37.71617921","POINT (-122.405556 37.71618)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","McLaren Park","75","9","9","40"
"467876","188 MINNA ST","188",,"MINNA","ST","94105","9041000","-122.4013752","37.78629049","POINT (-122.401375 37.78629)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","South of Market","32","1","10","8"
"404195","488 DAY ST","488",,"DAY","ST","94131","4622000","-122.43288672","37.74276337","POINT (-122.432884 37.742764)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Noe Valley","84","9","5","22"
"424238","1577 SACRAMENTO ST","1577",,"SACRAMENTO","ST","94109","11246000","-122.41866492","37.7916022","POINT (-122.41866 37.791603)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Russian Hill","16","6","3","21"
"415188","262 VICTORIA ST","262",,"VICTORIA","ST","94132","13284000","-122.46503685","37.71546312","POINT (-122.465034 37.71546)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","65","10","1","24"
"455653","2503 BRYANT ST","2503",,"BRYANT","ST","94110","3313000","-122.40902904","37.75417965","POINT (-122.40903 37.75418)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Potrero Hill","53","3","2","20"
"412318","200 HOWTH ST","200",,"HOWTH","ST","94112","7062000","-122.45122399","37.72080032","POINT (-122.451225 37.7208)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","81","10","1","24"
"404919","827 SAN JOSE AVE","827",,"SAN JOSE","AVE","94110","11438101","-122.42314955","37.74185647","POINT (-122.42315 37.741856)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Glen Park","83","9","2","2"
"284316","2517 VAN NESS AVE","2517",,"VAN NESS","AVE","94123","13167101","-122.42445963","37.79879708","POINT (-122.42446 37.798798)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Russian Hill","15","4","6","13"
"386509","20 GAMBIER ST","20",,"GAMBIER","ST","94134","5989000","-122.42285232","37.72847538","POINT (-122.42285 37.728474)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","92","9","2","7"
"431002","1351 OAK ST","1351",,"OAK","ST","94117","9763000","-122.44151391","37.77232043","POINT (-122.44151 37.77232)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Haight Ashbury","112","7","11","3"
"301386","4752 CALIFORNIA ST","4752",,"CALIFORNIA","ST","94118","3585000","-122.46865889","37.78487381","POINT (-122.46866 37.784874)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Inner Richmond","5","8","4","11"
"449708","2262 JACKSON ST","2262",,"JACKSON","ST","94115","7402000","-122.43233943","37.79301127","POINT (-122.43234 37.79301)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Marina","102","4","6","30"
"286758","2261 SACRAMENTO ST","2261",,"SACRAMENTO","ST","94115","11253000","-122.43011013","37.79005799","POINT (-122.43011 37.79006)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Japantown","102","4","6","30"
"373364","1114 HOLLISTER AVE","1114",,"HOLLISTER","AVE","94124","6962000","-122.39258859","37.7201151","POINT (-122.392586 37.720116)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Visitacion Valley","88","2","9","1"
"442245","4255 18TH ST","4255",,"18TH","ST","94114","893000","-122.43701892","37.76057573","POINT (-122.43702 37.760574)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Twin Peaks","38","3","5","5"
"445661","356 12TH ST","356",,"12TH","ST","94103","546000","-122.41419397","37.77030525","POINT (-122.41419 37.770306)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","South of Market","32","1","10","20"
"314430","1223 42ND AVE","1223",,"42ND","AVE","94122","1932000","-122.50219547","37.76381798","POINT (-122.5022 37.763817)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Sunset/Parkside","39","10","7","35"
"314533","1243 40TH AVE","1243",,"40TH","AVE","94122","1889000","-122.5000283","37.76358932","POINT (-122.50003 37.763588)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Sunset/Parkside","39","10","7","35"
"431538","718 CLAYTON ST","718",,"CLAYTON","ST","94117","4133000","-122.44801052","37.76850444","POINT (-122.44801 37.768505)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Haight Ashbury","25","7","11","3"
"382218","304 WINFIELD ST","304",,"WINFIELD","ST","94110","13680000","-122.41976941","37.74109592","POINT (-122.41977 37.741096)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Glen Park","83","9","2","2"
"282307","36 RETIRO WAY","36",,"RETIRO","WAY","94123","10967000","-122.43787156","37.80480425","POINT (-122.437874 37.804806)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Marina","17","4","6","13"
"395194","566 MUNICH ST","566",,"MUNICH","ST","94112","9450000","-122.43021861","37.71684386","POINT (-122.43022 37.716843)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","McLaren Park","90","9","1","7"
"360137","3264 17TH ST","3264",,"17TH","ST","94110","796000","-122.41894413","37.76369006","POINT (-122.418945 37.76369)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Castro/Upper Market","53","3","2","20"
"296229","812 ARGUELLO BLVD","812",,"ARGUELLO","BLVD","94118","2429000","-122.45808655","37.77501359","POINT (-122.458084 37.775013)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Inner Richmond","12","8","4","18"
"469641","238 DOWNEY ST","238",,"DOWNEY","ST","94117","4965000","-122.44650443","37.76476594","POINT (-122.4465 37.764767)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Haight Ashbury","114","7","11","3"
"318066","1307 43RD AVE","1307",,"43RD","AVE","94122","1955000","-122.50311389","37.7622021","POINT (-122.50311 37.762203)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","39","10","7","35"
"390993","301 PARIS ST","301",,"PARIS","ST","94112","10253000","-122.43312724","37.72375048","POINT (-122.43313 37.72375)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Outer Mission","90","9","1","7"
"490352","1221 05TH AVE","1221",,"05TH","AVE","94122","284000","-122.46245784","37.76561028","POINT (-122.462456 37.76561)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Inner Sunset","109","7","11","14"
"328782","1955 41ST AVE","1955",,"41ST","AVE","94116","1917000","-122.50017155","37.75028519","POINT (-122.50017 37.750286)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","39","10","7","35"
"310555","710 32ND AVE","710",,"32ND","AVE","94121","1705000","-122.49166255","37.77568997","POINT (-122.49166 37.77569)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","8","8","4","29"
"372081","1242 PALOU AVE","1242",,"PALOU","AVE","94124","10219000","-122.38407707","37.73040792","POINT (-122.38408 37.730408)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Bayview Hunters Point","86","2","9","1"
"334969","2349 15TH AVE","2349",,"15TH","AVE","94116","627000","-122.47169299","37.74414543","POINT (-122.471695 37.744144)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","44","10","8","41"
"331825","2171 41ST AVE","2171",,"41ST","AVE","94116","1919000","-122.49989275","37.74628231","POINT (-122.49989 37.74628)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","39","10","7","35"
"406919","27 NORDHOFF ST","27",,"NORDHOFF","ST","94131","9641000","-122.44122472","37.73354085","POINT (-122.44122 37.73354)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","West of Twin Peaks","95","9","5","41"
"294438","2532 POST ST","2532",,"POST","ST","94115","10655000","-122.44363825","37.78410145","POINT (-122.44364 37.7841)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Japantown","103","8","11","31"
"359190","74 SHOTWELL ST","74",,"SHOTWELL","ST","94103","11832000","-122.41690748","37.76730288","POINT (-122.41691 37.767303)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","South of Market","53","3","2","20"
"319807","1418 20TH AVE","1418",,"20TH","AVE","94122","1007000","-122.47770712","37.76124655","POINT (-122.47771 37.761246)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Inner Sunset","39","10","7","35"
"366105","921 HARRISON ST","921",,"HARRISON","ST","94107","6720000","-122.40210478","37.77850057","POINT (-122.40211 37.7785)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","Mission Bay","32","1","10","34"
"412402","215 LOUISBURG ST","215",,"LOUISBURG","ST","94112","8501000","-122.44998945","37.72016419","POINT (-122.44999 37.720165)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","81","10","1","24"
"325431","1719 28TH AVE","1719",,"28TH","AVE","94122","1588000","-122.48654438","37.75525197","POINT (-122.48654 37.755253)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Sunset/Parkside","39","10","7","35"
"373567","1080 INGERSON AVE","1080",,"INGERSON","AVE","94124","7251000","-122.39427715","37.72012741","POINT (-122.39428 37.720127)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","88","2","9","1"
"378395","1785 BANCROFT AVE","1785",,"BANCROFT","AVE","94124","2711000","-122.39563862","37.72691544","POINT (-122.39564 37.726917)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","86","2","9","1"
"310074","775 41ST AVE","775",,"41ST","AVE","94121","1907000","-122.50182382","37.77412441","POINT (-122.50182 37.774124)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","8","8","4","29"
"306960","426 17TH AVE","426",,"17TH","AVE","94118","753000","-122.47579402","37.77987958","POINT (-122.47579 37.77988)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Inner Richmond","5","8","4","29"
"291210","2625 BAKER ST","2625",,"BAKER","ST","94123","2630000","-122.44560693","37.79523819","POINT (-122.44561 37.79524)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Pacific Heights","14","4","6","13"
"316932","1398 19TH AVE","1398",,"19TH","AVE","94122","910101","-122.47674082","37.76185451","POINT (-122.47674 37.761856)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Sunset/Parkside","109","10","7","14"
"359867","375 NOE ST","375",,"NOE","ST","94114","9612000","-122.43267081","37.76308399","POINT (-122.43267 37.763084)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Haight Ashbury","38","3","5","5"
"348672","15 TERESITA BLVD","15",,"TERESITA","BLVD","94127","12498000","-122.45173436","37.74504519","POINT (-122.45174 37.745045)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Glen Park","72","9","8","41"
"320027","1450 16TH AVE","1450",,"16TH","AVE","94122","679000","-122.47337341","37.76088142","POINT (-122.47337 37.760883)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","109","10","8","14"
"298013","23 BAKER ST","23",,"BAKER","ST","94117","2604000","-122.44084796","37.77153858","POINT (-122.44085 37.771538)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Haight Ashbury","112","7","11","3"
"293655","525 LAUREL ST","525",,"LAUREL","ST","94118","8175000","-122.44969759","37.78571203","POINT (-122.4497 37.785713)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Lone Mountain/USF","11","8","6","31"
"278279","1558 POWELL ST","1558",,"POWELL","ST","94133","10694000","-122.41039471","37.79915702","POINT (-122.41039 37.799156)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","North Beach","106","6","3","6"
"382345","59 SANTA MARINA ST","59",,"SANTA MARINA","ST","94110","11576000","-122.42170891","37.74032224","POINT (-122.42171 37.740322)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Glen Park","61","9","2","2"
"445427","163 VICKSBURG ST","163",,"VICKSBURG","ST","94114","13276000","-122.42831863","37.75249944","POINT (-122.42832 37.7525)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Mission","84","3","5","22"
"388200","330 MADISON ST","330",,"MADISON","ST","94134","8602000","-122.42243051","37.72481903","POINT (-122.42243 37.72482)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","McLaren Park","90","9","2","7"
"388700","307 GIRARD ST","307",,"GIRARD","ST","94134","6198000","-122.40477117","37.72846282","POINT (-122.40477 37.728462)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","91","2","2","25"
"276224","2216 MASON ST","2216",,"MASON","ST","94133","8834000","-122.41304487","37.80409782","POINT (-122.41305 37.804096)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","Russian Hill","106","6","3","23"
"450520","267 WILSON ST","267",,"WILSON","ST","94112","13671000","-122.46202727","37.70939023","POINT (-122.46203 37.70939)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Outer Mission","66","10","1","28"
"299768","1125 COLE ST","1125",,"COLE","ST","94117","4245000","-122.44981663","37.76360255","POINT (-122.449814 37.763603)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Inner Sunset","114","7","11","3"
"370420","5 CAIRE TER","5",,"CAIRE","TER","94107","3723000","-122.3988092","37.75223197","POINT (-122.39881 37.75223)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Potrero Hill","54","2","9","26"
"304903","438 34TH AVE","438",,"34TH","AVE","94121","1741000","-122.49413588","37.78082669","POINT (-122.49413 37.780827)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Outer Richmond","8","8","4","29"
"377707","48 SCOTIA AVE","48",,"SCOTIA","AVE","94124","11677000","-122.40179396","37.7337686","POINT (-122.401794 37.73377)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","87","2","9","1"
"429685","1089 UNION ST","1089",,"UNION","ST","94133","12856000","-122.41711377","37.79931765","POINT (-122.417114 37.799316)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Nob Hill","107","6","3","32"
"356001","718 FAXON AVE","718",,"FAXON","AVE","94112","5431000","-122.45970471","37.72624669","POINT (-122.4597 37.726246)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","71","9","8","41"
"371314","1435 YORK ST","1435",,"YORK","ST","94110","13775000","-122.40755485","37.7492102","POINT (-122.407555 37.74921)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Mission","53","3","2","20"
"387762","94 NAPLES ST","94",,"NAPLES","ST","94112","9487000","-122.42660091","37.72725893","POINT (-122.4266 37.72726)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Outer Mission","90","9","1","7"
"383207","3589 MISSION ST","3589",,"MISSION","ST","94110","9142000","-122.42358142","37.73908493","POINT (-122.423584 37.739086)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Glen Park","61","9","2","2"
"274882","490 33RD AVE","490",,"33RD","AVE","94121","1721000","-122.49314872","37.77995708","POINT (-122.49315 37.779957)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Outer Richmond","8","8","4","29"
"339072","2590 36TH AVE","2590",,"36TH","AVE","94116","1815000","-122.49337476","37.73874695","POINT (-122.49338 37.738747)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Lakeshore","40","10","7","35"
"362020","3750 21ST ST","3750",,"21ST","ST","94114","1121000","-122.43127626","37.75653523","POINT (-122.431274 37.756535)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Noe Valley","52","3","5","5"
"344185","240 CASELLI AVE","240",,"CASELLI","AVE","94114","3758000","-122.44369804","37.7595083","POINT (-122.443695 37.75951)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Twin Peaks","115","3","5","5"
"490874","308 ARLETA AVE","308",,"ARLETA","AVE","94134","2446000","-122.40901211","37.71474202","POINT (-122.40901 37.71474)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Visitacion Valley","75","9","9","40"
"401548","3874 25TH ST","3874",,"25TH","ST","94114","1450000","-122.42671514","37.75038048","POINT (-122.42671 37.75038)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","52","3","5","22"
"478500","1754 BAY ST","1754",,"BAY","ST","94123","2791000","-122.43588374","37.80295087","POINT (-122.43588 37.80295)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Marina","17","4","6","13"
"383289","309 BENNINGTON ST","309",,"BENNINGTON","ST","94110","2923000","-122.41779051","37.7374053","POINT (-122.41779 37.737404)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Portola","61","9","2","2"
"351678","61 BURLWOOD DR","61",,"BURLWOOD","DR","94127","3377000","-122.45394719","37.73489884","POINT (-122.45395 37.734898)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Glen Park","117","9","8","41"
"327048","1819 22ND AVE","1819",,"22ND","AVE","94122","1145000","-122.47998672","37.75366779","POINT (-122.47999 37.753666)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Inner Sunset","39","10","7","35"
"332922","2172 15TH AVE","2172",,"15TH","AVE","94116","625000","-122.47131582","37.74752202","POINT (-122.47131 37.74752)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Inner Sunset","44","10","8","41"
"375341","1747 NEWCOMB AVE","1747",,"NEWCOMB","AVE","94124","9554000","-122.39272851","37.7365966","POINT (-122.39273 37.736595)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Bayview Hunters Point","86","2","9","1"
"451961","1074 VALENCIA ST","1074",,"VALENCIA","ST","94110","13070000","-122.42130277","37.75578857","POINT (-122.4213 37.755787)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","52","3","5","20"
"316777","1323 15TH AVE","1323",,"15TH","AVE","94122","614000","-122.47309719","37.76325182","POINT (-122.4731 37.763252)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Golden Gate Park","109","10","11","14"
"384780","115 GENEBERN WAY","115",,"GENEBERN","WAY","94112","6125000","-122.42480745","37.73322678","POINT (-122.424805 37.733227)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Outer Mission","93","9","2","2"
"389718","394 NAPLES ST","394",,"NAPLES","ST","94112","9490000","-122.43015493","37.7226052","POINT (-122.43015 37.722607)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Outer Mission","90","9","1","7"
"366429","15 BOARDMAN PL","15",,"BOARDMAN","PL","94103","3001000","-122.40317041","37.77503308","POINT (-122.40317 37.775032)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Mission Bay","32","1","10","34"
"458701","998 SUTTER ST","998",,"SUTTER","ST","94109","12327000","-122.41669022","37.78840954","POINT (-122.41669 37.78841)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Tenderloin","50","6","3","21"
"275025","3589 19TH ST","3589",,"19TH","ST","94110","977000","-122.42333536","37.75984954","POINT (-122.42333 37.75985)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Castro/Upper Market","37","3","5","20"
"457644","1288 08TH AVE","1288",,"08TH","AVE","94122","395000","-122.46497974","37.76438001","POINT (-122.46498 37.76438)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Inner Sunset","109","10","11","14"
"385979","279 MAYNARD ST","279",,"MAYNARD","ST","94112","8882000","-122.424274","37.72970818","POINT (-122.42427 37.72971)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Bernal Heights","94","9","1","7"
"449672","570 SUTTER ST","570",,"SUTTER","ST","94108","12323000","-122.40979192","37.78936026","POINT (-122.40979 37.78936)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Financial District/South Beach","19","6","3","21"
"355510","40 HAVELOCK ST","40",,"HAVELOCK","ST","94112","6778000","-122.44234595","37.7271108","POINT (-122.442345 37.72711)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","94","9","1","28"
"317758","1338 36TH AVE","1338",,"36TH","AVE","94122","1803000","-122.49496244","37.76201217","POINT (-122.494965 37.762012)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Sunset/Parkside","39","10","7","35"
"321479","2109 KIRKHAM ST","2109",,"KIRKHAM","ST","94122","7863000","-122.48355459","37.75936483","POINT (-122.48355 37.759365)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Golden Gate Park","39","10","7","35"
"364178","3340 24TH ST","3340",,"24TH","ST","94110","1347000","-122.4193449","37.75234708","POINT (-122.41934 37.752346)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Bernal Heights","53","3","2","20"
