"activity_period","operating_airline","operating_airline_iata_code","published_airline","published_airline_iata_code","geo_summary","geo_region","activity_type_code","price_category_code","terminal","boarding_area","passenger_count"
"202104","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","4394"
"202104","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","44041"
"202104","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","65721"
"202104","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Deplaned","Low Fare","International","A","17518"
"202104","Air India Limited","AI","Air India Limited","AI","International","Asia","Enplaned","Other","International","G","5875"
"202104","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Deplaned","Other","International","A","3903"
"202104","Jazz Aviation","QK","Air Canada","AC","International","Canada","Enplaned","Other","International","G","204"
"202104","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Other","International","G","256"
"202104","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Deplaned","Low Fare","International","A","125"
"202104","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Other","International","G","318"
"202104","Air France","AF","Air France","AF","International","Europe","Deplaned","Other","International","A","887"
"202104","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Other","International","A","1381"
"202104","Air India Limited","AI","Air India Limited","AI","International","Asia","Deplaned","Other","International","G","8468"
"202104","SkyWest Airlines","OO","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 1","B","4626"
"202104","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Other","International","A","2379"
"202104","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Enplaned","Other","Terminal 3","F","62686"
"202104","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Deplaned","Low Fare","Terminal 1","B","42436"
"202104","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","F","62075"
"202104","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Enplaned","Other","International","A","2431"
"202104","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Enplaned","Other","Terminal 2","D","3880"
"202104","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Other","International","A","3438"
"202104","Air France","AF","Air France","AF","International","Europe","Enplaned","Other","International","A","844"
"202104","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Other","International","A","720"
"202104","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Enplaned","Low Fare","Terminal 1","B","24539"
"202104","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Deplaned","Low Fare","Terminal 1","B","22509"
"202104","Swissport USA",,"Swissport USA",,"Domestic","US","Enplaned","Other","International","A","31"
"202104","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","57669"
"202104","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Enplaned","Other","International","G","3719"
"202104","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Other","International","G","1796"
"202104","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Other","International","G","2100"
"202104","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","E","67462"
"202104","United Airlines","UA","United Airlines","UA","Domestic","US","Thru / Transit","Other","Terminal 3","F","32"
"202104","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Other","Terminal 3","F","150607"
"202104","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Deplaned","Other","International","G","3892"
"202104","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Enplaned","Low Fare","International","A","1311"
"202104","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","Terminal 3","E","1123"
"202104","Aeromexico","AM","Aeromexico","AM","International","Mexico","Deplaned","Other","International","A","5507"
"202104","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Other","International","G","12142"
"202104","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","57311"
"202104","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Other","International","A","533"
"202104","Aeromexico","AM","Aeromexico","AM","International","Mexico","Enplaned","Other","International","A","5241"
"202104","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","F","152637"
"202104","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Other","International","A","615"
"202104","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Other","International","A","358"
"202104","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Other","International","A","335"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","E","32990"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Other","Terminal 3","E","38281"
"202103","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Enplaned","Other","International","G","3875"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Deplaned","Low Fare","International","A","51"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","International","G","6196"
"202103","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Other","International","A","679"
"202103","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Other","International","A","2348"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Deplaned","Low Fare","Terminal 1","B","13817"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","F","150168"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Other","Terminal 3","F","142751"
"202103","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","3880"
"202103","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 1","C","8706"
"202103","SkyWest Airlines","OO","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 1","B","2676"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 1","C","33971"
"202103","SkyWest Airlines","OO","American Airlines","AA","Domestic","US","Enplaned","Other","Terminal 1","B","2651"
"202103","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Deplaned","Low Fare","Terminal 1","B","33955"
"202103","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Other","International","A","776"
"202103","United Airlines","UA","United Airlines","UA","International","Central America","Deplaned","Other","International","G","346"
"202103","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Other","International","G","808"
"202103","United Airlines","UA","United Airlines","UA","International","Canada","Deplaned","Other","Terminal 3","E","249"
"202103","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Other","International","G","12347"
"202103","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Enplaned","Low Fare","Terminal 1","B","33033"
"202103","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Other","International","G","240"
"202103","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Deplaned","Other","International","A","1825"
"202103","Emirates","EK","Emirates","EK","International","Middle East","Enplaned","Other","International","A","2234"
"202103","Emirates","EK","Emirates","EK","International","Middle East","Deplaned","Other","International","A","1324"
"202103","United Airlines","UA","United Airlines","UA","International","Canada","Enplaned","Other","Terminal 3","F","295"
"202103","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Enplaned","Low Fare","International","A","15480"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 1","C","33304"
"202103","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Other","International","G","1057"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Other","International","G","15193"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 2","D","8895"
"202103","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Other","International","G","420"
"202103","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Other","International","G","240"
"202103","SkyWest Airlines","OO","United Airlines","UA","International","Canada","Deplaned","Other","Terminal 3","F","774"
"202103","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Other","International","G","1332"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Enplaned","Low Fare","Terminal 1","B","14500"
"202103","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Deplaned","Low Fare","International","A","15407"
"202103","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Other","International","A","2949"
"202103","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Other","International","G","936"
"202103","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Other","International","A","2987"
"202103","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Other","International","G","2326"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","International","Mexico","Enplaned","Low Fare","International","A","280"
"202103","United Airlines","UA","United Airlines","UA","International","Canada","Deplaned","Other","Terminal 3","F","295"
"202103","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 1","B","61390"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Thru / Transit","Other","Terminal 3","F","176"
"202103","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Other","International","A","776"
"202103","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Other","International","G","210"
"202103","Air France","AF","Air France","AF","International","Europe","Enplaned","Other","International","A","541"
"202103","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Enplaned","Other","International","G","3875"
"202103","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Other","International","A","2348"
"202103","SkyWest Airlines","OO","United Airlines","UA","International","Canada","Deplaned","Other","Terminal 3","F","774"
"202103","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Enplaned","Other","International","A","2237"
"202103","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 1","C","8706"
"202103","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Other","International","G","732"
"202103","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","42035"
"202103","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Deplaned","Other","International","G","3994"
"202103","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Deplaned","Other","International","A","1825"
"202103","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Enplaned","Other","International","A","1472"
"202103","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Enplaned","Other","International","A","424"
"202103","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Other","International","A","2949"
"202103","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Other","International","G","732"
"202103","Aeromexico","AM","Aeromexico","AM","International","Mexico","Deplaned","Other","International","A","4186"
"202103","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","27461"
"202103","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Deplaned","Other","International","A","3325"
"202103","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","25783"
"202103","Air India Limited","AI","Air India Limited","AI","International","Asia","Enplaned","Other","International","G","8003"
"202103","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Enplaned","Other","Terminal 2","D","3879"
"202103","COPA Airlines, Inc.","CM","COPA Airlines, Inc.","CM","International","Central America","Enplaned","Other","International","G","76"
"202103","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","F","62573"
"202103","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Other","International","G","936"
"202103","Aeromexico","AM","Aeromexico","AM","International","Mexico","Enplaned","Other","International","A","3423"
"202103","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Other","International","A","554"
"202103","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Other","International","G","628"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Other","Terminal 3","E","38281"
"202103","United Airlines","UA","United Airlines","UA","International","Central America","Enplaned","Other","International","G","456"
"202103","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","International","G","1356"
"202103","COPA Airlines, Inc.","CM","COPA Airlines, Inc.","CM","International","Central America","Deplaned","Other","International","G","64"
"202103","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","Terminal 3","E","111"
"202103","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Enplaned","Other","Terminal 3","F","62476"
"202103","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Other","International","G","1568"
"202103","United Airlines","UA","United Airlines","UA","International","Canada","Enplaned","Other","Terminal 3","E","68"
"202103","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Other","International","G","12138"
"202103","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Other","International","G","815"
"202103","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","Terminal 3","F","10538"
"202103","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Other","International","A","597"
"202103","Swiss International","LX","Swiss International","LX","International","Europe","Deplaned","Other","International","G","396"
"202103","SkyWest Airlines","OO","United Airlines","UA","International","Canada","Enplaned","Other","Terminal 3","F","327"
"202103","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 2","D","96"
"202103","SkyWest Airlines","OO","American Airlines","AA","Domestic","US","Enplaned","Other","Terminal 1","B","2651"
"202103","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","27461"
"202103","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Other","International","A","2987"
"202103","British Airways","BA","British Airways","BA","International","Europe","Deplaned","Other","International","A","574"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","E","32990"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 2","D","9678"
"202103","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","F","62573"
"202103","Air France","AF","Air France","AF","International","Europe","Deplaned","Other","International","A","584"
"202103","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 1","C","8850"
"202103","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 2","D","96"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","International","Mexico","Deplaned","Low Fare","International","A","158"
"202103","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Other","International","A","464"
"202103","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Other","International","G","12138"
"202103","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Other","International","G","420"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Other","International","G","15193"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Thru / Transit","Other","Terminal 3","F","176"
"202103","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","42035"
"202103","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Enplaned","Other","International","A","643"
"202103","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Other","International","G","808"
"202103","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Enplaned","Other","International","G","691"
"202103","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Other","International","G","210"
"202103","SkyWest Airlines","OO","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 1","B","2676"
"202103","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 1","C","8850"
"202103","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 2","D","120"
"202103","SkyWest Airlines","OO","United Airlines","UA","Domestic","US","Enplaned","Other","Terminal 3","F","62476"
"202103","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Deplaned","Low Fare","Terminal 1","B","33955"
"202103","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Other","International","G","357"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","International","G","6196"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Deplaned","Low Fare","International","A","51"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Other","Terminal 3","F","142751"
"202103","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","F","150168"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Enplaned","Low Fare","International","A","148"
"202103","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Other","International","A","572"
"202103","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Other","International","A","438"
"202103","Air India Limited","AI","Air India Limited","AI","International","Asia","Deplaned","Other","International","G","7818"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Deplaned","Low Fare","Terminal 1","B","13817"
"202103","Jazz Aviation","QK","Air Canada","AC","International","Canada","Deplaned","Other","International","G","391"
"202103","Jazz Aviation","QK","Air Canada","AC","International","Canada","Enplaned","Other","International","G","172"
"202103","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","3880"
"202103","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Other","International","G","329"
"202103","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Enplaned","Other","International","A","643"
"202103","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Other","International","G","682"
"202103","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Enplaned","Other","International","A","1472"
"202103","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Other","International","A","1012"
"202103","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Deplaned","Other","International","A","6856"
"202103","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Enplaned","Low Fare","International","A","15480"
"202103","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Deplaned","Low Fare","International","A","15407"
"202103","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Other","International","A","679"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Enplaned","Low Fare","Terminal 1","B","14500"
"202103","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 2","D","120"
"202103","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","41847"
"202103","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Other","International","G","1332"
"202103","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Deplaned","Other","International","G","442"
"202103","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Deplaned","Other","International","A","6856"
"202103","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","41847"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 1","C","33971"
"202103","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Enplaned","Low Fare","Terminal 1","B","33033"
"202103","SkyWest Airlines","OO","United Airlines","UA","International","Canada","Enplaned","Other","Terminal 3","F","327"
"202103","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Other","Terminal 1","B","62054"
"202103","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Other","International","G","1057"
"202103","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Other","International","A","438"
"202103","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Enplaned","Other","International","A","2237"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","Domestic","US","Enplaned","Low Fare","International","A","148"
"202103","Emirates","EK","Emirates","EK","International","Middle East","Deplaned","Other","International","A","1324"
"202103","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","4481"
"202103","British Airways","BA","British Airways","BA","International","Europe","Enplaned","Other","International","A","534"
"202103","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Other","International","G","11397"
"202103","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Other","International","A","464"
"202103","Jazz Aviation","QK","Air Canada","AC","International","Canada","Deplaned","Other","International","G","391"
"202103","British Airways","BA","British Airways","BA","International","Europe","Enplaned","Other","International","A","534"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","International","Mexico","Deplaned","Low Fare","International","A","158"
"202103","JetBlue Airways","B6","JetBlue Airways","B6","International","Mexico","Enplaned","Low Fare","International","A","280"
"202103","COPA Airlines, Inc.","CM","COPA Airlines, Inc.","CM","International","Central America","Deplaned","Other","International","G","64"
"202103","Emirates","EK","Emirates","EK","International","Middle East","Enplaned","Other","International","A","2234"
"202103","Swiss International","LX","Swiss International","LX","International","Europe","Deplaned","Other","International","G","396"
"202103","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Enplaned","Other","International","G","691"
"202103","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Enplaned","Other","Terminal 2","D","3879"
"202103","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 1","B","61390"
"202103","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","25783"
"202103","Air France","AF","Air France","AF","International","Europe","Enplaned","Other","International","A","541"
"202103","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Other","Terminal 1","B","62054"
"202103","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Enplaned","Other","International","A","8013"
"202103","Air France","AF","Air France","AF","International","Europe","Deplaned","Other","International","A","584"
"202103","Aeromexico","AM","Aeromexico","AM","International","Mexico","Enplaned","Other","International","A","3423"
"202103","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Other","International","A","554"
"202103","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Other","International","A","597"
"202103","Aeromexico","AM","Aeromexico","AM","International","Mexico","Deplaned","Other","International","A","4186"
"202103","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Other","International","G","357"
"202103","British Airways","BA","British Airways","BA","International","Europe","Deplaned","Other","International","A","574"
"202103","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Other","International","A","572"
"202103","Air India Limited","AI","Air India Limited","AI","International","Asia","Deplaned","Other","International","G","7818"
"202103","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","Terminal 3","E","111"
"202103","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","Terminal 3","F","10538"
"202103","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Deplaned","Other","International","A","3325"
"202103","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Other","International","A","1012"
"202103","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Other","International","G","682"
"202103","Jazz Aviation","QK","Air Canada","AC","International","Canada","Enplaned","Other","International","G","172"
"202103","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Other","International","G","1356"
"202103","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Deplaned","Other","International","G","3994"
"202103","Air India Limited","AI","Air India Limited","AI","International","Asia","Enplaned","Other","International","G","8003"
"202103","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Other","International","G","329"
"202103","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Deplaned","Other","International","G","442"
"202103","United Airlines","UA","United Airlines","UA","International","Central America","Deplaned","Other","International","G","346"
"202103","United Airlines","UA","United Airlines","UA","International","Central America","Enplaned","Other","International","G","456"
"202103","COPA Airlines, Inc.","CM","COPA Airlines, Inc.","CM","International","Central America","Enplaned","Other","International","G","76"
"202103","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Other","International","G","2326"
"202103","United Airlines","UA","United Airlines","UA","International","Canada","Enplaned","Other","Terminal 3","F","295"
"202103","United Airlines","UA","United Airlines","UA","International","Canada","Enplaned","Other","Terminal 3","E","68"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 2","D","9678"
"202103","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Other","International","G","1568"
"202103","United Airlines","UA","United Airlines","UA","International","Canada","Deplaned","Other","Terminal 3","F","295"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 2","D","8895"
"202103","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 1","C","33304"
"202103","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Other","International","G","12347"
"202103","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Other","International","G","815"
"202103","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Other","International","G","628"
"202103","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","4481"
"202103","United Airlines","UA","United Airlines","UA","International","Canada","Deplaned","Other","Terminal 3","E","249"
"202103","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Other","International","G","11397"
"202103","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Enplaned","Other","International","A","424"
"202103","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Enplaned","Other","International","A","8013"
"202102","Aeromexico","AM","Aeromexico","AM","International","Mexico","Enplaned","Other","International","A","1838"
"202102","Aeromexico","AM","Aeromexico","AM","International","Mexico","Deplaned","Other","International","A","2470"
"202102","Air Canada","AC","Air Canada","AC","International","Canada","Enplaned","Other","International","G","528"
"202102","Air Canada","AC","Air Canada","AC","International","Canada","Deplaned","Other","International","G","514"
"202102","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Other","International","G","135"
"202102","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Other","International","G","110"
"202102","SkyWest Airlines","OO","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 1","B","1712"
"202102","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","26245"
"202102","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 1","C","4810"
"202102","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Other","International","G","272"
"202102","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Deplaned","Other","International","G","3249"
"202102","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Other","International","G","236"
"202102","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Other","International","G","10792"
"202102","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Other","Terminal 3","E","18726"
"202102","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Enplaned","Other","International","G","2752"
"202102","Swiss International","LX","Swiss International","LX","International","Europe","Deplaned","Other","International","G","319"
