"id","year","mode","language","finweigh","general","stpvnbrd","swcndnbrd","cityligh","wtrswr","water","sewer","swclnbrd","stclnbrd","stswc","recparsy","parkvis","athfield","recpart","parkfa","recpract","parkgr","parklp","parkcl","libsystm","libmai","libbra","libonlin","libbo","onlibsvc","netlibsvc","libsta","conmalib","connelib","trspwlk","trsppub","trspbike","trsptaxi","trspdaln","trspcpl","trspptns","trspuber","munovr","mun12mth","muntim","muncle","munsaf","munmgmtcro","muncou","safdnb","safnnb","hrd311","cont311","use311sv","info311","infowebm","svc311","svcwebmo","phone311","web311","kids","k0to5","k6to18","kprisch","kpubsch","knosch","kqschl","dhouse","ownrenhm","dlivedsf","movesf","dincome","dage","gender","dsexornt","dethnic","primlang_1","primlang_2","primlang_3","primlang_4","deduc","disablephys","disablement","zipcode","district","mixed_1","mixed_2","mixed_3","mixed_4","issue1","issue2","issue3"
"199610122","1996",,,"1","3",,,,,,,,,,,,,"2","3",,"4",,,,"2","3",,"2",,,"4",,,,,,,,,,,,,,,,,,"4","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94133",,,,,,,,
"199610123","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"1","2","4",,"3","5","3",,,,,,,,,,,,,,,,,"2",,"2",,,"2","1","1","4",,,,,"4",,,"94132",,,,,,,,
"199610124","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","3",,"3","4","4",,,,,,,,,,,,,,,,,"1",,"2",,,"3","1","3","2",,,,,"4",,,"94132",,,,,,,,
"199610125","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"3","4",,,"5","2","1",,,,,,,,,,,,,,,,,"1",,"4",,,"3","2","3","2",,,,,,,,"94102",,,,,,,,
"200710483","2007","1","1","0.8961830735",,"3",,,,,,"3","2",,,"3",,"2","2",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,"94110","9",,,,,,,
"199610126","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","2",,"3","2","2",,,,,,,,,,,,,,,,,"2",,"2",,,"3","2","1","2",,,,,"4",,,"94118",,,,,,,,
"199610127","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"2","1",,,,,,,,,,,,,,,,,,"1","2","3",,"2","4","3",,,,,,,,,,,,,,,,,"2",,"5",,,"3","2","3","2",,,,,"4",,,"94112",,,,,,,,
"199610128","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"3","2","2",,"3","3","3",,,,,,,,,,,,,,,,,"2",,"2",,,"3","2","3","4",,,,,"4",,,"94104",,,,,,,,
"199610129","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"1","1","1",,"1","5","4",,,,,,,,,,,,,,,,,"2",,"3",,,"3","2","2","4",,,,,"4",,,"94133",,,,,,,,
"199610130","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"2","2",,,,,,,,,,,,,,,,,,"1","3","3",,"3","3","1",,,,,,,,,,,,,,,,,"2",,"3",,,"3","1","3","4",,,,,"4",,,"94110",,,,,,,,
"199610131","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"3","2",,,,,,,,,,,,,,,,,"2",,"5",,,"4","1","3","1",,,,,"4",,,"94124",,,,,,,,
"199610132","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"4","2",,,,,,,,,,,,,,,,,"2",,"5",,,"4","1","3","1",,,,,"2",,,"94134",,,,,,,,
"199610133","1996",,,"1","3",,,,,,,,,,,,,"1",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"4","4","4",,"4","4","4",,,,,,,,,,,,,,,,,"1",,"2",,,"4","1","3","2",,,,,"3",,,"94121",,,,,,,,
"199610134","1996",,,"1","4",,,,,,,,,,,,,"2","1",,"3",,,,"1","2",,"4",,,"5",,,,,,,,,,,,,"3","3","2",,"4","2","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94112",,,,,,,,
"199610135","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","2",,,,,,,,,,,,,,,,,,"3","4","3",,"4","4","3",,,,,,,,,,,,,,,,,"2",,"4",,,"4","1","3","2",,,,,"4",,,"94131",,,,,,,,
"199610136","1996",,,"1","3",,,,,,,,,,,,,"1","2",,"3",,,,,,,"2",,,"5",,,,,,,,,,,,,"4","2","3",,"3","5","4",,,,,,,,,,,,,,,,,"2",,"4",,,"4","2","3","2",,,,,"4",,,"94131",,,,,,,,
"199610137","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"3","2",,,"4","3","2",,,,,,,,,,,,,,,,,"3",,"2",,,"4","1",,"2",,,,,"2",,,"94124",,,,,,,,
"199610138","1996",,,"1","3",,,,,,,,,,,,,"2",,,"3",,,,"3",,,"4",,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,"5",,,"4","2","3","2",,,,,"1",,,"94103",,,,,,,,
"199610139","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"1","1","1",,"1","3","1",,,,,,,,,,,,,,,,,"1",,"5",,,"4","1","3","5",,,,,"3",,,"94110",,,,,,,,
"199610140","1996",,,"1","4",,,,,,,,,,,,,"1","3",,"4",,,,"2","4",,"4",,,"5",,,,,,,,,,,,,"3","3","3",,"3","4","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94129",,,,,,,,
"199610141","1996",,,"1","3",,,,,,,,,,,,,"2","2",,"4",,,,"4","4",,"4",,,"4",,,,,,,,,,,,,"3","2","3",,"3","4","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94115",,,,,,,,
"200712589","2007","2","1","1.143175602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","2","2",,,,,,,,,,,,,,,,,,,,,"94121","1",,,,,,,
"200712638","2007","2","1","1.0165184736",,"2",,,,,,"2","2",,,,,"2",,,,,,,"2","2",,,,,,,,,,,,,,,,,,,,,,,"4","3",,,,,,,,,,"2","2","2",,,,,,,,"2",,,,,,,,,,,,,"94122","4",,,,,,,
"199610142","1996",,,"1","4",,,,,,,,,,,,,"2",,,"1",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,"1",,"3",,,"4","1","3","4",,,,,"4",,,"94117",,,,,,,,
"200711763","2007","2","1","1.2818276882",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","2","2",,,,,,,,,,,,,,,,,,,,,"94112","11",,,,,,,
"199610143","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","3",,"3","3","1",,,,,,,,,,,,,,,,,"1",,"3",,,"4","1","4","4",,,,,"2",,,"94109",,,,,,,,
"199610144","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"2","2","2",,"4","4","1",,,,,,,,,,,,,,,,,"1",,"3",,,"4","2","3","4",,,,,"4",,,"94132",,,,,,,,
"199610145","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"3","1","1",,"3","2","1",,,,,,,,,,,,,,,,,"1",,"5",,,"4","1","3","4",,,,,"4",,,"94109",,,,,,,,
"199610146","1996",,,"1","5",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"5","4",,,,,,,,,,,,,,,,,"1",,"5",,,"4","1","3","4",,,,,"4",,,"94111",,,,,,,,
"199610147","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,"3","3",,"4","5","4",,,,,,,,,,,,,,,,,"1",,"5",,,"4","1","3","4",,,,,"3",,,"94122",,,,,,,,
"199610148","1996",,,"1","2",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"3","2",,,"2","5","5",,,,,,,,,,,,,,,,,"2",,"2",,,"4","2","3","4",,,,,"4",,,"94109",,,,,,,,
"199610149","1996",,,"1","2",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"2","1",,,,,,,,,,,,,,,,,"2",,"5",,,"4","1","3","4",,,,,"3",,,"94110",,,,,,,,
"199610150","1996",,,"1","2",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"3","1",,,,,,,,,,,,,,,,,"2",,"5",,,"4","1","3","4",,,,,"4",,,"94116",,,,,,,,
"199610151","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"2","1",,,,,,,,,,,,,,,,,,"4","2","2",,"1","3","3",,,,,,,,,,,,,,,,,"2",,"5",,,"4","1","3","4",,,,,"4",,,"94115",,,,,,,,
"199610152","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"5","2","1",,"3","5","4",,,,,,,,,,,,,,,,,"2",,"5",,,"4","1","3","10",,,,,"2",,,"94110",,,,,,,,
"199610153","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"4","3","3",,"3","3","2",,,,,,,,,,,,,,,,,"1",,"5",,,"5","2","3","1",,,,,"1",,,"94102",,,,,,,,
"199610154","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"3","2",,,,,,,,,,,,,,,,,"1",,"5",,,"5","2","3","1",,,,,"3",,,"94103",,,,,,,,
"199610155","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"3","3",,,,,,,,,,,,,,,,,"2",,"5",,,"5","2","3","1",,,,,"2",,,"94124",,,,,,,,
"199610156","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"3","1",,,,,,,,,,,,,,,,,"3",,"5",,,"5","1","4","1",,,,,"2",,,"94115",,,,,,,,
"199610157","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"2","2",,,,,,,,,,,,,,,,,"1",,"5",,,"5","2",,"2",,,,,"2",,,"94109",,,,,,,,
"199610158","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"5","3","3",,"3","3","2",,,,,,,,,,,,,,,,,"1",,"5",,,"5","1","3","2",,,,,"1",,,"94114",,,,,,,,
"199610159","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"4","4",,,,,,,,,,,,,,,,,"2",,"5",,,"5","1","3","2",,,,,"3",,,"94116",,,,,,,,
"199610160","1996",,,"1","4",,,,,,,,,,,,,"2",,,"3",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,"4","4",,,,,,,,,,,,,,,,,"1",,"5",,,"5","1",,"5",,,,,"2",,,"94110",,,,,,,,
"199610161","1996",,,"1","3",,,,,,,,,,,,,"1",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"5","4",,,,,,,,,,,,,,,,,"2",,"5",,,"5","2","3","5",,,,,"3",,,"94112",,,,,,,,
"199610162","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"4","2","4",,"5","3","3",,,,,,,,,,,,,,,,,"3",,"5",,,"5","1","3","5",,,,,"2",,,"94127",,,,,,,,
"199610163","1996",,,"1","2",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,"4",,"5",,,"5","2","4","5",,,,,"3",,,"94112",,,,,,,,
"199610164","1996",,,"1","2",,,,,,,,,,,,,"2","4",,,,,,"1",,,"4",,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,"4",,"5",,,"5","2","4","5",,,,,"2",,,"94110",,,,,,,,
"199610165","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,"2",,"5",,,"5","1","3","6",,,,,"1",,,"94122",,,,,,,,
"199610166","1996",,,"1","1",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,"1",,,,"4","3",,,,,,,,,,,,,,,,,"1",,"2",,,"5","1","3","4",,,,,"4",,,"94111",,,,,,,,
"199610167","1996",,,"1","3",,,,,,,,,,,,,"1",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"4","4",,,,,,,,,,,,,,,,,"1",,"5",,,"5","2","3","4",,,,,"3",,,"94109",,,,,,,,
"199610168","1996",,,"1","1",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"3","3",,,,,,,,,,,,,,,,,"1",,"5",,,"5","2","2","4",,,,,"2",,,"94102",,,,,,,,
"199610169","1996",,,"1","2",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"2","1","3",,"3","4","4",,,,,,,,,,,,,,,,,"1",,"5",,,"5","2","3","4",,,,,"4",,,"94108",,,,,,,,
"199610170","1996",,,"1","2",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"5","1",,,,,,,,,,,,,,,,,"1",,"5",,,"5","1","3","4",,,,,"3",,,"94115",,,,,,,,
"199610171","1996",,,"1","5",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"3","1",,,,,,,,,,,,,,,,,"1",,"5",,,"5","1",,"4",,,,,"1",,,"94124",,,,,,,,
"199610172","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"2","1",,,,,,,,,,,,,,,,,,"1","1","1",,"2","2","1",,,,,,,,,,,,,,,,,"1",,"5",,,"5","2","2","4",,,,,"4",,,"94114",,,,,,,,
"199610173","1996",,,"1","3",,,,,,,,,,,,,"2","2",,"4",,,,,,,"3",,,"2",,,,,,,,,,,,,"3","1","3",,"2","3","3",,,,,,,,,,,,,,,,,"1",,"5",,,"5","1","3","4",,,,,"4",,,"94132",,,,,,,,
"199610174","1996",,,"1","2",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"3","2","3",,"4","4","1",,,,,,,,,,,,,,,,,"2",,"5",,,"5","1","3","4",,,,,"2",,,"94109",,,,,,,,
"199610175","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,"2",,"5",,,"5","1","3","4",,,,,"4",,,"94112",,,,,,,,
"199610176","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"2","2","4",,"4","3","2",,,,,,,,,,,,,,,,,"2",,"5",,,"5","1","3","4",,,,,"3",,,"94114",,,,,,,,
"199610177","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"4","2",,,,,,,,,,,,,,,,,"2",,"5",,,"5","2","3","4",,,,,"2",,,"94122",,,,,,,,
"199610178","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"4","3",,,,,,,,,,,,,,,,,"2",,"5",,,"5","2","3","4",,,,,"3",,,"94127",,,,,,,,
"199610179","1996",,,"1","1",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"5","2",,,,,,,,,,,,,,,,,"3",,"5",,,"5","1","3","4",,,,,"4",,,"94127",,,,,,,,
"199610180","1996",,,"1","2",,,,,,,,,,,,,"2",,,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","3",,"3","5","3",,,,,,,,,,,,,,,,,,,"5",,,"5","1","3","4",,,,,"4",,,"94122",,,,,,,,
"199610181","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"4","4","4",,"4","3","3",,,,,,,,,,,,,,,,,"3",,"5",,,"5","2","3","10",,,,,"2",,,"94134",,,,,,,,
"199610182","1996",,,"1","4",,,,,,,,,,,,,"2",,,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"2","2","3",,"3","3","3",,,,,,,,,,,,,,,,,,,"5",,,"6","2",,"2",,,,,"4",,,"94121",,,,,,,,
"199610183","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"4","3","3",,"3","4","4",,,,,,,,,,,,,,,,,"5",,"4",,,"6","1",,"2",,,,,"2",,,"94133",,,,,,,,
"199610039","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,"5",,,"6","1","3","4",,,,,"2",,,"94131",,,,,,,,
"199610184","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,"2",,"3","2","1",,,,,,,,,,,,,,,,,"1",,"5",,,"6","2","3","4",,,,,"3",,,"94112",,,,,,,,
"199610185","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"4","1",,,,,,,,,,,,,,,,,"1",,"5",,,"6","1","3","4",,,,,"2",,,"94114",,,,,,,,
"199610186","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"2","1",,,,,,,,,,,,,,,,,"1",,"5",,,"6","1","3","4",,,,,"2",,,"94116",,,,,,,,
"199610187","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"2","2","2",,"2","4","3",,,,,,,,,,,,,,,,,"1",,"5",,,"6","1",,"4",,,,,"2",,,"94123",,,,,,,,
"199610188","1996",,,"1","2",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"1","3","3",,"3","4","4",,,,,,,,,,,,,,,,,"1",,"5",,,"6","1","3","4",,,,,"2",,,"94127",,,,,,,,
"199610189","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"3","2",,,,,,,,,,,,,,,,,"1",,"5",,,"6","2","3","4",,,,,"3",,,"94134",,,,,,,,
"199610190","1996",,,"1","2",,,,,,,,,,,,,"2","3",,"3",,,,"1",,,,,,,,,,,,,,,,,,,"4",,,,"4","4","1",,,,,,,,,,,,,,,,,"1",,"5",,,"6","1","4","4",,,,,"2",,,"94127",,,,,,,,
"199610191","1996",,,"1","4",,,,,,,,,,,,,"2","5",,"5",,,,"1",,,,,,,,,,,,,,,,,,,"3",,,,,"1","2",,,,,,,,,,,,,,,,,"1",,"5",,,"6","1","3","4",,,,,"2",,,"94118",,,,,,,,
"199610192","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"3","1","1",,"2","2","1",,,,,,,,,,,,,,,,,"2",,"5",,,"6","1","3","4",,,,,"2",,,"94110",,,,,,,,
"199610193","1996",,,"1","4",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","3",,"3","3","3",,,,,,,,,,,,,,,,,"2",,"5",,,"6","1","3","4",,,,,"3",,,"94131",,,,,,,,
"199610195","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"5","5","5",,"5","4","4",,,,,,,,,,,,,,,,,"2",,"5",,,"6","2","3","4",,,,,"2",,,"94133",,,,,,,,
"199610196","1996",,,"1","3",,,,,,,,,,,,,"1",,,,,,,"1","1",,,,,"3",,,,,,,,,,,,,"3","1","1",,"4","4","3",,,,,,,,,,,,,,,,,,,"5",,,"6","1","3","4",,,,,"3",,,"94121",,,,,,,,
"199610197","1996",,,"1","3",,,,,,,,,,,,,"2","5",,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,"6","1","4","4",,,,,"2",,,"94114",,,,,,,,
"199610198","1996",,,"1","4",,,,,,,,,,,,,"2",,,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"1","1","3",,"1","3","2",,,,,,,,,,,,,,,,,"1",,"2",,,"2","2","2","5",,,,,"4",,,"94109",,,,,,,,
"199610199","1996",,,"1","4",,,,,,,,,,,,,"2",,,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"1","3","3",,"3","5","5",,,,,,,,,,,,,,,,,"1",,"2",,,"2","1","1","4",,,,,"3",,,"94108",,,,,,,,
"199610200","1996",,,"1","3",,,,,,,,,,,,,"2",,,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"4","3","5",,"5","5","3",,,,,,,,,,,,,,,,,"2",,"2",,,"2","1","3","4",,,,,"4",,,"94115",,,,,,,,
"199610201","1996",,,"1","3",,,,,,,,,,,,,"2","3",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","4",,"2","4","4",,,,,,,,,,,,,,,,,"3",,"2",,,"2","2","3","4",,,,,"4",,,"94130",,,,,,,,
"199610202","1996",,,"1","3",,,,,,,,,,,,,"1","2",,"5",,,,,"2",,,,,,,,,,,,,,,,,,"1","3","3",,"5","5","2",,,,,,,,,,,,,,,,,"4",,"2",,,"2","1","3","4",,,,,"4",,,"94110",,,,,,,,
"199610203","1996",,,"1","3",,,,,,,,,,,,,"2","3",,"3",,,,"1","1",,"3",,,"3",,,,,,,,,,,,,"1","1","1",,"1","4","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94109",,,,,,,,
"199610204","1996",,,"1","4",,,,,,,,,,,,,"1","2",,"2",,,,"4","1",,"3",,,"2",,,,,,,,,,,,,"4","4","4",,"4","4","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94124",,,,,,,,
"199610205","1996",,,"1","3",,,,,,,,,,,,,"2",,,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"4","3","4",,"4","5","4",,,,,,,,,,,,,,,,,"1",,"3",,,"3","1","3","2",,,,,,,,"94114",,,,,,,,
"199610206","1996",,,"1","3",,,,,,,,,,,,,"2",,,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"2","3","3",,"2","5","4",,,,,,,,,,,,,,,,,"1",,"5",,,"3","2","3","2",,,,,"4",,,"94121",,,,,,,,
"199610207","1996",,,"1","3",,,,,,,,,,,,,"2","3",,"3",,,,"1","2",,,,,,,,,,,,,,,,,,"1","2","3",,"2","4","3",,,,,,,,,,,,,,,,,"2",,"2",,,"3","2",,,,,,,"3",,,"94114",,,,,,,,
"199610208","1996",,,"1","5",,,,,,,,,,,,,"2",,,,,,,"1","1",,"3",,,"3",,,,,,,,,,,,,"3","3","3",,"3","3","3",,,,,,,,,,,,,,,,,,,"4",,,"3","1","3","2",,,,,"2",,,"94133",,,,,,,,
"199610209","1996",,,"1","3",,,,,,,,,,,,,"2",,,,,,,"1","1",,,,,"3",,,,,,,,,,,,,"2","2","3",,"3","4","3",,,,,,,,,,,,,,,,,"5",,"4",,,"3","1","1","2",,,,,"3",,,"94122",,,,,,,,
"199610210","1996",,,"1","5",,,,,,,,,,,,,"1",,,"3",,,,"5",,,"3",,,,,,,,,,,,,,,,,,,,,"2","1",,,,,,,,,,,,,,,,,"2",,"3",,,"3","1","4","5",,,,,"2",,,"94110",,,,,,,,
"199610211","1996",,,"1","3",,,,,,,,,,,,,"2",,,"4",,,,"1","2",,,,,,,,,,,,,,,,,,"3","2","2",,"3","5","4",,,,,,,,,,,,,,,,,"2",,"5",,,"3","1","2","5",,,,,"4",,,"94112",,,,,,,,
"199610212","1996",,,"1","3",,,,,,,,,,,,,"1",,,,,,,"1","1",,,,,,,,,,,,,,,,,,"4","4","2",,"1","2","1",,,,,,,,,,,,,,,,,"4",,"4",,,"3","2","3","5",,,,,"2",,,"94110",,,,,,,,
"199610213","1996",,,"1","5",,,,,,,,,,,,,"1","4",,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"4","4","4",,"4","4","4",,,,,,,,,,,,,,,,,"4",,"4",,,"3","2",,,,,,,"1",,,"94116",,,,,,,,
"199610052","1996",,,"1","4",,,,,,,,,,,,,"2","4",,"4",,,,"3","4",,"3",,,"4",,,,,,,,,,,,,,"3","4",,"2","4","2",,,,,,,,,,,,,,,,,"2",,"5",,,"5","1",,,,,,,"4",,,,,,,,,,,
"199610214","1996",,,"1","3",,,,,,,,,,,,,"2",,,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"3","5","5",,"4","5","4",,,,,,,,,,,,,,,,,"1",,"5",,,"3","2","3","4",,,,,"2",,,"94112",,,,,,,,
"199610215","1996",,,"1","3",,,,,,,,,,,,,"2",,,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","3",,"3","5","4",,,,,,,,,,,,,,,,,"2",,"2",,,"3","2","3","4",,,,,"4",,,"94118",,,,,,,,
"199610216","1996",,,"1","3",,,,,,,,,,,,,"2",,,"5",,,,"1","1",,,,,,,,,,,,,,,,,,"3","3","3",,"3","5","5",,,,,,,,,,,,,,,,,"2",,"3",,,"3","2","3","4",,,,,"3",,,"94117",,,,,,,,
"199610217","1996",,,"1","3",,,,,,,,,,,,,"2",,,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"5","4","4",,"4","5","5",,,,,,,,,,,,,,,,,"3",,"1",,,"3","2","2","4",,,,,"4",,,"94122",,,,,,,,
"199610218","1996",,,"1","4",,,,,,,,,,,,,"2",,,"3",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,"3","5",,,,,,,,,,,,,,,,,"3",,"4",,,"3","1","2","4",,,,,"2",,,"94110",,,,,,,,
"199610219","1996",,,"1","4",,,,,,,,,,,,,"2",,,"4",,,,"1","1",,,,,,,,,,,,,,,,,,"2","3","3",,"2","4","4",,,,,,,,,,,,,,,,,"3",,"5",,,"3","2","3","4",,,,,"3",,,"94116",,,,,,,,
"199610220","1996",,,"1","3",,,,,,,,,,,,,"1","4",,"5",,,,"3","1",,"4",,,"4",,,,,,,,,,,,,"5","4","4",,"4","3","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94102",,,,,,,,
"199610221","1996",,,"1","3",,,,,,,,,,,,,"2","2",,"3",,,,"1","1",,,,,,,,,,,,,,,,,,"2","1","1",,"1","3","3",,,,,,,,,,,,,,,,,"1",,"5",,,"4","2","2",,,,,,"4",,,"94114",,,,,,,,
"199610058","1996",,,"1","5",,,,,,,,,,,,,"2","2",,"2",,,,"1","1",,,,,,,,,,,,,,,,,,"1","1","1",,"1","3","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94112",,,,,,,,
"201311343","2013",,,"0.5823911428",,"4","5","3","3",,,"4","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,"2",,,,,,,"2","1","4","4","9","5","2","1","2",,,,,"3",,,"94123","7",,,,,,,
