"incident_number","date","time","age","sex","race","last_30_days","patrolzone","patrolzonexy"
"20092196","07/23/2020","17:40","20","M","B","No","207","POINT (-73.761586992056 42.663792095488)"
"20092025","07/23/2020","11:26","18","M","B","No",,
"20101335","08/12/2020","08:30","33","M","B","No","101","POINT (-73.779431578042 42.666832835593)"
"20064956","05/27/2020","05:56","34","F","B","No","203","POINT (-73.781746725049 42.636101731163)"
"20101855","08/13/2020","02:59","15","M","B","No","105","POINT (-73.817050656525 42.64607074564)"
"20101951","08/13/2020","10:12","29","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20102193","08/13/2020","18:51","54","M","W","No","204","POINT (-73.764880997752 42.650626996415)"
"20102193","08/13/2020","18:51","54","M","W","No","204","POINT (-73.764880997752 42.650626996415)"
"20102243","08/13/2020","20:56","27","M","B","No","102","POINT (-73.775051594881 42.652317943495)"
"20102495","08/14/2020","11:35","36","F","W","No","203","POINT (-73.781746725049 42.636101731163)"
"20102598","08/14/2020","15:00","40","M","W","No","101","POINT (-73.779431578042 42.666832835593)"
"20057505","05/10/2020","04:40","33","M","W","No","109","POINT (-73.785056205674 42.655440005232)"
"20130793","10/09/2020","00:55","28","F","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20092196","07/23/2020","17:40","21","M","B","No","207","POINT (-73.761586992056 42.663792095488)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20057894","05/11/2020","11:13","48","M","H","No","101","POINT (-73.779431578042 42.666832835593)"
"20058098","05/11/2020","21:04","19","F","B","No","207","POINT (-73.761586992056 42.663792095488)"
"20058370","05/12/2020","14:30","27","M","W","No",,
"20058462","05/12/2020","17:07","36","M","B","No","201","POINT (-73.763909085255 42.628714605775)"
"20058550","05/12/2020","21:39","36","M","B","No","201","POINT (-73.763909085255 42.628714605775)"
"20058499","05/12/2020","19:18","26","M","B","No",,
"20058524","05/12/2020","20:16","31","M","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20058505","05/12/2020","19:35","53","M","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20058384","05/12/2020","18:11","46","M","B","No","202","POINT (-73.757813044036 42.644585953194)"
"20058554","05/12/2020","22:12","24","M","B","No","103","POINT (-73.776430210341 42.676455086247)"
"20058506","05/12/2020","19:39","46","F","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20058445","05/12/2020","16:37","19","M","B","No","207","POINT (-73.761586992056 42.663792095488)"
"20058536","05/12/2020",,"23","M","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20058541","05/12/2020","21:21","24","M","H","No","108","POINT (-73.769417826333 42.666456988125)"
"20058536","05/12/2020","21:00","42","M","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20092273","07/23/2020","21:31","18","F","W","No","209","POINT (-73.740415174498 42.666432008146)"
"20092196","07/23/2020","17:40","22","M","H","No","207","POINT (-73.761586992056 42.663792095488)"
"20058886","05/13/2020","18:08","38","M","B","No","206","POINT (-73.753308488287 42.659852974374)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20058896","05/13/2020","18:48","28","M","B","No",,
"20058886","05/13/2020","21:28","56","M","B","No","206","POINT (-73.753308488287 42.659852974374)"
"20102251","08/13/2020","21:33","23","M","W","No","204","POINT (-73.764880997752 42.650626996415)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072690","06/12/2020","10:04","58","F","W","No","101","POINT (-73.779431578042 42.666832835593)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20113011","09/04/2020","02:13","49","M","W","No","101","POINT (-73.779431578042 42.666832835593)"
"20113003","09/04/2020","01:37","60","M","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20058911","05/13/2020","19:30","27","F","W","No","206","POINT (-73.753308488287 42.659852974374)"
"20059338","05/14/2020","19:11","21","M","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20059243","05/14/2020","16:09","30","M","B","No","103","POINT (-73.776430210341 42.676455086247)"
"20059360","05/14/2020","20:19","47","M","B","No","209","POINT (-73.740415174498 42.666432008146)"
"20059217","05/14/2020","15:55","42","F","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20059243","05/14/2020","16:09","26","F","B","No","103","POINT (-73.776430210341 42.676455086247)"
"20059254","05/14/2020","16:51","19","F","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20059293","05/14/2020","17:28","34","F","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20059254","05/14/2020","16:30","34","F","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20059652","05/15/2020","13:42","29","M","B","No","202","POINT (-73.757813044036 42.644585953194)"
"20059754","05/15/2020","17:39","30","F","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20059696","05/15/2020","15:37","57","F","B","No","202","POINT (-73.757813044036 42.644585953194)"
"20059694","05/15/2020","15:03","31","M","B","No","202","POINT (-73.757813044036 42.644585953194)"
"20059682","05/15/2020","14:44","21","M","H","No","202","POINT (-73.757813044036 42.644585953194)"
"20059682","05/15/2020","14:51","21","M","H","No","202","POINT (-73.757813044036 42.644585953194)"
"20059682","05/15/2020","14:44","24","M","H","No","202","POINT (-73.757813044036 42.644585953194)"
"20059696","05/15/2020","15:16","58","M","B","No","202","POINT (-73.757813044036 42.644585953194)"
"20113043","09/04/2020","04:28","20","F","W","No","101","POINT (-73.779431578042 42.666832835593)"
"20112996","09/04/2020","01:10","20","F","H","No","103","POINT (-73.776430210341 42.676455086247)"
"20113003","09/04/2020","01:37","29","F","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20113043","09/04/2020","04:28","20","F","W","No","101","POINT (-73.779431578042 42.666832835593)"
"20060632","05/17/2020","20:26","18","M","B","No","207","POINT (-73.761586992056 42.663792095488)"
"20060632","05/17/2020","20:26","20","M","B","No","207","POINT (-73.761586992056 42.663792095488)"
"20092635","07/24/2020","16:47","40","M","B","No","102","POINT (-73.775051594881 42.652317943495)"
"20092567","07/24/2020","14:06","42","M","W","No",,
"20060306","05/16/2020","23:08","21","F","W","No","106","POINT (-73.812625819355 42.665422425667)"
"20059909","05/16/2020","00:23","34","M","W","No","107","POINT (-73.797970248884 42.678839726372)"
"20060466","05/17/2020","11:31","37","F","H","No","101","POINT (-73.779431578042 42.666832835593)"
"20060632","05/17/2020","20:26","19","M","B","No","207","POINT (-73.761586992056 42.663792095488)"
"20060624","05/17/2020","20:19","37","F",,"No","101","POINT (-73.779431578042 42.666832835593)"
"20060486","05/17/2020","12:57","32","M","B","No","104","POINT (-73.794458968403 42.658301503618)"
"20060632","05/17/2020","20:26","20","M","B","No","207","POINT (-73.761586992056 42.663792095488)"
"20112996","09/04/2020","01:10","20","M","B","No","103","POINT (-73.776430210341 42.676455086247)"
"20113210","09/04/2020","13:10","58","F","W","No","206","POINT (-73.753308488287 42.659852974374)"
"20112983","09/04/2020","00:27","22","M","B","No","101","POINT (-73.779431578042 42.666832835593)"
"20113210","09/04/2020","13:10","58","F","W","No","206","POINT (-73.753308488287 42.659852974374)"
"20130793","10/09/2020","00:55","28","F","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20093129","07/25/2020","18:06","23","M","H","No","204","POINT (-73.764880997752 42.650626996415)"
"20092827","07/25/2020","06:00","21","M","W","No","109","POINT (-73.785056205674 42.655440005232)"
"20093149","07/25/2020","19:16","27","M","W","No","104","POINT (-73.794458968403 42.658301503618)"
"20093129","07/25/2020","18:06","23","M","B","No","204","POINT (-73.764880997752 42.650626996415)"
"20093149","07/25/2020","19:16","27","M","W","No","104","POINT (-73.794458968403 42.658301503618)"
"20093129","07/25/2020","18:06","21","M","B","No","204","POINT (-73.764880997752 42.650626996415)"
"20054357","05/02/2020","02:06","24","F","H","No","102","POINT (-73.775051594881 42.652317943495)"
"20093507","07/26/2020","14:24","66","F","W","No","104","POINT (-73.794458968403 42.658301503618)"
"20093507","07/26/2020","14:24","60","F","W","No","104","POINT (-73.794458968403 42.658301503618)"
"20131307","10/10/2020","02:10","40","M","B","No","101","POINT (-73.779431578042 42.666832835593)"
"20131311","10/10/2020","02:34","40","M","B","No","109","POINT (-73.785056205674 42.655440005232)"
"20131298","10/10/2020","01:11","24","F","B","No","107","POINT (-73.797970248884 42.678839726372)"
"20131298","10/10/2020","01:11","33","M","B","No","107","POINT (-73.797970248884 42.678839726372)"
"20131311","10/10/2020","02:34","28","F","B","No","109","POINT (-73.785056205674 42.655440005232)"
"20131304","10/10/2020","01:49","44","M","B","No","103","POINT (-73.776430210341 42.676455086247)"
"20131631","10/10/2020","19:37",,"M","B","No","101","POINT (-73.779431578042 42.666832835593)"
"20115612","09/09/2020","02:30","21","M","B","No","103","POINT (-73.776430210341 42.676455086247)"
"20131631","10/10/2020","19:37",,"M","B","No","101","POINT (-73.779431578042 42.666832835593)"
"20064025","05/25/2020","07:18","44","F","W","No","101","POINT (-73.779431578042 42.666832835593)"
"20131785","10/11/2020","03:52","42","M","W","No","103","POINT (-73.776430210341 42.676455086247)"
"20115774","09/09/2020","12:28","38","M","B","No","206","POINT (-73.753308488287 42.659852974374)"
"20131986","10/11/2020","16:52","58","F","W","No","207","POINT (-73.761586992056 42.663792095488)"
"20132141","10/12/2020","02:32","24","M","B","No","107","POINT (-73.797970248884 42.678839726372)"
"20102878","08/15/2020","04:02","39","M","W","No","105","POINT (-73.817050656525 42.64607074564)"
"20103233","08/15/2020","22:35","29","M","W","No","107","POINT (-73.797970248884 42.678839726372)"
"20066643","05/30/2020","16:32","40","M","B","No","109","POINT (-73.785056205674 42.655440005232)"
"20133015","10/14/2020","03:26","38","M","B","No","202","POINT (-73.757813044036 42.644585953194)"
"20113999","09/05/2020","22:18","27","M","B","No","102","POINT (-73.775051594881 42.652317943495)"
"20133985","10/15/2020","22:04","31","M","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20133508","10/15/2020","01:59","18","F","B","No","107","POINT (-73.797970248884 42.678839726372)"
"20114088","09/06/2020","00:57","19","M","W","No","109","POINT (-73.785056205674 42.655440005232)"
"20114578","09/07/2020","03:50","29","M","B","No","101","POINT (-73.779431578042 42.666832835593)"
"20134095","10/16/2020","05:11","19","F","H","No","101","POINT (-73.779431578042 42.666832835593)"
"20115604","09/09/2020","02:00","27","M","W","No","101","POINT (-73.779431578042 42.666832835593)"
"20115612","09/09/2020","02:30","27","M","W","No","103","POINT (-73.776430210341 42.676455086247)"
"20115774","09/09/2020","12:28","44","M","B","No","206","POINT (-73.753308488287 42.659852974374)"
"20052811","04/28/2020","03:37","19","M","W","No","109","POINT (-73.785056205674 42.655440005232)"
"20134930","10/18/2020","01:22","26","F","B","No","204","POINT (-73.764880997752 42.650626996415)"
"20135225","10/18/2020","19:02","25","F","B","No","104","POINT (-73.794458968403 42.658301503618)"
"20135225","10/18/2020","19:02","26","F","B","No","104","POINT (-73.794458968403 42.658301503618)"
"20134930","10/18/2020","01:22","23","F","B","No","204","POINT (-73.764880997752 42.650626996415)"
"20135270","10/18/2020","21:34","26","F","H","No",,
"20134901","10/18/2020","00:13","24","F","B","No","101","POINT (-73.779431578042 42.666832835593)"
"20135323","10/19/2020","00:51","36","M","B","No","109","POINT (-73.785056205674 42.655440005232)"
"20135323","10/19/2020","00:51","36","M","B","No","109","POINT (-73.785056205674 42.655440005232)"
"20135323","10/19/2020","00:51","31","F","B","No","109","POINT (-73.785056205674 42.655440005232)"
"20135323","10/19/2020","00:51","31","F","B","No","109","POINT (-73.785056205674 42.655440005232)"
"20104142","08/18/2020","04:08","31","M","B","No","101","POINT (-73.779431578042 42.666832835593)"
"20105534","08/20/2020","19:49","48","M","W","No","104","POINT (-73.794458968403 42.658301503618)"
"20105524","08/20/2020","19:27","73","M","W","No","202","POINT (-73.757813044036 42.644585953194)"
"20105508","08/20/2020","18:56","42","M","B","No","104","POINT (-73.794458968403 42.658301503618)"
"20064025","05/25/2020","07:18","31","F","W","No","101","POINT (-73.779431578042 42.666832835593)"
"20106137","08/21/2020","21:19","20","F","W","No","109","POINT (-73.785056205674 42.655440005232)"
"20106147","08/21/2020","21:38","20","M","B","No","201","POINT (-73.763909085255 42.628714605775)"
"20106078","08/21/2020","19:22","29","M","W","No","103","POINT (-73.776430210341 42.676455086247)"
"20106147","08/21/2020","21:38","18","M","B","No","201","POINT (-73.763909085255 42.628714605775)"
"20106192","08/21/2020","23:30","19","M","B","No","201","POINT (-73.763909085255 42.628714605775)"
"20105630","08/21/2020","00:41","54","M","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20106010","08/21/2020","17:26","42","F","W","No",,
"20105963","08/21/2020","16:04","49","M","B","No","207","POINT (-73.761586992056 42.663792095488)"
"20105630","08/21/2020","00:41","52","M","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20105630","08/21/2020","00:41","34","M","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20106119","08/21/2020","20:53","50","F","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20115789","09/09/2020","13:15","37","F","B","No","207","POINT (-73.761586992056 42.663792095488)"
"20116559","09/10/2020","21:04","58","F","W","No","204","POINT (-73.764880997752 42.650626996415)"
"20116602","09/10/2020","23:44","19","M","B","No","103","POINT (-73.776430210341 42.676455086247)"
"20116602","09/10/2020","23:44","57","M","B","No","103","POINT (-73.776430210341 42.676455086247)"
"20117244","09/12/2020","06:47","27","M","B","No","101","POINT (-73.779431578042 42.666832835593)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072727","06/12/2020","11:47","26","U","B","No","207","POINT (-73.761586992056 42.663792095488)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20136182","10/20/2020","21:03","41","M","B","No","110","POINT (-73.848687575844 42.696827302738)"
"20136206","10/20/2020","22:58","24","M","H","No","108","POINT (-73.769417826333 42.666456988125)"
"20136257","10/21/2020","01:43","41","M","W","No","209","POINT (-73.740415174498 42.666432008146)"
"20136357","10/21/2020","08:52","57","F","W","No","101","POINT (-73.779431578042 42.666832835593)"
"20136255","10/21/2020","01:23","38","F","B","No","101","POINT (-73.779431578042 42.666832835593)"
"20136265","10/21/2020","02:03","25","M","H","No","108","POINT (-73.769417826333 42.666456988125)"
"20136914","10/22/2020","10:52","21","M","B","No","206","POINT (-73.753308488287 42.659852974374)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20072679","06/12/2020","09:52","58","M","W","No","102","POINT (-73.775051594881 42.652317943495)"
"20137089","10/22/2020","17:14","45","F","B","No","209","POINT (-73.740415174498 42.666432008146)"
"20137884","10/24/2020","03:08","23","M","B","No","109","POINT (-73.785056205674 42.655440005232)"
"20137876","10/24/2020","02:31","42","M","W","No","101","POINT (-73.779431578042 42.666832835593)"
"20117645","09/13/2020","01:30","21","M","B","No","109","POINT (-73.785056205674 42.655440005232)"
"20117645","09/13/2020","01:30","21","M",,"No","109","POINT (-73.785056205674 42.655440005232)"
"20137906","10/24/2020","04:28","24","M","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20138033","10/24/2020","12:45","58","F","W","No","205","POINT (-73.751921403635 42.650620372849)"
"20137906","10/24/2020","04:28","27","M","W","No","108","POINT (-73.769417826333 42.666456988125)"
"20118079","09/14/2020","01:50","20","M","H","No","103","POINT (-73.776430210341 42.676455086247)"
"20118101","09/14/2020","04:36","35","M","W","No","207","POINT (-73.761586992056 42.663792095488)"
"20118568","09/15/2020","01:01","31","M",,"No","108","POINT (-73.769417826333 42.666456988125)"
"20118567","09/15/2020","00:48","37","M","M","No","108","POINT (-73.769417826333 42.666456988125)"
"20138519","10/25/2020","16:38","55","M","B","No","207","POINT (-73.761586992056 42.663792095488)"
"20138325","10/25/2020","02:36",,"M","W","No","109","POINT (-73.785056205674 42.655440005232)"
"20138300","10/25/2020","01:09","36","M","W","No","204","POINT (-73.764880997752 42.650626996415)"
"20139442","10/27/2020","17:57","27","M","B","No","202","POINT (-73.757813044036 42.644585953194)"
"20139611","10/28/2020","02:43","30","F","B","No","101","POINT (-73.779431578042 42.666832835593)"
"20139611","10/28/2020","02:43","32","F","O","No","101","POINT (-73.779431578042 42.666832835593)"
"20139611","10/28/2020","02:43","30","F","B","No","101","POINT (-73.779431578042 42.666832835593)"
"20139611","10/28/2020","02:43","32","F","O","No","101","POINT (-73.779431578042 42.666832835593)"
"20140112","10/29/2020","03:53","33","M","B","No","108","POINT (-73.769417826333 42.666456988125)"
"20140182","10/29/2020","09:03","44","M","B","No","102","POINT (-73.775051594881 42.652317943495)"
"20140159","10/29/2020","08:14","52","F","I","No","102","POINT (-73.775051594881 42.652317943495)"
"20140104","10/29/2020","02:51","36","M","W","No","101","POINT (-73.779431578042 42.666832835593)"
"20140180","10/29/2020","08:58","55","F","W","No","102","POINT (-73.775051594881 42.652317943495)"
