"citation","incident","date","time","age","sex","code","code_description","day","violation_category","priority","patrolzone","patrolzone_xy","last_30_days"
"APD*0307FGJ4KK","22068208","2022-05-20T00:00:00.000","12:48pm","26","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","FRIDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0302F3ZTFL","22019429","2022-02-10T00:00:00.000","04:50pm","40","F","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302F3ZTBH","22019429","2022-02-10T00:00:00.000","04:50pm","40","F","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0305FSSG1R","22121269","2022-08-24T00:00:00.000","09:30pm","40","M","117200A0I0","FAIL TO STOP-STOP SIGN","WEDNESDAY","STOPSIGN","3","101","POINT (-73.779431578042 42.666832835593)","true"
"APD*0302F4LKZR","22022375","2022-02-16T00:00:00.000","01:29pm","41","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302FSSCPV","22121260","2022-08-24T00:00:00.000","08:55pm","45","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","true"
"APD*0301FPZV90","22106591","2022-07-29T00:00:00.000","11:01am","24","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","FRIDAY","All Other","5",,,"false"
"APD*0104DMS5MT","21131276","2021-09-30T00:00:00.000","04:20pm","32","F","115100A0I0","RT OF WAY VIOL:PERSON IN XWALK","THURSDAY","All Other","5",,,"false"
"APD*0306F4KVMP","22022230","2022-02-16T00:00:00.000","08:09am","24","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2",,,"false"
"APD*0305FHF2X2","22072919","2022-05-28T00:00:00.000","11:14pm","28","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","SATURDAY","All Other","5",,,"false"
"APD*CB02DZ04R4","21174593","2021-12-25T00:00:00.000","08:18pm","27","F","05110EAEF1","AGGRAVATED UNLICENSED OPERATION MOTOR VEHICLE-1ST DEGREE","SATURDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0302DMT1TQ","21131475","2021-09-30T00:00:00.000","10:57pm","22","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0301DMS1K2","21131236","2021-09-30T00:00:00.000","03:23pm","42","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*0301DLCF6F","21123651","2021-09-17T00:00:00.000","07:48am","29","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","FRIDAY","All Other","5",,,"false"
"APD*0999DVMWWR","21164265","2021-12-03T00:00:00.000","09:55pm","21","M","118000A0I0","SPEED VIOL-IMPRUDENT SPEED","FRIDAY","SPEEDING","2",,,"false"
"APD*0305DQWN92","21147003","2021-10-29T00:00:00.000","09:30pm","26","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","FRIDAY","All Other","5","109","POINT (-73.785056205674 42.655440005232)","false"
"APD*CB03DQWZ5C","21147005","2021-10-29T00:00:00.000","09:47pm","18","F","037502A00I","FAILURE TO TURN HEAD LAMPS ON","FRIDAY","All Other","5",,,"false"
"APD*0304F3ZD12","22019304","2022-02-10T00:00:00.000","01:30pm","65","F","117200A0I0","FAIL TO STOP-STOP SIGN","THURSDAY","STOPSIGN","3","106","POINT (-73.812625819355 42.665422425667)","false"
"APD*0302F4MJ7J","22022578","2022-02-16T00:00:00.000","08:33pm","19","F","1225D010I0","FAIL TO SHOW CONVICTION RECORD","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0307FGJ487","22068208","2022-05-20T00:00:00.000","12:48pm","26","F","037503000I","OPER MV WITH OBSTRUCTED VISION","FRIDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0206DT50G1","21157888","2021-11-19T00:00:00.000","12:45am","28","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","FRIDAY","All Other","5",,,"false"
"APD*0172DXWFBB","21174338","2021-12-25T00:00:00.000","01:50am","30","F","037500300I","FAILURE TO DIM LIGHTS","SATURDAY","All Other","5",,,"false"
"APD*0208DLFCW5",,"2021-09-17T00:00:00.000","10:28pm","23","M","112300000I","IMPROPER PASSING ON RIGHT","FRIDAY","All Other","5",,,"false"
"APD*0302F3ZB0J","22019266","2022-02-10T00:00:00.000","12:57pm","41","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","THURSDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0301DT35FC","21157473","2021-11-19T00:00:00.000","08:51am","47","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5",,,"false"
"APD*0306F3XZXN","22019175","2022-02-10T00:00:00.000","10:29am","28","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*0103DKG4W3","21119196","2021-09-08T00:00:00.000","07:13pm","27","M","111100E0I0","TRAFFIC DEVICE VIOL:SIGN","WEDNESDAY",,"0",,,"false"
"APD*0302F400T6","22019472","2022-02-10T00:00:00.000","06:06pm","62","M","116300D0I0","ILL SIGNAL:PARKED","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0305FHDVNT","22072880","2022-05-28T00:00:00.000","09:40pm","30","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","SATURDAY","All Other","5",,,"false"
"APD*0304F723C3","22033362","2022-03-11T00:00:00.000","12:50pm","45","F","118000C0I0","SPEED VIOL-SCHOOL ZONE","FRIDAY","SPEEDING","2","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*SS207F40JV","22019564","2022-02-10T00:00:00.000","10:03pm","20","F","112900A0I0","FOLLOWING TOO CLOSE","THURSDAY","All Other","5",,,"false"
"APD*0306F367WZ","22015731","2022-02-03T00:00:00.000","07:56am","22","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2",,,"false"
"APD*0307FGJ17X","22068178","2022-05-20T00:00:00.000","12:01pm","34","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","FRIDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0306F36M1N","22015795","2022-02-03T00:00:00.000","10:43am","72","M","112800C0I0","SLOW TRAFFIC-FAIL KEEP RIGHT","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0304F726GN","22033378","2022-03-11T00:00:00.000","01:37pm","53","M","118000D0I0","SPEED VIOL  POSTED LIMIT","FRIDAY","SPEEDING","2",,,"false"
"APD*0103FGJNVN","22068327","2022-05-20T00:00:00.000","05:13pm","28","M","060001A0I0","OPER LEAVES SCENE OF PROPERTY DAMAGE ACC","FRIDAY","All Other","5",,,"false"
"APD*0307FGJ3J9","22068208","2022-05-20T00:00:00.000","12:48pm","26","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","FRIDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0304F727H0","22033384","2022-03-11T00:00:00.000","01:52pm","58","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","FRIDAY","All Other","5",,,"false"
"APD*0108FF91GN","22061801","2022-05-08T00:00:00.000","10:45pm","19","M","22640010I0","FAILURE TO DISPLAY NUMBERED PLATES","SUNDAY","All Other","5",,,"false"
"APD*SS10F735JW",,"2022-03-11T00:00:00.000","05:25pm","36","M","117200A0I0","FAIL TO STOP-STOP SIGN","FRIDAY","STOPSIGN","3",,,"false"
"APD*0304F72542","22033371","2022-03-11T00:00:00.000","01:17pm","28","M","115100A0I0","RT OF WAY VIOL:PERSON IN XWALK","FRIDAY","All Other","5",,,"false"
"APD*0302FD2R60","22056186","2022-04-27T00:00:00.000","02:47pm","52","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0306FBBDZC","22048004","2022-04-11T00:00:00.000","06:10am","57","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","MONDAY","All Other","5",,,"false"
"APD*0304FD23J2","22056032","2022-04-27T00:00:00.000","09:39am","25","F","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0301FBCBQC","22048221","2022-04-11T00:00:00.000","01:11pm","21","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5",,,"false"
"APD*0306FBBF32","22048004","2022-04-11T00:00:00.000","06:10am","57","M","040200100I","REGIS PLATE DISPLAY VIOLATION","MONDAY","All Other","5",,,"false"
"APD*0302FD2RBW","22056186","2022-04-27T00:00:00.000","02:47pm","52","M","050900200I","DRIVE MV W/O PROPER LICENSE","WEDNESDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302F370LL","22015853","2022-02-03T00:00:00.000","01:39pm","40","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0307FLNTJJ","22089271","2022-06-28T00:00:00.000","11:19am","22","F","112200A0I0","PASSED VEHICLE ON RIGHT","TUESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0307F36PXL","22015805","2022-02-03T00:00:00.000","11:14am","21","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","THURSDAY","All Other","5",,,"false"
"APD*0305FLQ2PJ","22089598","2022-06-28T00:00:00.000","09:40pm","21","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0305DQWX31","21147047","2021-10-29T00:00:00.000","11:31pm","22","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","106","POINT (-73.812625819355 42.665422425667)","false"
"APD*0104DT2KPX","21157408","2021-11-19T00:00:00.000","03:00am","20","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","FRIDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0302DLFH5S","21124102","2021-09-17T00:00:00.000","11:17pm","32","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0306F36KL7","22015788","2022-02-03T00:00:00.000","10:24am","45","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0307FGJ45X","22068208","2022-05-20T00:00:00.000","12:48pm","26","F","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","FRIDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0307F36Q1D","22015805","2022-02-03T00:00:00.000","11:14am","21","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","THURSDAY","All Other","5",,,"false"
"APD*0307FLN8T6","22089155","2022-06-28T00:00:00.000","08:04am","35","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1","104","POINT (-73.794458968403 42.658301503618)","false"
"APD*0302DMSWLW","21131436","2021-09-30T00:00:00.000","09:54pm","18","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*CB03F35L58",,"2022-02-03T00:00:00.000","12:10am","45","F","1192003U0M","OPER MV INTOXICATED 1ST OFF","THURSDAY","All Other","5",,,"false"
"APD*TS03DMRGM9","21131121","2021-09-30T00:00:00.000","11:09am","24","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2",,,"false"
"APD*TS03DMR838","21131073","2021-09-30T00:00:00.000","09:31am","28","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","THURSDAY","SPEEDING","2","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0214FHCR4L","22072680","2022-05-28T00:00:00.000","01:17pm","22","M","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","SATURDAY","All Other","5",,,"false"
"APD*0171DXZRFZ","21174588","2021-12-25T00:00:00.000","07:21pm","20","M","118000A0I0","SPEED VIOL-IMPRUDENT SPEED","SATURDAY","SPEEDING","2",,,"false"
"APD*0305FHDS2L","22072842","2022-05-28T00:00:00.000","09:01pm","52","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","SATURDAY","All Other","5",,,"false"
"APD*0302FFCCQ7","22062216","2022-05-09T00:00:00.000","04:26pm","19","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0304FHF1PN","22072898","2022-05-28T00:00:00.000","10:13pm","40","M","050900200I","DRIVE MV W/O PROPER LICENSE","SATURDAY","All Other","5",,,"false"
"APD*0301DLD1C6","21123777","2021-09-17T00:00:00.000","12:20pm","26","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5",,,"false"
"APD*CB02FMSBXS","22095393","2022-07-08T00:00:00.000","08:02pm","76","M","12270010I0","DRINKING ALCOHOL IN M/V ON HWY","FRIDAY","All Other","5","108","POINT (-73.769417826333 42.666456988125)","false"
"APD*0206F96B4S","22043542","2022-03-31T00:00:00.000","03:55pm","51","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","THURSDAY","All Other","5",,,"false"
"APD*0301FQHT5G","22109194","2022-08-03T00:00:00.000","10:47am","28","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"true"
"APD*0306F367QM","22015731","2022-02-03T00:00:00.000","07:56am","22","M","03750T10I0","EQUIP VIOL-FRONT WINDSHIELD NON/TRANSPARENT","THURSDAY","All Other","5",,,"false"
"APD*0301FMQZ31","22095179","2022-07-08T00:00:00.000","01:16pm","43","F","112800C0I0","SLOW TRAFFIC-FAIL KEEP RIGHT","FRIDAY","All Other","5",,,"false"
"APD*CB03F35LR9",,"2022-02-03T00:00:00.000","12:10am","45","F","119202-AAUM0","AGGRAVATED DWI .18 OF 1% OR MORE ALCOHOL","THURSDAY","All Other","5",,,"false"
"APD*0307F36PFT","22015805","2022-02-03T00:00:00.000","11:14am","21","M","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5",,,"false"
"APD*0301FMQG5P","22095208","2022-07-08T00:00:00.000","09:32am","45","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5",,,"false"
"APD*0305DQWT5C","21147029","2021-10-29T00:00:00.000","10:47pm","21","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0307DKDV2H","21118895","2021-09-08T00:00:00.000","09:28am","20","F","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0305DQWVLF","21147038","2021-10-29T00:00:00.000","11:03pm","21","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","FRIDAY","All Other","5",,,"false"
"APD*0306F36LVP","22015795","2022-02-03T00:00:00.000","10:43am","72","M","112400000I","FAIL PASSNG MV TO RETURN RIGHT","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0305DQWV7D","21147038","2021-10-29T00:00:00.000","11:03pm","21","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5",,,"false"
"APD*0104DKF1G9",,"2021-09-08T00:00:00.000","10:52am","20","M","037501A0I0","EQUIPMENT VIOLATION: INADEQUATE BRAKES/STEERING/HORN","WEDNESDAY","All Other","5","104","POINT (-73.794458968403 42.658301503618)","false"
"APD*0306F80CT0","22037550","2022-03-20T00:00:00.000","08:57am","61","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","SUNDAY","All Other","5",,,"false"
"APD*0304FD236P","22056032","2022-04-27T00:00:00.000","09:39am","25","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0304FD1Z4X","22056009","2022-04-27T00:00:00.000","08:39am","27","F","0501B1A0I0","DJ/MJ PERMIT-FRONT SEAT OCCUPANT OTHR THAN SUPERVISING DRIVR","WEDNESDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0304FD23T5","22056032","2022-04-27T00:00:00.000","09:39am","25","F","050900300I","LICENSE RESTRICTION VIOLATION","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0305DQWQDB","21147012","2021-10-29T00:00:00.000","10:03pm","23","F","121300A0I0","DRIVING WITH OBSTRUCTED VIEW","FRIDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*SS207DKG7C","21119199","2021-09-08T00:00:00.000","07:50pm","53","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","WEDNESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*CB02FMSCW5","22095393","2022-07-08T00:00:00.000","08:02pm","76","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","FRIDAY","All Other","5",,,"false"
"APD*0306F36MVQ","22015796","2022-02-03T00:00:00.000","10:58am","29","M","118000D0I0","SPEED VIOL  POSTED LIMIT","THURSDAY","SPEEDING","2","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*CB03F35G7J",,"2022-02-03T00:00:00.000","12:10am","45","F","118000A0I0","SPEED VIOL-IMPRUDENT SPEED","THURSDAY","SPEEDING","2",,,"false"
"APD*0302F370TM","22015853","2022-02-03T00:00:00.000","01:39pm","40","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0307F36PNN","22015805","2022-02-03T00:00:00.000","11:14am","21","M","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5",,,"false"
"APD*0302DLFGBV","21124095","2021-09-17T00:00:00.000","11:01pm","19","M","112900A0I0","FOLLOWING TOO CLOSE","FRIDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*BF7632026","22061724","2022-05-08T00:00:00.000","06:49pm","38","F","060001A0I0","OPER LEAVES SCENE OF PROPERTY DAMAGE ACC","SUNDAY","All Other","5","108","POINT (-73.769417826333 42.666456988125)","false"
"APD*0305DLBDJG","21123513","2021-09-17T00:00:00.000","12:08am","60","F","03750A10I0","EQUIP VIOL-NO/INADEQUATE LIGHTS","FRIDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*TS03DMR8XR","21131073","2021-09-30T00:00:00.000","09:31am","28","M","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0305DQWR7K","21147016","2021-10-29T00:00:00.000","10:18pm","20","F","03750A10I0","EQUIP VIOL-NO/INADEQUATE LIGHTS","FRIDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0103DKG55B","21119196","2021-09-08T00:00:00.000","07:13pm","27","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","WEDNESDAY","REDLIGHT","1",,,"false"
"APD*TS03DKF8H7","21118985","2021-09-08T00:00:00.000","12:37pm","34","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","WEDNESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0305DQWTCX","21147029","2021-10-29T00:00:00.000","10:47pm","21","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","FRIDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0301DWZN34","21170227","2021-12-16T00:00:00.000","09:31am","58","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*TS03DMR91W","21131073","2021-09-30T00:00:00.000","09:31am","28","M","040200400I","OPER MV WITH IMPROPER PLATES","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*TS03DMR8TP","21131073","2021-09-30T00:00:00.000","09:31am","28","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0307DQTWZ8","21146646","2021-10-29T00:00:00.000","08:25am","29","F","118000D0I0","SPEED VIOL  POSTED LIMIT","FRIDAY","SPEEDING","2","104","POINT (-73.794458968403 42.658301503618)","false"
"APD*0301DQVH2P","21146747","2021-10-29T00:00:00.000","12:46pm","20","F","112200A0I0","PASSED VEHICLE ON RIGHT","FRIDAY","All Other","5",,,"false"
"APD*0999F0S6SJ","22005100","2022-01-11T00:00:00.000","07:21pm","24","M","112900A0I0","FOLLOWING TOO CLOSE","TUESDAY","All Other","5",,,"false"
"APD*0302F370S5","22015853","2022-02-03T00:00:00.000","01:39pm","40","M","116300D0I0","ILL SIGNAL:PARKED","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0301DWZQ4J","21170248","2021-12-16T00:00:00.000","10:02am","34","M","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","THURSDAY","All Other","5",,,"false"
"APD*0305DQ21L4","21142832","2021-10-21T00:00:00.000","09:24pm","19","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*0103FF8VWW","22061765","2022-05-08T00:00:00.000","08:50pm","36","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","SUNDAY","All Other","5","108","POINT (-73.769417826333 42.666456988125)","false"
"APD*0305FRXX13","22116761","2022-08-16T00:00:00.000","09:55pm","21","F","116300A0I0","ILL SIGNAL - UNSAFE/FAIL TO","TUESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","true"
"APD*CB03F35BQW",,"2022-02-03T00:00:00.000","12:10am","45","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","THURSDAY","REDLIGHT","1",,,"false"
"APD*0302DMSVP9","21131431","2021-09-30T00:00:00.000","09:40pm","21","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0301DT36LW","21157478","2021-11-19T00:00:00.000","09:09am","24","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5",,,"false"
"APD*0307F36PT5","22015805","2022-02-03T00:00:00.000","11:14am","21","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5",,,"false"
"APD*0302FN626F","22097322","2022-07-12T00:00:00.000","03:28pm","22","M","050900200I","DRIVE MV W/O PROPER LICENSE","TUESDAY","All Other","5",,,"false"
"APD*0305FRXX13","22116761","2022-08-16T00:00:00.000","09:55pm","21","F","116300A0I0","ILL SIGNAL - UNSAFE/FAIL TO","TUESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","true"
"APD*0305FRXX13","22116761","2022-08-16T00:00:00.000","09:55pm","21","F","116300A0I0","ILL SIGNAL - UNSAFE/FAIL TO","TUESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","true"
"APD*0305FRXX13","22116761","2022-08-16T00:00:00.000","09:55pm","21","F","116300A0I0","ILL SIGNAL - UNSAFE/FAIL TO","TUESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","true"
"APD*CB03DQWZJB","21147005","2021-10-29T00:00:00.000","09:48pm","18","F","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","FRIDAY","REDLIGHT","1",,,"false"
"APD*0302DMSZ3V","21131453","2021-09-30T00:00:00.000","10:12pm","19","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","THURSDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0302F4LTR3","22022451","2022-02-16T00:00:00.000","03:19pm","29","M","040200100I","REGIS PLATE DISPLAY VIOLATION","WEDNESDAY","All Other","5","205","POINT (-73.751921403635 42.650620372849)","false"
"APD*0307DQV9T3","21146710","2021-10-29T00:00:00.000","11:23am","21","M","112400000I","FAIL PASSNG MV TO RETURN RIGHT","FRIDAY","All Other","5","104","POINT (-73.794458968403 42.658301503618)","false"
"APD*0307DQVB3R","21146710","2021-10-29T00:00:00.000","11:23am","21","M","116300A0I0","ILL SIGNAL - UNSAFE/FAIL TO","FRIDAY","All Other","5","104","POINT (-73.794458968403 42.658301503618)","false"
"APD*0301DWZR3F","21170253","2021-12-16T00:00:00.000","10:16am","20","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*0302DMT2RS","21131480","2021-09-30T00:00:00.000","11:07pm","19","M","112800A0I0","FAILURE TO STAY IN SINGLE LANE","THURSDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0301DMQW9H","21130991","2021-09-30T00:00:00.000","06:49am","50","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*0301DMQTTX","21130983","2021-09-30T00:00:00.000","06:27am","40","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*TS03DMRFTX","21131113","2021-09-30T00:00:00.000","10:57am","24","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*TS03DMR97Z","21131073","2021-09-30T00:00:00.000","09:31am","28","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0301DWZVXP","21170280","2021-12-16T00:00:00.000","11:14am","62","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*0302F4MKDN","22022585","2022-02-16T00:00:00.000","08:47pm","51","M","112300000I","IMPROPER PASSING ON RIGHT","WEDNESDAY","All Other","5","204","POINT (-73.764880997752 42.650626996415)","false"
"APD*0301F4KXQ5","22022241","2022-02-16T00:00:00.000","08:38am","25","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5",,,"false"
"APD*0305DQWQ79","21147012","2021-10-29T00:00:00.000","10:03pm","23","F","118000D0I0","SPEED VIOL  POSTED LIMIT","FRIDAY","SPEEDING","2","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0301DMS6LJ","21131288","2021-09-30T00:00:00.000","04:39pm","30","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*0301DMS38M","21131252","2021-09-30T00:00:00.000","03:49pm","54","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*0307DQTX33","21146646","2021-10-29T00:00:00.000","08:25am","29","F","030600B00I","OPER MV W/O INSPECT CERTIFICAT","FRIDAY","All Other","5","104","POINT (-73.794458968403 42.658301503618)","false"
