"incident_number","date","time","age","sex","race","last_30_days","neighborhoodassociation","neighborhoodxy"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20102243","08/13/2020","20:56","27","M","B","No","Park South","POINT (-73.7732191679 42.6541973756)"
"20070309","06/06/2020","20:55","21","M","W","No","New Scotland / Woodlawn","POINT (-73.7953552245 42.6572094368)"
"20101951","08/13/2020","10:12","29","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20077849","06/23/2020","13:29","57","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20032791","03/07/2020","01:51","33","M","B","No","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"20077780","06/23/2020","10:50","26","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20102193","08/13/2020","18:51","54","M","W","No",,
"20077812","06/23/2020","12:17","19","F","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20102193","08/13/2020","18:51","54","M","W","No",,
"21002928","01/07/2021","22:54","72","M","M","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20077703","06/23/2020","07:53","67","M","W","No","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"21002908","01/07/2021","21:49","36","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20078105","06/23/2020","23:06",,"M","W","No","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"20101855","08/13/2020","02:59","15","M","B","No","Whitehall","POINT (-73.7989165096 42.6461078219)"
"20079830","06/27/2020","10:06","42","M","B","No","Washington Square","POINT (-73.7718254949 42.6617090681)"
"20157889","12/07/2020","18:46","28","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20157889","12/07/2020","18:46","25","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"21002856","01/07/2021","18:30","58","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21002552","01/07/2021","03:06","33","M","H","No","Delaware Area","POINT (-73.7808874143 42.639906085)"
"21002543","01/07/2021","01:37","24","M","B","No",,
"21002856","01/07/2021","18:30","28","F","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21003324","01/08/2021","20:02","26","F","W","No",,
"21003324","01/08/2021","20:02","32","M","W","No",,
"21002970","01/08/2021","02:43","28","F","B","No","Historic Pastures Homeowners Association","POINT (-73.7541064432 42.6439157339)"
"21003233","01/08/2021","16:32","27","F","B","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"21003710","01/09/2021","21:50","22","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21003611","01/09/2021","16:30","50","M","W","No","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"21003773","01/10/2021","01:40","36","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20110239","08/29/2020","20:31","20","F","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20109881","08/29/2020","01:38","34","M","B","No","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"20061357","05/19/2020","15:19","38","M","W","No","Mansion","POINT (-73.7586477974 42.645152019)"
"20061360","05/19/2020","16:04","28","M","B","No","Historic Pastures Homeowners Association","POINT (-73.7541064432 42.6439157339)"
"20110253","08/29/2020","21:00","28","M","B","No",,
"20061493","05/19/2020","20:18","49","F","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20109855","08/29/2020","00:42","60","M","W","No",,
"20110354","08/30/2020","02:32","43","F","B","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20110354","08/30/2020","02:32","47","M","B","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20110331","08/30/2020","00:31","19","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20110333","08/30/2020","00:39","20","F","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20110411","08/30/2020","08:15","58","F","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20110965","08/31/2020","12:43","58","F","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20157889","12/07/2020","18:46","25","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20112840","09/03/2020","18:40","45","F","B","No",,
"20112454","09/03/2020","02:54","27","M","H","No",,
"20113043","09/04/2020","04:28","20","F","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20112983","09/04/2020","00:27","22","M","B","No","Washington Square","POINT (-73.7718254949 42.6617090681)"
"20033045","03/07/2020","16:11","27","M","B","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20113003","09/04/2020","01:37","60","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20113011","09/04/2020","02:13","49","M","W","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20158188","12/08/2020","11:42","31","M","W","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20113210","09/04/2020","13:10","58","F","W","No","Ten Broeck Triangle Preservation League","POINT (-73.7511999486 42.656937257)"
"20113210","09/04/2020","13:10","58","F","W","No","Ten Broeck Triangle Preservation League","POINT (-73.7511999486 42.656937257)"
"20158011","12/08/2020","02:53","31","M","W","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20158873","12/09/2020","22:27","32","M","B","No",,
"20158901","12/10/2020","00:44","57","M","W","No","Eagle Hill","POINT (-73.8202291732 42.6704089123)"
"20159510","12/11/2020","11:23","26","F","B","No",,
"20159694","12/11/2020","17:33","42","F","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20159966","12/12/2020","09:36","29","M","B","No","Delaware Area","POINT (-73.7808874143 42.639906085)"
"20159870","12/12/2020","01:10","19","F","W","No","Park South","POINT (-73.7732191679 42.6541973756)"
"20160845","12/14/2020","10:51","23","M","B","No","Campus Area","POINT (-73.8190201566 42.6848032061)"
"20161054","12/14/2020","20:35","44","M","B","No",,
"20032779","03/07/2020","01:05","33","M","W","No","Eagle Hill","POINT (-73.8202291732 42.6704089123)"
"20032798","03/07/2020","02:14","20","M","B","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20061365","05/19/2020","16:11","48","M","B","No","Mansion","POINT (-73.7586477974 42.645152019)"
"20061414","05/19/2020","17:20","17","M","B","No",,
"20061414","05/19/2020","17:12","26","M","B","No",,
"20061343","05/19/2020","14:51","31","M","B","No","Mansion","POINT (-73.7586477974 42.645152019)"
"20032772","03/07/2020","00:50",,"M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20061418","05/19/2020","17:19","33","M","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20164002","12/21/2020","06:55","41","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20164002","12/21/2020","06:55","65","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20164917","12/22/2020","22:00","46","F","B","No","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"20164825","12/22/2020","17:48","31","F","W","No",,
"20165779","12/24/2020","19:20","35","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20165560","12/24/2020","10:16","45","M","W","No","Park South","POINT (-73.7732191679 42.6541973756)"
"20166145","12/25/2020","18:55","30","F","W","No","Whitehall","POINT (-73.7989165096 42.6461078219)"
"20167610","12/29/2020","14:55","35","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20140360","10/29/2020","14:53","24","F","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20168294","12/31/2020","05:14","26","M","B","No","Park South","POINT (-73.7732191679 42.6541973756)"
"20168289","12/31/2020","03:17","22","M","W","No","West End","POINT (-73.7781040852 42.6749695802)"
"20113043","09/04/2020","04:28","20","F","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20112983","09/04/2020","00:27","20","M","B","No","Washington Square","POINT (-73.7718254949 42.6617090681)"
"20113003","09/04/2020","01:37","29","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20112996","09/04/2020","01:10","20","F","H","No","West End","POINT (-73.7781040852 42.6749695802)"
"20112996","09/04/2020","01:10","20","M","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20070264","06/06/2020","18:30","31","M","W","No","Park South","POINT (-73.7732191679 42.6541973756)"
"20140350","10/29/2020","14:39","32","F","W","No","South End","POINT (-73.7592617522 42.6392747943)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20046122","04/09/2020","09:16","38","M","B","No",,
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20103233","08/15/2020","22:35","29","M","W","No","Melrose","POINT (-73.7990796239 42.6727006271)"
"20102878","08/15/2020","04:02","39","M","W","No","Whitehall","POINT (-73.7989165096 42.6461078219)"
"21010588","01/26/2021","11:19","59","F","W","Yes",,
"21003903","01/10/2021","14:55","40","M","W","No","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"21003970","01/10/2021","18:03","31","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21003753","01/10/2021","00:25","28","M","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21003825","01/10/2021","09:24","28","M","B","No","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20113999","09/05/2020","22:18","27","M","B","No","Delaware Area","POINT (-73.7808874143 42.639906085)"
"20061951","05/20/2020","21:22","21","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20114578","09/07/2020","03:50","29","M","B","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20061926","05/20/2020","20:41","48","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20114088","09/06/2020","00:57","19","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20115774","09/09/2020","12:28","38","M","B","No","Ten Broeck Triangle Preservation League","POINT (-73.7511999486 42.656937257)"
"20115612","09/09/2020","02:30","27","M","W","No","West End","POINT (-73.7781040852 42.6749695802)"
"20115612","09/09/2020","02:30","21","M","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20115604","09/09/2020","02:00","27","M","W","No","Washington Square","POINT (-73.7718254949 42.6617090681)"
"20115774","09/09/2020","12:28","44","M","B","No","Ten Broeck Triangle Preservation League","POINT (-73.7511999486 42.656937257)"
"20115789","09/09/2020","13:15","37","F","B","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20116559","09/10/2020","21:04","58","F","W","No","Hudson Park","POINT (-73.7660255299 42.6510030671)"
"20116602","09/10/2020","23:44","57","M","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20116602","09/10/2020","23:44","19","M","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20117244","09/12/2020","06:47","27","M","B","No",,
"20117645","09/13/2020","01:30","21","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20061916","05/20/2020","20:22","42","F","H","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20061916","05/20/2020","20:16","36","M","H","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20061942","05/20/2020","21:13","27","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20061951","05/20/2020","21:22","24","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20061881","05/20/2020","18:39","31","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20041497","03/26/2020","18:47","24","M","B","No","Park South","POINT (-73.7732191679 42.6541973756)"
"20061888","05/20/2020","18:51","21","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20045614","04/07/2020","18:42","76","M","B","No","Helderberg","POINT (-73.7942911217 42.6514058554)"
"20061888","05/20/2020","18:47","59","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20045858","04/08/2020","15:24","33","M","H","No","West End","POINT (-73.7781040852 42.6749695802)"
"20045316","04/07/2020","00:32","25","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20046095","04/09/2020","08:18",,"M",,"No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20061697","05/20/2020","10:24","42","M","W","No","Delaware Area","POINT (-73.7808874143 42.639906085)"
"20045316","04/07/2020","00:32","27","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20070977","06/08/2020","13:15","18","F","W","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20044836","04/05/2020","19:50","58","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20044584","04/04/2020","23:50","31","F","B","No","Washington Square","POINT (-73.7718254949 42.6617090681)"
"20045858","04/08/2020","15:24","34","M","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20045614","04/07/2020","18:42","27","M","H","No","Helderberg","POINT (-73.7942911217 42.6514058554)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20071582","06/09/2020","18:26","15","F","W","No","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20045614","04/07/2020","18:42","33","M","B","No","Helderberg","POINT (-73.7942911217 42.6514058554)"
"20045192","04/06/2020","17:20","23","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20041497","03/26/2020","18:47","23","M","B","No","Park South","POINT (-73.7732191679 42.6541973756)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20052811","04/28/2020","03:37","20","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20052813","04/28/2020","04:12","38","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20062321","05/21/2020","15:44","20","F","W","No",,
"20062139","05/21/2020","09:23","65","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20062461","05/21/2020","21:08","28","M","I","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"21000158","01/01/2021","07:50","44","M","B","No",,
"21000811","01/02/2021","20:49","32","F","W","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"21004131","01/11/2021","08:19","70","M","W","No",,
"21005680","01/14/2021","18:16","27","M","H","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"21018668","02/14/2021","09:27","59","F","W","Yes","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"21004802","01/12/2021","18:08","60","F","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21005162","01/13/2021","16:28","27","M","W","No","Washington Square","POINT (-73.7718254949 42.6617090681)"
"20034255","03/09/2020","22:07","31","M","B","No","Port of Albany","POINT (-73.7603626972 42.6261665879)"
"20072137","06/11/2020","00:21","92","F","B","No",,
"20072169","06/11/2020","02:22","25","F","B","No","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"20034802","03/10/2020","23:12","26","F","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20034802","03/10/2020","23:12","30","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20035211","03/11/2020","17:56","66","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20080514","06/28/2020","22:35","30","M","W","No","Hudson Park","POINT (-73.7660255299 42.6510030671)"
"20046943","04/11/2020","14:12","42","M","B","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20035349","03/12/2020","00:35","31","F","W","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20035350","03/12/2020","00:40","84","M","W","No","Eagle Hill","POINT (-73.8202291732 42.6704089123)"
"20036076","03/13/2020","11:27","50","F","B","No",,
"20035893","03/13/2020","00:59","50","F","B","No","Washington Square","POINT (-73.7718254949 42.6617090681)"
"20036028","03/13/2020","09:34","20","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20036669","03/14/2020","13:04","42","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20035844","03/12/2020","22:35","27","F","B","No","Center Square","POINT (-73.7632947405 42.6541097581)"
"20035350","03/12/2020","00:40","84","M","W","No","Eagle Hill","POINT (-73.8202291732 42.6704089123)"
"20035366","03/12/2020","01:42","50","M","B","No","Delaware Area","POINT (-73.7808874143 42.639906085)"
"20035350","03/12/2020","00:40","84","M","W","No","Eagle Hill","POINT (-73.8202291732 42.6704089123)"
"20035349","03/12/2020","00:35","25","M","W","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20035350","03/12/2020","00:40","84","M","W","No","Eagle Hill","POINT (-73.8202291732 42.6704089123)"
"20036883","03/14/2020","20:31","36","M","B","No","Delaware Area","POINT (-73.7808874143 42.639906085)"
"20036878","03/14/2020","20:24","23","F","W","No","Delaware Area","POINT (-73.7808874143 42.639906085)"
"20036928","03/14/2020","22:14","22","F","A","No","Delaware Area","POINT (-73.7808874143 42.639906085)"
"20062909","05/22/2020","20:27","17","M","B","No",,
"20062778","05/22/2020","16:25","25","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20154951","12/01/2020","09:08","28","M","W","No","Washington Park","POINT (-73.7708846487 42.6572365515)"
"20117645","09/13/2020","01:30","21","M",,"No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"21000918","01/03/2021","05:10","52","F","W","No","Buckingham Lake","POINT (-73.8077747933 42.6643540181)"
"20037783","03/16/2020","19:58","25","M","B","No","Normanskill Area","POINT (-73.8219262184 42.6453640853)"
"20053499","04/29/2020","18:25","22","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"21000176","01/01/2021","09:02","22","M","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20053279","04/29/2020","08:14","55","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20053684","04/30/2020","10:19","31","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20053629","04/30/2020","03:09","40","M","W","No","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)"
"20054225","05/01/2020","18:31","33","M","W","No","Mansion","POINT (-73.7586477974 42.645152019)"
"20167510","12/29/2020","10:55","38","F","B","No","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"21000710","01/02/2021","16:22","25","M","B","No","Helderberg","POINT (-73.7942911217 42.6514058554)"
"20037080","03/15/2020","04:38","19","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20037080","03/15/2020","04:38","19","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20038073","03/17/2020","15:12","33","M","B","No","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"20038159","03/17/2020","20:22","22","M","B","No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20038526","03/18/2020","18:15","36","F","W","No","No. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)"
"20038653","03/19/2020","00:09","25","F","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20038653","03/19/2020","00:09","39","F","W","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20062889","05/22/2020","19:46","26","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20104142","08/18/2020","04:08","31","M","B","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20039515","03/21/2020","08:13","49","M","W","No","West End","POINT (-73.7781040852 42.6749695802)"
"20040149","03/23/2020","04:03","41","M","B","No","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)"
"20040077","03/22/2020","21:38","1",,,"No",,
"20039937","03/22/2020","14:21","31","F","B","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20040549","03/24/2020","08:51",,"F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20040712","03/24/2020","17:12","18","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20040712","03/24/2020","17:12","21","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20040549","03/24/2020","08:51","43","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20041080","03/25/2020","16:36","25","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20047674","04/13/2020","16:34","28","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20062799","05/22/2020","16:37","64","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20062832","05/22/2020","18:00","20","M","H","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20062820","05/22/2020","17:49","30","F","B","No","West End","POINT (-73.7781040852 42.6749695802)"
"20062839","05/22/2020","18:20","20","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20062799","05/22/2020","16:37","64","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20062918","05/22/2020","21:02","23","M","B","No","Delaware Area","POINT (-73.7808874143 42.639906085)"
"20062854","05/22/2020","18:42","32","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20062901","05/22/2020","20:19","17","M","B","No",,
"20046753","04/10/2020","22:51","28","F","B","No","Beverwyck","POINT (-73.7822271336 42.6700629397)"
"20062909","05/22/2020","20:27","40","F","W","No",,
"20062755","05/22/2020","14:52","28","M","W","No",,
"20047274","04/12/2020","14:19","54","F","W","No","Whitehall","POINT (-73.7989165096 42.6461078219)"
"20062774","05/22/2020","15:56","23","M",,"No","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)"
"20047674","04/13/2020","16:34","26","M","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20062837","05/22/2020","18:12","27","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20118101","09/14/2020","04:36","35","M","W","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20062829","05/22/2020","17:52","20","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20118079","09/14/2020","01:50","20","M","H","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20062889","05/22/2020","19:46","23","M","H","No","South End","POINT (-73.7592617522 42.6392747943)"
"20062969","05/22/2020","22:56","22","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20054617","05/02/2020","18:19","30","F","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20105508","08/20/2020","18:56","42","M","B","No","Pine Hills","POINT (-73.7866126905 42.6626959378)"
"20105524","08/20/2020","19:27","73","M","W","No","South End","POINT (-73.7592617522 42.6392747943)"
"20105534","08/20/2020","19:49","48","M","W","No","Helderberg","POINT (-73.7942911217 42.6514058554)"
"20054540","05/02/2020","16:16","19","M","B","No","Downtown","POINT (-73.7532379834 42.6495622808)"
"20118568","09/15/2020","01:01","31","M",,"No","West Hill","POINT (-73.764844247 42.6666911887)"
"20119715","09/17/2020","10:16","17","M","W","No",,
"20118567","09/15/2020","00:48","37","M","M","No","West Hill","POINT (-73.764844247 42.6666911887)"
"21019006","02/15/2021","08:43","37","F","H","Yes","Hudson Park","POINT (-73.7660255299 42.6510030671)"
"20054452","05/02/2020","11:25","54","M","B","No",,
"21006330","01/16/2021","05:20","32","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"21005253","01/13/2021","19:58","52","M","W","No","Melrose","POINT (-73.7990796239 42.6727006271)"
"20063350","05/23/2020","17:01","27","M","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"20063342","05/23/2020","16:46","35","F","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
"20063302","05/23/2020","15:27","37","F","B","No","South End","POINT (-73.7592617522 42.6392747943)"
"21006317","01/16/2021","02:06","35","M","A","No","Buckingham Lake","POINT (-73.8077747933 42.6643540181)"
"20063272","05/23/2020","14:13","36","M","B","No","West Hill","POINT (-73.764844247 42.6666911887)"
