"country","id","year","debtccgov","debtcb","totaldebt","gdp","debt_gdp","exchangeratencperusd","domestogdp","exttogdp","officialdebt","totalnonofficialdebt","foreignbanks","dombanks","totalbank","ext_resholders","ext_nonresholders","ext_marketinstrument","int_resholders","int_nonresholders","dom_market","total_mkt","ext_oth","int_oth","tot_oth","offdom","bankdom","mardom","othdom","credtype_int_sumshares","offext","bankext","marext","othext","credtype_ext_sumshares","credtype_total","officialexternaldebt","nonofficialexternaldebt","external","totaldomestic","legandcred_total","legandcred_ext_tot","legandcred_int_tot","for_ext","for_int","dom_ext","dom_int","currandleg_total","totaldebt_short_term_ext","totaldebt_short_term_int","totaldebt_short_term","totaldebt_med_term_ext","totaldebt_med_term_int","totaldebt_med_term","totaldebt_long_term_ext","totaldebt_long_term_int","totaldebt_long_term","avgmat_ext","avgmat_int","avgmat_totaldebt","matandleg_total","short_extcurr","short_intcurr","matandcurr_short_tot","med_extcurr","med_intcurr","matandcurr_med_tot","long_extcurr","long_intcurr","matandcurr_long_tot","matandcurr_tot","avgmat_extcurr","avgmat_intcurr","for_n_i_fr","for_n_i_flr","for_i_fr","for_i_flr","tot_debt_for","dom_n_i_fr","dom_n_i_flr","dom_i_fr","dom_i_flr","tot_debt_dom","debt_index","debt_nonindex","currandrate_tot","heldby_cb","heldby_others","heldby_tot","liqassetscg","net_debt_1","crossholding","net_debt_2","reserves","net_debt_3","ppfassets","net_debt_4","pay_ppcal_ext","pay_ppal_int","pay_ppal_tot","pay_int_ext","pay_int_int","pay_int_tot","pay_tot_kind","pay_ppal_cb","pay_int_cb","pay_cb_tot","pay_ppal_oth","pay_int_oth","pay_oth_tot","pay_tot_holders","bycurr_debt_for","bycurr_debt_dom","bycurr_debt_index","due_1y_ppal_ext","due_1y_ppal_int","due_1y_ppal_tot","due_1y_int_ext","due_1y_int_int","due_1y_int_tot","due_1y_tot_kind","due_2y_ppal_ext","due_2y_ppal_int","due_2y_ppal_tot","due_2y_int_ext","due_2y_int_int","due_2y_int_tot","due_2y_tot_kind","due_3y_ppal_ext","due_3y_ppal_int","due_3y_ppal_tot","due_3y_int_ext","due_3y_int_int","due_3y_int_tot","due_3y_tot_kind","due_4y_ppal_ext","due_4y_ppal_int","due_4y_ppal_tot","due_4y_int_ext","due_4y_int_int","due_4y_tot_kind","due_5y_ppal_ext","due_5y_ppal_int","due_5y_ppal_tot","due_5y_int_ext","due_5y_int_int","due_5y_int_tot","due_5y_tot_kind","due_6y_10y_ppal_ext","due_6y_10y_ppal_int","due_6y_10y_ppal_tot","due_6y_10y_int_ext","due_6y_10y_int_int","due_6y_10y_int_tot","due_6y_10y_tot_kind","due_11y_ppal_ext","due_11y_ppal_int","due_11y_ppal_tot","due_11y_int_ext","due_11y_int_int","due_11y_int_tot","due_11y_tot_kind","due_1y_ppal_cb","due_1y_int_cb","due_1y_tot_cb","due_1y_ppal_oth","due_1y_int_oth","due_1y_tot_oth","due_2y_ppal_cb","due_2y_int_cb","due_2y_tot_cb","due_2y_ppal_oth","due_2y_int_oth","due_2y_tot_oth","due_3y_ppal_cb","due_3y_int_cb","due_3y_tot_cb","due_3y_ppal_oth","due_3y_int_oth","due_3y_tot_oth","due_4y_ppal_cb","due_4y_int_cb","due_4y_tot_cb","due_4y_ppal_oth","due_4y_int_oth","due_4y_int_tot","due_4y_tot_oth","due_5y_ppal_cb","due_5y_int_cb","due_5y_tot_cb","due_5y_ppal_oth","due_5y_int_oth","due_5y_tot_oth","due_6y_10y_ppal_cb","due_6y_10y_int_cb","due_6y_10y_tot_cb","due_6y_10y_ppal_oth","due_6y_10y_int_oth","due_6y_10y_tot_oth","due_11y_ppal_cb","due_11y_int_cb","due_11y_tot_cb","due_11y_ppal_oth","due_int_oth","due_11y_tot_oth"
"Uruguay","2010Uruguay","2010","16459.00","0","16459.00","38825.80","42","20.3","7","35","3198","13261","0","0","0",,,"10385",,,"2875","13261","0","0","0","0","0","100","0","100","24","0","76","0","100","16459","3198","10385","13583","2875","16459","83","17","9947","922","3637","1953","16459","571","421","992","1269","796","2066","11743","1658","13400","8.92","6.6","8.52","16458","649","343","992","1552","514","2066","8668","4732","13400","16458",,,"8887","1982","0","0","10869","0","0","5590","0","5590","34.00","66.00","16459","0","16459.00","16459.00","663","15796","0","16459.00","7656.00","8803.00","6739","2064.20","711","399","1110","783","180","963","2073",,,"0",,,"2073","2073","66.00","0.00","34.00","571","421","992","759","177","936","1928","249","387","637","741","162","903","1540","263","154","418","764","137","902","1319","245","90","335","747","133","1215","512","165","677","725","125","850","1527","3983","1426","5410","3052","454","3506","8916","7686","232","7918","4430","399","4829","12747",,,,,,"1928",,,,,,"1540",,,,,,"1319",,,,,,"880","1215",,,,,,"1527",,,,,,"8916",,,,,,"12747"
"Uruguay","2011-IUruguay","2011-I","18819.00","0","18819.00","42672.20","44",,"11","33","3167","15652","0","0","0",,,"11116",,,"4536","15652","0","0","0","0","0","100","0","100","22","0","78","0","100","18819","3167","11116","14283","4536","18819","76","24","10120","878","4163","3658","18819","156","161","317","1824","1759","3582","12302","2617","14919","8.94","6.77","8.42","18819","190","126","317","2497","1085","3582","8310","6609","14920","18819",,,"9509","1489","0","0","10998","686","0","7135","0","7821","38.00","62.00","18819","0","18819.00","18819.00","2182","16637","0","18819.00","9768.00","9051.00","7921","1130.00","398","302","700","381","89","470","1170",,,"0",,,"1170","1170","58.00","4.00","38.00","156","161","317","911","188","1100","1417","248","431","679","1399","304","1703","2383","263","154","417","1384","268","1652","2069","246","438","684","1375","256","2314","513","345","858","1346","238","1583","2442","4188","2660","6848","7813","677","8490","15339","8667","348","9015","12539","78","12618","21633",,,,,,"1417",,,,,,"2383",,,,,,"2069",,,,,,"1631","2314",,,,,,"2442",,,,,,"15339",,,,,,"21638"
"Uruguay","2011Uruguay","2011","19199.00","0","19199.00","46468.00","41","20","10","31","2880","16319","0","0","0","3377","8128","11505","4449","365","4814","16319","0","0","0","0","0","100","0","100","20","0","80","0","100","19199","2880","11505","14385","4814","19199","75","25","8894","844","5490","3970","19199","207","416","623","2039","2017","4055","12139","2381","14520","8.81","6.08","8.12","19199","295","328","623","2280","1776","4055","7165","7355","14520","19198",,,"8619","1119","0","0","9739","981","0","8479","0","9460","44.00","56.00","19199","0","19199.00","19199.00","2477","16722","0","19199.00","10302.10","8896.90","7766","1131.30","2288","448","2736","774","222","996","3732",,,"0",,,"3732","3732","51.00","5.00","44.00","207","416","623","126","257","383","1006","226","376","601","192","296","488","1089","211","534","745","108","204","312","1058","388","331","719","100","171","990","352","518","870","91","146","237","1107","3684","2307","5991","274","333","607","6598","9316","332","9649","171","47","217","9866",,,,,,"1006",,,,,,"1089",,,,,,"1058",,,,,,"271","990",,,,,,"1107",,,,,,"6598",,,,,,"9866"
"Uruguay","2012-IUruguay","2012-I","19182.00","0","19182.00","48297.00","40",,"11","29","2767","16415","0","0","0","3272","7882","11154","4608","653","5261","16415","0","0","0","0","0","100","0","100","20","0","80","0","100","19182","2767","11154","13921","5261","19182","73","27","8780","757","5141","4504","19182","219","409","627","2233","2355","4589","11469","2497","13966","8.66","5.94","7.91","19182","274","353","627","1974","2615","4589","7289","6677","13966","19182",,,"8446","1091","0","0","9537","1314","0","8330","0","9645","43.00","57.00","19182","0","19182.00","19182.00","2905","16277","0","19182.00","12090.10","7091.90","9360","-2268.10","486","350","837","776","328","1104","1941",,,"0",,,"1941","1941","50.00","7.00","43.00","106","208","314","319","148","468","782","225","402","601","644","348","991","1593","207","501","708","639","251","891","1599","383","498","881","638","211","1729","343","533","875","632","177","809","1685","3613","2621","6234","2829","400","3229","9463","9043","503","9546","4039","70","4110","13656",,,,,,"782",,,,,,"1618",,,,,,"1599",,,,,,"849","1729",,,,,,"1685",,,,,,"9463",,,,,,"13656"
"Uruguay","2012Uruguay","2012","21190.70","0","21190.70","52353.00","40","19.4","12","28","2738","18452","0","0","0","3803","8305","12108","4592","1752","6344","18452","0","0","0","0","0","100","0","100","18","0","82","0","100","21191","2738","12108","14847","6344","21191","70","30","8713","757","6133","5587","21191","222","434","656","2437","3174","5611","12188","2736","14924","8.63","5.63","7.74","21191","376","280","656","1981","3631","5611","7113","7810","14924","21191",,,"8444","1027","0","0","9471","1873","0","9847","0","11720","46.00","54.00","21191","0","21190.70","21190.70","2395","18795","0","21190.70","13604.60","7586.10","10146","-2559.40","791","436","1227","750","296","1046","2273",,,"0","1227","1046","2273","2273","45.00","9.00","46.00","222","434","656","749","426","1176","1831","207","567","774","739","313","1052","1826","373","793","1167","728","239","967","2133","271","610","881","709","207","1797","787","765","1552","689","170","859","2411","3074","2582","5656","3015","298","3313","8969","9909","593","10502","4489","24","4513","15015",,,,,,"1831",,,,,,"1826",,,,,,"2133",,,,,,"917","1797",,,,,,"2411",,,,,,"8969",,,,,,"15015"
"Uruguay","2013-IUruguay","2013-I","20522.10","0","20522.10","52463.80","39",,"12","27","2187","18331","0","0","0","3896","7944","11841","3678","2812","6491","18331","0","0","0","0","0","100","0","100","16","0","84","0","100","20518","2187","11841","14028","6491","20518","68","32","8007","603","6021","5888","20518","148","721","870","1738","3173","4911","12141","2597","14738","8.98","5.33","7.82","20518","144","725","870","1297","3614","4911","7169","7569","14738","20518",,,"7606","1008","0","0","8614","1961","0","9947","0","11908","48.00","52.00","20522","0","20522.10","20522.10","1310","19212","0","20522.10","14863.50","5658.70","10310","-4651.00","615","145","760","434","177","611","1371",,,"0","760","611","1371","1371","42.00","10.00","48.00","65","264","329","353","251","603","933","148","540","687","704","329","1033","1721","312","930","1242","697","286","983","2225","213","586","799","687","210","1696","682","920","1603","669","174","843","2446","2809","2671","5480","2963","328","3291","8771","9796","580","10377","4454","43","4497","14874",,,,,,"933",,,,,,"1721",,,,,,"2225",,,,,,"896","1696",,,,,,"2446",,,,,,"8771",,,,,,"14874"
"Uruguay","2013Uruguay","2013","21523.40","0","21523.40","57476.20","37","21.4","11","27","2163","19361","0","0","0","3743","9342","13084","3766","2510","6276","19361","0","0","0","0","0","100","0","100","14","0","86","0","100","21523","2163","13084","15247","6276","21523","71","29","9205","603","6038","5673","21520","147","523","670","2089","4087","6177","13011","1666","14677","8.89","4.37","7.57","21523","168","502","670","2016","4160","6177","7628","7049","14677","21523",,,"8806","1006","0","0","9812","1651","0","10061","0","11712","47.00","53.00","21523","0","21523.40","21523.40","1802","19722","0","21523.40","16280.60","5242.90","10566","-5323.60","1641","413","2055","780","403","1183","3238","0","0","0","2055","1183","3238","3238","46.00","8.00","47.00","147","523","670","736","329","1065","1735","311","941","1253","728","287","1015","2268","222","575","797","721","213","934","1731","627","917","1544","702","175","2422","741","434","1175","685","125","810","1985","2980","2497","5477","3036","240","3276","8753","10207","389","10596","4014","19","4034","14630",,,,,,"1735",,,,,,"2268",,,,,,"1731",,,,,,"878","2422",,,,,,"1985",,,,,,"8753",,,,,,"14630"
"Uruguay","2014-IUruguay","2014-I","22893.50","0","22893.50","57085.40","40","22.9","12","28","2199","20694","0","0","0","3532","10518","14050","4495","2149","6644","20694","0","0","0","0","0","100","0","100","14","0","86","0","100","22893","2199","14050","16250","6644","22893","71","29","10383","581","5867","6063","22893","291","586","877","1972","3784","5756","13985","2275","16261","8.93","4.94","7.77","22893","291","586","877","1703","4053","5756","8969","7291","16261","22893",,,"9519","1444","0","0","10963","1141","0","10789","0","11930","47.00","53.00","22893","0","22893.50","22893.50","2741","20152","0","22893.50","18603.30","4290.20","11039","-6748.80","968","541","1510","395","167","562","2072","0","0","0","1510","562","2072","2072","48.00","5.00","47.00","1032","623","1655","776","327","1103","2757","287","871","1158","764","297","1062","2220","217","549","766","753","228","980","1746","628","855","1482","737","191","2411","728","425","1153","721","143","864","2017","2906","2454","5360","3234","351","3585","8944","11416","1411","12827","6045","445","6489","19316","0","0","0","1655","1103","2757","0","0","0","1158","1062","2220","0","0","0","766","980","1746","0","0","0","1482","929","929","2411","0","0","0","1153","864","2017","0","0","0","5360","3585","8944","0","0","0","12827","6489","19316"
"Uruguay","2014Uruguay","2014","22347.60","0","22347.60","57275.50","39","24.3","11","28","2114","20234","0","0","0","3368","10420","13787","4160","2287","6447","20234","0","0","0","0","0","100","0","100","13","0","87","0","100","22348","2114","13787","15901","6447","22348","71","29","10199","581","5704","5863","22348","286","831","1117","1954","3736","5690","13661","1880","15541","8.92","4.49","7.64","22348","307","810","1117","1916","3774","5690","8558","6983","15541","22348",,,"9369","1412","0","0","10780","1063","0","10505","0","11568","47.00","53.00","22348","0","22347.60","22347.60","2104","20244","0","22347.60","17554.50","4793.10","11002","-6208.50","1024","622","1647","712","324","1036","2683","0","0","0","1647","1036","2683","2683","48.00","5.00","47.00","286","831","1117","751","289","1040","2157","202","526","728","740","222","961","1689","575","828","1402","728","191","919","2321","709","417","1126","712","142","1980","180","1178","1359","678","127","806","2164","4027","1644","5671","3560","282","3843","9514","9922","1023","10945","4979","380","5359","16304","0","0","0","1117","1040","2157","0","0","0","728","961","1689","0","0","0","1402","919","2321","0","0","0","1126","854","854","1980","0","0","0","1359","806","2164","0","0","0","5671","3843","9514","0","0","0","10945","5359","16304"
"Uruguay","2015-IUruguay","2015-I","22379.90","0","22379.90","56109.70","40","27","10","29","2062","20318","0","0","0","3177","11304","14481","3835","2002","5837","20318","0","0","0","0","0","100","0","100","12","0","88","0","100","22380","2062","14481","16543","5837","22380","74","26","11186","562","5357","5276","22380","194","796","990","2064","3232","5296","14284","1809","16094","8.96","4.62","7.83","22380","197","793","990","1886","3410","5296","9665","6429","16094","22380",,,"10350","1398","0","0","11748","928","0","9705","0","10633","43.00","57.00","22380","0","22379.90","22379.90",,,"0","22379.90","18323.90","4056.00","10935","-6879.00","218","464","683","415","150","565","1248","0","0","0","683","565","1248","1248","52.00","4.00","43.00","62","310","372","387","129","516","888","194","486","680","779","212","991","1671","560","774","1334","768","162","930","2263","674","526","1200","753","386","2339","175","1133","1307","722","123","845","2153","3521","1431","4952","3295","298","3593","8545","11357","1178","12534","6920","387","7307","19842","0","0","0","372","516","888","0","0","0","680","991","1671","0","0","0","1334","930","2263","0","0","0","1200","1139","1139","2339","0","0","0","1307","845","2153","0","0","0","4952","3593","8545","0","0","0","12534","7307","19842"
"Uruguay","2015Uruguay","2015","23581.90","0","23581.90","53293.10","44","29.9","11","33","2014","21567","0","0","0","4002","11448","15451","4269","1848","6116","21567","0","0","0","0","0","100","0","100","12","0","88","0","100","23581","2014","15451","17465","6116","23581","74","26","12368","562","5097","5555","23581","180","445","625","2225","3819","6044","15060","1853","16913","8.95","4.66","7.84","23582","184","441","625","2082","3962","6044","10663","6250","16913","23582",,,"11574","1356","0","0","12930","1408","0","9244","0","10652","39.00","61.00","23581","0","23581.90","23581.90","3001","20581","0","23581.90","15634.30","7947.60","11549","-3601.30","275","764","1039","812","303","1116","2155","0","0","0","1039","1116","2155","2155","55.00","6.00","39.00","180","445","625","828","334","1162","1787","545","720","1265","811","229","1040","2305","634","800","1434","803","249","1052","2486","164","994","1158","774","190","2122","279","1305","1584","766","152","918","2502","3843","939","4782","3426","221","3647","8429","11820","914","12734","6388","339","6727","19461","0","0","0","625","1162","1787","0","0","0","1265","1040","2305","0","0","0","1434","1052","2486","0","0","0","1158","964","964","2122","0","0","0","1584","918","2502","0","0","0","4782","3647","8429","0","0","0","12734","6727","19461"
"Uruguay","2016-IUruguay","2016-I","23814.30","0","23814.30","50694.30","47","30.6","12","35","2019","21796","0","0","0","4509","11147","15655","5144","996","6140","21796","0","0","0","0","0","100","0","100","11","0","89","0","100","23814","2019","15655","17674","6140","23814","74","26","12411","541","5263","5599","23814","353","369","722","2455","3980","6435","14865","1792","16657","8.78","4.6","7.7","23814","288","434","722","2343","4092","6435","10321","6336","16657","23814",,,"11571","1381","0","0","12952","1159","0","9704","0","10862","41.00","59.00","23814","0","23814.30","23814.30","2466","21349","0","23814.30","13758.50","10055.80","11340","-1284.30","125","443","568","430","167","596","1165","0","0","0","568","596","1165","1165","54.00","5.00","41.00","57","0","57","416","186","601","658","593","737","1330","824","325","1149","2480","656","955","1611","816","262","1078","2689","168","1053","1220","785","198","2204","282","1450","1732","777","156","933","2665","3906","986","4892","3474","227","3701","8593","12013","958","12972","6423","354","6777","19748","0","0","0","57","601","658","0","0","0","1330","1149","2480","0","0","0","1611","1078","2689","0","0","0","1220","983","983","2204","0","0","0","1732","933","2665","0","0","0","4892","3701","8593","0","0","0","12972","6777","19748"
"Uruguay","2016Uruguay","2016","26098.30","0","26098.30","57385.60","45","29.3","12","34","2295","23803","0","0","0","5294","11762","17056","5952","795","6747","23803","0","0","0","0","0","100","0","100","12","0","88","0","100","26098","2295","17056","19351","6747","26098","74","26","13722","541","5629","6206","26098","569","782","1351","2669","4176","6845","16114","1789","17903","14.85","10.85","13.81","26099","443","908","1351","2569","4276","6845","11251","6651","17903","26099","16.44","11.36","12619","1645","0","0","14263","1301","0","10534","0","11835","40.00","60.00","26098","0","26098.30","26098.30","2515","23583","0","26098.30","13471.90","12626.40","12483","143.3","56","1","57","469","263","732","789","0","0","0","57","732","789","789","55.00","5.00","40.00","0","0","0","0","0","0","0","569","782","1351","910","360","1270","2621","718","1055","1773","898","289","1188","2961","190","1200","1390","868","220","2478","308","1556","1864","859","171","1030","2894","4151","1125","5276","3871","250","4121","9397","13416","1028","14444","7407","379","7786","22231","0","0","0","0","0","0","0","0","0","1351","1270","2621","0","0","0","1773","1188","2961","0","0","0","1390","1088","1088","2478","0","0","0","1864","1030","2894","0","0","0","5276","4121","9397","0","0","0","14444","7786","22231"
"Uruguay","2017-IUruguay","2017-I","27241.70","0","27241.70","62281.70","44","28.5","11","33","2215","25027","0","0","0","6398","11840","18238","6573","216","6789","25027","0","0","0","0","0","100","0","100","11","0","89","0","100","27242","2215","18238","20453","6789","27242","75","25","13287","515","7165","6274","27242","386","925","1311","3890","4019","7910","16176","1845","18021","14.7","11.22","13.83","27242","152","1156","1308","2796","5113","7908","10851","7170","18021","27238","16.65","11.05","12283","1519","0","0","13803","2612","0","10827","0","13439","40.00","60.00","27242","0","27241.70","27241.70","2415","24827","0","27241.70","13995.60","13246.10","15096","-1849.80","622","556","1178","476","288","764","1941","0","0","0","1178","764","1941","1941","51.00","10.00","40.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uruguay","2017Uruguay","2017","28664.50","0","28664.50","64285.50","45","28.8","11","34","2530","26134","0","0","0","6180","13049","19229","6700","206","6906","26134","0","0","0","0","0","100","0","100","12","0","88","0","100","28664","2530","19229","21759","6906","28664","76","24","13580","515","8179","6390","28664","560","967","1527","4039","3984","8023","17160","1955","19115","13.83","10.24","12.96","28665","258","1269","1527","3173","4850","8023","10665","8450","19115","28665","15.74","10.52","12492","1603","0","0","14095","3674","0","10895","0","14569","38.00","62.00","28664","0","28664.50","28664.50","2230","26434","0","28664.50","15962.90","12701.60","16207","-3505.30","242","444","685","527","277","803","1489","0","0","0","685","803","1489","1489","49.00","13.00","38.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uruguay","2018-IUruguay","2018-I","28970.20","0","28970.20","65449.90","44","31.5","9","35","2474","26496","0","0","0","5753","14560","20313","6020","163","6183","26496","0","0","0","0","0","100","0","100","11","0","89","0","100","28970","2474","20313","22787","6183","28970","79","21","15073","418","7714","5766","28970","578","697","1275","4041","3498","7539","18169","1987","20156","16.05","10.58","14.88","28970","392","882","1275","3068","4471","7539","12030","8127","20156","28970","18.65","10.39","13895","1596","0","0","15490","3084","0","10396","0","13480","36.00","64.00","28970","0","28970.20","28970.20","2670","26301","0","28970.20","17779.50","11190.70","15632","-4441.60","268","954","1222","576","195","771","1992","0","0","0","1222","771","1992","1992","53.00","11.00","36.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uruguay","2018Uruguay","2018","29382.70","0","29382.70","64485.60","46","32.4","10","35","2760","26623","0","0","0","6164","13740","19905","6573","146","6718","26623","0","0","0","0","0","100","0","100","12","0","88","0","100","29383","2760","19905","22664","6718","29383","77","23","15383","418","7282","6301","29383","247","903","1150","4362","3570","7932","18055","2246","20301","15.51","0.49","12.07","29383","633","517","1150","3218","4713","7932","11949","8352","20301","29383","17.77","9.96","14142","1659","0","0","15801","2980","0","10602","0","13582","36.00","64.00","29383","0","29382.70","29382.70","2132","27250","0","29382.70","15557.20","13825.50","15438","-1612.10","426","520","946","597","307","904","1850","0","0","0","946","904","1850","1850","54.00","10.00","36.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uruguay","2019-IUruguay","2019-I","29490.80","0","29490.80","62298.50","47","35.2","10","37","2709","26781","0","0","0","6155","14191","20346","6404","31","6435","26781","0","0","0","0","0","100","0","100","12","0","88","0","100","29491","2709","20346","23055","6435","29491","78","22","16164","137","6891","6298","29491","244","895","1139","4418","3370","7788","18393","2171","20564","14.91","10.55","13.96","29491","362","778","1139","3178","4609","7788","12761","7802","20564","29491","17.37","9.76","14444","1857","0","0","16301","2740","0","10449","0","13189","35.00","65.00","29491","0","29490.80","29490.80","1751","27740","0","29490.80","15618.50","13872.30","15274","-1401.70","799","878","1678","586","156","741","2419","0","0","0","1678","741","2419","2419","55.00","9.00","35.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uruguay","2019Uruguay","2019","29838.30","0","29838.30","61181.80","49","37.3","11","38","2739","27099","0","0","0","5876","14765","20641","6434","24","6459","27099","0","0","0","0","0","100","0","100","12","0","88","0","100","29838","2739","20641","23380","6459","29838","78","22","16711","23","6669","6435","29838","305","1389","1694","4785","3145","7930","18290","1924","20214","15.19","9.94","14.06","29838","319","1375","1694","3428","4502","7930","12987","7227","20214","29838","17.86","9.2","15035","1700","0","0","16735","2554","0","10550","0","13104","35.00","65.00","29838","0","29838.30","29838.30","1213","28625","0","29838.30","14504.50","15333.80","15111","222.9","602","245","847","584","335","919","1766","0","0","0","847","919","1766","1766","56.00","9.00","35.00","305","1389","1694","1197","263","1459","3153","737","908","1645","1174","261","1435","3080","1648","502","2150","1110","108","1218","3369","601","489","1091","1029","91","2211","687","399","1086","1002","78","1081","2167","7589","846","8435","4087","234","4321","12756","11813","1923","13737","8487","345","8832","22569","0","0","0","1694","1459","3153","0","0","0","1645","1435","3080","0","0","0","2150","1218","3369","0","0","0","1091","1120","1120","2211","0","0","0","1086","1081","2167","0","0","0","8435","4321","12756","0","0","0","13737","8832","22569"
"Uruguay","2020-IUruguay","2020-I","30426.80","0","30426.80","56356.60","54","42.2","12","42","3767","26660","0","0","0","5623","14551","20175","6465","20","6485","26660","0","0","0","0","0","100","0","100","16","0","84","0","100","30427","3767","20175","23942","6485","30427","79","21","17708","0","6233","6485","30427","596","647","1243","5353","3558","8911","17993","2280","20273","14.98","10.93","14.12","30427","588","655","1243","3661","5250","8911","13459","6813","20273","30427","17.27","9.74","16267","1441","0","0","17708","1984","0","10734","0","12718","35.00","65.00","30427","0","30426.80","30426.80","1081","29346","0","30426.80","15576.40","14850.40","14518","332.8","49","1164","1213","544","143","686","1900","0","0","0","1213","686","1900","1900","58.00","7.00","35.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uruguay","2020Uruguay","2020","32879.20","0","32879.20","53572.80","61","42.3","14","48","3941","28938","0","0","0","6157","15549","21706","7231","1","7233","28938","0","0","0","0","0","100","0","100","15","0","85","0","100","32879","3941","21706","25646","7233","32879","78","22","17924","0","7722","7233","32879","754","780","1533","5718","3763","9481","19175","2690","21865","14.63","9.34","13.47","32879","745","788","1533","3708","5773","9481","13472","8393","21865","32879","16.56","9.75","16552","1372","0","0","17924","1845","0","13110","0","14955","40.00","60.00","32879","0","32879.20","32879.20","1582","31297","0","32879.20","16217.10","16662.00","16053","608.6","672","319","992","598","115","714","1705","0","0","0","992","714","1705","1705","55.00","6.00","40.00","754","780","1533","1197","208","1405","2939","1539","924","2463","1140","169","1310","3773","658","1055","1714","1067","138","1204","2918","740","822","1562","1042","109","2713","1133","962","2095","1011","88","1098","3193","7567","375","7943","4057","304","4361","12304","13254","2314","15568","8487","406","8893","24461","0","0","0","1533","1405","2939","0","0","0","2463","1310","3773","0","0","0","1714","1204","2918","0","0","0","1562","1151","1151","2713","0","0","0","2095","1098","3193","0","0","0","7943","4361","12304","0","0","0","15568","8893","24461"
"Uruguay","2021-IUruguay","2021-I","34513.30","0","34513.30","55283.00","62","43.6","14","47","4046","30467","0","0","0","6520","16026","22545","7922","0","7922","30467","0","0","0","0","0","100","0","100","15","0","85","0","100","34513","4046","22545","26591","7922","34513","77","23","18125","0","8466","7922","34513","731","960","1690","5565","3819","9384","20295","3144","23439","14.98","10.93","14.05","34513","535","1155","1690","3797","5587","9384","13793","9646","23439","34513","17.27","10.49","16522","1603","0","0","18125","2538","0","13851","0","16388","40.00","60.00","34513","0","34513.30","34513.30","1902","32611","0","34513.30","16966.10","17547.20","16948","599.4","967","311","1277","541","105","646","1923","0","0","0","1277","646","1923","1923","53.00","7.00","40.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uruguay","2021Uruguay","2021","35498.20","0","35498.20","59291.60","60","44.7","14","46","4293","31206","0","0","0","6553","16539","23092","8113","0","8113","31206","0","0","0","0","0","100","0","100","16","0","84","0","100","35498","4293","23092","27385","8113","35498","77","23","18693","0","8487","8318","35498","1025","825","1850","6364","3765","10128","19791","3729","23520","13.7","10.2","12.9","35498","652","1198","1850","4359","5769","10128","13682","9838","23520","35498","15.54","9.88","16779","1914","0","0","18693","2583","0","14222","0","16805","40.00","60.00","35498","0","35498.20","35498.20","1611","33888","0","35498.20","16952.90","18545.30","17351","1193.90","185","637","822","659","205","863","1685","0","0","0","822","863","1685","1685","53.00","7.00","40.00","1025","825","1850","1242","213","1455","3305","658","1037","1694","1194","184","1378","3072","1088","1106","2194","1168","153","1321","3516","1188","1350","2538","1135","127","3800","1726","272","1999","1085","88","1172","3171","8890","672","9562","4273","413","4686","14248","12605","3057","15662","7888","500","8388","24050","0","0","0","1850","1455","3305","0","0","0","1694","1378","3072","0","0","0","2194","1321","3516","0","0","0","2538","1262","1262","3800","0","0","0","1999","1172","3171","0","0","0","9562","4686","14248","0","0","0","15662","8388","24050"
