"pais","ano","fuente_general","fuente_especifica","categoria","nombre_indicador","nivel_educativo","valor"
"HTI","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"HND","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HND","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"JAM","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1677.4"
"JAM","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2174.9"
"MEX","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2280.8"
"MEX","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2459.3"
"NIC","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"NIC","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PAN","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"PAN","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PRY","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"PRY","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PER","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","974.6"
"PER","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1150.6"
"DOM","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","770.8"
"DOM","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","775.3"
"SUR","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"SUR","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"TTO","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","4953.5"
"TTO","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"URY","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"URY","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"VEN","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"VEN","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"_LAC","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1754.1"
"_LAC","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1735.6"
"_OECD","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","8189.9"
"_OECD","2009","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","9768.9"
"ARG","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2762.3"
"ARG","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3886.9"
"BHS","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BHS","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BRB","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BRB","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","4516.6"
"BLZ","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1512.0"
"BLZ","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2168.9"
"BOL","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1212.5"
"BOL","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1092.1"
"BRA","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3231.8"
"BRA","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3307.1"
"CHL","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2929.3"
"CHL","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3058.9"
"COL","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1840.3"
"COL","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1785.8"
"CRI","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3402.9"
"CRI","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3220.4"
"ECU","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1040.1"
"ECU","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","428.1"
"SLV","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","769.9"
"SLV","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","884.3"
"GTM","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","610.3"
"GTM","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","378.1"
"GUY","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","501.6"
"GUY","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","710.1"
"HTI","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HTI","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"HND","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","834.6"
"HND","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"JAM","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1913.9"
"JAM","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2178.1"
"MEX","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2370.9"
"MEX","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2544.1"
"NIC","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","481.8"
"NIC","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","318.0"
"PAN","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"PAN","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PRY","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","826.2"
"PRY","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1166.2"
"PER","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","958.0"
"PER","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1156.9"
"DOM","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","864.7"
"DOM","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","773.7"
"SUR","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"SUR","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"TTO","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"TTO","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"URY","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"URY","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"VEN","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"VEN","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"_LAC","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1828.3"
"_LAC","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1816.4"
"_OECD","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","8542.0"
"_OECD","2010","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","9625.0"
"ARG","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3013.8"
"ARG","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","4378.1"
"BHS","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BHS","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BRB","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BRB","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BLZ","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BLZ","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BOL","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1035.4"
"BOL","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1079.3"
"BRA","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3269.7"
"BRA","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3549.3"
"CHL","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3171.3"
"CHL","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3201.6"
"COL","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1853.9"
"COL","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1813.4"
"CRI","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3329.1"
"CRI","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3331.3"
"ECU","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1179.9"
"ECU","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","488.9"
"SLV","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"SLV","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"GTM","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","676.7"
"GTM","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","337.0"
"GUY","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","514.2"
"GUY","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","686.2"
"HTI","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HTI","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"HND","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HND","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"JAM","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1840.9"
"JAM","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2297.5"
"MEX","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2384.2"
"MEX","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2599.2"
"NIC","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"NIC","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PAN","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1152.6"
"PAN","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1694.1"
"PRY","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","909.3"
"PRY","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1340.9"
"PER","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","944.8"
"PER","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1050.1"
"DOM","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","857.9"
"DOM","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","814.2"
"SUR","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"SUR","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"TTO","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"TTO","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"URY","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"URY","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"VEN","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"VEN","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"_LAC","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1822.3"
"_LAC","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1853.8"
"_OECD","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","8466.7"
"_OECD","2011","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","9553.1"
"ARG","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3031.7"
"ARG","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","4325.0"
"BHS","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BHS","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BRB","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BRB","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BLZ","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1253.7"
"BLZ","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1927.9"
"BOL","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1459.7"
"BOL","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","809.1"
"BRA","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3207.5"
"BRA","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3227.5"
"CHL","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3694.6"
"CHL","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3623.7"
"COL","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1935.4"
"COL","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1911.4"
"CRI","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3683.2"
"CRI","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3608.4"
"ECU","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1188.5"
"ECU","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","494.7"
"SLV","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","826.2"
"SLV","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","801.2"
"GTM","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","719.6"
"GTM","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","361.0"
"GUY","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","536.6"
"GUY","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","642.1"
"HTI","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HTI","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"HND","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HND","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"JAM","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1918.5"
"JAM","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"MEX","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2413.2"
"MEX","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2659.7"
"NIC","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"NIC","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PAN","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"PAN","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PRY","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1137.4"
"PRY","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1289.9"
"PER","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1094.9"
"PER","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1269.7"
"DOM","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1096.9"
"DOM","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1005.9"
"SUR","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"SUR","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"TTO","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"TTO","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"URY","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"URY","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"VEN","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"VEN","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"_LAC","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1910.3"
"_LAC","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1865.0"
"_OECD","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","8313.4"
"_OECD","2012","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","9280.0"
"ARG","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3033.4"
"ARG","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","4571.9"
"BHS","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BHS","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BRB","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"BRB","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"BLZ","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1354.0"
"BLZ","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1843.5"
"BOL","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1069.2"
"BOL","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1244.4"
"BRA","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3295.0"
"BRA","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3447.5"
"CHL","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3583.1"
"CHL","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3408.5"
"COL","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2250.3"
"COL","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2201.5"
"CRI","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","3719.2"
"CRI","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","3676.3"
"ECU","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1349.4"
"ECU","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","583.1"
"SLV","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","898.9"
"SLV","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","825.6"
"GTM","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","706.3"
"GTM","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","413.1"
"GUY","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"GUY","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"HTI","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"HTI","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"HND","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","950.4"
"HND","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","901.8"
"JAM","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1948.0"
"JAM","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2606.2"
"MEX","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","2468.4"
"MEX","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","2685.2"
"NIC","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"NIC","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PAN","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"PAN","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PRY","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"PRY","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"PER","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1390.6"
"PER","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1295.2"
"DOM","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1755.2"
"DOM","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1649.1"
"SUR","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"SUR","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"TTO","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"PER","2017","UNESCO","UIS","Recursos Financieros","Gasto_Pub_Edu_Gas","Todos","18.2"
"TTO","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"URY","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"URY","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"VEN","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria",
"VEN","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria",
"_LAC","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Primaria","1974.5"
"_LAC","2013","UNESCO","UIS","Recursos Financieros","Gasto_Alumno_Nivel_PPP","Secundaria","1966.4"
