"a_o","pa_s","iso","instituci_n","acronimo","n_mero_de_instituciones","ciudad","tipo_de_instituci_n_en_el","tipo_de_instituci_n_bid","tipo_de_regulaci_n","propiedad","fuente","tasa_de_cambio","patrimonio","activos","obligaciones_con_instituciones","instrumentos_de_deuda_emitidos","dep_sitos_totales","otras_fuentes_de_financiaci","utilidad_neta","gastos_operativos","costos_derivados_de_fuentes","saldo_de_cartera_bruta","provisiones","saldo_de_cartera_comercial","saldo_de_cartera_a_mediana","saldo_de_cartera_a_peque","saldo_de_cartera_de_microcr","saldo_de_cartera_de_consumo","saldo_de_cartera_de_vivienda","saldo_otro_tipo_de_cartera","saldo_de_cartera_agropecuaria","saldo_de_cartera_a_mujeres","saldo_de_cartera_a_personas","n_mero_total_de_pr_stamos","n_mero_de_pr_stamos_de_cartera","n_mero_de_pr_stamos_de_cartera_1","n_mero_de_pr_stamos_de_cartera_2","n_mero_de_pr_stamos_de_cartera_3","n_mero_de_pr_stamos_de_cartera_4","n_mero_de_pr_stamos_de_cartera_5","n_mero_de_pr_stamos_otra","n_mero_de_pr_stamos_cartera","n_mero_de_pr_stamos_cartera_1","n_mero_de_pr_stamos_cartera_2","n_mero_total_de_prestatarios","n_mero_total_de_prestatarios_1","n_mero_de_prestatarios_cartera","n_mero_de_prestatarios_cartera_1","n_mero_de_prestatarios_cartera_2","n_mero_de_prestatarios_cartera_3","n_mero_de_prestatarios_cartera_4","n_mero_de_prestatarios_otra","n_mero_de_prestatarios_cartera_5","n_mero_de_prestatarios_cartera_6","n_mero_de_prestatarios_cartera_7","total_ingresos_por_intereses","ingresos_por_intereses_cartera","ingresos_por_intereses_cartera_1","ingresos_por_intereses_cartera_2","ingresos_por_intereses_cartera_3","ingresos_por_intereses_cartera_4","ingresos_por_intereses_cartera_5","ingresos_por_intereses_otra","ingresos_por_intereses_cartera_6","ingresos_por_intereses_cartera_7","ingresos_por_intereses_cartera_8","tasa_de_inter_s","tasa_de_inter_s_cartera","tasa_de_inter_s_cartera_a","tasa_de_inter_s_cartera_a_1","tasa_de_inter_s_cartera_de","tasa_de_inter_s_cartera_de_1","tasa_de_inter_s_cartera_de_2","tasa_de_inter_s_otra_cartera","tasa_de_inter_s_cartera_1","tasa_de_inter_s_cartera_2","tasa_de_inter_s_cartera_a_2","cartera_en_riesgo","cartera_en_riesgo_comercial","cartera_en_riesgo_a_mediana","cartera_en_riesgo_a_peque","cartera_en_riesgo_de_microcr","cartera_en_riesgo_de_consumo","cartera_en_riesgo_de_vivienda","cartera_en_riesgo_otra_cartera","cartera_en_riesgo_agropecuaria","cartera_en_riesgo_mujeres","cartera_en_riesgo_a_personas","dep_sitos_del_p_blico","dep_sitos_en_cuentas_simples","dep_sitos_en_cuentas_de_ahorro","dep_sitos_en_cuentas","dep_sitos_en_cuentas_a_plazo","otros_dep_sitos","dep_sitos_en_cuentas_con","n_mero_total_de_cuentas","n_mero_de_cuentas_simples","n_mero_de_cuentas_de_ahorro","n_mero_de_cuentas_corrientes","n_mero_de_cuentas_a_plazo","n_mero_de_otras_cuentas","n_mero_de_cuentas_con_saldo","n_mero_total_de_depositantes","n_mero_de_depositantes_cuentas","n_mero_de_depositantes_cuentas_1","n_mero_de_depositantes_cuentas_2","n_mero_de_depositantes_cuentas_3","n_mero_de_depositantes_otras","n_mero_de_depositantes_cuentas_4","n_mero_total_de_puntos_de","n_mero_de_oficinas","n_mero_de_cajeros_autom_ticos","n_mero_de_agentes","n_mero_de_otros_puntos_de","n_mero_de_tarjetas_d_bito","monto_de_las_transacciones","n_mero_de_tarjetas_de_cr","monto_de_las_transacciones_1"
"2005","Brasil","BRA","Cooperativa de Credito Rural com Interacao Solidaria de Sao Joaquim-Cresol São Joaquim","CCR INT SOL SÃO JOAQUIM","1","Sao Joaquim","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","233444","816162","147719",,"362042",,,"52734","17172","392176","113862",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99277","262765","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural com Interacao Solidaria de Sao Jorge D'Oeste - Cresol Sao Jorge D'Oeste","CRESOL DE SAO JORGE D'OESTE","1","Sao Jorge D'Oeste","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","235806","684713","94237",,"299470",,,"41480","13001","224379","57288",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116893","182576","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural com Interacao Solidaria de Sarandi-Cresol Sarandi","CCR INT SOL SARANDI","1","Sarandi","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","197051","703854","106208",,"371717",,,"48072","14427","343363","31378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"154263","217454","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural com Interacao Solidaria de Tres Barras do Parana - Cresol Tres Barras do Parana","CRESOL DE TRES BARRAS DO PARAN","1","Tres Barras Do Parana","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","176560","461711","79886",,"155407",,,"36096","8572","215460","45764",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67193","88113","100",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural com Interacao Solidaria de Turvo - Cresol Turvo","CRESOL DE TURVO","1","Turvo","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","253014","634617","83290",,"233485",,,"47714","8159","194970","88162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"153409","80068","9",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural com Interacao Solidaria de Vera Cruz do Oeste - Cresol Vera Cruz do Oeste","CRESOL DE VERA CRUZ DO OESTE","1","Vera Cruz Do Oeste","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","112231","317393","56254",,"107134",,,"23955","4424","91775","30023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40524","66610","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural com Interacao Solidaria de Vere - Cresol Vere","CRESOL DE VERE","1","Vere","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","276396","784230","134746",,"327712",,,"56346","15036","381764","73314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145715","181996","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural com Interacao Solidaria de Virmond - Cresol Virmond","CRESOL DE VIRMOND","1","Virmond","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","215335","486447","111848",,"103939",,,"30334","6076","288724","180454",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62628","41310","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural com Interação Solidaria de Realeza - Cresol Realeza","CRESOL REALEZA","1","Realeza","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","29971","83702","10674",,"39429",,,"8230","1640","40472","1508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19679","19750","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural com Interação Solidaria de Santa Rosa de Lima-Cresol Santa Rosa de Lima","CCR INT SOL SANTA ROSA DE LIMA","1","Santa Rosa De Lima","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","196191","1969944","183666",,"1537782",,,"80148","93218","1042275","59354",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"191840","1345942","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural com Interação Solidária de Luis Alves - Cresol Luís Alves","CCR INT SOL LUÍS ALVES","1","Luis Alves","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","879238","3091897","255268",,"1797409",,,"274418","89712","1498110","140426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"414242","1383167","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural com Interação Solidária de Sao Valentim-Cresol Sao Valentim","CCR INT SOL SÃO VALENTIM","1","Sao Valentim","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","147807","676293","113649",,"367401",,,"26804","12673","335729","48765",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46809","320592","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural com Interação Solidária. de Jacutinga - Cresol Jacutinga","CCR INT SOL JACUTINGA","1","Jacutinga","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","289936","958845","85015",,"447892",,,"45615","15554","396650","50688",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138196","309697","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural com Interação Solidária. de Tenente Portela - Cresol Tenente Portela","CCR INT SOL TENENTE PORTELA","1","Tenente Portela","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","188169","987580","127665",,"627081",,,"43692","22384","405345","11193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201946","425135","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural da Grande Caceres","CCR DA GRANDE CACERES","1","Mirassol D'Oeste","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","543439","3631400","120944",,"2672764",,,"552717","87461","2129199","93684",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1653298","55065","964401",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural da Regiao Norte do Parana","CCR DA REGIAO NORTE DO PARANA","1","Cornelio Procopio","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","2839283","18087930","1269900",,"13191025",,,"1479572","798275","10667229","651692",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4038253","153114","8999658",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Alem Paraiba Ltda. - Sicoob Credialem","CCR ALEM PARAIBA","1","Alem Paraiba","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","365986","1737513","17068",,"1198177",,,"188362","46116","699157","109704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"528355",,"669821",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Araguari Ltda. - Sicoob Aracredi","SICOOB ARACREDI","1","Araguari","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1196504","5833265","1303632",,"2911646",,,"305900","331316","5071692","164323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"493696",,"2417950",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Bom Jardim Ltda.","CCR BOM JARDIM","1","Bom Jardim","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","73111","455116","50560",,"315078",,,"87503","15721","269482","39226",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"199703","90312","25063",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Cacador - Sicoob - Caçador/Sc","SICOOB CAÇADOR","1","Cacador","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","423657","2803269","1203404",,"1114278",,,"102876","121807","2449678","294717",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"251071",,"863206",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Campo Grande e Regiao","CCR DE CAMPO GRANDE E REGIAO","1","Campo Grande","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","772584","3779738","109436",,"2688209",,,"433996","168226","2334559","82152",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"828243","59565","1800400",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Cassia Ltda. - Sicoob Credicassia","CCR CASSIA","1","Cassia","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","523899","3089772","972542",,"1450097",,,"254185","140553","2532306","70456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"365795","216255","868046",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Guacui - Crediguaçuí","CREDIGUACUI","1","Guacui","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","858326","1403168","0",,"283556",,,"101172","13116","1129846","332033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"161104",,"122452",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Laranjeiras do Sul","CCR LARANJEIRAS DO SUL","1","Laranjeiras Do Sul","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","2617023","15045061","2943348",,"9085037",,,"810734","659450","7526578","334264",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2459226","376","6625435",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Leopoldina Ltda. - Sicoob Credileo","CCR LEOPOLDINA","1","Leopoldina","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","564033","3291485","50180",,"2471576",,,"273277","137177","960522","57450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"816605",,"1654971",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Pedro Leopoldo Ltda. - Sicoob Credipel","SICOOB CREDIPEL","1","Pedro Leopoldo","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","956276","3984145","190420",,"2512301",,,"309040","179217","1955080","42120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"618997",,"1893304",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Porecatu","CCR DE PORECATU","1","Porecatu","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","215155","316680","0",,"62704",,,"40352","0","279446","16217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62704",,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Primavera do Leste Ltda.","CCR DE PRIMAVERA DO LESTE","1","Primavera Do Leste","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","6065554","13239809","119347",,"5407262",,,"627507","456585","8387810","1173967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3215707","2191555","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Rio Rufino-Crediunião","CCR DE RIO RUFINO","1","Rio Rufino","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","155577","963489","455941",,"259154",,,"65509","17318","648375","7960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146999","1076","111080",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Vassouras Ltda.","CCR VASSOURAS","1","Vassouras","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","544614","970394","104035",,"393869",,,"124260","44004","716051","274027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"186563","207306","0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de Videira-Sicoob/Sc Videira","SICOOB SC VIDEIRA","1","Videira","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1382697","14127076","3155504",,"9099650",,,"355230","706368","7428281","483975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1123029",,"7976621",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de desenvolvimento Solidario de Iuna-Es - Credsol","CCR DESENV  SOLIDARIO IUNA-ES","1","Iuna","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","27823","24643","0",,"3705",,,"3159","0","6323","27451",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3705",,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural de desenvolvimento Solidario do Extremo Norte do Espirito Santo - Credsol Extremo Norte Es","CREDSOL EXTREMO NORTE ES","1","Montanha","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1923","1923","0",,,,,"0","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural do Medio Leste de Mato Grosso - Sicoob Primavera","CCR MEDIO LESTE - MT","1","Primavera Do Leste","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1044527","3151517","737281",,"1000787",,,"439846","101026","2662253","114605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"480244","505373","15170",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural do Meio Oeste Catarinense Sicoob/Sc- Credimoc","SICOOB SC CREDIMOC","1","Xanxere","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1242779","9268480","78547",,"7087997",,,"384423","530110","4864407","247545",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"897748",,"6190249",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural do Noroeste de Mato Grosso","CCR DO NOROESTE DE MATO GROSSO","1","Araputanga","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","3386166","13453175","582096",,"8729730",,,"1255244","346729","7860733","643667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4698712","19209","4011809",,,,,,,,,,,,,,,,,,,,,,,,
"2005","Brasil","BRA","Cooperativa de Credito Rural do Norte Catarinense Sicoob/Sc- Credinorte","SICOOB SC CREDINORTE","1","Mafra","B3 - Cooperativa de credito","Cooperativas reguladas","Instituciones reguladas y supervisadas por la autoridad financiera","Privada","Banco Central do Brasil, Sistema Financeiro Nacional, Informacoes para analisis economico - financeira, Balancetes, Dezembro.","2.339999914","1725439","11957739","4421108",,"7707654",,,"634066","655686","7354198","2768386",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1278833","3065","6425757",,,,,,,,,,,,,,,,,,,,,,,,
