"iddate","year","idgeo","isoalpha3","source","indicator","area","quintile","sex","education_level","age","ethnicity","value","se","cv","sample"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","Total","men","01-05","Total","Total","0.078685231","0.24720985","3.1417565","32755.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","Total","men","06","Total","Total","0.0058639485000000005","0.064595208","11.01565","32755.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","Total","men","07-11","Total","Total","0.43145267","0.43109211","0.99916434","32755.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","Total","men","12","Total","Total","0.21927618","0.3513045","1.6021098","32755.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","Total","men","13+","Total","Total","0.25160931000000003","0.36680368","1.4578303","32755.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","Total","men","Total","04_05","Total","76.236519","1.4288261","1.8742017","2276.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","Total","men","Total","04_05","Total","23.763479","1.4288261","6.0126972","2276.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","Total","men","Total","06_11","Total","98.893303","0.19739808","0.19960713","7346.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","Total","men","Total","06_11","Total","1.1066976999999998","0.19739808","17.836676","7346.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","Total","men","Total","12_14","Total","97.210121","0.35830542","0.3685886","3616.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","Total","men","Total","12_14","Total","2.7898762","0.35830542","12.843058000000001","3616.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","Total","men","Total","15_17","Total","83.279106","0.95550925","1.1473577","3717.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","Total","men","Total","15_17","Total","16.720898000000002","0.95550925","5.7144618","3717.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","Total","men","Total","18_23","Total","41.219967","0.92215496","2.2371562000000003","6783.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","Total","men","Total","18_23","Total","58.780032999999996","0.92215496","1.5688235000000001","6783.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","Total","Total","men","Total","15_24","Total","0.067842956","0.35134614","5.178814900000001","11630.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","Total","Total","men","Total","15_29","Total","0.058283806","0.27119482","4.6530042","16891.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","Total","Total","men","primary","Total","Total","0.92479393","0.64725685","0.69989306","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","Total","Total","men","secondary","Total","Total","0.64929909","1.3292829","2.0472584","61957.0"
"year","2006","country","ARG","ARG-EPHC","leavers","Total","Total","men","Total","18_24","Total","0.24287971","0.7615810000000001","3.1356304","7913.0"
"year","2006","country","ARG","ARG-EPHC","tasa_sobre_edad","Total","Total","men","primary","Total","Total","7.7210541","0.43184936","5.593140099999999","9826.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_1","men","preprimary","Total","Total","67.267815","3.2682149","4.858511900000001","13980.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_1","men","preprimary","Total","Total","59.138138","2.8851063","4.8785882","13980.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_1","men","primary","Total","Total","111.54127","1.4050493999999998","1.2596678999999997","13980.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_1","men","primary","Total","Total","96.515182","0.55994731","0.58016497","13980.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_1","men","secondary","Total","Total","77.724159","1.6578951000000002","2.13305","13980.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_1","men","secondary","Total","Total","68.985771","1.4541243000000001","2.1078615000000003","13980.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_1","men","tertiary","Total","Total","18.473476","1.53626","8.3160315","13980.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_1","men","tertiary","Total","Total","11.696782","1.1951935","10.218139","13980.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_1","men","0","Total","Total","0.030969422000000003","0.42459613","13.710173000000001","4841.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_1","men","01-05","Total","Total","0.16264645000000003","0.93913376","5.7740808","4841.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_1","men","06","Total","Total","0.011118681000000002","0.20512311","18.448509","4841.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_1","men","07-11","Total","Total","0.5919638399999999","1.1729181999999998","1.9814017","4841.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_1","men","12","Total","Total","0.1302798","0.74467832","5.715992","4841.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_1","men","13+","Total","Total","0.073021793","0.64827269","8.877797099999999","4841.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_1","men","Total","04_05","Total","62.383125","2.8535578","4.574246400000001","774.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_1","men","Total","04_05","Total","37.616875","2.8535578","7.585845","774.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_1","men","Total","06_11","Total","98.120628","0.41982275","0.42786393","2731.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_1","men","Total","06_11","Total","1.8793706000000001","0.41982275","22.338476","2731.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_1","men","Total","12_14","Total","95.577423","0.67847544","0.70987004","1318.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_1","men","Total","12_14","Total","4.4225788","0.67847544","15.341173000000001","1318.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_1","men","Total","15_17","Total","72.706474","2.0435939","2.8107455000000003","1209.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_1","men","Total","15_17","Total","27.29353","2.0435939","7.4874663","1209.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_1","men","Total","18_23","Total","24.511229999999998","1.6232853999999999","6.6226187","1483.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_1","men","Total","18_23","Total","75.48877","1.6232853999999999","2.1503667999999996","1483.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","Total","quintile_1","men","Total","15_24","Total","0.13269917","0.98538828","7.4257312","2873.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","Total","quintile_1","men","Total","15_29","Total","0.12763633","0.86644763","6.7884092","3684.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","Total","quintile_1","men","primary","Total","Total","0.85990974","1.5815526000000002","1.8392076000000002","13980.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","Total","quintile_1","men","secondary","Total","Total","0.35363564000000003","3.1255917999999996","8.8384523","13980.0"
"year","2006","country","ARG","ARG-EPHC","leavers","Total","quintile_1","men","Total","18_24","Total","0.47261654","1.9700459","4.168381200000001","1664.0"
"year","2006","country","ARG","ARG-EPHC","tasa_sobre_edad","Total","quintile_1","men","primary","Total","Total","12.866316000000001","0.8426316999999999","6.54913","3551.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_2","men","preprimary","Total","Total","87.989357","4.5709615","5.1949024","12150.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_2","men","preprimary","Total","Total","72.791466","3.1605327","4.3418999000000005","12150.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_2","men","primary","Total","Total","108.30228999999999","1.7099191999999999","1.5788394","12150.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_2","men","primary","Total","Total","97.040672","0.63302749","0.65233213","12150.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_2","men","secondary","Total","Total","91.67562099999999","2.3611007","2.5754947999999995","12150.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_2","men","secondary","Total","Total","77.165482","1.7460474999999998","2.2627313","12150.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_2","men","tertiary","Total","Total","28.992621999999997","2.0971906000000002","7.233531500000001","12150.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_2","men","tertiary","Total","Total","15.375875","1.3693495","8.905831300000001","12150.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_2","men","0","Total","Total","0.023351152","0.35312629","15.122437","5729.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_2","men","01-05","Total","Total","0.12600903","0.77565521","6.1555529","5729.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_2","men","06","Total","Total","0.009152950600000001","0.18172708","19.854481","5729.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_2","men","07-11","Total","Total","0.57412788","1.0423642","1.8155612","5729.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_2","men","12","Total","Total","0.17391701","0.74300617","4.2721882","5729.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_2","men","13+","Total","Total","0.093441992","0.55227417","5.9103422","5729.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_2","men","Total","04_05","Total","77.596199","2.9103193","3.7505951","477.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_2","men","Total","04_05","Total","22.403797","2.9103193","12.990294","477.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_2","men","Total","06_11","Total","99.135109","0.32674351","0.32959414","1721.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_2","men","Total","06_11","Total","0.86489117","0.32674351","37.778568","1721.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_2","men","Total","12_14","Total","96.415146","1.0073147","1.0447681","803.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_2","men","Total","12_14","Total","3.5848562999999993","1.0073147","28.099163","803.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_2","men","Total","15_17","Total","82.549522","2.0318973000000002","2.4614286","863.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_2","men","Total","15_17","Total","17.450481","2.0318973000000002","11.64379","863.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_2","men","Total","18_23","Total","31.67902","1.9405229","6.1255774","1370.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_2","men","Total","18_23","Total","68.320976","1.9405229","2.8403028999999997","1370.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","Total","quintile_2","men","Total","15_24","Total","0.074218884","0.80703855","10.873763","2447.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","Total","quintile_2","men","Total","15_29","Total","0.067465181","0.65554482","9.7167873","3391.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","Total","quintile_2","men","primary","Total","Total","0.93120476","1.1958737","1.284222","12150.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","Total","quintile_2","men","secondary","Total","Total","0.48569846999999994","3.2203044999999997","6.630254700000001","12150.0"
"year","2006","country","ARG","ARG-EPHC","leavers","Total","quintile_2","men","Total","18_24","Total","0.350914","1.9224229","5.4783306","1584.0"
"year","2006","country","ARG","ARG-EPHC","tasa_sobre_edad","Total","quintile_2","men","primary","Total","Total","7.9852161","1.064986","13.336972","2231.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_3","men","preprimary","Total","Total","90.628937","3.6124861000000004","3.9860184000000003","12125.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_3","men","preprimary","Total","Total","81.366753","2.7332047999999998","3.3591172999999994","12125.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_3","men","primary","Total","Total","103.5963","1.4472573999999998","1.3970163999999998","12125.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_3","men","primary","Total","Total","96.765587","0.92274827","0.95359135","12125.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_3","men","secondary","Total","Total","103.55621","2.4500105","2.365875","12125.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_3","men","secondary","Total","Total","84.694519","1.4654871999999999","1.730321","12125.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_3","men","tertiary","Total","Total","47.178222999999996","2.6967881","5.7161717","12125.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_3","men","tertiary","Total","Total","26.467159000000002","1.786189","6.7486992","12125.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_3","men","0","Total","Total","0.011798481999999999","0.18506107","15.68516","6529.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_3","men","01-05","Total","Total","0.087767296","0.57378262","6.5375442999999995","6529.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_3","men","06","Total","Total","0.0066912615","0.19495434","29.135664000000002","6529.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_3","men","07-11","Total","Total","0.50142517","0.96922356","1.9329376","6529.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_3","men","12","Total","Total","0.22965175999999998","0.80291843","3.4962435","6529.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_3","men","13+","Total","Total","0.16266604999999998","0.65504611","4.0269379999999995","6529.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_3","men","Total","04_05","Total","83.801277","2.5845575000000003","3.0841506","442.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_3","men","Total","04_05","Total","16.198725","2.5845575000000003","15.955314000000001","442.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_3","men","Total","06_11","Total","99.250626","0.5736239000000001","0.57795495","1255.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_3","men","Total","06_11","Total","0.74937409","0.5736239000000001","76.547066","1255.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_3","men","Total","12_14","Total","98.767494","0.3560493","0.36049241","655.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_3","men","Total","12_14","Total","1.2325037","0.3560493","28.888296","655.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_3","men","Total","15_17","Total","86.821686","1.8150523","2.0905519","726.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_3","men","Total","15_17","Total","13.178316","1.8150523","13.773022000000001","726.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_3","men","Total","18_23","Total","40.132694","2.0305784","5.0596614","1484.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_3","men","Total","18_23","Total","59.867306000000006","2.0305784","3.3917987000000003","1484.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","Total","quintile_3","men","Total","15_24","Total","0.054818439000000004","0.70093948","12.786563000000001","2451.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","Total","quintile_3","men","Total","15_29","Total","0.048117633","0.55246228","11.481494","3499.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","Total","quintile_3","men","primary","Total","Total","0.9484201","1.3598981","1.4338562","12125.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","Total","quintile_3","men","secondary","Total","Total","0.6108934","3.0506916","4.9938202","12125.0"
"year","2006","country","ARG","ARG-EPHC","leavers","Total","quintile_3","men","Total","18_24","Total","0.2392165","1.7142587","7.1661391000000005","1725.0"
"year","2006","country","ARG","ARG-EPHC","tasa_sobre_edad","Total","quintile_3","men","primary","Total","Total","4.4075017","0.76380897","17.329748000000002","1718.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_4","men","preprimary","Total","Total","100.07505","3.5297777999999997","3.5271306000000004","11529.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_4","men","preprimary","Total","Total","89.190804","1.9504419999999998","2.1868196","11529.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_4","men","primary","Total","Total","104.13061","1.6740241000000002","1.6076196000000003","11529.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_4","men","primary","Total","Total","96.656174","0.80900449","0.83699203","11529.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_4","men","secondary","Total","Total","106.29491000000002","2.832443","2.6647022000000002","11529.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_4","men","secondary","Total","Total","88.75239599999999","1.6740955000000002","1.8862538","11529.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_4","men","tertiary","Total","Total","71.40280899999999","3.3602830999999997","4.7060938","11529.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_4","men","tertiary","Total","Total","39.371658000000004","2.0181611","5.125923200000001","11529.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_4","men","0","Total","Total","0.0077399927","0.1606642","20.757668","7136.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_4","men","01-05","Total","Total","0.056422462","0.41149488","7.2931037","7136.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_4","men","06","Total","Total","0.0036774679999999997","0.10144097","27.584459000000003","7136.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_4","men","07-11","Total","Total","0.41063435","0.8999209999999999","2.1915386000000003","7136.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_4","men","12","Total","Total","0.26404926","0.78690737","2.9801536","7136.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_4","men","13+","Total","Total","0.25747646","0.75492841","2.932029","7136.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_4","men","Total","04_05","Total","92.438004","1.5218265","1.6463212","336.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_4","men","Total","04_05","Total","7.5619955","1.5218265","20.124668","336.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_4","men","Total","06_11","Total","99.398689","0.29282999","0.29460144","902.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_4","men","Total","06_11","Total","0.60131013","0.29282999","48.698662","902.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_4","men","Total","12_14","Total","99.973221","0.026861811","0.026869006","488.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_4","men","Total","12_14","Total","0.026776877999999997","0.026861811","100.31718000000001","488.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_4","men","Total","15_17","Total","91.995079","2.2670858","2.4643555","552.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_4","men","Total","15_17","Total","8.0049181","2.2670858","28.321161","552.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_4","men","Total","18_23","Total","48.358025","2.1098112999999996","4.362897900000001","1252.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_4","men","Total","18_23","Total","51.641975","2.1098112999999996","4.0854578","1252.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","Total","quintile_4","men","Total","15_24","Total","0.032201552","0.64759916","20.110807","2038.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","Total","quintile_4","men","Total","15_29","Total","0.027873089000000004","0.46228674","16.585413","3163.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","Total","quintile_4","men","primary","Total","Total","0.9681137099999999","0.91830605","0.94855183","11529.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","Total","quintile_4","men","secondary","Total","Total","0.7821656800000001","2.4830861","3.1746293999999997","11529.0"
"year","2006","country","ARG","ARG-EPHC","leavers","Total","quintile_4","men","Total","18_24","Total","0.10946325","1.2040229","10.999334","1486.0"
"year","2006","country","ARG","ARG-EPHC","tasa_sobre_edad","Total","quintile_4","men","primary","Total","Total","2.8042562","0.64296621","22.928226000000002","1297.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_5","men","preprimary","Total","Total","99.641335","6.3265305","6.3493032","11307.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_5","men","preprimary","Total","Total","85.360313","3.4008602999999997","3.9841237","11307.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_5","men","primary","Total","Total","103.32956999999999","1.8256851000000003","1.7668563999999998","11307.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_5","men","primary","Total","Total","97.13520799999999","1.0610738000000002","1.0923678999999997","11307.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_5","men","secondary","Total","Total","108.97226","3.3875539","3.1086388","11307.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_5","men","secondary","Total","Total","89.6744","1.7865117","1.9922204","11307.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","Total","quintile_5","men","tertiary","Total","Total","115.52485","5.2652774","4.5577016","11307.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","Total","quintile_5","men","tertiary","Total","Total","51.988205","2.3348517","4.4911184","11307.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_5","men","0","Total","Total","0.0021309662","0.046278596","21.71719","8078.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_5","men","01-05","Total","Total","0.016498761","0.21331044","12.928875999999999","8078.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_5","men","06","Total","Total","0.0015710795","0.057997879","36.915939","8078.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_5","men","07-11","Total","Total","0.22228653","0.72099531","3.2435405","8078.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_5","men","12","Total","Total","0.25041491","0.74155378","2.9613006","8078.0"
"year","2006","country","ARG","ARG-EPHC","Anos_Escolaridad_25_mas","Total","quintile_5","men","13+","Total","Total","0.50709778","0.85538286","1.6868203999999998","8078.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_5","men","Total","04_05","Total","86.68547099999999","3.3417494","3.8550284","228.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_5","men","Total","04_05","Total","13.314532999999999","3.3417494","25.098511","228.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_5","men","Total","06_11","Total","99.66214000000001","0.13579355","0.13625389","669.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_5","men","Total","06_11","Total","0.33785853","0.13579355","40.192429","669.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_5","men","Total","12_14","Total","99.603874","0.20613381","0.20695360000000002","319.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_5","men","Total","12_14","Total","0.39612216","0.20613381","52.037937","319.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_5","men","Total","15_17","Total","95.631203","1.4906238","1.5587213","339.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_5","men","Total","15_17","Total","4.3687987","1.4906238","34.119762","339.0"
"year","2006","country","ARG","ARG-EPHC","tasa_asis_edad","Total","quintile_5","men","Total","18_23","Total","59.244888","2.3181291","3.9127917","1000.0"
"year","2006","country","ARG","ARG-EPHC","tasa_no_asis_edad","Total","quintile_5","men","Total","18_23","Total","40.755112","2.3181291","5.6879468","1000.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","Total","quintile_5","men","Total","15_24","Total","0.032454362","0.6282149","19.356870999999998","1565.0"
"year","2006","country","ARG","ARG-EPHC","Ninis_2","Total","quintile_5","men","Total","15_29","Total","0.022898421","0.39945513","17.444658","2782.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","Total","quintile_5","men","primary","Total","Total","0.9926756299999999","0.23682716","0.23857458","11307.0"
"year","2006","country","ARG","ARG-EPHC","tasa_terminacion_c","Total","quintile_5","men","secondary","Total","Total","0.88696632","1.9165971000000002","2.1608455","11307.0"
"year","2006","country","ARG","ARG-EPHC","leavers","Total","quintile_5","men","Total","18_24","Total","0.062542315","1.0491462","16.774982","1226.0"
"year","2006","country","ARG","ARG-EPHC","tasa_sobre_edad","Total","quintile_5","men","primary","Total","Total","2.6528978","0.78681421","29.658669","942.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","Total","men","preprimary","Total","Total","83.761101","1.9040316000000002","2.2731692999999997","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","Total","men","preprimary","Total","Total","73.052261","1.4807956","2.027036","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","Total","men","primary","Total","Total","107.60328","0.75272757","0.69953966","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","Total","men","primary","Total","Total","96.777557","0.33018208","0.34117627","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","Total","men","secondary","Total","Total","93.12732700000001","1.0620278","1.1404041","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","Total","men","secondary","Total","Total","78.682693","0.7691744","0.97756493","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_bruta_asis","urban","Total","men","tertiary","Total","Total","56.565815","1.3816700000000002","2.4425882999999997","61957.0"
"year","2006","country","ARG","ARG-EPHC","tasa_neta_asis","urban","Total","men","tertiary","Total","Total","29.482884999999996","0.84141904","2.8539236","61957.0"
