"figura_tabla","cap_tulo","t_tulo","indicador","sub_indicador","pa_s","a_o","mes","per_odo","rubro","valor","valor_u_d","fuente","notas"
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Bolivia","2013","3",,,,"535","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Bolivia","2013","4",,,,"532","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Bolivia","2014","1",,,,"278","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Bolivia","2014","2",,,,"313","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Bolivia","2014","3",,,,"1111","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Bolivia","2014","4",,,,"544","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Bolivia","2015","1",,,,,,
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Financiera (mill. de US$, incluye errores y omisiones)",,"Bolivia","2015","2",,,,,,
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2010","1",,,,"-304","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2010","2",,,,"2104","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2010","3",,,,"1279","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2010","4",,,,"1078","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2011","1",,,,"-1159","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2011","2",,,,"226","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2011","3",,,,"-3154","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2011","4",,,,"-2021","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2012","1",,,,"670","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2012","2",,,,"-699","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2012","3",,,,"-1726","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2012","4",,,,"-1549","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2013","1",,,,"-2583","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2013","2",,,,"-2711","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2013","3",,,,"-2585","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2013","4",,,,"-3945","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2014","1",,,,"-3733","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2014","2",,,,"2184","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2014","3",,,,"-983","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2014","4",,,,"3692","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2015","1",,,,"384","INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Argentina","2015","2",,,,,"INDEC",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2010","1",,,,"6160","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2010","2",,,,"10507","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2010","3",,,,"17831","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2010","4",,,,"14604","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2011","1",,,,"27649","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2011","2",,,,"15261","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2011","3",,,,"13680","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2011","4",,,,"2047","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2012","1",,,,"12365","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2012","2",,,,"9413","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2012","3",,,,"1186","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2012","4",,,,"-4064","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2013","1",,,,"6554","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2013","2",,,,"-278","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2013","3",,,,"-3963","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2013","4",,,,"-8240","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2014","1",,,,"4767","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2014","2",,,,"7258","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2014","3",,,,"7963","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2014","4",,,,"-9155","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2015","1",,,,"3239","BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Brasil","2015","2",,,,,"BCB",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2010","1",,,,"-23","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2010","2",,,,"79","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2010","3",,,,"-136","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2010","4",,,,"511","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2011","1",,,,"171","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2011","2",,,,"534","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2011","3",,,,"-417","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2011","4",,,,"65","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2012","1",,,,"-214","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2012","2",,,,"10","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2012","3",,,,"-41","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2012","4",,,,"221","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2013","1",,,,"865","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2013","2",,,,"86","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2013","3",,,,"110","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2013","4",,,,"-25","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2014","1",,,,"128","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2014","2",,,,"333","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2014","3",,,,"849","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2014","4",,,,"-179","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2015","1",,,,"72","BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Paraguay","2015","2",,,,,"BCP",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2010","1",,,,"108","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2010","2",,,,"-579","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2010","3",,,,"249","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2010","4",,,,"-139","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2011","1",,,,"91","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2011","2",,,,"1912","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2011","3",,,,"430","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2011","4",,,,"131","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2012","1",,,,"985","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2012","2",,,,"761","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2012","3",,,,"705","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2012","4",,,,"836","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2013","1",,,,"-55","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2013","2",,,,"1635","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2013","3",,,,"889","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2013","4",,,,"454","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2014","1",,,,"180","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2014","2",,,,"2055","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2014","3",,,,"-735","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2014","4",,,,"-140","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2015","1",,,,"1074","BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Uruguay","2015","2",,,,,"BCU",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2010","1",,,,"2521","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2010","2",,,,"-1150","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2010","3",,,,"1000","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2010","4",,,,"1070","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2011","1",,,,"5248","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2011","2",,,,"6110","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2011","3",,,,"5159","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2011","4",,,,"1810","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2012","1",,,,"4622","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2012","2",,,,"1898","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2012","3",,,,"948","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2012","4",,,,"-2051","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2013","1",,,,"-1670","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2013","2",,,,"377","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2013","3",,,,"2038","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2013","4",,,,"-1195","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2014","1",,,,"4409","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2014","2",,,,"1442","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2014","3",,,,"-943","BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2014","4",,,,,"BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2015","1",,,,,"BCV",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Venezuela","2015","2",,,,,,
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2010","1",,,,"23","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2010","2",,,,"97","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2010","3",,,,"440","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2010","4",,,,"609","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2011","1",,,,"393","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2011","2",,,,"916","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2011","3",,,,"329","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2011","4",,,,"722","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2012","1",,,,"510","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2012","2",,,,"336","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2012","3",,,,"1050","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2012","4",,,,"449","BCBO",
"Gráfico AI.1","Anexo I","MERCOSUR: Evolución trimestral de la balanza de pagos (2010-2015, componentes seleccionados, en millones de US$)","Balanza Global (mill. de US$)",,"Bolivia","2013","1",,,,"771","BCBO",
