"ticket_last_updated_date_time","ticket_id","issue_type","issue_description","secondary_issue_type","street_address","city","state","zip_code","ticket_status","ticket_created_date_time","ticket_closed_date_time","case_closure_reason","neighborhood_district","neighborhood_district_secondary","locatable","latitude","longitude","count","location"
"2015-08-11T08:08:52.000","101000013467","Bus route or schedule suggestion","Bus route or schedule suggestion","Transit",,,,,"Closed","2015-08-07T17:33:00.000","2015-08-11T08:08:52.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T08:44:02.000","101000013486","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T09:22:00.000","2015-08-18T08:44:02.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-11T15:47:00.000","101000013487","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T09:25:00.000","2015-08-11T15:47:00.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-10T09:34:12.000","101000013488","Transit driver or staff behaviour compliment","Transit driver or staff behaviour compliment","Transit",,,,,"Closed","2015-08-10T09:31:00.000","2015-08-10T09:34:12.000","Passed to Relevant Department","No Location",,"false",,,"1",
"2015-08-21T11:19:56.000","101000013489","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T09:54:00.000","2015-08-21T11:19:56.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-13T06:52:23.000","101000013492","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T10:52:00.000","2015-08-13T06:52:23.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-13T15:33:25.000","101000013493","Winter Snow and Ice Control","Winter Snow and Ice Control","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T11:01:00.000","2015-08-13T15:33:25.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-10T14:16:57.000","101000013495","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T13:39:00.000","2015-08-10T14:16:57.000","Case is Invalid","No Location",,"false",,,"1",
"2015-08-13T06:49:11.000","101000013496","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T13:46:00.000","2015-08-13T06:49:11.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-13T06:48:14.000","101000013498","Sidewalk and Trail Hazard","Sidewalk and Trail Hazard","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T14:26:00.000","2015-08-13T06:48:14.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T11:24:39.000","101000013499","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T14:33:00.000","2015-08-17T11:24:39.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-11T10:08:16.000","101000013500","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T14:39:00.000","2015-08-11T10:08:16.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T08:42:05.000","101000013501","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T14:51:00.000","2015-08-18T08:42:05.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-12T08:34:54.000","101000013502","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T15:05:00.000","2015-08-12T08:34:54.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-12T08:34:10.000","101000013504","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T15:34:00.000","2015-08-12T08:34:10.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-11T11:20:10.000","101000013505","Permits","Permits","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T15:44:35.000","2015-08-11T11:20:10.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-20T14:47:48.000","101000013506","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T15:47:00.000","2015-08-20T14:47:48.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-11T09:19:56.000","101000013507","Roadside Vegetation Control","Roadside Vegetation Control","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T15:57:00.000","2015-08-11T09:19:56.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-14T12:13:23.000","101000013508","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T16:02:00.000","2015-08-14T12:13:23.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T12:07:04.000","101000013509","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T16:05:00.000","2015-08-17T12:07:04.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-13T15:14:20.000","101000013510","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T16:08:40.000","2015-08-13T15:14:20.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-11T06:13:28.000","101000013511","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-10T16:17:00.000","2015-08-11T06:13:28.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T12:42:05.000","101000013513","Bus route or schedule suggestion","Bus route or schedule suggestion","Transit",,,,,"Closed","2015-08-11T08:31:00.000","2015-08-18T12:42:05.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T06:53:57.000","101000013514","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-11T08:54:00.000","2015-08-19T06:53:57.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-11T14:37:12.000","101000013515","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-11T09:16:00.000","2015-08-11T14:37:12.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-11T10:00:57.000","101000013516","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-11T09:20:00.000","2015-08-11T10:00:57.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T07:49:43.000","101000013517","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-11T09:33:00.000","2015-08-18T07:49:43.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-12T09:44:45.000","101000013518","Assessment clarification","Assessment clarification","Assessment & Tax","347 52105 RNG RD 225 RNG RD  Strathcona County AB","Strathcona County","AB","T8C 1C2","Closed","2015-08-11T09:55:00.000","2015-08-12T09:44:45.000","Case Resolved","Ward 6",,"true","53.4751","-113.216","1","POINT (-113.216 53.4751)"
"2015-08-17T11:59:58.000","101000013541","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-11T11:35:00.000","2015-08-17T11:59:58.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-14T08:36:22.000","101000013556","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-11T13:25:00.000","2015-08-14T08:36:22.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T12:05:50.000","101000013558","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-11T14:27:00.000","2015-08-17T12:05:50.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-20T09:24:52.000","101000013561","Assessment clarification","Assessment clarification","Assessment & Tax","51554 RNG RD 225A RNG RD  Strathcona County AB","Strathcona County","AB","T8C 1H5","Closed","2015-08-11T14:38:00.000","2015-08-20T09:24:52.000","Case Resolved","Ward 6",,"true","53.4489","-113.234","1","POINT (-113.234 53.4489)"
"2015-08-14T12:18:02.000","101000013562","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-11T14:38:00.000","2015-08-14T12:18:02.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-12T15:17:35.000","101000013564","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-11T15:00:00.000","2015-08-12T15:17:35.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-26T10:52:20.000","101000013570","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-11T16:17:00.000","2015-08-26T10:52:20.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T08:30:47.000","101000013572","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-11T16:28:00.000","2015-08-18T08:30:47.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-14T08:35:20.000","101000013581","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T09:06:00.000","2015-08-14T08:35:20.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-14T08:37:38.000","101000013582","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T09:16:00.000","2015-08-14T08:37:38.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-13T06:42:03.000","101000013583","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T09:22:00.000","2015-08-13T06:42:03.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-14T08:32:30.000","101000013585","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T09:48:00.000","2015-08-14T08:32:30.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-14T12:20:23.000","101000013586","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T10:25:00.000","2015-08-14T12:20:23.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-20T10:11:14.000","101000013589","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T10:41:00.000","2015-08-20T10:11:14.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-13T06:34:38.000","101000013590","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T10:45:00.000","2015-08-13T06:34:38.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-20T14:51:17.000","101000013591","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T10:52:00.000","2015-08-20T14:51:17.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-25T16:00:48.000","101000013592","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T10:57:00.000","2015-08-25T16:00:48.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T09:20:54.000","101000013593","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T11:05:00.000","2015-08-18T09:20:54.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-13T15:26:48.000","101000013594","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T11:16:00.000","2015-08-13T15:26:48.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T11:48:20.000","101000013595","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T11:31:00.000","2015-08-17T11:48:20.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T10:49:27.000","101000013596","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T11:40:00.000","2015-08-17T10:49:27.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T15:33:38.000","101000013597","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T11:45:00.000","2015-08-19T15:33:38.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-31T08:25:31.000","101000013600","Early/late bus concern","Early/late bus concern","Transit",,,,,"Closed","2015-08-12T12:17:00.000","2015-08-31T08:25:31.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-12T14:56:47.000","101000013606","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T14:22:00.000","2015-08-12T14:56:47.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-24T08:35:29.000","101000013607","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T14:26:00.000","2015-08-24T08:35:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T15:00:49.000","101000013613","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T15:32:00.000","2015-08-17T15:00:49.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-30T06:52:18.000","101000013614","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T15:41:00.000","2015-09-30T06:52:18.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T08:00:45.000","101000013618","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T15:59:00.000","2015-08-18T08:00:45.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-01T15:46:11.000","101000013619","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-08-12T16:24:00.000","2015-09-01T15:46:11.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T08:48:00.000","101000013642","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-13T08:51:00.000","2015-08-18T08:48:00.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T06:17:16.000","101000013644","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-13T09:24:00.000","2015-08-19T06:17:16.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-13T10:00:05.000","101000013645","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-13T09:38:00.000","2015-08-13T10:00:05.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-13T09:53:52.000","101000013647","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-13T09:40:00.000","2015-08-13T09:53:52.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T11:46:09.000","101000013649","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-13T10:09:00.000","2015-08-17T11:46:09.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-01T15:24:27.000","101000013651","Sidewalk and Trail Hazard","Sidewalk and Trail Hazard","Transportation and Agriculture Services",,,,,"Closed","2015-08-13T10:54:00.000","2015-09-01T15:24:27.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T08:46:29.000","101000013653","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-13T11:23:00.000","2015-08-18T08:46:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-13T15:25:30.000","101000013654","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-13T11:33:00.000","2015-08-13T15:25:30.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-13T17:10:45.000","101000013664","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-13T13:16:00.000","2015-08-13T17:10:45.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T06:14:01.000","101000013665","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-13T13:41:00.000","2015-08-19T06:14:01.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T10:47:25.000","101000013670","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-13T14:19:00.000","2015-09-09T10:47:25.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T08:22:51.000","101000013672","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-13T14:51:00.000","2015-08-19T08:22:51.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-01T15:13:05.000","101000013676","Sidewalk and Trail Hazard","Sidewalk and Trail Hazard","Transportation and Agriculture Services",,,,,"Closed","2015-08-13T15:42:00.000","2015-09-01T15:13:05.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T09:30:23.000","101000013679","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-13T16:15:00.000","2015-08-19T09:30:23.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-04T08:50:32.000","101000013694","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T09:18:00.000","2015-09-04T08:50:32.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T11:54:53.000","101000013695","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T09:32:00.000","2015-08-17T11:54:53.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T08:54:06.000","101000013696","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T09:48:00.000","2015-08-18T08:54:06.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-21T09:34:29.000","101000013697","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T10:24:00.000","2015-08-21T09:34:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T09:23:58.000","101000013698","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T10:27:00.000","2015-08-17T09:23:58.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-14T15:43:50.000","101000013699","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T10:30:00.000","2015-08-14T15:43:50.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T08:51:31.000","101000013700","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T11:08:00.000","2015-08-18T08:51:31.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-24T08:29:47.000","101000013701","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T11:18:00.000","2015-08-24T08:29:47.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T06:35:37.000","101000013702","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T11:34:00.000","2015-08-17T06:35:37.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T14:09:54.000","101000013703","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T11:40:00.000","2015-08-19T14:09:54.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T13:13:39.000","101000013704","Permits","Permits","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T11:51:00.000","2015-08-17T13:13:39.000","Case Resolved","No Location",,"false",,,"1",
"2015-12-02T09:40:09.000","101000013714","Transit driver or staff behaviour concern","Transit driver or staff behaviour concern","Transit",,,,,"Closed","2015-08-14T13:06:00.000","2015-12-02T09:40:09.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T06:46:12.000","101000013715","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T13:12:00.000","2015-08-18T06:46:12.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-20T06:32:11.000","101000013716","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T13:32:00.000","2015-08-20T06:32:11.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T10:41:35.000","101000013717","Water and Flooding","Water and Flooding","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T13:35:00.000","2015-08-17T10:41:35.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-25T07:44:58.000","101000013721","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T13:52:00.000","2015-08-25T07:44:58.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T11:45:10.000","101000013722","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T14:02:00.000","2015-08-17T11:45:10.000","Closed as Duplicate","No Location",,"false",,,"1",
"2015-08-19T14:02:29.000","101000013723","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T14:33:00.000","2015-08-19T14:02:29.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-09T10:24:37.000","101000013725","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T15:04:00.000","2015-09-09T10:24:37.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T15:19:11.000","101000013726","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T16:22:12.000","2015-08-17T15:19:11.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-27T08:27:27.000","101000013727","Roadside Vegetation Control","Roadside Vegetation Control","Transportation and Agriculture Services",,,,,"Closed","2015-08-14T16:29:00.000","2015-08-27T08:27:27.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T10:19:46.000","101000013745","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T09:20:00.000","2015-08-17T10:19:46.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-25T07:37:30.000","101000013746","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T09:36:00.000","2015-08-25T07:37:30.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T08:56:24.000","101000013748","Permits","Permits","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T09:57:00.000","2015-08-18T08:56:24.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T08:57:37.000","101000013749","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T10:45:00.000","2015-08-18T08:57:37.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T07:19:17.000","101000013750","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T10:50:00.000","2015-08-19T07:19:17.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-24T06:15:44.000","101000013751","Roadside Vegetation Control","Roadside Vegetation Control","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T11:08:00.000","2015-08-24T06:15:44.000","Case is Invalid","No Location",,"false",,,"1",
"2015-08-31T15:28:12.000","101000013757","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T11:53:00.000","2015-08-31T15:28:12.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T13:59:29.000","101000013758","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T11:54:04.000","2015-08-17T13:59:29.000","Passed to Relevant Department","No Location",,"false",,,"1",
"2015-08-17T14:57:44.000","101000013760","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T13:22:00.000","2015-08-17T14:57:44.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-31T15:04:40.000","101000013761","Roadside Vegetation Control","Roadside Vegetation Control","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T13:38:00.000","2015-08-31T15:04:40.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T14:11:57.000","101000013763","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T13:52:00.000","2015-08-19T14:11:57.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T14:49:21.000","101000013764","Permits","Permits","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T13:52:00.000","2015-08-17T14:49:21.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T16:14:46.000","101000013765","Permits","Permits","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T13:54:00.000","2015-08-18T16:14:46.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-21T08:42:03.000","101000013766","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T14:23:00.000","2015-08-21T08:42:03.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T14:55:25.000","101000013770","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T14:42:00.000","2015-08-17T14:55:25.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-31T15:27:12.000","101000013771","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T14:55:00.000","2015-08-31T15:27:12.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T14:11:01.000","101000013772","Plants, Weeds and Crops","Plants, Weeds and Crops","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T15:01:00.000","2015-08-19T14:11:01.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-21T15:47:03.000","101000013773","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T15:39:00.000","2015-08-21T15:47:03.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-19T07:26:18.000","101000013774","Animals, Wildlife and Pests","Animals, Wildlife and Pests","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T15:57:00.000","2015-08-19T07:26:18.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-27T09:14:24.000","101000013775","Sidewalk and Trail Hazard","Sidewalk and Trail Hazard","Transportation and Agriculture Services",,,,,"Closed","2015-08-17T16:05:00.000","2015-08-27T09:14:24.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-17T17:46:01.000","101000013778","Transit other complaint","Transit other complaint","Transit",,,,,"Closed","2015-08-17T17:26:25.000","2015-08-17T17:46:01.000","Case Cancelled","No Location",,"false",,,"1",
"2015-09-01T15:45:47.000","101000013784","Road Condition Hazard and Debris","Road Condition Hazard and Debris","Transportation and Agriculture Services",,,,,"Closed","2015-08-18T09:03:00.000","2015-09-01T15:45:47.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-02T09:35:46.000","101000013785","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-18T09:54:00.000","2015-09-02T09:35:46.000","Case Resolved","No Location",,"false",,,"1",
"2015-09-23T13:29:53.000","101000013788","Traffic Safety","Traffic Safety","Transportation and Agriculture Services",,,,,"Closed","2015-08-18T11:16:00.000","2015-09-23T13:29:53.000","Case Resolved","No Location",,"false",,,"1",
"2015-08-18T12:41:45.000","101000013791","Bus route or schedule suggestion","Bus route or schedule suggestion","Transit",,,,,"Closed","2015-08-18T12:19:00.000","2015-08-18T12:41:45.000","Case Resolved","No Location",,"false",,,"1",
