"category","indicator","sub_indicator","locality","gender","council_district","fiscal_year","fy_qtr","calendar_year","cy_qtr","quarter_start","as_of_date","unit_of_measure","unit_text","value","source"
"TAXABLE SALES","TAXABLE SALES","TOTAL","LOS ANGELES CITY",,"CITY TOTAL","2008","2008-01","2007","2007-03","7-1-2007","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","9842484","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2007","2007-04","2007","2007-02","4-1-2007","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","9997312.8","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2001","2001-01","2000","2000-03","7-1-2000","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","7885784.3","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2010","2010-04","2010","2010-02","4-1-2010","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","8592991","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2013","2013-02","2012","2012-04","10-1-2012","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","10208876","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL","LOS ANGELES CITY",,"CITY TOTAL","2015","2015-04","2015","2015-02","4-1-2015","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","11066718","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2003","2003-02","2002","2002-04","10-1-2002","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","8141344.5","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2015","2015-04","2015","2015-02","4-1-2015","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","11036969","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2007","2007-03","2007","2007-01","1-1-2007","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","10159178","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2008","2008-01","2007","2007-03","7-1-2007","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","9867002.2","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2014","2014-01","2013","2013-03","7-1-2013","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","10461732","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2005","2005-02","2004","2004-04","10-1-2004","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","9086676","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2002","2002-03","2002","2002-01","1-1-2002","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","7750475.1","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2011","2011-03","2011","2011-01","1-1-2011","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","9255524.2","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL","LOS ANGELES CITY",,"CITY TOTAL","2002","2002-02","2001","2001-04","10-1-2001","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","8067383.3","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL","LOS ANGELES CITY",,"CITY TOTAL","2003","2003-01","2002","2002-03","7-1-2002","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","7995479.1","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2011","2011-02","2010","2010-04","10-1-2010","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","8969310.8","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2009","2009-03","2009","2009-01","1-1-2009","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","8442217","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2006","2006-02","2005","2005-04","10-1-2005","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","9622182","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL","LOS ANGELES CITY",,"CITY TOTAL","2011","2011-04","2011","2011-02","4-1-2011","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","9390483.4","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL","LOS ANGELES CITY",,"CITY TOTAL","2001","2001-02","2000","2000-04","10-1-2000","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","7953084","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL","LOS ANGELES CITY",,"CITY TOTAL","2000","2000-03","2000","2000-01","1-1-2000","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","7707132.4","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL","LOS ANGELES CITY",,"CITY TOTAL","2011","2011-02","2010","2010-04","10-1-2010","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","8974076.5","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2005","2005-01","2004","2004-03","7-1-2004","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","8743216.1","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL ALL OUTLETS","LOS ANGELES CITY",,"CITY TOTAL","2006","2006-04","2006","2006-02","4-1-2006","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","9813909.3","BOARD OF EQUALIZATION"
"TAXABLE SALES","TAXABLE SALES","TOTAL","LOS ANGELES CITY",,"CITY TOTAL","2014","2014-02","2013","2013-04","10-1-2013","04-11-2017","$","THOUSANDS, SEASONALLY ADJUSTED","10566738","BOARD OF EQUALIZATION"
