Case Reference,Open Date,Closed Date,Status,Subject,Reason,Type,Object Type,Address Number,Address Line 1,Address Line 2,City,State,Zipcode,Property ID,Location,Latitude,Longitude,Council District,Police District,Census Tract,Census Block Group,Census Block,X Coordinate,Y Coordinate,Council Districts,Neighborhoods ,Tracts,Police Districts,Zip Codes,Block Groups,Blocks,Local Historic Districts
1000597463,09/07/2016 02:25:00 PM,10/03/2016 03:15:00 PM,Closed,Dept of Public Works,Engineering - Street Repairs,Sidewalks (Req_Serv),Property,372,BRYANT,,Buffalo,NY,14222,100.53-1-22,42 90889332125934,43,-79,NIAGARA,District B,67.01,4,4001,,,,,,,,,,
1000866165,06/27/2018 02:26:00 PM,06/29/2018 04:27:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,492,ELMWOOD,,Buffalo,NY,14222,100.45-3-14,42 91055849090203,43,-79,NIAGARA,District B,67.01,2,2000,-8780597,5298344,,,,,,,,
1000564685,07/19/2016 02:42:00 PM,07/21/2016 05:25:00 AM,Closed,Dept of Public Works,Sanitation,Trash Ordinance Violation (Req_Serv),Property,448,ELMWOOD,,Buffalo,NY,14222,100.45-4-9,42 90933073688412,43,-79,NIAGARA,District B,67.01,2,2003,,,,,,,,,,
1000721871,07/20/2017 10:54:00 AM,07/20/2017 11:15:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,448,ELMWOOD,,Buffalo,NY,14222,100.45-4-9,42 90933073688412,43,-79,NIAGARA,District B,67.01,2,2003,-8780598,5298154,,,,,,,,
1000856045,05/23/2018 03:20:00 PM,05/29/2018 03:50:00 PM,Closed,Utilities,Buffalo Water Authority,Water Issue (Req_Serv),Property,344,ELMWOOD,,Buffalo,NY,14222,100.61-4-2,42 90649164120423,43,-79,NIAGARA,District B,67.01,2,2004,-8780609,5297728,,,,,,,,
1000534294,06/09/2016 02:46:00 PM,06/29/2016 09:23:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,374,ELMWOOD,,Buffalo,NY,14222,100.53-3-35,42 90736524252396,43,-79,NIAGARA,District B,67.01,2,2004,,,,,,,,,,
1000646059,12/16/2016 12:02:00 PM,12/16/2016 01:32:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1000525500,05/06/2016 10:49:00 AM,05/10/2016 04:23:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,487,ELMWOOD,,Buffalo,NY,14222,100.46-1-59,42 910326522064985,43,-79,NIAGARA,District B,67.02,2,2000,,,,,,,,,,
1000873832,07/21/2018 05:09:00 PM,08/13/2018 02:32:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,344,ELMWOOD,,Buffalo,NY,14222,100.61-4-2,42 90649164120423,43,-79,NIAGARA,District B,67.01,2,2004,-8780609,5297728,,,,,,,,
1000799884,01/23/2018 02:47:00 PM,01/26/2018 10:55:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1000531079,05/27/2016 12:56:00 PM,06/02/2016 05:28:00 AM,Closed,Dept of Public Works,Sanitation,Missed Pickup 2_Piece Large Trash (Req_Serv),Property,377,ELMWOOD,,Buffalo,NY,14222,100.54-1-34,42 90719457840829,43,-79,NIAGARA,District B,67.02,2,2003,,,,,,,,,,
1000764935,10/27/2017 04:16:00 PM,10/31/2017 10:44:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,338,ELMWOOD,,Buffalo,NY,14222,100.61-4-5,42 90631047814328,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297696,,,,,,,,
1000858704,05/31/2018 03:53:00 PM,06/04/2018 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Property,142,BRYANT,,Buffalo,NY,14222,100.54-2-20,42 90882435545345,43,-79,NIAGARA,District B,67.02,2,2004,-8780008,5298081,,,,,,,,
1000853641,05/16/2018 09:40:00 AM,05/17/2018 09:16:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,262,BRYANT,,Buffalo,NY,14222,100.54-1-1,42 90885653206733,43,-79,NIAGARA,District B,67.02,2,2003,-8780493,5298085,,,,,,,,
1000620027,11/10/2016 11:23:00 AM,11/14/2016 03:05:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,401,ELMWOOD,,Buffalo,NY,14222,100.54-1-38,42 90785750914197,43,-79,NIAGARA,District B,67.02,2,2003,-8780505,5297969,,,,,,,,
1000863658,06/19/2018 08:41:00 AM,06/19/2018 10:53:00 AM,Closed,Dept of Public Works,Animal Shelter,Dead Animal Removal (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,-8780497,5298421,,,,,,,,
1000858861,06/01/2018 10:26:00 AM,06/01/2018 01:49:00 PM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,478,ELMWOOD,,Buffalo,NY,14222,100.45-3-16,42 91021413816457,43,-79,NIAGARA,District B,67.01,2,2000,-8780590,5298302,,,,,,,,
1000940147,01/17/2019 04:04:00 PM,01/18/2019 10:11:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,346,ELMWOOD,,Buffalo,NY,14222,100.61-4-1,42 90655202888994,43,-79,NIAGARA,District B,67.01,2,2004,-8780620,5297745,,,,,,,,
1000560667,07/05/2016 12:21:00 PM,07/15/2016 09:10:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,242,BRYANT,,Buffalo,NY,14222,100.54-1-4,42 908852232157926,43,-79,NIAGARA,District B,67.02,2,2003,,,,,,,,,,
1000595543,08/30/2016 11:51:00 AM,11/17/2016 12:39:00 PM,Closed,Dept of Public Works,Engineering - Traffic,Signal Other Issue (Req_Serv),Property,INTERSECTION,Elmwood Ave,Lexington Ave,Buffalo,NY,14222,2446,42 91318099212198,43,-79,NIAGARA,District B,66.01,2,2006,1069606,1061571,,,,,,,,
1000666548,02/23/2017 02:09:00 PM,02/27/2017 06:26:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,INTERSECTION,Elmwood Ave,Lexington Ave,Buffalo,NY,14222,2446,42 91318099212198,43,-79,NIAGARA,District B,66.01,2,2006,1069606,1061571,,,,,,,,
1000852729,05/12/2018 02:24:00 AM,05/14/2018 09:35:00 AM,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Property,INTERSECTION,Bryant St,Norwood Ave,Buffalo,NY,14222,2455,42 90894901521949,43,-79,NIAGARA,District B,67.01,4,4000,1068731,1060032,,,,,,,,
1000690407,05/02/2017 11:23:00 AM,05/10/2017 09:43:00 AM,Closed,Dept of Public Works,Forestry,Stump Removal (Req_Serv),Property,310,BRYANT,,Buffalo,NY,14222,100.53-3-22,42 90888002480587,43,-79,NIAGARA,District B,67.01,2,2004,-8780709,5298089,,,,,,,,
1000970498,04/24/2019 12:37:00 PM,04/26/2019 09:55:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,492,ELMWOOD,,Buffalo,NY,14222,100.45-3-14,42 91055849090203,43,-79,NIAGARA,District B,67.01,2,2000,-8780597,5298344,,,,,,,,
1000802774,02/09/2018 10:55:00 AM,02/14/2018 09:50:00 AM,Closed,Dept of Public Works,Sanitation,Totes Deliver (Req_Serv),Property,312,BRYANT,,Buffalo,NY,14222,100.53-3-21,42 90888114500886,43,-79,NIAGARA,District B,67.01,2,2004,-8780721,5298093,,,,,,,,
1000650020,01/10/2017 03:21:00 PM,01/17/2017 08:23:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,448,ELMWOOD,,Buffalo,NY,14222,100.45-4-9,42 90933073688412,43,-79,NIAGARA,District B,67.01,2,2003,-8780598,5298154,,,,,,,,
1000651777,01/20/2017 04:31:00 PM,05/05/2017 11:32:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1000901619,09/25/2018 09:16:00 AM,10/10/2018 12:14:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,374,BRYANT,,Buffalo,NY,14222,100.53-1-21,42 90889319492601,43,-79,NIAGARA,District B,67.01,4,4001,-8780998,5298073,,,,,,,,
1000672712,03/29/2017 10:36:00 AM,03/30/2017 04:06:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1000559192,06/28/2016 02:01:00 PM,06/29/2016 12:28:00 PM,Closed,Dept of Public Works,Sanitation,Trash Ordinance Violation (Req_Serv),Property,448,ELMWOOD,,Buffalo,NY,14222,100.45-4-9,42 90933073688412,43,-79,NIAGARA,District B,67.01,2,2003,,,,,,,,,,
1000972495,05/03/2019 09:25:00 AM,05/10/2019 10:24:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,412,ELMWOOD,,Buffalo,NY,14222,100.53-3-27.2,42 908306946321474,43,-79,NIAGARA,District B,67.01,2,2004,-8780640,5298035,,,,,,,,
1000890990,08/13/2018 01:15:00 PM,09/28/2018 01:18:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,478,ELMWOOD,,Buffalo,NY,14222,100.45-3-16,42 91021413816457,43,-79,NIAGARA,District B,67.01,2,2000,-8780590,5298302,,,,,,,,
1000575495,07/22/2016 09:05:00 AM,08/03/2016 02:51:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,322,BRYANT,,Buffalo,NY,14222,100.53-2-31,42 90888839694124,43,-79,NIAGARA,District B,67.01,4,4000,,,,,,,,,,
1000694992,05/18/2017 03:09:00 PM,05/22/2017 09:14:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,528,ELMWOOD,,Buffalo,NY,14222,100.37-5-5,42 91144954118704,43,-79,NIAGARA,District B,66.01,2,2012,-8780593,5298506,,,,,,,,
1000690452,05/02/2017 12:15:00 PM,05/04/2017 12:29:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Property,INTERSECTION,Bryant St,Elmwood Ave,Buffalo,NY,14222,2457,42 908913966868795,43,-79,NIAGARA,District B,67.01,2,2004,1069589,1060016,,,,,,,,
1000635459,12/13/2016 02:00:00 PM,01/31/2017 01:36:00 PM,Closed,DPIS,Housing,Graffiti Private Property (Req_Serv),Property,567,ELMWOOD,,Buffalo,NY,14222,100.38-5-52,42 91243325690407,43,-79,NIAGARA,District B,66.02,2,2001,-8780519,5298664,,,,,,,,
1000965405,04/01/2019 02:57:00 PM,04/05/2019 11:39:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,646,ELMWOOD,,Buffalo,NY,14222,100.29-4-9,42 914424789932816,43,-79,NIAGARA,District B,66.01,2,2000,-8780593,5298992,,,,,,,,
1000934636,12/07/2018 03:53:00 PM,12/17/2018 02:17:00 PM,Closed,Dept of Public Works,Sanitation,Totes Deliver (Req_Serv),Property,423,ELMWOOD,,Buffalo,NY,14222,100.54-1-44,42 90846548058481,43,-79,NIAGARA,District B,67.02,2,2003,-8780523,5298074,,,,,,,,
1000854938,05/21/2018 10:15:00 AM,05/24/2018 11:02:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,365,ELMWOOD,,Buffalo,NY,14222,100.54-1-29,42 90679319917767,43,-79,NIAGARA,District B,67.02,2,2003,,,,,,,,,,
1000702769,06/15/2017 01:30:00 PM,06/16/2017 09:14:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1000670959,03/21/2017 08:56:00 AM,03/22/2017 09:35:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Abandoned Vehicles (Req_Serv),Property,642,ELMWOOD,,Buffalo,NY,14222,100.29-4-10,42 91429299416537,43,-79,NIAGARA,District B,66.01,2,2000,-8780593,5298977,,,,,,,,
1000897145,09/05/2018 09:50:00 AM,09/08/2018 08:40:00 AM,Closed,Dept of Public Works,Rodent Control,Pest (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1000688980,04/26/2017 11:04:00 AM,05/03/2017 11:36:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,334,BRYANT,,Buffalo,NY,14222,100.53-2-25.1,42 90889696473513,43,-79,NIAGARA,District B,67.01,4,4000,-8780829,5298085,,,,,,,,
1000872834,07/19/2018 10:21:00 AM,08/22/2018 12:11:00 PM,Closed,Dept of Public Works,Sanitation,Totes Abandon Pickup (Req_Serv),Property,373,BRYANT,,Buffalo,NY,14222,100.45-1-30,42 90900307521456,43,-79,NIAGARA,District B,67.01,2,2002,-8780974,5298159,,,,,,,,
1000598305,09/11/2016 12:26:00 PM,10/26/2016 08:14:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,331,BRYANT,,Buffalo,NY,14222,100.45-2-29,42 90900562008586,43,-79,NIAGARA,District B,67.01,2,2001,,,,,,,,,,
1000820090,03/16/2018 10:39:00 AM,03/20/2018 08:15:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1000938460,01/07/2019 10:18:00 AM,01/07/2019 02:54:00 PM,Closed,Dept of Public Works,Sanitation,User Fee (Req_Serv),Property,412,ELMWOOD,,Buffalo,NY,14222,100.53-3-27.2,42 908306946321474,43,-79,NIAGARA,District B,67.01,2,2004,-8780640,5298035,,,,,,,,
1000737402,09/19/2017 12:32:00 PM,10/18/2017 03:56:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,-8780497,5298421,,,,,,,,
1000599775,09/16/2016 11:29:00 AM,09/23/2016 11:27:00 AM,Closed,Dept of Public Works,Sanitation,Totes Deliver (Req_Serv),Property,401,ELMWOOD,,Buffalo,NY,14222,100.54-1-38,42 90785750914197,43,-79,NIAGARA,District B,67.02,2,2003,,,,,,,,,,
1000871138,07/16/2018 02:16:00 PM,08/08/2018 07:58:00 AM,Closed,Dept of Public Works,Sanitation,Totes Audit (Req_Serv),Property,305,BRYANT,,Buffalo,NY,14222,100.45-4-16,42 90898723387316,43,-79,NIAGARA,District B,67.01,2,2003,-8780694,5298155,,,,,,,,
1000859848,06/05/2018 11:47:00 AM,06/08/2018 09:11:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,374,ELMWOOD,,Buffalo,NY,14222,100.53-3-35,42 90736524252396,43,-79,NIAGARA,District B,67.01,2,2004,-8780619,5297857,,,,,,,,
1000675435,04/10/2017 02:40:00 PM,04/11/2017 07:48:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Pot Hole (Req_Serv),Property,INTERSECTION,Bryant St,Elmwood Ave,Buffalo,NY,14222,2457,42 908913966868795,43,-79,NIAGARA,District B,67.01,2,2004,1069589,1060016,,,,,,,,
1000795744,01/04/2018 12:48:00 PM,02/05/2018 08:59:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,604,ELMWOOD,,Buffalo,NY,14222,100.37-3-11,42 91338643575872,43,-79,NIAGARA,District B,66.01,2,2006,-8780615,5298817,,,,,,,,
1000819546,03/13/2018 12:28:00 PM,03/14/2018 10:24:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Property,INTERSECTION,Bryant St,Elmwood Ave,Buffalo,NY,14222,2457,42 908913966868795,43,-79,NIAGARA,District B,67.01,2,2004,1069589,1060016,,,,,,,,
1000781154,12/05/2017 12:06:00 PM,12/08/2017 10:56:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,528,ELMWOOD,,Buffalo,NY,14222,100.37-5-5,42 91144954118704,43,-79,NIAGARA,District B,66.01,2,2012,-8780593,5298506,,,,,,,,
1000727153,08/08/2017 12:47:00 PM,08/18/2017 12:01:00 PM,Closed,Dept of Public Works,Sanitation,Totes Deliver (Req_Serv),Property,414,ELMWOOD,,Buffalo,NY,14222,100.53-3-27.1,42 90835652539542,43,-79,NIAGARA,District B,67.01,2,2004,-8780608,5298046,,,,,,,,
1000750691,10/05/2017 08:58:00 AM,10/20/2017 09:04:00 AM,Closed,Dept of Parking,Moving Violations,Buffalo Traffic Violations (Req_Serv),Property,INTERSECTION,Bryant St,Oakland Pl,Buffalo,NY,14222,2650,42 908892984554726,43,-79,NIAGARA,District B,67.02,2,2004,1070164,1060007,,,,,,,,
1000838544,04/27/2018 10:21:00 AM,05/01/2018 09:24:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,403,ELMWOOD,,Buffalo,NY,14222,100.54-1-40,42 90791275336629,43,-79,NIAGARA,District B,67.02,2,2003,-8780485,5297990,,,,,,,,
1000562247,07/11/2016 01:04:00 PM,07/13/2016 07:00:00 AM,Closed,Dept of Public Works,Forestry,Tree Planting Request (Req_Serv),Property,306,BRYANT,,Buffalo,NY,14222,100.53-3-23,42 9088777842636,43,-79,NIAGARA,District B,67.01,2,2004,,,,,,,,,,
1000894086,08/23/2018 09:17:00 AM,09/18/2018 01:24:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,329,ELMWOOD,,Buffalo,NY,14222,100.62-1-35,42 90582373196996,43,-79,NIAGARA,District B,67.02,2,2003,-8780504,5297669,,,,,,,,
1000732185,08/25/2017 03:35:00 PM,08/25/2017 04:37:00 PM,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,-8780497,5298421,,,,,,,,
1000706186,06/28/2017 11:26:00 AM,07/24/2017 10:12:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,325,ELMWOOD,,Buffalo,NY,14222,100.62-1-34,42 90571601338119,43,-79,NIAGARA,District B,67.02,2,2003,-8780513,5297649,,,,,,,,
1000798298,01/16/2018 03:41:00 PM,02/08/2018 08:40:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1000531660,05/31/2016 01:31:00 PM,06/24/2016 12:05:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,160,BRYANT,,Buffalo,NY,14222,100.54-2-16,42 90882813069557,43,-79,NIAGARA,District B,67.02,2,2004,,,,,,,,,,
1000596355,09/01/2016 08:45:00 PM,09/02/2016 08:13:00 AM,Closed,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Property,325,BRYANT,,Buffalo,NY,14222,100.45-2-28,42 90900101854344,43,-79,NIAGARA,District B,67.01,2,2001,,,,,,,,,,
1000650502,01/12/2017 01:06:00 PM,01/13/2017 09:53:00 AM,Closed,Utilities,Buffalo Sewer Authority,Basement Flooding (Req_Serv),Property,142,BRYANT,,Buffalo,NY,14222,100.54-2-20,42 90882435545345,43,-79,NIAGARA,District B,67.02,2,2004,-8780008,5298081,,,,,,,,
1000579774,08/08/2016 12:54:00 PM,08/09/2016 02:11:00 PM,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Property,INTERSECTION,Bryant St,Norwood Ave,Buffalo,NY,14222,2455,42 90894901521949,43,-79,NIAGARA,District B,67.01,4,4000,1068731,1060032,,,,,,,,
1000650429,01/12/2017 10:39:00 AM,01/12/2017 12:07:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,405,ELMWOOD,,Buffalo,NY,14222,100.54-1-39,42 9079679975901,43,-79,NIAGARA,District B,67.02,2,2003,-8780518,5297991,,,,,,,,
1000769127,11/22/2017 09:23:00 AM,11/22/2017 11:40:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,142,BRYANT,,Buffalo,NY,14222,100.54-2-20,42 90882435545345,43,-79,NIAGARA,District B,67.02,2,2004,-8780008,5298081,,,,,,,,
1000763947,10/23/2017 11:58:00 AM,10/24/2017 11:57:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,176,BRYANT,,Buffalo,NY,14222,100.54-2-5,42 90883197941938,43,-79,NIAGARA,District B,67.02,2,2004,-8780151,5298075,,,,,,,,
1000695064,05/19/2017 03:52:00 AM,05/19/2017 09:35:00 AM,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Property,493,ELMWOOD,,Buffalo,NY,14222,100.46-1-62,42 91047977795145,43,-79,NIAGARA,District B,67.02,2,2000,-8780496,5298370,,,,,,,,
1000653317,01/31/2017 03:30:00 PM,01/25/2018 10:28:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Other Hole in Road (Req_Serv),Property,310,BRYANT,,Buffalo,NY,14222,100.53-3-22,42 90888002480587,43,-79,NIAGARA,District B,67.01,2,2004,-8780709,5298089,,,,,,,,
1000797796,01/13/2018 10:40:00 PM,01/16/2018 12:52:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,333,BRYANT,,Buffalo,NY,14222,100.45-2-30,42 909006803088694,43,-79,NIAGARA,District B,67.01,2,2001,-8780819,5298177,,,,,,,,
1000648305,12/28/2016 11:37:00 AM,12/30/2016 10:32:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Cave In (Req_Serv),Property,401,ELMWOOD,,Buffalo,NY,14222,100.54-1-38,42 90785750914197,43,-79,NIAGARA,District B,67.02,2,2003,-8780505,5297969,,,,,,,,
1000948702,02/27/2019 11:16:00 AM,03/06/2019 01:41:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,401,ELMWOOD,,Buffalo,NY,14222,100.54-1-38,42 90785750914197,43,-79,NIAGARA,District B,67.02,2,2003,-8780505,5297969,,,,,,,,
1000971503,04/29/2019 02:59:00 PM,05/07/2019 10:10:00 AM,Closed,Dept of Public Works,Sanitation,Totes Audit (Req_Serv),Property,531,ELMWOOD,,Buffalo,NY,14222,100.38-4-58,42 9114718762445,43,-79,NIAGARA,District B,66.02,2,2002,-8780520,5298513,,,,,,,,
1000749913,10/02/2017 09:42:00 AM,11/30/2017 03:49:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,400,ELMWOOD,,Buffalo,NY,14222,100.53-3-29,42 9080097584993,43,-79,NIAGARA,District B,67.01,2,2004,-8780615,5297982,,,,,,,,
1000732227,08/26/2017 09:41:00 AM,09/29/2017 09:29:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,325,BRYANT,,Buffalo,NY,14222,100.45-2-28,42 90900101854344,43,-79,NIAGARA,District B,67.01,2,2001,-8780791,5298164,,,,,,,,
1000865455,06/25/2018 01:34:00 PM,06/26/2018 09:16:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,427,ELMWOOD,,Buffalo,NY,14222,100.54-1-45,42 90857597108937,43,-79,NIAGARA,District B,67.02,2,2003,-8780523,5298096,,,,,,,,
1000739130,09/27/2017 10:36:00 AM,10/02/2017 10:00:00 PM,Closed,Dept of Public Works,Forestry,Tree Planting Request (Req_Serv),Property,478,ELMWOOD,,Buffalo,NY,14222,100.45-3-16,42 91021413816457,43,-79,NIAGARA,District B,67.01,2,2000,-8780590,5298302,,,,,,,,
1000689730,04/28/2017 01:04:00 PM,06/23/2017 10:32:00 AM,Closed,Dept of Public Works,Engineering - Traffic,Sign Maintenance (Req_Serv),Property,597,ELMWOOD,,Buffalo,NY,14222,100.38-2-35,42 913319130996136,43,-79,NIAGARA,District B,66.02,1,1002,-8780519,5298811,,,,,,,,
1000671911,03/24/2017 02:40:00 PM,03/29/2017 11:00:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,335,BRYANT,,Buffalo,NY,14222,100.45-2-31,42 909006590407806,43,-79,NIAGARA,District B,67.01,2,2001,-8780835,5298177,,,,,,,,
1000664933,02/13/2017 08:44:00 AM,03/08/2017 03:44:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,501,ELMWOOD,,Buffalo,NY,14222,100.46-1-61,42 91068411912701,43,-79,NIAGARA,District B,67.02,2,2000,-8780497,5298421,,,,,,,,
1000854861,05/21/2018 08:55:00 AM,05/21/2018 03:23:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,395,ELMWOOD,,Buffalo,NY,14222,100.54-1-37,42 90769177646574,43,-79,NIAGARA,District B,67.02,2,2003,-8780502,5297949,,,,,,,,
1000647451,12/21/2016 12:56:00 PM,12/22/2016 11:09:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1000674846,04/07/2017 10:35:00 AM,04/14/2017 11:00:00 AM,Closed,Dept of Public Works,Sanitation,Totes Deliver (Req_Serv),Property,333,ELMWOOD,,Buffalo,NY,14222,100.62-1-36,42 90593145055671,43,-79,NIAGARA,District B,67.02,2,2003,-8780503,5297690,,,,,,,,
1000753163,10/18/2017 11:16:00 AM,10/19/2017 10:10:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,301,BRYANT,,Buffalo,NY,14222,100.45-4-11.121,42 90898488108105,43,-79,NIAGARA,District B,67.01,2,2003,-8780667,5298187,,,,,,,,
1000868463,07/06/2018 02:05:00 PM,07/10/2018 09:30:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,487,ELMWOOD,,Buffalo,NY,14222,100.46-1-59,42 910326522064985,43,-79,NIAGARA,District B,67.02,2,2000,-8780524,5298335,,,,,,,,
1000634978,12/09/2016 11:46:00 AM,12/09/2016 01:51:00 PM,Closed,Dept of Public Works,Sanitation,Trash Ordinance Violation (Req_Serv),Property,576,ELMWOOD,,Buffalo,NY,14222,100.37-4-10,42 91261323790758,43,-79,NIAGARA,District B,66.01,2,2007,-8780587,5298704,,,,,,,,
