"sex","name","number"
"GIRL","DARIA","2"
"GIRL","DARIANA","1"
"GIRL","DARIELA","2"
"GIRL","DARLA","1"
"GIRL","DARLETH","1"
"GIRL","DASHA","1"
"GIRL","DAVAEHA","1"
"GIRL","DAVIS","1"
"GIRL","DAWN","2"
"GIRL","DAYA","1"
"GIRL","DAYAMI","1"
"GIRL","DAYANA","5"
"GIRL","DAYANNA","2"
"GIRL","DAYELIN","1"
"GIRL","DAYIZ","1"
"GIRL","DAYLI","1"
"GIRL","DAYNA","1"
"GIRL","DAYSI","1"
"GIRL","DAZIRE","1"
"GIRL","DEBORAH","2"
"GIRL","DEBRA","1"
"GIRL","DEELIAH","1"
"GIRL","DEETHYA","1"
"GIRL","DEEYA SHRI","1"
"GIRL","DEIA","1"
"GIRL","DEJA","1"
"GIRL","DEJA'NAE","1"
"GIRL","DELANEY","2"
"GIRL","DELANY","1"
"GIRL","DELEIA","1"
"GIRL","DE'LEIAH","1"
"GIRL","DE'LEIYA","1"
"GIRL","DELIA","1"
"GIRL","DELICIA","1"
"GIRL","DELILAH","14"
"GIRL","DELINA","1"
"GIRL","DELMY","1"
"GIRL","DELPHINE","2"
"GIRL","DELYLAH","1"
"GIRL","DEMI","2"
"GIRL","DEMIYAH","1"
"GIRL","DENAHLY","1"
"GIRL","DENALI","1"
"GIRL","DENIA","1"
"GIRL","DENISE","1"
"GIRL","DENISSE","2"
"GIRL","DENNISE","1"
"GIRL","DEONDRIA","1"
"GIRL","DEOR","1"
"GIRL","DERRIANE","1"
"GIRL","DESI","1"
"GIRL","DESLYNN","1"
"GIRL","DESTANY","1"
"GIRL","DESTINEE","1"
"GIRL","DESTINY","9"
"GIRL","DEVANEY","1"
"GIRL","DEVENY SENA","1"
"GIRL","DEVESHI","1"
"GIRL","DEVI","1"
"GIRL","DEVIN","1"
"GIRL","DEVIRA-LYELLE","1"
"GIRL","DEVNA","1"
"GIRL","DEVON","3"
"GIRL","DEYANIRA","1"
"GIRL","DHARSHANA","1"
"GIRL","DHRITI","1"
"GIRL","DHRIYA","1"
"GIRL","DIAMOND","1"
"GIRL","DIANA","9"
"GIRL","DIANNA","1"
"GIRL","DIEM","1"
"GIRL","DILCIA","1"
"GIRL","DILLYN","1"
"GIRL","DI'MOND","1"
"GIRL","DIONNA","1"
"GIRL","DITI","1"
"GIRL","DIYA","4"
"GIRL","D'LANIE","1"
"GIRL","D'LAUREN","1"
"GIRL","D'LAYLA","1"
"GIRL","DOLLY","2"
"GIRL","DOLORES","1"
"GIRL","DONIA","1"
"GIRL","DORAH","1"
"GIRL","DORIE","1"
"GIRL","DOROTHEA","2"
"GIRL","DOROTHY","3"
"GIRL","DREW","2"
"GIRL","DRU","1"
"GIRL","DULCE","2"
"GIRL","DULCELUNA","1"
"GIRL","DUNEA","1"
"GIRL","DYLAN","10"
"GIRL","DYNAH","1"
"GIRL","DYNALI","1"
"GIRL","DYXY","1"
"GIRL","EBANGHA","1"
"GIRL","EBENEZER","1"
"GIRL","ECHO","1"
"GIRL","EDALYN","1"
"GIRL","EDEN","9"
"GIRL","EDEN ASSENGONE","1"
