"id","nombre","estado"
"59","Calle 49","Proyectado"
"58","Avenida Ferrocarril","Proyectado"
"57","Calle 77A","Proyectado"
"56","Carrera 9 -10","Proyectado"
"55","Longitudinal Oriental","Proyectado"
"54","Via a Santa Elena","Proyectado"
"53","Carretera al Mar","Proyectado"
"52","Via al Tambo Mazo - Piedra Gorda El Placer","Proyectado"
"51","Carrera 48A","Proyectado"
"50","Carrera 78","Proyectado"
"49","Calle 47D","Proyectado"
"48","Carrera 53","Proyectado"
"47","Calle 35 - 37","Proyectado"
"46","Carrera 84","Proyectado"
"45","Calle 29 - 28","Proyectado"
"44","Calle 32","Proyectado"
"43","Carrera 66B","Proyectado"
"42","Carrera 65G","Proyectado"
"41","Carrera 48A - 49","Proyectado"
"40","Ciclorrutas propuestas municipios AMVA","Proyectado"
"39","Carrera 77B","Proyectado"
"38","Carrera 51","Proyectado"
"37","Ciclorruta Parque del Río","Proyectado"
"36","Ciclorruta Parque del Río","Proyectado"
"35","Carrera 74","Proyectado"
"34","Ruta de Campeones","En Estudio"
"33","Carrera 43A","Existente"
"32","Calle 59A","Existente"
"31","Calle 65","Existente"
"30","Carrera 79","Existente"
"29","Calle 51 - 53","Existente"
"28","Calle 71","Proyectado"
"27","Carrera 83","Proyectado"
"26","Parque Juanes","Existente"
"25","Calle 72","Proyectado"
"24","Carrera 62","Proyectado"
"23","Calle 77","Existente"
"22","Calle 41","Proyectado"
"21","Carrera 52","Proyectado"
"20","Calle 73","Existente"
"19","Calle 78","Existente"
"18","Calle 59A","Proyectado"
"17","Calle 65","Proyectado"
"16","Cerro Nutibara","Proyectado"
"15","Calle 20 - 19","Proyectado"
"14","Calle 6 Sur","Proyectado"
"13","Calle 12 Sur","Proyectado"
"12","Carrera 69","Proyectado"
"11","Carrera 66B","Existente"
"10","Carrera 70","Existente"
"9","Calle 73","Proyectado"
"8","Ciclorruta Fase 2","Proyectado"
"7","Diagonal 74B","Proyectado"
"6","Carrera 70","Proyectado"
"5","Calle 30A","Proyectado"
"4","Ciclorruta Fase 3","Proyectado"
"3","Ciclorruta Fase 3","Proyectado"
"2","Ciclorruta Carrera 65","Existente"
"1","Calle 29","Proyectado"
