"codmunicipio","nombremunicipio","coddaneestablecimiento","nombreestablecimiento","danesede","zonasede","consdane","nombresede","docentedirectivo","direccion","telefono","email"
"PUTUMAYO","86573","286573000839","CENT EDUC RUR BOCANA DEL YURILLA","286573004052","CENT EDUC RUR BOCANA DEL YURILLA","28657300083902","ESC RUR MIX EL DIAMANTE","RURAL","ACOSTA SINSAJOA ELKIN ALONSO ",,"NO"
"PUTUMAYO","86571","286001002636","IE RUR RAFAEL REYES","286001000102","IE RUR RAFAEL REYES","28600100263605","ESC RUR MIX LA PRIMAVERA JAUNO","RURAL","BURBANO HERNANDEZ WILLS JAIRO ",,"NO"
"PUTUMAYO","86320","286320000301","CENT EDUC RUR SINAI","286320001189","CENT EDUC RUR SINAI","28632000030105","ESC RUR MIX PALMIRA","RURAL","TACAN ARTEAGA LUZDARI DEFATIMA ",,"NO"
"PUTUMAYO","86320","286320000468","CENT EDUC RUR LUCITANIA","286320000573","CENT EDUC RUR LUCITANIA","28632000046817","CER SAN FELIPE - SEDE PRINCIPAL","RURAL","LOPEZ CHATES LUIS ALBERTO ",,"NO"
"PUTUMAYO","86571","286571000599","CENT EDUC RUR LAS PERLAS","286571004764","CENT EDUC RUR LAS PERLAS","28657100059915","ESC RUR MIX HORIZONTE","RURAL","RODRIGUEZ MATABANCHOY OMAR ARNULFO ",,"NO"
"PUTUMAYO","86568","286568000219","IE RUR LA PAILA","286568004541","IE RUR LA PAILA","28656800021905","ESC RUR MIX LA ARDILLA","RURAL","ESCOBAR CANCHALA JUAN PABLO ",,"NO"
"PUTUMAYO","86749","286749000598","IE RUR BILINGUE ARTESANAL CAMENTSA","486749000031","IE RUR BILINGUE ARTESANAL CAMENTSA","28674900059804","ESC RUR MIX SAN FELIX","RURAL","SIGINDIOY MUCHAVISOY MARIA ANTONIA ",,"NO"
"PUTUMAYO","86573","286573003935","IE RUR OVER ANTONIO MORALES","286573003935","IE RUR OVER ANTONIO MORALES","28657300393501","IE RUR OVER ANTONIO MORALES - SEDE PRINCIPAL","RURAL","NUÑEZ TORRES LILIA  ",,"SI"
"PUTUMAYO","86320","286320000883","IE RUR NUEVA BENGALA","486320000092","IE RUR NUEVA BENGALA","28632000088309","ESC RUR MIX DON QUIJOTE","RURAL","ARTEAGA BENITEZ FRANCISCO FELI ",,"NO"
"PUTUMAYO","86320","286320000379","IE RUR EL YARUMO","486320000025","IE RUR EL YARUMO","28632000037903","ESC RUR MIX SANTA ROSA DEL 35","RURAL","#N/A",,"NO"
"PUTUMAYO","86568","286568003323","CENT EDUC RUR SANTA ISABEL","286568005946","CENT EDUC RUR SANTA ISABEL","28656800332305","ESC RUR MIX SINAI","RURAL","#N/A",,"NO"
"PUTUMAYO","86001","286001000293","CENT EDUC RUR PUEBLO VIEJO","286001000358","CENT EDUC RUR PUEBLO VIEJO","28600100029303","ESC RUR MIX CAMPUCANA","RURAL","MORA CAICEDO FIDENCIO VICENTE ",,"NO"
"PUTUMAYO","86568","286568000359","CENT ETNOEDUCATIVO RUR BUENAVISTA","286568003382","CENT ETNOEDUCATIVO RUR BUENAVISTA","28656800035902","ESC RUR MIX LISBERIA","RURAL","PIAGUAJE CABRERA HUMBERTO ERNEY ",,"NO"
"PUTUMAYO","86001","286001003292","IE RUR CIUDAD PUERTO LIMON","286001000421","IE RUR CIUDAD PUERTO LIMON","28600100329207","ESC RUR MIX LA PASERA","RURAL","CUARAN BURBANO ROBERTO  ",,"NO"
"PUTUMAYO","86001","286001000277","IE RUR SIMON BOLIVAR","286001000650","IE RUR SIMON BOLIVAR","28600100027702","ESC RUR MIX RUMIYACO","RURAL","VIVAS CALVACHE JOSE BERNARDO ",,"NO"
"PUTUMAYO","86571","486001000713","IE RUR MAYOYOQUE","486571000270","IE RUR MAYOYOQUE","48600100071309","ESC RUR MIX LA FLORESTA","RURAL","QUIÑONES CORTES JOSE ALEXI ",,"NO"
"PUTUMAYO","86865","286865002727","IE RUR LA CONCORDIA","286865000759","IE RUR LA CONCORDIA","28686500272702","ERM EL GUAMUEZ","RURAL","RICAURTE CEBALLOS JESUS ALBERTO ",,"NO"
"PUTUMAYO","86885","286885000062","IE RUR VILLA AMAZONICA","286885001867","IE RUR VILLA AMAZONICA","28688500006204","ESC RUR MIX ALTO ALGUASIL","RURAL","ORDOÑEZ BENAVIDES NELSON GUSTAVO ",,"NO"
"PUTUMAYO","86571","286571004811","CEPBIN KWE'SX SEK LUUCXWE'SX","286571800013","CEPBIN KWE'SX SEK LUUCXWE'SX","28657100481106","ESFOBIN A'TE ZXIK","RURAL","#N/A",,"NO"
"PUTUMAYO","86865","286865001739","IE RUR MARAVELEZ","286865004304","IE RUR MARAVELEZ","28686500173904","ESC RUR MIX LAS PAVAS","RURAL","CUARAN RUANO ALBA MERY ",,"NO"
"PUTUMAYO","86569","286568005466","CENT EDUC RUR LA ISLA","286569000280","CENT EDUC RUR LA ISLA","28656800546611","ESC RUR MIX LOS LLANOS","RURAL","RENGIFO URBANO YILMER  ",,"NO"
"PUTUMAYO","86568","486568005686","CENT EDUC RUR PUERTO BELLO","286568005709","CENT EDUC RUR PUERTO BELLO","48656800568604","ESC RUR MIX PENEYA","RURAL","CORTEZ OSPINA GILBERTO  ",,"NO"
"PUTUMAYO","86320","286320000565","IE RUR SAN JUAN VIDES","286569005567","IE RUR SAN JUAN VIDES","28632000056507","ESC RUR MIX LA GRAN CEIBA","RURAL","MERCHAN AMADOR JOSE HENRY ",,"NO"
"PUTUMAYO","86001","286001003292","IE RUR CIUDAD PUERTO LIMON","486001000012","IE RUR CIUDAD PUERTO LIMON","28600100329205","ESC RUR MIX LAS PALMERAS","RURAL","CUARAN BURBANO ROBERTO  ",,"NO"
"PUTUMAYO","86568","286568002700","IE RUR BAJO LORENZO","286568003668","IE RUR BAJO LORENZO","28656800270004","ESC RUR MIX SAN SALVADOR","RURAL","GOMEZ ACOSTA GABRIEL  ",,"NO"
"PUTUMAYO","86573","286573000073","CENTRO ETNOEDUCATIVO RURAL INDIGENA D+ONA SAFIA","286573001568","CENTRO ETNOEDUCATIVO RURAL INDIGENA D+ONA SAFIA","28657300007304","ESC RUR MIX BELLA VISTA","RURAL","LARRARTE GUZMAN OSCAR JAVIER ",,"NO"
"PUTUMAYO","86569","286569000239","CENT EDUC RUR VILLAFLOR","286569000131","CENT EDUC RUR VILLAFLOR","28656900023904","ESC RUR MIX COLONIA NUEVA","RURAL","JOSSA SEMANATE BAIRON MARTIN ",,"NO"
"PUTUMAYO","86571","286571000599","CENT EDUC RUR LAS PERLAS","286571004663","CENT EDUC RUR LAS PERLAS","28657100059907","ESC RUR MIX NUEVA ESPERANZA","RURAL","RODRIGUEZ MATABANCHOY OMAR ARNULFO ",,"NO"
"PUTUMAYO","86571","286001002903","IE RUR QUINAPEJO","286001003578","IE RUR QUINAPEJO","28600100290308","ESC RUR MIX VILLA NUEVA","RURAL","CORTES QUIÑONES HENRY LIBARDO ",,"NO"
"PUTUMAYO","86573","286573003901","IE RUR SAN LUIS GONZAGA","286573003846","IE RUR SAN LUIS GONZAGA","28657300390102","ESC RUR MIX PETERRUMBE","RURAL","CORTES VILLACORTA JUAN JOSE ",,"NO"
"PUTUMAYO","86885","286885000224","IE RUR RIO BLANCO","286885001239","IE RUR RIO BLANCO","28688500022410","ISLANDIA","RURAL","ZAMBRANO GOMEZ JORGE MAURO ",,"NO"
"PUTUMAYO","86573","286573003927","IE RUR ANDINO","286573001517","IE RUR ANDINO","28657300392706","ESC RUR MIX EL ROSARIO","RURAL","#N/A",,"NO"
"PUTUMAYO","86573","286573004441","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","286573000103","CENTRO ETNOEDUCATIVO RURAL INDIGENA EÑO MONAYA JITO","28657300444104","ESC RUR MIX CONSARA","RURAL","LOPEZ MORALES JHON FREDY ",,"NO"
"PUTUMAYO","86320","286320000875","CENT EDUC RUR EL LIBANO","286320000875","CENT EDUC RUR EL LIBANO","28632000087501","CER EL LIBANO - SEDE PRINCIPAL","RURAL","CARVAJAL CABRERA FABER  ",,"NO"
"PUTUMAYO","86865","286865003553","IE RUR EL VENADO","286865003821","IE RUR EL VENADO","28686500355302","ESC RUR MIX BUENOS AIRES","RURAL","MUESES INAGAN ROSA NELLY ",,"NO"
"PUTUMAYO","86568","286568000197","CENT EDUC RUR ALTO LORENZO","286568005865","CENT EDUC RUR ALTO LORENZO","28656800019708","ESC RUR MIX NUEVO AMANECER","RURAL","ACOSTA SINSAJOA AMANDA ANGELICA ",,"NO"
"PUTUMAYO","86001","186001000248","IE FRAY PLACIDO","186001003565","IE FRAY PLACIDO","18600100024802","ESC URB MIX LOS SAUCES","URBANA","MOSQUERA AGREDA NELSON  ",,"NO"
"PUTUMAYO","86573","286573000081","INST ETNOEDUCATIVA RUR INDIGENA KICHWA LLAKTAMANDA","286573000081","INST ETNOEDUCATIVA RUR INDIGENA KICHWA LLAKTAMANDA","28657300008101","IER RUR ANTONIO NARIÑO - SEDE PRINCIPAL","RURAL","LOPEZ BARRERA FABIAN DAVID ",,"SI"
"PUTUMAYO","86885","286885000224","IE RUR RIO BLANCO","286885001263","IE RUR RIO BLANCO","28688500022418","ESC RUR MIX SAN VICENTE DEL PALMAR","RURAL","ZAMBRANO GOMEZ JORGE MAURO ",,"NO"
"PUTUMAYO","86571","286001002997","CEPBIN KWE'SX IPX KWETH DXI'J","286001003004","CEPBIN KWE'SX IPX KWETH DXI'J","28600100299706","ESFOBIN CERRO GUADUA","RURAL","#N/A",,"NO"
"PUTUMAYO","86568","286568000537","IE RUR CIUDAD SANTANA","286568000537","IE RUR CIUDAD SANTANA","28656800053701","COL CIUDAD SANTANA","RURAL","SANTACRUZ RUEDA DOLLY MILENA ",,"NO"
"PUTUMAYO","86571","486001000713","IE RUR MAYOYOQUE","286571004888","IE RUR MAYOYOQUE","48600100071316","ERM SANTA MARIA","RURAL","QUIÑONES CORTES JOSE ALEXI ",,"NO"
"PUTUMAYO","86001","286001000293","CENT EDUC RUR PUEBLO VIEJO","286001000366","CENT EDUC RUR PUEBLO VIEJO","28600100029302","ESC RUR MIX SAN ANTONIO","RURAL","MORA CAICEDO FIDENCIO VICENTE ",,"NO"
"PUTUMAYO","86865","286865004070","IE RUR EL TIGRE","286865003511","IE RUR EL TIGRE","28686500407003","ESC RUR MIX EL PARAISO","RURAL","LATORRE BENAVIDES EDIS ARMINDA ",,"NO"
"PUTUMAYO","86573","286573000979","IE RUR NUEVA APAYA","286573004425","IE RUR NUEVA APAYA","28657300097906","ESC RUR MIX LA REFORMITA","RURAL","GIRALDO PORTILLA MATILDE  ",,"SI"
"PUTUMAYO","86568","286568001100","IE RUR LA LIBERTAD","286568004087","IE RUR LA LIBERTAD","28656800110007","ESC RUR MIX SAMARIA","RURAL","SANCHEZ PASINGA BENARDINO  ",,"NO"
"PUTUMAYO","86569","286569000239","CENT EDUC RUR VILLAFLOR","286885000992","CENT EDUC RUR VILLAFLOR","28656900023903","ESC RUR MIX GUASIMAL","RURAL","JOSSA SEMANATE BAIRON MARTIN ",,"NO"
"PUTUMAYO","86571","286001001494","IE RUR GALLINAZO","286571000467","IE RUR GALLINAZO","28600100149413","ESC RUR MIX EL CRISTAL","RURAL","ADARVE CABEZAS CLARA INES ",,"NO"
"PUTUMAYO","86865","286865001658","INST ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","286865004142","INST ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","28686500165811","ESC RUR MIX TIERRA LINDA","RURAL","#N/A",,"NO"
"PUTUMAYO","86571","286001002997","CEPBIN KWE'SX IPX KWETH DXI'J","286571800056","CEPBIN KWE'SX IPX KWETH DXI'J","28600100299704","ESFOBIN U'KIWE YU' KIVE","RURAL","#N/A",,"NO"
"PUTUMAYO","86571","286001002865","CENT EDUC RUR LA BARRIALOSA","286571800064","CENT EDUC RUR LA BARRIALOSA","28600100286514","LA NUEVA REFORMA","RURAL","ARANZALEZ LOPEZ GILDARDO  ",,"NO"
"PUTUMAYO","86571","286001002865","CENT EDUC RUR LA BARRIALOSA","286571004802","CENT EDUC RUR LA BARRIALOSA","28600100286507","ESC RUR MIX CRISTO REY","RURAL","ARANZALEZ LOPEZ GILDARDO  ",,"NO"
"PUTUMAYO","86569","286568002360","CENT EDUC RUR MARACAIBO","286568000642","CENT EDUC RUR MARACAIBO","28656800236015","ESC RUR MIX SAN ALFONSO","RURAL","MOSQUERA VARGAS ELIZABETH  ",,"NO"
"PUTUMAYO","86573","186573000371","IE CANDIDO LEGUIZAMO","186573004457","IE CANDIDO LEGUIZAMO","18657300037103","ESC URB MIX MIS PRIMERAS LETRAS","URBANA","SANABRIA ARTUNDUAGA JOSE LUIS ",,"NO"
"PUTUMAYO","86320","286320000379","IE RUR EL YARUMO","486320002281","IE RUR EL YARUMO","28632000037918","EL SABALO","RURAL","#N/A",,"NO"
"PUTUMAYO","86320","286320000298","CENT EDUC RUR ALTAMIRA","186320000081","CENT EDUC RUR ALTAMIRA","28632000029809","ESC URB MIX ALAMEDA","URBANA","#N/A",,"NO"
"PUTUMAYO","86320","286320000468","CENT EDUC RUR LUCITANIA","286320002126","CENT EDUC RUR LUCITANIA","28632000046804","ESC RUR MIX LOS NOGALES","RURAL","LOPEZ CHATES LUIS ALBERTO ",,"NO"
"PUTUMAYO","86320","286320000883","IE RUR NUEVA BENGALA","286320002142","IE RUR NUEVA BENGALA","28632000088316","ESC RUR MIX LAS AMERICAS","RURAL","ARTEAGA BENITEZ FRANCISCO FELI ",,"NO"
"PUTUMAYO","86757","286865003677","IE TEC COMERCIAL LA DORADA","186757000195","IE TEC COMERCIAL LA DORADA","28686500367703","CENT EDUC RUPERTO BENAVIDES","URBANA","LUNA LINARES LIGIA ESPERANZA ",,"NO"
"PUTUMAYO","86571","286001001516","IE AMAZONICA","286001002024","IE AMAZONICA","28600100151605","ESC RUR MIX MONSERRATE","RURAL","APRAEZ YELA ALVARO GERMAN ",,"NO"
"PUTUMAYO","86568","286568003072","IE RUR PUERTO VEGA","286568003391","IE RUR PUERTO VEGA","28656800307209","ESC RUR MIX ALTO STA MARIA","RURAL","BURGOS PRIETO FLAVIO ALBERTO ",,"NO"
"PUTUMAYO","86865","286865000597","IE RUR EL ROSAL","286865003456","IE RUR EL ROSAL","28686500059703","ESC RUR MIX SANTA TERESA","RURAL","TREJOS PEÑA LAURA ESTELLA ",,"NO"
"PUTUMAYO","86865","286865004193","IE RUR JOSE ASUNCION SILVA","286865002077","IE RUR JOSE ASUNCION SILVA","28686500419312","SAN ISIDRO","RURAL","BURBANO QUETAMA SEGUNDO CESAR ",,"NO"
"PUTUMAYO","86568","286568003072","IE RUR PUERTO VEGA","286568002742","IE RUR PUERTO VEGA","28656800307212","ESC RUR MIX COMUNA 1","RURAL","BURGOS PRIETO FLAVIO ALBERTO ",,"NO"
"PUTUMAYO","86885","286885002057","IER AGROPECUARIA GUILLERMO VALENCIA","286885001689","IER AGROPECUARIA GUILLERMO VALENCIA","28688500205712","ESC RUR MIX LA PALESTINA","RURAL","BENAVIDES RINCON EDUARDO  ",,"NO"
"PUTUMAYO","86569","286568002360","CENT EDUC RUR MARACAIBO","286568000090","CENT EDUC RUR MARACAIBO","28656800236002","ESC RUR MIX EL PLATANILLO","RURAL","MOSQUERA VARGAS ELIZABETH  ",,"NO"
"PUTUMAYO","86571","286001002865","CENT EDUC RUR LA BARRIALOSA","286571800072","CENT EDUC RUR LA BARRIALOSA","28600100286515","LA GAITANA","RURAL","ARANZALEZ LOPEZ GILDARDO  ",,"NO"
"PUTUMAYO","86755","186755000015","IE ALMIRANTE PADILLA","386755000022","IE ALMIRANTE PADILLA","18675500001502","ESC URB MIX MARIA AUXILIADORA","URBANA","BENAVIDES MEZA DIEGO OSCAR ",,"NO"
"PUTUMAYO","86757","286865002964","IE RUR EL AFILADOR","286568060983","IE RUR EL AFILADOR","28686500296407","ESC RUR MIX LAS LOMAS","RURAL","MUÑOZ  SILVIO MIGUEL ",,"NO"
"PUTUMAYO","86865","286865003936","IE RUR JORDAN GUISIA","286865003863","IE RUR JORDAN GUISIA","28686500393611","ESC RUR MIX EL COMBOY","RURAL","BURBANO OBANDO AURA INES ",,"NO"
"PUTUMAYO","86757","486865000961","IE RUR SAN MARCELINO","286757000271","IE RUR SAN MARCELINO","48686500096102","ESC RUR MIX YARINAL","RURAL","YANGUATIN ZAMBRANO TEOFILO GERMAN ",,"NO"
"PUTUMAYO","86757","286865001879","IE RUR EL SABALO","286568005016","IE RUR EL SABALO","28686500187908","ERM LA CAUCANITA","RURAL","RAMOS  JOSE ANTONIO ",,"NO"
"PUTUMAYO","86865","286865001780","IE RUR EL CAIRO","286865001780","IE RUR EL CAIRO","28686500178001","ESC RUR MIX EL CAIRO","RURAL","ORDOÑEZ BOLAÑOS DEIBER  ",,"NO"
"PUTUMAYO","86569","286569000310","CEPBIN KWE'SX UMA KIWE","286569000310","CEPBIN KWE'SX UMA KIWE","28656900031001","ESFOBIN ALPES ORIENTALES","RURAL","#N/A",,"NO"
"PUTUMAYO","86320","286320000883","IE RUR NUEVA BENGALA","286320001707","IE RUR NUEVA BENGALA","28632000088307","ESC RUR MIX HORIZONTE","RURAL","ARTEAGA BENITEZ FRANCISCO FELI ",,"NO"
"PUTUMAYO","86320","286320000565","IE RUR SAN JUAN VIDES","286320002177","IE RUR SAN JUAN VIDES","28632000056506","ESC RUR MIX FRANCISCO DE PAULA SANTANDER","RURAL","MERCHAN AMADOR JOSE HENRY ",,"SI"
"PUTUMAYO","86571","286571000599","CENT EDUC RUR LAS PERLAS","286001002741","CENT EDUC RUR LAS PERLAS","28657100059911","ESC RUR MIX EL SILENCIO","RURAL","RODRIGUEZ MATABANCHOY OMAR ARNULFO ",,"NO"
"PUTUMAYO","86573","286573003935","IE RUR OVER ANTONIO MORALES","286573000154","IE RUR OVER ANTONIO MORALES","28657300393504","ESC RUR MIX BAJO CASACUNTE","RURAL","NUÑEZ TORRES LILIA  ",,"NO"
"PUTUMAYO","86569","286568002360","CENT EDUC RUR MARACAIBO","286568003986","CENT EDUC RUR MARACAIBO","28656800236012","ESC RUR MIX MERCEDES ABREGO","RURAL","MOSQUERA VARGAS ELIZABETH  ",,"NO"
"PUTUMAYO","86568","286568003323","CENT EDUC RUR SANTA ISABEL","286568005741","CENT EDUC RUR SANTA ISABEL","28656800332303","ESC RUR MIX NARIÑO NARIÑO","RURAL","#N/A",,"NO"
"PUTUMAYO","86569","286568002360","CENT EDUC RUR MARACAIBO","286568000928","CENT EDUC RUR MARACAIBO","28656800236014","ESC RUR MIX SAN LEONARDO","RURAL","MOSQUERA VARGAS ELIZABETH  ",,"NO"
"PUTUMAYO","86571","486001000713","IE RUR MAYOYOQUE","486571000199","IE RUR MAYOYOQUE","48600100071302","LICEO MODERNO PAZ VERDE","RURAL","QUIÑONES CORTES JOSE ALEXI ",,"SI"
"PUTUMAYO","86571","286001000048","INSTITUCION ETNOEDUCATIVA RURAL  BILINGÜE INGA ATUN IACHAI","286001003195","INSTITUCION ETNOEDUCATIVA RURAL  BILINGÜE INGA ATUN IACHAI","28600100004803","ESC RUR MIX ALPAMANGA","RURAL","#N/A",,"NO"
"PUTUMAYO","86885","286885000658","IE RUR ALBANIA","286885002090","IE RUR ALBANIA","28688500065807","ESC RUR MIX VILLA LUZ","RURAL","CABRERA  LUIS ANTIDIO ",,"NO"
"PUTUMAYO","86320","286320000441","IE RUR NUEVA SILVANIA","286320000191","IE RUR NUEVA SILVANIA","28632000044103","ESC RUR MIX ALTO BONITO","RURAL","RIVADENEIRA DIAZ LIBARDO MARINO ",,"NO"
"PUTUMAYO","86885","286885000089","IE RUR SANTA JULIANA","286885001301","IE RUR SANTA JULIANA","28688500008902","ESC RUR MIX VILLA RICA","RURAL","REVELO ROSERO ALVARO ENRIQUE ",,"NO"
"PUTUMAYO","86001","286001001800","CENT EDUC RUR CALIYACO","286001000374","CENT EDUC RUR CALIYACO","28600100180002","ESC RUR MIX SAN JOSE DEL PEPINO","RURAL","ESCOBAR RAMIREZ SEGUNDO RAUL ",,"NO"
"PUTUMAYO","86320","286320000565","IE RUR SAN JUAN VIDES","286320001715","IE RUR SAN JUAN VIDES","28632000056502","ESC RUR MIX PEÑAROL","RURAL","MERCHAN AMADOR JOSE HENRY ",,"NO"
"PUTUMAYO","86568","186568005577","IE SAN FRANCISCO DE ASIS","186568004228","IE SAN FRANCISCO DE ASIS","18656800557703","ESC URB MIX JORGE ELIECER GAITAN","URBANA","MESIAS CARLOSAMA LUIS CARLOS ",,"NO"
"PUTUMAYO","86320","286320000298","CENT EDUC RUR ALTAMIRA","286320002479","CENT EDUC RUR ALTAMIRA","28632000029807","ESC RUR MIX SANTA MARTHA","RURAL","#N/A",,"NO"
"PUTUMAYO","86573","286573003935","IE RUR OVER ANTONIO MORALES","286573003951","IE RUR OVER ANTONIO MORALES","28657300393507","ESC RUR MIX SOLARTE OBANDO","RURAL","NUÑEZ TORRES LILIA  ",,"NO"
"PUTUMAYO","86865","286865001747","IE RUR MIRAVALLE","286865003308","IE RUR MIRAVALLE","28686500174703","ESC RUR MIX LOS LAURELES","RURAL","CAMPAÑA BURBANO MARCELINO  DE JESUS ",,"NO"
"PUTUMAYO","86571","286001002997","CEPBIN KWE'SX IPX KWETH DXI'J","286001002326","CEPBIN KWE'SX IPX KWETH DXI'J","28600100299702","ESFOBIN SANTA  ROSA","RURAL","#N/A",,"NO"
"PUTUMAYO","86568","486568005686","CENT EDUC RUR PUERTO BELLO","286568060937","CENT EDUC RUR PUERTO BELLO","48656800568605","ESC RUR MIX CAMPO SOLO","RURAL","CORTEZ OSPINA GILBERTO  ",,"NO"
"PUTUMAYO","86568","286568000405","CENT EDUC RUR VILLA VICTORIA","286568004834","CENT EDUC RUR VILLA VICTORIA","28656800040502","ESC RUR MIX LA PALMERA","RURAL","REVELO TIMANA BENICIO ARTURO ",,"NO"
"PUTUMAYO","86571","286001002695","IE RUR LA CEIBA","286001002687","IE RUR LA CEIBA","28600100269515","ESC RUR MIX EL CACHINGAL","RURAL","MARTINEZ REYES JESUS ORLANDO ",,"NO"
"PUTUMAYO","86865","286865001658","INST ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","286865004561","INST ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","28686500165808","ESC RUR MIX NUEVO HORIZONTE","RURAL","#N/A",,"NO"
"PUTUMAYO","86320","286320001081","CENT ETNOEDUCATIVO RURAL BOCANAS DEL LUZON","286320001081","CENT ETNOEDUCATIVO RURAL BOCANAS DEL LUZON","28632000108101","ESC RUR MIX BOCANA DEL LUZON","RURAL","RONDON SALAZAR YAZMIN  ",,"NO"
"PUTUMAYO","86760","286760000184","INST ETNOEDUCATIVA RURAL BILING INGA IACHAI WASI CARLOS TAMABIOY","286760000311","INST ETNOEDUCATIVA RURAL BILING INGA IACHAI WASI CARLOS TAMABIOY","28676000018403","ESC RUR MIX LA ESPERANZA","RURAL","JACANAMIJOY CHASOY JUAN CARLOS ",,"NO"
"PUTUMAYO","86320","286320000441","IE RUR NUEVA SILVANIA","286320000051","IE RUR NUEVA SILVANIA","28632000044102","ESC RUR MIX LAS ACACIAS","RURAL","RIVADENEIRA DIAZ LIBARDO MARINO ",,"NO"
"PUTUMAYO","86865","286865001658","INST ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","286865001658","INST ETNOEDUCATIVO RUR SANTA ROSA DEL GUAMUEZ","28686500165801","I ETNOEDUCATIVO RURAL SANTA ROSA DEL GUAMUEZ - SEDE PRINCIPAL","RURAL","#N/A",,"SI"
"PUTUMAYO","86568","486568005686","CENT EDUC RUR PUERTO BELLO","286568000073","CENT EDUC RUR PUERTO BELLO","48656800568607","ESC RUR MIX MONTE VERDE","RURAL","CORTEZ OSPINA GILBERTO  ",,"NO"
"PUTUMAYO","86568","286568003072","IE RUR PUERTO VEGA","286568003072","IE RUR PUERTO VEGA","28656800307201","IER PUERTO VEGA - SEDE PRINCIPAL","RURAL","BURGOS PRIETO FLAVIO ALBERTO ",,"NO"
"PUTUMAYO","86760","186760000104","IE CIUDAD SANTIAGO","286760000052","IE CIUDAD SANTIAGO","18676000010404","ESC RUR MIX CARRIZAL","RURAL","ARCINIEGAS GUERRERO DIGNA MERY ",,"NO"
"PUTUMAYO","86320","286320000565","IE RUR SAN JUAN VIDES","286320002193","IE RUR SAN JUAN VIDES","28632000056503","ESC RUR MIX NUEVO MILENIO","RURAL","MERCHAN AMADOR JOSE HENRY ",,"NO"
"PUTUMAYO","86571","286001002903","IE RUR QUINAPEJO","286571000432","IE RUR QUINAPEJO","28600100290310","ESC RUR MIX LOS LAURELES","RURAL","CORTES QUIÑONES HENRY LIBARDO ",,"NO"
"PUTUMAYO","86568","286568061137","CEPBIN MANUEL QUINTIN LAME CHANTRE","286568061137","CEPBIN MANUEL QUINTIN LAME CHANTRE","28656806113701","ESFOBIN Kiwnas Çxhab","RURAL","ULCUE TROCHEZ FABIO  ",,"SI"
"PUTUMAYO","86865","286865002727","IE RUR LA CONCORDIA","286865003430","IE RUR LA CONCORDIA","28686500272704","ESC RUR MIX VILLA DUARTE","RURAL","RICAURTE CEBALLOS JESUS ALBERTO ",,"NO"
"PUTUMAYO","86568","186568000559","IE CIUDAD DE ASIS","386568000540","IE CIUDAD DE ASIS","18656800055902","ESC URB MIX CENTRAL DE VARONES PTO ASIS","URBANA","HERRERA NARVAEZ FERNANDO  ",,"NO"
"PUTUMAYO","86320","286320001502","INS ETNOEDUCATIVA RUR PUERTO RICO","286320002584","INS ETNOEDUCATIVA RUR PUERTO RICO","28632000150216","ESC RUR MIX LA TURBIA","RURAL","PAI  MARIA TERESA ",,"NO"
"PUTUMAYO","86568","286568001100","IE RUR LA LIBERTAD","286568000286","IE RUR LA LIBERTAD","28656800110009","ESC RUR MIX SAN GERARDO","RURAL","SANCHEZ PASINGA BENARDINO  ",,"NO"
"PUTUMAYO","86568","286568003099","CENT EDUC RUR TETEYE","286568061102","CENT EDUC RUR TETEYE","28656800309909","ESC RUR MIX LOS ANGELES","RURAL","MUÑOZ BURBANO LUIS GERMAN ",,"NO"
"PUTUMAYO","86571","286001002636","IE RUR RAFAEL REYES","286571002636","IE RUR RAFAEL REYES","28600100263607","ERM LOS OLIVOS","RURAL","BURBANO HERNANDEZ WILLS JAIRO ",,"NO"
"PUTUMAYO","86571","286001002695","IE RUR LA CEIBA","286571004799","IE RUR LA CEIBA","28600100269509","ESC RUR MIX NUEVA FLORESTA","RURAL","MARTINEZ REYES JESUS ORLANDO ",,"NO"
"PUTUMAYO","86569","286569000239","CENT EDUC RUR VILLAFLOR","286569000239","CENT EDUC RUR VILLAFLOR","28656900023901","CER VILLAFLOR - SEDE PRINCIAPL","RURAL","JOSSA SEMANATE BAIRON MARTIN ",,"NO"
"PUTUMAYO","86571","286001002865","CENT EDUC RUR LA BARRIALOSA","286001002202","CENT EDUC RUR LA BARRIALOSA","28600100286506","ESC RUR MIX EL TOPACIO","RURAL","ARANZALEZ LOPEZ GILDARDO  ",,"NO"
"PUTUMAYO","86569","286569000387","CENT EDUC RUR LA INDEPENDENCIA","286568004320","CENT EDUC RUR LA INDEPENDENCIA","28656900038708","ESC RUR MIX CIRCACIA","RURAL","HERNANDEZ BURGOS FREDY ERNEY ",,"NO"
"PUTUMAYO","86885","286885002057","IER AGROPECUARIA GUILLERMO VALENCIA","286885000178","IER AGROPECUARIA GUILLERMO VALENCIA","28688500205709","ESC RUR MIX SAN JOSE DEL GUINEO","RURAL","BENAVIDES RINCON EDUARDO  ",,"NO"
