"caracterizacion","parentesco","fuerza","grado_alfabetico","rango","sexo","fec_nacimiento","edad","ciudad","dpto","pais"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-06-03T00:00:00.000","40","PUERTO WILCHES","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-04-18T00:00:00.000","41","MANIZALES","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-03-05T00:00:00.000","41","POPAYAN","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-10-05T00:00:00.000","40","OCAÑA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-08-29T00:00:00.000","40","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-01-10T00:00:00.000","39","FACATATIVA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-02-02T00:00:00.000","39","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-12-15T00:00:00.000","39","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-05-17T00:00:00.000","42","MAGANGUE","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-04-10T00:00:00.000","41","DOSQUEBRADAS","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-04-26T00:00:00.000","41","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-01-21T00:00:00.000","40","POPAYAN","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-04-26T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-08-20T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1975-12-10T00:00:00.000","44","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1982-05-13T00:00:00.000","38","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-11-09T00:00:00.000","40","LA DORADA","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-09-02T00:00:00.000","39","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-05-12T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-04-16T00:00:00.000","39","PUERTO BERRIO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-04-19T00:00:00.000","39","DUITAMA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-05-09T00:00:00.000","40","CHINCHINA","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-12-29T00:00:00.000","41","PUERTO BERRIO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-03-30T00:00:00.000","39","GUAMO","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-01-30T00:00:00.000","40","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-12-08T00:00:00.000","42","QUIBDO","CHOCO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-10-30T00:00:00.000","43","PASTO","NARIÑO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-10-02T00:00:00.000","40","GIRON","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-08-17T00:00:00.000","40","QUIBDO","CHOCO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-08-04T00:00:00.000","39","SEGOVIA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-11-18T00:00:00.000","44","VALLEDUPAR","CESAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-01-18T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-05-07T00:00:00.000","39","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-03-04T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-12-06T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-03-19T00:00:00.000","40","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-02-15T00:00:00.000","40","CURUMANI","CESAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-10-05T00:00:00.000","41","PEREIRA","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-06-21T00:00:00.000","42","AGUADAS","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-05-14T00:00:00.000","39","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-07-20T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-04-23T00:00:00.000","41","PITALITO","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-02-08T00:00:00.000","43","FLORIDABLANCA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-06-24T00:00:00.000","40","SANTANDER DE QUILICHAO","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1974-10-05T00:00:00.000","46","LA PAZ","CESAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-07-13T00:00:00.000","40","ANDES","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-01-30T00:00:00.000","40","JERICO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-04-21T00:00:00.000","40","GRANADA (BOCA DE MONTE)","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-04-28T00:00:00.000","40","PEREIRA","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-07-09T00:00:00.000","41","PUERTO BOYACA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-02-06T00:00:00.000","40","ANSERMANUEVO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-05-12T00:00:00.000","42","PASTO","NARIÑO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-05-02T00:00:00.000","39","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-11-06T00:00:00.000","42","CAUCASIA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-08-05T00:00:00.000","42","SANTA MARTA","MAGDALENA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-07-10T00:00:00.000","41","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-07-25T00:00:00.000","41","DUITAMA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-10-18T00:00:00.000","42","SAN GIL","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-06-14T00:00:00.000","43","PAIPA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-02-07T00:00:00.000","43","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-11-10T00:00:00.000","43","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-12-29T00:00:00.000","41","PALMIRA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-07-21T00:00:00.000","42","ROLDANILLO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-07-20T00:00:00.000","41","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-10-15T00:00:00.000","43","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1979-11-25T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1977-01-30T00:00:00.000","43","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","OFICIAL","MASCULINO","1973-09-18T00:00:00.000","47","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","FEMENINO","1971-01-14T00:00:00.000","49","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1978-11-11T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SV","SUBOFICIAL","MASCULINO","1978-12-16T00:00:00.000","41","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-06-15T00:00:00.000","39","CUCUTA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-02-22T00:00:00.000","44","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-05-01T00:00:00.000","40","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-05-14T00:00:00.000","43","MALAMBO","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-01-22T00:00:00.000","41","PEREIRA","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1979-01-31T00:00:00.000","41","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SM","SUBOFICIAL","MASCULINO","1979-04-27T00:00:00.000","41","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CF","OFICIAL","MASCULINO","1980-01-27T00:00:00.000","40","ZIPAQUIRA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1977-05-14T00:00:00.000","43","BUENAVENTURA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","1977-01-08T00:00:00.000","43","CHIA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","1968-11-11T00:00:00.000","52","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","1978-10-17T00:00:00.000","42","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","1972-03-01T00:00:00.000","48","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-04-24T00:00:00.000","39","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TC","OFICIAL","MASCULINO","1973-12-30T00:00:00.000","46","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1979-01-24T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-08-07T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1974-11-09T00:00:00.000","46","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-06-27T00:00:00.000","42","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1982-06-03T00:00:00.000","38","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-01-05T00:00:00.000","40","FLORENCIA","CAQUETA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1976-03-16T00:00:00.000","44","FUSAGASUGA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-06-18T00:00:00.000","42","FUNZA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-03-04T00:00:00.000","41","CUCUTA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","OFICIAL","MASCULINO","1979-12-23T00:00:00.000","40","JAMUNDI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1980-02-21T00:00:00.000","40","EL SANTUARIO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","1977-02-04T00:00:00.000","43","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1978-12-16T00:00:00.000","41","SAN JUAN DE ARAMA","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1978-09-19T00:00:00.000","42","FLORIDA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-03-13T00:00:00.000","39","FALAN","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1980-03-04T00:00:00.000","40","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1977-05-27T00:00:00.000","43","PURIFICACION","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-03-10T00:00:00.000","40","GARZON","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1981-02-20T00:00:00.000","39","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","FEMENINO","1976-09-08T00:00:00.000","44","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","1976-01-26T00:00:00.000","44","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1980-11-01T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","1974-01-02T00:00:00.000","46","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","1975-02-07T00:00:00.000","45","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-02-05T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-06-22T00:00:00.000","40","FLORENCIA","CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-03-26T00:00:00.000","43","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1978-12-18T00:00:00.000","41","DUITAMA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-06-08T00:00:00.000","40","CUASPUD (CARLOSAMA)","NARIÑO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1979-03-08T00:00:00.000","41","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1981-12-16T00:00:00.000","38","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1982-07-30T00:00:00.000","38","VALLEDUPAR","CESAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1977-01-15T00:00:00.000","43","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1980-12-07T00:00:00.000","39","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1980-01-30T00:00:00.000","40","EL CERRITO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1977-08-06T00:00:00.000","43","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1976-03-06T00:00:00.000","44","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1978-02-10T00:00:00.000","42","MANIZALES","CALDAS","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1978-03-20T00:00:00.000","42","BUENAVENTURA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","OFICIAL","MASCULINO","1980-03-01T00:00:00.000","40","USAQUEN","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","1981-02-22T00:00:00.000","39","COTA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","1977-01-23T00:00:00.000","43","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","OFICIAL","MASCULINO","1976-03-14T00:00:00.000","44","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","1981-04-19T00:00:00.000","39","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1979-02-14T00:00:00.000","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","OFICIAL","MASCULINO","1970-12-13T00:00:00.000","49","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","1977-10-16T00:00:00.000","43","PASTO","NARIÑO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1978-08-20T00:00:00.000","42","FLORIDABLANCA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1980-06-19T00:00:00.000","40","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","1980-07-05T00:00:00.000","40","PALMIRA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","1977-12-08T00:00:00.000","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1981-02-21T00:00:00.000","39","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","OFICIAL","MASCULINO","1969-01-15T00:00:00.000","51","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","S1","SUBOFICIAL","MASCULINO","1983-02-18T00:00:00.000","37","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","1981-03-12T00:00:00.000","39","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","1970-08-27T00:00:00.000","50","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1979-04-09T00:00:00.000","41","YOPAL","CASANARE","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","IP","SOLDADO","MASCULINO","1978-03-09T00:00:00.000","42","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-05-19T00:00:00.000","43","HONDA","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","1968-09-18T00:00:00.000","52","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1980-12-08T00:00:00.000","39","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-04-23T00:00:00.000","43","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-05-28T00:00:00.000","43","FACATATIVA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1981-11-12T00:00:00.000","39","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","1977-02-12T00:00:00.000","43","TUNJA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","OFICIAL","MASCULINO","1972-10-21T00:00:00.000","48","CHAPINERO","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","1980-11-06T00:00:00.000","40","NEIVA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SV","SUBOFICIAL","MASCULINO","1977-08-09T00:00:00.000","43","PUEBLO NUEVO","CORDOBA","COLOMBIA"
