"regi_n","metropolitana","distrito","estaci_n","barrio","zona","nro_integrantes","estado"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DIEZ DE POLICIA PACHO","ESTACION DE POLICIA TOPAIPI","CENTRO","URBANA","7","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA SAN BERNARDO","VEREDA PORTONES","RURAL","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA SIBATE","OBRERO","URBANA","18","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO NUEVE DE POLICIA ZIPAQUIRA","ESTACION DE POLICIA GACHANCIPA","ROBLE","RURAL","20","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO QUINCE DE POLICIA CAQUEZA","ESTACION DE POLICIA UBAQUE","CENTRO","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO QUINCE DE POLICIA CAQUEZA","ESTACION DE POLICIA GUTIERREZ","CENTRO","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO QUINCE DE POLICIA CAQUEZA","ESTACION DE POLICIA GUTIERREZ","CENTRO","URBANA","5","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA FUSAGASUGA","CENTRO","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA FUSAGASUGA","EMILIO SIERRA","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA CABRERA","CENTRO","RURAL","9","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA CHIA","VILLA OLIMPICA","URBANA","17","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA CHIA","SIATAME","URBANA","17","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","ESTACION DE POLICIA CHIA","ESTACION DE POLICIA CHIA","DELICIAS SUR","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA CHIA","VILLA OLIMPICA","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA TABIO","VEREDA","URBANA","3","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA TABIO","CENTRO","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO OCHO DE POLICIA CHIA","ESTACION DE POLICIA TABIO","VEREDA","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOCE DE POLICIA CHOCONTA","ESTACION DE POLICIA TIBIRITA","CENTRO","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOCE DE POLICIA CHOCONTA","ESTACION DE POLICIA GUATAVITA","CENTRO","URBANA","19","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOCE DE POLICIA CHOCONTA","ESTACION DE POLICIA GUATAVITA","CENTRO","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOCE DE POLICIA CHOCONTA","ESTACION DE POLICIA GUASCA","VEREDA","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA FUSAGASUGA","EMILIO SIERRA","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA CABRERA","CENTRO","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA FLANDES","LA PAZ","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA COMPARTIR","VILLA LUZ","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","LA CAÑADA","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","PARQUE CAMPESTRE","URBANA","8","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO SIETE DE POLICIA PUERTO SALGAR","ESTACION DE POLICIA CAPARRAPI","LUCERO ALTO","URBANA","22","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO SIETE DE POLICIA PUERTO SALGAR","ESTACION DE POLICIA CAPARRAPI","LAS FERIAS","URBANA","17","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GIRARDOT","LA ESMERALDA","URBANA","22","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GIRARDOT","BRISAS DE GIRARDOT","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GIRARDOT","TRIUNFO","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GIRARDOT","SANTA RITA","URBANA","8","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GIRARDOT","LA MAGDALENA","URBANA","6","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","EL NOGAL","URBANA","23","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","EL NOGAL","URBANA","24","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","PORTALEGRE","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","CAMILO TORRES","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","PORTALEGRE","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","CENTRO","URBANA","8","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","DANUBIO","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","EL DANUBIO","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","NUEVA PORTALEGRE","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","LA ESTRELLA","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","PARQUE CAMPESTRE","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","DANUBIO","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","PARQUE CAMPESTRE","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","LA AMISTAD","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SOACHA CENTRO","QUINTAS DE LA LAGUNA","URBANA","6","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CAZUCA","SAN RAFAEL","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CAZUCA","LOS PINOS","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CAZUCA","LUIS CARLOS GALAN","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CAZUCA","BELLA VISTA","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CAZUCA","VILLA MERCEDES","URBANA","17","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LA CAPILLA","SANTILLANA","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LA CAPILLA","NUEVO COLON","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LA CAPILLA","JULIO RINCON","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CHICO","LA PRADERA","URBANA","19","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CHICO","MAIPORE","URBANA","24","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CHICO","LA VILLAS","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA CHICO","URB.GALICIA III","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SAN MATEO","PANORAMA","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SAN MATEO","ARMERO","URBANA","8","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SAN MATEO","MARISCAL SUCRE","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SAN MATEO","SAN MATEO","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SAN MATEO","SAN MATEO II","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SAN MATEO","SAN MATEO","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SAN MATEO","SAN IGNACIO","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SAN MATEO","SAN MATEO","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SAN MATEO","SAN LUCAS","URBANA","8","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA SAN MATEO","SAN MATEO","URBANA","17","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LEON XIII","CIUDAD VERDE","URBANA","17","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LEON XIII","LA MARIA","URBANA","21","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LEON XIII","LA DESPENSA","URBANA","25","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LEON XIII","LA DESPENSA","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LEON XIII","LOS  OLIVOS","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LEON XIII","LA DESPENSA","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LEON XIII","EL RINCON DE SANTAFE","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA COMPARTIR","COMPARTIR","URBANA","22","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA SILVANIA","VEREDA","RURAL","6","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO ESPECIAL DE POLICIA SOACHA","ESTACION DE POLICIA LEON XIII","OLIVOS","URBANA","16","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA CABRERA","VEREDA","RURAL","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA TIBACUY","VEREDA RIO GRIS FINCA EL REFUGIO","RURAL","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA TIBACUY","VDA. CAPOTES","RURAL","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA TIBACUY","VEREDA SAN FRANCISCO","RURAL","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA SIBATE","PARQUES DEL MUÑA","URBANA","7","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA PANDI","VEREDA ALTO DE LA CRUZ","RURAL","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO UNO DE POLICIA FUSAGASUGA","ESTACION DE POLICIA PANDI","VEREDA","RURAL","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GIRARDOT","VILLA OLARTE","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GIRARDOT","MIRAFLORES","URBANA","6","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GIRARDOT","URBANIZACION LA ZULIA","URBANA","21","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GIRARDOT","CENTRO","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GIRARDOT","LA MAGDALENA","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GIRARDOT","LA ESTACION","URBANA","7","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GIRARDOT","CENTRO","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GIRARDOT","CENTRO","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA GIRARDOT","MAGDALENA III","URBANA","14","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA FLANDES","LA CAPILLA","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA FLANDES","LAS QUINTAS","URBANA","7","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA FLANDES","LA CEIBA","URBANA","13","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA FLANDES","VEREDA TOPACIO","RURAL","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA FLANDES","SAN LUIS","URBANA","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA RICAURTE","CENTRO","URBANA","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA RICAURTE","PESEBRE","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA RICAURTE","ISLA DEL SOL","URBANA","24","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA RICAURTE","ISLA DEL SOL","URBANA","20","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA RICAURTE","VER.CALLEJON","RURAL","6","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA AGUA DE DIOS","PATIO BONITO","URBANA","6","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA AGUA DE DIOS","CENTRO","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA NILO","VEREDA ESMERALDA","RURAL","9","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA NILO","CENTRO","URBANA","7","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA JERUSALEN","INMACULADA","URBANA","10","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA TOCAIMA","CARMELO","URBANA","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA TOCAIMA","ASOMADERO","RURAL","12","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA TOCAIMA","TIERRA GRATA","RURAL","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA TOCAIMA","VER.VILA","RURAL","11","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA TOCAIMA","VER.CATARNICA","RURAL","15","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA TOCAIMA","NUEVO HORIZONTE","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA TOCAIMA","PUBENZA","RURAL","6","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA TOCAIMA","EL SALADO","RURAL","8","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO DOS DE POLICIA GIRARDOT","ESTACION DE POLICIA AGUA DE DIOS","CALLE HONDA","URBANA","9","ACTIVO"
"REGION DE POLICIA No. UNO","DEPARTAMENTO DE POLICIA CUNDINAMARCA","DISTRITO TRES DE POLICIA LA MESA","ESTACION DE POLICIA ANAPOIMA","BARRIO SAN JOSE","URBANA","11","ACTIVO"
