"municipio","clase","marca","linea","modelo","carroceria","pasajeros","tonelaje","cilindraje","servicio","estado","blindaje","importado","puertas"
"CHIQUINQUIRA","AUTOMOVIL","CHEVROLET","CHEVETTE","1985","SEDAN","5","0","1400","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R9","1985","SEDAN","5","0","1400","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","AUTOMOVIL","B.M.W","323 I","1985","SEDAN","5","0","2300","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMIONETA","RENAULT","R18","1985","SEDAN","5","0","2000","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R9","1986","SEDAN","5","0","1400","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMIONETA","TOYOTA","FZJ 75  4.5 4500","1993","ESTACA","0","1","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","CHEVROLET","SWIFT","1997","SEDAN","5","0","1300","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMION","CHEVROLET","C-30","1986","ESTACA","0","3","1","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R9","1987","SEDAN","5","0","1300","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R12","1976","SEDAN","5","0","1300","PARTICULAR","ACTIVO","0","0","4"
"CHIQUINQUIRA","CAMIONETA","MAZDA","B 2000","1988","ESTACA","0","1","2000","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FZJ 73","1995","CABINADO","5","0","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","TOYOTA",,"1996","ESTACA","0","0","0","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","TOYOTA","LAND CRUISER  MECANICO","1987","CABINADO","5","0","4500","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMIONETA","FORD","F-150","1984","PLATON","0","1","1","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","MITSUBISHI","MONTERO","1989","CABINADO","7","0","2600","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FJ 73","1988","CABINADO","5","0","4000","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","MAZDA","626","1991","SEDAN","5","0","2000","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMIONETA","MAZDA","B 2000","1991","FURGON","2","1","2000","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","MAZDA","626","1992","SEDAN","5","0","1800","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SG150-9","2018","SPORT","2","0","149","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","SIGMA","SG150-9","2018","SPORT","2","0","149","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","AKT","AK200TTR","2019","SPORT","2","0","197","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R9","1993","SEDAN","5","0","1300","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMIONETA","FORD","BRONCO 5000","1980","CABINADO","5","0","4200","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","HYUNDAI","EXCEL","1993","SEDAN","5","0","1500","PARTICULAR","ACTIVO","N","S","4"
"CHIQUINQUIRA","AUTOMOVIL","MAZDA","323","1993","SEDAN","5","0","1300","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","AUTOMOVIL","TOYOTA","COROLLA","1994","SEDAN","5","0","1600","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","MOTOCICLETA","AKT","AK200LX","2019","SPORT","2","0","197","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","AKT","AK200LX","2019","SPORT","2","0","197","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","CAMPERO","TOYOTA","LAND CRUISER FZJ 73","1994","CABINADO","5","0","2500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","TOYOTA","LAND CRUISER  MECANICO","1995","CABINADO","6","0","4500","PARTICULAR","ACTIVO","N","N","3"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FZJ 73","1994","CABINADO","6","0","4500","PARTICULAR","ACTIVO","N","N","3"
"CHIQUINQUIRA","AUTOMOVIL","NISSAN","SENTRA","1995","SEDAN","5","0","1600","PARTICULAR","ACTIVO","0","0","4"
"CHIQUINQUIRA","CAMIONETA","CHEVROLET","LUV TFR","1995","PLATON","2","1","0","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","MITSUBISHI","L-200","1996","DOBLE CABINA","5","0","2000","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FZJ 73","1996","CABINADO","6","0","4500","PARTICULAR","ACTIVO","N","N","3"
"CHIQUINQUIRA","CAMIONETA","TOYOTA","FZJ 80 LAND CRUISER","1997","STATION WAGON","5","0","4500","PARTICULAR","ACTIVO","N","S","4"
"CHIQUINQUIRA","CAMPERO","FORD","EXPLORER","1997","CABINADO","5","0","4000","PARTICULAR","ACTIVO","N","S","4"
"CHIQUINQUIRA","AUTOMOVIL","VOLKSWAGEN","ESCARABAJO","1997","COUPE","5","0","1600","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","TOYOTA","LAND CRUISER FZJ73","1997","CABINADO","6","0","4500","PARTICULAR","ACTIVO","N","N","3"
"CHIQUINQUIRA","CAMPERO","TOYOTA","LAND CRUISER  MECANICO","1997","CABINADO","6","0","4500","PARTICULAR","ACTIVO","N","N","3"
"CHIQUINQUIRA","AUTOMOVIL","DAEWOO","CIELO","1997","SEDAN","5","0","1500","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FJ 70","1988","CABINADO","5","0","3600","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","CHEVROLET","SPRINT","1993","SEDAN","5","0","1000","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMIONETA","FORD","F-150","1995","PLATON","2","1","4900","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMION","FORD","F-350","1995","ESTACA","0","3","5800","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","AUTOMOVIL","CHEVROLET","CORSA","1997","SEDAN","5","0","1300","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","AUTOMOVIL","CHEVROLET","SWIFT","1994","SEDAN","5","0","1300","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","AUTOMOVIL","CHEVROLET","SPRINT","1995","SEDAN","5","0","1000","PARTICULAR","ACTIVO",,,"4"
"CHIQUINQUIRA","CAMPERO","CHEVROLET","TROOPER","1989","CABINADO","5","0","2600","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FJ 73","1987","CABINADO","7","0","3800","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMPERO","CHEVROLET","TROOPER","1991","CABINADO","5","0","2600","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","CHEVROLET","SWIFT","1991","SEDAN","5","0","1300","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FZJ 73","1993","CABINADO","6","0","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","FORD","MUSTANG","1965","CONVERTIBLE","5","0","4600","PARTICULAR","ACTIVO","0","0","2"
"CHIQUINQUIRA","CAMIONETA","TOYOTA","LAND CRUISER  MECANICO","1993","ESTACA","0","1","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","MAZDA","626","1994","SEDAN","5","0","2000","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FJ 73","1994","CABINADO","6","0","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","TOYOTA","LAND CRUISER FJ 75","1988","ESTACA","0","1","1","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","VOLKSWAGEN","GOLF","1994","SEDAN","5","0","1300","PARTICULAR","ACTIVO","0","0","5"
"CHIQUINQUIRA","CAMIONETA","TOYOTA","LAND CRUISER FZJ 75","1994","DOBLE CABINA","5","0","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","LOGAN INTENS MT","2019","SEDAN","5","0","1600","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","AUTOMOVIL","MAZDA","626","1989","SEDAN","5","0","2000","PARTICULAR","ACTIVO","0","0","5"
"CHIQUINQUIRA","VOLQUETA","CHEVROLET","C-70","1989","PLATON","0","8","1","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","MAZDA","626","1990","SEDAN","5","0","1800","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMIONETA","MAZDA","B 2000","1990","ESTACA","0","1","2000","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","CHEVROLET","LUV 2300","1990","ESTACA","0","1","2300","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","CHEVROLET","LUV 2300","1990","ESTACA","0","1","2300","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","CHEVROLET","TROOPER","1992","CABINADO","5","0","2400","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","CHEVROLET","SAMURAI","1994","CABINADO","5","0","1300","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FZJ 73","1995","CABINADO","5","0","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","TOYOTA","FZJ 80 LAND CRUISER","1994","STATION WAGON","5","0","4500","PARTICULAR","ACTIVO","N","S","4"
"CHIQUINQUIRA","CAMIONETA","CHEVROLET","LUV 1600","1996","PLAT CON CAPACE","0","1","1600","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","CHEVROLET","SPRINT","1998","SEDAN","5","0","1000","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FZJ 73","1998","CABINADO","6","0","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","CHEVROLET","GRAN VITARA","2003","CABINADO","5","0","2000","PARTICULAR","ACTIVO","N","N","5"
"CHIQUINQUIRA","CAMIONETA","TOYOTA","LAND CRUISER  MECANICO","1999","ESTACA","0","1","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","FORD","ECOSPORT","2006","CABINADO","5","0","2000","PARTICULAR","ACTIVO","N","S","5"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FZJ 73","1998","CABINADO","5","0","4500","PARTICULAR","ACTIVO","N","N","3"
"CHIQUINQUIRA","MOTOCICLETA","BAJAJ","PULSAR SPEED","2019","SPORT","2","0","134","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","CAMIONETA","FORD","F-150","1988","PLATON","0","1.5","1","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","TOYOTA","FJ 45  MECANICO","1980","ESTACA","0","1","1","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA",,"1982","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1995","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1995","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1995","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","PIAGGIO","PX 150","1995","TURISMO","2","0","150","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1995","CROSS","2","0","185","OFICIAL","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1995","CROSS","2","0","185","OFICIAL","ACTIVO","N","N","0"
"CHIQUINQUIRA","CAMIONETA","CHEVROLET","C.A.D.C - LUV DMAX 4X4 MT","2008","DOBLE CABINA","5","1","3000","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCARRO","AYCO","AY200ZH","2018","SPORT","1","0","197","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","HONDA","XR 190L","2023","0","2","0","184","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","KEEWAY","TX200 SM","2019","TURSMO","2","0","197","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","AKT","AK200TTR","2019","TURISMO","2","0","197","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","AKT","AK200TTR","2020","TURISMO","2","0","197","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","AKT","AK200TTR","2020","TURISMO","2","0","197","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","AUTOMOVIL","CHEVROLET","SWIFT","1999","SEDAN","5","0","1300","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","VOLQUETA","DINA","551-195","1997","PLATON","1","10","5600","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","BAJAJ PULSAR NS160PRO","2019","SPORT","2","0","160","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","TVS","APACHE RTR 180","2016","TURISMO","2","0","177","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","AKT","AK200TTR","2020","TURISMO","2","0","197","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","AKT","AK200TTR","2020","TURISMO","2","0","197","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","AUTOMOVIL","CHEVROLET","AVEO SD 4P MT","2011","SEDAN","5","0","1600","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","LOGAN LIFE RC","2019","SEDAN","5","0","1600","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","FZN150D-6 (FZ-S)","2020","STREET","2","0","149","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","FZN150D-6 (FZ-S)","2020","STREET","2","0","149","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","DUSTER EXPRESSION 4 X 2","2016","WAGON","5","0","1598","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","HONDA","XR150L","2017","SPORT","2","0","149","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","CAMPERO","MITSUBISHI","V11 VNA","2003","CABINADO","6","0","2400","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","BAJAJ PULSAR 135 LS","2013","TURISMO","2","0","135","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","AKT","MOTOCICLETA - AK162CR4","2023","TURISMO","2","0","162","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","SZ15RR","2019","SPORT","2","0","149","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","AUTECO","PULSAR 180 GT","2019","SPORT","2","0","178","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","CAMIONETA","TOYOTA","FZJ 75  4.5 4500","1996","ESTACA","0","1.5","1","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","CHEVROLET","SUPER CARRY VAN","1996","CERRADO","8","0","1000","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","LAND ROVER","SANTANA","1961","CABINADO","5","0","2400","PARTICULAR","ACTIVO","0","1","2"
"CHIQUINQUIRA","CAMPERO","NISSAN","PATROL LG 61","1980","CABINADO","8","0","3800","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","DAIHATSU","F-20","1982","CABINADO","5","0","1600","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","MOTOCICLETA","AKT","MOTOCICLETA - AK162CR4","2023","TURISMO","2","0","162","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","AUTOMOVIL","DAEWOO","RACER GTI MT","1995","SEDAN","5","0","1500","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R9","1998","SEDAN","5","0","1400","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMIONETA","TOYOTA","FZJ 75  4.5 4500","1998","ESTACA","0","1","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","TOYOTA","RN-85","1995","PLATON","5","0","2400","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMIONETA","CHEVROLET","LUV 2.2 4X2","1995","ESTACA","2","1","1600","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMION","DODGE","D-300","1973","ESTACA","0","3","1","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R9 BRIO","1995","SEDAN","5","0","1300","PARTICULAR","ACTIVO","0","0","5"
"CHIQUINQUIRA","CAMIONETA","DODGE","D-100","1974","ESTACA","0","1","1","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","DODGE","D-100","1975","PLAT CON CAPACE","9","0","3500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","GAZ","SIN LINEA","1967","CABINADO","5","0","2500","PARTICULAR","ACTIVO","0","1","2"
"CHIQUINQUIRA","CAMPERO","NISSAN","PATROL LG 60 MECANICO","1968","CERRADO","8","0","3000","PARTICULAR","ACTIVO","0","0","2"
"CHIQUINQUIRA","CAMIONETA","FORD","F-250","1953","ESTACA","0","2","250","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","VOLQUETA","DINA",,"1968","VOLCO","0","14","2500","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","AUTOMOVIL","VOLKSWAGEN","ESCARABAJO","1952","COUPE","5","0","1300","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","LAND ROVER","SANTANA","1972","CABINADO","5","0","1900","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FJ 43","1977","CABINADO","8","0","3500","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMION","DODGE","D-600","1979","ESTACA","0","6","600","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","FORD","F-100","1979","ESTACA","0","0.75","2500","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMPERO","NISSAN","PATROL LG 60 MECANICO","1975","CABINADO","8","0","3000","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMPERO","NISSAN","PATROL","1976","CABINADO","8","0","3000","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","MOTOCICLETA - YZF155","2023","SPORT","2","0","155","PARTICUALR","ACTIVO",,,
"CHIQUINQUIRA","MOTOCICLETA","AKT","AK200TTR","2020","TURISMO","2","0","197","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","CAMPERO","NISSAN","PATROL","1980","CABINADO","6","0","3000","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMIONETA","DODGE","D-100","1980","PLATON","0","1","4800","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","LADA","2121 NIVA","1980","CABINADO","6","0","1600","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMPERO","CHEVROLET","BLAZER","1979","CABINADO","6","0","2800","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","DAIHATSU","F-20","1982","CABINADO","5","0","1600","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMPERO","SUZUKI","SJ 40","1982","CABINADO","5","0","1000","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","MITSUBISHI","MONTERO","1989","CABINADO","5","0","2600","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","TOYOTA","FJ 45  MECANICO","1981","ESTACA","1","1","3200","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","AUTOMOVIL","NISSAN","SENTRA","1994","SEDAN","5","0","1600","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","AUTOMOVIL","MAZDA","323","1994","SEDAN","5","0","1500","PARTICULAR","ACTIVO","0","0","4"
"CHIQUINQUIRA","AUTOMOVIL","FIAT","SIENA","1981","COUPE","5","0","1300","PARTICULAR","ACTIVO","0","0","2"
"CHIQUINQUIRA","AUTOMOVIL","RENAULT","R4","1981","SEDAN","5","0","1300","PARTICULAR","ACTIVO","N","N","4"
"CHIQUINQUIRA","CAMPERO","NISSAN","PATROL","1981","CARPADO - LONA","6","0","3200","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMIONETA","TOYOTA","FJ 45  MECANICO","1981","ESTACA","0","1","0","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMIONETA","TOYOTA","FJ 45  MECANICO","1981","ESTACA","0","1","1","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMPERO","DAIHATSU","F-20","1981","CABINADO","5","0","1600","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMIONETA","NISSAN","UG 160","1980","ESTACA","0","1","3000","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMPERO","DAIHATSU","F-20","1982","CABINADO","5","0","1600","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","AUTOMOVIL","FORD","GRANADA","1982","STATION WAGON","5","0","2400","PARTICULAR","ACTIVO","N","S","4"
"CHIQUINQUIRA","CAMIONETA","TOYOTA","FJ 45  MECANICO","1985","ESTACA","3","1","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","DODGE","D-100","1971","ESTACA","0","1","0","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","GENERAL","GENERAL","1960","CARPADO - LONA","5","0","2490","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","NISSAN","PATROL","1982","CABINADO","8","0","3000","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","MOTOCICLETA","KEEWAY","RKS150","2019","SPORT","2","0","148","PARTICULAR","ACTIVO",,,
"CHIQUINQUIRA","CAMPERO","TOYOTA","FJ 73  MECANICO 4500","1994","CABINADO","6","0","4500","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMIONETA","FORD","F-100","1967","PLATON","0","1","5000","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMPERO","LAND ROVER","SANTANA  MECANICO 2300","1971","CARPADO - LONA","5","0","2286","PARTICULAR","ACTIVO","0","1","2"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FJ 40","1968","CABINADO","5","0","2499","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMION","DODGE","D-300","1979","ESTACA","0","3","1","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","TOYOTA","FJ 43","1974","CABINADO","8","0","3800","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMPERO","NISSAN","PATROL","1978","CABINADO","8","0","3000","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMIONETA","DODGE","D-300","1978","ESTACA","0","3","1","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","AUTOMOVIL","FIAT","147-GL  MECANICO 1300","1982","COUPE","5","0","1300","PARTICULAR","ACTIVO","N","N","2"
"CHIQUINQUIRA","CAMPERO","DAIHATSU","F-20","1982","CABINADO","5","0","1600","PARTICULAR","ACTIVO","N","S","2"
"CHIQUINQUIRA","CAMPERO","DACIA","1300-1307","1981","CARPADO - LONA","5","0","1300","PARTICULAR","ACTIVO","0","1","2"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1995","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1996","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1996","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1995","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1996","CROSS","2","0","175","OFICIAL","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1999","CROSS","2","0","175","PARTICULAR","ACTIVO","0","0","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1996","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1995","TURISMO","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1996","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1997","SIN CARROC","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1996","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","YAMAHA","DT 175","1996","CROSS","2","0","175","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1996","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1995","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
"CHIQUINQUIRA","MOTOCICLETA","SUZUKI","TS 185","1996","CROSS","2","0","185","PARTICULAR","ACTIVO","N","N","0"
