"id","tipo_asset","nombre_del_asset","nombre_del_programa","tipo","temporada","capitulo","canal","url"
"4736","Video","Adiós a las armas","Dejémonos de Vainas","Series de ficción","Temporada 1","108","Señal Memoria","https://www.rtvcplay.co/series-de-ficcion/dejemonos-de-vainas/adios-armas"
"4735","Video","El empaque vende II","Dejémonos de Vainas","Series de ficción","Temporada 1","107","Señal Memoria","https://www.rtvcplay.co/series-de-ficcion/dejemonos-de-vainas/empaque-vende-ii"
"4734","Video","El empaque vende I","Dejémonos de Vainas","Series de ficción","Temporada 1","106","Señal Memoria","https://www.rtvcplay.co/series-de-ficcion/dejemonos-de-vainas/empaque-vende-i"
"4733","Video","Códigos y diferencias","Dejémonos de Vainas","Series de ficción","Temporada 1","105","Señal Memoria","https://www.rtvcplay.co/series-de-ficcion/dejemonos-de-vainas/codigos-diferencias"
"4732","Video","Sueño con serpientes","Dejémonos de Vainas","Series de ficción","Temporada 1","102","Señal Memoria","https://www.rtvcplay.co/series-de-ficcion/dejemonos-de-vainas/sueno-serpientes"
"4731","Video","Parque Tutásico II","Dejémonos de Vainas","Series de ficción","Temporada 1","101","Señal Memoria","https://www.rtvcplay.co/series-de-ficcion/dejemonos-de-vainas/parque-tutasico-ii"
"4730","Video","Regalo de Navidad II","Dejémonos de Vainas","Series de ficción","Temporada 1","100","Señal Memoria","https://www.rtvcplay.co/series-de-ficcion/dejemonos-de-vainas/regalo-navidad-ii"
"4729","Video","Regalo de Navidad I","Dejémonos de Vainas","Series de ficción","Temporada 1","99","Señal Memoria","https://www.rtvcplay.co/series-de-ficcion/dejemonos-de-vainas/regalo-navidad-i"
"4728","Video","Josefa agropecuaria","Dejémonos de Vainas","Series de ficción","Temporada 1","98","Señal Memoria","https://www.rtvcplay.co/series-de-ficcion/dejemonos-de-vainas/josefa-agropecuaria"
"4727","Video","El ídolo","Dejémonos de Vainas","Series de ficción","Temporada 1","97","Señal Memoria","https://www.rtvcplay.co/series-de-ficcion/dejemonos-de-vainas/idolo"
"4726","Video","Agarro mi maleta","Dejémonos de Vainas","Series de ficción","Temporada 1","96","Señal Memoria","https://www.rtvcplay.co/series-de-ficcion/dejemonos-de-vainas/agarro-mi-maleta"
"4724","Video","Clase 92 - Cómo crear una bitácora","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","92","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-92-como-crear-bitacora"
"4723","Video","Clase 91 - Promoción de la participación y la autonomía","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","91","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-91-promocion"
"4719","Video","Aventura de princesas","Guillermina y Candelario","Conoce tu planeta","Temporada 5","2","Señal Colombia","https://www.rtvcplay.co/ninos/guillermina-y-candelario/aventura-princesas"
"4718","Video","10 años","Guillermina y Candelario","Conoce tu planeta","Temporada 5","15","Señal Colombia","https://www.rtvcplay.co/ninos/guillermina-y-candelario/10-anos"
"4714","Audio","El oficio del taxista","Mi crónica","Entrevistas podcasts","Sin definir","6","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/mi-cronica/oficio-del-taxista"
"4713","Audio","La mirada femenina en días de pandemia","Mi crónica","Entrevistas podcasts","Sin definir","5","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/mi-cronica/mirada-femenina-dias-pandemia"
"4712","Audio","Dos mujeres nos relatan sus historias de cuarentena","Mi crónica","Entrevistas podcasts","Sin definir","4","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/mi-cronica/dos-mujeres-nos-relatan-sus-historias-cuarentena"
"4711","Audio","Los músicos y sus exploraciones en días de cuarentena","Mi crónica","Entrevistas podcasts","Sin definir","3","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/mi-cronica/musicos-sus-exploraciones-dias-cuarentena"
"4710","Audio","Los jóvenes se reinventan","Mi crónica","Entrevistas podcasts","Sin definir","2","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/mi-cronica/jovenes-se-reinventan"
"4709","Audio","Los niños en tiempos de coronavirus","Mi crónica","Entrevistas podcasts","Sin definir","1","Radiónica","https://www.rtvcplay.co/entrevistas-podcasts/mi-cronica/ninos-tiempos-coronavirus"
"4707","Video","Clase 90 - Características de la gesta libertadora","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","90","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-90-caracteristicas-gesta"
"4706","Video","Clase 89 - Concepción del juego","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","89","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-89-concepcion-del-juego"
"4705","Video","Clase 88 - La narración como recurso para compartir historias","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","88","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-88-narracion-recurso-para"
"4703","Video","Revivamos nuestra historia - Boyacá","Revivamos nuestra historia - Boyacá","Películas documentales","Sin definir","Sin definir","Señal Memoria","https://www.rtvcplay.co/peliculas-documentales/revivamos-nuestra-historia-boyaca/revivamos-nuestra-historia-boyaca"
"4700","Video","Empanadas cerditos insolados","Asquerosamente Rico","Conviértete en un chef","Temporada 5","10","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/empanadas-cerditos-insolados"
"4699","Video","Cupcake de ovejas adolescentes","Asquerosamente Rico","Conviértete en un chef","Temporada 5","9","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/cupcake-ovejas-adolescentes"
"4685","Video","El proceso de independencia","Una nación en el mundo","Sueña en grande","Sin definir","11","Alianza","https://www.rtvcplay.co/ninos/una-nacion-en-el-mundo/proceso-independencia"
"4697","Video","El proceso de independencia","Una nación en el mundo","Competencias básicas","Sin definir","11","Alianza","https://www.rtvcplay.co/competencias-basicas/una-nacion-en-el-mundo/proceso-independencia"
"4684","Video","Agustín Agualongo","Una nación en el mundo","Sueña en grande","Sin definir","10","Alianza","https://www.rtvcplay.co/ninos/una-nacion-en-el-mundo/agustin-agualongo"
"4696","Video","Agustín Agualongo","Una nación en el mundo","Competencias básicas","Sin definir","10","Alianza","https://www.rtvcplay.co/competencias-basicas/una-nacion-en-el-mundo/agustin-agualongo"
"4683","Video","Las voluntarias","Una nación en el mundo","Sueña en grande","Sin definir","9","Alianza","https://www.rtvcplay.co/ninos/una-nacion-en-el-mundo/voluntarias"
"4695","Video","Las voluntarias","Una nación en el mundo","Competencias básicas","Sin definir","9","Alianza","https://www.rtvcplay.co/competencias-basicas/una-nacion-en-el-mundo/voluntarias"
"4682","Video","Las murallas de Cartagena","Una nación en el mundo","Sueña en grande","Sin definir","8","Alianza","https://www.rtvcplay.co/ninos/una-nacion-en-el-mundo/murallas-cartagena"
"3846","Video","Vida y muerte","Etiquetas","Series documentales","Sin definir","3","Telepacífico","https://www.rtvcplay.co/series-documentales/etiquetas/vida-muerte"
"4694","Video","Las murallas de Cartagena","Una nación en el mundo","Competencias básicas","Sin definir","8","Alianza","https://www.rtvcplay.co/competencias-basicas/una-nacion-en-el-mundo/murallas-cartagena"
"4681","Video","Arrochelados","Una nación en el mundo","Sueña en grande","Sin definir","7","Alianza","https://www.rtvcplay.co/ninos/una-nacion-en-el-mundo/arrochelados"
"4693","Video","Arrochelados","Una nación en el mundo","Competencias básicas","Sin definir","7","Alianza","https://www.rtvcplay.co/competencias-basicas/una-nacion-en-el-mundo/arrochelados"
"4680","Video","Árbol de la libertad","Una nación en el mundo","Sueña en grande","Sin definir","6","Alianza","https://www.rtvcplay.co/ninos/una-nacion-en-el-mundo/arbol-libertad"
"4692","Video","Árbol de la libertad","Una nación en el mundo","Competencias básicas","Sin definir","6","Alianza","https://www.rtvcplay.co/competencias-basicas/una-nacion-en-el-mundo/arbol-libertad"
"4679","Video","Hacienda Calibío","Una nación en el mundo","Sueña en grande","Sin definir","5","Alianza","https://www.rtvcplay.co/ninos/una-nacion-en-el-mundo/hacienda-calibio"
"4691","Video","Hacienda Calibío","Una nación en el mundo","Competencias básicas","Sin definir","5","Alianza","https://www.rtvcplay.co/competencias-basicas/una-nacion-en-el-mundo/hacienda-calibio"
"4678","Video","Louis Aury","Una nación en el mundo","Sueña en grande","Sin definir","4","Alianza","https://www.rtvcplay.co/ninos/una-nacion-en-el-mundo/louis-aury"
"4690","Video","Louis Aury","Una nación en el mundo","Competencias básicas","Sin definir","4","Alianza","https://www.rtvcplay.co/competencias-basicas/una-nacion-en-el-mundo/louis-aury"
"4677","Video","María de la Concepción Loperena","Una nación en el mundo","Sueña en grande","Sin definir","3","Alianza","https://www.rtvcplay.co/ninos/una-nacion-en-el-mundo/maria-concepcion-loperena"
"4689","Video","María de la Concepción Loperena","Una nación en el mundo","Competencias básicas","Sin definir","3","Alianza","https://www.rtvcplay.co/competencias-basicas/una-nacion-en-el-mundo/maria-concepcion-loperena"
"4676","Video","Navidad negra","Una nación en el mundo","Sueña en grande","Sin definir","2","Alianza","https://www.rtvcplay.co/ninos/una-nacion-en-el-mundo/navidad-negra"
"4688","Video","Navidad negra","Una nación en el mundo","Competencias básicas","Sin definir","2","Alianza","https://www.rtvcplay.co/competencias-basicas/una-nacion-en-el-mundo/navidad-negra"
"4675","Video","Inocencio Chincá","Una nación en el mundo","Competencias básicas","Sin definir","1","Alianza","https://www.rtvcplay.co/competencias-basicas/una-nacion-en-el-mundo/inocencio-chinca"
"4687","Video","Inocencio Chincá","Una nación en el mundo","Sueña en grande","Sin definir","1","Alianza","https://www.rtvcplay.co/ninos/una-nacion-en-el-mundo/inocencio-chinca-0"
"4671","Video","Clase 87 - La relación entre la salud física y emocional.","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","87","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-87-relacion-entre-salud"
"4670","Video","Clase 86 - El uso de las matemáticas en diferentes campos","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","86","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-86-uso-matematicas"
"4669","Video","Clase 85 - La realidad virtual","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","85","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-85-realidad-virtual"
"4667","Audio","La simpática escuelita de Doña Rita","Jajaja...¿De qué nos reímos?","Series podcasts","Sin definir","3","Radio Nacional","https://www.rtvcplay.co/series-podcasts/jajajade-que-nos-reimos/simpatica-escuelita-dona-rita"
"4666","Audio","Del humor y la radio en México, Argentina y Cuba","Jajaja...¿De qué nos reímos?","Series podcasts","Sin definir","2","Radio Nacional","https://www.rtvcplay.co/series-podcasts/jajajade-que-nos-reimos/del-humor-radio-mexico-argentina-cuba"
"4665","Audio","Humberto Martínez Salcedo","Jajaja...¿De qué nos reímos?","Series podcasts","Sin definir","1","Radio Nacional","https://www.rtvcplay.co/series-podcasts/jajajade-que-nos-reimos/humberto-martinez-salcedo"
"4662","Video","Don Ca","Don Ca","Películas documentales","Sin definir","Sin definir","Señal Colombia","https://www.rtvcplay.co/peliculas-documentales/don-ca/don-ca"
"4660","Video","Clase 84 - La comunicación y las situaciones de comunicación","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","84","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-84-comunicacion"
"4659","Video","Clase 83 - Ciclo de la siembra","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","83","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-83-ciclo-siembra"
"4658","Video","Clase 82 - Las emociones, cómo identificarlas","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","82","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-82-emociones-como"
"4657","Video","La ciudad de acero – Parte 2","Las extraordinarias aventuras de Julio Verne","Viaja a otros mundos","Sin definir","26","Señal Colombia","https://www.rtvcplay.co/ninos/las-extraordinarias-aventuras-de-julio-verne/ciudad-acero-parte-2"
"4656","Video","La ciudad de acero – Parte 1","Las extraordinarias aventuras de Julio Verne","Viaja a otros mundos","Sin definir","25","Señal Colombia","https://www.rtvcplay.co/ninos/las-extraordinarias-aventuras-de-julio-verne/ciudad-acero-parte-1"
"4654","Audio","Los tejedores","Los tejedores","Radionovelas podcasts","Sin definir","Sin definir","Señal Memoria","https://www.rtvcplay.co/radionovelas-podcasts/los-tejedores/tejedores"
"4652","Video","Clase 81 - Economía circular","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","81","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-81-economia-circular"
"4648","Video","Pancake de osito orinado","Asquerosamente Rico","Conviértete en un chef","Temporada 5","8","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/pancake-osito-orinado"
"4647","Video","Mariquitas al moho","Asquerosamente Rico","Conviértete en un chef","Temporada 5","7","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/mariquitas-al-moho"
"4644","Audio","Clase 81 - Economía circular","Podcast - Profe en tu casa","Series podcasts","Sin definir","81","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-81-economia-circular"
"4643","Audio","Clase 80 - Pueblos indígenas","Podcast - Profe en tu casa","Series podcasts","Sin definir","80","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-80-pueblos-indigenas"
"4642","Audio","Clase 79 - Propiedades y características de las plantas","Podcast - Profe en tu casa","Series podcasts","Sin definir","79","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-79-propiedades-caracteristicas-plantas"
"4639","Video","Participar","Mi talento","Tienes la palabra","Sin definir","2","Señal Colombia","https://www.rtvcplay.co/ninos/mi-talento/participar"
"4638","Video","Hablar en público","Mi talento","Tienes la palabra","Sin definir","1","Señal Colombia","https://www.rtvcplay.co/ninos/mi-talento/hablar-publico"
"4636","Video","El tesoro de Kamylk Pascià","Las extraordinarias aventuras de Julio Verne","Viaja a otros mundos","Sin definir","24","Señal Colombia","https://www.rtvcplay.co/ninos/las-extraordinarias-aventuras-de-julio-verne/tesoro-kamylk-pascia"
"4635","Video","El Chancellor","Las extraordinarias aventuras de Julio Verne","Viaja a otros mundos","Sin definir","23","Señal Colombia","https://www.rtvcplay.co/ninos/las-extraordinarias-aventuras-de-julio-verne/chancellor"
"4634","Video","Burrito dientes sarro","Asquerosamente Rico","Conviértete en un chef","Temporada 5","6","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/burrito-dientes-sarro"
"4633","Video","Postre de buho baboso y trasnochado","Asquerosamente Rico","Conviértete en un chef","Temporada 5","5","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/postre-buho-baboso-trasnochado"
"4630","Video","Clase 80 - Pueblos indígenas","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","80","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-80-pueblos-indigenas"
"4629","Video","Clase 79 - Propiedades y características de las plantas","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","79","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-79-propiedades"
"4628","Video","Clase 78 - Rebelión de los comuneros","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","78","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-78-rebelion-comuneros"
"4627","Video","Clase 77 - Evolución histórica del deporte","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","77","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-77-evolucion-historica"
"4625","Audio","Clase 78 - Rebelión de los comuneros","Podcast - Profe en tu casa","Series podcasts","Sin definir","78","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-78-rebelion-comuneros"
"4624","Audio","Clase 77 - Evolución histórica del deporte","Podcast - Profe en tu casa","Series podcasts","Sin definir","77","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-77-evolucion-historica-del-deporte"
"4623","Audio","Una cosa es inventar una pandemia, otra cosa es padecerla","Entre líneas","Entrevistas podcasts","Sin definir","6","Radio Nacional","https://www.rtvcplay.co/entrevistas-podcasts/entre-lineas/cosa-inventar-pandemia-otra-cosa-padecerla"
"4621","Audio","Clase 76 - La ciencia en las historietas","Podcast - Profe en tu casa","Series podcasts","Sin definir","76","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-76-ciencia-historietas"
"4620","Video","Clase 76 - La ciencia en las historietas","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","76","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-76-ciencia-historietas"
"4619","Video","Clase 75 - Cosechar y sembrar","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","75","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-75-cosechar-sembrar"
"4618","Video","Clase 74 - Sembrar en casa","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","74","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-74-sembrar-casa"
"4617","Video","Grito de IndependenZia","Grito de IndependenZia","Inventos","Sin definir","Sin definir","Original RTVCPlay","https://www.rtvcplay.co/peliculas-ficcion/grito-de-independenzia/grito-independenzia"
"4614","Video","Platillo de oso perezoso","Asquerosamente Rico","Conviértete en un chef","Temporada 5","4","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/platillo-oso-perezoso"
"4613","Video","Hamburguesas de pajarracos enfurecidos en salsa de sudor","Asquerosamente Rico","Conviértete en un chef","Temporada 5","3","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/hamburguesas-pajarracos-enfurecidos-salsa-sudor"
"4610","Video","La montaña de oro","Las extraordinarias aventuras de Julio Verne","Viaja a otros mundos","Sin definir","22","Señal Colombia","https://www.rtvcplay.co/ninos/las-extraordinarias-aventuras-de-julio-verne/montana-oro"
"4609","Video","El monte Eyry","Las extraordinarias aventuras de Julio Verne","Viaja a otros mundos","Sin definir","21","Señal Colombia","https://www.rtvcplay.co/ninos/las-extraordinarias-aventuras-de-julio-verne/monte-eyry"
"4606","Audio","Clase 75 - Cosechar y sembrar","Podcast - Profe en tu casa","Series podcasts","Sin definir","75","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-75-cosechar-sembrar"
"4605","Audio","Clase 74 - Sembrar en casa","Podcast - Profe en tu casa","Series podcasts","Sin definir","74","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-74-sembrar-casa"
"4604","Audio","Clase 73 - Proyecto de vida de niñas, niños y adolescentes","Podcast - Profe en tu casa","Series podcasts","Sin definir","73","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-73-proyecto-vida-ninas-ninos-adolescentes"
"4596","Video","Clase 73 - Proyecto de vida de niñas, niños y adolescentes","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","73","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-73-proyecto-vida-ninas"
"4595","Video","Clase 72 - Construcción de la identidad e interacciones sociales","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","72","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-72-construccion-identidad"
"4592","Audio","Homenaje a Neil Peart","Rock and roll radio","Series podcasts","Sin definir","14","Radiónica","https://www.rtvcplay.co/series-podcasts/rock-and-roll-radio/homenaje-neil-peart"
"4591","Audio","¿Es Foo Fighters una banda sobrevalorada?","Rock and roll radio","Series podcasts","Sin definir","13","Radiónica","https://www.rtvcplay.co/series-podcasts/rock-and-roll-radio/foo-fighters-banda-sobrevalorada"
"4590","Audio","Música física y digital: ventajas y desventajas","Rock and roll radio","Series podcasts","Sin definir","12","Radiónica","https://www.rtvcplay.co/series-podcasts/rock-and-roll-radio/musica-fisica-digital-ventajas-desventajas"
"4589","Audio","Metallica: ayer, hoy y siempre","Rock and roll radio","Series podcasts","Sin definir","11","Radiónica","https://www.rtvcplay.co/series-podcasts/rock-and-roll-radio/metallica-ayer-hoy-siempre"
"4588","Audio","Iron Maiden: 40 años","Rock and roll radio","Series podcasts","Sin definir","10","Radiónica","https://www.rtvcplay.co/series-podcasts/rock-and-roll-radio/iron-maiden-40-anos"
"4587","Audio","¿Y los conciertos? Sobre los artistas, la música y su promoción","Rock and roll radio","Series podcasts","Sin definir","9","Radiónica","https://www.rtvcplay.co/series-podcasts/rock-and-roll-radio/conciertos-sobre-artistas-musica-su-promocion"
"4586","Audio","La radio en la pandemia","Rock and roll radio","Series podcasts","Sin definir","8","Radiónica","https://www.rtvcplay.co/series-podcasts/rock-and-roll-radio/radio-pandemia"
"4585","Audio","Rammstein Vs Till Lindemann","Rock and roll radio","Series podcasts","Sin definir","7","Radiónica","https://www.rtvcplay.co/series-podcasts/rock-and-roll-radio/rammstein-vs-till-lindemann"
"4584","Audio","Ozzy Osbourne Vs Alice Cooper","Rock and roll radio","Series podcasts","Sin definir","6","Radiónica","https://www.rtvcplay.co/series-podcasts/rock-and-roll-radio/ozzy-osbourne-vs-alice-cooper"
"4583","Audio","A cinco décadas del ""Let it Be"" de The Beatles","Rock and roll radio","Series podcasts","Sin definir","5","Radiónica","https://www.rtvcplay.co/series-podcasts/rock-and-roll-radio/cinco-decadas-del-let-it-be-beatles"
"4582","Audio","Greta Van Fleet: ¿copia o no copia?","Rock and roll radio","Series podcasts","Sin definir","4","Radiónica","https://www.rtvcplay.co/series-podcasts/rock-and-roll-radio/greta-van-fleet-copia-o-no-copia"
"4581","Audio","Gilmour y Waters: ¿sueltos o revueltos?","Rock and roll radio","Series podcasts","Sin definir","3","Radiónica","https://www.rtvcplay.co/series-podcasts/rock-and-roll-radio/gilmour-waters-sueltos-o-revueltos"
"4580","Audio","¿Qué nos gusta de Fleetwood Mac?","Rock and roll radio","Series podcasts","Sin definir","2","Radiónica","https://www.rtvcplay.co/series-podcasts/rock-and-roll-radio/que-nos-gusta-fleetwood-mac"
"4579","Audio","Tributo a Steve Priest (Sweet)","Rock and roll radio","Series podcasts","Sin definir","1","Radiónica","https://www.rtvcplay.co/series-podcasts/rock-and-roll-radio/tributo-steve-priest-sweet"
"4577","Audio","Clase 72 - Construcción de la identidad e interacciones sociales","Podcast - Profe en tu casa","Series podcasts","Sin definir","72","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-72-construccion-identidad-e-interacciones-sociales"
"4576","Audio","Clase 71 - Juegos tradicionales colombianos","Podcast - Profe en tu casa","Series podcasts","Sin definir","71","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-71-juegos-tradicionales-colombianos"
"4575","Audio","Clase 70 - Juegos ancestrales colombianos","Podcast - Profe en tu casa","Series podcasts","Sin definir","70","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-70-juegos-ancestrales-colombianos"
"4574","Audio","Clase 69 - Creación y diversión.","Podcast - Profe en tu casa","Series podcasts","Sin definir","69","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-69-creacion-diversion"
"4573","Audio","Clase 68 - Historias en familia","Podcast - Profe en tu casa","Series podcasts","Sin definir","68","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-68-historias-familia"
"4572","Audio","Clase 67 - Nuestras palabras y nuestros gestos","Podcast - Profe en tu casa","Series podcasts","Sin definir","67","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-67-nuestras-palabras-nuestros-gestos"
"4571","Audio","Clase 66 - Agua, vida y derecho","Podcast - Profe en tu casa","Series podcasts","Sin definir","66","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-66-agua-vida-derecho"
"4570","Audio","Clase 65 - En Internet aprendemos y nos cuidamos","Podcast - Profe en tu casa","Series podcasts","Sin definir","65","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-65-internet-aprendemos-nos-cuidamos"
"4569","Audio","Clase 64 - Viaje por el espacio","Podcast - Profe en tu casa","Series podcasts","Sin definir","64","Señal Colombia","https://www.rtvcplay.co/series-podcasts/podcast-profe-en-tu-casa/clase-64-viaje-espacio"
"3845","Video","Mujeres lesbianas","Etiquetas","Series documentales","Sin definir","2","Telepacífico","https://www.rtvcplay.co/series-documentales/etiquetas/mujeres-lesbianas"
"4568","Video","Clase 71 - Juegos tradicionales colombianos","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","71","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-71-juegos-tradicionales"
"4567","Video","Clase 70 - Juegos ancestrales colombianos","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","70","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-70-juegos-ancestrales"
"4566","Video","Clase 69 - Creación y diversión.","Profe en tu casa","Competencias básicas, ciudadanas y socioemocionales","Sin definir","69","Señal Colombia","https://www.rtvcplay.co/competencias-basicas-ciudadanas-y-socioemocionales/profe-en-tu-casa/clase-69-creacion-diversion"
"4564","Video","¿Putas o peluqueras? Más allá del estigma","¿Putas o peluqueras? Más allá del estigma","Películas documentales","Sin definir","Sin definir","Señal Colombia","https://www.rtvcplay.co/series-documentales/putas-o-peluqueras-mas-alla-del-estigma/putas-o-peluqueras-mas-alla-del-estigma"
"4562","Video","La vieja mina","Las extraordinarias aventuras de Julio Verne","Viaja a otros mundos","Sin definir","20","Señal Colombia","https://www.rtvcplay.co/ninos/las-extraordinarias-aventuras-de-julio-verne/vieja-mina"
"4560","Video","Tortuga radioactiva","Asquerosamente Rico","Conviértete en un chef","Temporada 5","2","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/tortuga-radioactiva"
"4559","Video","Ensalada de puercoespines empiojados","Asquerosamente Rico","Conviértete en un chef","Temporada 5","1","Señal Colombia","https://www.rtvcplay.co/ninos/asquerosamente-rico/ensalada-puercoespines-empiojados"
