"parentesco","fuerza","grado_alfabetico","rango","sexo","estado_civil","edad","ciudad","dpto","pais"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","86","BUCARAMANGA","SANTANDER","COLOMBIA"
"TITULAR","EJÉRCITO","TC","OFICIAL","MASCULINO","CASADO","83","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","79","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","87","BARRANQUILLA","ATLANTICO","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","87","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","88","BOGOTÁ","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","86","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","BG","OFICIAL","MASCULINO","CASADO","87","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","88","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","82","ARMENIA","QUINDIO","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","84","ARMENIA","QUINDIO","COLOMBIA"
"TITULAR","EJÉRCITO","TC","OFICIAL","MASCULINO","CASADO","92","WESTCHESTER","NEW YORK","ESTADOS UNIDOS"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","79","ITAGUI","ANTIOQUIA","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","75","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","77","ARMENIA","QUINDIO","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","89","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","82","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","TC","OFICIAL","MASCULINO","CASADO","81","BOGOTÁ","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","82","CHINCHINA","CALDAS","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","85","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","80","GUATAPE","ANTIOQUIA","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","86","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","84","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","79","WASHINGTON","WASHINGTON","ESTADOS UNIDOS"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","74","CUCUTA","NORTE DE SANTANDER","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","82","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","85","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","91","MEDELLIN","ANTIOQUIA","COLOMBIA"
"TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","89","VILLETA","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","CASADO","97","BOGOTÁ","CUNDINAMARCA","COLOMBIA"
"TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","84","BARRANQUILLA","ATLANTICO","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","84","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","88","ANAPOIMA","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","88","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","CP","SUBOFICIAL","MASCULINO","CASADO","87","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","73","IBAGUE","TOLIMA","COLOMBIA"
"TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","SOLTERO","74","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","72","FLORIDABLANCA","SANTANDER","COLOMBIA"
"TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","74","SALDAÑA","TOLIMA","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","73","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","72","IBAGUE","TOLIMA","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","71","BELLO","ANTIOQUIA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","70","PALMIRA","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","71","MONIQUIRA","BOYACA","COLOMBIA"
"TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","87","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","90","BOGOTÁ","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","87","NO FIGURA","NO FIGURA","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","87","VILLAVICENCIO","META","COLOMBIA"
"TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","CASADO","79","CABUYARO","META","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","88","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","GR","OFICIAL","MASCULINO","CASADO","83","BOGOTÁ","CUNDINAMARCA","COLOMBIA"
"TITULAR","FUERZA AÉREA","SP","SUBOFICIAL","MASCULINO","CASADO","88","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","84","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","87","BUCARAMANGA","SANTANDER","COLOMBIA"
"TITULAR","ARMADA","S2","SUBOFICIAL","MASCULINO","CASADO","91","CARTAGENA","BOLIVAR","COLOMBIA"
"TITULAR","ARMADA","S1","SUBOFICIAL","MASCULINO","CASADO","89","MIAMI","FLORIDA","ESTADOS UNIDOS"
"TITULAR","ARMADA","S2","SUBOFICIAL","MASCULINO","CASADO","92","CARTAGENA","BOLIVAR","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","89","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","87","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","92","BOGOTÁ","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","CASADO","90","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","87","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","SOLTERO","91","MEDELLIN","ANTIOQUIA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","86","BOGOTÁ","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","85","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","80","TOCAIMA","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","90","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","76","PIEDECUESTA","SANTANDER","COLOMBIA"
"TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","CASADO","91","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","CASADO","95","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","94","CAJICA","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","84","NEW YORK","NEW YORK","ESTADOS UNIDOS"
"TITULAR","FUERZA AÉREA","CP","SUBOFICIAL","MASCULINO","CASADO","91","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","91","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","VIUDO","90","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","88","BUCARAMANGA","SANTANDER","COLOMBIA"
"TITULAR","FUERZA AÉREA","SM","SUBOFICIAL","MASCULINO","CASADO","84","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","FUERZA AÉREA","SV","SUBOFICIAL","MASCULINO","CASADO","86","FUNZA","CUNDINAMARCA","COLOMBIA"
"TITULAR","FUERZA AÉREA","SM","SUBOFICIAL","MASCULINO","CASADO","82","FLORIDABLANCA","SANTANDER","COLOMBIA"
"TITULAR","FUERZA AÉREA","SV","SUBOFICIAL","MASCULINO","CASADO","93","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","86","MEDELLIN","ANTIOQUIA","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","71","ARMENIA","QUINDIO","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","UNIÓN LIBRE","82","MOSQUERA","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","TC","OFICIAL","MASCULINO","CASADO","85","MEDELLIN","ANTIOQUIA","COLOMBIA"
"TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","87","FUSAGASUGA","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","TC","OFICIAL","MASCULINO","CASADO","87","BARRANQUILLA","ATLANTICO","COLOMBIA"
"TITULAR","EJÉRCITO","TC","OFICIAL","MASCULINO","CASADO","85","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","86","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","TC","OFICIAL","MASCULINO","SOLTERO","86","CUCUTA","NORTE DE SANTANDER","COLOMBIA"
"TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","86","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","BG","OFICIAL","MASCULINO","CASADO","86","BOGOTÁ","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","TC","OFICIAL","MASCULINO","CASADO","86","BARRANQUILLA","ATLANTICO","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","82","DOSQUEBRADAS","RISARALDA","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","84","FUSAGASUGA","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","82","BOGOTÁ","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","87","BOGOTÁ","CUNDINAMARCA","COLOMBIA"
"TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","CASADO","76","BUCARAMANGA","SANTANDER","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","88","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","FUERZA AÉREA","TC","OFICIAL","MASCULINO","CASADO","77","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","76","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","77","NO FIGURA","NO FIGURA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","UNIÓN LIBRE","76","MEDELLIN","ANTIOQUIA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","UNIÓN LIBRE","76","BARBOSA","SANTANDER","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","76","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","77","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","73","IBAGUE","TOLIMA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","84","GIRARDOT","CUNDINAMARCA","COLOMBIA"
"TITULAR","ARMADA","S1","SUBOFICIAL","MASCULINO","CASADO","86","CARTAGENA","BOLIVAR","COLOMBIA"
"TITULAR","ARMADA","S2","SUBOFICIAL","MASCULINO","CASADO","88","YUMBO","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","79","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","77","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","79","GIRARDOT","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","92","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","87","MEDELLIN","ANTIOQUIA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","84","DOSQUEBRADAS","RISARALDA","COLOMBIA"
"TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","86","SAN GIL","SANTANDER","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","84","LA TEBAIDA","QUINDIO","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","87","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","86","MEDELLIN","ANTIOQUIA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","86","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","ARMADA","S1","SUBOFICIAL","MASCULINO","CASADO","97","BOGOTÁ","CUNDINAMARCA","COLOMBIA"
"TITULAR","ARMADA","S1","SUBOFICIAL","MASCULINO","CASADO","92","SANTA MARTA","MAGDALENA","COLOMBIA"
"TITULAR","ARMADA","S2","SUBOFICIAL","MASCULINO","CASADO","97","BUENAVENTURA","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","96","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","85","CHINCHINA","CALDAS","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","87","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","83","FUSAGASUGA","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","82","QUIMBAYA","QUINDIO","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","82","ZIPAQUIRA","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","83","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","CASADO","84","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","84","BARRANQUILLA","ATLANTICO","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","83","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","87","BARRANQUILLA","ATLANTICO","COLOMBIA"
"TITULAR","EJÉRCITO","CP","SUBOFICIAL","MASCULINO","CASADO","84","BOGOTÁ","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","CASADO","82","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","89","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","83","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","86","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","80","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","85","BOGOTÁ","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","SOLTERO","85","GIRARDOT","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","80","NO FIGURA","NO FIGURA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","81","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","88","POPAYAN","CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","82","MEDELLIN","ANTIOQUIA","COLOMBIA"
"TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","UNIÓN LIBRE","84","CARTAGENA","BOLIVAR","COLOMBIA"
"TITULAR","ARMADA","CN","OFICIAL","MASCULINO","CASADO","86","CARTAGENA","BOLIVAR","COLOMBIA"
"TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","82","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","84","SOACHA","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","83","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","79","BUCARAMANGA","SANTANDER","COLOMBIA"
"TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","63","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","100","BUCARAMANGA","SANTANDER","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","86","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","86","BUGA","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","85","SOGAMOSO","BOYACA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","82","SANTA MARTA","MAGDALENA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","89","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","92","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","81","IBAGUE","TOLIMA","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","84","IBAGUE","TOLIMA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","78","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","78","CHIQUINQUIRA","BOYACA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","UNIÓN LIBRE","78","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","UNIÓN LIBRE","77","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","78","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","SOLTERO","77","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","80","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","83","CUASPUD (CARLOSAMA)","NARIÑO","COLOMBIA"
"TITULAR","FUERZA AÉREA","SV","SUBOFICIAL","MASCULINO","CASADO","93","IBAGUE","TOLIMA","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","81","BUGA","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","CASADO","83","BOGOTÁ","CUNDINAMARCA","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","86","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","81","ANSERMA","CALDAS","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","83","PASTO","NARIÑO","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","84","IBAGUE","TOLIMA","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","83","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","85","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","84","CARMEN DE APICALA","TOLIMA","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","86","BARRANQUILLA","ATLANTICO","COLOMBIA"
"TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","85","CALI","VALLE DEL CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","85","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","UNIÓN LIBRE","87","ARMENIA","QUINDIO","COLOMBIA"
"TITULAR","FUERZA AÉREA","SM","SUBOFICIAL","MASCULINO","CASADO","87","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","88","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","89","BUCARAMANGA","SANTANDER","COLOMBIA"
"TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","83","TURBACO","BOLIVAR","COLOMBIA"
"TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","CASADO","82","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","ARMADA","S3","SUBOFICIAL","MASCULINO","CASADO","85","NO FIGURA","NO FIGURA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","81","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","ARMADA","SM","SUBOFICIAL","MASCULINO","CASADO","68","CARTAGENA","BOLIVAR","COLOMBIA"
"TITULAR","ARMADA","SP","SUBOFICIAL","MASCULINO","CASADO","63","POPAYAN","CAUCA","COLOMBIA"
"TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","88","PASTO","NARIÑO","COLOMBIA"
"TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","SOLTERO","87","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","86","FLORIDABLANCA","SANTANDER","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","85","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","86","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
