"caracterizacion_de_afiliados","parentesco","fuerza","grado_alfabetico","grado_numerico","rango","sexo","estado_civil","edad","ciudad","dpto","pais"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","49","RIVERA","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","48","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","004D","OFICIAL","FEMENINO","CASADO","65","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CF","005B","OFICIAL","FEMENINO","CASADO","48","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","59","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","48","JAMUNDI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","48","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","64","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","56","BELLO","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TC","005D","OFICIAL","FEMENINO","CASADO","68","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","58","MOBILE","ALABAMA","ESTADOS UNIDOS"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SV","022A","SUBOFICIAL","FEMENINO","CASADO","57","SABANETA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","49","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","48","SAN GIL","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","006A","OFICIAL","FEMENINO","CASADO","71","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","MY","006A","OFICIAL","FEMENINO","CASADO","57","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","47","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","61","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","58","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","41","COTA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","020D","SUBOFICIAL","FEMENINO","CASADO","49","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","020D","SUBOFICIAL","FEMENINO","CASADO","52","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","020D","SUBOFICIAL","FEMENINO","CASADO","54","MADRID","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","020D","SUBOFICIAL","FEMENINO","CASADO","52","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","FACATATIVA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","004B","OFICIAL","FEMENINO","CASADO","50","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","FEMENINO","CASADO","49","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","FEMENINO","CASADO","47","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","FEMENINO","CASADO","51","SANTA ROSA DE VITERBO","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","004D","OFICIAL","FEMENINO","CASADO","51","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","58","COTA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","SANTA MARTA","MAGDALENA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CC","006B","OFICIAL","FEMENINO","CASADO","53","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","44","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","004B","OFICIAL","FEMENINO","CASADO","52","BUENAVENTURA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","020A","SUBOFICIAL","FEMENINO","CASADO","49","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","MY","006D","OFICIAL","FEMENINO","CASADO","49","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","46","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","004D","OFICIAL","FEMENINO","CASADO","51","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SM","020A","SUBOFICIAL","FEMENINO","CASADO","51","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","SUBA","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","46","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","FEMENINO","CASADO","42","SOLEDAD","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","48","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","44","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","FEMENINO","CASADO","47","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","49","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","46","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","43","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","52","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","51","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","43","TUNJA","BOYACA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","53","FLORIDABLANCA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TC","005D","OFICIAL","FEMENINO","CASADO","52","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","51","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","48","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","004B","OFICIAL","FEMENINO","CASADO","48","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","50","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","42","COTA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","004B","OFICIAL","FEMENINO","CASADO","48","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","FEMENINO","CASADO","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","43","PALMIRA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","47","MADRID","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","FEMENINO","CASADO","50","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","FEMENINO","CASADO","50","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","44","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","43","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","51","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","41","PEREIRA","RISARALDA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","48","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","42","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","44","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","004D","OFICIAL","FEMENINO","CASADO","57","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","004B","OFICIAL","FEMENINO","CASADO","54","COTA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","004B","OFICIAL","FEMENINO","CASADO","54","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","004B","OFICIAL","FEMENINO","CASADO","51","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","51","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","004B","OFICIAL","FEMENINO","CASADO","48","SAN GIL","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","004B","OFICIAL","FEMENINO","CASADO","53","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TC","005D","OFICIAL","FEMENINO","CASADO","48","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","44","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","026A","SOLDADO","FEMENINO","CASADO","43","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","41","PAMPLONA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TC","005D","OFICIAL","FEMENINO","CASADO","45","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","41","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","48","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","51","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","FEMENINO","CASADO","49","CHIA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","004D","OFICIAL","FEMENINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","020D","SUBOFICIAL","FEMENINO","CASADO","51","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","004B","OFICIAL","FEMENINO","CASADO","52","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","43","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","004B","OFICIAL","FEMENINO","CASADO","47","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","FEMENINO","CASADO","52","CHIA","CUNDINAMARCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","FEMENINO","CASADO","49","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","MY","006D","OFICIAL","FEMENINO","CASADO","40","YOPAL","CASANARE","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","FEMENINO","CASADO","52","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","FEMENINO","CASADO","46","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","41","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","004D","OFICIAL","FEMENINO","CASADO","48","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","42","YOPAL","CASANARE","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","49","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CN","004B","OFICIAL","FEMENINO","CASADO","47","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","FEMENINO","CASADO","47","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","43","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","MONTERIA","CORDOBA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","020D","SUBOFICIAL","FEMENINO","CASADO","53","VILLAVICENCIO","META","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","43","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","44","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","FEMENINO","CASADO","58","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TJ","020D","SUBOFICIAL","FEMENINO","CASADO","50","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","47","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","47","CUCUTA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","FEMENINO","CASADO","57","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","47","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","47","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","43","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","49","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","026A","SOLDADO","FEMENINO","CASADO","41","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","FEMENINO","CASADO","43","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","44","SAN PEDRO DE URABA","ANTIOQUIA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","FEMENINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","GARZON","HUILA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","MY","006D","OFICIAL","FEMENINO","CASADO","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SP","021C","SUBOFICIAL","FEMENINO","CASADO","47","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","TS","021D","SUBOFICIAL","FEMENINO","CASADO","45","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","004D","OFICIAL","FEMENINO","CASADO","52","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","CF","005B","OFICIAL","FEMENINO","CASADO","47","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","CO","004A","OFICIAL","FEMENINO","CASADO","52","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","47","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","004D","OFICIAL","FEMENINO","CASADO","51","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SP","021A","SUBOFICIAL","FEMENINO","CASADO","45","VALLEDUPAR","CESAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","49","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","47","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","50","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","FUERZA AÉREA","CO","004D","OFICIAL","FEMENINO","CASADO","51","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","TC","005A","OFICIAL","FEMENINO","CASADO","49","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","EJÉRCITO","SLP","026A","SOLDADO","FEMENINO","CASADO","42","SAN PABLO","BOLIVAR","COLOMBIA"
"AFILIADOS TITULARES","TITULAR","ARMADA","SJ","021B","SUBOFICIAL","FEMENINO","CASADO","42","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
