País,Código ISO país,Oficina de registro,Grupo edad,Edad (años),Área Conocimiento,Sub Area Conocimiento,Nivel Académico,Estado civil,Género,Etnia de la persona,Estatura (CM),Localización,Cantidad de personas
VENEZUELA,VEN,C. PUERTO ORDAZ,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,SIN ETNIA REGISTRADA,-1,"(6.42375, -66.58973)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,153,"(40.463667, -3.74922)",2
PERU,PER,C. IQUITOS,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,165,"(-9.189967, -75.015152)",1
ECUADOR,ECU,C. GUAYAQUIL,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,164,"(-1.831239, -78.183406)",1
CHILE,CHL,C. ANTOFAGASTA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,140,"(-35.675147, -71.542969)",1
CURAÇAO,CUW,C. WILLEMSTAD,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,130,"(12.16957, -68.990021)",1
ITALIA,ITA,C. ROMA,ADULTO JOVEN,18,NO INDICA,NO INDICA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,-1,"(41.87194, 12.56738)",1
CANADA,CAN,C. TORONTO,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,SIN ETNIA REGISTRADA,163,"(56.130366, -106.346771)",1
CHILE,CHL,C. SANTIAGO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,NINGUNA,-1,"(-35.675147, -71.542969)",1
VENEZUELA,VEN,C. MARACAIBO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,150,"(6.42375, -66.58973)",1
ANTILLAS HOLANDESAS,NLD,C. WILLEMSTAD,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,NINGUNA,159,"(52.132633, 5.291266)",1
PAISES BAJOS,NLD,C. AMSTERDAM,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(52.132633, 5.291266)",2
REINO UNIDO,GBR,C. LONDRES,ADULTO JOVEN,18,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,FEMENINO,OTRO,157,"(55.378051, -3.435973)",1
ESTADOS UNIDOS,USA,C. ATLANTA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,153,"(37.09024, -95.712891)",1
REINO UNIDO,GBR,C. LONDRES,ADULTO JOVEN,18,NO INDICA,NO INDICA,PREGRADO - TÉCNICO PROFESIONAL,SOLTERO,FEMENINO,OTRO,149,"(55.378051, -3.435973)",1
PANAMA,PAN,C. COLON,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,155,"(8.537981, -80.782127)",1
ESTADOS UNIDOS,USA,C. MIAMI,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,121,"(37.09024, -95.712891)",1
ESPAÑA,ESP,C. VALENCIA ESP,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,NINGUNA,-1,"(40.463667, -3.74922)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NINGUNA,NINGUNA,PRIMARIA,SOLTERO,FEMENINO,NINGUNA,142,"(40.463667, -3.74922)",1
ESTADOS UNIDOS,USA,C. HOUSTON,ADULTO JOVEN,18,CIENCIAS DE LA SALUD,BACTERIOLOGÍA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,150,"(37.09024, -95.712891)",1
REINO UNIDO,GBR,C. LONDRES,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,SIN ETNIA REGISTRADA,-1,"(55.378051, -3.435973)",1
GUATEMALA,GTM,C. GUATEMALA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(15.783471, -90.230759)",2
VENEZUELA,VEN,C. SAN ANT DE TACHIRA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(6.42375, -66.58973)",2
ESPAÑA,ESP,C. VALENCIA ESP,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,146,"(40.463667, -3.74922)",1
ESTADOS UNIDOS,USA,C. MIAMI,ADULTO JOVEN,18,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,-1,"(37.09024, -95.712891)",2
ITALIA,ITA,C. MILAN,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,UNION_LIBRE,FEMENINO,NINGUNA,-1,"(41.87194, 12.56738)",1
ARGENTINA,ARG,C. BUENOS AIRES,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,148,"(-38.416097, -63.616672)",1
ESTADOS UNIDOS,USA,C. CHICAGO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,147,"(37.09024, -95.712891)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NINGUNA,NINGUNA,PRIMARIA,SOLTERO,FEMENINO,NINGUNA,150,"(40.463667, -3.74922)",1
ESTADOS UNIDOS,USA,C. MIAMI,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,148,"(37.09024, -95.712891)",1
ESPAÑA,ESP,C. BARCELONA,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,170,"(40.463667, -3.74922)",1
ESTADOS UNIDOS,USA,C. CHICAGO,ADULTO JOVEN,18,CIENCIAS DE LA SALUD,MEDICINA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(37.09024, -95.712891)",1
VENEZUELA,VEN,C. CARACAS,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,NINGUNA,-1,"(6.42375, -66.58973)",1
SUIZA,CHE,C. BERNA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,145,"(46.818188, 8.227512)",1
MEXICO,MEX,C. MEXICO,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,130,"(23.634501, -102.552784)",1
VENEZUELA,VEN,C. BARINAS,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,155,"(6.42375, -66.58973)",1
ESTADOS UNIDOS,USA,C. MIAMI,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,150,"(37.09024, -95.712891)",1
VENEZUELA,VEN,C. PUERTO ORDAZ,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,SIN ETNIA REGISTRADA,140,"(6.42375, -66.58973)",2
CHILE,CHL,C. SANTIAGO,ADULTO JOVEN,18,NINGUNA,NINGUNA,PRIMARIA,SOLTERO,MASCULINO,OTRO,130,"(-35.675147, -71.542969)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,NINGUNA,137,"(40.463667, -3.74922)",1
ESTADOS UNIDOS,USA,C. MIAMI,ADULTO JOVEN,18,CIENCIAS DE LA SALUD,TERAPIAS,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(37.09024, -95.712891)",1
CANADA,CAN,C. MONTREAL,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,150,"(56.130366, -106.346771)",1
ECUADOR,ECU,C. TULCAN,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,OTRO,140,"(-1.831239, -78.183406)",1
RUMANIA,ROU,C. VARSOVIA,ADULTO JOVEN,18,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,FEMENINO,OTRO,-1,"(45.943161, 24.96676)",1
CHILE,CHL,C. SANTIAGO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,165,"(-35.675147, -71.542969)",1
ESTADOS UNIDOS,USA,C. SAN FRANCISCO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(37.09024, -95.712891)",8
BRASIL,BRA,C. MANAOS,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,132,"(-14.235004, -51.92528)",1
ESPAÑA,ESP,C. SEVILLA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,159,"(40.463667, -3.74922)",1
ESTADOS UNIDOS,USA,C. CHICAGO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,170,"(37.09024, -95.712891)",1
ESPAÑA,ESP,C. BILBAO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(40.463667, -3.74922)",23
ESPAÑA,ESP,C. BARCELONA,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,NINGUNA,156,"(40.463667, -3.74922)",1
VENEZUELA,VEN,C. VALENCIA VEN,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,NINGUNA,138,"(6.42375, -66.58973)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,SIN ETNIA REGISTRADA,154,"(40.463667, -3.74922)",1
ESPAÑA,ESP,C. LAS PALMAS DE G.C,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,157,"(40.463667, -3.74922)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NINGUNA,NINGUNA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,148,"(40.463667, -3.74922)",1
ESTADOS UNIDOS,USA,C. ORLANDO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,133,"(37.09024, -95.712891)",2
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NINGUNA,NINGUNA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,155,"(40.463667, -3.74922)",1
ALEMANIA,DEU,C. FRANKFURT,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,120,"(51.165691, 10.451526)",1
ECUADOR,ECU,C. QUITO,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,145,"(-1.831239, -78.183406)",1
PANAMA,PAN,C. PANAMA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,135,"(8.537981, -80.782127)",1
ESPAÑA,ESP,C. BARCELONA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,150,"(40.463667, -3.74922)",1
SUIZA,CHE,C. BERNA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,140,"(46.818188, 8.227512)",1
ECUADOR,ECU,C. QUITO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,128,"(-1.831239, -78.183406)",1
ESPAÑA,ESP,C. BILBAO,ADULTO JOVEN,18,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,SOLTERO,MASCULINO,AFRODESCENDIENTE,-1,"(40.463667, -3.74922)",1
ESTADOS UNIDOS,USA,C. MIAMI,ADULTO JOVEN,18,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(37.09024, -95.712891)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,SIN ETNIA REGISTRADA,130,"(40.463667, -3.74922)",1
CANADA,CAN,C. TORONTO,ADULTO JOVEN,18,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",CONTADURÍA PÚBLICA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(56.130366, -106.346771)",1
ESPAÑA,ESP,C. VALENCIA ESP,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,154,"(40.463667, -3.74922)",1
ECUADOR,ECU,C. NUEVA LOJA,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,140,"(-1.831239, -78.183406)",1
ESTADOS UNIDOS,USA,C. ORLANDO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,137,"(37.09024, -95.712891)",1
REINO UNIDO,GBR,C. LONDRES,ADULTO JOVEN,18,NINGUNA,NINGUNA,PRIMARIA,SOLTERO,MASCULINO,OTRO,140,"(55.378051, -3.435973)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,SIN ETNIA REGISTRADA,161,"(40.463667, -3.74922)",1
ESPAÑA,ESP,C. BARCELONA,ADULTO JOVEN,18,BELLAS ARTES,"ARTES PLÁSTICAS, VISUALES Y AFINES",NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(40.463667, -3.74922)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,SIN ETNIA REGISTRADA,136,"(40.463667, -3.74922)",2
COSTA RICA,CRI,C. SAN JOSE,ADULTO JOVEN,18,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(9.748917, -83.753428)",1
ARGENTINA,ARG,C. BUENOS AIRES,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,155,"(-38.416097, -63.616672)",1
BRASIL,BRA,C. SAO PAULO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,OTRO,-1,"(-14.235004, -51.92528)",4
BRASIL,BRA,C. SAO PAULO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,145,"(-14.235004, -51.92528)",1
PORTUGAL,PRT,C. LISBOA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,140,"(39.399872, -8.224454)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,SIN ETNIA REGISTRADA,150,"(40.463667, -3.74922)",1
ESTADOS UNIDOS,USA,C. HOUSTON,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(37.09024, -95.712891)",11
VENEZUELA,VEN,C. SAN FNDO ATABAPO,ADULTO JOVEN,18,NINGUNA,NINGUNA,PRIMARIA,SOLTERO,FEMENINO,INDÍGENA,141,"(6.42375, -66.58973)",1
ESTADOS UNIDOS,USA,C. ORLANDO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,98,"(37.09024, -95.712891)",1
NUEVA ZELANDA,NZL,C. AUCKLAND,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,SIN ETNIA REGISTRADA,147,"(-40.900557, 174.885971)",1
CURAÇAO,CUW,C. WILLEMSTAD,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,NINGUNA,151,"(12.16957, -68.990021)",1
CURAÇAO,CUW,C. WILLEMSTAD,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,138,"(12.16957, -68.990021)",1
GUATEMALA,GTM,C. GUATEMALA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,FEMENINO,OTRO,-1,"(15.783471, -90.230759)",1
ECUADOR,ECU,C. ESMERALDAS,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(-1.831239, -78.183406)",3
ESPAÑA,ESP,C. VALENCIA ESP,ADULTO JOVEN,18,NINGUNA,NINGUNA,PRIMARIA,SOLTERO,MASCULINO,OTRO,140,"(40.463667, -3.74922)",1
CANADA,CAN,C. CALGARY,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,NINGUNA,140,"(56.130366, -106.346771)",1
ESPAÑA,ESP,C. VALENCIA ESP,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,95,"(40.463667, -3.74922)",1
COSTA RICA,CRI,C. SAN JOSE,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,SIN ETNIA REGISTRADA,157,"(9.748917, -83.753428)",1
ECUADOR,ECU,C. TULCAN,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,OTRO,130,"(-1.831239, -78.183406)",1
ESPAÑA,ESP,C. PALMA DE MALLORCA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,130,"(40.463667, -3.74922)",1
PARAGUAY,PRY,C. ASUNCION,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(-23.442503, -58.443832)",2
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,SIN ETNIA REGISTRADA,158,"(40.463667, -3.74922)",1
CHILE,CHL,C. ANTOFAGASTA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,NINGUNA,-1,"(-35.675147, -71.542969)",1
ESPAÑA,ESP,C. BILBAO,ADULTO JOVEN,18,BELLAS ARTES,DISEÑO,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,140,"(40.463667, -3.74922)",1
CANADA,CAN,C. TORONTO,ADULTO JOVEN,18,BELLAS ARTES,DISEÑO,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(56.130366, -106.346771)",1
ESPAÑA,ESP,C. PALMA DE MALLORCA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,154,"(40.463667, -3.74922)",1
PERU,PER,C. LIMA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(-9.189967, -75.015152)",1
URUGUAY,URY,C. MONTEVIDEO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,OTRO,-1,"(-32.522779, -55.765835)",1
ESTADOS UNIDOS,USA,C. MIAMI,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,135,"(37.09024, -95.712891)",1
ITALIA,ITA,C. MILAN,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,VIUDO,FEMENINO,NINGUNA,-1,"(41.87194, 12.56738)",1
MEXICO,MEX,C. CANCUN,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,145,"(23.634501, -102.552784)",1
ESPAÑA,ESP,C. BARCELONA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,AFRODESCENDIENTE,-1,"(40.463667, -3.74922)",1
ESTADOS UNIDOS,USA,C. BOSTON,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,OTRO,-1,"(37.09024, -95.712891)",4
ESTADOS UNIDOS,USA,C. SAN FRANCISCO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,120,"(37.09024, -95.712891)",1
ESPAÑA,ESP,C. PALMA DE MALLORCA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,150,"(40.463667, -3.74922)",1
REINO UNIDO,GBR,C. LONDRES,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,NINGUNA,153,"(55.378051, -3.435973)",1
ESTADOS UNIDOS,USA,C. ORLANDO,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,-1,"(37.09024, -95.712891)",1
ESPAÑA,ESP,C. SEVILLA,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,NINGUNA,150,"(40.463667, -3.74922)",1
VENEZUELA,VEN,C. BARINAS,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,NINGUNA,143,"(6.42375, -66.58973)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,148,"(40.463667, -3.74922)",1
ESPAÑA,ESP,C. VALENCIA ESP,ADULTO JOVEN,18,"INGENIERÍA, ARQUITECTURA Y AFINES","INGENIERÍA EN SISTEMAS, TELEMÁTICA Y AFINES",NO INDICA,SOLTERO,FEMENINO,OTRO,-1,"(40.463667, -3.74922)",1
ALEMANIA,DEU,C. BERLIN,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,-1,"(51.165691, 10.451526)",2
ESTADOS UNIDOS,USA,C. HOUSTON,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,MASCULINO,NINGUNA,150,"(37.09024, -95.712891)",1
ECUADOR,ECU,C. NUEVA LOJA,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,NINGUNA,148,"(-1.831239, -78.183406)",1
SUIZA,CHE,C. BERNA,ADULTO JOVEN,18,NINGUNA,NINGUNA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,165,"(46.818188, 8.227512)",1
ESTADOS UNIDOS,USA,C. HOUSTON,ADULTO JOVEN,18,BELLAS ARTES,MÚSICA,NO INDICA,DESCONOCIDO,FEMENINO,SIN ETNIA REGISTRADA,-1,"(37.09024, -95.712891)",1
ITALIA,ITA,C. ROMA,ADULTO JOVEN,18,NO INDICA,NO INDICA,BACHILLERATO,SOLTERO,FEMENINO,NINGUNA,158,"(41.87194, 12.56738)",1
ESTADOS UNIDOS,USA,C. NEWARK,ADULTO JOVEN,18,CIENCIAS SOCIALES Y HUMANAS,PSICOLOGÍA Y AFINES,NO INDICA,SOLTERO,FEMENINO,NINGUNA,-1,"(37.09024, -95.712891)",1
ESTADOS UNIDOS,USA,C. CHICAGO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,136,"(37.09024, -95.712891)",1
CHILE,CHL,C. SANTIAGO,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,140,"(-35.675147, -71.542969)",1
MEXICO,MEX,C. MEXICO,ADULTO JOVEN,18,"ECONOMÍA, ADMINISTRACIÓN CONTADURIA Y AFINES",ADMINISTRACIÓN,NO INDICA,SOLTERO,FEMENINO,OTRO,-1,"(23.634501, -102.552784)",1
ARGENTINA,ARG,C. BUENOS AIRES,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,125,"(-38.416097, -63.616672)",2
VENEZUELA,VEN,C. VALENCIA VEN,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,148,"(6.42375, -66.58973)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,NINGUNA,147,"(40.463667, -3.74922)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,FEMENINO,OTRO,150,"(40.463667, -3.74922)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,NINGUNA,157,"(40.463667, -3.74922)",1
ESPAÑA,ESP,C. VALENCIA ESP,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,124,"(40.463667, -3.74922)",1
ESPAÑA,ESP,C. MADRID,ADULTO JOVEN,18,NINGUNA,NINGUNA,PRIMARIA,SOLTERO,MASCULINO,NINGUNA,136,"(40.463667, -3.74922)",1
VENEZUELA,VEN,C. SAN ANT DE TACHIRA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,SOLTERO,MASCULINO,NINGUNA,-1,"(6.42375, -66.58973)",3
CANADA,CAN,C. MONTREAL,ADULTO JOVEN,18,NO INDICA,NO INDICA,PRIMARIA,SOLTERO,FEMENINO,SIN ETNIA REGISTRADA,152,"(56.130366, -106.346771)",1
ESPAÑA,ESP,C. SEVILLA,ADULTO JOVEN,18,NINGUNA,NINGUNA,NO INDICA,DESCONOCIDO,MASCULINO,SIN ETNIA REGISTRADA,125,"(40.463667, -3.74922)",1
