"caracterizacion","parentesco","fuerza","grado_alfabetico","rango","sexo","estado_civil","edad","ciudad","dpto","pais"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","75","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","82","FONTIBON","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","64","SANTA MARTA","MAGDALENA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","74","VILLAMARIA","CALDAS","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","58","PEREIRA","RISARALDA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","66","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","58","SOCORRO","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","58","PIEDECUESTA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","TC","OFICIAL","MASCULINO","CASADO","57","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","CASADO","60","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","76","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","71","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","71","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","UNIÓN LIBRE","66","VILLAVICENCIO","META","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","CASADO","88","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","58","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","60","FUSAGASUGA","CUNDINAMARCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","62","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","60","MOSQUERA","CUNDINAMARCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","TC","OFICIAL","MASCULINO","CASADO","57","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TC","OFICIAL","MASCULINO","CASADO","54","CAJICA","CUNDINAMARCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","51","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","SV","SUBOFICIAL","MASCULINO","CASADO","53","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","SM","SUBOFICIAL","MASCULINO","SOLTERO","85","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","61","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","81","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","87","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","88","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","CASADO","69","NEW YORK","NEW YORK","ESTADOS UNIDOS"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","SOLTERO","68","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","MY","OFICIAL","MASCULINO","CASADO","84","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","SOLTERO","91","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","91","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","SP","SUBOFICIAL","MASCULINO","CASADO","70","FACATATIVA","CUNDINAMARCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","86","TUNJA","BOYACA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","UNIÓN LIBRE","86","COTA","CUNDINAMARCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","98","VILLAVICENCIO","META","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","CASADO","87","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","SOLTERO","60","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","57","POPAYAN","CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","CASADO","68","NEIVA","HUILA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","CASADO","60","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","CASADO","58","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","54","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","56","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","UNIÓN LIBRE","54","CURITI","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","UNIÓN LIBRE","57","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","53","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","UNIÓN LIBRE","55","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","56","SANTA MARTA","MAGDALENA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","CASADO","58","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","56","CHIA","CUNDINAMARCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","57","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","58","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","61","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","UNIÓN LIBRE","56","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","58","PASTO","NARIÑO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","T1","SUBOFICIAL","MASCULINO","CASADO","53","VILLAVICENCIO","META","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","58","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","57","BUGA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","UNIÓN LIBRE","56","PASTO","NARIÑO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","CASADO","55","YOPAL","CASANARE","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","FEMENINO","CASADO","57","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","CF","OFICIAL","FEMENINO","CASADO","63","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","TC","OFICIAL","FEMENINO","CASADO","63","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","CN","OFICIAL","FEMENINO","CASADO","64","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","FEMENINO","CASADO","58","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","CN","OFICIAL","FEMENINO","CASADO","63","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","CN","OFICIAL","FEMENINO","CASADO","62","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","FEMENINO","CASADO","59","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","56","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","FEMENINO","CASADO","53","CARTAGO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","CN","OFICIAL","FEMENINO","SOLTERO","60","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","CO","OFICIAL","FEMENINO","CASADO","58","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","55","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","54","SANDONA","NARIÑO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","55","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","57","ARMENIA","QUINDIO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","55","FONSECA","LA GUAJIRA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","56","GIRON","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","54","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","58","SANTA MARTA","MAGDALENA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","58","GARZON","HUILA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","57","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","57","PIEDECUESTA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","55","LOS PATIOS","NORTE DE SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","UNIÓN LIBRE","58","CANDELARIA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","CASADO","57","BARRANQUILLA","ATLANTICO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","CASADO","53","SOACHA","CUNDINAMARCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","MY","OFICIAL","MASCULINO","DIVORCIADO","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","55","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","55","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","CASADO","57","FLANDES","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","CASADO","55","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","64","FLORIDABLANCA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","54","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","FEMENINO","UNIÓN LIBRE","54","ANOLAIMA","CUNDINAMARCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","57","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SLP","SOLDADO","MASCULINO","CASADO","61","SANTA BARBARA","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","CO","OFICIAL","MASCULINO","CASADO","57","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","56","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","56","YARUMAL","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","55","LOS PATIOS","NORTE DE SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","CT","OFICIAL","MASCULINO","CASADO","83","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","59","MIAMI","FLORIDA","ESTADOS UNIDOS"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","CASADO","58","LA DORADA","CALDAS","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","78","ZARZAL","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","84","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","83","SOACHA","CUNDINAMARCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","77","CARTAGO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","72","BUCARAMANGA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","87","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","SM","SUBOFICIAL","MASCULINO","CASADO","85","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","CN","OFICIAL","MASCULINO","CASADO","72","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","70","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","73","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","57","CARTAGO","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","57","BARRANCABERMEJA","SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","73","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","83","CARTAGENA","BOLIVAR","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","JT","SUBOFICIAL","MASCULINO","CASADO","83","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","88","MANIZALES","CALDAS","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SM","SUBOFICIAL","MASCULINO","CASADO","69","CERETE","CORDOBA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","69","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","69","ARMENIA","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","SJ","SUBOFICIAL","MASCULINO","CASADO","58","CALI","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","ARMADA","CF","OFICIAL","FEMENINO","CASADO","57","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","62","BUGALAGRANDE","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","63","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","SOLTERO","61","BELLO","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","86","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","86","FLORENCIA","CAQUETA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","84","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","86","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","86","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","85","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","92","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","83","POPAYAN","CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","90","PAMPLONA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","UNIÓN LIBRE","86","NEIVA","HUILA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","CT","OFICIAL","MASCULINO","CASADO","75","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","70","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","64","IBAGUE","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","66","TUNJA","BOYACA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","64","MOCOA","PUTUMAYO","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SV","SUBOFICIAL","MASCULINO","CASADO","85","MONTERIA","CORDOBA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","80","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","66","VIJES","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","90","ARMENIA","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","86","PALMIRA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","CP","SUBOFICIAL","MASCULINO","CASADO","90","BUGA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","79","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","78","MANIZALES","CALDAS","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SS","SUBOFICIAL","MASCULINO","CASADO","80","SAN MARTIN","META","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","78","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","78","VILLAVICENCIO","META","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SM","SUBOFICIAL","MASCULINO","CASADO","82","BOCHALEMA","NORTE DE SANTANDER","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","79","TURBACO","BOLIVAR","COLOMBIA"
"AFILIADO TITULAR","TITULAR","EJÉRCITO","SP","SUBOFICIAL","MASCULINO","CASADO","63","MEDELLIN","ANTIOQUIA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","64","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","T1","SUBOFICIAL","MASCULINO","CASADO","65","TURBACO","BOLIVAR","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","CASADO","64","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","63","CANDELARIA","VALLE DEL CAUCA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","62","VILLAVICENCIO","META","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","63","VILLAVICENCIO","META","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","SOLTERO","62","BOGOTÁ","BOGOTÁ D.C","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TS","SUBOFICIAL","MASCULINO","CASADO","61","MELGAR","TOLIMA","COLOMBIA"
"AFILIADO TITULAR","TITULAR","FUERZA AÉREA","TJ","SUBOFICIAL","MASCULINO","CASADO","60","MADRID","CUNDINAMARCA","COLOMBIA"
