"clasificacion","codigo_dane","cons_sede","dane_sede","direccion","estado","nombre_establecimiento","nucleo","objectid","sector","sede_educativa","servicio","telefono","vigencia","x_magnamed","y_magnamed","point"
"Oficial - Sede Escuela","205001012534","20500101253403","205001003411","CR 77 41 sur 2","Activo","INST EDUC SAN ANTONIO DE PRADO","937","389","Oficial","SEC ESC CARLOS BETANCUR BETANCUR","OFICIAL","2860139","2020","825445.14","1175952.53","POINT (-75.65461891903477 6.185225287188127)"
"Oficial - Sede Escuela","205001012534","20500101253402","205001014421","CL 40 sur  75 B 101","Activo","INST EDUC SAN ANTONIO DE PRADO","937","388","Oficial","SEC ESC MANUEL MARIA MALLARINO","OFICIAL","2860138","2020","825498.67","1176012.23","POINT (-75.65413545902751 6.185765085336781)"
"Oficial - Sede Principal","205001012534","20500101253401","205001012534","CR 79  42 Sur 39","Activo","INST EDUC SAN ANTONIO DE PRADO","937","387","Oficial","INST EDUC SAN ANTONIO DE PRADO","OFICIAL","2864285/2869361","2020","825234.0885","1175878.0652","POINT (-75.6565252866348 6.184551762607701)"
"Oficial - Sede Escuela","105001026000","10500102600002","205001011961","CR 115 66 85","Activo","INST EDUC CIUDADELA NUEVO OCCIDENTE","936","386","Oficial","SEC ESC PEDREGAL BAJO","OFICIAL","4273044","2020","828966.2081","1186542.2677","POINT (-75.62282268982112 6.280965956162055)"
"Oficial - Sede Escuela","205001011031","20500101103102","205001001486","CORREG SANTA ELENA PARTE CENTRAL","Activo","INST EDUC SANTA ELENA","925","385","Oficial","SEC ESC RURAL SANTA ELENA","OFICIAL","5380027","2020","842915.3808","1178824.7021","POINT (-75.49680232178636 6.21119431430608)"
"Oficial - Sede Principal","205001011031","20500101103101","205001011031","Kilometro 15 Via Santa Elena","Activo","INST EDUC SANTA ELENA","925","384","Oficial","INST EDUC SANTA ELENA","OFICIAL","5381304","2020","843416.617","1178285.2","POINT (-75.49227497037683 6.206316357425808)"
"Oficial - Sede Principal","205001010281","20500101028101","205001010281","VEREDA PAJARITO","Activo","INST EDUC ALFONSO UPEGUI OROZCO","936","383","Oficial","INST EDUC ALFONSO UPEGUI OROZCO","OFICIAL","4260345","2020","830314.1762","1187267.1393","POINT (-75.61064450520672 6.287520333345021)"
"Oficial - Sede Escuela","205001010264","20500101026402","205001002628","CL 62 127 6","Activo","INST EDUC PRESBITERO JUAN J. ESCOBAR","936","382","Oficial","SEC ESC JUAN NEPOMUCENO MORALES","OFICIAL","4270173","2020","827929.7629","1186298.2509","POINT (-75.63218658533955 6.278758818296821)"
"Oficial - Sede Principal","205001010264","20500101026401","205001010264","CL 62 128 120","Activo","INST EDUC PRESBITERO JUAN J. ESCOBAR","936","381","Oficial","INST EDUC PRESBITERO JUAN J. ESCOBAR","OFICIAL","4270220/4277152","2020","827663.163","1186245.204","POINT (-75.63459521487059 6.278278936678586)"
"Oficial - Sede Escuela","205001009916","20500100991603","205001008405","CORREG  ALTA  VISTA","Activo","CENT EDUC EL MANZANILLO","935","380","Oficial","CENT EDUC CARLOS MESA SANCHEZ","OFICIAL","3433980","2020","826459.238","1179825.5543","POINT (-75.64546362208587 6.220240730091346)"
"Oficial - Sede Escuela","205001009916","20500100991602","205001022360","VEREDA TRAVESIAS EL CORAZON","Activo","CENT EDUC EL MANZANILLO","935","379","Oficial","CENT EDUC MARIA PAULINA TABORDA","OFICIAL","4911556","2020","827384.3583","1182865.9065","POINT (-75.63710997603381 6.24772815645539)"
"Privado","305001013829","30500101382901","305001013829","CR 10 19 99","Activo","INST PARRA PARIS","930","500","No Oficial","INST PARRA PARIS","NO OFICIAL","3170744","2020","836757.2673","1175426.6452","POINT (-75.55243361664948 6.180478524818402)"
"Privado","305001013799","30500101379901","305001013799","CR 78 A 34 A 44","Activo","JARD INF PELUSA","929","499","No Oficial","JARD INF PELUSA","NO OFICIAL","2508663","2020","831608.02","1182247.7","POINT (-75.59895166709123 6.242143121276354)"
"Privado","305001013730","30500101373001","305001013730","CR 75 20 40","Activo","COL PESTALOZZI","935","498","No Oficial","COL PESTALOZZI","NO OFICIAL","2381860","2020","831883.0318","1180305.5244","POINT (-75.59646609641268 6.224585093370858)"
"Privado","305001013691","30500101369101","305001013691","CL 49 26 31","Activo","COL ALFRED BINET","925","497","No Oficial","COLEGIO ALFRED BINET","NO OFICIAL","2697920","2020","837040.1477","1181914.3682","POINT (-75.54987664582526 6.239130530787583)"
"Privado","305001013675","30500101367501","305001013675","CL 38 76 09","Activo","PREESC GUARD LA CASA DE LOS COLORES","929","496","No Oficial","PREESC GUARD LA CASA DE LOS COLORES","NO OFICIAL","4120043","2020","831674.5342","1182571.9187","POINT (-75.59835094837035 6.245074249523131)"
"Privado","305001013195","30500101319501","305001013195","CR 16 12 SUR 28","Activo","COL MANZANARES","932","495","No Oficial","COL MANZANARES","NO OFICIAL","4441347","2020","836259.2596","1175823.4674","POINT (-75.55693215714223 6.184066071470476)"
"Privado","305001012857","30500101285701","305001012857","CL 81 71 06","Activo","COL VID OBRA DE LA CONGREGACION MARIANA","922","494","No Oficial","COLEGIO VID OBRA DE LA CONGREGACION MARIANA","NO OFICIAL","4452200","2020","834084.1409","1186504.2651","POINT (-75.57658267024172 6.280625445112738)"
"Privado","305001012661","30500101266101","305001012661","CR 84 45 F 12","Activo","CENT INF NOTAS Y COLORES","930","493","No Oficial","CENTRO INFANTIL NOTAS Y COLORES","NO OFICIAL","4122076","2020","831381.74","1183774.22","POINT (-75.6009968793897 6.25594344534321)"
"Cobertura Contratada","305001012181","30500101218101","305001012181","CL 78 79 B 35","Activo","COL SAN JUAN EUDES","922","492","No Oficial","COL SAN JUAN EUDES","COBERTURA CONTRATADA","2345349","2020","833025.5688","1186557.7938","POINT (-75.58614677690517 6.281109071173046)"
"Cobertura Contratada","305001012156","30500101215601","305001012156","CL 92 36 C 54","Activo","CENT EDUC MI DULCE HOGAR","916","491","No Oficial","CENTRO EDUCATIVO MI DULCE HOGAR","COBERTURA CONTRATADA","2631648","2020","837328.39","1186767.94","POINT (-75.54727114237039 6.283009026040988)"
"Privado","305001012067","30500101206701","305001012067","CR 30 A 8 60","Activo","JARD INF LA ARBOLEDA Y CIA. LTDA.","932","490","No Oficial","JARD INF LA ARBOLEDA Y CIA. LTDA.","NO OFICIAL","3114910","2020","835930.58","1178380.97","POINT (-75.55990098275441 6.207187136298792)"
"Privado","305001012041","30500101204101","305001012041","CR 32 16 160","Activo","JARD INF EL RECREO DE LOS NI?OS","926","489","No Oficial","JARD INF EL RECREO DE LOS NIÑOS","NO OFICIAL","2686808","2020","835703.8138","1179438.7642","POINT (-75.56194945299774 6.216750109606394)"
"Privado","305001011893","30500101189301","305001011893","CL 32 D 76 51","Activo","JARD INF LOS SANTOS ANGELES","934","488","No Oficial","JARD INF LOS SANTOS ANGELES","NO OFICIAL","2500480","2020","831808.7194","1181630.371","POINT (-75.59713816078336 6.236562290205981)"
"Privado","305001011877","30500101187701","305001011877","CR 65 113 120","Activo","ESC JOSE GREGORIO HERNANDEZ","919","487","No Oficial","ESC JOSE GREGORIO HERNANDEZ","NO OFICIAL","4626363","2020","835498.9298","1189645.8487","POINT (-75.56380014302695 6.309026969444924)"
"Privado","305001011869","30500101186901","305001011869","CL 11 B 37 A 40","Activo","JARD INF PIOLIN","932","486","No Oficial","CENT EDUC INFANTIL PIOLIN","NO OFICIAL","4444729","2020","835023.7737","1178856.968","POINT (-75.56809276660321 6.211490396294672)"
"Cobertura Contratada","305001011770","30500101177001","305001011770","CR 45 NO85 154","Activo","INST VICARIAL JESUS MAESTRO","916","485","No Oficial","INST VICARIAL JESUS MAESTRO","COBERTURA CONTRATADA","2337127","2020","836687.8823","1186257.0744","POINT (-75.55305819231378 6.278390721758694)"
"Cobertura Contratada","305001011761","30500101176101","305001011761","CL 76 80 431","Activo","INST FERRINI - SEDE ROBLEDO","923","484","No Oficial","INST FERRINI - SEDE ROBLEDO","COBERTURA CONTRATADA","4217000","2020","832366.4135","1186227.1384","POINT (-75.59210202564402 6.278119517074041)"
"Oficial - Sede Principal","205001009916","20500100991601","205001009916","VEREDA EL MANZANILLO","Activo","CENT EDUC EL MANZANILLO","935","378","Oficial","CENT EDUC EL MANZANILLO","OFICIAL","3410940","2020","829929.0744","1178329.1285","POINT (-75.61411635468419 6.206716191601046)"
"Oficial - Sede Escuela","205001009797","20500100979702","205001009754","CL 48 Sur  66 B 22","Activo","INST EDUC MANUEL J. BETANCUR","937","377","Oficial","SEC ESC GUSTAVO RODAS ISAZA","OFICIAL","2862342","2020","826154.63","1175178.2","POINT (-75.64820881456637 6.178226030318456)"
"Oficial - Sede Principal","205001009797","20500100979701","205001009797","CR 81 43 SUR 38","Activo","INST EDUC MANUEL J. BETANCUR","937","376","Oficial","INST EDUC MANUEL J. BETANCUR","OFICIAL","2861722-2861980","2020","825120.1081","1175769.4392","POINT (-75.65755472919598 6.183569552545198)"
"Oficial - Sede Principal","205001007735","20500100773501","205001007735","CL 20 32 60","Activo","INST EDUC HECTOR ROGELIO MONTOYA","936","375","Oficial","INST EDUC HECTOR ROGELIO MONTOYA","OFICIAL","3870058/3870112","2020","821723.996","1193449.687","POINT (-75.68827012638306 6.343401041925347)"
"Oficial - Sede Escuela","205001006526","20500100652602","105001026034","VEREDA SANTA CLARA AGUAS FRIAS (GUANTEROS)","Activo","INST EDUC MARINA ORTH","934","374","Oficial","SEC ESC AGUAS FRÍAS","OFICIAL","3412359","2020","825925.212","1181197.29","POINT (-75.6502899405568 6.232641108311236)"
"Oficial - Sede Principal","205001006526","20500100652601","205001006526","VEREDA AGUAS FRIAS","Activo","INST EDUC MARINA ORTH","934","373","Oficial","INST EDUC MARINA ORTH","OFICIAL","3412359-3415510","2020","826586.3034","1181159.8266","POINT (-75.64431754359522 6.23230335434545)"
"Oficial - Sede Principal","205001006232","20500100623201","205001006232","CR 131 65 07","Activo","INST EDUC SAN CRISTOBAL","936","372","Oficial","INST EDUC SAN CRISTOBAL","OFICIAL","4274239","2020","827450.0822","1186487.7521","POINT (-75.6365206683909 6.280471427984569)"
"Oficial - Sede Escuela","205001006224","20500100622402","205001008391","C SANTA ELENA VEREDA PIEDRAS BLANCAS","Activo","CENT EDUC PERMANENTE MAZO","925","371","Oficial","CENT EDUC PIEDRAS BLANCAS","OFICIAL","5513286","2020","842956.0472","1186174.8235","POINT (-75.49642632403508 6.277642827107432)"
"Oficial - Sede Principal","205001006224","20500100622401","205001006224","Corregimiento Santa Elena Vereda Mazo Zona de afluencia al Parque ArvI","Activo","CENT EDUC PERMANENTE MAZO","925","370","Oficial","CENT EDUC PERMANENTE MAZO","OFICIAL","5669390","2020","842564.2016","1183262.9828","POINT (-75.49996983994849 6.251318862678439)"
"Oficial - Sede Escuela","205001006119","20500100611903","205001020006","CORREGIMIENTO SANTA ELENA VEREDA EL CERRO","Activo","CENT EDUC JUAN ANDRES PATINO","925","369","Oficial","CENT EDUC EL CERRO","OFICIAL","5381830","2020","843618.3087","1177756.9852","POINT (-75.4904536339508 6.201540792882063)"
"Oficial - Sede Escuela","205001006119","20500100611902","205001008561","C SANTA ELENA VEREDA PIEDRA GORDA","Activo","CENT EDUC JUAN ANDRES PATINO","925","368","Oficial","CENT EDUC PIEDRA GORDA","OFICIAL","5669186","2020","842728.1529","1181577.8555","POINT (-75.49849055866787 6.236084333677257)"
"Oficial - Sede Principal","205001006119","20500100611901","205001006119","CORREGIMIENTO SANTA ELENA VEREDA BARRO BLANCO","Activo","CENT EDUC JUAN ANDRES PATINO","925","367","Oficial","CENT EDUC JUAN ANDRES PATINO","OFICIAL","5669138","2020","844780.3629","1181112.3383","POINT (-75.47995130580986 6.231873180334387)"
"Oficial - Sede Escuela","205001002768","20500100276805","205001001451","C S ANTONIO DE PRADO VEREDA QUEBRADA LARGA","Activo","CENT EDUC EL SALADO","937","366","Oficial","CENT EDUC QUEBRADA LARGA","OFICIAL","3028518","2020","821974.2882","1179774.684","POINT (-75.68597991636754 6.219773095792076)"
"Oficial - Sede Escuela","205001002768","20500100276804","205001025911","C SANTONIO DE PRADO VEREDA LA CABAÑA","Activo","CENT EDUC EL SALADO","937","365","Oficial","CENT EDUC POTRERITO","OFICIAL","2863725","2020","823991.518","1175682.3317","POINT (-75.66774939540322 6.182780170491641)"
"Oficial - Sede Escuela","205001002768","20500100276806","205001009681","C S ANTONIO DE PRADO VEREDA LA MONTAÑA","Activo","CENT EDUC EL SALADO","937","364","Oficial","CENT EDUC MONTAÑITA","OFICIAL","2860168","2020","823964.4658","1177219.0948","POINT (-75.66799645745954 6.196673185225235)"
"Oficial - Sede Escuela","205001002768","20500100276803","205001006216","C S ANTONIO DE PRADO VEREDA ASTILLERO","Activo","CENT EDUC EL SALADO","937","363","Oficial","CENT EDUC EL ASTILLERO","OFICIAL","2322109","2020","824105.383","1181970.7717","POINT (-75.66673175228989 6.239630830301413)"
"Oficial - Sede Escuela","205001002768","20500100276802","205001007611","C S ANTONIO DE PRADO VEREDA YARUMALITO","Activo","CENT EDUC EL SALADO","937","362","Oficial","CENT EDUC YARUMALITO","OFICIAL","3227231","2020","821101.3967","1181281.2115","POINT (-75.69386881010166 6.23339094552302)"
"Oficial - Sede Principal","205001002768","20500100276801","205001002768","CORREG SN ANTONIO DE PRADO","Activo","CENT EDUC EL SALADO","937","361","Oficial","CENT EDUC EL SALADO","OFICIAL","3373048","2020","823629.7613","1178786.7705","POINT (-75.67102283085119 6.21084511257166)"
"Oficial - Sede Principal","205001002199","20500100219901","205001002199","VEREDA EL LLANO","Activo","INST EDUC CARLOS ALBERTO CALDERON","936","360","Oficial","INST EDUC CARLOS ALBERTO CALDERON","OFICIAL","4273235","2020","825972.4275","1188061.544","POINT (-75.64987342805381 6.294697267316448)"
"Oficial - Sede Escuela","205001001966","20500100196607","205001019253","VEREDA LA SUCIA","Activo","CENT EDUC LA ALDEA","936","359","Oficial","CENT EDUC LEON ARANGO PAUCAR","OFICIAL","3870825","2020","819021.9095","1194880.2512","POINT (-75.7126898178748 6.356327744963266)"
"Oficial - Sede Escuela","205001001966","20500100196606","205001010248","VEREDA LA POTRERA","Activo","CENT EDUC LA ALDEA","936","358","Oficial","CENT EDUC LA POTRERA","OFICIAL","3870129","2020","820451.7988","1194901.7523","POINT (-75.69976909305367 6.356525584375849)"
"Oficial - Sede Escuela","205001001966","20500100196605","205001010841","VEREDA LA SUIZA","Activo","CENT EDUC LA ALDEA","936","357","Oficial","CENT EDUC LA SUIZA","OFICIAL","4463712","2020","819917.6234","1190967.0477","POINT (-75.70458644310816 6.320952745664662)"
"Oficial - Sede Escuela","205001001966","20500100196604","205001001931","VEREDA URQUITA","Activo","CENT EDUC LA ALDEA","936","356","Oficial","CENT EDUC LUIS MESA VILLA","OFICIAL","4461379","2020","820539.1991","1195906.9939","POINT (-75.69898168094876 6.365613643243596)"
"Oficial - Sede Escuela","205001001966","20500100196603","205001001940","VEREDA LA FRISOLA","Activo","CENT EDUC LA ALDEA","936","355","Oficial","CENT EDUC LA FRISOLA","OFICIAL","4463248","2020","820620.5385","1191994.0606","POINT (-75.69823756917754 6.330239068848979)"
"Oficial - Sede Escuela","205001001966","20500100196602","205001011384","VEREDA LA VOLCANA","Activo","CENT EDUC LA ALDEA","936","354","Oficial","CENT EDUC LA VOLCANA","OFICIAL","4463286","2020","821098.2569","1192256.2918","POINT (-75.69392161240185 6.332610835248055)"
"Oficial - Sede Escuela","105001010448","10500101044804","105001011975","CR 73 B 96 77","Activo","INST EDUC LA ESPERANZA","921","201","Oficial","SEC ESC LOS COMUNEROS","OFICIAL","2379548","2020","834076.6204","1187896.9753","POINT (-75.5766509000809 6.293216199965921)"
"Oficial - Sede Escuela","105001010448","10500101044803","105001007838","CR 74 B 93 58","Activo","INST EDUC LA ESPERANZA","921","200","Oficial","SEC ESC SAN FRANCISCO DE PAULA","OFICIAL","2370213","2020","833767.7946","1187529.1482","POINT (-75.57944108313359 6.289890800117258)"
"Oficial - Sede Escuela","105001010448","10500101044802","105001001058","CL 97 94 03","Activo","INST EDUC LA ESPERANZA","921","199","Oficial","SEC ESC REPUBLICA DE CUBA","OFICIAL","2374541","2020","834002.3779","1187992.5979","POINT (-75.57732170990838 6.294080657943704)"
"Oficial - Sede Principal","105001010448","10500101044801","105001010448","CR 73 B 96 09","Activo","INST EDUC LA ESPERANZA","921","198","Oficial","INST EDUC LA ESPERANZA","OFICIAL","4714835","2020","834023.1708","1187893.4894","POINT (-75.57713382244364 6.293184674802784)"
"Oficial - Sede Escuela","105001010367","10500101036702","105001007722","CR 65G 16A 12","Activo","INST EDUC SANTOS ANGELES CUSTODIOS","933","197","Oficial","SEC ESC JUAN PABLO II","OFICIAL","2356452","2020","833007.8212","1179929.2064","POINT (-75.58630468709919 6.221183511649535)"
"Oficial - Sede Principal","105001010367","10500101036701","105001010367","CL 16 A 65 G 4","Activo","INST EDUC SANTOS ANGELES CUSTODIOS","933","196","Oficial","INST EDUC SANTOS ANGELES CUSTODIOS","OFICIAL","2357397","2020","832962.0497","1179927.1387","POINT (-75.58671818031227 6.221164801721233)"
"Oficial - Sede Escuela","105001010111","10500101011102","105001019232","CL 104 E 74 109","Activo","INST EDUC MAESTRO FERNANDO BOTERO","921","195","Oficial","SEC ESC EL PEDREGAL","OFICIAL","4761516","2020","834516.8","1189001.1","POINT (-75.57267397700981 6.303198081108084)"
"Oficial - Sede Principal","105001010111","10500101011101","105001010111","CL 104 72 A 80","Activo","INST EDUC MAESTRO FERNANDO BOTERO","921","194","Oficial","INST EDUC MAESTRO FERNANDO BOTERO","OFICIAL","237 12 35","2020","834595.53","1188809.02","POINT (-75.57196260555912 6.301461597427572)"
"Oficial - Sede Escuela","105001009865","10500100986503","105001005428","CL 79 44 21","Activo","INST EDUC HERNAN TORO AGUDELO","916","193","Oficial","SEC ESC NUESTRA SEÑORA DE LAS NIEVES","OFICIAL","2136830","2020","836597.7699","1185517.5549","POINT (-75.55387248524268 6.271705134685118)"
"Oficial - Sede Escuela","105001009865","10500100986502","105001002721","CR 44 78 67","Activo","INST EDUC HERNAN TORO AGUDELO","916","192","Oficial","SEC ESC VICTOR GOMEZ RESTREPO","OFICIAL","2118250","2020","836647.3689","1185491.0184","POINT (-75.55342437638191 6.271465222680185)"
"Oficial - Sede Principal","105001009865","10500100986501","105001009865","CR 45 72 80","Activo","INST EDUC HERNAN TORO AGUDELO","916","191","Oficial","INST EDUC HERNAN TORO AGUDELO","OFICIAL","2136830","2020","836677.0652","1185542.6253","POINT (-75.55315606770782 6.271931767474394)"
"Oficial - Sede Escuela","105001009709","10500100970904","105001002950","CL 52 16 71","Activo","INST EDUC FELIX HENAO BOTERO","924","190","Oficial","SEC ESC MIGUEL DE AGUINAGA","OFICIAL","2691841","2020","837938.9587","1181628.761","POINT (-75.54175673745384 6.236548213686078)"
"Oficial - Sede Escuela","105001009709","10500100970903","105001000299","CL 52 23 114","Activo","INST EDUC FELIX HENAO BOTERO","924","189","Oficial","SEC ESC REPUBLICA DEL PERU","OFICIAL","2699584","2020","837370.3696","1182141.7963","POINT (-75.54689329116529 6.241186494665649)"
"Oficial - Sede Principal","105001009709","10500100970901","105001009709","CL 52 23 51","Activo","INST EDUC FELIX HENAO BOTERO","924","188","Oficial","INST EDUC FELIX HENAO BOTERO","OFICIAL","2260203","2020","837406.3319","1182089.378","POINT (-75.54656841641902 6.24071259735922)"
"Oficial - Sede Principal","105001009695","10500100969501","105001009695","CL 82 50 C 10","Activo","INST EDUC SAN JUAN BOSCO","917","187","Oficial","INST EDUC SAN JUAN BOSCO","OFICIAL","2120355","2020","835788.0701","1185975.4044","POINT (-75.56118788374185 6.275844411849863)"
"Oficial - Sede Escuela","105001009652","10500100965202","105001010995","CL 81 40 46","Activo","INST EDUC SAN LORENZO DE ABURRA","916","186","Oficial","SEC ESC SAN LORENZO DE ABURRA","OFICIAL","2118231","2020","837075.5732","1185646.5676","POINT (-75.54955562228116 6.272871362525233)"
"Oficial - Sede Principal","105001009652","10500100965201","105001009652","CR 39 80 33","Activo","INST EDUC SAN LORENZO DE ABURRA","916","185","Oficial","INST EDUC SAN LORENZO DE ABURRA","OFICIAL","2331978","2020","837157.35","1185537.14","POINT (-75.5488168187578 6.27188206348562)"
"Oficial - Sede Principal","105001008486","10500100848601","105001008486","CL 6 SUR 79 195","Activo","INST EDUC CAPILLA DEL ROSARIO","935","184","Oficial","INST EDUC CAPILLA DEL ROSARIO","OFICIAL","3410913","2020","831218.983","1178187.5631","POINT (-75.60246370996491 6.205437332255321)"
"Oficial - Sede Principal","105001000493","10500100049301","105001008451","CR 82 A 21 15","Activo","INST EDUC RAMON GIRALDO CEBALLOS","934","183","Oficial","INST EDUC RAMON GIRALDO CEBALLOS","OFICIAL","2384352-3411830","2020","831043.22","1180535.99","POINT (-75.60405305387722 6.226668102375061)"
"Oficial - Sede Escuela","105001008389","10500100838902","105001001333","CR 32 32 A 57","Activo","INST EDUC LORETO-GABRIELA GOMEZ CARVAJAL","926","182","Oficial","SEC ESC MERCEDES YEPES ISAZA","OFICIAL","2396564","2020","835903.45","1181011.18","POINT (-75.56014585230335 6.2309654761288)"
"Oficial - Sede Principal","105001008389","10500100838901","105001008389","CR 32 34 06","Activo","INST EDUC LORETO-GABRIELA GOMEZ CARVAJAL","926","181","Oficial","INST EDUC LORETO-GABRIELA GOMEZ CARVAJAL","OFICIAL","2393159","2020","835936.35","1181091.38","POINT (-75.55984862541882 6.231690519159272)"
"Oficial - Sede Principal","105001008249","10500100824901","105001008249","CR 86 77AB 53","Activo","INST EDUC BELLO HORIZONTE","922","180","Oficial","INST EDUC BELLO HORIZONTE","OFICIAL","2346584","2020","832515.9","1186691.64","POINT (-75.59075164461686 6.282318898298637)"
"Regimen Especial","105001008192","10500100819201","105001008192","CR 42A 48 23","Inactivo","COL NOCTURNO DE BACHILLERATO UNIVERSIDAD DE ANTIOQUIA","928","179","Oficial","COL NOCTURNO DE BACHILLERATO UNIVERSIDAD DE ANTIOQUIA","REGIMEN ESPECIAL","2199901","2020","835570.0263","1182584.6822","POINT (-75.56315796927352 6.245190695810281)"
"Oficial - Sede Escuela","105001003131","10500100313102","105001018775","CR 52  99 24","Activo","INST EDUC REPUBLICA DE HONDURAS","915","178","Oficial","SEC ESC MUNICIPAL LA ROSA","OFICIAL","5214683","2020","835735.5","1187843.12","POINT (-75.56166274076547 6.292729443936007)"
"Oficial - Sede Principal","105001003131","10500100313101","105001003131","CR 50 B 97 A 30","Activo","INST EDUC REPUBLICA DE HONDURAS","915","177","Oficial","INST EDUC REPUBLICA DE HONDURAS","OFICIAL","2360743/2585778","2020","835960.3","1187641.76","POINT (-75.55963166785608 6.290909038352301)"
"Oficial - Sede Principal","105001007978","10500100797801","105001007978","CL 97 A 50AA 49","Activo","INST EDUC PABLO NERUDA","915","176","Oficial","INST EDUC PABLO NERUDA","OFICIAL","2367211","2020","835934.11","1187629.47","POINT (-75.55986829745093 6.290797933265152)"
"Cobertura Contratada","105001007919","10500100791901","105001007919","CR 30 100 B 30","Activo","COL SAGRADA FAMILIA ALDEA PABLO VI","914","175","No Oficial","COL SAGRADA FAMILIA ALDEA PABLO VI","COBERTURA CONTRATADA","5290009","2020","837922.1231","1187412.5038","POINT (-75.54190654642791 6.288835980158593)"
"Oficial - Sede Principal","105001007889","10500100788901","105001007889","CL 104CC 80 03","Activo","INST EDUC JUVENIL NUEVO FUTURO","921","174","Oficial","INST EDUC JUVENIL NUEVO FUTURO","OFICIAL","2673506","2020","834029.64","1189260.95","POINT (-75.57707566089513 6.305547164240547)"
"Oficial - Sede Principal","105001007439","10500100743901","105001007439","CR 67 95 118","Activo","INST EDUC PEDRO CLAVER AGUIRRE","920","173","Oficial","INST EDUC PEDRO CLAVER AGUIRRE","OFICIAL","2372482","2020","834658.6955","1187598.8685","POINT (-75.5713917530822 6.290521265063568)"
"Oficial - Sede Principal","105001007421","10500100742101","105001007421","CR 58 7 157","Activo","INST EDUC OCTAVIO CALDERON MEJIA","933","172","Oficial","INST EDUC OCTAVIO CALDERON MEJIA","OFICIAL","2554257","2020","833168.947","1179240.145","POINT (-75.58484886194694 6.214954129032204)"
"Oficial - Sede Principal","105001007218","10500100721801","105001007218","CL 103 33 D 75","Activo","INST EDUC MARIA DE LOS ANGELES CANO MARQUEZ","914","171","Oficial","INST EDUC MARIA DE LOS ANGELES CANO MARQUEZ","OFICIAL","5287740/5289494","2020","837634.134","1187806.5516","POINT (-75.54450839954893 6.292398464800923)"
"Oficial - Sede Escuela","105001001881","10500100188103","105001018872","CR 108 39 D 07","Activo","INST EDUC CARLOS VIECO ORTIZ","931","170","Oficial","SEC ESC MUNICIPAL SAN JAVIER","OFICIAL","2533170","2020","829108.7544","1183479.8058","POINT (-75.6215318120978 6.253279997563356)"
"Oficial - Sede Principal","105001001881","10500100188101","105001001881","CL 40 105 36","Activo","INST EDUC CARLOS VIECO ORTIZ","931","169","Oficial","INST EDUC CARLOS VIECO ORTIZ","OFICIAL","2532504","2020","829286.0689","1183629.8269","POINT (-75.61993001959729 6.254636428508292)"
"Oficial - Sede Escuela","105001001881","10500100188102","105001005711","CL 42 105 42","Activo","INST EDUC CARLOS VIECO ORTIZ","931","168","Oficial","SEC ESC JUAN DE DIOS ARANZAZU","OFICIAL","2530160","2020","829266.4062","1183734.3705","POINT (-75.62010776040121 6.255581533347482)"
"Oficial - Sede Principal","105001007188","10500100718801","105001007188","CR 95 42C 02","Activo","INST EDUC BENEDIKTA ZUR NIEDEN","930","167","Oficial","INST EDUC BENEDIKTA ZUR NIEDEN","OFICIAL","2530077","2020","830047.2313","1183562.1894","POINT (-75.61305328218229 6.254025626106604)"
"Oficial - Sede Principal","105001007111","10500100711101","105001007111","CL 103 EE 63 D 185","Activo","INST EDUC SEBASTIAN DE BELALCAZAR","919","166","Oficial","INST EDUC SEBASTIAN DE BELALCAZAR","OFICIAL","2674506/2672090","2020","835763.2","1188139.38","POINT (-75.56141245061158 6.295407772326585)"
"Oficial - Sede Escuela","105001006980","10500100698004","105001007609","CR 89A 47B 39","Activo","INST EDUC CONCEJO DE MEDELLIN","930","165","Oficial","SEC ESC CLODOMIRO RAMIREZ","OFICIAL","2344598","2020","830842.7531","1183961.9184","POINT (-75.60586647232856 6.257639971642837)"
"Oficial - Sede Principal","105001006556","10500100655601","105001006556","CL 49 96 A 11","Activo","INST EDUC JUAN XXIII","930","164","Oficial","INST EDUC JUAN XXIII","OFICIAL","4461100","2020","830096.5332","1184436.1374","POINT (-75.61260858413779 6.261926568239212)"
"Oficial - Sede Escuela","105001006980","10500100698002","105001002330","CR 86 45B 17","Activo","INST EDUC CONCEJO DE MEDELLIN","930","163","Oficial","SEC ESC PICHINCHA","OFICIAL","4119245","2020","831138.1372","1183681.6416","POINT (-75.60319764054132 6.255106337806295)"
"Oficial - Sede Principal","105001006980","10500100698001","105001006980","CR 82 47 A 65","Activo","INST EDUC CONCEJO DE MEDELLIN","930","162","Oficial","INST EDUC CONCEJO DE MEDELLIN","OFICIAL","4119115","2020","831440.3","1184048.26","POINT (-75.60046798842339 6.258420931989055)"
"Oficial - Sede Escuela","105001006718","10500100671804","105001019437","CL 126 51 09","Activo","INST EDUC ASIA IGNACIANA","915","161","Oficial","SEC PREESC EL PLAYON","OFICIAL","4620818","2020","836511.3598","1189316.9033","POINT (-75.5546525064314 6.306053049946048)"
"Oficial - Sede Escuela","105001006718","10500100671803","105001003352","CL 123  51A 11","Activo","INST EDUC ASIA IGNACIANA","915","160","Oficial","SEC ESC ASIA IGNACIANA","OFICIAL","4612580","2020","836511.3598","1189316.9033","POINT (-75.5546525064314 6.306053049946048)"
