"id_caso","id_caso_relacionado","a_o","mes","d_a","c_digo_dane_de_municipio","municipio","departamento","regi_n","modalidad","iniciativa","tipo_de_unidad_atacada","grupo_armado_1","descripci_n_grupo_armado","grupo_armado_2","descripci_n_grupo_armado_1","grupo_armado_3","descripci_n_grupo_armado_2","lesionados_civiles","grupo_al_que_pertenecen_los","capturados","lesionados_combatientes","militares","polic_as","otras_fuerzas_armadas","agentes_del_estado_sin","total_agentes_del_estado","guerrilleros","paramilitares","grupos_posdesmovilizaci_n","combatientes_sin_informaci","otros_grupos_armados","total_combatientes_de_grupos","total_combatientes","personas_sin_informaci_n","total_civiles","ventaja_militar","total_de_v_ctimas_del_caso","latitud_longitud"
"10476",,"1996","8","30","20250","EL PASO","CESAR","SERRANIA DEL PERIJA","ATAQUE A INSTALACIÓN DE LAS FUERZAS ARMADAS ESTATALES","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","2","0","0","2","0","0","0","0","0","0","2","0","0","GRUPOS ARMADOS ORGANIZADOS","2","POINT (-73.7417884838 9.668470391)"
"10477",,"1996","8","30","68276","FLORIDABLANCA","SANTANDER","PROVINCIA DE SOTO","OPERACIÓN MILITAR","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","NO IDENTIFICADA",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.0990326168 7.0723604029)"
"10478",,"1996","8","31","25535","PASCA","CUNDINAMARCA","SUMAPAZ","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","2","0","0","0","2","3","0","0","0","0","3","5","0","0","FUERZAS ARMADAS ESTATALES","5","POINT (-74.3054599341 4.3098544118)"
"10479",,"1996","8","31","68081","BARRANCABERMEJA","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-73.5545671741 7.1330049026)"
"1048",,"1966","7","14","73622","RONCESVALLES","TOLIMA","SUR DEL TOLIMA","HOSTIGAMIENTO","FUERZAS ARMADAS ESTATALES","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0","BANDOLERISMO","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-75.6060023252 4.0115977598)"
"10480",,"1996","8","31","19698","SANTANDER DE QUILICHAO","CAUCA","NORTE DEL CAUCA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","2","0","0","0","2","1","0","0","0","0","1","3","0","0","GRUPOS ARMADOS ORGANIZADOS","3","POINT (-76.4853702902 3.0160539008)"
"10481",,"1996","8","31","5837","TURBO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-76.6322473006 7.9968979535)"
"10482",,"1996","8","31","5172","CHIGORODO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.6812163995 7.6663004388)"
"10483",,"1996","8","31","54518","PAMPLONA","NORTE DE SANTANDER","SUROCCIDENTE DE NORTE DE SANTANDER","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-72.6476814357 7.3728501803)"
"10484",,"1996","8","31","81794","TAME","ARAUCA","SARARE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-71.7586108633 6.4493794856)"
"10485",,"1996","8","31","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.4990501608 7.3919119442)"
"10486",,"1996","8","31","5360","ITAGUI","ANTIOQUIA","VALLE DE ABURRA","COMBATE Y/O CONTACTO ARMADO","SIN INFORMACIÓN","SIN INFORMACIÓN","OTRO ¿CUÁL?","NO APLICA","DESCONOCIDO","NO APLICA",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","SIN INFORMACIÓN","1","POINT (-75.6143587142 6.1695976289)"
"10487",,"1996","9","1","85015","CHAMEZA","CASANARE","PIEDEMONTE LLANERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0","ELN","2","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-72.8702355842 5.2143117495)"
"10488",,"1996","9","1","23807","TIERRALTA","CORDOBA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","DISIDENCIA EPL",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-76.2354003191 7.8880342985)"
"10489",,"1996","9","1","19698","SANTANDER DE QUILICHAO","CAUCA","NORTE DEL CAUCA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0","FARC","1","0","0","0","0","0","0","3","0","0","0","0","3","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-76.4853702902 3.0160539008)"
"1049",,"1966","7","26","0","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","5","0","0","0","5","0","0","0","0","0","0","5","0","0","GRUPOS ARMADOS ORGANIZADOS","5","POINT (-72 4)"
"10490",,"1996","9","1","5837","TURBO","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.7291584376 8.089116411)"
"10491",,"1996","9","2","85279","RECETOR","CASANARE","PIEDEMONTE LLANERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0","FARC","2","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-72.7611460564 5.2294936483)"
"10492",,"1996","9","2","68081","BARRANCABERMEJA","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.8499569753 7.064963864)"
"10493",,"1996","9","2","15244","EL COCUY","BOYACA","ALTIPLANO CUNDIBOYACENSE","HOSTIGAMIENTO","NINGUNO","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NINGUNO","0","POINT (-72.4447293162 6.4077162316)"
"10494",,"1996","9","3","54518","PAMPLONA","NORTE DE SANTANDER","SUROCCIDENTE DE NORTE DE SANTANDER","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","6","3","0","0","0","3","0","0","0","0","0","0","3","0","0","GRUPOS ARMADOS ORGANIZADOS","3","POINT (-72.6476814357 7.3728501803)"
"10495",,"1996","9","3","68655","SABANA DE TORRES","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.4445103841 7.4163632291)"
"10496",,"1996","9","3","85010","AGUAZUL","CASANARE","PIEDEMONTE LLANERO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-72.4585237212 5.1006753412)"
"10497",,"1996","9","3","41359","ISNOS","HUILA","SUR DEL HUILA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-76.2176374469 1.9294670602)"
"10498",,"1996","9","3","54223","CUCUTILLA","NORTE DE SANTANDER","CENTRO DE NORTE DE SANTANDER","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-72.7725719062 7.5389871372)"
"10499",,"1996","9","4","85010","AGUAZUL","CASANARE","PIEDEMONTE LLANERO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","2","0","0","2","0","0","0","0","0","0","2","0","2","GRUPOS ARMADOS ORGANIZADOS","4","POINT (-72.5463002643 5.1726907655)"
"105",,"0","0","0","47001","SANTA MARTA","MAGDALENA","SIERRA NEVADA DE SANTA MARTA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","POLICÍA NACIONAL","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC",,,"0",,"0","0","0","2","0","0","2","0","0","0","0","0","0","2","0","0","GRUPOS ARMADOS ORGANIZADOS","2","POINT (-74.1908941206 11.2294335041)"
"1050",,"1966","7","27","73000","SIN INFORMACION","TOLIMA",,"COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0","BANDOLEROS","2","1","1","0","0","0","1","0","0","0","0","2","2","3","0","0","FUERZAS ARMADAS ESTATALES","3","POINT (-72 5.3008119038)"
"10500",,"1996","9","5","11001","BOGOTA, D.C.","BOGOTA, D. C.","AREA METROPOLITANA DE BOGOTA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","UNIDAD ESTACIONADA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GRUPO ARMADO NO IDENTIFICADO","NO APLICA",,,"0",,"4","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-74.1073590032 4.6501730303)"
"10501",,"1996","9","6","95001","SAN JOSE DEL GUAVIARE","GUAVIARE","ARIARI GUAYABERO","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","UNIDAD ESTACIONADA","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","10","24","0","0","0","24","30","0","0","0","0","30","54","0","1","GRUPOS ARMADOS ORGANIZADOS","55","POINT (-72.9316183545 2.4649994252)"
"10502",,"1996","9","6","25793","TAUSA","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","5","0","0","5","0","0","0","0","0","0","5","0","0","GRUPOS ARMADOS ORGANIZADOS","5","POINT (-73.8864726745 5.1965550395)"
"10503","CR039174","1996","9","6","25793","TAUSA","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","EMBOSCADA","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","4","0","0","4","0","0","0","0","0","0","4","0","0","GRUPOS ARMADOS ORGANIZADOS","4","POINT (-73.8864726745 5.1965550395)"
"10504",,"1996","9","8","50313","GRANADA","META","ARIARI GUAYABERO","HOSTIGAMIENTO","NINGUNO","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NINGUNO","0","POINT (-73.7057153275 3.5466947237)"
"10505",,"1996","9","8","41799","TELLO","HUILA","NORTE DEL HUILA","COMBATE Y/O CONTACTO ARMADO","SIN INFORMACIÓN","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SIN INFORMACIÓN","0","POINT (-75.1387730361 3.067538095)"
"10506",,"1996","9","8","41359","ISNOS","HUILA","SUR DEL HUILA","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-76.2176374469 1.9294670602)"
"10507",,"1996","9","9","44874","VILLANUEVA","LA GUAJIRA","SERRANIA DEL PERIJA","HOSTIGAMIENTO","SIN INFORMACIÓN","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","DESCONOCIDO","NO APLICA",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SIN INFORMACIÓN","0","POINT (-72.9776227799 10.6088116901)"
"10508",,"1996","9","9","13458","MONTECRISTO","BOLIVAR","LA MOJANA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0","ELN","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-74.4963857257 8.2530455917)"
"10509",,"1996","9","9","73168","CHAPARRAL","TOLIMA","SUR DEL TOLIMA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-75.4807430536 3.7230683757)"
"1051",,"1966","7","27","25377","LA CALERA","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-73.9697449587 4.7203445215)"
"10510",,"1996","9","9","68615","RIONEGRO","SANTANDER","MAGDALENA MEDIO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-73.1501469118 7.2650104862)"
"10511",,"1996","9","10","20228","CURUMANI","CESAR","SERRANIA DEL PERIJA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.5409865164 9.2018105922)"
"10512",,"1996","9","10","54810","TIBU","NORTE DE SANTANDER","CATATUMBO","HOSTIGAMIENTO","SIN INFORMACIÓN","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SIN INFORMACIÓN","0","POINT (-72.8997210617 8.9982784918)"
"10513",,"1996","9","10","13600","RIO VIEJO","BOLIVAR","MAGDALENA MEDIO","HOSTIGAMIENTO","SIN INFORMACIÓN","SIN INFORMACIÓN","AGENTE DEL ESTADO","ARMADA NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SIN INFORMACIÓN","0","POINT (-73.8399454858 8.5876277118)"
"10514",,"1996","9","11","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-73.4110239344 6.8803829351)"
"10515","CR011111","1996","9","11","19142","CALOTO","CAUCA","NORTE DEL CAUCA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-76.4084870416 3.0340707783)"
"10516",,"1996","9","12","5147","CAREPA","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-76.5562285325 7.7457797342)"
"10517",,"1996","9","12","76364","JAMUNDI","VALLE DEL CAUCA","SUR DEL VALLE","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0","ELN","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","FUERZAS ARMADAS ESTATALES","0","POINT (-76.5424587285 3.2622757602)"
"10518",,"1996","9","12","68573","PUERTO PARRA","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-74.0560942894 6.6508067021)"
"10519",,"1996","9","12","68689","SAN VICENTE DE CHUCURI","SANTANDER","MAGDALENA MEDIO","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.4110239344 6.8803829351)"
"1052",,"1966","7","29","68081","BARRANCABERMEJA","SANTANDER","MAGDALENA MEDIO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0",,"0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.8499569753 7.064963864)"
"10520",,"1996","9","12","76364","JAMUNDI","VALLE DEL CAUCA","SUR DEL VALLE","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-76.6260273879 3.2690272568)"
"10521",,"1996","9","13","5480","MUTATA","ANTIOQUIA","URABA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","2","3","0","0","0","3","4","0","0","0","0","4","7","0","0","FUERZAS ARMADAS ESTATALES","7","POINT (-76.4358754017 7.2428750572)"
"10522",,"1996","9","13","5854","VALDIVIA","ANTIOQUIA","NORTE DE ANTIOQUIA","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","ELN",,,"0",,"0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","FUERZAS ARMADAS ESTATALES","1","POINT (-75.3874207862 7.2949178968)"
"10523",,"1996","9","13","5148","EL CARMEN DE VIBORAL","ANTIOQUIA","ORIENTE ANTIOQUEÑO","COMBATE Y/O CONTACTO ARMADO","FUERZAS ARMADAS ESTATALES","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","DISIDENCIA EPL",,,"0",,"0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","FUERZAS ARMADAS ESTATALES","2","POINT (-75.3353624585 6.0845515156)"
"10524",,"1996","9","13","5001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","HOSTIGAMIENTO","NINGUNO","UNIDAD FIJA","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","DESCONOCIDO","NO APLICA",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","NINGUNO","1","POINT (-75.581713332 6.246715564)"
"10525",,"1996","9","14","25095","BITUIMA","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","COMBATE Y/O CONTACTO ARMADO","GRUPOS ARMADOS ORGANIZADOS","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-74.5396189325 4.8722343385)"
"10526",,"1996","9","14","41006","ACEVEDO","HUILA","SUR DEL HUILA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","GRUPOS ARMADOS ORGANIZADOS","2","POINT (-75.8885315631 1.8052632275)"
"10527",,"1996","9","14","41006","ACEVEDO","HUILA","SUR DEL HUILA","COMBATE Y/O CONTACTO ARMADO","OTRO","SIN INFORMACIÓN","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","2","0","0","0","2","2","0","0","0","0","2","4","0","0","OTRO","4","POINT (-75.8885315631 1.8052632275)"
"10528","CR020542","1996","9","14","54810","TIBU","NORTE DE SANTANDER","CATATUMBO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-72.7359186314 8.6395488525)"
"10529",,"1996","9","14","5040","ANORI","ANTIOQUIA","NORDESTE ANTIOQUEÑO","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","ELN",,,"2",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GRUPOS ARMADOS ORGANIZADOS","0","POINT (-75.1483484246 7.0747076685)"
"1053",,"1966","8","0","20621","LA PAZ","CESAR","SERRANIA DEL PERIJA","HOSTIGAMIENTO","GRUPOS ARMADOS ORGANIZADOS","UNIDAD EN MOVIMIENTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","BANDOLERISMO","NO IDENTIFICADO",,,"0",,"0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","GRUPOS ARMADOS ORGANIZADOS","1","POINT (-73.1713629126 10.3874895364)"
"10530",,"1996","9","14","50568","PUERTO GAITAN","META","ALTILLANURA","HOSTIGAMIENTO","NINGUNO","UNIDAD FIJA","AGENTE DEL ESTADO","POLICÍA NACIONAL","GUERRILLA","FARC",,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NINGUNO","0","POINT (-72.0830789361 4.3144874554)"
