"id","anio","departame_nombre","institucion","municipio_nombre","contacto","telefono","movil","direccion","email","num_cat","num_sens","fecha_de_cargue","id_indicador","inversion","fecha_vigencia","meta_nacional","municipio_cod"
,"2019","AMAZONAS","SAN JUAN BOSCO","LETICIA",,,,,,,"120","2019-12-31",,"418484,4000","2019-12-31",,"91001"
,"2016","NACIONAL","JOSER MARIA CORDOBA","NACIONAL",,"7672197","3218510037",,,"1","98","2016-12-31",,"830492,8344","2016-12-31","900000","0"
,"2018","ANTIOQUIA","I.E EDUARDO ESPITIA ROMERO","NECOCLI",,"3137631460",,"calle 57 N� 44-50",,"1","123","2018-12-31",,"481910,3978","2018-12-31","900000","05490"
,"2018","ANTIOQUIA","I.E EDUARDO ESPITIA ROMERO","NECOCLI",,"3137631460",,"calle 57 N� 44-50",,"1","123","2018-12-31",,"481910,3978","2018-12-31","900000","05490"
,"2019","CASANARE","LUIS HERNANDEZ VARGAS","YOPAL",,,,,,,"93","2019-12-31",,"324325,4100","2019-12-31",,"85001"
,"2019","ANTIOQUIA","COL FEDERICO OZANAM","MEDELLIN",,,,,,,"118","2019-12-31",,"411509,6600","2019-12-31",,"05001"
,"2016","HUILA","COLEGIO ADVENTISTA","NEIVA",,"8746000","3102745716",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","41001"
,"2018","CESAR","GUILLERMO LE�N VALENCIA","AGUACHICA",,"3156800589",,"carrera 15 #  3 - 64",,"1","110","2018-12-31",,"430976,7785","2018-12-31","900000","20011"
,"2018","CAQUETA","JORGE ABEL MOLINA","EL DONCELLO",,"3112301068",,"calle 5 N� 6 - 05",,"1","53","2018-12-31",,"207652,4478","2018-12-31","900000","18247"
,"2018","CAQUETA","JORGE ABEL MOLINA","EL DONCELLO",,"3112301068",,"calle 5 N� 6 - 05",,"1","53","2018-12-31",,"207652,4478","2018-12-31","900000","18247"
,"2019","CALDAS","IE CA�AVERAL","VICTORIA",,,,,,,"66","2019-12-31",,"230166,4200","2019-12-31",,"17867"
,"2014","CESAR","IE FRANCISCO MOLINA SANCHEZ","VALLEDUPAR",,,"3135017835","IE FRANCISCO MOLINA SANCHEZ",,"1","180","2014-12-31",,"238156,1422","2014-12-31","900000","20001"
,"2014","NORTE DE SANTANDER","COLEGIO LA SALLE","CUCUTA",,,"3133920340","COLEGIO LA SALLE",,"1","150","2014-12-31",,"198463,4518","2014-12-31","900000","54001"
,"2015","CUNDINAMARCA","Zambrano Sena y Colegio seminario San Juan Apostol","FACATATIVA",,,"3138530646",,,"1","200","2015-12-31",,"673885,4088","2015-12-31","900000","25269"
,"2018","BOGOTA","COLEGIO PSICOPEDAG�GICO LA ACACIA","BOGOTA, D.C.",,"3102141193",,"transversal 19 B Bis # 63 - 22",,"1","124","2018-12-31",,"485828,3685","2018-12-31","900000","11001"
,"2019","CAQUETA","I.E. LA SALLE","FLORENCIA",,,,,,,"171","2019-12-31",,"596340,2700","2019-12-31",,"18001"
,"2018","SANTANDER","COLEGIO INDUSTRIAL","BARRANCABERMEJA",,"3138051117",,"CALLE 48 # 22 - 102",,"1","160","2018-12-31",,"626875,3142","2018-12-31","900000","68081"
,"2016","RISARALDA","JUAN MANUEL GONZALEZ","DOSQUEBRADAS",,"3304720","3304720",,,"1","120","2016-12-31",,"1016930,0013","2016-12-31","900000","66170"
,"2018","QUINDIO","JOS� MAR�A C�RDOBA","CORDOBA",,,,"CARRERA 9 # 10 - 02",,"1","48","2018-12-31",,"188062,5942","2018-12-31","900000","63212"
,"2018","CALDAS","ENAE","MANIZALES",,"8872342",,"Carrera 24A # 70-02",,"1","72","2018-12-31",,"282093,8914","2018-12-31","900000","17001"
,"2018","CALDAS","ENAE","MANIZALES",,"8872342",,"Carrera 24A # 70-02",,"1","72","2018-12-31",,"282093,8914","2018-12-31","900000","17001"
,"2018","CALDAS","ENAE","MANIZALES",,"8872342",,"Carrera 24A # 70-02",,"1","72","2018-12-31",,"282093,8914","2018-12-31","900000","17001"
,"2018","CALDAS","ENAE","MANIZALES",,"8872342",,"Carrera 24A # 70-02",,"1","72","2018-12-31",,"282093,8914","2018-12-31","900000","17001"
,"2016","NORTE DE SANTANDER","COLEGIO EMILIANO SANTIAGO QUINTERO","TIBU",,"5662039","3045913055",,,"1","98","2016-12-31",,"830492,8344","2016-12-31","900000","54810"
,"2018","QUINDIO","LAURA VICU�A","ARMENIA",,"7379090",,"MZ 11A #1 BOSQUE DE PINARES",,"1","111","2018-12-31",,"434894,7492","2018-12-31","900000","63001"
,"2018","QUINDIO","LAURA VICU�A","ARMENIA",,"7379090",,"MZ 11A #1 BOSQUE DE PINARES",,"1","111","2018-12-31",,"434894,7492","2018-12-31","900000","63001"
,"2017","CAUCA","COLEGIO SAN AGUSTIN","POPAYAN",,"3113410279","3113410279",,,"2","218","2017-12-31",,"1084554,1305","2017-12-31","900000","19001"
,"2016","NORTE DE SANTANDER","INSTITUTO ADVENTISTA DE CUCUTA","CUCUTA",,"5818909","3163028252",,,"1","120","2016-12-31",,"1016930,0013","2016-12-31","900000","54001"
,"2016","NORTE DE SANTANDER","INSTITUTO ADVENTISTA DE CUCUTA","CUCUTA",,"5818909","3163028252",,,"1","120","2016-12-31",,"1016930,0013","2016-12-31","900000","54001"
,"2019","CALDAS","IE BERL�N","SAMANA",,,,,,,"54","2019-12-31",,"188317,9800","2019-12-31",,"17662"
,"2016","QUINDIO","I.E. LUIS ARANGO C","LA TEBAIDA",,"7542498","3105393566",,,"1","72","2016-12-31",,"610158,0007","2016-12-31","900000","63401"
,"2017","QUINDIO","POLICARPA","LA TEBAIDA",,"3104045072","3104045072",,,"6","600","2017-12-31",,"2985011,3686","2017-12-31","900000","63401"
,"2019","AMAZONAS","SAGRADO CORAZON DE JESUS","LETICIA",,,,,,,"115","2019-12-31",,"401047,5500","2019-12-31",,"91001"
,"2014","BOGOTA","COLEGIO COLSUBSIDIO LAS MERCEDES IED","BOGOTA, D.C.",,,"3173165028","COLEGIO COLSUBSIDIO LAS MERCEDES IED",,"2","430","2014-12-31",,"568928,5619","2014-12-31","900000","11001"
,"2014","CAUCA","FRANCISCO DE PAULA SANTANDER","POPAYAN",,,,"FRANCISCO DE PAULA SANTANDER",,"2","300","2014-12-31",,"396926,9037","2014-12-31","900000","19001"
,"2014","CORDOBA","NORMAL SUPERIOR","SAHAGUN",,,"3014315821","NORMAL SUPERIOR",,"1","150","2014-12-31",,"198463,4518","2014-12-31","900000","23660"
,"2019","ANTIOQUIA","COLEGIO PARROQUIAL EMAUS","MEDELLIN",,,,,,,"242","2019-12-31",,"843943,5400","2019-12-31",,"05001"
,"2014","VALLE DEL CAUCA","ITI CARLOS SARMIENTO LORA","YUMBO",,,,"ITI CARLOS SARMIENTO LORA",,"1","20","2014-12-31",,"26461,7935","2014-12-31","900000","76892"
,"2014","VALLE DEL CAUCA","ITI CARLOS SARMIENTO LORA","YUMBO",,,,"ITI CARLOS SARMIENTO LORA",,"1","20","2014-12-31",,"26461,7935","2014-12-31","900000","76892"
,"2014","RISARALDA","UNITECNICA","QUINCHIA",,,,"UNITECNICA",,"1","103","2014-12-31",,"136278,2369","2014-12-31","900000","66594"
,"2019","TOLIMA","I.E ANCHIQUE","NATAGAIMA",,,,,,,"115","2019-12-31",,"401047,5500","2019-12-31",,"73483"
,"2019","BOYACA","IE SAN PEDRO CLAVER","PUERTO BOYACA",,,,,,,"114","2019-12-31",,"397560,1800","2019-12-31",,"15572"
,"2018","ANTIOQUIA","I.E Fernando V�lez","BELLO",,"4518112",,"Carrera 58a # 52c 135",,"1","75","2018-12-31",,"293847,8035","2018-12-31","900000","05088"
,"2018","ANTIOQUIA","I.E Fernando V�lez","BELLO",,"4518112",,"Carrera 58a # 52c 135",,"1","75","2018-12-31",,"293847,8035","2018-12-31","900000","05088"
,"2018","ANTIOQUIA","I.E Fernando V�lez","BELLO",,"4518112",,"Carrera 58a # 52c 135",,"1","75","2018-12-31",,"293847,8035","2018-12-31","900000","05088"
,"2018","ANTIOQUIA","I.E Fernando V�lez","BELLO",,"4518112",,"Carrera 58a # 52c 135",,"1","75","2018-12-31",,"293847,8035","2018-12-31","900000","05088"
,"2018","ANTIOQUIA","I.E Fernando V�lez","BELLO",,"4518112",,"Carrera 58a # 52c 135",,"1","75","2018-12-31",,"293847,8035","2018-12-31","900000","05088"
,"2018","ANTIOQUIA","I.E Fernando V�lez","BELLO",,"4518112",,"Carrera 58a # 52c 135",,"1","75","2018-12-31",,"293847,8035","2018-12-31","900000","05088"
,"2014","SANTANDER","II FRANCISCO SERRANO MU�OZ SDE A","GIRON",,,,"II FRANCISCO SERRANO MU�OZ SDE A",,"3","27","2014-12-31",,"35723,4213","2014-12-31","900000","68307"
,"2015","CORDOBA","INEBA","TIERRALTA",,,"3106323290",,,"5","600","2015-12-31",,"2021656,2265","2015-12-31","900000","23807"
,"2014","NORTE DE SANTANDER","INSTITUCI�N EDUCATIVA SAN MIGUEL","LABATECA",,,"3123785025","INSTITUCI�N EDUCATIVA SAN MIGUEL",,"2","400","2014-12-31",,"529235,8716","2014-12-31","900000","54377"
,"2017","LA GUAJIRA","REMEDIOS SOLANO","EL MOLINO",,"3015185729","3015185729",,,"5","300","2017-12-31",,"1492505,6843","2017-12-31","900000","44110"
,"2018","TOLIMA","I.E RAFAEL URIBE URIBE","ESPINAL",,"3207683375",,"Manzana 2 25 Barrio Balkanes",,"1","101","2018-12-31",,"395715,0421","2018-12-31","900000","73268"
,"2014","CORDOBA","COLEGIO MILITAR ALMIRANTE COLON","CERETE",,,"3143286001","COLEGIO MILITAR ALMIRANTE COLON",,"3","450","2014-12-31",,"595390,3555","2014-12-31","900000","23162"
,"2016","VALLE DEL CAUCA","COLEGIO AMERICANO","CALI",,"3211000",,,,"16","2075","2016-12-31",,"17584414,6061","2016-12-31","900000","76001"
,"2015","VALLE DEL CAUCA","PVD Rigoberta Mench�","CALI",,,"3165055695",,,"1","200","2015-12-31",,"673885,4088","2015-12-31","900000","76001"
,"2019","NORTE DE SANTANDER","COLEGIO LA SALLE","OCA�A",,,,,,,"157","2019-12-31",,"547517,0900","2019-12-31",,"54498"
,"2016","ATLANTICO","FRANCISCO JOS� DE CALDAS","BARANOA",,"3002065921","3002065921",,,"1","145","2016-12-31",,"1228790,4182","2016-12-31","900000","08078"
,"2016","VALLE DEL CAUCA","MINISTERIO DE PAREJAS CRUZADA ESTUDIANTIL Y PROFESIONAL","CALI",,"3163607262","3163607262",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","76001"
,"2016","CUNDINAMARCA","ESCUELA NORMAL SUPERIOR","PACHO",,"8542820",,,,"1","134","2016-12-31",,"1135571,8348","2016-12-31","900000","25513"
,"2018","BOLIVAR","COORPORACI�N T�CNICA INSTITUTO ROCHY","CARTAGENA",,"3126208493",,"BARRIO DANIEL LEMAITRE",,"1","96","2018-12-31",,"376125,1885","2018-12-31","900000","13001"
,"2018","BOLIVAR","COORPORACI�N T�CNICA INSTITUTO ROCHY","CARTAGENA",,"3126208493",,"BARRIO DANIEL LEMAITRE",,"1","96","2018-12-31",,"376125,1885","2018-12-31","900000","13001"
,"2016","CALDAS","INS. CHIPRE","MANIZALES",,"3105962784","3105962784",,,"1","101","2016-12-31",,"855916,0844","2016-12-31","900000","17001"
,"2018","CAQUETA","IE Bajo Cauca Rural","FLORENCIA",,"3102766108",,"Vereda Bajo Caldas",,"1","65","2018-12-31",,"254668,0964","2018-12-31","900000","18001"
,"2018","CAQUETA","IE Bajo Cauca Rural","FLORENCIA",,"3102766108",,"Vereda Bajo Caldas",,"1","65","2018-12-31",,"254668,0964","2018-12-31","900000","18001"
,"2014","TOLIMA","IE CAMACHO ANGARITA","GUAMO",,"2270333","2270333","IE CAMACHO ANGARITA",,"4","520","2014-12-31",,"688006,6330","2014-12-31","900000","73319"
,"2018","NORTE DE SANTANDER","Instituto Tecnico Industrial","OCA�A",,"3203297520",,"Transv. 30 # 7 - 110",,"1","103","2018-12-31",,"403550,9835","2018-12-31","900000","54498"
,"2018","NORTE DE SANTANDER","Instituto Tecnico Industrial","OCA�A",,"3203297520",,"Transv. 30 # 7 - 110",,"1","103","2018-12-31",,"403550,9835","2018-12-31","900000","54498"
,"2018","CAQUETA","ANTONIO RICAURTE JUAN XXIII","FLORENCIA",,"3208032454",,"CARRERA 11 CALLE 10 ESQUINA",,"1","50","2018-12-31",,"195898,5357","2018-12-31","900000","18001"
,"2016","SUCRE","INST. EDU. TERCER MILENIO","COROZAL",,"3007687393","3007687393",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","70215"
,"2015","BOYACA","ie marco aurelio bernal","GARAGOA",,,"3112255377",,,"3","600","2015-12-31",,"2021656,2265","2015-12-31","900000","15299"
,"2018","CUNDINAMARCA","COLEGIO DE VALORES HERMANAS SATHAY SAI","FUNZA",,"8265788",,"carrera 2 B N� 25-15",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","25286"
,"2018","CUNDINAMARCA","COLEGIO DE VALORES HERMANAS SATHAY SAI","FUNZA",,"8265788",,"carrera 2 B N� 25-15",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","25286"
,"2018","BOLIVAR","I.E. LA BUENA ESPERANZA","TURBACO",,"3023139147",,"Barrio Paraiso sector La Conquista",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","13836"
,"2018","BOLIVAR","I.E. LA BUENA ESPERANZA","TURBACO",,"3023139147",,"Barrio Paraiso sector La Conquista",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","13836"
,"2018","BOLIVAR","I.E. LA BUENA ESPERANZA","TURBACO",,"3023139147",,"Barrio Paraiso sector La Conquista",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","13836"
,"2018","BOLIVAR","I.E. LA BUENA ESPERANZA","TURBACO",,"3023139147",,"Barrio Paraiso sector La Conquista",,"1","100","2018-12-31",,"391797,0714","2018-12-31","900000","13836"
,"2018","HUILA","WINNIPEG","PITALITO",,,,"CALLE 5 # 1 - 8",,"1","60","2018-12-31",,"235078,2428","2018-12-31","900000","41551"
,"2018","SANTANDER","COLEGIO JOSE ELIAS PUYANA","FLORIDABLANCA",,"3118209090",,"calle  N� 11-79",,"1","109","2018-12-31",,"427058,8078","2018-12-31","900000","68276"
,"2018","SANTANDER","COLEGIO JOSE ELIAS PUYANA","FLORIDABLANCA",,"3118209090",,"calle  N� 11-79",,"1","109","2018-12-31",,"427058,8078","2018-12-31","900000","68276"
,"2016","BOGOTA","COLEGIO GIMNASIO ESLAGO","BOGOTA, D.C.",,"3123722783","3123722783",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","11001"
,"2017","NARI�O","ET AGRICOLA JOSE MARIA HERNANDEZ","PUPIALES",,"3136782354","3136782354",,,"3","380","2017-12-31",,"1890507,2001","2017-12-31","900000","52585"
,"2014","CORDOBA","ALIANZA DEL DPS","SAHAGUN",,"7850129","7850129","ALIANZA DEL DPS",,"2","300","2014-12-31",,"396926,9037","2014-12-31","900000","23660"
,"2018","ANTIOQUIA","IE Gilberto Echeverri","RIONEGRO",,"5371253",,"Vereda Cabeceras",,"1","93","2018-12-31",,"364371,2764","2018-12-31","900000","05615"
,"2018","ANTIOQUIA","IE Gilberto Echeverri","RIONEGRO",,"5371253",,"Vereda Cabeceras",,"1","93","2018-12-31",,"364371,2764","2018-12-31","900000","05615"
,"2018","VALLE DEL CAUCA","COLEGIO JUANA DE CAICEDO Y CUERO","CALI",,"3168712798",,"CALLE 1 ESTE # 50 - 85",,"1","80","2018-12-31",,"313437,6571","2018-12-31","900000","76001"
,"2015","SANTANDER","Auditorio Low Murtra SENA","BUCARAMANGA",,,"3208314150",,,"2","120","2015-12-31",,"404331,2453","2015-12-31","900000","68001"
,"2017","CAUCA","TOMAS CIPRIANO DE MOSQUERA","POPAYAN",,"3174449164","3174449164",,,"3","300","2017-12-31",,"1492505,6843","2017-12-31","900000","19001"
,"2018","AMAZONAS","ICBF","LETICIA",,"3016840612",,"CRA 4 N�4-10",,"1","44","2018-12-31",,"172390,7114","2018-12-31","900000","91001"
,"2018","AMAZONAS","ICBF","LETICIA",,"3016840612",,"CRA 4 N�4-10",,"1","44","2018-12-31",,"172390,7114","2018-12-31","900000","91001"
,"2016","BOLIVAR","CASA CULTURAL","CICUCO",,"3002243081","3002243081",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","13188"
,"2016","BOLIVAR","CASA CULTURAL","CICUCO",,"3002243081","3002243081",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","13188"
,"2014","AMAZONAS","UNIVERSIDAD REMINTONG","LETICIA",,,"3002833920","UNIVERSIDAD REMINTONG",,"1","99","2014-12-31",,"130985,8782","2014-12-31","900000","91001"
,"2014","CHOCO","COMUNIDAD EN GENERAL","MEDIO SAN JUAN",,,"3146623845","COMUNIDAD EN GENERAL",,"1","350","2014-12-31",,"463081,3876","2014-12-31","900000","27450"
,"2015","ANTIOQUIA","Centro Educativo Fabi�n","MARINILLA",,,"3136444963",,,"1","134","2015-12-31",,"451503,2239","2015-12-31","900000","05440"
,"2018","MAGDALENA","I.D.E.LAURA VICU�A","SANTA MARTA",,"3014063346",,"CARRERA 12 3 9 - 04",,"1","105","2018-12-31",,"411386,9250","2018-12-31","900000","47001"
,"2018","MAGDALENA","I.D.E.LAURA VICU�A","SANTA MARTA",,"3014063346",,"CARRERA 12 3 9 - 04",,"1","105","2018-12-31",,"411386,9250","2018-12-31","900000","47001"
,"2018","MAGDALENA","I.D.E.LAURA VICU�A","SANTA MARTA",,"3014063346",,"CARRERA 12 3 9 - 04",,"1","105","2018-12-31",,"411386,9250","2018-12-31","900000","47001"
,"2018","MAGDALENA","I.D.E.LAURA VICU�A","SANTA MARTA",,"3014063346",,"CARRERA 12 3 9 - 04",,"1","105","2018-12-31",,"411386,9250","2018-12-31","900000","47001"
,"2018","VALLE DEL CAUCA","SEDE POLICARPA","YOTOCO",,,,"CASA DE LA CULTURA",,"1","123","2018-12-31",,"481910,3978","2018-12-31","900000","76890"
,"2018","META","CAPIT�N MIGUEL LARA","PUERTO LOPEZ",,"3193712491",,"calle 6 # 7 - 27",,"1","60","2018-12-31",,"235078,2428","2018-12-31","900000","50573"
,"2017","AMAZONAS","ARMADA NACIONAL","LETICIA",,"5927115","3102813120",,,"1","100","2017-12-31",,"497501,8947","2017-12-31","900000","91001"
,"2016","LA GUAJIRA","COLEGIO ERIKA BEATRIZ","MAICAO",,"3014529581","3014529581",,,"1","115","2016-12-31",,"974557,9179","2016-12-31","900000","44430"
,"2019","TOLIMA","UNIVERSIDAD ANTONIO NARI�O /EVENTO AMOR POR LA VIDA","IBAGUE",,,,,,,"112","2019-12-31",,"390585,4400","2019-12-31",,"73001"
,"2014","MAGDALENA","FAMILIAS EN ACCI�N","SAN SEBASTIAN DE BUENAVISTA",,,,"FAMILIAS EN ACCI�N",,"2","33","2014-12-31",,"43661,9594","2014-12-31","900000","47692"
,"2014","ATLANTICO","COLEGIO LA UNI�N","BARRANQUILLA",,,"3012583362","COLEGIO LA UNI�N",,"1","600","2014-12-31",,"793853,8074","2014-12-31","900000","08001"
,"2016","VALLE DEL CAUCA","EJERCITO NACIONAL CEFAM ESCUELA SUBOFICIALES","ANDALUCIA",,"223512222","3154668929",,,"1","100","2016-12-31",,"847441,6677","2016-12-31","900000","76036"
,"2019","HUILA","ESCUELA EDUCATIVA NORMAL SUPERIOR","NEIVA",,,,,,,"80","2019-12-31",,"278989,6000","2019-12-31",,"41001"
,"2014","NARI�O","RAMA JUDICIAL","SAN PABLO",,,,"RAMA JUDICIAL",,"5","1470","2014-12-31",,"1944941,8281","2014-12-31","900000","52693"
,"2018","BOYACA","EXPOGAMER","TUNJA",,"3143141544",,"CALLE 21 # 10 - 15",,"1","63","2018-12-31",,"246832,1550","2018-12-31","900000","15001"
,"2015","BOGOTA","Liceo Cultural Luis Enrique Osorio","BOGOTA, D.C.",,,"3144499472",,,"5","10","2015-12-31",,"33694,2704","2015-12-31","900000","11001"
,"2017","CAQUETA","EJERCITO NACIONAL","FLORENCIA",,"3125863709","3125863709",,,"2","200","2017-12-31",,"995003,7895","2017-12-31","900000","18001"
,"2015","VALLE DEL CAUCA","Educaci�n integral Lted. Acadeia General Jose Maria Cabal -  Academia militar Jose Maria Cabal","CALI",,,"3183635376",,,"5","600","2015-12-31",,"2021656,2265","2015-12-31","900000","76001"
,"2015","NORTE DE SANTANDER","Centro Comercial Ventura Plaza","CUCUTA",,,"3203335269",,,"1","100","2015-12-31",,"336942,7044","2015-12-31","900000","54001"
,"2018","CALDAS","Liceo Mixto Aranjuez","MANIZALES",,"8784153",,"Carrera 73- Carrera 41",,"1","82","2018-12-31",,"321273,5985","2018-12-31","900000","17001"
,"2018","CALDAS","Liceo Mixto Aranjuez","MANIZALES",,"8784153",,"Carrera 73- Carrera 41",,"1","82","2018-12-31",,"321273,5985","2018-12-31","900000","17001"
,"2018","QUINDIO","RUFINO CENTRO","ARMENIA",,"7401730",,"carrera 27 N� 22-21",,"1","47","2018-12-31",,"184144,6235","2018-12-31","900000","63001"
,"2018","QUINDIO","RUFINO CENTRO","ARMENIA",,"7401730",,"carrera 27 N� 22-21",,"1","47","2018-12-31",,"184144,6235","2018-12-31","900000","63001"
,"2014","BOGOTA","GIMNASIO SANTA CRISTINA DE TOSCANA","BOGOTA, D.C.",,"7406392","3183125293","GIMNASIO SANTA CRISTINA DE TOSCANA",,"3","470","2014-12-31",,"621852,1491","2014-12-31","900000","11001"
,"2016","CALDAS","COLEGIO SEMINARIO REDENTORISTA SAN CLEMENTE MARIA HOFBAUER","MANIZALES",,"8864011","3147750647",,,"1","103","2016-12-31",,"872864,9177","2016-12-31","900000","17001"
,"2019","NARI�O","INSTITUCION EDUCATIVA CIUDAD DE IPIALES - ICBF","IPIALES",,,,,,,"191","2019-12-31",,"666087,6700","2019-12-31",,"52356"
,"2014","BOGOTA","ALCALDIA ANTONIO NARI�O","BOGOTA, D.C.",,,"3138729793","ALCALDIA ANTONIO NARI�O",,"1","20","2014-12-31",,"26461,7935","2014-12-31","900000","11001"
,"2017","BOLIVAR","PUNTO VIVE DIGITAL JORGE ARTEL","CARTAGENA",,"3166280091","3106934569",,,"5","500","2017-12-31",,"2487509,4738","2017-12-31","900000","13001"
,"2017","NORTE DE SANTANDER","UNIVERSIDAD LIBRE","CUCUTA",,"3209351002","3209351002",,,"1","63","2017-12-31",,"313426,1937","2017-12-31","900000","54001"
,"2018","MAGDALENA","Virginio G�mez","SANTA MARTA",,"3003327997",,"Carrera 20 3 5-26",,"1","124","2018-12-31",,"485828,3685","2018-12-31","900000","47001"
,"2018","MAGDALENA","Virginio G�mez","SANTA MARTA",,"3003327997",,"Carrera 20 3 5-26",,"1","124","2018-12-31",,"485828,3685","2018-12-31","900000","47001"
,"2018","RISARALDA","COLEGIO DEOGRACIAS CARDONA","PEREIRA",,"363210457",,"CRA 25 N 25-49",,"1","90","2018-12-31",,"352617,3642","2018-12-31","900000","66001"
,"2018","RISARALDA","COLEGIO DEOGRACIAS CARDONA","PEREIRA",,"363210457",,"CRA 25 N 25-49",,"1","90","2018-12-31",,"352617,3642","2018-12-31","900000","66001"
,"2019","VALLE DEL CAUCA","INSTITUCION EDUCATIVA JULIO CAICEDO Y TELLEZ","CALI",,,,,,,"89","2019-12-31",,"310375,9300","2019-12-31",,"76001"
,"2019","QUINDIO","SAN LUIS REY","ARMENIA",,,,,,,"217","2019-12-31",,"756759,2900","2019-12-31",,"63001"
,"2019","CUNDINAMARCA","IED ESTANISLAO ZULETA","AGUA DE DIOS",,,,,,,"98","2019-12-31",,"341762,2600","2019-12-31",,"25001"
,"2019","CUNDINAMARCA","IED ESTANISLAO ZULETA","AGUA DE DIOS",,,,,,,"98","2019-12-31",,"341762,2600","2019-12-31",,"25001"
,"2016","TOLIMA","IE LOS PILARES","PLANADAS",,"3008546400","3008546400",,,"1","30","2016-12-31",,"254232,5003","2016-12-31","900000","73555"
,"2015","BOLIVAR","IE Cristocentrico del Caribe","CARTAGENA",,,"3107390864",,,"3","353","2015-12-31",,"1189407,7466","2015-12-31","900000","13001"
,"2015","NORTE DE SANTANDER","Colegio Adventista de C�cuta","CUCUTA",,,"3123541750",,,"1","120","2015-12-31",,"404331,2453","2015-12-31","900000","54001"
,"2018","AMAZONAS","FUNDACI�N LA ALJABA","LETICIA",,,,"CALLE 21 # 2- 38",,"1","87","2018-12-31",,"340863,4521","2018-12-31","900000","91001"
,"2015","RISARALDA","Santa Juana de Lestonnac","PEREIRA",,,"3137973345",,,"4","100","2015-12-31",,"336942,7044","2015-12-31","900000","66001"
,"2018","CHOCO","SENA Sede Principal","QUIBDO",,,,"Mar�a Eugenia Chavez",,"1","120","2018-12-31",,"470156,4857","2018-12-31","900000","27001"
,"2018","CHOCO","SENA Sede Principal","QUIBDO",,,,"Mar�a Eugenia Chavez",,"1","120","2018-12-31",,"470156,4857","2018-12-31","900000","27001"
,"2019","MAGDALENA","I.E.D MANUEL J DEL CASTILLO","CIENAGA",,,,,,,"105","2019-12-31",,"366173,8500","2019-12-31",,"47189"
,"2019","HUILA","I.E. SAN JUAN BOSCO","PALERMO",,,,,,,"105","2019-12-31",,"366173,8500","2019-12-31",,"41524"
,"2015","MAGDALENA","IED Madre Laura","SANTA MARTA",,,"3008040662",,,"5","481","2015-12-31",,"1620694,4082","2015-12-31","900000","47001"
,"2015","QUINDIO","Escuela Norma Superior","ARMENIA",,,"3146178331",,,"4","25","2015-12-31",,"84235,6761","2015-12-31","900000","63001"
,"2015","QUINDIO","Escuela Norma Superior","ARMENIA",,,"3146178331",,,"4","25","2015-12-31",,"84235,6761","2015-12-31","900000","63001"
,"2016","RISARALDA","SANTA JUANA DE LESTONNAC","LA VIRGINIA",,"3117108414","3117108414",,,"1","112","2016-12-31",,"949134,6678","2016-12-31","900000","66400"
,"2016","RISARALDA","SANTA JUANA DE LESTONNAC","LA VIRGINIA",,"3117108414","3117108414",,,"1","112","2016-12-31",,"949134,6678","2016-12-31","900000","66400"
,"2018","CUNDINAMARCA","COLEGIO SAN JOS�","CAJICA",,"3168335648",,"finca el sociego",,"1","110","2018-12-31",,"430976,7785","2018-12-31","900000","25126"
,"2015","VALLE DEL CAUCA","Hogar Infantil San Vicente de Paul","SEVILLA",,,"3217339244",,,"5","780","2015-12-31",,"2628153,0945","2015-12-31","900000","76736"
,"2016","RISARALDA","FUNDACI�N GIMNASIO PEREIRA","PEREIRA",,"5334594","3002497481",,,"1","84","2016-12-31",,"711851,0009","2016-12-31","900000","66001"
,"2015","NORTE DE SANTANDER","Colegio Marco Fidel Suarez","EL ZULIA",,,"3134722864",,,"4","480","2015-12-31",,"1617324,9812","2015-12-31","900000","54261"
,"2018","SUCRE","MEGA COLEGIO ALTOS DE LA SABANA","SINCELEJO",,,,"M 2 L- 5 ALTOS DE LA SABANA",,"1","47","2018-12-31",,"184144,6235","2018-12-31","900000","70001"
,"2016","ANTIOQUIA","SENA","CAUCASIA",,"8391918",,,,"1","108","2016-12-31",,"915237,0011","2016-12-31","900000","05154"
,"2015","RISARALDA","Colegio Cristo Rey","DOSQUEBRADAS",,,"3136505252",,,"1","223","2015-12-31",,"751382,2308","2015-12-31","900000","66170"
,"2017","SANTANDER","COLEGIO SANTA MARIA GORETTI","BUCARAMANGA",,"6444838",,,,"3","300","2017-12-31",,"1492505,6843","2017-12-31","900000","68001"
,"2015","BOGOTA","San Jos� Norte","BOGOTA, D.C.",,,"3002072393",,,"4","25","2015-12-31",,"84235,6761","2015-12-31","900000","11001"
,"2019","SANTANDER","COLEGIO METROPOLITANO DEL SUR","FLORIDABLANCA",,,,,,,"106","2019-12-31",,"369661,2200","2019-12-31",,"68276"
