"act_admin","ano_vigencia","cant_vehiculos","codigo_com","costado","direccion","estado","latitud","longitud","nombre_com","numero_acopio","objectid","observaciones","ubicacion","x_magnamed","y_magnamed","point"
"Resolución 59581 (08/10/2020)","2020","6","10","W","CARRERA 45 ENTRE CL 47 Y 48","V","6.24584892","-75.56556996","La Candelaria","111","2009",,,"835303.0449","1182657.4909","POINT (-75.56556995622796 6.245848923151248)"
"Resolución 59581 (08/10/2020)","2020","3","14","E","CALLE 19A ENTRE CARRERAS 44 Y 48 (VÍA DE SERVICIO","V","6.22289236","-75.574829","El Poblado","17","2008",,,"834278.1203","1180118.1903","POINT (-75.57482899661122 6.222892356160775)"
"Resolución 59581 (08/10/2020)","2020","3","14","W","CARRERA 43A CON CL 23 CENTRO AUTOMOTRIZ","V","6.22354652","-75.56932956","El Poblado","108","2007",,,"834886.8767","1180190.5409","POINT (-75.56932955544463 6.223546514633437)"
"Resolución 59581 (08/10/2020)","2020","4","10","W","CARRERA 43A No 34-95","V","6.23529971","-75.57038984","La Candelaria","107","2006",,,"834769.5233","1181490.6061","POINT (-75.5703898384628 6.235299706551144)"
"Resolución 59581 (08/10/2020)","2020","4","14","E","CARRERA 43A CON CL 16ASUR","V","6.19011201","-75.57694839","El Poblado","106","2005",,,"834043.4335","1176492.2395","POINT (-75.57694838904831 6.190112008430887)"
"Resolución 59581 (08/10/2020)","2020","4","14","W","CARRERA 43A  CARULLA DE OVIEDO AL SUR DE LA SALIDA","V","6.19722958","-75.57474825","El Poblado","105","2004",,,"834287.0053","1177279.5355","POINT (-75.57474825293436 6.197229580901605)"
"Resolución 59581 (08/10/2020)","2020","8","10","E","CARRERA 43 CON CL 36 (SAN DIEGO)","V","6.23623658","-75.56933167","La Candelaria","103","2003",,,"834886.6549","1181594.2355","POINT (-75.56933166591784 6.236236575124477)"
"Resolución 59581 (08/10/2020)","2020","2","10","E","CARRERA 43 N° 30 – 28 (EPS SURA SAN DIEGO)","V","6.23016993","-75.56867174","La Candelaria","102","2002",,,"834959.6987","1180923.1809","POINT (-75.56867173512141 6.230169930531465)"
"Resolución 59581 (08/10/2020)","2020","8","3","W","CARRERA 42 CONCL 66E y 66F UNIDAD INTERMEDIA HOSPITALARIA MEDELLÍN.","V","6.26245118","-75.55364161","Manrique","100","2001",,,"836623.3459","1184493.9411","POINT (-75.55364161085883 6.262451178800688)"
"Resolución 59581 (08/10/2020)","2020","10","8","W","CARRERA 41 con CL 62 HOSPITAL DEL ROSARIO","V","6.25503553","-75.55629847","Villa Hermosa","99","2000",,,"836329.2823","1183673.6631","POINT (-75.55629847350716 6.255035529145204)"
"Resolución 59581 (08/10/2020)","2020","6","14","W","CARRERA 22 ENTRE CL10 Y 10A","V","6.20845796","-75.55358663","El Poblado","97","1999",,,"836629.5599","1178521.5511","POINT (-75.5535866258465 6.208457958221144)"
"Resolución 59581 (08/10/2020)","2020","6","7","W","AV 80-81 VÍA DE SERVICIO EXITO DE ROBLEDO","V","6.27314208","-75.59341118","Robledo","96","1998",,,"832221.4829","1185676.5735","POINT (-75.59341118133419 6.273142081840255)"
"Resolución 59581 (08/10/2020)","2020","2","16","E","AV 80-81 EXITO LA MOTA VÍA INTERNA","V","6.21826783","-75.59888716","Belén","95","1997",,,"831614.9907","1179606.7655","POINT (-75.59888715567023 6.218267833231963)"
"Resolución 59581 (08/10/2020)","2020","8","12","N","CALLE 37D ENTRE CARRERAS 80 Y 81","V","6.24612549","-75.60282497","La América","31","1996",,,"831179.3159","1182688.2333","POINT (-75.60282496639695 6.246125485624271)"
"Resolución 59581 (08/10/2020)","2020","5","11","E","AV 80 CON CL 37D (ÉXITO LAURELES), VÍA DE SERVICIO.","V","6.24569388","-75.60241451","Laureles Estadio","94","1995",,,"831224.7459","1182640.4885","POINT (-75.60241450735906 6.245693879485673)"
"Resolución 59581 (08/10/2020)","2020","4","16","E","AV. 80-81 CON CL19 y 20 FRENTE A CLINICA SALUDCOOP.","V","6.22530115","-75.59974963","Belén","93","1994",,,"831519.5707","1180384.7525","POINT (-75.59974962668699 6.225301145994958)"
"Resolución 59581 (08/10/2020)","2020","4","16","E","AV. 80-81 CON CL 2A-80, SALIDA CLÍNICA LAS AMÉRICAS.","V","6.21445297","-75.59669556","Belén","92","1993",,,"831857.5647","1179184.7739","POINT (-75.59669555551687 6.214452967012284)"
"Resolución 59581 (08/10/2020)","2020","2","14","S","AV PALMAS CR 37 EN LA ISLA","V","6.21796309","-75.56550315","El Poblado","91","1992",,,"835310.4361","1179572.9357","POINT (-75.56550314940259 6.217963090995637)"
"Resolución 59581 (08/10/2020)","2020","11","15","W","AEROPUERTO OLAYA HERRERA (BAHIA DE LLEGADAS)","V","6.21873946","-75.58636147","Guayabal","90","1991",,,"833001.5249","1179658.8611","POINT (-75.58636146790734 6.218739460457844)"
"Resolución 59581 (08/10/2020)","2020","6","5","S","CALLE 104 CON CR 64C","V","6.30153796","-75.56435705","Castilla","88","1990",,,"835437.2943","1188817.4611","POINT (-75.56435705110698 6.30153795610969)"
"Resolución 59581 (08/10/2020)","2020","6","4","N","CALLE 93 No 49A-16","V","6.28461447","-75.55694946","Aranjuez","86","1989",,,"836257.1773","1186945.4983","POINT (-75.55694945559814 6.284614471026391)"
"Resolución 59581 (08/10/2020)","2020","5","5","S","CALLE 92EE ENTRE CARRERAS 68 y 68A  HOSPITAL LA MARIA","V","6.28659485","-75.57389911","Castilla","85","1988",,,"834381.1743","1187164.5573","POINT (-75.57389910756969 6.286594850336694)"
"Resolución 59581 (08/10/2020)","2020","6","5","S","CALLE 84 CON CR 65 y 66","V","6.28050263","-75.57298829","Castilla","84","1987",,,"834481.9743","1186490.6725","POINT (-75.57298828562112 6.280502629019264)"
"Resolución 59581 (08/10/2020)","2020","5","7","S","CALLE 80  N° 92-158","V","6.29010721","-75.59197","Robledo","83","1986",,,"832381.0947","1187553.1409","POINT (-75.59197000304437 6.290107211223982)"
"Resolución 59581 (08/10/2020)","2020","5","7","S","CALLE 78B  CON CR 72","V","6.27681023","-75.58106166","Robledo","80","1985",,,"833588.3849","1186082.2625","POINT (-75.5810616555869 6.276810224521299)"
"Resolución 59581 (08/10/2020)","2020","4","7","S","CALLE 76 No. 80-129 ESUMER","V","6.27699354","-75.59091045","Robledo","77","1984",,,"832498.2935","1186102.5835","POINT (-75.59091045359311 6.276993542193751)"
"Resolución 59581 (08/10/2020)","2020","6","7","S","CALLE 78B  CON CLINICA CRDIOVASCULAR","V","6.27979795","-75.58404607","Robledo","79","1983",,,"833258.0735","1186412.7573","POINT (-75.58404607164339 6.27979795332052)"
"Resolución 59581 (08/10/2020)","2020","4","7","N","CALLE 75 CON CR 69 y 70 LOMAR DEL PILAR.","V","6.27485343","-75.57910926","Robledo","76","1982",,,"833804.4755","1185865.8077","POINT (-75.57910926099923 6.274853427373969)"
"Resolución 59581 (08/10/2020)","2020","4","4","N","CALLE 72A CON CR 48A y 49","V","6.26781897","-75.55842113","Aranjuez","75","1981",,,"836094.3135","1185087.6833","POINT (-75.55842113110081 6.267818968224222)"
"Resolución 59581 (08/10/2020)","2020","4","4","N","CALLE 67 CON CR 56 U. DE ANTIOQUIA","V","6.26492676","-75.5692841","Aranjuez","74","1980",,,"834891.9463","1184767.7629","POINT (-75.56928410227258 6.2649267583731785)"
"Resolución 59581 (08/10/2020)","2020","6","8","S","CALLE 66 CON CR 39A Y 40, PARQUE VILLA HERMOSA.","V","6.2585384","-75.55208977","Villa Hermosa","73","1979",,,"836795.1231","1184061.1383","POINT (-75.55208977099416 6.258538402228903)"
"Resolución 59581 (08/10/2020)","2020","3","7","N","CALLE 65 CON CR 69 Y 70","V","6.26203912","-75.5839968","Robledo","72","1978",,,"833263.4557","1184448.3863","POINT (-75.58399679753286 6.262039115761093)"
"Resolución 59581 (08/10/2020)","2020","10","10","S","CALLE 64 CON CR 51D Y 52","V","6.2617577","-75.56637369","La Candelaria","69","1977",,,"835214.0847","1184417.2203","POINT (-75.56637369398491 6.261757704341333)"
"Resolución 59581 (08/10/2020)","2020","3","8","S","CALLE 63 CON CR 41","V","6.25568436","-75.55622185","Villa Hermosa","68","1976",,,"836337.7627","1183745.4329","POINT (-75.55622184703837 6.255684360697852)"
"Resolución 59581 (08/10/2020)","2020","5","7","E","UNIVERSIDAD NACIONAL, LAZO NOR-ORIENTAL (ADELANTE PORTERIA CARRERA 65)","V","6.26081274","-75.5796564","Robledo","66","1975",,,"833743.8727","1184312.7173","POINT (-75.57965639996574 6.260812743404911)"
"Resolución 59581 (08/10/2020)","2020","4","10","N","CALLE 56 CON CR 50 y 51","V","6.25480879","-75.56604372","La Candelaria","62","1974",,,"835250.6065","1183648.5745","POINT (-75.56604371995995 6.254808785001186)"
"Resolución 59581 (08/10/2020)","2020","12","10","N","CALLE 55 CON CR 57 y 57A PLAZA MINORISTA.","V","6.25661321","-75.57337158","La Candelaria","61","1973",,,"834439.5079","1183848.1757","POINT (-75.5733715789323 6.256613206947961)"
"Resolución 59581 (08/10/2020)","2020","7","10","N","CALLE 54  FRENTE No 38-43 3, PARQUE DE BOSTON.","V","6.24779698","-75.55783203","La Candelaria","60","1972",,,"836159.5483","1182872.9783","POINT (-75.55783202452065 6.247796984053141)"
"Resolución 59581 (08/10/2020)","2020","7","10","S","CALLE 53 CONCR 50 Y 51","V","6.25266933","-75.56720584","La Candelaria","59","1971",,,"835121.9737","1183411.9213","POINT (-75.56720583715429 6.252669324751047)"
"Resolución 59581 (08/10/2020)","2020","6","10","S","CALLE 50 CON CR 47 Y 49","V","6.24876788","-75.56642602","La Candelaria","58","1970",,,"835208.2889","1182980.3675","POINT (-75.56642601854885 6.2487678779304705)"
"Resolución 59581 (08/10/2020)","2020","4","10","S","CALLE 50 CON CR 45 Y 46","V","6.24795653","-75.56469821","La Candelaria","57","1969",,,"835399.5375","1182890.6205","POINT (-75.56469821271958 6.247956524978397)"
"Resolución 59581 (08/10/2020)","2020","4","9","S","CALLE 50 CON CR 31 Y 32","V","6.24203923","-75.55361032","Buenos Aires","56","1968",,,"836626.8575","1182236.1005","POINT (-75.55361032225122 6.242039235357078)"
"Resolución 59581 (08/10/2020)","2020","4","12","N","CALLE 49E CON CR 83A  JUNTO A CRA 86","V","6.26415921","-75.60338469","La América","55","1967",,,"831117.5065","1184683.0143","POINT (-75.60338469046079 6.264159205230248)"
"Resolución 59581 (08/10/2020)","2020","8","11","S","CALLE 49B CON CR 66 Y 67 ÉXITO DE COLOMBIA","V","6.25626894","-75.58281221","Laureles Estadio","54","1966",,,"833394.5509","1183810.1209","POINT (-75.58281221151218 6.256268937396408)"
"Resolución 59581 (08/10/2020)","2020","5","9","N","CALLE 49 CON CR 20","V","6.23839019","-75.54787","Buenos Aires","53","1965",,,"837262.2671","1181832.4827","POINT (-75.5478700027652 6.238390186392337)"
"Resolución 59581 (08/10/2020)","2020","5","10","S","CALLE 48 CON CR 54 y 55.","V","6.24933664","-75.57266315","La Candelaria","51","1964",,,"834517.9101","1183043.2859","POINT (-75.57266314824071 6.249336634859001)"
"Resolución 59581 (08/10/2020)","2020","18","10","S","CALLE 48 CON CR 47 Y 49","V","6.24730681","-75.56728035","La Candelaria","50","1963",,,"835113.7233","1182818.7537","POINT (-75.56728035030834 6.247306809853673)"
"Resolución 59581 (08/10/2020)","2020","5","10","N","CALLE 48 CON CR 43 Y 44","V","6.24562408","-75.56417002","La Candelaria","49","1962",,,"835458.0025","1182632.6201","POINT (-75.56417002363848 6.245624079356829)"
"Resolución 59581 (08/10/2020)","2020","4","10","N","CALLE 48  FRENTE A No 42-14","V","6.24500765","-75.56295095","La Candelaria","48","1961",,,"835592.9415","1182564.4349","POINT (-75.56295094749447 6.245007649960211)"
"Resolución 59581 (08/10/2020)","2020","6","12","S","CALLE 47DD CON CR 86","V","6.25845291","-75.60359837","La América","47","1960",,,"831093.8083","1184051.8213","POINT (-75.60359837426425 6.258452907471944)"
"Resolución 59581 (08/10/2020)","2020","8","11","N","CALLE 47D CON CR 65 Y 67, CARREFOUR.","V","6.25300307","-75.58360577","Laureles Estadio","46","1959",,,"833306.7015","1183448.8747","POINT (-75.58360576857358 6.25300307399748)"
"Resolución 59581 (08/10/2020)","2020","5","10","S","CALLE 46 CON CR 51 Y 52","V","6.24739872","-75.57018899","La Candelaria","45","1958",,,"834791.7685","1182828.9229","POINT (-75.57018899438683 6.247398723004324)"
"Resolución 59581 (08/10/2020)","2020","8","13","N","CALLE 45 CON CR 99 Y 100","V","6.25729655","-75.61516458","San Javier","44","1957",,,"829813.5715","1183924.0199","POINT (-75.61516457940797 6.257296547397316)"
"Resolución 59581 (08/10/2020)","2020","3","10","N","CALLE 45 CON CR 51 Y 52","V","6.24604949","-75.57071228","La Candelaria","43","1956",,,"834733.8445","1182679.6793","POINT (-75.57071228359716 6.246049485029488)"
"Resolución 59581 (08/10/2020)","2020","8","11","N","CALLE 44 CON CR 65 Y 67, MAKRO.","V","6.24904159","-75.58477632","Laureles Estadio","41","1955",,,"833177.1195","1183010.6853","POINT (-75.58477631704312 6.2490415925509195)"
"Resolución 59581 (08/10/2020)","2020","15","10","N","CALLE 42 CON CR 57A Y 58","V","6.24395193","-75.57727056","La Candelaria","40","1954",,,"834007.9085","1182447.6733","POINT (-75.57727055783744 6.24395192833152)"
"Resolución 59581 (08/10/2020)","2020","8","10","N","CALLE 41 CON CR 57A y 62.CIC.","V","6.24232859","-75.57726125","La Candelaria","38","1953",,,"834008.9347","1182268.1101","POINT (-75.57726124877549 6.242328592623037)"
"Resolución 59581 (08/10/2020)","2020","5","13","S","CALLE 40 CON 108 UNIDAD INTERMEDIA SAN JAVIER","V","6.25451868","-75.62034469","San Javier","36","1952",,,"829240.1687","1183616.8071","POINT (-75.62034469012218 6.254518679965948)"
"Resolución 59581 (08/10/2020)","2020","4","11","S","CALLE 38A No 80-72","V","6.24640999","-75.60020255","Laureles Estadio","34","1951",,,"831469.5913","1182719.6829","POINT (-75.6002025500718 6.246409986845062)"
"Resolución 59581 (08/10/2020)","2020","4","10","N","CALLE 38 CON CR 45 Y 44 (ACOPIO TAXIS AL AEROPUERTO JOSE MARIA CORDOBA)","V","6.23803464","-75.56973107","La Candelaria","33","1950",,,"834842.4465","1181793.1261","POINT (-75.56973106693415 6.238034636336878)"
"Resolución 59581 (08/10/2020)","2020","4","12","N","CALLE 38 No94-40 POBLADO SANTA MONICA","V","6.25145019","-75.61411961","La América","32","1949",,,"829929.1759","1183277.3213","POINT (-75.61411960535546 6.251450185844861)"
"Resolución 59581 (08/10/2020)","2020","4","10","E","CARRERA 46 ENTRE CALLES 38 Y 37","V","6.23810908","-75.57027291","La Candelaria","114","1948",,,"834782.4691","1181801.3609","POINT (-75.57027291327641 6.238109077556206)"
"Resolución 59581 (08/10/2020)","2020","10","11","N","CALLE 34B CON CL 34 Y DIAGONAL 74B (UNICENTRO)","V","6.24098243","-75.5862238","Laureles Estadio","28","1947",,,"833016.8631","1182119.2377","POINT (-75.5862238033895 6.240982429702476)"
"Resolución 59581 (08/10/2020)","2020","5","11","S","CALLE 34A CON DIAGONAL 74B Y CARRERA 66A (UNICENTRO) SALIDA CEBRA DE ÉXITO","V","6.23999521","-75.58709071","Laureles Estadio","29","1946",,,"832920.8999","1182010.0411","POINT (-75.58709071382572 6.239995205225402)"
"Resolución 59581 (08/10/2020)","2020","10","11","S","CALLE 34A CON DIAGONAL 74B Y CARRERA 66A (UNICENTRO) LLEGANDO A AV BOLIVARIANA","V","6.24055723","-75.58788938000001","Laureles Estadio","30","1945",,,"832832.4983","1182072.2125","POINT (-75.58788937572889 6.240557229763157)"
"Resolución 59581 (08/10/2020)","2020","4","16","S","CALLE 32  No 81 -04 VILLA DEL ABURRA","V","6.23543257","-75.60249909","Belén","26","1944",,,"831215.3029","1181505.4477","POINT (-75.6024990864617 6.23543256982604)"
"Resolución 59581 (08/10/2020)","2020","5","16","S","CALLE 31A  ENTRE 82B Y 82C","V","6.23381725","-75.60383288","Belén","25","1943",,,"831067.6503","1181326.7821","POINT (-75.60383287832056 6.233817251861447)"
"Resolución 59581 (08/10/2020)","2020","8","16","S","CALLE 28 CON CR 85","V","6.22950918","-75.60846859","Belén","21","1942",,,"830554.4751","1180850.2905","POINT (-75.60846859401298 6.229509180767112)"
"Resolución 59581 (08/10/2020)","2020","3","16","N","CALLE 9 CON CR 71 y 71A","V","6.21688521","-75.59494651","Belén","10","1941",,,"832051.1927","1179453.8023","POINT (-75.59494650476731 6.21688521304661)"
"Resolución 59581 (08/10/2020)","2020","3","16","N","CALLE 7 No 80-100 LOMA DE LOS BERNAL","V","6.21836605","-75.60099625","Belén","9","1940",,,"831381.5251","1179617.6451","POINT (-75.60099624967265 6.21836604982097)"
"Resolución 59581 (08/10/2020)","2020","5","16","N","CALLE 1C ENTRE CARRERAS  77A Y 78","V","6.21252038","-75.60111198","Belén","2","1939",,,"831368.6697","1178971.0343","POINT (-75.6011119832734 6.212520375590997)"
"Resolución 59581 (08/10/2020)","2020","6","16","S","CALLE 1 SUR CON CR 79","V","6.2107448","-75.6016945","Belén","1","1938",,,"831304.1733","1178774.6359","POINT (-75.60169450279378 6.2107448012022575)"
"Resolución 59581 (08/10/2020)","2020","7","10","N","CALLE 34 CON CR 43 Y 43A","V","6.23472996","-75.56980165","La Candelaria","27","1937",,,"834834.6299","1181427.5839","POINT (-75.56980165259758 6.234729961977467)"
"Resolución 59581 (08/10/2020)","2020","6","14","S","CALLE 29 CON CR 46 (CENTRO COMERCIAL)","V","6.23035592","-75.57354342","El Poblado","23","1936",,,"834420.4393","1180943.7599","POINT (-75.57354342269296 6.230355916954731)"
"Resolución 59581 (08/10/2020)","2020","10","15","S","CALLE 28 CON CR 65E Y 66B","V","6.22910328","-75.58467571","Guayabal","22","1935",,,"833188.1731","1180805.2347","POINT (-75.58467570706468 6.229103283823714)"
"Resolución 59581 (08/10/2020)","2020","5","16","S","CALLE 25 CON CR 72 y 73","V","6.22646448","-75.59357983","Belén","20","1934",,,"832202.5345","1180513.3921","POINT (-75.59357983255707 6.226464480160924)"
"Resolución 59581 (08/10/2020)","2020","6","16","S","CALLE 24 CON N° 70A-23 y 70A-39","V","6.22490946","-75.59244553","Belén","19","1933",,,"832328.0851","1180341.3791","POINT (-75.59244553181993 6.224909462057689)"
"Resolución 59581 (08/10/2020)","2020","5","16","S","CALLE 20A No 78-18","V","6.22539263","-75.5990881","Belén","18","1932",,,"831592.7983","1180394.8669","POINT (-75.59908809850866 6.225392628229606)"
"Resolución 59581 (08/10/2020)","2020","5","16","N","CALLE 18 CON  CR 84C Y 84F","V","6.22209819","-75.60822811","Belén","16","1931",,,"830581.0275","1180030.5309","POINT (-75.60822811166662 6.222098187526884)"
"Resolución 59581 (08/10/2020)","2020","6","15","S","CALLE 14 con CR 51 Y 52","V","6.21730305","-75.57969685","Guayabal","14","1930",,,"833739.2599","1179499.9489","POINT (-75.57969685312297 6.2173030484533465)"
"Resolución 59581 (08/10/2020)","2020","6","14","N","CALLE 14 CON CR 48 y 49 MONTERREY","V","6.21506284","-75.57660969","El Poblado","12","1929",,,"834080.9889","1179252.1423","POINT (-75.57660968927651 6.215062837659021)"
"Resolución 59581 (08/10/2020)","2020","29","15","S","CALLE 10 CON CR 65 y 67 (TERMINAL DEL SUR)","V","6.21740253","-75.58799574","Guayabal","11","1928",,,"832820.6123","1179510.9859","POINT (-75.58799574371582 6.21740252993456)"
"Resolución 59581 (08/10/2020)","2020","5","16","W","CARRERA 70 CON CALLE 3 URGENCIA COOMEVA","V","6.21383286","-75.59389843","Belén","172","1927",,,"832167.1911","1179116.1639","POINT (-75.5938984310875 6.213832861497695)"
"Resolución 59581 (08/10/2020)","2020","3","14","S","CALLE 2 SUR ENTRE CR 46 y 48 UNIDAD MEDICA LAS VEGAS","V","6.20358862","-75.57635073","El Poblado","3","1926",,,"834109.6273","1177982.9357","POINT (-75.57635072842872 6.203588617719205)"
"Resolución 59581 (08/10/2020)","2020","6","15","S","CALLE 6 SUR No 50EE-86","V","6.20243321","-75.58355121","Guayabal","4","1925",,,"833312.5425","1177855.1547","POINT (-75.58355121270428 6.202433211693265)"
"Resolución 59581 (08/10/2020)","2020","5","16","S","CALLE 9 SUR CON CR 83AA Y 84","V","6.20392929","-75.60676169","Belén","5","1924",,,"830743.1927","1178020.7885","POINT (-75.60676169302569 6.203929287681945)"
"Resolución 59581 (08/10/2020)","2020","4","15","N","CALLE 9C SUR N° 50 FF - 116EPS NUEVA","V","6.20055846","-75.58560825","Guayabal","8","1923",,,"833084.8239","1177647.7897","POINT (-75.58560824797392 6.200558457617009)"
"Resolución 59581 (08/10/2020)","2020","3","15","S","CALLE 11  SUR CON CR 50C","V","6.19597371","-75.58293042","Guayabal","6","1922",,,"833381.2387","1177140.6425","POINT (-75.58293042231864 6.195973706366074)"
"Resolución 59581 (08/10/2020)","2020","4","14","N","CARRERA 43A ENTRE CALLES 18SUR Y Y 21","V","6.18407143","-75.57966191","El Poblado","7","1921",,,"833743.0251","1175824.0765","POINT (-75.57966191411028 6.184071431102579)"
