departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación
CAQUETA,18,PUERTO RICO,18592,Rural,Sin información,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.402222222222222,-75.19583333333334,Accidente por MAP,"(2.402222222222222, -75.19583333333334)"
CAQUETA,18,PUERTO RICO,18592,Rural,Sin información,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.402222222222222,-75.19583333333334,Accidente por MAP,"(2.402222222222222, -75.19583333333334)"
ANTIOQUIA,5,BRICEÑO,5107,Rural,Vereda Berlín,2010,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.105555555555555,-75.62638888888888,Accidente por MAP,"(7.105555555555555, -75.62638888888888)"
ANTIOQUIA,5,BRICEÑO,5107,Rural,Vereda Berlín,2010,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.105555555555555,-75.62638888888888,Accidente por MAP,"(7.105555555555555, -75.62638888888888)"
ANTIOQUIA,5,ITUANGO,5361,Rural,Sin información,2010,4,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.312222222222222,-75.9475,Accidente por MAP,"(7.312222222222222, -75.9475)"
ARAUCA,81,TAME,81794,Rural,El Tropezón,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.468055555555556,-71.3875,Accidente por MAP,"(6.468055555555556, -71.3875)"
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Vereda La Ruidosa,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,8.669722222222223,-73.20611111111111,Accidente por MAP,"(8.669722222222223, -73.20611111111111)"
BOLIVAR,13,CANTAGALLO,13160,Rural,Sin información,2010,3,Mayor de 18 años,No,Civil,Herido,Masculino,7.379167,-73.918975,Accidente por MAP,"(7.379167, -73.918975)"
CAQUETA,18,MONTAÑITA,18410,Rural,Sin información,2010,4,Mayor de 18 años,No,Civil,Herido,Masculino,1.49494421255,-75.4630895064,Accidente por MAP,"(1.49494421255, -75.4630895064)"
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda San Blas,2005,5,Mayor de 18 años,No,Civil,Herido,Masculino,6.187566,-74.993636,Accidente por MAP,"(6.187566, -74.993636)"
NORTE DE SANTANDER,54,CONVENCIÓN,54206,Rural,Vereda San Juanito,2010,6,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,8.725833333333334,-73.24916666666667,Accidente por MAP,"(8.725833333333334, -73.24916666666667)"
ANTIOQUIA,5,VALDIVIA,5854,Rural,Sin información,2010,3,Mayor de 18 años,No,Civil,Herido,Masculino,7.305,-75.4541666666667,Accidente por MAP,"(7.305, -75.4541666666667)"
NORTE DE SANTANDER,54,CONVENCIÓN,54206,Rural,Vereda San Juanito,2010,6,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,8.725833333333334,-73.24916666666667,Accidente por MAP,"(8.725833333333334, -73.24916666666667)"
ANTIOQUIA,5,VALDIVIA,5854,Rural,Sin información,2010,3,Mayor de 18 años,No,Civil,Herido,Masculino,7.305,-75.4541666666667,Accidente por MAP,"(7.305, -75.4541666666667)"
ANTIOQUIA,5,ITUANGO,5361,Rural,Sin información,2008,5,Menor de 18 años,No,Civil,Herido,Masculino,7.171637,-75.764403,Accidente por MAP,"(7.171637, -75.764403)"
NARIÑO,52,SAMANIEGO,52678,Rural,Sin información,2009,12,Menor de 18 años,No,Civil,Herido,Masculino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)"
CORDOBA,23,TIERRALTA,23807,Rural,Sin información,2010,3,Mayor de 18 años,No,Civil,Herido,Masculino,8.181547,-76.052223,Accidente por MAP,"(8.181547, -76.052223)"
CAQUETA,18,MONTAÑITA,18410,Rural,Sin información,2010,4,Mayor de 18 años,No,Civil,Herido,Masculino,1.49494421255,-75.4630895064,Accidente por MAP,"(1.49494421255, -75.4630895064)"
CORDOBA,23,TIERRALTA,23807,Rural,Sin información,2001,3,Menor de 18 años,No,Civil,Herido,Masculino,8.181547,-76.052223,Accidente por MAP,"(8.181547, -76.052223)"
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda San Blas,2005,5,Mayor de 18 años,No,Civil,Herido,Masculino,6.187566,-74.993636,Accidente por MAP,"(6.187566, -74.993636)"
ANTIOQUIA,5,ANORÍ,5040,Rural,Vereda Bolívar,2010,5,Mayor de 18 años,No,Civil,Herido,Masculino,7.073333,-75.147222,Accidente por MAP,"(7.073333, -75.147222)"
NARIÑO,52,SAMANIEGO,52678,Rural,Sin información,2009,5,Mayor de 18 años,No,Civil,Herido,Masculino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)"
ANTIOQUIA,5,VALDIVIA,5854,Rural,Sin información,2010,3,Mayor de 18 años,No,Civil,Herido,Masculino,7.305,-75.4541666666667,Accidente por MAP,"(7.305, -75.4541666666667)"
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda Santa Elena,2005,6,Mayor de 18 años,No,Civil,Herido,Masculino,6.187566,-74.993636,Accidente por MAP,"(6.187566, -74.993636)"
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda La Mirandita,2005,5,Mayor de 18 años,No,Civil,Muerto,Masculino,6.187566,-74.993636,Accidente por MAP,"(6.187566, -74.993636)"
ANTIOQUIA,5,VALDIVIA,5854,Rural,Sin información,2010,3,Mayor de 18 años,No,Civil,Herido,Masculino,7.305,-75.4541666666667,Accidente por MAP,"(7.305, -75.4541666666667)"
ANTIOQUIA,5,VALDIVIA,5854,Rural,Sin información,2010,3,Mayor de 18 años,No,Civil,Herido,Masculino,7.305,-75.4541666666667,Accidente por MAP,"(7.305, -75.4541666666667)"
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda La Mirandita,2005,5,Mayor de 18 años,No,Civil,Herido,Masculino,6.187566,-74.993636,Accidente por MAP,"(6.187566, -74.993636)"
ANTIOQUIA,5,SAN ANDRÉS,5647,Rural,Vereda Alto Seco,2009,9,Menor de 18 años,No,Civil,Herido,Masculino,6.914578,-75.675339,Accidente por MAP,"(6.914578, -75.675339)"
ANTIOQUIA,5,SAN LUIS,5660,Rural,Vereda Tulipan,2010,3,Mayor de 18 años,No,Civil,Herido,Masculino,6.042723,-74.994899,Accidente por MAP,"(6.042723, -74.994899)"
NARIÑO,52,SAMANIEGO,52678,Rural,Sin información,2009,12,Mayor de 18 años,No,Civil,Herido,Masculino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)"
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda San Blas,2005,1,Mayor de 18 años,No,Civil,Herido,Masculino,6.187566,-74.993636,Accidente por MAP,"(6.187566, -74.993636)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,El Mocho,2010,5,Mayor de 18 años,No,Civil,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)"
CAQUETA,18,MONTAÑITA,18410,Rural,Sin información,2010,4,Mayor de 18 años,No,Civil,Herido,Masculino,1.49494421255,-75.4630895064,Accidente por MAP,"(1.49494421255, -75.4630895064)"
ANTIOQUIA,5,VIGÍA DEL FUERTE,5873,Rural,Vegaez,2010,3,Mayor de 18 años,No,Civil,Herido,Masculino,6.589293,-76.895057,Accidente por MAP,"(6.589293, -76.895057)"
ANTIOQUIA,5,NECOCLÍ,5490,Rural,Necoclí,2010,1,Mayor de 18 años,No,Civil,Herido,Masculino,8.423154,-76.783937,Accidente por MAP,"(8.423154, -76.783937)"
SANTANDER,68,SABANA DE TORRES,68655,Rural,Finca Villa de Leiva,2009,2,Mayor de 18 años,No,Civil,Herido,Masculino,7.33005,-73.47896,Accidente por MAP,"(7.33005, -73.47896)"
CASANARE,85,PAZ DE ARIPORO,85250,Rural,Sin información,2010,3,Menor de 18 años,No,Civil,Herido,Masculino,5.881725,-71.891864,Accidente por MAP,"(5.881725, -71.891864)"
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda San Blas,2005,1,Mayor de 18 años,No,Civil,Herido,Masculino,6.187566,-74.993636,Accidente por MAP,"(6.187566, -74.993636)"
ANTIOQUIA,5,DABEIBA,5234,Rural,Corcobado- Nudo De Paramillo,2009,2,Mayor de 18 años,No,Civil,Herido,Masculino,7.002761,-76.263894,Accidente por MAP,"(7.002761, -76.263894)"
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda La Mirandita,2005,5,Mayor de 18 años,No,Civil,Herido,Masculino,6.187566,-74.993636,Accidente por MAP,"(6.187566, -74.993636)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Sin información,2010,5,Mayor de 18 años,No,Civil,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)"
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda La Mirandita,2005,5,Mayor de 18 años,No,Civil,Herido,Masculino,6.187566,-74.993636,Accidente por MAP,"(6.187566, -74.993636)"
CORDOBA,23,TIERRALTA,23807,Rural,El Toko,2010,5,Mayor de 18 años,Indigena,Civil,Herido,Masculino,7.81488164266844,-76.266101821506,Accidente por MAP,"(7.81488164266844, -76.266101821506)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Sin información,2010,5,Mayor de 18 años,No,Civil,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)"
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda La Mirandita,2005,5,Mayor de 18 años,No,Civil,Herido,Masculino,6.187566,-74.993636,Accidente por MAP,"(6.187566, -74.993636)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Sin información,2010,5,Mayor de 18 años,No,Civil,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Sin información,2010,5,Mayor de 18 años,No,Civil,Herido,Masculino,7.582546,-75.400212,Accidente por MAP,"(7.582546, -75.400212)"
TOLIMA,73,RIOBLANCO,73616,Rural,Cuchilla Sebastopol,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.2925,-75.83166666666666,Accidente por MAP,"(3.2925, -75.83166666666666)"
TOLIMA,73,RIOBLANCO,73616,Rural,Cuchilla Sebastopol,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.2925,-75.83166666666666,Accidente por MAP,"(3.2925, -75.83166666666666)"
GUAVIARE,95,MIRAFLORES,95200,Rural,Vereda La Milagrosa,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.37,-71.9375,Accidente por MAP,"(1.37, -71.9375)"
NARIÑO,52,PUERRES,52573,Rural,La Playa,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.782222222,-77.28416667,Accidente por MAP,"(0.782222222, -77.28416667)"
HUILA,41,NEIVA,41001,Rural,Aguas Claras,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.942415,-75.296437,Accidente por MAP,"(2.942415, -75.296437)"
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Río San Agustín,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.545,-75.77638888888889,Accidente por MAP,"(7.545, -75.77638888888889)"
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda Santa Rita,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.140555555555555,-74.96833333333333,Accidente por MAP,"(6.140555555555555, -74.96833333333333)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Vereda Peñas Rojas,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.283055555555555,-73.64138888888888,Accidente por MAP,"(2.2830555555555554, -73.64138888888888)"
NORTE DE SANTANDER,54,ÁBREGO,54003,Rural,Vereda Miraflores,2010,5,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,8.180277777777778,-72.96666666666667,Accidente por MAP,"(8.180277777777778, -72.96666666666667)"
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda La Francia,2008,5,Menor de 18 años,No,Civil,Herido,Masculino,7.171637,-75.764403,Accidente por MAP,"(7.171637, -75.764403)"
ANTIOQUIA,5,GUADALUPE,5315,Rural,Sector Travesias - Vereda San Juan,2010,3,Mayor de 18 años,No,Civil,Herido,Masculino,6.81222714094567,-75.2482092200093,Accidente por MAP,"(6.81222714094567, -75.2482092200093)"
CAQUETA,18,MONTAÑITA,18410,Rural,Sin información,2010,3,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,1.210277777777778,-75.10138888888889,Accidente por MAP,"(1.2102777777777778, -75.10138888888889)"
NARIÑO,52,SAMANIEGO,52678,Rural,Vereda San Diego,2010,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.525833333333333,-77.77944444444445,Accidente por MAP,"(1.5258333333333334, -77.77944444444445)"
CAQUETA,18,PUERTO RICO,18592,Rural,La Paz,2010,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.023888888888889,-75.17583333333333,Accidente por MAP,"(2.023888888888889, -75.17583333333333)"
CAQUETA,18,PUERTO RICO,18592,Rural,La Paz,2010,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.023888888888889,-75.17583333333333,Accidente por MAP,"(2.023888888888889, -75.17583333333333)"
ANTIOQUIA,5,VALDIVIA,5854,Rural,Sin información,2010,3,Mayor de 18 años,No,Civil,Herido,Masculino,7.305,-75.4541666666667,Accidente por MAP,"(7.305, -75.4541666666667)"
CAUCA,19,CORINTO,19212,Rural,Vereda San Pablo,2010,4,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.168611111111111,-76.18027777777777,Accidente por MAP,"(3.1686111111111113, -76.18027777777777)"
ANTIOQUIA,5,VALDIVIA,5854,Rural,Vereda Montefrio,2010,4,Mayor de 18 años,No,Civil,Herido,Masculino,7.165222,-75.438081,Accidente por MAP,"(7.165222, -75.438081)"
ANTIOQUIA,5,VALDIVIA,5854,Rural,Vereda Montefrio,2010,4,Mayor de 18 años,No,Civil,Herido,Masculino,7.165222,-75.438081,Accidente por MAP,"(7.165222, -75.438081)"
ANTIOQUIA,5,ANORÍ,5040,Rural,Vereda Las Cruces,2010,2,Mayor de 18 años,No,Civil,Herido,Masculino,7.073333,-75.147222,Accidente por MAP,"(7.073333, -75.147222)"
ANTIOQUIA,5,GUADALUPE,5315,Rural,Sector Travesias - Vereda San Juan,2010,3,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,6.81222714094567,-75.2482092200093,Accidente por MAP,"(6.81222714094567, -75.2482092200093)"
ANTIOQUIA,5,DABEIBA,5234,Rural,Corcobado- Nudo De Paramillo,2009,2,Mayor de 18 años,No,Civil,Herido,Masculino,7.002761,-76.263894,Accidente por MAP,"(7.002761, -76.263894)"
CAQUETA,18,PUERTO RICO,18592,Rural,La Paz,2010,5,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.023888888888889,-75.17583333333333,Accidente por MAP,"(2.023888888888889, -75.17583333333333)"
CAQUETA,18,MONTAÑITA,18410,Rural,El Vergel,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,1.141111111111111,-75.14305555555555,Accidente por MAP,"(1.1411111111111112, -75.14305555555555)"
VALLE DEL CAUCA,76,SAN PEDRO,76670,Rural,Corregimiento San Pedro,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.9725,-76.18388888888889,Accidente por MAP,"(3.9725, -76.18388888888889)"
CORDOBA,23,TIERRALTA,23807,Rural,Sin información,2010,6,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.603611111111111,-76.3375,Accidente por MAP,"(7.603611111111111, -76.3375)"
TOLIMA,73,PLANADAS,73555,Rural,Vereda La Betunia,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.2225,-75.80444444444444,Accidente por MAP,"(3.2225, -75.80444444444444)"
HUILA,41,ALGECIRAS,41020,Rural,Vereda Aguas Negras,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.353055555555556,-75.36472222222223,Accidente por MAP,"(2.3530555555555557, -75.36472222222223)"
HUILA,41,ALGECIRAS,41020,Rural,Vereda Aguas Negras,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.353055555555556,-75.36472222222223,Accidente por MAP,"(2.3530555555555557, -75.36472222222223)"
TOLIMA,73,RIOBLANCO,73616,Rural,Vereda Yarumal,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.559722222222222,-75.81888888888889,Accidente por MAP,"(3.5597222222222222, -75.81888888888889)"
TOLIMA,73,RIOBLANCO,73616,Rural,Vereda Yarumal,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.559722222222222,-75.81888888888889,Accidente por MAP,"(3.5597222222222222, -75.81888888888889)"
PUTUMAYO,86,PUERTO CAICEDO,86569,Rural,Vereda El Coqueto,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.7,-76.4475,Accidente por MAP,"(0.7, -76.4475)"
TOLIMA,73,PLANADAS,73555,Rural,La Cabaña,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.192276,-75.65927,Accidente por MAP,"(3.192276, -75.65927)"
PUTUMAYO,86,PUERTO LEGUÍZAMO,86573,Rural,Vereda Portugal,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.5094444444,-75.2027777778,Accidente por MAP,"(0.5094444444, -75.2027777778)"
PUTUMAYO,86,PUERTO LEGUÍZAMO,86573,Rural,Vereda Portugal,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,0.5094444444,-75.2027777778,Accidente por MAP,"(0.5094444444, -75.2027777778)"
CAQUETA,18,SAN VICENTE DEL CAGUÁN,18753,Rural,Sin información,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.54,-74.80611111111111,Accidente por MAP,"(2.54, -74.80611111111111)"
VALLE DEL CAUCA,76,PRADERA,76563,Rural,Cuchilla La Cristalina,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.387222222222222,-76.14611111111111,Accidente por MAP,"(3.3872222222222224, -76.14611111111111)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda Anaparci,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.426666666666667,-75.44277777777778,Accidente por MAP,"(7.426666666666667, -75.44277777777778)"
META,50,VISTAHERMOSA,50711,Rural,Caño Chocolate,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,2.711944444444445,-73.89361111111111,Accidente por MAP,"(2.7119444444444447, -73.89361111111111)"
ANTIOQUIA,5,TARAZÁ,5790,Rural,La Sombra,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,7.440277777777778,-75.42222222222222,Accidente por MAP,"(7.440277777777778, -75.42222222222222)"
CAUCA,19,LÓPEZ,19418,Rural,López De Micay,2010,4,Mayor de 18 años,No,Civil,Herido,Femenino,2.847068,-77.247482,Accidente por MAP,"(2.847068, -77.247482)"
CAUCA,19,EL TAMBO,19256,Rural,Sin información,2010,5,Mayor de 18 años,No,Civil,Herido,Masculino,2.451476,-76.810904,Accidente por MAP,"(2.451476, -76.810904)"
NORTE DE SANTANDER,54,TIBÚ,54810,Rural,Corregimiento Campo Dos,2010,3,Mayor de 18 años,No,Civil,Herido,Masculino,8.639326,-72.735541,Accidente por MAP,"(8.639326, -72.735541)"
CAQUETA,18,SOLANO,18756,Rural,Sin información,2010,4,Mayor de 18 años,No,Civil,Herido,Masculino,0.695952,-75.256272,Accidente por MAP,"(0.695952, -75.256272)"
CAQUETA,18,SOLANO,18756,Rural,Sin información,2010,4,Mayor de 18 años,No,Civil,Herido,Masculino,0.695952,-75.256272,Accidente por MAP,"(0.695952, -75.256272)"
CAQUETA,18,SOLANO,18756,Rural,Sin información,2010,4,Mayor de 18 años,No,Civil,Herido,Masculino,0.695952,-75.256272,Accidente por MAP,"(0.695952, -75.256272)"
CAQUETA,18,SOLANO,18756,Rural,Sin información,2010,4,Mayor de 18 años,No,Civil,Herido,Masculino,0.695952,-75.256272,Accidente por MAP,"(0.695952, -75.256272)"
CAQUETA,18,SOLANO,18756,Rural,Sin información,2010,4,Mayor de 18 años,No,Civil,Herido,Masculino,0.695952,-75.256272,Accidente por MAP,"(0.695952, -75.256272)"
TOLIMA,73,PLANADAS,73555,Rural,La Cabaña,2010,7,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.192276,-75.65927,Accidente por MAP,"(3.192276, -75.65927)"
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda La Mirandita,2005,5,Mayor de 18 años,No,Civil,Herido,Masculino,6.187566,-74.993636,Accidente por MAP,"(6.187566, -74.993636)"
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda San Blas,2005,1,Mayor de 18 años,No,Civil,Herido,Masculino,6.187566,-74.993636,Accidente por MAP,"(6.187566, -74.993636)"
ANTIOQUIA,5,DABEIBA,5234,Rural,Vereda De Tascon,2009,11,Mayor de 18 años,No,Civil,Herido,Masculino,7.002761,-76.263894,Accidente por MAP,"(7.002761, -76.263894)"
META,50,LEJANÍAS,50400,Rural,Caño Lucia,2010,2,Mayor de 18 años,No,Fuerza pública,Herido,Masculino,3.466388888888889,-74.05,Accidente por MAP,"(3.466388888888889, -74.05)"
ANTIOQUIA,5,CÁCERES,5120,Rural,Quebrada San Pablo,2010,2,Mayor de 18 años,No,Fuerza pública,Muerto,Masculino,7.448611111111111,-75.14861111111111,Accidente por MAP,"(7.448611111111111, -75.14861111111111)"
TOLIMA,73,MELGAR,73449,Rural,Vereda Kualamana,2010,8,Mayor de 18 años,No,Civil,Herido,Femenino,4.20730759721,-74.6457533565,Accidente por MAP,"(4.20730759721, -74.6457533565)"
CESAR,20,VALLEDUPAR,20001,Rural,Sin información,2003,4,Mayor de 18 años,Indigena,Civil,Herido,Masculino,10.447261,-73.246566,Accidente por MAP,"(10.447261, -73.246566)"
CESAR,20,VALLEDUPAR,20001,Rural,Sin información,2003,4,Mayor de 18 años,Indigena,Civil,Herido,Masculino,10.447261,-73.246566,Accidente por MAP,"(10.447261, -73.246566)"
CESAR,20,VALLEDUPAR,20001,Rural,Sin información,2003,4,Mayor de 18 años,Indigena,Civil,Herido,Masculino,10.447261,-73.246566,Accidente por MAP,"(10.447261, -73.246566)"
CESAR,20,VALLEDUPAR,20001,Rural,Sin información,2003,4,Mayor de 18 años,Indigena,Civil,Muerto,Masculino,10.447261,-73.246566,Accidente por MAP,"(10.447261, -73.246566)"
VAUPES,97,MITÚ,97001,Rural,Sin información,2003,5,Mayor de 18 años,Indigena,Civil,Muerto,Masculino,1.249969,-70.235462,Accidente por MAP,"(1.249969, -70.235462)"
VAUPES,97,MITÚ,97001,Rural,Sin información,2003,5,Mayor de 18 años,Indigena,Civil,Herido,Masculino,1.249969,-70.235462,Accidente por MAP,"(1.249969, -70.235462)"
VAUPES,97,MITÚ,97001,Rural,Sin información,2003,5,Mayor de 18 años,Indigena,Civil,Herido,Masculino,1.249969,-70.235462,Accidente por MAP,"(1.249969, -70.235462)"
VAUPES,97,MITÚ,97001,Rural,Sin información,2003,5,Mayor de 18 años,Indigena,Civil,Muerto,Masculino,1.249969,-70.235462,Accidente por MAP,"(1.249969, -70.235462)"
CAUCA,19,SANTA ROSA,19701,Rural,Sin información,2003,6,Menor de 18 años,Indigena,Civil,Herido,Femenino,1.68305192469,-76.5770062302,Accidente por MAP,"(1.68305192469, -76.5770062302)"
CAUCA,19,SANTA ROSA,19701,Rural,Sin información,2003,6,Mayor de 18 años,Indigena,Civil,Herido,Masculino,1.68305192469,-76.5770062302,Accidente por MAP,"(1.68305192469, -76.5770062302)"
CESAR,20,VALLEDUPAR,20001,Rural,Sin información,2003,10,Menor de 18 años,Indigena,Civil,Muerto,Masculino,10.447261,-73.246566,Accidente por MAP,"(10.447261, -73.246566)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Barrancon-Ceiba,2007,2,Mayor de 18 años,Indigena,Civil,Herido,Femenino,2.789083333333333,-71.65855555555555,Accidente por MAP,"(2.789083333333333, -71.65855555555555)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Barrancon-Ceiba,2007,2,Menor de 18 años,Indigena,Civil,Herido,Masculino,2.789083333333333,-71.65855555555555,Accidente por MAP,"(2.789083333333333, -71.65855555555555)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Barrancon-Ceiba,2007,2,Menor de 18 años,Indigena,Civil,Herido,Femenino,2.789083333333333,-71.65855555555555,Accidente por MAP,"(2.789083333333333, -71.65855555555555)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Barrancon-Ceiba,2007,2,Mayor de 18 años,Indigena,Civil,Herido,Femenino,2.789083333333333,-71.65855555555555,Accidente por MAP,"(2.789083333333333, -71.65855555555555)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Barrancon-Ceiba,2007,2,Menor de 18 años,Indigena,Civil,Herido,Femenino,2.789083333333333,-71.65855555555555,Accidente por MAP,"(2.789083333333333, -71.65855555555555)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Barrancon-Ceiba,2007,2,Menor de 18 años,Indigena,Civil,Herido,Masculino,2.789083333333333,-71.65855555555555,Accidente por MAP,"(2.789083333333333, -71.65855555555555)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Barrancon-Ceiba,2007,2,Menor de 18 años,Indigena,Civil,Herido,Masculino,2.789083333333333,-71.65855555555555,Accidente por MAP,"(2.789083333333333, -71.65855555555555)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Barrancon-Ceiba,2007,2,Menor de 18 años,Indigena,Civil,Herido,Masculino,2.789083333333333,-71.65855555555555,Accidente por MAP,"(2.789083333333333, -71.65855555555555)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Barrancon-Ceiba,2007,2,Mayor de 18 años,Indigena,Civil,Herido,Masculino,2.789083333333333,-71.65855555555555,Accidente por MAP,"(2.789083333333333, -71.65855555555555)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Barrancon-Ceiba,2007,2,Menor de 18 años,Indigena,Civil,Herido,Masculino,2.789083333333333,-71.65855555555555,Accidente por MAP,"(2.789083333333333, -71.65855555555555)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Barrancon-Ceiba,2007,2,Mayor de 18 años,Indigena,Civil,Herido,Femenino,2.789083333333333,-71.65855555555555,Accidente por MAP,"(2.789083333333333, -71.65855555555555)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Barrancon-Ceiba,2007,2,Mayor de 18 años,Indigena,Civil,Herido,Femenino,2.789083333333333,-71.65855555555555,Accidente por MAP,"(2.789083333333333, -71.65855555555555)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,95001,Rural,Barrancon-Ceiba,2007,2,Menor de 18 años,Indigena,Civil,Herido,Masculino,2.789083333333333,-71.65855555555555,Accidente por MAP,"(2.789083333333333, -71.65855555555555)"
NARIÑO,52,RICAURTE,52612,Rural,Las Vegas,2007,7,Mayor de 18 años,Indigena,Civil,Muerto,Masculino,1.067,-78.083,Accidente por MAP,"(1.067, -78.083)"
NARIÑO,52,RICAURTE,52612,Rural,Las Vegas,2007,7,Mayor de 18 años,Indigena,Civil,Muerto,Masculino,1.067,-78.083,Accidente por MAP,"(1.067, -78.083)"
