"vigencia","dependencia","estado","sia_atc","tipo_de_derecho_de_peticion","tiempo_de_respuesta"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000111","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000117","Derecho de Petición","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000118","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000119","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000121","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000122","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000123","Derecho de Petición","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000126","Solicitud Información","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000132","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000134","Queja","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000135","Petición entre entidades","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000136","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000137","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000140","Queja","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000142","Denuncia","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000145","Derecho de Petición","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000146","Derecho de Petición","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000154","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000155","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000156","Solicitud Información","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000162","Denuncia","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000163","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000173","Denuncia","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000174","Denuncia","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000178","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000181","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000182","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000183","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000185","Solicitud Información","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000189","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000190","Derecho de Petición","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000191","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000192","Solicitud Información","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000193","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000194","Consulta","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000197","Denuncia","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000200","Derecho de Petición","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000207","Denuncia","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000215","Derecho de Petición","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000220","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000221","Denuncia","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000233","Denuncia","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000237","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000244","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000249","Derecho Petición","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000250","Denuncia","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000251","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000253","Denuncia","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000258","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000259","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000261","Otros","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000262","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000263","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000267","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000271","Solicitud Información","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000272","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000277","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000289","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000290","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000295","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000298","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000312","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000314","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000315","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000319","Solicitud Información","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000329","Derecho Petición","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000330","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000331","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000332","Derecho Petición","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000333","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000338","Derecho Petición","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000341","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000342","Consulta","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000344","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000345","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000349","Derecho Petición","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000356","Consulta","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000363","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000364","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000370","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000371","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000376","Petición entre entidades","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000381","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000382","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000383","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000394","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000398","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000400","Derecho Petición","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000401","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000404","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000408","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000409","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000410","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000411","Petición entre entidades","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000414","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000415","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000417","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000418","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000419","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000420","Derecho Petición","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000421","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000423","Derecho Petición","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000424","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000425","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000428","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000435","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000436","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000439","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000440","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000448","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000450","Consulta","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000451","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000452","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000454","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000455","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000457","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000460","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000462","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000464","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000467","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000469","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000473","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000474","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000487","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000492","Consulta","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000498","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000502","Consulta","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000512","Solicitud de Información","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000513","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000514","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000516","Petición entre entidades","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000517","Petición entre entidades","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000519","Derecho de petición","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000522","Consulta","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000523","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000524","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000525","Denuncia","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000526","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000527","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000528","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000529","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000530","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000531","Consulta","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000534","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000535","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000536","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000539","Petición entre entidades","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000542","Derecho de petición","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000543","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000544","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000546","Consulta","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000548","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000550","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000551","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000552","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000557","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000560","Derecho de petición","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000564","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000565","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000566","Consulta","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000576","Solicitud de Información","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000578","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000579","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000589","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000596","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000597","Denuncia","5"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000600","Derecho de petición","2"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000611","Denuncia","3"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000615","Petición entre entidades","1"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000622","Denuncia","4"
"2019","Auditoría Delegada","Archivado por traslado a otra entidad","2019000623","Derecho de petición","5"
