"territorial","expediente","naturaleza","tipo_empresa","estado","tipo_proyecto","municipio","municipio_predio","vereda","radicado","fecha","descriptor","asunto"
"Aburrá Sur","AS3-2020-24","Natural","-No aplica-","Activo","Minería","Amagá","Amagá","Las Peñas","160AS-RES2104-2420","2021-04-29T00:00:00.000","Por la cual se declara el desistimiento tácito",
"Aburrá Sur","AS3-2021-15","Natural","-No aplica-","Activo","Minería","Heliconia","Heliconia","No reporta","160AS-RES2202-513","2022-02-01T00:00:00.000","Por la cual se otorga una licencia ambiental temporal",
"Aburrá Sur","AS3-2021-16","Natural","-No aplica-","Activo","Otros","Caldas","Caldas","La Valeria","160AS-RES2203-1457","2022-03-15T00:00:00.000","Por la cual se otorga un plazo adicional",
"Aburrá Sur","AS3-2022-8","Natural","-No aplica-","Activo","Minería","Amagá","Amagá","No reporta","160AS-RES2205-2497","2022-05-09T00:00:00.000","Por la cual se declara el desistimiento tácito",
"Cartama","CA3-1995-175","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Jericó","No reporta","No reporta","130CA-6472","2010-11-26T00:00:00.000","Por la cual se aprueban planos y memorias de calculo",
"Cartama","CA3-1995-424","Jurídica","Privada","Activo","Minería","Valparaíso","No reporta","No reporta","160CA-1606-10308","2016-06-13T00:00:00.000","Por la cual se adopta una decisión",
"Cartama","CA3-1995-545","Jurídica","Privada","Activo","Explota Carbón: menor a 800.000 toneladas/año","Venecia","No reporta","No reporta","130CA-2551","2003-08-08T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Cartama","CA3-1996-24","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Támesis","No reporta","No reporta","130CA-2191","2003-02-07T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Cartama","CA3-1996-447","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Santa Bárbara","No reporta","No reporta","160CA-1503-9232","2015-03-27T00:00:00.000","Por la cual se niega la modificación de una licencia ambiental",
"Cartama","CA3-1997-1035","Jurídica","Privada","Activo","Otros","Jericó","Jericó","No reporta","160CA-1505-9343","2015-05-29T00:00:00.000","Por la cual se modifica una licencia ambiental",
"Cartama","CA3-1997-1060","Jurídica","Privada","Activo","Explota Carbón: menor a 800.000 toneladas/año","Fredonia","No reporta","No reporta","130CA-1402-8329","2014-02-05T00:00:00.000","Por la cual se adopta una decisión",
"Cartama","CA3-1997-607","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Caramanta","No reporta","No reporta","130CA-2446","2003-05-30T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Cartama","CA3-1998-1314","Jurídica","Privada","Activo","Otros","La Pintada","No reporta","No reporta","130CA-729","2000-11-03T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Cartama","CA3-1999-51","Natural","-No aplica-","Activo","Otros","Venecia","Venecia","No reporta","160CA-1603-10205","2016-03-17T00:00:00.000","Por la cual se declara la cesación del trámite de licencia ambiental",
"Cartama","CA3-1999-75","Jurídica","Privada","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Fredonia","No reporta","No reporta","160CA-1612-10648","2016-12-19T00:00:00.000","Por la cual se impone una medida preventiva",
"Cartama","CA3-2000-134","Jurídica","Pública","Activo","Otros","Santa Bárbara","No reporta","No reporta","130CA-1930","2002-10-02T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Cartama","CA3-2001-155","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Jericó","Jericó","Puente Iglesias","130CA-1226","2001-11-09T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Cartama","CA3-2003-2","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Valparaíso","Valparaíso","El Libano","130CA-1302-7751","2013-02-28T00:00:00.000","Por la cual se adopta una decisión",
"Cartama","CA3-2003-3","Jurídica","Privada","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Montebello","No reporta","No reporta","130CA-2489","2003-06-26T00:00:00.000","Por la cual se adopta una decisión",
"Cartama","CA3-2003-4","Jurídica","Privada","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Montebello","No reporta","No reporta","130CA-2488","2003-06-26T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Cartama","CA3-2004-1","Jurídica","Privada","Activo","Minería","Valparaíso","No reporta","No reporta","130CA-3292","2004-12-27T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Cartama","CA3-2007-6","Natural","-No aplica-","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Fredonia","No reporta","No reporta","130CA-5502","2009-04-03T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Cartama","CA3-2008-1","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","La Pintada","No reporta","No reporta","130CA-5096","2008-05-16T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Cartama","CA3-2008-10","Jurídica","Privada","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","Tarso","Tarso","Mulatico","130CA-1205-7342","2012-05-29T00:00:00.000","Por la cual se resuelve un recurso de reposición",
"Cartama","CA3-2008-11","Jurídica","Privada","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","Támesis","No reporta","No reporta","130CA-5278","2008-11-24T00:00:00.000","Por la cual se adopta una decisión",
"Cartama","CA3-2008-2","Jurídica","Privada","Activo","Otros","La Pintada","No reporta","No reporta","130CA-1402-8330","2014-02-05T00:00:00.000","Por la cual se adopta una decisión",
"Cartama","CA3-2008-3","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Venecia","No reporta","No reporta","130CA-5083","2008-04-30T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Cartama","CA3-2008-4","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Venecia","No reporta","No reporta","130CA-5082","2008-04-29T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Cartama","CA3-2008-5","Jurídica","Privada","Activo","Otros","Montebello","No reporta","No reporta","160CA-RES1912-8251","2019-12-31T00:00:00.000","Por la cual se adopta una decisión",
"Cartama","CA3-2008-7","Jurídica","Privada","Activo","Otros","Caramanta","No reporta","No reporta","130CA-6352","2010-09-27T00:00:00.000","Por la cual se rechaza un recurso de reposición",
"Cartama","CA3-2009-3","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Venecia","No reporta","No reporta","130CA-5901","2009-12-30T00:00:00.000","Por la cual se adopta una decisión",
"Cartama","CA3-2009-7","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Tarso","Tarso","Canaán","130CA-1104-6662","2011-04-07T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Cartama","CA3-2011-1","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Fredonia","No reporta","No reporta","160CA-1612-10677","2016-12-21T00:00:00.000","Por la cual se archiva un expediente",
"Cartama","CA3-2011-2","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Támesis","Támesis","No reporta","160CA-RES1802-966","2018-02-28T00:00:00.000","Por la cual se otorga un plazo adicional",
"Cartama","CA3-2016-1","Natural","-No aplica-","Activo","Minería","Fredonia","No reporta","No reporta","160CA-1608-10355","2016-08-05T00:00:00.000","Por la cual se acepta un desistimiento tácito",
"Cartama","CA3-2016-5","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Venecia","Venecia","No reporta","160CA-RES2011-6779","2020-11-30T00:00:00.000","Por la cual se resuelve un recurso de reposición",
"Cartama","CA3-2020-15","Jurídica","Privada","Activo","Minería","Fredonia","No reporta","No reporta","160CA-RES2009-5393","2020-09-23T00:00:00.000","Por la cual se niega una licencia ambiental",
"Citará","CI3-1999-32","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Ciudad Bolívar","Ciudad Bolívar","Buena Vista","160CI-RES2008-4708","2020-08-20T00:00:00.000","Por la cual se modifica una licencia ambiental",
"Citará","CI3-2000-35","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Concordia","No reporta","No reporta","130CI-1652","2002-04-17T00:00:00.000","Por la cual se otorga un permiso de vertimientos.",
"Citará","CI3-2001-67","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Betania","No reporta","No reporta","130CI-1943","2002-12-06T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Citará","CI3-2001-74","Jurídica","Pública","Activo","Otros","Andes","Andes","No reporta","130CI-1687","2002-05-06T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Citará","CI3-2001-75","Jurídica","Pública","Activo","Otros","Ciudad Bolívar","Ciudad Bolívar","No reporta","130CI-1790","2002-08-08T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Citará","CI3-2001-76","Jurídica","Pública","Activo","Otros","Jardín","Jardín","No reporta","130CI-2027","2003-02-18T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Cartama","CI3-2005-3","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Tarso","Tarso","Canaán","130CA-4405","2006-06-08T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Citará","CI3-2006-1","Natural","-No aplica-","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Andes","No reporta","No reporta","130CI-5531","2009-03-28T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Citará","CI3-2008-7","Jurídica","Pública","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","Salgar","Salgar","La Taborda","130CI-5300","2008-11-05T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Citará","CI3-2010-2","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Andes","No reporta","No reporta","130CI-6942","2010-10-27T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Citará","CI3-2011-2","Natural","-No aplica-","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Andes","No reporta","No reporta","130CI-1208-8740","2012-08-10T00:00:00.000","Por la cual se otorga un plazo",
"Citará","CI3-2018-6","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Jardín","Jardín","El Tapado","160CI-RES1806-3227","2018-06-13T00:00:00.000","Por la cual se declara el desistimiento tácito",
"Citará","CI3-2019-4","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Andes","Andes","No reporta","160CI-RES1903-1685","2019-03-29T00:00:00.000","Por la cual se termina anticipadamente un trámite o permiso",
"Citará","CI3-2020-6","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Andes","Andes","San Agustin","160CI-RES2010-5974","2020-10-23T00:00:00.000","Por la cual se adopta una decisión",
"Citará","CI3-2021-6","Jurídica","Pública","Activo","Minería","Jardín","No reporta","No reporta","160CI-RES2107-4210","2021-07-14T00:00:00.000","Por la cual se otorga un plazo adicional",
"Citará","CI3-2022-18","Jurídica","Privada","Activo","Otros","Salgar","Ciudad Bolívar","No reporta","160CI-RES2205-2520","2022-05-09T00:00:00.000","Por la cual se archiva un expediente",
"Citará","CI3-2022-19","Jurídica","Privada","Activo","Construcción y Operación de Centrales Generadoras","Hispania","Hispania","Potrerillo","160CI-RES2204-2038","2022-04-19T00:00:00.000","Por la cual se otorga un plazo adicional",
"Hevéxicos","HX3-1996-325","Jurídica","Privada","Activo","Minería","Anzá","Anzá","No reporta","130HX-1220","2002-12-20T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-1996-574","Jurídica","Pública","Activo","Otros","Olaya","Olaya","No reporta","130HX-160","2001-06-29T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-1998-1142","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Sabanalarga","No reporta","No reporta","130HX-292","2000-10-02T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-1998-7","Jurídica","Privada","Activo","Otros","San Jerónimo","San Jerónimo","El Berrial","130HX-1306-6580","2013-06-28T00:00:00.000","Por la cual se adopta una decisión",
"Hevéxicos","HX3-2000-21","Jurídica","Privada","Activo","Construcción y operación de rellenos sanitarios","Sopetrán","Sopetrán","No reporta","130HX-5280","2002-06-28T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2000-26","Natural","-No aplica-","Activo","Minería","Sopetrán","No reporta","No reporta","130HX-2801","2006-02-22T00:00:00.000","Por la cual se prorroga una licencia ambiental",
"Hevéxicos","HX3-2005-3","Natural","-No aplica-","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Sopetrán","Sopetrán","Guaymaral","130HX-3742","2008-08-20T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2005-5","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Caicedo","No reporta","No reporta","130HX-2655","2005-11-18T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2006-5","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Santa Fé De Antioquia","Sopetrán","No reporta","130HX-1105-5182","2011-05-16T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2007-1","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Anzá","No reporta","No reporta","160HX-1611-8560","2016-11-24T00:00:00.000","Por la cual se establece un plan de manejo ambiental",
"Hevéxicos","HX3-2007-3","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Santa Fé De Antioquia","No reporta","No reporta","130HX-4121","2009-04-03T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2007-4","Natural","-No aplica-","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Olaya","No reporta","No reporta","130HX-4178","2009-06-08T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2008-4","Natural","-No aplica-","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Sopetrán","Sopetrán","Guaymaral","130HX-4506","2009-12-03T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2008-5","Natural","-No aplica-","Activo","Otros","Anzá","No reporta","No reporta","130HX-4110","2009-03-26T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Hevéxicos","HX3-2009-1","Jurídica","Privada","Activo","Otros","Sopetrán","Sopetrán","Llano De Montaña","130HX-5082","2010-12-27T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2009-6","Jurídica","Pública","Activo","Otros","Liborina","No reporta","No reporta","130HX-4659","2010-04-09T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2010-2","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Sopetrán","Sopetrán","San Nicolas","130HX-4930","2010-09-07T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2010-3","Natural","-No aplica-","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Ebéjico","No reporta","No reporta","130HX-1110-5438","2011-10-05T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2011-3","Jurídica","Privada","Activo","Otros","Sopetrán","Sopetrán","Otrabanda","130HX-1112-5579","2011-12-26T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2011-5","Jurídica","Privada","Activo","Otros","Santa Fé De Antioquia","No reporta","No reporta","160HX-1608-8419","2016-08-18T00:00:00.000","Por la cual se otorga un plazo adicional",
"Hevéxicos","HX3-2012-4","Natural","-No aplica-","Activo","Explota Carbón: menor a 800.000 toneladas/año","Sopetrán","Sopetrán","No reporta","160HX-1505-7779","2015-05-19T00:00:00.000","Por la cual se niega una licencia ambiental",
"Hevéxicos","HX3-2014-14","Natural","-No aplica-","Activo","Minería","Buriticá","Buriticá","Llano Grande","160HX-1605-8312","2016-05-19T00:00:00.000","Por la cual se acepta un desistimiento tácito",
"Hevéxicos","HX3-2014-19","Jurídica","Privada","Activo","Minería","Olaya","Olaya","El Guayabo","160HX-RES1803-1219","2018-03-14T00:00:00.000","Por la cual se otorga un plazo adicional",
"Hevéxicos","HX3-2017-20","Jurídica","Pública","Activo","Construcción de carreteras, en la red vial secundaria y terciaria","Buriticá","Buriticá","No reporta","160HX-RES1803-1138","2018-03-08T00:00:00.000","Por la cual se otorga un plazo adicional",
"Hevéxicos","HX3-2017-21","Jurídica","Privada","Activo","Minería","Buriticá","Buriticá","Los Asientos","160HX-RES1805-2782","2018-05-24T00:00:00.000","Por la cual se otorga un plazo adicional",
"Hevéxicos","HX3-2017-25","Jurídica","Privada","Activo","Minería","Buriticá","Buriticá","No reporta","160HX-RES1802-748","2018-02-19T00:00:00.000","Por la cual se otorga un plazo adicional",
"Hevéxicos","HX3-2017-3","Jurídica","Privada","Activo","Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW","San Jerónimo","San Jerónimo","No reporta","160HX-RES1802-551","2018-02-08T00:00:00.000","Por la cual se adopta una decisión",
"Hevéxicos","HX3-2017-9","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Sopetrán","Sopetrán","No reporta","160HX-RES1712-7195","2017-12-20T00:00:00.000","Por la cual se niega una licencia ambiental",
"Hevéxicos","HX3-2018-1","Jurídica","Privada","Activo","Minería","Buriticá","Buriticá","Los Asientos","160HX-RES1808-4535","2018-08-17T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2018-2","Jurídica","Privada","Activo","Minería","Buriticá","Buriticá","Los Asientos","160HX-RES1808-4536","2018-08-17T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2018-3","Jurídica","Privada","Activo","Minería","Buriticá","Buriticá","No reporta","160HX-RES1808-4744","2018-08-30T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2019-20","Jurídica","Privada","Activo","Minería","Buriticá","Buriticá","No reporta","160HX-RES2005-2369","2020-05-04T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Hevéxicos","HX3-2019-5","Jurídica","Privada","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Sopetrán","Sopetrán","San Nicolas De Barí","160HX-RES1909-4675","2019-09-05T00:00:00.000","Por la cual se suspende un trámite o permiso",
"Hevéxicos","HX3-2021-13","Natural","-No aplica-","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Anzá","No reporta","No reporta","160HX-RES2202-998","2022-02-23T00:00:00.000","Por la cual se otorga un plazo adicional",
"Hevéxicos","HX3-2021-9","Jurídica","Privada","Activo","Minería","Buriticá","Buriticá","Untí","160HX-RES2112-7989","2021-12-01T00:00:00.000","Por la cual se otorga un plazo adicional",
"Aburrá Sur","OJ3-2004-3","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Heliconia","Heliconia","No reporta","130AS-7529","2005-01-12T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-1997-764","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Valdivia","No reporta","No reporta","130PZ-1396","2007-11-14T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Panzenú","PZ3-1998-1218","Jurídica","Privada","Activo","Otros","Caucasia","Caucasia","No reporta","130PZ-982","2005-01-17T00:00:00.000","Por la cual se otorga un permiso de exploración de aguas subterráneas",
"Panzenú","PZ3-2003-4","Jurídica","Privada","Activo","Construcción y operación de rellenos sanitarios","Caucasia","Caucasia","No reporta","130PZ-1038","2005-04-02T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-2005-1","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Caucasia","Caucasia","No reporta","130PZ-1333","2007-02-06T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-2006-2","Jurídica","Pública","Activo","Construcción y operación de rellenos sanitarios","Nechí","Nechí","No reporta","130PZ-1325","2006-12-28T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-2007-1","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Zaragoza","Zaragoza","No reporta","130PZ-1461","2008-04-04T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-2008-2","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Tarazá","Tarazá","No reporta","130PZ-1602","2009-02-10T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-2008-5","Natural","-No aplica-","Activo","Otros","Zaragoza","No reporta","No reporta","130PZ-1614","2009-02-18T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Panzenú","PZ3-2008-6","Natural","-No aplica-","Activo","Otros","Zaragoza","No reporta","No reporta","130PZ-1615","2009-02-18T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Panzenú","PZ3-2008-7","Natural","-No aplica-","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Tarazá","No reporta","No reporta","130PZ-1727","2009-12-01T00:00:00.000","Por la cual se impone (acepta) un plan de manejo ambiental",
"Panzenú","PZ3-2008-9","Jurídica","Privada","Activo","Explota Materiales construcción: menor a 600.000 toneladas/año","Zaragoza","Zaragoza","Los Cocos","130PZ-1598","2009-02-06T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-2009-4","Jurídica","Privada","Activo","Construcción y operación de rellenos sanitarios","Tarazá","No reporta","No reporta","130PZ-1803","2010-06-17T00:00:00.000","Por la cual se adopta una decisión",
"Panzenú","PZ3-2010-1","Jurídica","Privada","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Nechí","Nechí","La Concha","130PZ-1408-2873","2014-08-19T00:00:00.000","Por la cual se niega una licencia ambiental",
"Panzenú","PZ3-2010-7","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Zaragoza","Zaragoza","El Limón","130PZ-1402-2703","2014-02-27T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-2011-1","Jurídica","Privada","Activo","Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año","Caucasia","Caucasia","No reporta","130PZ-1110-2015","2011-10-26T00:00:00.000","Por la cual se adopta una decisión",
"Panzenú","PZ3-2013-2","Natural","-No aplica-","Activo","Minería","Tarazá","Tarazá","No reporta","130PZ-1409-2897","2014-09-23T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-2013-5","Jurídica","Privada","Activo","Otros","Tarazá","No reporta","No reporta","130PZ-1412-3043","2014-12-16T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-2014-3","Jurídica","Privada","Activo","Minería","Zaragoza","Zaragoza","No reporta","160PZ-1501-3089","2015-01-16T00:00:00.000","Por la cual se adopta una decisión",
"Panzenú","PZ3-2014-7","Jurídica","Pública","Activo","Minería","Caucasia","No reporta","No reporta","130PZ-1412-3044","2014-12-23T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-2015-11","Jurídica","Pública","Activo","Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local","Caucasia","No reporta","No reporta","160PZ-1603-3593","2016-03-18T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Aburrá Norte","PZ3-2015-12","Jurídica","Privada","Activo","Minería","Tarazá","No reporta","No reporta","160AN-1512-17687","2015-12-30T00:00:00.000","Por la cual se establece un plan de manejo ambiental",
"Aburrá Norte","PZ3-2015-13","Natural","-No aplica-","Activo","Minería","Cáceres","No reporta","No reporta","160AN-1512-17693","2015-12-31T00:00:00.000","Por la cual se establece un plan de manejo ambiental",
"Aburrá Norte","PZ3-2015-14","Natural","-No aplica-","Activo","Minería","Tarazá","No reporta","No reporta","160AN-1512-17688","2015-12-30T00:00:00.000","Por la cual se establece un plan de manejo ambiental",
"Aburrá Norte","PZ3-2015-15","Natural","-No aplica-","Activo","Minería","Caucasia","No reporta","No reporta","160AN-1512-17686","2015-12-30T00:00:00.000","Por la cual se establece un plan de manejo ambiental",
"Panzenú","PZ3-2015-16","Natural","-No aplica-","Activo","Minería","Tarazá","Tarazá","Rayo","160PZ-1512-3523","2015-12-29T00:00:00.000","Por la cual se establece un plan de manejo ambiental",
"Aburrá Norte","PZ3-2015-18","Natural","-No aplica-","Activo","Minería","Tarazá","No reporta","No reporta","160AN-1512-17689","2015-12-30T00:00:00.000","Por la cual se establece un plan de manejo ambiental",
"Panzenú","PZ3-2015-19","Natural","-No aplica-","Activo","Minería","Zaragoza","Zaragoza","No reporta","160PZ-RES1808-4754","2018-08-30T00:00:00.000","Por la cual se declara el desistimiento tácito",
"Panzenú","PZ3-2015-2","Jurídica","Privada","Activo","Minería","Cáceres","Cáceres","Rio Man","160PZ-1512-3491","2015-12-04T00:00:00.000","Por la cual se niega una licencia ambiental",
"Panzenú","PZ3-2016-2","Jurídica","Privada","Activo","Construcción y operación de rellenos sanitarios","Caucasia","Caucasia","No reporta","160PZ-1609-3797","2016-09-05T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-2016-4","Jurídica","Privada","Activo","Minería","Zaragoza","Zaragoza","No reporta","160PZ-RES1712-6998","2017-12-12T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-2016-6","Jurídica","Privada","Activo","Minería","Cáceres","Cáceres","No reporta","160PZ-RES1811-6115","2018-11-08T00:00:00.000","Por la cual se niega una licencia ambiental",
"Panzenú","PZ3-2017-11","Jurídica","Privada","Activo","Explota Otros minerales: menor a 1.000.000 de toneladas/año","Zaragoza","Zaragoza","No reporta","160PZ-RES1912-7110","2019-12-03T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-2017-19","Natural","-No aplica-","Activo","Minería","Cáceres","Cáceres","No reporta","160PZ-RES1901-327","2019-01-28T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Panzenú","PZ3-2020-18","Natural","-No aplica-","Activo","Minería","Caucasia","Caucasia","No reporta","160PZ-RES2009-4979","2020-09-02T00:00:00.000","Por la cual se suspende un trámite o permiso",
"Panzenú","PZ3-2021-7","Jurídica","Privada","Activo","Minería","Zaragoza","Zaragoza","La Porquera","160PZ-RES2112-8465","2021-12-15T00:00:00.000","Por la cual se archiva un expediente",
"Secretaría Ambiental De Envigado","SAE3-1996-203","Jurídica","Privada","Activo","Otros","Envigado","Envigado","No reporta","130SAE-0201-1","2002-01-16T00:00:00.000","Por la cual se otorga una licencia ambiental",
"Secretaría Ambiental De Envigado","SAE3-1997-1013","Jurídica","Privada","Activo","Otros","Envigado","No reporta","No reporta","130SAE-1005-129","2010-05-25T00:00:00.000","Por la cual se autoriza la cesión de una licencia ambiental",
"Secretaría Ambiental De Envigado","SAE3-1997-719","Natural","-No aplica-","Activo","Minería","Envigado","Envigado","Perico","130SAE-975","2000-01-03T00:00:00.000","Por la cual se niega una licencia ambiental",
"Secretaría Ambiental De Envigado","SAE3-1998-1106","Jurídica","Privada","Activo","Otros","Envigado","No reporta","No reporta","130SAE-0403-84","2004-03-15T00:00:00.000","Por la cual se modifica un plan de manejo ambiental",
"Secretaría Ambiental De Envigado","SAE3-1998-1325","Natural","-No aplica-","Activo","Otros","Envigado","No reporta","No reporta","130SAE-0005-413","2000-05-24T00:00:00.000","Por la cual se otorga una licencia ambiental",
