Codigo,Nombre,Categoria,Estado,Departamento,Municipio,Ubicación,Altitud,Fecha_instalacion,Fecha_suspension,Corriente
21227010,PIEDRAS  - AUT [21227010],Limnigráfica,Activa,Tolima,Piedras,"(4.535225, -74.88053056)",384,1972-03-14 19:00,,Opia
23125140,AEROPUERTO FURATENA  - AUT [23125140],Climática Ordinaria,Activa,Boyacá,Quípama,"(5.52083333, -74.18241667)",1250,1991-05-14 19:00,,0
16055120,AGUAS DE LA VIRGEN  - AUT [16055120],Climática Principal,Activa,Norte de Santander,Ocaña,"(8.22769444, -73.3975)",1700,2006-08-08 19:00,,0
16015130,ALCALDIA DE HERRAN  - AUT [16015130],Climática Principal,Activa,Norte de Santander,Herrán,"(7.50672222, -72.48536111)",240,2005-08-18 19:00,,0
21237020,ARRANCAPLUMAS  - AUT [21237020],Limnigráfica,Activa,Cundinamarca,Guaduas,"(5.20241667, -74.72761111)",222,1934-01-14 19:00,,Magdalena
23157030,BARRANCABERMEJA  - AUT [23157030],Limnigráfica,Activa,Santander,Barrancabermeja,"(7.06019444, -73.876)",75,1936-06-14 19:00,,Magdalena
35025090,BOSQUE INTERVENIDO  - AUT [35025090],Climática Principal,Activa,Cundinamarca,La Calera,"(4.66488889, -73.84663889)",2944,2008-07-08 19:00,,0
23087160,CARAMANTA  - AUT [23087160],Limnigráfica,Activa,Antioquia,San Roque,"(6.50733333, -74.86516667)",1900,1973-07-14 19:00,,Nus
21147030,CARRASPOSO  - AUT [21147030],Limnigráfica,Activa,Huila,Colombia,"(3.32752778, -74.86691667)",730,1972-02-14 19:00,,Cabrera
23205030,SANTA ROSA D SIMITI [23205030],Climática Ordinaria,Activa,Bolívar,Santa Rosa Del Sur,"(7.96527778, -74.05916667)",650,1974-10-15,,El Zulia
13015020,TUCURA [13015020],Climática Ordinaria,Suspendida,Córdoba,Tierralta,"(7.96666667, -76.25)",110,1991-11-15,1996-10-15,El Zulia
23187120,BADILLO [23187120],Limnimétrica,Activa,Santander,Puerto Wilches,"(7.97561111, -73.85675)",49,1974-08-15,,Magdalena
35070130,QUEBRADA HONDA [35070130],Pluviométrica,Activa,Boyacá,Macanal,"(4.95025, -73.30797222)",1200,1957-10-15,,Magdalena
35070470,ESCUELA LOS MOLINOS [35070470],Pluviométrica,Activa,Boyacá,Almeida,"(4.95041667, -73.41016667)",2150,1982-08-15,,Magdalena
26150150,PAPAYAL [26150150],Pluviométrica,Activa,Caldas,Villamaria,"(4.95166667, -75.48972222)",2304,1970-09-15,,Magdalena
35070490,HATO GRANDE HACIENDA [35070490],Pluviométrica,Activa,Cundinamarca,Manta,"(4.95938889, -73.58436111)",2346,1982-07-15,,Orinoco
16020230,COLORADA LA [16020230],Pluviométrica,Suspendida,Norte de Santander,El Zulia,"(7.96666667, -72.61666667)",160,1967-11-15,1986-06-15,El Zulia
13015030,CAMPO BELLO [13015030],Climática Principal,Suspendida,Córdoba,Tierralta,"(7.98333333, -76.23333333)",78,1996-12-15,2008-03-31,Magdalena
25028040,INSP FLUVIAL CAUCA [25028040],Limnimétrica,Suspendida,Antioquia,Caucasia,"(7.98333333, -75.2)",70,1992-11-15,2002-05-15,Cauca
26255040,CACAOTERAS DEL DIQ [26255040],Climática Principal,Suspendida,Antioquia,Caucasia,"(7.98333333, -75.11666667)",55,1968-08-15,2008-12-10,Cauca
23187180,DESEO EL [23187180],Limnimétrica,Suspendida,Bolívar,Simití,"(7.98333333, -73.85)",60,1979-06-15,1979-11-15,Magdalena
23187260,CHORRO EL [23187260],Limnimétrica,Suspendida,Santander,Puerto Wilches,"(7.98333333, -73.85)",60,1979-04-15,1979-05-15,Magdalena
35075050,MARTOTA [35075050],Meteorológica Especial,Suspendida,Boyacá,Somondoco,"(4.95, -73.43333333)",2620,1989-02-15,1996-06-15,Magdalena
26130200,RECUERDO EL [26130200],Pluviométrica,Activa,RIsaralda,Marsella,"(4.96241667, -75.74166667)",1587,1970-09-15,,Orinoco
23060370,ESTANCIA LA [23060370],Pluviométrica,Activa,Cundinamarca,La Vega,"(4.96666667, -74.36666667)",1280,2004-07-15,,Lagunilla
35070260,ALMEIDA [35070260],Pluviográfica,Activa,Boyacá,Almeida,"(4.97083333, -73.37986111)",1954,1959-01-15,,Lagunilla
26110120,VILLA NUEVA [26110120],Pluviométrica,Activa,Valle del Cauca,El Águila,"(4.97108333, -76.03852778)",1341,1970-09-15,,Lagunilla
23060290,SILENCIO EL [23060290],Pluviométrica,Activa,Cundinamarca,Sasaima,"(4.97316667, -74.41205556)",1425,1986-03-15,,Lagunilla
35075040,INSTITUCION AGRICOLA MACANAL [35075040],Climática Principal,Activa,Boyacá,Macanal,"(4.97436111, -73.31675)",1300,1982-07-15,,Lagunilla
35070110,GUAYATA LA GRANJA [35070110],Pluviográfica,Activa,Boyacá,Guayatá,"(4.97608333, -73.49930556)",1580,1971-07-15,,Lagunilla
21201050,LOURDES [21201050],Pluviométrica,Activa,Cundinamarca,Gachancipá,"(4.98288889, -73.86466667)",2750,1985-03-15,,Lagunilla
21250060,IDEMA-ARMERO [21250060],Pluviométrica,Suspendida,Tolima,Armero (Guayabal),"(4.96666667, -74.91666667)",390,1964-01-15,1974-12-15,Lagunilla
21250510,ARMERO GJA-C UNIVE [21250510],Pluviométrica,Suspendida,Tolima,Armero (Guayabal),"(4.96666667, -74.91666667)",390,1974-12-15,1986-10-15,Lagunilla
35070150,GUAYATA [35070150],Pluviométrica,Suspendida,Boyacá,Guayatá,"(4.96666667, -73.48333333)",1580,1962-03-15,1971-09-15,Lagunilla
35070400,GUAYATA [35070400],Pluviométrica,Suspendida,Boyacá,Guayatá,"(4.96666667, -73.48333333)",1580,1939-05-15,1943-10-15,Lagunilla
35070140,ALMEIDA [35070140],Pluviográfica,Suspendida,Boyacá,Almeida,"(4.96666667, -73.38333333)",1910,1962-03-15,1971-07-15,Lagunilla
35070120,MACANAL [35070120],Pluviométrica,Suspendida,Boyacá,Macanal,"(4.96666667, -73.31666667)",1710,1957-07-15,2003-08-15,Lagunilla
21206450,TERMOZIPA [21206450],Climática Principal,Suspendida,Cundinamarca,Tocancipá,"(4.98333333, -73.93333333)",2497,1992-05-15,1996-01-15,Lagunilla
25025330,COLEGIO AGROPECUARIO PAILITAS  - AUT [25025330],Climática Principal,Activa,Cesar,Pailitas,"(8.95422222, -73.63008333)",50,1987-09-14 19:00,,0
35070100,SOMONDOCO [35070100],Pluviométrica,Activa,Boyacá,Somondoco,"(4.98347222, -73.43305556)",1600,1962-03-15,,Somondoco
21230120,BELLEZA LA [21230120],Pluviométrica,Activa,Cundinamarca,Chaguaní,"(4.98538889, -74.58111111)",1200,1986-12-15,,Somondoco
24010810,GACHANTIVA [24010810],Pluviométrica,Activa,Boyacá,Gachantivá,"(5.75080556, -73.54891667)",2375,1980-08-15,,Canal Principal
26190090,BETANIA-LAS GUACAS [26190090],Pluviométrica,Activa,Antioquia,Betania,"(5.755, -75.97552778)",1600,1970-10-15,,Canal Principal
24030940,SENA [24030940],Pluviográfica,Activa,Boyacá,Sogamoso,"(5.75605556, -72.90788889)",2500,1981-04-15,,Canal Principal
11020050,PINON EL [11020050],Pluviométrica,Activa,Chocó,El Carmen (Choco),"(5.75766667, -76.25086111)",715,1958-10-15,,Canal Principal
23060150,PUERTO LIBRE [23060150],Pluviométrica,Activa,Cundinamarca,Puerto Salgar,"(5.75827778, -74.62733333)",1836,1974-08-15,,Canal Principal
23125060,ALBANIA [23125060],Climática Ordinaria,Activa,Santander,Albania (Santander),"(5.75833333, -73.91333333)",1690,1974-03-15,,Canal Principal
24030560,MONGUA [24030560],Pluviométrica,Activa,Boyacá,Mongua,"(5.75838889, -72.7945)",2900,1971-04-15,,Canal Principal
35070460,VOLADOR EL [35070460],Pluviométrica,Suspendida,Boyacá,Macanal,"(4.98333333, -73.35)",1250,1968-06-15,2002-02-15,Somondoco
26190130,MANSA LA [26190130],Pluviométrica,Suspendida,Chocó,El Carmen (Choco),"(5.75, -76.1)",2100,1970-10-15,1973-04-15,Risaralda
26177070,PUENTE CARRETERA [26177070],Limnimétrica,Suspendida,Antioquia,Támesis,"(5.75, -75.63333333)",605,1978-03-15,1978-04-15,Cartama
26180130,PINTADA LA [26180130],Pluviométrica,Suspendida,Caldas,Aguadas,"(5.75, -75.6)",650,1962-02-15,1970-08-15,Cartama
24037460,CAMBULOS LOS [24037460],Limnimétrica,Suspendida,Boyacá,Sogamoso,"(5.75, -72.93333333)",2500,1969-10-15,2002-02-15,Canal Principal
24010630,ARCABUCO [24010630],Pluviométrica,Activa,Boyacá,Arcabuco,"(5.76058333, -73.44413889)",2600,1974-02-15,,Chicamocha
11047010,BELEN [11047010],Limnigráfica,Activa,Chocó,Quibdó,"(5.76483333, -76.66966667)",26,1965-12-15,,Atrato
23067020,COLORADOS  - AUT [23067020],Limnigráfica,Activa,Cundinamarca,Puerto Salgar,"(5.4695, -74.59338889)",309,1952-02-14 19:00,,Negro
24037320,LA SIBERIA [24037320],Limnigráfica,Activa,Boyacá,Paipa,"(5.76673333, -73.10872222)",2248,1971-04-15,,Chicamocha
24030790,NOBSA [24030790],Pluviométrica,Activa,Boyacá,Nobsa,"(5.77341667, -72.94025)",2500,1964-02-15,,Chicamocha
24035150,BELENCITO [24035150],Climática Principal,Activa,Boyacá,Nobsa,"(5.78158333, -72.89430556)",2530,1967-02-15,,Chicamocha
24030640,NIMICIA ESCUELA RURAL [24030640],Pluviométrica,Activa,Boyacá,Gámeza,"(5.78236111, -72.76980556)",3200,1974-06-15,,Chicamocha
15060080,CANAVERALES [15060080],Pluviométrica,Activa,La Guajira,San Juan Del Cesar,"(10.75777778, -72.84522222)",230,1963-08-15,,Cno Mono
29067050,CANAL FLORIDA [29067050],Limnigráfica,Activa,Magdalena,Zona Bananera,"(10.75886111, -74.10663889)",60,1965-05-15,,Sevilla
11020020,GUADUAS [11020020],Pluviométrica,Suspendida,Chocó,El Carmen (Choco),"(5.76666667, -76.18333333)",1500,1977-03-15,2002-04-15,Atrato
24037330,VERTEDERO PAIPA [24037330],Limnimétrica,Suspendida,Boyacá,Paipa,"(5.76666667, -73.11666667)",2500,1971-05-15,1978-03-15,Sochagota
24035200,SENA [24035200],Meteorológica Especial,Suspendida,Boyacá,Sogamoso,"(5.76666667, -72.91666667)",2500,1967-10-15,1981-03-15,Sochagota
26205030,FARALLONES [26205030],Climática Ordinaria,Suspendida,Antioquia,La Pintada,"(5.78333333, -75.61666667)",860,1970-03-15,1983-04-15,Chicamocha
23120100,ALBANIA [23120100],Pluviométrica,Suspendida,Santander,Albania (Santander),"(5.78333333, -73.91666667)",1925,1959-11-15,1974-02-15,Chicamocha
29067160,PUENTE SEVILLA  - AUT [29067160],Limnigráfica,Activa,Magdalena,Ciénaga,"(10.79883333, -74.02858333)",10,1982-07-14 19:00,,Sevilla
29060340,PALMOR EL [29060340],Pluviométrica,Activa,Magdalena,Ciénaga,"(10.77344444, -74.02563889)",1200,1975-09-15,,Sevilla
15060150,CONEJO EL [15060150],Pluviométrica,Activa,La Guajira,Fonseca,"(10.77794444, -72.79819444)",350,1975-10-15,,Sevilla
29040080,POLONUEVO [29040080],Pluviométrica,Activa,Atlantico,Polonuevo,"(10.779, -74.85791667)",80,1959-03-15,,Sevilla
29060070,SAN PABLO [29060070],Pluviométrica,Activa,Magdalena,Ciénaga,"(10.80819444, -74.02680556)",800,1960-08-15,,Sevilla
29060290,SAN JUAN [29060290],Pluviométrica,Suspendida,Magdalena,Zona Bananera,"(10.76666667, -74.16666667)",25,1975-05-15,2002-02-15,Sevilla
28010270,PIZARRA LA [28010270],Pluviométrica,Suspendida,La Guajira,San Juan Del Cesar,"(10.76666667, -73.01666667)",225,1971-04-15,1975-09-15,Sevilla
15075050,PIZARRA LA [15075050],Climática Ordinaria,Suspendida,La Guajira,San Juan Del Cesar,"(10.76666667, -73.0)",150,1971-04-15,1975-09-15,Sevilla
28010130,SARACHUI [28010130],Pluviométrica,Suspendida,Cesar,Valledupar,"(10.78333333, -73.4)",1560,1968-04-15,1990-05-15,Sevilla
15060070,JUGUETE EL [15060070],Pluviométrica,Suspendida,La Guajira,Fonseca,"(10.786, -72.76836111)",390,1971-05-15,2014-08-28,Sevilla
29060220,POLY LA [29060220],Pluviométrica,Suspendida,Magdalena,Zona Bananera,"(10.81666667, -74.18333333)",24,1972-01-15,2002-02-15,Sevilla
29067030,SAN PABLO [29067030],Limnigráfica,Suspendida,Magdalena,Ciénaga,"(10.81666667, -74.03333333)",900,1960-08-15,1975-04-15,Sevilla
29060330,PLAYA LA [29060330],Pluviométrica,Suspendida,Magdalena,Zona Bananera,"(10.76197222, -74.12047222)",20,1990-01-14 19:00,2019-07-02 6:32,0
29065030,PRADO SEVILLA [29065030],Climática Ordinaria,Suspendida,Magdalena,Zona Bananera,"(10.76416667, -74.15472222)",18,1970-07-14 19:00,2019-07-02 6:32,0
28017080,CORRAL DE PIEDRA [28017080],Limnimétrica,Activa,La Guajira,San Juan Del Cesar,"(10.81891667, -73.05508333)",275,1970-03-15,,Cesar
29067040,SANTA ROSALIA [29067040],Limnimétrica,Activa,Magdalena,Zona Bananera,"(10.83080556, -74.12055556)",55,1965-05-15,,Orihueca
24037030,EL PALO - AUT [24037030],Limnigráfica,Activa,Boyacá,Tuta,"(5.68172222, -73.23113889)",2600,1955-05-14 19:00,,Tuta
29045110,JUAN DE ACOSTA [29045110],Climática Ordinaria,Activa,Atlantico,Juan De Acosta,"(10.83388889, -75.04611111)",20,1964-01-14 19:00,,0
29040400,JUAN DE ACOSTA [29040400],Pluviométrica,Suspendida,Atlantico,Juan De Acosta,"(10.83333333, -75.03333333)",20,1959-03-14 19:00,2019-01-21 3:34,0
44035040,FLORENCIA - AUT [44035040],Climática Principal,Activa,Caquetá,Florencia (Caquetá),"(1.733, -75.64502778)",600,2006-02-03 19:00,,0
16020050,ARBOLEDAS [16020050],Pluviométrica,Activa,Norte de Santander,Arboledas,"(7.64444444, -72.79972222)",925,1958-05-15,,Lebrija
23190540,VEGA LA [23190540],Pluviométrica,Activa,Norte de Santander,Cáchira,"(7.65083333, -73.18055556)",710,1976-08-15,,Lebrija
23197350,CNO GRANDE [23197350],Limnimétrica,Suspendida,Santander,Rionegro (Santander),"(7.63333333, -73.58333333)",770,1971-10-15,1981-07-15,Lebrija
12015030,IDEMA-MONTECRISANTO [12015030],Climática Ordinaria,Suspendida,Antioquia,Chigorodó,"(7.65, -76.68333333)",40,1972-03-15,1982-08-15,Lebrija
12010040,TULENAPA [12010040],Pluviométrica,Suspendida,Antioquia,Chigorodó,"(7.66666667, -76.66666667)",30,1974-08-15,1982-08-15,Lebrija
26240090,PUERTO BELGICA [26240090],Pluviométrica,Activa,Antioquia,Cáceres,"(7.66830556, -75.28444444)",80,1977-01-15,,Lebrija
23200060,SANTO DOMINGO [23200060],Pluviométrica,Activa,Bolívar,San Pablo (Bolívar),"(7.67055556, -73.94194444)",80,1974-08-15,,Lebrija
23197410,HOYO EL [23197410],Limnimétrica,Activa,Cesar,San Alberto,"(7.68472222, -73.50888889)",77,1974-08-15,,San Alberto
16010020,DONJUANA LA 2 [16010020],Pluviométrica,Activa,Norte de Santander,Bochalema,"(7.69722222, -72.60138889)",770,1973-04-15,,San Alberto
13010010,MOLINILLO [13010010],Pluviométrica,Suspendida,Córdoba,Tierralta,"(7.68333333, -76.05)",500,1990-06-15,1999-03-15,Manso
26250020,TRINIDAD LA HACIENDA [26250020],Pluviométrica,Suspendida,Antioquia,Cáceres,"(7.68333333, -75.23333333)",260,1970-05-15,1976-12-15,Manso
12010130,CHIGORODO [12010130],Pluviométrica,Suspendida,Antioquia,Chigorodó,"(7.7, -76.7)",30,1966-01-15,1972-03-15,San Alberto
13020040,SAIZA [13020040],Pluviométrica,Suspendida,Córdoba,Tierralta,"(7.7, -76.48333333)",287,1990-06-15,2002-02-15,San Alberto
23187190,EDEN EL [23187190],Limnimétrica,Suspendida,Bolívar,San Pablo (Bolívar),"(7.7, -73.83333333)",61,1979-04-15,1979-05-15,Magdalena
23187200,FE LA [23187200],Limnimétrica,Suspendida,Santander,Puerto Wilches,"(7.7, -73.81666667)",77,1979-05-15,1979-09-15,Magdalena
23187210,NO HAY COMO DIOS [23187210],Limnimétrica,Suspendida,Santander,Puerto Wilches,"(7.7, -73.8)",79,1979-08-15,1979-09-15,Bzo Boston
23197360,VEINTE DE JULIO [23197360],Limnimétrica,Suspendida,Norte de Santander,La Esperanza,"(7.7, -73.56666667)",71,1974-09-15,1996-02-15,Cachira
23190550,SAMARKANDA [23190550],Pluviométrica,Suspendida,Santander,Rionegro (Santander),"(7.7, -73.53333333)",100,1979-11-15,1980-06-15,Cachira
16010080,DONJUANA LA 1 [16010080],Pluviométrica,Suspendida,Norte de Santander,Bochalema,"(7.7, -72.6)",770,1953-01-15,1978-01-15,Cachira
25027420,VICTORIA LA [25027420],Limnimétrica,Activa,Bolívar,Margarita,"(8.965, -74.22083333)",24,1973-07-15,,Cno Violo
12015080,CERRAZON LA [12015080],Agrometeorológica,Suspendida,Antioquia,Chigorodó,"(7.71666667, -76.61666667)",70,1986-08-15,2002-02-15,Cachira
26240050,UNION LA HACIENDA [26240050],Pluviométrica,Suspendida,Antioquia,Cáceres,"(7.71666667, -75.35)",230,1970-05-15,1984-03-15,Cachira
13010040,FLECHA LA [13010040],Pluviométrica,Suspendida,Córdoba,Tierralta,"(7.63333333, -75.96666667)",500,1990-06-15,1999-03-15,Cachira
13015010,URRA 2 [13015010],Climática Ordinaria,Suspendida,Córdoba,Tierralta,"(7.73333333, -76.2)",88,1982-11-15,1988-12-15,Chigorodo
26247040,BUENOS AIRES [26247040],Limnigráfica,Suspendida,Antioquia,Cáceres,"(7.73333333, -75.43333333)",49,1972-11-15,1975-10-15,Man
27035030,SANTA MARGARITA [27035030],Climática Ordinaria,Suspendida,Antioquia,El Bagre,"(7.73333333, -74.76666667)",179,1970-05-15,1980-04-15,Man
27030150,ASI ES LA VIDA [27030150],Pluviométrica,Suspendida,Antioquia,El Bagre,"(7.73333333, -74.58333333)",492,1974-10-15,1987-05-15,Man
23195140,LLANA LA [23195140],Climática Ordinaria,Suspendida,Cesar,San Alberto,"(7.73333333, -73.53333333)",120,1974-09-15,1995-05-15,Man
25028370,GUAYABAL [25028370],Limnimétrica,Suspendida,Bolívar,Barranco De Loba,"(8.95, -74.16666667)",17,1974-09-15,1981-07-15,Cno Violo
25020200,PAILITAS [25020200],Pluviométrica,Suspendida,Cesar,Pailitas,"(8.95, -73.63333333)",74,1960-02-15,1989-05-15,Cno Violo
25027520,OREJERO [25027520],Limnimétrica,Activa,Sucre,Sucre (Sucre),"(8.98222222, -74.71388889)",21,1989-11-15,,Cano Panceguita
13070180,CARRILLO [13070180],Pluviométrica,Activa,Córdoba,San Pelayo,"(8.98444444, -75.83177778)",20,1979-03-15,,Cno Tapoa
25027330,PENONCITO [25027330],Limnimétrica,Activa,Bolívar,El Peñón (Bolívar),"(8.98972222, -73.94722222)",28,1972-09-15,,Magdalena
16070010,PUERTO BARCO [16070010],Pluviométrica,Activa,Norte de Santander,Tibú,"(8.99805556, -72.89694444)",50,1973-04-15,,Magdalena
25027570,PALENQUITO [25027570],Limnimétrica,Activa,Bolívar,Pinillos,"(8.9985, -74.46169444)",19,1974-03-15,,(Chicagua)Magdalena
14015010,GALERAZAMBA  - AUT [14015010],Climática Principal,Activa,Bolívar,Santa Catalina,"(10.79416667, -75.26055556)",20,1945-12-14 19:00,,0
25021310,POZON EL [25021310],Pluviométrica,Activa,Bolívar,Hatillo De Loba,"(9.00416667, -74.40583333)",20,1976-10-15,,Catatumbo
25020750,TABLITAS LAS [25020750],Pluviométrica,Activa,Sucre,San Benito Abad,"(9.01138889, -75.16888889)",60,1973-11-15,,Catatumbo
13077130,POLITO EL [13077130],Limnimétrica,Suspendida,Córdoba,Ciénaga De Oro,"(8.96666667, -75.71666667)",8,1985-09-15,1991-01-15,Canal San Carlos
25028290,NUEVO PORVENIR [25028290],Limnimétrica,Suspendida,Bolívar,Margarita,"(8.96666667, -74.23333333)",24,1979-09-15,1981-07-15,Cno Mono
25025290,ARGENTINA LA [25025290],Climática Ordinaria,Suspendida,Cesar,Pailitas,"(8.96666667, -73.63333333)",75,1984-11-15,1987-09-15,Cno Mono
25028200,PUERTO LOPEZ [25028200],Limnimétrica,Suspendida,Bolívar,Pinillos,"(8.98333333, -74.38333333)",21,1976-06-15,1981-07-15,Cno Tapoa
25028310,SAN MIGUEL [25028310],Limnimétrica,Suspendida,Magdalena,El Banco,"(9.0, -73.98333333)",27,1978-06-15,1981-07-15,Bzo De Loba
25028330,LADRILLERAS [25028330],Limnimétrica,Suspendida,Magdalena,El Banco,"(9.0, -73.96666667)",28,1979-09-15,1981-07-15,Cesar
25027290,SITIO NUEVO [25027290],Limnimétrica,Suspendida,Bolívar,Magangué,"(9.01638889, -74.60563889)",20,1968-04-15,2014-08-28,Magdalena(Loba)
25027530,BARBOSA [25027530],Limnimétrica,Activa,Bolívar,Magangué,"(9.0225, -74.63666667)",19,1973-09-15,,Magdalena (Loba)
25027860,VILLA TERESA [25027860],Limnimétrica,Activa,Sucre,San Benito Abad,"(9.02397222, -74.97666667)",30,1973-11-15,,Ay Corozal
25021200,NEGRITOS LOS [25021200],Pluviométrica,Activa,Magdalena,El Banco,"(9.02666667, -74.07944444)",26,1976-07-15,,Ay Corozal
13077010,SABANA NUEVA [13077010],Limnimétrica,Activa,Córdoba,San Pelayo,"(9.03222222, -75.84583333)",9,1963-02-15,,Sinu
28010200,HATICO D LOS INDIO [28010200],Pluviométrica,Activa,La Guajira,San Juan Del Cesar,"(10.86022222, -73.11416667)",594,1970-01-15,,Sinu
25027540,MORENEROS BOCA [25027540],Limnigráfica,Suspendida,Bolívar,Pinillos,"(9.01666667, -74.46666667)",20,1973-10-15,1984-12-15,Cga. Moreneros
25028150,ILUSION LA [25028150],Limnimétrica,Suspendida,Bolívar,Pinillos,"(9.01666667, -74.43333333)",20,1974-05-15,1981-07-15,Cno Violo
25028320,SALTO EL [25028320],Limnimétrica,Suspendida,Magdalena,El Banco,"(9.01666667, -74.0)",27,1976-07-15,1981-07-15,Bzo Mompos
13070030,SABANA NUEVA [13070030],Pluviométrica,Suspendida,Córdoba,San Pelayo,"(9.03333333, -75.83333333)",20,1973-10-15,2002-06-15,Sinu
29065070,RUBI EL [29065070],Meteorológica Especial,Suspendida,Magdalena,Zona Bananera,"(10.85, -74.18333333)",20,1977-04-15,1984-02-15,Sinu
24015512,GAMBITA-24015512  - AUT  [24015512],Pluviométrica,Activa,Santander,Gámbita,"(5.94480278, -73.34374167)",1931,,,Bogota
28010380,PORVENIR [28010380],Pluviométrica,Suspendida,La Guajira,Distracción,"(10.85, -72.93333333)",225,1970-09-15,1972-06-15,Sinu
29065060,VIRGINIA LA HACIENDA [29065060],Climática Ordinaria,Suspendida,Magdalena,Zona Bananera,"(10.88333333, -74.18333333)",40,1970-04-15,1976-08-15,Sinu
15060260,ANTILLAS LAS [15060260],Pluviométrica,Suspendida,La Guajira,Fonseca,"(10.88333333, -72.88333333)",170,1976-10-15,1977-01-15,Sinu
29065040,RIO FRIO [29065040],Climática Ordinaria,Suspendida,Magdalena,Zona Bananera,"(10.9, -74.16666667)",20,1967-07-15,1973-08-15,Sinu
29065050,SAN PEDRO D LA SIE [29065050],Climática Ordinaria,Suspendida,Magdalena,Ciénaga,"(10.9, -74.05)",1400,1970-04-15,1980-08-15,Sinu
29060280,SAN ISIDRO [29060280],Pluviométrica,Activa,Magdalena,Zona Bananera,"(10.90083333, -74.22061111)",25,1967-01-15,,Sinu
29060160,ENANO EL [29060160],Pluviométrica,Activa,Magdalena,Zona Bananera,"(10.90219444, -74.18947222)",25,1974-11-15,,Sinu
29067070,RIO FRIO [29067070],Limnigráfica,Activa,Magdalena,Ciénaga,"(10.90541667, -74.15411111)",30,1978-07-15,,Frio
15067200,EL SILENCIO - AUT [15067200],Limnigráfica,Activa,La Guajira,Fonseca,"(10.91708333, -72.91533333)",255,2010-06-25,,Rancheria
29045190,AEROPUERTO E. CORTISSOZ - AUT [29045190],Sinóptica Principal,Activa,Atlantico,Soledad,"(10.91777778, -74.77972222)",14,2005-05-04,,Rancheria
15067150,PUENTE GUAJIRO - AUT [15067150],Limnigráfica,Activa,La Guajira,Barrancas,"(10.92644444, -72.80438889)",485,2008-07-22,,Rancheria
29060310,SEVILLANO [29060310],Pluviométrica,Activa,Magdalena,Ciénaga,"(10.93305556, -74.25244444)",5,1979-09-15,,Rancheria
25020760,SANTIAGO APOSTOL [25020760],Pluviométrica,Activa,Sucre,San Benito Abad,"(9.00472222, -74.94055556)",25,1973-11-15,,Catatumbo
25020660,ZAPATOZA [25020660],Pluviométrica,Activa,Cesar,Curumaní,"(9.00975, -73.75402778)",90,1972-09-15,,Catatumbo
15060060,LOMITAS LAS [15060060],Pluviométrica,Activa,La Guajira,Barrancas,"(10.93516667, -72.68466667)",300,1971-05-15,,Rancheria
15067080,MAGUEYES LOS [15067080],Limnimétrica,Activa,La Guajira,Barrancas,"(10.94672222, -72.77227778)",140,1980-07-15,,Ay La Quebrada
15060050,SABANAS DE MANUELA [15060050],Pluviométrica,Activa,La Guajira,Distracción,"(10.953, -73.04797222)",420,1963-08-15,,Ay La Quebrada
15060190,FONSECA [15060190],Pluviométrica,Suspendida,La Guajira,Fonseca,"(10.9, -72.83333333)",180,1955-06-15,1974-10-15,Sinu
15060290,CERCADO EL - AUTATICO [15060290],Pluviográfica,Suspendida,La Guajira,Fonseca,"(10.91513889, -73.01152778)",400,2004-09-04,2010-09-29,Rancheria
15067290,PORCIOSA [15067290],Limnimétrica,Activa,La Guajira,Albania (La guajira),"(11.23216944, -72.513975)",88,2012-10-31 19:00,,Porciosa
14010100,PINTADA LA [14010100],Pluviométrica,Activa,Atlantico,Tubará,"(10.95511111, -74.995)",200,1992-12-15,,Porciosa
29047080,DARCENA BARRANQUIL [29047080],Limnigráfica,Activa,Atlantico,Barranquilla,"(10.96638889, -74.76)",2,2006-09-02,,Magdalena
35107040,GUAICARAMO  - AUT [35107040],Limnigráfica,Activa,Meta,Barranca De Upía,"(4.68909444, -73.04651944)",264,1981-03-14 19:00,,Upia
29040230,PUERTO COLOMBIA [29040230],Pluviométrica,Activa,Atlantico,Puerto Colombia (Atlántico),"(10.98833333, -74.96966667)",5,1974-04-15,,Magdalena
15067170,SAN FRANCISCO [15067170],Limnigráfica,Activa,La Guajira,Barrancas,"(10.99122222, -72.75608333)",450,2008-07-22,,Rancheria
29040450,BARRANQUILLA SEDE [29040450],Pluviométrica,Activa,Atlantico,Barranquilla,"(10.99761111, -74.79672222)",12,2007-11-01,,Rancheria
15067130,POZO HONDO [15067130],Limnigráfica,Activa,La Guajira,Barrancas,"(10.99855556, -72.81955556)",210,1987-07-15,,Ay Pozo Hondo
15060030,CRUZ LA HACIENDA [15060030],Pluviométrica,Suspendida,La Guajira,Barrancas,"(10.96666667, -72.76666667)",195,1971-06-15,1985-12-15,Magdalena
15065020,PUEBLITO EL HACIENDA [15065020],Climática Ordinaria,Suspendida,La Guajira,San Juan Del Cesar,"(10.98333333, -73.11666667)",585,1971-05-15,1977-10-15,Magdalena
29045100,BASE NAVAL [29045100],Climática Principal,Suspendida,Atlantico,Barranquilla,"(11.0, -74.78333333)",5,1973-06-15,1992-09-15,Ay Pozo Hondo
21205710,JARDIN BOTANICO  - AUT [21205710],Climática Ordinaria,Activa,Bogotá,"Bogota, D.C","(4.66933333, -74.10266667)",2552,1974-09-14 19:00,,0
29060210,PALMA LA [29060210],Pluviométrica,Activa,Magdalena,Ciénaga,"(10.96683333, -74.20469444)",23,1967-03-15,,Magdalena
