"date","age","sport","participants","fiscal_year","month_order","month"
"2021-03-01T00:00:00.000","Youth","Soccer","1163","2021","9","March"
"2021-04-01T00:00:00.000","Youth","Soccer","1487","2021","10","April"
"2021-04-01T00:00:00.000","Adult","Soccer","1518","2021","10","April"
"2021-04-01T00:00:00.000","Adult","Baseball","360","2021","10","April"
"2021-04-01T00:00:00.000","Adult","Softball","1224","2021","10","April"
"2021-04-01T00:00:00.000","Adult","Kickball","1404","2021","10","April"
"2021-05-01T00:00:00.000","Youth","Soccer","2943","2021","11","May"
"2021-05-01T00:00:00.000","Adult","Soccer","1232","2021","11","May"
"2021-05-01T00:00:00.000","Adult","Baseball","432","2021","11","May"
"2021-05-01T00:00:00.000","Adult","Softball","1368","2021","11","May"
"2021-05-01T00:00:00.000","Adult","Kickball","1692","2021","11","May"
"2021-06-01T00:00:00.000","Youth","Soccer","2841","2021","12","June"
"2021-06-01T00:00:00.000","Adult","Soccer","594","2021","12","June"
"2021-06-01T00:00:00.000","Adult","Baseball","576","2021","12","June"
"2021-06-01T00:00:00.000","Adult","Softball","2700","2021","12","June"
"2021-06-01T00:00:00.000","Adult","Kickball","1584","2021","12","June"
"2021-07-01T00:00:00.000","Youth","Soccer","2841","2022","1","July"
"2021-07-01T00:00:00.000","Adult","Soccer","576","2022","1","July"
"2021-07-01T00:00:00.000","Adult","Baseball","1872","2022","1","July"
"2021-07-01T00:00:00.000","Adult","Softball","1440","2022","1","July"
"2021-07-01T00:00:00.000","Adult","Kickball","422","2022","1","July"
"2021-08-01T00:00:00.000","Youth","Soccer","2498","2022","2","August"
"2021-08-01T00:00:00.000","Youth","Volleyball","100","2022","2","August"
"2021-09-01T00:00:00.000","Youth","Soccer","1756","2022","3","September"
"2021-09-01T00:00:00.000","Youth","Volleyball","110","2022","3","September"
"2021-09-01T00:00:00.000","Youth","Basketball","48","2022","3","September"
"2021-09-01T00:00:00.000","Youth","Flag Football","20","2022","3","September"
"2021-10-01T00:00:00.000","Youth","Soccer","1309","2022","4","October"
"2021-10-01T00:00:00.000","Youth","Basketball","286","2022","4","October"
"2021-10-01T00:00:00.000","Youth","Flag Football","80","2022","4","October"
"2021-11-01T00:00:00.000","Youth","Basketball","60","2022","5","November"
"2021-11-01T00:00:00.000","Youth","Basketball","240","2022","5","November"
"2021-11-01T00:00:00.000","Youth","Soccer","164","2022","5","November"
"2021-12-01T00:00:00.000","Youth","Basketball","1728","2022","6","December"
"2022-01-01T00:00:00.000","Youth","Basketball","2832","2022","7","January"
"2022-02-01T00:00:00.000","Adult","Baseball","108","2022","8","February"
"2022-02-01T00:00:00.000","Adult","Basketball","80","2022","8","February"
"2022-02-01T00:00:00.000","Youth","Basketball","2160","2022","8","February"
"2022-02-01T00:00:00.000","Youth","Soccer","291","2022","8","February"
"2022-03-01T00:00:00.000","Adult","Baseball","468","2022",,"March"
"2022-03-01T00:00:00.000","Adult","Softball","176","2022",,"March"
"2022-03-01T00:00:00.000","Adult","Basketball","320","2022",,"March"
"2022-03-01T00:00:00.000","Adult","Soccer","1430","2022",,"March"
"2022-03-01T00:00:00.000","Youth","Basketball","456","2022",,"March"
"2022-03-01T00:00:00.000","Youth","Soccer","2820","2022",,"March"
"2022-04-01T00:00:00.000","Adult","Baseball","360","2022",,"April"
"2022-04-01T00:00:00.000","Adult","Softball","682","2022",,"April"
"2022-04-01T00:00:00.000","Adult","Kickball","990","2022",,"April"
"2022-04-01T00:00:00.000","Adult","Soccer","1276","2022",,"April"
"2022-04-01T00:00:00.000","Adult","Basketball","260","2022",,"April"
"2022-04-01T00:00:00.000","Youth","Soccer","2496","2022",,"April"
"2022-04-01T00:00:00.000","Youth","Baseball","197","2022",,"April"
"2022-05-01T00:00:00.000","Adult","Baseball","432","2022",,"May"
"2022-05-01T00:00:00.000","Adult","Softball","1518","2022",,"May"
"2022-05-01T00:00:00.000","Adult","Kickball","858","2022",,"May"
"2022-05-01T00:00:00.000","Adult","Soccer","792","2022",,"May"
"2022-05-01T00:00:00.000","Youth","Soccer","3928","2022",,"May"
"2022-06-01T00:00:00.000","Adult","Baseball","576","2022",,"June"
"2022-06-01T00:00:00.000","Adult","Softball","1188","2022",,"June"
"2022-06-01T00:00:00.000","Adult","Kickball","1452","2022",,"June"
"2022-06-01T00:00:00.000","Adult","Soccer","924","2022",,"June"
"2022-06-01T00:00:00.000","Youth","Baseball","720","2022",,"June"
"2022-06-01T00:00:00.000","Youth","Soccer","3400","2022",,"June"
"2022-07-01T00:00:00.000","Adult","Baseball","576","2023",,"July"
"2022-07-01T00:00:00.000","Adult","Softball","594","2023",,"July"
"2022-07-01T00:00:00.000","Adult","Kickball","660","2023",,"July"
"2022-07-01T00:00:00.000","Adult","Soccer","484","2023",,"July"
"2022-07-01T00:00:00.000","Youth","Baseball","150","2023",,"July"
"2022-07-01T00:00:00.000","Youth","Soccer","483","2023",,"July"
