"received_date","animal_type","source","primary_breed","colour","age","gender","fsa"
"2015-01-15T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Grey / White","5 Years 9 Months 4 Weeks (approx)","Female","T5T"
"2015-01-15T00:00:00.000","Puppy","Public","Mastiff Mix","Brindle / White","5 Years 7 Months (approx)","Male","T5Z"
"2015-01-15T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Brown Tabby","6 Years 1 Month (approx)","Male","T5C"
"2015-01-15T00:00:00.000","Dog","Agency","American Staffy Mix","Brindle / White","10 Years 5 Months 1 Week (approx)","Female","T5B"
"2015-01-15T00:00:00.000","Dog","Agency","Shepherd Mix","Black / Tan","6 Years 3 Months 1 Week (approx)","Male","T5L"
"2015-01-15T00:00:00.000","Dog","Agency","Australian Shepherd Mix","Blue Merle / White","7 Years 5 Months 1 Week (approx)","Female","T5S"
"2015-01-15T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Brown Tabby","5 Years 11 Months (approx)","Male","T5C"
"2015-01-16T00:00:00.000","Cat","Agency","Domestic Longhair Mix","Orange Tabby / White","8 Years 5 Months (approx)","Male","T5H"
"2015-01-16T00:00:00.000","Dog","Agency","German Shepherd","Black / Tan","6 Years 5 Months 1 Week","Male","T5B"
"2015-01-16T00:00:00.000","Dog","Agency","Terrier / Shetland Sheep Dog","Tri Color","9 Years 5 Months 1 Week (approx)","Male","T5A"
"2015-01-16T00:00:00.000","Dog","Agency","Chihuahua Mix","Brown / White","10 Years 5 Months 1 Week (approx)","Male","T6C"
"2015-01-16T00:00:00.000","Dog","Agency","Medium Cross Breed Mix","Tan / White","6 Years 5 Months 1 Week (approx)","Male","T6X"
"2015-01-17T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","10 Years 5 Months 1 Week","Male","T6B"
"2015-01-17T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","6 Years 5 Months (approx)","Male","T6T"
"2015-01-17T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","7 Years 5 Months 1 Week","Male","T6E"
"2015-01-17T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black / White","6 Years 5 Months 1 Week","Female","T5B"
"2015-01-17T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","12 Years 8 Months 3 Weeks (approx)","Male","T5T"
"2015-01-17T00:00:00.000","Dog","Public","Australian Cattledog Mix","Black","12 Years 10 Months 3 Weeks","Female","T5X"
"2015-01-17T00:00:00.000","Dog","Public","Siberian Husky Mix","Black / White","7 Years 3 Months (approx)","Female","T5E"
"2015-01-17T00:00:00.000","Dog","Public","Dachshund, Long-haired Mix","Red Brown","13 Years 5 Months 1 Week","Male","T5W"
"2015-01-17T00:00:00.000","Dog","Public","Chihuahua Mix","Tan","7 Years 5 Months 1 Week","Male","T6M"
"2015-01-17T00:00:00.000","Dog","Agency","American Staffy Mix","Black / White","7 Years 5 Months 1 Week","Male","T6J"
"2015-01-17T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Chocolate","7 Years 5 Months 1 Week","Male","T5N"
"2015-01-17T00:00:00.000","Dog","Agency","Poodle Toy Mix","Grey","13 Years 5 Months 1 Week","Female","T5K"
"2015-01-17T00:00:00.000","Dog","Agency","Collie Smooth Mix","Black / White","10 Years 5 Months 1 Week","Female","T6X"
"2015-01-17T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Orange Tabby","5 Years 6 Months 2 Weeks","Male","T5K"
"2015-01-17T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Orange Tabby","5 Years 6 Months 2 Weeks","Male","T5K"
"2015-01-17T00:00:00.000","Puppy","Agency","Cocker Spaniel Mix","Brown / White","5 Years 7 Months","Female","T5M"
"2015-01-18T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby / White","7 Years 5 Months 1 Week (approx)","Male","T5B"
"2015-01-18T00:00:00.000","Dog","Agency","Shih Tzu Mix","Black / White","11 Years 7 Months 3 Weeks","Male","T5C"
"2015-01-18T00:00:00.000","Dog","Agency","Basset Hound","Tri Color","10 Years 10 Months 2 Weeks","Male","T5B"
"2015-01-19T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Torbie","7 Years 5 Months (approx)","Female","T6P"
"2015-01-19T00:00:00.000","Dog","Agency","Pomeranian Mix","Tan","14 Years 9 Months 2 Weeks (approx)","Male","T6L"
"2015-01-19T00:00:00.000","Dog","Agency","Labrador / Border Collie","Black / White","7 Years 8 Months 1 Week (approx)","Male","T5T"
"2015-01-19T00:00:00.000","Dog","Agency","Yorkshire Terrier / Poodle Miniature","Tan / Charcoal","7 Years 5 Months (approx)","Male","T6R"
"2015-01-19T00:00:00.000","Dog","Agency","Shih Tzu Mix","White / Tan","7 Years 5 Months (approx)","Male","T5X"
"2015-01-20T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","6 Years 5 Months (approx)","Female","T5M"
"2015-01-20T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell","6 Years 5 Months","Female","T5W"
"2015-01-20T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Brown Tabby","5 Years 10 Months 2 Weeks (approx)","Male","T5E"
"2015-01-20T00:00:00.000","Puppy","Agency","Shepherd / Australian Cattledog","Black / Brown","5 Years 8 Months 3 Weeks (approx)","Male","T6L"
"2015-01-21T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black","6 Years 5 Months (approx)","Female","T6L"
"2015-01-21T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Grey","8 Years 5 Months (approx)","Male","T5T"
"2015-01-21T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black / Smoke","8 Years 5 Months (approx)","Male","T5P"
"2015-01-21T00:00:00.000","Kitten","Public","Domestic Medium Hair Mix","Black / White","5 Years 11 Months","Male","T5T"
"2015-01-21T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Blue Cream Tortoiseshell / White","20 Years 5 Months 2 Weeks (approx)","Female","T6V"
"2015-01-21T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey / White","2 Years (approx)","Unknown","T5A"
"2015-01-21T00:00:00.000","Dog","Agency","Shepherd / Labrador Retriever","White / Black","7 Years 5 Months (approx)","Male","T5P"
"2015-01-21T00:00:00.000","Dog","Agency","Shih Tzu Mix","Black / White","8 Years 4 Months 4 Weeks (approx)","Female","T6K"
"2015-01-22T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Brown Tabby / White","4 Years (approx)","Male","T5Y"
"2015-01-22T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","11 Years 5 Months (approx)","Male","T5E"
"2015-01-22T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","5 Years (approx)","Male","T5E"
"2015-01-22T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Grey Tabby / White","10 Years 11 Months (approx)","Female","T5P"
"2015-01-22T00:00:00.000","Dog","Public","Shih Tzu / Maltese","White / Red","7 Years 4 Months 4 Weeks (approx)","Male","T5P"
"2015-01-22T00:00:00.000","Puppy","Public","Rottweiler Mix","Black / Brown","5 Years 11 Months (approx)","Female","T5B"
"2015-01-22T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby","6 Years 5 Months (approx)","Male","T6J"
"2015-01-22T00:00:00.000","Dog","Agency","American Staffy Mix","Black / White","6 Years 5 Months","Female","T5B"
"2015-01-23T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Grey Tabby / White","6 Years 5 Months (approx)","Male","T5Y"
"2015-01-23T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","6 Years 5 Months (approx)","Female","4H2"
"2015-01-23T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell","8 Years 5 Months (approx)","Female","4H2"
"2015-01-23T00:00:00.000","Dog","Public","Cane Corso / Mastiff","Black / Black Brindle","7 Years 5 Months (approx)","Female","T5G"
"2015-01-24T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby","8 Years 5 Months (approx)","Female","T6L"
"2015-01-24T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Orange Tabby","6 Years 10 Months (approx)","Male","T6M"
"2015-01-24T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby","4 Years (approx)","Male","T6V"
"2015-01-24T00:00:00.000","Dog","Agency","Golden Retriever Mix","Red Gold","6 Years 5 Months (approx)","Male","T6E"
"2015-01-24T00:00:00.000","Dog","Agency","Medium Cross Breed Mix","Black / Brown","6 Years 5 Months (approx)","Male","T5R"
"2015-01-24T00:00:00.000","Puppy","Agency","Siberian Husky Mix","Tan / White","5 Years 9 Months 2 Weeks (approx)","Male","T5P"
"2015-01-25T00:00:00.000","Bird","Agency","Cockatiel Mix","Grey / Peach","6 Years 4 Months 4 Weeks (approx)","Female","T5A"
"2015-01-25T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Torbie","7 Years 4 Months 4 Weeks (approx)","Female","T6C"
"2015-01-25T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Brown Tabby / White","7 Years 4 Months 4 Weeks (approx)","Male","T5L"
"2015-01-25T00:00:00.000","Dog","Agency","Boxer / American Staffy","Brindle / White","6 Years 4 Months 4 Weeks (approx)","Female","T5G"
"2015-01-25T00:00:00.000","Dog","Agency","German Shepherd Mix","Brown / Black","10 Years 1 Month 2 Weeks (approx)","Male","T5E"
"2015-01-25T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Yellow","13 Years 4 Months 4 Weeks (approx)","Male","T6G"
"2015-01-26T00:00:00.000","Cat","Public","Siamese Mix","Seal Point","4 Years (approx)","Male","T5L"
"2015-01-26T00:00:00.000","Cat","Public","Domestic Longhair Mix","Smoke / Black","8 Years 4 Months 4 Weeks (approx)","Male","T5B"
"2015-01-26T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby","7 Years 10 Months 4 Weeks (approx)","Female","T5A"
"2015-01-26T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell / White","6 Years 3 Weeks (approx)","Female","2C6"
"2015-01-26T00:00:00.000","Dog","Public","Shepherd / Australian Cattledog","Brown Brindle / Black","6 Years 4 Months 4 Weeks (approx)","Female","T5C"
"2015-01-26T00:00:00.000","Dog","Public","Australian Shepherd Mix","Red Merle / White","6 Years 4 Months 4 Weeks (approx)","Female","T5M"
"2015-01-26T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby","6 Years 7 Months 4 Weeks (approx)","Male","T6J"
"2015-01-26T00:00:00.000","Dog","Agency","Yorkshire Terrier Mix","Black / White","19 Years 4 Months 4 Weeks (approx)","Male","T5A"
"2015-01-26T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Yellow","5 Years 11 Months 4 Weeks (approx)","Male","T6K"
"2015-01-26T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Yellow","8 Years 7 Months 1 Week","Male","T6P"
"2015-01-26T00:00:00.000","Dog","Agency","Shepherd Mix","Black","8 Years 7 Months 1 Week (approx)","Male","T6P"
"2015-01-27T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","6 Years 3 Weeks (approx)","Male","T5M"
"2015-01-27T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","7 Years 4 Months 4 Weeks (approx)","Female","T5L"
"2015-01-27T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","6 Years 3 Weeks (approx)","Male","T5N"
"2015-01-27T00:00:00.000","Dog","Public","Chihuahua Mix","Tan","15 Years 4 Months 4 Weeks","Male","T5P"
"2015-01-27T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby","6 Years 4 Months 4 Weeks (approx)","Male","T6T"
"2015-01-27T00:00:00.000","Dog","Agency","Siberian Husky Mix","Cream / Brown","6 Years 4 Months 4 Weeks","Female","T5R"
"2015-01-27T00:00:00.000","Dog","Agency","Rottweiler Mix","Black / Tan","5 Years 11 Months 1 Week (approx)","Female","T6B"
"2015-01-27T00:00:00.000","Dog","Agency","Rottweiler / Mastiff","Black / Tan","6 Years 11 Months 1 Week (approx)","Male","T6B"
"2015-01-27T00:00:00.000","Dog","Agency","Jack Russell Terrier Mix","White / Black","8 Years 7 Months (approx)","Male","T6W"
"2015-01-27T00:00:00.000","Dog","Agency","Poodle Miniature / Shih Tzu","White / Tan","18 Years 4 Months 4 Weeks (approx)","Male","T5P"
