"row_id","site_id","location_description","direction_lane","speed_limit","speed_unit_of_measure","log_from_timestamp","log_to_timestamp","vehicle_count_for_log_interval","bin_number","minimum_speed_for_bin_number","maximum_speed_for_bin_number","speed_range_for_bin","bin_over_speed_limit_flag","vehicle_count_for_bin_time","latitude","longitude","location"
"SS00482-WB-20170820-06:44:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T06:30:00.000","2017-08-20T06:44:59.000","3","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-06:44:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T06:30:00.000","2017-08-20T06:44:59.000","3","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-06:59:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T06:45:00.000","2017-08-20T06:59:59.000","9","1","6","40","35","0","4","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-06:59:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T06:45:00.000","2017-08-20T06:59:59.000","9","2","41","45","5","0","3","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-06:59:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T06:45:00.000","2017-08-20T06:59:59.000","9","3","46","50","5","1","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-06:59:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T06:45:00.000","2017-08-20T06:59:59.000","9","4","51","55","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-06:59:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T06:45:00.000","2017-08-20T06:59:59.000","9","5","56","60","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-06:59:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T06:45:00.000","2017-08-20T06:59:59.000","9","6","61","65","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-06:59:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T06:45:00.000","2017-08-20T06:59:59.000","9","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-06:59:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T06:45:00.000","2017-08-20T06:59:59.000","9","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-06:59:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T06:45:00.000","2017-08-20T06:59:59.000","9","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-06:59:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T06:45:00.000","2017-08-20T06:59:59.000","9","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:14:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:00:00.000","2017-08-20T07:14:59.000","10","1","6","40","35","0","5","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:14:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:00:00.000","2017-08-20T07:14:59.000","10","2","41","45","5","0","2","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:14:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:00:00.000","2017-08-20T07:14:59.000","10","3","46","50","5","1","2","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:14:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:00:00.000","2017-08-20T07:14:59.000","10","4","51","55","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:14:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:00:00.000","2017-08-20T07:14:59.000","10","5","56","60","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:14:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:00:00.000","2017-08-20T07:14:59.000","10","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:14:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:00:00.000","2017-08-20T07:14:59.000","10","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:14:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:00:00.000","2017-08-20T07:14:59.000","10","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:14:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:00:00.000","2017-08-20T07:14:59.000","10","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:14:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:00:00.000","2017-08-20T07:14:59.000","10","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:29:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:15:00.000","2017-08-20T07:29:59.000","8","1","6","40","35","0","4","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:29:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:15:00.000","2017-08-20T07:29:59.000","8","2","41","45","5","0","2","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:29:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:15:00.000","2017-08-20T07:29:59.000","8","3","46","50","5","1","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:29:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:15:00.000","2017-08-20T07:29:59.000","8","4","51","55","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:29:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:15:00.000","2017-08-20T07:29:59.000","8","5","56","60","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:29:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:15:00.000","2017-08-20T07:29:59.000","8","6","61","65","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:29:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:15:00.000","2017-08-20T07:29:59.000","8","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:29:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:15:00.000","2017-08-20T07:29:59.000","8","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:29:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:15:00.000","2017-08-20T07:29:59.000","8","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:29:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:15:00.000","2017-08-20T07:29:59.000","8","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:44:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:30:00.000","2017-08-20T07:44:59.000","14","1","6","40","35","0","7","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:44:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:30:00.000","2017-08-20T07:44:59.000","14","2","41","45","5","0","3","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:44:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:30:00.000","2017-08-20T07:44:59.000","14","3","46","50","5","1","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:44:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:30:00.000","2017-08-20T07:44:59.000","14","4","51","55","5","2","2","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:44:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:30:00.000","2017-08-20T07:44:59.000","14","5","56","60","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:44:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:30:00.000","2017-08-20T07:44:59.000","14","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:44:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:30:00.000","2017-08-20T07:44:59.000","14","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:44:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:30:00.000","2017-08-20T07:44:59.000","14","8","71","75","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:44:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:30:00.000","2017-08-20T07:44:59.000","14","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:44:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:30:00.000","2017-08-20T07:44:59.000","14","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:59:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:45:00.000","2017-08-20T07:59:59.000","10","1","6","40","35","0","7","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:59:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:45:00.000","2017-08-20T07:59:59.000","10","2","41","45","5","0","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:59:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:45:00.000","2017-08-20T07:59:59.000","10","3","46","50","5","1","2","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:59:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:45:00.000","2017-08-20T07:59:59.000","10","4","51","55","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:59:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:45:00.000","2017-08-20T07:59:59.000","10","5","56","60","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:59:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:45:00.000","2017-08-20T07:59:59.000","10","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:59:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:45:00.000","2017-08-20T07:59:59.000","10","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:59:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:45:00.000","2017-08-20T07:59:59.000","10","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:59:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:45:00.000","2017-08-20T07:59:59.000","10","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-07:59:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T07:45:00.000","2017-08-20T07:59:59.000","10","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:14:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:00:00.000","2017-08-20T08:14:59.000","11","1","6","40","35","0","6","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:14:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:00:00.000","2017-08-20T08:14:59.000","11","2","41","45","5","0","4","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:14:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:00:00.000","2017-08-20T08:14:59.000","11","3","46","50","5","1","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:14:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:00:00.000","2017-08-20T08:14:59.000","11","4","51","55","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:14:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:00:00.000","2017-08-20T08:14:59.000","11","5","56","60","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:14:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:00:00.000","2017-08-20T08:14:59.000","11","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:14:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:00:00.000","2017-08-20T08:14:59.000","11","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:14:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:00:00.000","2017-08-20T08:14:59.000","11","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:14:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:00:00.000","2017-08-20T08:14:59.000","11","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:14:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:00:00.000","2017-08-20T08:14:59.000","11","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:29:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:15:00.000","2017-08-20T08:29:59.000","15","1","6","40","35","0","4","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:29:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:15:00.000","2017-08-20T08:29:59.000","15","2","41","45","5","0","5","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:29:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:15:00.000","2017-08-20T08:29:59.000","15","3","46","50","5","1","3","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:29:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:15:00.000","2017-08-20T08:29:59.000","15","4","51","55","5","2","2","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:29:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:15:00.000","2017-08-20T08:29:59.000","15","5","56","60","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:29:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:15:00.000","2017-08-20T08:29:59.000","15","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:29:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:15:00.000","2017-08-20T08:29:59.000","15","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:29:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:15:00.000","2017-08-20T08:29:59.000","15","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:29:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:15:00.000","2017-08-20T08:29:59.000","15","9","76","80","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:29:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:15:00.000","2017-08-20T08:29:59.000","15","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:44:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:30:00.000","2017-08-20T08:44:59.000","13","1","6","40","35","0","3","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:44:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:30:00.000","2017-08-20T08:44:59.000","13","2","41","45","5","0","3","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:44:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:30:00.000","2017-08-20T08:44:59.000","13","3","46","50","5","1","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:44:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:30:00.000","2017-08-20T08:44:59.000","13","4","51","55","5","2","4","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:44:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:30:00.000","2017-08-20T08:44:59.000","13","5","56","60","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:44:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:30:00.000","2017-08-20T08:44:59.000","13","6","61","65","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:44:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:30:00.000","2017-08-20T08:44:59.000","13","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:44:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:30:00.000","2017-08-20T08:44:59.000","13","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:44:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:30:00.000","2017-08-20T08:44:59.000","13","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:44:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:30:00.000","2017-08-20T08:44:59.000","13","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:59:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:45:00.000","2017-08-20T08:59:59.000","13","1","6","40","35","0","9","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:59:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:45:00.000","2017-08-20T08:59:59.000","13","2","41","45","5","0","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:59:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:45:00.000","2017-08-20T08:59:59.000","13","3","46","50","5","1","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:59:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:45:00.000","2017-08-20T08:59:59.000","13","4","51","55","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:59:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:45:00.000","2017-08-20T08:59:59.000","13","5","56","60","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:59:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:45:00.000","2017-08-20T08:59:59.000","13","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:59:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:45:00.000","2017-08-20T08:59:59.000","13","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:59:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:45:00.000","2017-08-20T08:59:59.000","13","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:59:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:45:00.000","2017-08-20T08:59:59.000","13","9","76","80","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-08:59:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T08:45:00.000","2017-08-20T08:59:59.000","13","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:14:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:00:00.000","2017-08-20T09:14:59.000","19","1","6","40","35","0","11","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:14:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:00:00.000","2017-08-20T09:14:59.000","19","2","41","45","5","0","5","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:14:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:00:00.000","2017-08-20T09:14:59.000","19","3","46","50","5","1","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:14:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:00:00.000","2017-08-20T09:14:59.000","19","4","51","55","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:14:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:00:00.000","2017-08-20T09:14:59.000","19","5","56","60","5","2","1","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:14:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:00:00.000","2017-08-20T09:14:59.000","19","6","61","65","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:14:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:00:00.000","2017-08-20T09:14:59.000","19","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:14:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:00:00.000","2017-08-20T09:14:59.000","19","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:14:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:00:00.000","2017-08-20T09:14:59.000","19","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:14:59-10","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:00:00.000","2017-08-20T09:14:59.000","19","10","81","225","145","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:29:59-01","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:15:00.000","2017-08-20T09:29:59.000","22","1","6","40","35","0","6","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:29:59-02","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:15:00.000","2017-08-20T09:29:59.000","22","2","41","45","5","0","6","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:29:59-03","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:15:00.000","2017-08-20T09:29:59.000","22","3","46","50","5","1","3","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:29:59-04","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:15:00.000","2017-08-20T09:29:59.000","22","4","51","55","5","2","2","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:29:59-05","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:15:00.000","2017-08-20T09:29:59.000","22","5","56","60","5","2","2","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:29:59-06","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:15:00.000","2017-08-20T09:29:59.000","22","6","61","65","5","2","3","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:29:59-07","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:15:00.000","2017-08-20T09:29:59.000","22","7","66","70","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:29:59-08","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:15:00.000","2017-08-20T09:29:59.000","22","8","71","75","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
"SS00482-WB-20170820-09:29:59-09","SS00482","100 AV WO VICTORIA PK RD","WB","50","KPH","2017-08-20T09:15:00.000","2017-08-20T09:29:59.000","22","9","76","80","5","2","0","53.539078","-113.522835","POINT (-113.522835 53.539078)"
