"row_id","year","month","day","scheduled_on","colour_s","reason_occasion"
"2020-11-02","2020","November","2","2020-11-02T00:00:00.000","Orange","Color The World Orange for CRPS/RSD Awareness"
"2020-11-01","2020","November","1","2020-11-01T00:00:00.000","Purple and Sage Green","International Lennox-Gastaut Syndrome Awareness Day"
"2020-10-31","2020","October","31","2020-10-31T00:00:00.000","Orange and Black","Halloween"
"2020-10-30","2020","October","30","2020-10-30T00:00:00.000","Gold (R255,G184,B0) and White","Youth Alive 2020"
"2020-10-29","2020","October","29","2020-10-29T00:00:00.000","Purple","Rett Syndrome Awareness month"
"2020-10-27","2020","October","27","2020-10-27T00:00:00.000","Blue/Orange/Green/Gold (half Oilers/half Eskimos)","In Honour of Joey Moss"
"2020-10-26","2020","October","26","2020-10-26T00:00:00.000","Orange","Canadian Patient Safety Week"
"2020-10-24","2020","October","24","2020-10-24T00:00:00.000","Red","Light The Night - Virtual Event"
"2020-10-23","2020","October","23","2020-10-23T00:00:00.000","Red","Pandas / Pans Awareness Day"
"2020-10-22","2020","October","22","2020-10-22T00:00:00.000","various shades of green.  The exact shades are listed here:  https://www.pmsf.org/get-involved/fundraising/logo-use/    - but we are also happy with just various shades of green.","Phelan-McDermid Syndrome Awareness Day"
"2020-10-21","2020","October","21","2020-10-21T00:00:00.000","Blue  and green","National Waste Reduction Week"
"2020-10-20","2020","October","20","2020-10-20T00:00:00.000","red","Mark it Read for Dyslexia"
"2020-10-18","2020","October","18","2020-10-18T00:00:00.000","Silver, White, Red","Pituitary Awareness Month"
"2020-10-17","2020","October","17","2020-10-17T00:00:00.000","Green","Islamic Heritage Month"
"2020-10-16","2020","October","16","2020-10-16T00:00:00.000","Purple and Yellow","International Developmental Language Disorder Awareness Day"
"2020-10-15","2020","October","15","2020-10-15T00:00:00.000","Pink, Blue, White","International Pregnancy and Infant Loss Awareness Day"
"2020-10-14","2020","October","14","2020-10-14T00:00:00.000","Purple","WinSTEM Week"
"2020-10-13","2020","October","13","2020-10-13T00:00:00.000","all red","DEAM Disability Employment Awareness Month"
"2020-10-12","2020","October","12","2020-10-12T00:00:00.000","red, yellow, white, brown","Thanksgiving"
"2020-10-11","2020","October","11","2020-10-11T00:00:00.000","RGB:  0-128-128 Teal","HPV Prevention Week"
"2020-10-10","2020","October","10","2020-10-10T00:00:00.000","Purple","Light Up Purple for World Mental Health Day"
"2020-10-09","2020","October","9","2020-10-09T00:00:00.000","Green","World Cerebral Palsy Day"
"2020-10-08","2020","October","8","2020-10-08T00:00:00.000","Light blue","Fashion with Compassion"
"2020-10-07","2020","October","7","2020-10-07T00:00:00.000","teal","International Trigeminal Neuralgia Awareness Day"
"2020-10-06","2020","October","6","2020-10-06T00:00:00.000","Orange and Red","Fire Prevention Week"
"2020-10-05","2020","October","5","2020-10-05T00:00:00.000","Blue: 0-175-215  Green: 196-214-0","World Habitat Day"
"2020-10-04","2020","October","4","2020-10-04T00:00:00.000","Blue RGB 0/24/113    and    Green RGB 132/189/0","BFRB Awareness Week"
"2020-10-03","2020","October","3","2020-10-03T00:00:00.000","Green, White and Green - Nigerian Flag","60th Nigerian Independence Celebration"
"2020-10-02","2020","October","2","2020-10-02T00:00:00.000","Hex #64B6CF Hex #85AD54 (Blue/green)","Registered Veterinary Technologist Month"
"2020-10-01","2020","October","1","2020-10-01T00:00:00.000","White lights","Edmonton International Film Festival opening night"
"2020-09-30","2020","September","30","2020-09-30T00:00:00.000","Orange","Orange Shirt Day"
"2020-09-29","2020","September","29","2020-09-29T00:00:00.000","Purple and White","International Recovery Day"
"2020-09-28","2020","September","28","2020-09-28T00:00:00.000","Blue and white","Yom Kippur"
"2020-09-27","2020","September","27","2020-09-27T00:00:00.000","Orange and yellow","Virtual Run for Life 2020"
"2020-09-26","2020","September","26","2020-09-26T00:00:00.000","Green (RGB 0, 102, 71), Silver (RGB 143, 143, 140), Blue (RGB 0, 40, 104), White","Stanley Cup Finalists"
"2020-09-22","2020","September","22","2020-09-22T00:00:00.000","Dark Blue","International Deaf Awareness Week"
"2020-09-21","2020","September","21","2020-09-21T00:00:00.000","Blue/White","Councillor Bryan Anderson memorial"
"2020-09-20","2020","September","20","2020-09-20T00:00:00.000","Yellow (253R 187G 48B), Green (123R 193G 67B), Pink (228R 14G 98B), Purple (124R 63G 153B) Blue (0R 157G 220B)","Stanley A. Milner Library Reopening"
"2020-09-19","2020","September","19","2020-09-19T00:00:00.000","Blue","Prostate Cancer Awareness Month"
"2020-09-18","2020","September","18","2020-09-18T00:00:00.000","Blue and White","Rosh Hashanah"
"2020-09-17","2020","September","17","2020-09-17T00:00:00.000","Pink, Blue and Yellow","YEG Youth Connect"
"2020-09-16","2020","September","16","2020-09-16T00:00:00.000","Mostly white with  the last 1/4 being red to resemble a white cane that patients with vision loss use to get around","ARC CNIB Night Steps"
"2020-09-15","2020","September","15","2020-09-15T00:00:00.000","Purple - this is the colour specific to their campaign","World Lymphoma Awareness Day"
"2020-09-14","2020","September","14","2020-09-14T00:00:00.000","Royal Blue and White","Dystonia Awareness Month"
"2020-09-13","2020","September","13","2020-09-13T00:00:00.000","Green 

R 122
G 193
B 65","Mitochondrial Disease Awareness Week"
"2020-09-12","2020","September","12","2020-09-12T00:00:00.000","R157/G35/B122 (Dark Magenta) & R39/G170/B225 (Parkinson Blue)","Parkinson Step 'n Stride"
"2020-09-11","2020","September","11","2020-09-11T00:00:00.000","Green and gold (yellow)","Green and Gold Day"
"2020-09-10","2020","September","10","2020-09-10T00:00:00.000","Orange and yellow","Bridge of Life Suicide Prevention Day"
"2020-09-09","2020","September","9","2020-09-09T00:00:00.000","RGB(0,83,155), RGB (244, 125, 48), RGB (0, 40, 104), White, RGB ( 0, 104,71), RGB (143, 143, 140) RGB ( 185,151,91), RGB (200, 16, 46) Colours are: royal blue, orange, navy blue, white, dark green, silver, gold, red","NHL Conference Finals"
"2020-09-08","2020","September","8","2020-09-08T00:00:00.000","blue - as it is the awareness color for education.","International Literacy Day"
"2020-09-07","2020","September","7","2020-09-07T00:00:00.000","Red and Blue","Canadian Pulmonary Fibrosis Foundation Awareness Month"
"2020-09-06","2020","September","6","2020-09-06T00:00:00.000","pink and blue","International Fetal Alcohol Spectrum Disorder Day"
"2020-09-05","2020","September","5","2020-09-05T00:00:00.000","Teal (0, 153, 153= Hex # 009999) and orange (255, 128, 0 = Hex #FF8000)","PKD Awareness Day"
"2020-09-04","2020","September","4","2020-09-04T00:00:00.000","green and blue","National Food Bank Day"
"2020-09-03","2020","September","3","2020-09-03T00:00:00.000","Red and Yellow","Bladder Cancer Awareness - Virtual Walk"
"2020-09-02","2020","September","2","2020-09-02T00:00:00.000","Gold or Yellow","Child Cancer Awareness"
"2020-09-01","2020","September","1","2020-09-01T00:00:00.000","Red","#RedAlertRestart"
"2020-08-31","2020","August","31","2020-08-31T00:00:00.000","Purple","International Overdose Awareness Day"
"2020-08-30","2020","August","30","2020-08-30T00:00:00.000","YELLOW & PURPLE","Lemonade Stand Day"
"2020-08-29","2020","August","29","2020-08-29T00:00:00.000","Red","Martyrdom of Imam Hussain (Ashura)"
"2020-08-28","2020","August","28","2020-08-28T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-08-27","2020","August","27","2020-08-27T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-08-26","2020","August","26","2020-08-26T00:00:00.000","blue/Green / Red/White","In Honour of Healthcare Workers Everywhere  / Alphonso Davies, UEFA Champions League Winning Defender"
"2020-08-25","2020","August","25","2020-08-25T00:00:00.000","Blue/Green / Please see comments in google doc for RGB colours. They are Blue/Green, /Blue/Burgundy, Green/Silver, Gold/Red","In Honour of Healthcare Workers Everywhere  / Round 2 of the Stanley Cup Playoffs"
"2020-08-24","2020","August","24","2020-08-24T00:00:00.000","Strong Azure Blue RGB: (0 87 183), Yellow Petone RGB: (255 215 0)","Ukrainian Days Online Festival"
"2020-08-23","2020","August","23","2020-08-23T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-08-22","2020","August","22","2020-08-22T00:00:00.000","Yellow: RGB=250/198/6 and Blue: RGB=23/27/97","Celebrating Senior Citizens"
"2020-08-21","2020","August","21","2020-08-21T00:00:00.000","Yellow, Blue, Green","Treaty No. 6 Recognition Day"
"2020-08-20","2020","August","20","2020-08-20T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-08-19","2020","August","19","2020-08-19T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-08-18","2020","August","18","2020-08-18T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-08-17","2020","August","17","2020-08-17T00:00:00.000","Navy/Gold  / Blue/Green","Edmonton Stingers - CEBL Summer Series Champions  / In Honour of Healthcare Workers Everywhere"
"2020-08-16","2020","August","16","2020-08-16T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-08-15","2020","August","15","2020-08-15T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-08-14","2020","August","14","2020-08-14T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-08-13","2020","August","13","2020-08-13T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-08-11","2020","August","11","2020-08-11T00:00:00.000","See NHL colours for Aug 11 on google doc: Brick Red/Green/Blue/Red/Blue/Gold/blue/Red","Round One: Stanley Cup Playoffs in Edmonton"
"2020-08-10","2020","August","10","2020-08-10T00:00:00.000","Black/Yellow / Blue/Green","Edmonton Stingers - CEBL Summer Series Champions  / In Honour of Healthcare Workers Everywhere"
"2020-08-09","2020","August","9","2020-08-09T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-08-08","2020","August","8","2020-08-08T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-08-07","2020","August","7","2020-08-07T00:00:00.000","pink and yellow.","World PVNH Disorder Awareness Day"
"2020-08-06","2020","August","6","2020-08-06T00:00:00.000","Red, white and green / Blue/Green","Praying for Beirut and Lebanon / In Honour of Healthcare Workers Everywhere"
"2020-08-05","2020","August","5","2020-08-05T00:00:00.000","Red, white and green","Praying for Beirut and Lebanon"
"2020-08-04","2020","August","4","2020-08-04T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-08-03","2020","August","3","2020-08-03T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-08-02","2020","August","2","2020-08-02T00:00:00.000","Green and red  / Blue/Green","National Day of the Kingdom of Morocco in Canada / In Honour of Healthcare Workers Everywhere"
"2020-08-01","2020","August","1","2020-08-01T00:00:00.000","Orange RGB: (252, 76, 0) Blue: RGB 4, 30, 66)","Edmonton Oilers Game - Western Conference Qualifiers"
"2020-07-31","2020","July","31","2020-07-31T00:00:00.000","Green","Eid al-Adha"
"2020-07-30","2020","July","30","2020-07-30T00:00:00.000","128, 188, 0 (Green)
Or PMS 376c","Gastroschisis Awareness Day"
"2020-07-29","2020","July","29","2020-07-29T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-28","2020","July","28","2020-07-28T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-27","2020","July","27","2020-07-27T00:00:00.000","Green, White and Red","Iglesia Ni Cristo Day"
"2020-07-26","2020","July","26","2020-07-26T00:00:00.000","Multi-coloured as per linked document","Welcome NHL Teams"
"2020-07-25","2020","July","25","2020-07-25T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-24","2020","July","24","2020-07-24T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-23","2020","July","23","2020-07-23T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-22","2020","July","22","2020-07-22T00:00:00.000","Teal 
(R= 0, G=174, B=239)","International Fragile X Awareness Day"
"2020-07-21","2020","July","21","2020-07-21T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-20","2020","July","20","2020-07-20T00:00:00.000","yellow - blue - red (in that order)","Colombian Independence"
"2020-07-19","2020","July","19","2020-07-19T00:00:00.000","Blue and White","National Drowning Prevention Week"
"2020-07-18","2020","July","18","2020-07-18T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-17","2020","July","17","2020-07-17T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-16","2020","July","16","2020-07-16T00:00:00.000",,"Taste of Edmonton"
"2020-07-15","2020","July","15","2020-07-15T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-14","2020","July","14","2020-07-14T00:00:00.000","Yellow (255,244,51) / White (255,255,255) / Purple (155,89,208) / Black (0,0,0)","International Non-binary Day"
"2020-07-13","2020","July","13","2020-07-13T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-12","2020","July","12","2020-07-12T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-11","2020","July","11","2020-07-11T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-10","2020","July","10","2020-07-10T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-09","2020","July","9","2020-07-09T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-08","2020","July","8","2020-07-08T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-07","2020","July","7","2020-07-07T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-06","2020","July","6","2020-07-06T00:00:00.000","Green RBG 186, 207, 67","National Injury Prevention Day"
"2020-07-05","2020","July","5","2020-07-05T00:00:00.000",,"In Honour of Healthcare Workers Everywhere"
"2020-07-04","2020","July","4","2020-07-04T00:00:00.000",,"In Honour of Healthcare Workers Everywhere"
"2020-07-02","2020","July","2","2020-07-02T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-07-01","2020","July","1","2020-07-01T00:00:00.000","Red & White on HLB and Canada Day Program on Walterdale","Canada Day"
"2020-06-30","2020","June","30","2020-06-30T00:00:00.000","Blue, sky blue if possible","Loeys Dietz Awareness Month"
"2020-06-29","2020","June","29","2020-06-29T00:00:00.000","Teal","World Scleroderma day"
"2020-06-28","2020","June","28","2020-06-28T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-06-27","2020","June","27","2020-06-27T00:00:00.000","60,181,74 (Green)","Going Green for Parks - June is Recreation and Parks Month"
"2020-06-26","2020","June","26","2020-06-26T00:00:00.000","Grey","Edmonton Brain Tumour Walk"
"2020-06-25","2020","June","25","2020-06-25T00:00:00.000","Orange
Pantone: 165 C
RGB: R255 G103 B31
HEX:FF671F

Blue
Pantone: 534 C
RGB: R27 G54 B93
HEX:1B365D","Athabasca University's 50th Anniversary"
"2020-06-24","2020","June","24","2020-06-24T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-06-23","2020","June","23","2020-06-23T00:00:00.000","red and blue","Global HHT Awareness Day"
"2020-06-22","2020","June","22","2020-06-22T00:00:00.000","yellow and orange","International Pollinator Week"
"2020-06-21","2020","June","21","2020-06-21T00:00:00.000","Green, Yellow, Red and White","National Indigenous People's Day"
"2020-06-20","2020","June","20","2020-06-20T00:00:00.000","R (255), G (194), B (0), it's a dark yellow, leaning towards the orange. Hex : FFC200 and CMJN : 0; 24; 100; 0","Make Music Edmonton"
"2020-06-19","2020","June","19","2020-06-19T00:00:00.000","Red","World Sickle Cell Day"
"2020-06-17","2020","June","17","2020-06-17T00:00:00.000","Royal Blue","South East Edmonton Seniors Association - 40th Anniversary"
"2020-06-16","2020","June","16","2020-06-16T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-06-15","2020","June","15","2020-06-15T00:00:00.000","Purple","World Elder Abuse Awareness Day"
"2020-06-14","2020","June","14","2020-06-14T00:00:00.000","Blue","JDRF House ParT1D for a Cure"
"2020-06-13","2020","June","13","2020-06-13T00:00:00.000","Rainbow colours (red/orange/yellow/green/blue/purple)","Pride in Edmonton"
"2020-06-12","2020","June","12","2020-06-12T00:00:00.000","Blue, Red, Yellow, White","Edmonton Filipino Fiesta 2020"
"2020-06-11","2020","June","11","2020-06-11T00:00:00.000","Purple","Lipedema Awareness Month"
"2020-06-10","2020","June","10","2020-06-10T00:00:00.000","Orange and Green","Farmers Day"
"2020-06-09","2020","June","9","2020-06-09T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-06-08","2020","June","8","2020-06-08T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-06-07","2020","June","7","2020-06-07T00:00:00.000","Purple","Walking for HS / HS Awareness Week 2020"
"2020-06-06","2020","June","6","2020-06-06T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-06-05","2020","June","5","2020-06-05T00:00:00.000","Green","Awareness Month for Spina Bifida and Hydrocephalus"
"2020-06-04","2020","June","4","2020-06-04T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-06-03","2020","June","3","2020-06-03T00:00:00.000","Red","Convoy 4 Action: National Inquiry Calls for Justice"
"2020-06-02","2020","June","2","2020-06-02T00:00:00.000","Lights off","Dark for Blackout Tuesday"
"2020-06-01","2020","June","1","2020-06-01T00:00:00.000","Blue","National Deafblind Awareness Month"
"2020-05-31","2020","May","31","2020-05-31T00:00:00.000","teal & light blue - could get RGB values if needed.","Walk to Make Cystic Fibrosis History"
"2020-05-30","2020","May","30","2020-05-30T00:00:00.000","Red","Moms Stop The Harm"
"2020-05-29","2020","May","29","2020-05-29T00:00:00.000","Yellow and Blue (the colours of the Ukrainian flag)","UFest Edmonton Ukrainian Festival: Looking Forward to 2021"
"2020-05-28","2020","May","28","2020-05-28T00:00:00.000","Red","Menstrual Hygiene Day"
"2020-05-27","2020","May","27","2020-05-27T00:00:00.000","Blue (1), Red(2), Green (3)","102nd anniversary of Azerbaijan Democratic Republic"
"2020-05-26","2020","May","26","2020-05-26T00:00:00.000","orange","Sexual Exploitation Week of Awareness"
"2020-05-25","2020","May","25","2020-05-25T00:00:00.000","Blue/Green / Green","In Honour of Healthcare Workers Everywhere / Eid-al-Fitr, End of Ramadan"
"2020-05-24","2020","May","24","2020-05-24T00:00:00.000","Purple","World Schizophrenia Awareness Day"
"2020-05-23","2020","May","23","2020-05-23T00:00:00.000","Green","Eid Ul Fitr"
"2020-05-22","2020","May","22","2020-05-22T00:00:00.000","Blue and purple","Walk to Cure Huntingtons Disease"
"2020-05-21","2020","May","21","2020-05-21T00:00:00.000","Blue ( R:0 G:171 B:199) and Yellow (R:253 G:221 B:0)","Caregivers Month"
"2020-05-20","2020","May","20","2020-05-20T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-05-19","2020","May","19","2020-05-19T00:00:00.000","Purple","World IBD Day"
"2020-05-18","2020","May","18","2020-05-18T00:00:00.000","Red","World Hypertension Day"
"2020-05-17","2020","May","17","2020-05-17T00:00:00.000","0/163/224 (blue) and 132/189/0 (green)","World NF Awareness Day"
"2020-05-16","2020","May","16","2020-05-16T00:00:00.000","R108 G194 B74 Green","International Celiac Awareness Day"
"2020-05-15","2020","May","15","2020-05-15T00:00:00.000","White and Red","Worship Night Across Canada"
"2020-05-14","2020","May","14","2020-05-14T00:00:00.000","Royal Blue","Apraxia Awareness Day 2020"
"2020-05-12","2020","May","12","2020-05-12T00:00:00.000","medium blue","ME/CFS International Awareness Day"
"2020-05-11","2020","May","11","2020-05-11T00:00:00.000","Yellow","Melanoma Network of Canada"
"2020-05-10","2020","May","10","2020-05-10T00:00:00.000","Teal","Food Allergy Awareness Month"
"2020-05-09","2020","May","9","2020-05-09T00:00:00.000","yellow","Darkness Into Light"
"2020-05-08","2020","May","8","2020-05-08T00:00:00.000","Teal R0 G175 B181","World Ovarian Cancer Day"
"2020-05-07","2020","May","7","2020-05-07T00:00:00.000","white/yellow/orange/blue/green/red","Wesak (Buddha) Day"
"2020-05-06","2020","May","6","2020-05-06T00:00:00.000","Teal Green/Green","Mental Health Week"
"2020-05-05","2020","May","5","2020-05-05T00:00:00.000","Purple","World PH Day"
"2020-05-04","2020","May","4","2020-05-04T00:00:00.000","Blue and White","Goodwill Week"
"2020-05-03","2020","May","3","2020-05-03T00:00:00.000","0095C8 (blue)","In Support of Kids Help Phone"
"2020-05-02","2020","May","2","2020-05-02T00:00:00.000","Orange","International Compost Awareness Week May 3-9"
"2020-05-01","2020","May","1","2020-05-01T00:00:00.000","Yellow and green","Environmental Sensitivities ES/MCS Multiple Chemical Sensitivity Awareness Day"
"2020-04-30","2020","April","30","2020-04-30T00:00:00.000","blue/green","in Honour of Healthcare Workers Everywhere"
"2020-04-29","2020","April","29","2020-04-29T00:00:00.000","Light Blue R141 / G200 / B232, Dark Blue R0 / G87 / B184, Gold R251 / G216 / B114","World Wish Day"
"2020-04-28","2020","April","28","2020-04-28T00:00:00.000","Orange","National Day of Mourning"
"2020-04-27","2020","April","27","2020-04-27T00:00:00.000","Teal - R: 69 G: 181 B: 185","PMDD Awareness Month"
"2020-04-26","2020","April","26","2020-04-26T00:00:00.000","Orange","International Day of Search and Rescue Dogs"
"2020-04-25","2020","April","25","2020-04-25T00:00:00.000","blue/green","in Honour of Healthcare Workers Everywhere"
"2020-04-24","2020","April","24","2020-04-24T00:00:00.000","Blue (Pantone 294U/C) RGB (R33, G52, B105)
Green (Pantone 340 U/C) RGB (R0, G148, B194)","APEGA's Centennial"
"2020-04-23","2020","April","23","2020-04-23T00:00:00.000","Green","Start of Ramadan"
"2020-04-22","2020","April","22","2020-04-22T00:00:00.000","Purple","In Support of Hospitality Workers Everywhere"
"2020-04-21","2020","April","21","2020-04-21T00:00:00.000","Red  / blue/green","National Volunteer Week #NVW / in Honour of Healthcare Workers Everywhere"
"2020-04-20","2020","April","20","2020-04-20T00:00:00.000","Blue/White","To Honour the Victims of the Nova Scotia Tragedy"
"2020-04-19","2020","April","19","2020-04-19T00:00:00.000","Blue (RGB Code #3399FF) 

Pink (RGB Code #FF99CC) 

Yellow (RGB Code #FFFF33)","CDH light up for April 19th, 2020"
"2020-04-18","2020","April","18","2020-04-18T00:00:00.000","blue/green","in Honour of Healthcare Workers Everywhere"
"2020-04-17","2020","April","17","2020-04-17T00:00:00.000","Red.","World Hemophilia Day"
"2020-04-16","2020","April","16","2020-04-16T00:00:00.000","blue/green","in Honour of Healthcare Workers Everywhere"
"2020-04-15","2020","April","15","2020-04-15T00:00:00.000","blue/green","In Honour of Healthcare Workers Everywhere"
"2020-04-14","2020","April","14","2020-04-14T00:00:00.000","Blue","Global Meetings Industry day (GMID)"
"2020-04-13","2020","April","13","2020-04-13T00:00:00.000","blue/green","In Honour of Healthcare Workers Everywhere"
"2020-04-12","2020","April","12","2020-04-12T00:00:00.000","Purple, white, yellow, pink, green","Easter"
"2020-04-11","2020","April","11","2020-04-11T00:00:00.000","39/170/225 (Parkinson Blue) 215/223/35 (Parkinson Green)","World Parkinson's Day"
"2020-04-10","2020","April","10","2020-04-10T00:00:00.000","blue/green","In Honour of Healthcare Workers Everywhere"
"2020-04-09","2020","April","9","2020-04-09T00:00:00.000","blue/green","In Honour of Healthcare Workers Everywhere"
"2020-04-08","2020","April","8","2020-04-08T00:00:00.000","Blue and White","Start of Passover"
"2020-04-07","2020","April","7","2020-04-07T00:00:00.000","Silver, white, red","Cushings Disease Awareness Month"
"2020-04-06","2020","April","6","2020-04-06T00:00:00.000","Green","Green Shirt Day"
"2020-04-04","2020","April","4","2020-04-04T00:00:00.000","Purple","National Dental Hygienists Week"
"2020-04-03","2020","April","3","2020-04-03T00:00:00.000","Yellow - the color of a Daffodil Flower","Canadian Cancer Society Daffodil Campaign"
"2020-04-02","2020","April","2","2020-04-02T00:00:00.000","pms 279 (blue)","World Autism Awareness Day"
"2020-04-01","2020","April","1","2020-04-01T00:00:00.000","blue/green","In Honour of Healthcare Workers Everywhere"
"2020-03-31","2020","March","31","2020-03-31T00:00:00.000","blue/green","In Honour of Healthcare Workers Everywhere"
"2020-03-29","2020","March","29","2020-03-29T00:00:00.000","Red (255,0,0) , Green (0,128,0) .
The red represents the sun rising over Bengal, and also the blood of those who died for the independence of Bangladesh. The green field stands for the lushness of the land of Bangladesh.","Independence Day of Bangladesh"
"2020-03-28","2020","March","28","2020-03-28T00:00:00.000","Please turn the lights off 8:30pm - 9:30pm","Earth Hour"
"2020-03-27","2020","March","27","2020-03-27T00:00:00.000","Blue/Green / Orange","In Honour of Healthcare Workers Everywhere / World Theatre Day"
"2020-03-26","2020","March","26","2020-03-26T00:00:00.000","Blue/Green / RGB Colour 94,0,153 (Dark purple)","In Honour of Healthcare Workers Everywhere / Purple Day"
"2020-03-25","2020","March","25","2020-03-25T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-03-24","2020","March","24","2020-03-24T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-03-23","2020","March","23","2020-03-23T00:00:00.000","Blue/Green","In Honour of Healthcare Workers Everywhere"
"2020-03-22","2020","March","22","2020-03-22T00:00:00.000","Blue and Purple","Mental Health Banquet 2020"
"2020-03-21","2020","March","21","2020-03-21T00:00:00.000","Blue and Yellow","World Down Syndrome Day"
"2020-03-20","2020","March","20","2020-03-20T00:00:00.000","Purple","Champ1 Awareness Day"
"2020-03-17","2020","March","17","2020-03-17T00:00:00.000","Green","St. Patrick's Day"
"2020-03-14","2020","March","14","2020-03-14T00:00:00.000","LCI Blue 
Pantone® 287
100C 72M 2Y 12K
0R 51G 141B
HTML #00338D

and

LCI Gold
Pantone® 7406
0C 17M 100Y 0K
235R 183G 0B
HTML #EBB700","Lions 2020 - Lions Club 100th Anniversary"
"2020-03-13","2020","March","13","2020-03-13T00:00:00.000","RED and YELLOW","Scona Initiative: One Step Forward Campaign"
"2020-03-12","2020","March","12","2020-03-12T00:00:00.000","Orange","World Kidney Day"
"2020-03-09","2020","March","9","2020-03-09T00:00:00.000","Blue and Gold","Commonwealth Day 2020"
"2020-03-08","2020","March","8","2020-03-08T00:00:00.000","R 70 G 41 B 110","International Women's Day"
"2020-03-06","2020","March","6","2020-03-06T00:00:00.000","Rainbow Pride Colours","MacEwan University Pride Week"
"2020-03-05","2020","March","5","2020-03-05T00:00:00.000","yellow","Endometriosis Awareness Month"
"2020-03-04","2020","March","4","2020-03-04T00:00:00.000","Red","Red Cross Month"
"2020-03-03","2020","March","3","2020-03-03T00:00:00.000","Blue and Gold (Yellow)","Pharmacist Awareness Month"
"2020-03-02","2020","March","2","2020-03-02T00:00:00.000","Magenta","Social Work Week"
"2020-03-01","2020","March","1","2020-03-01T00:00:00.000","Burgundy (R- 111, G- 23, B- 41, #6F1729), Pink (R- 255, G- 162, B- 181, #FFA2B5), White (R- 255, G- 255, B- 255, #FFFFFF)","Amyloidosis Awareness Month"
"2020-02-29","2020","February","29","2020-02-29T00:00:00.000","Blue, green, pink and purple","Rare Disease Day"
"2020-02-28","2020","February","28","2020-02-28T00:00:00.000","Bright Yellow or Gold are the Excel Synchro club colours","Excel Synchro Club Wildrose Qualifiers"
"2020-02-26","2020","February","26","2020-02-26T00:00:00.000","Pink","Pink Shirt Day"
"2020-02-22","2020","February","22","2020-02-22T00:00:00.000","Pantone® 7691 c
C 100
M 43
Y 0
K 30
R 0
G 98
B 152
HEX/ HTML
006298","Girl Guides of Canada Thinking Day"
"2020-02-20","2020","February","20","2020-02-20T00:00:00.000","Red and white","Kin Canada Founders Day Centennial Anniversary"
