"row_id","branch","branch_name","holds","title","authour","date","web_link"
"EPLCAL20211004Unwinding Anxiety / by Judson  Brewer","EPLCAL","Calder","115","Unwinding Anxiety / by Judson  Brewer","Brewer Judson","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Unwinding%20Anxiety%20%2F%20by%20Judson%20%20Brewer"
"EPLCLV20211004Atlas Six / by Olivie  Blake","EPLCLV","Clareview","78","Atlas Six / by Olivie  Blake","Blake Olivie","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Atlas%20Six%20%2F%20by%20Olivie%20%20Blake"
"EPLCLV20211004Crooked kingdom / Leigh Bardugo","EPLCLV","Clareview","61","Crooked kingdom / Leigh Bardugo","Bardugo Leigh","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Crooked%20kingdom%20%2F%20Leigh%20Bardugo"
"EPLCLV20211004Flight of the moon dragon / by Tracey West ; illustrated by Damien Jones","EPLCLV","Clareview","47","Flight of the moon dragon / by Tracey West ; illustrated by Damien Jones","West Tracey \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Flight%20of%20the%20moon%20dragon%20%2F%20by%20Tracey%20West%20%3B%20illustrated%20by%20Damien%20Jones"
"EPLCLV20211004Seven ruff-ruff rescues! : a collection of seven step 1 and step 2 early readers","EPLCLV","Clareview","52","Seven ruff-ruff rescues! : a collection of seven step 1 and step 2 early readers",,"2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Seven%20ruff%2Druff%20rescues%21%20%3A%20a%20collection%20of%20seven%20step%201%20and%20step%202%20early%20readers"
"EPLCLV20211004Six Crimson Cranes / by Elizabeth  Lim","EPLCLV","Clareview","49","Six Crimson Cranes / by Elizabeth  Lim","Lim Elizabeth","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Six%20Crimson%20Cranes%20%2F%20by%20Elizabeth%20%20Lim"
"EPLCLV20211004The bone code / Kathy Reichs","EPLCLV","Clareview","112","The bone code / Kathy Reichs","Reichs Kathy","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20bone%20code%20%2F%20Kathy%20Reichs"
"EPLCLV20211004The final girl support group / Grady Hendrix","EPLCLV","Clareview","64","The final girl support group / Grady Hendrix","Hendrix Grady","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20final%20girl%20support%20group%20%2F%20Grady%20Hendrix"
"EPLCLV20211004The sister's tale : a novel / Beth Powning","EPLCLV","Clareview","74","The sister's tale : a novel / Beth Powning","Powning Beth","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20sister%27s%20tale%20%3A%20a%20novel%20%2F%20Beth%20Powning"
"EPLCLV20211004To kill a kingdom / Alexandra Christo","EPLCLV","Clareview","57","To kill a kingdom / Alexandra Christo","Christo Alexandra","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=To%20kill%20a%20kingdom%20%2F%20Alexandra%20Christo"
"EPLCLV20211004We found a hat / Jon Klassen","EPLCLV","Clareview","39","We found a hat / Jon Klassen","Klassen Jon","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=We%20found%20a%20hat%20%2F%20Jon%20Klassen"
"EPLCPL20211004Big city adventures / by Nicole Johnson ; illustrated by Wedoo Studio","EPLCPL","Capilano","101","Big city adventures / by Nicole Johnson ; illustrated by Wedoo Studio","Johnson Nicole Writer Of Childrens Books","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Big%20city%20adventures%20%2F%20by%20Nicole%20Johnson%20%3B%20illustrated%20by%20Wedoo%20Studio"
"EPLCPL20211004From blood and ash / Jennifer L. Armentrout","EPLCPL","Capilano","106","From blood and ash / Jennifer L. Armentrout","Armentrout Jennifer L","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=From%20blood%20and%20ash%20%2F%20Jennifer%20L%2E%20Armentrout"
"EPLCPL20211004Nomadland : surviving America in the twenty-first century / Jessica Bruder","EPLCPL","Capilano","62","Nomadland : surviving America in the twenty-first century / Jessica Bruder","Bruder Jessica","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Nomadland%20%3A%20surviving%20America%20in%20the%20twenty%2Dfirst%20century%20%2F%20Jessica%20Bruder"
"EPLCPL20211004Princess in Black and the Giant Problem / by Shannon  Hale","EPLCPL","Capilano","52","Princess in Black and the Giant Problem / by Shannon  Hale","Hale Shannon","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Princess%20in%20Black%20and%20the%20Giant%20Problem%20%2F%20by%20Shannon%20%20Hale"
"EPLCPL20211004Superworm / by Julia Donaldson ; illustrated by Axel Scheffler","EPLCPL","Capilano","54","Superworm / by Julia Donaldson ; illustrated by Axel Scheffler","Donaldson Julia","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Superworm%20%2F%20by%20Julia%20Donaldson%20%3B%20illustrated%20by%20Axel%20Scheffler"
"EPLCPL20211004The body keeps the score : brain, mind, and body in the healing of trauma / Bessel A. van der Kolk","EPLCPL","Capilano","193","The body keeps the score : brain, mind, and body in the healing of trauma / Bessel A. van der Kolk","Van Der Kolk Bessel A \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20body%20keeps%20the%20score%20%3A%20brain%2C%20mind%2C%20and%20body%20in%20the%20healing%20of%20trauma%20%2F%20Bessel%20A%2E%20van%20der%20Kolk"
"EPLCPL20211004The kite runner / Khaled Hosseini","EPLCPL","Capilano","53","The kite runner / Khaled Hosseini","Hosseini Khaled","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20kite%20runner%20%2F%20Khaled%20Hosseini"
"EPLCPL20211004The rhyming rabbit / written by Julia Donaldson ; illustrated by Lydia Monks","EPLCPL","Capilano","96","The rhyming rabbit / written by Julia Donaldson ; illustrated by Lydia Monks","Donaldson Julia","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20rhyming%20rabbit%20%2F%20written%20by%20Julia%20Donaldson%20%3B%20illustrated%20by%20Lydia%20Monks"
"EPLCPL20211004This is your mind on plants / Michael Pollan","EPLCPL","Capilano","96","This is your mind on plants / Michael Pollan","Pollan Michael","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=This%20is%20your%20mind%20on%20plants%20%2F%20Michael%20Pollan"
"EPLCPL20211004Under the Whispering Door / by TJ  Klune","EPLCPL","Capilano","67","Under the Whispering Door / by TJ  Klune","Klune Tj","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Under%20the%20Whispering%20Door%20%2F%20by%20TJ%20%20Klune"
"EPLCSD2021100421 things you may not know about the Indian Act : helping Canadians make reconciliation with Indigenous Peoples a reality / Bob Joseph","EPLCSD","Castle Downs","150","21 things you may not know about the Indian Act : helping Canadians make reconciliation with Indigenous Peoples a reality / Bob Joseph","Joseph Robert P C \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=21%20things%20you%20may%20not%20know%20about%20the%20Indian%20Act%20%3A%20helping%20Canadians%20make%20reconciliation%20with%20Indigenous%20Peoples%20a%20reality%20%2F%20Bob%20Joseph"
"EPLCSD20211004Crying in H Mart : a memoir / Michelle Zauner","EPLCSD","Castle Downs","170","Crying in H Mart : a memoir / Michelle Zauner","Zauner Michelle","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Crying%20in%20H%20Mart%20%3A%20a%20memoir%20%2F%20Michelle%20Zauner"
"EPLCSD20211004Five little Indians / Michelle Good","EPLCSD","Castle Downs","218","Five little Indians / Michelle Good","Good Michelle","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Five%20little%20Indians%20%2F%20Michelle%20Good"
"EPLCSD20211004Judge's List / by John  Grisham","EPLCSD","Castle Downs","175","Judge's List / by John  Grisham","Grisham John","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Judge%27s%20List%20%2F%20by%20John%20%20Grisham"
"EPLCSD20211004Klara and the sun / Kazuo Ishiguro","EPLCSD","Castle Downs","241","Klara and the sun / Kazuo Ishiguro","Ishiguro Kazuo \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Klara%20and%20the%20sun%20%2F%20Kazuo%20Ishiguro"
"EPLCSD20211004The house in the Cerulean Sea / TJ Klune","EPLCSD","Castle Downs","108","The house in the Cerulean Sea / TJ Klune","Klune Tj","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20house%20in%20the%20Cerulean%20Sea%20%2F%20TJ%20Klune"
"EPLCSD20211004The sanatorium / Sarah Pearse","EPLCSD","Castle Downs","223","The sanatorium / Sarah Pearse","Pearse Sarah","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20sanatorium%20%2F%20Sarah%20Pearse"
"EPLCSD20211004The song of Achilles / Madeline Miller","EPLCSD","Castle Downs","215","The song of Achilles / Madeline Miller","Miller Madeline","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20song%20of%20Achilles%20%2F%20Madeline%20Miller"
"EPLCSD20211004We were never here : a novel / Andrea Bartz","EPLCSD","Castle Downs","168","We were never here : a novel / Andrea Bartz","Bartz Andrea","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=We%20were%20never%20here%20%3A%20a%20novel%20%2F%20Andrea%20Bartz"
"EPLCSD20211004What happened to you? : conversations on trauma, resilience, and healing / Bruce D. Perry, Oprah Winfrey","EPLCSD","Castle Downs","222","What happened to you? : conversations on trauma, resilience, and healing / Bruce D. Perry, Oprah Winfrey","Perry Bruce Duncan \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=What%20happened%20to%20you%3F%20%3A%20conversations%20on%20trauma%2C%20resilience%2C%20and%20healing%20%2F%20Bruce%20D%2E%20Perry%2C%20Oprah%20Winfrey"
"EPLHIG20211004Atomic habits : tiny changes, remarkable results : an easy & proven way to build good habits & break bad ones / James Clear","EPLHIG","Highlands","212","Atomic habits : tiny changes, remarkable results : an easy & proven way to build good habits & break bad ones / James Clear","Clear James","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Atomic%20habits%20%3A%20tiny%20changes%2C%20remarkable%20results%20%3A%20an%20easy%20%26%20proven%20way%20to%20build%20good%20habits%20%26%20break%20bad%20ones%20%2F%20James%20Clear"
"EPLHIG20211004Cul-de-sac : a novel / Joy Fielding","EPLHIG","Highlands","74","Cul-de-sac : a novel / Joy Fielding","Fielding Joy","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Cul%2Dde%2Dsac%20%3A%20a%20novel%20%2F%20Joy%20Fielding"
"EPLHIG20211004Ex Talk / by Rachel Lynn  Solomon","EPLHIG","Highlands","45","Ex Talk / by Rachel Lynn  Solomon","Solomon Rachel Lynn","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Ex%20Talk%20%2F%20by%20Rachel%20Lynn%20%20Solomon"
"EPLHIG20211004Hidden Valley Road : inside the mind of an American family / Robert Kolker","EPLHIG","Highlands","65","Hidden Valley Road : inside the mind of an American family / Robert Kolker","Kolker Robert","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Hidden%20Valley%20Road%20%3A%20inside%20the%20mind%20of%20an%20American%20family%20%2F%20Robert%20Kolker"
"EPLHIG20211004How to avoid a climate disaster : the solutions we have and the breakthroughs we need / Bill Gates","EPLHIG","Highlands","100","How to avoid a climate disaster : the solutions we have and the breakthroughs we need / Bill Gates","Gates Bill \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=How%20to%20avoid%20a%20climate%20disaster%20%3A%20the%20solutions%20we%20have%20and%20the%20breakthroughs%20we%20need%20%2F%20Bill%20Gates"
"EPLHIG20211004Not dark yet / Peter Robinson","EPLHIG","Highlands","49","Not dark yet / Peter Robinson","Robinson Peter \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Not%20dark%20yet%20%2F%20Peter%20Robinson"
"EPLHIG20211004The heart principle / Helen Hoang","EPLHIG","Highlands","81","The heart principle / Helen Hoang","Hoang Helen","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20heart%20principle%20%2F%20Helen%20Hoang"
"EPLHIG20211004The psychology of money : timeless lessons on wealth, greed, and happiness / Morgan Housel","EPLHIG","Highlands","47","The psychology of money : timeless lessons on wealth, greed, and happiness / Morgan Housel","Housel Morgan","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20psychology%20of%20money%20%3A%20timeless%20lessons%20on%20wealth%2C%20greed%2C%20and%20happiness%20%2F%20Morgan%20Housel"
"EPLHIG20211004To Asia, with love / Hetty McKinnon","EPLHIG","Highlands","54","To Asia, with love / Hetty McKinnon","Mckinnon Hetty","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=To%20Asia%2C%20with%20love%20%2F%20Hetty%20McKinnon"
"EPLHIG20211004Wave of the sea dragon / by Tracey West ; illustrated by Matt Loveridge","EPLHIG","Highlands","63","Wave of the sea dragon / by Tracey West ; illustrated by Matt Loveridge","West Tracey \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Wave%20of%20the%20sea%20dragon%20%2F%20by%20Tracey%20West%20%3B%20illustrated%20by%20Matt%20Loveridge"
"EPLHVY20211004A good girl's guide to murder / Holly Jackson","EPLHVY","Heritage Valley","115","A good girl's guide to murder / Holly Jackson","Jackson Holly \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=A%20good%20girl%27s%20guide%20to%20murder%20%2F%20Holly%20Jackson"
"EPLHVY20211004Bewilderment / by Richard  Powers","EPLHVY","Heritage Valley","102","Bewilderment / by Richard  Powers","Powers Richard","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Bewilderment%20%2F%20by%20Richard%20%20Powers"
"EPLHVY20211004Call me Indian : from the trauma of residential school to becoming the NHL's first treaty Indigenous player / Fred Sasakamoose with Meg Masters","EPLHVY","Heritage Valley","63","Call me Indian : from the trauma of residential school to becoming the NHL's first treaty Indigenous player / Fred Sasakamoose with Meg Masters","Sasakamoose Fred \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Call%20me%20Indian%20%3A%20from%20the%20trauma%20of%20residential%20school%20to%20becoming%20the%20NHL%27s%20first%20treaty%20Indigenous%20player%20%2F%20Fred%20Sasakamoose%20with%20Meg%20Masters"
"EPLHVY20211004Enemy at the Gates / by Vince  Flynn","EPLHVY","Heritage Valley","62","Enemy at the Gates / by Vince  Flynn","Flynn Vince","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Enemy%20at%20the%20Gates%20%2F%20by%20Vince%20%20Flynn"
"EPLHVY20211004Man's search for meaning / Viktor E. Frankl ; part one translated by Ilse Lasch ; foreword by Harold S. Kushner ; afterword by William J. Winslade","EPLHVY","Heritage Valley","71","Man's search for meaning / Viktor E. Frankl ; part one translated by Ilse Lasch ; foreword by Harold S. Kushner ; afterword by William J. Winslade","Frankl Viktor E Viktor Emil \\\\\\ \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Man%27s%20search%20for%20meaning%20%2F%20Viktor%20E%2E%20Frankl%20%3B%20part%20one%20translated%20by%20Ilse%20Lasch%20%3B%20foreword%20by%20Harold%20S%2E%20Kushner%20%3B%20afterword%20by%20William%20J%2E%20Winslade"
"EPLHVY20211004One last stop / Casey McQuiston","EPLHVY","Heritage Valley","82","One last stop / Casey McQuiston","Mcquiston Casey","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=One%20last%20stop%20%2F%20Casey%20McQuiston"
"EPLHVY20211004The inheritance games / Jennifer Lynn Barnes","EPLHVY","Heritage Valley","79","The inheritance games / Jennifer Lynn Barnes","Barnes Jennifer Jennifer Lynn","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20inheritance%20games%20%2F%20Jennifer%20Lynn%20Barnes"
"EPLHVY20211004The premonition : a pandemic story / Michael Lewis","EPLHVY","Heritage Valley","68","The premonition : a pandemic story / Michael Lewis","Lewis Michael Michael M","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20premonition%20%3A%20a%20pandemic%20story%20%2F%20Michael%20Lewis"
"EPLHVY20211004The seven husbands of Evelyn Hugo : a novel / Taylor Jenkins Reid","EPLHVY","Heritage Valley","331","The seven husbands of Evelyn Hugo : a novel / Taylor Jenkins Reid","Reid Taylor Jenkins","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20seven%20husbands%20of%20Evelyn%20Hugo%20%3A%20a%20novel%20%2F%20Taylor%20Jenkins%20Reid"
"EPLHVY20211004Think again : the power of knowing what you don't know / Adam Grant","EPLHVY","Heritage Valley","93","Think again : the power of knowing what you don't know / Adam Grant","Grant Adam M","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Think%20again%20%3A%20the%20power%20of%20knowing%20what%20you%20don%27t%20know%20%2F%20Adam%20Grant"
"EPLIDY20211004Caste : the origins of our discontents / Isabel Wilkerson","EPLIDY","Idylwylde (Bonnie Doon)","107","Caste : the origins of our discontents / Isabel Wilkerson","Wilkerson Isabel","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Caste%20%3A%20the%20origins%20of%20our%20discontents%20%2F%20Isabel%20Wilkerson"
"EPLIDY20211004Everything I never told you / Celeste Ng","EPLIDY","Idylwylde (Bonnie Doon)","82","Everything I never told you / Celeste Ng","Ng Celeste","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Everything%20I%20never%20told%20you%20%2F%20Celeste%20Ng"
"EPLIDY20211004Fight night / Miriam Toews","EPLIDY","Idylwylde (Bonnie Doon)","317","Fight night / Miriam Toews","Toews Miriam \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Fight%20night%20%2F%20Miriam%20Toews"
"EPLIDY20211004Finding the mother tree : discovering the wisdom of the forest / Suzanne Simard","EPLIDY","Idylwylde (Bonnie Doon)","95","Finding the mother tree : discovering the wisdom of the forest / Suzanne Simard","Simard S Suzanne","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Finding%20the%20mother%20tree%20%3A%20discovering%20the%20wisdom%20of%20the%20forest%20%2F%20Suzanne%20Simard"
"EPLIDY20211004Noise : a flaw in human judgment / Daniel Kahneman, Olivier Sibony, Cass R. Sunstein","EPLIDY","Idylwylde (Bonnie Doon)","64","Noise : a flaw in human judgment / Daniel Kahneman, Olivier Sibony, Cass R. Sunstein","Kahneman Daniel \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Noise%20%3A%20a%20flaw%20in%20human%20judgment%20%2F%20Daniel%20Kahneman%2C%20Olivier%20Sibony%2C%20Cass%20R%2E%20Sunstein"
"EPLIDY20211004Still life / Louise Penny","EPLIDY","Idylwylde (Bonnie Doon)","55","Still life / Louise Penny","Penny Louise","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Still%20life%20%2F%20Louise%20Penny"
"EPLIDY20211004The Bomber Mafia : a dream, a temptation, and the longest night of the Second World War / Malcolm Gladwell","EPLIDY","Idylwylde (Bonnie Doon)","142","The Bomber Mafia : a dream, a temptation, and the longest night of the Second World War / Malcolm Gladwell","Gladwell Malcolm \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Bomber%20Mafia%20%3A%20a%20dream%2C%20a%20temptation%2C%20and%20the%20longest%20night%20of%20the%20Second%20World%20War%20%2F%20Malcolm%20Gladwell"
"EPLIDY20211004The personal librarian / Marie Benedict and Victoria Christopher Murray","EPLIDY","Idylwylde (Bonnie Doon)","82","The personal librarian / Marie Benedict and Victoria Christopher Murray","Benedict Marie","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20personal%20librarian%20%2F%20Marie%20Benedict%20and%20Victoria%20Christopher%20Murray"
"EPLIDY20211004The priory of the orange tree / Samantha Shannon","EPLIDY","Idylwylde (Bonnie Doon)","57","The priory of the orange tree / Samantha Shannon","Shannon Samantha \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20priory%20of%20the%20orange%20tree%20%2F%20Samantha%20Shannon"
"EPLIDY20211004The reading list : a novel / Sara Nisha Adams","EPLIDY","Idylwylde (Bonnie Doon)","64","The reading list : a novel / Sara Nisha Adams","Adams Sara Nisha","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20reading%20list%20%3A%20a%20novel%20%2F%20Sara%20Nisha%20Adams"
"EPLJPL20211004Cloud Cuckoo Land / by Anthony  Doerr","EPLJPL","Jasper Place","251","Cloud Cuckoo Land / by Anthony  Doerr","Doerr Anthony","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Cloud%20Cuckoo%20Land%20%2F%20by%20Anthony%20%20Doerr"
"EPLJPL20211004Complications / by Danielle  Steel","EPLJPL","Jasper Place","97","Complications / by Danielle  Steel","Steel Danielle","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Complications%20%2F%20by%20Danielle%20%20Steel"
"EPLJPL20211004Dark Hours / by Michael  Connelly","EPLJPL","Jasper Place","163","Dark Hours / by Michael  Connelly","Connelly Michael","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dark%20Hours%20%2F%20by%20Michael%20%20Connelly"
"EPLJPL20211004Girl A : a novel / Abigail Dean","EPLJPL","Jasper Place","93","Girl A : a novel / Abigail Dean","Dean Abigail","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Girl%20A%20%3A%20a%20novel%20%2F%20Abigail%20Dean"
"EPLJPL20211004Relax, dammit! : a user's guide to the age of anxiety / Timothy Caulfield","EPLJPL","Jasper Place","230","Relax, dammit! : a user's guide to the age of anxiety / Timothy Caulfield","Caulfield Timothy A \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Relax%2C%20dammit%21%20%3A%20a%20user%27s%20guide%20to%20the%20age%20of%20anxiety%20%2F%20Timothy%20Caulfield"
"EPLJPL20211004Sooley / John Grisham","EPLJPL","Jasper Place","205","Sooley / John Grisham","Grisham John","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Sooley%20%2F%20John%20Grisham"
"EPLJPL20211004Such a quiet place : a novel / Megan Miranda","EPLJPL","Jasper Place","102","Such a quiet place : a novel / Megan Miranda","Miranda Megan","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Such%20a%20quiet%20place%20%3A%20a%20novel%20%2F%20Megan%20Miranda"
"EPLJPL20211004The forest of vanishing stars / Kristin Harmel","EPLJPL","Jasper Place","85","The forest of vanishing stars / Kristin Harmel","Harmel Kristin","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20forest%20of%20vanishing%20stars%20%2F%20Kristin%20Harmel"
"EPLJPL20211004The hating game / Sally Thorne","EPLJPL","Jasper Place","77","The hating game / Sally Thorne","Thorne Sally \\\\\\","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20hating%20game%20%2F%20Sally%20Thorne"
"EPLJPL20211004The menopause manifesto : own your health with facts and feminism / Dr. Jen Gunter","EPLJPL","Jasper Place","93","The menopause manifesto : own your health with facts and feminism / Dr. Jen Gunter","Gunter Jen","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20menopause%20manifesto%20%3A%20own%20your%20health%20with%20facts%20and%20feminism%20%2F%20Dr%2E%20Jen%20Gunter"
"EPLLHL20211004Dune / by Frank Herbert","EPLLHL","Lois Hole (Callingwood)","113","Dune / by Frank Herbert","Herbert Frank","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Dune%20%2F%20by%20Frank%20Herbert"
"EPLLHL20211004Early morning riser / Katherine Heiny","EPLLHL","Lois Hole (Callingwood)","97","Early morning riser / Katherine Heiny","Heiny Katherine","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Early%20morning%20riser%20%2F%20Katherine%20Heiny"
"EPLLHL20211004I alone can fix it : Donald J. Trump's catastrophic final year / Carol Leonnig and Philip Rucker","EPLLHL","Lois Hole (Callingwood)","103","I alone can fix it : Donald J. Trump's catastrophic final year / Carol Leonnig and Philip Rucker","Leonnig Carol","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=I%20alone%20can%20fix%20it%20%3A%20Donald%20J%2E%20Trump%27s%20catastrophic%20final%20year%20%2F%20Carol%20Leonnig%20and%20Philip%20Rucker"
"EPLLHL20211004It ends with us / Colleen Hoover","EPLLHL","Lois Hole (Callingwood)","336","It ends with us / Colleen Hoover","Hoover Colleen","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=It%20ends%20with%20us%20%2F%20Colleen%20Hoover"
"EPLLHL20211004People we meet on vacation / Emily Henry","EPLLHL","Lois Hole (Callingwood)","328","People we meet on vacation / Emily Henry","Henry Emily","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=People%20we%20meet%20on%20vacation%20%2F%20Emily%20Henry"
"EPLLHL20211004Peril / by Bob  Woodward","EPLLHL","Lois Hole (Callingwood)","187","Peril / by Bob  Woodward","Woodward Bob","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Peril%20%2F%20by%20Bob%20%20Woodward"
"EPLLHL20211004The last thing he told me : a novel / Laura Dave","EPLLHL","Lois Hole (Callingwood)","270","The last thing he told me : a novel / Laura Dave","Dave Laura","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20last%20thing%20he%20told%20me%20%3A%20a%20novel%20%2F%20Laura%20Dave"
"EPLLHL20211004The Winter wives : a novel / Linden MacIntyre","EPLLHL","Lois Hole (Callingwood)","145","The Winter wives : a novel / Linden MacIntyre","Macintyre Linden","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=The%20Winter%20wives%20%3A%20a%20novel%20%2F%20Linden%20MacIntyre"
"EPLLHL20211004Ugly love : a novel / Colleen Hoover","EPLLHL","Lois Hole (Callingwood)","154","Ugly love : a novel / Colleen Hoover","Hoover Colleen","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Ugly%20love%20%3A%20a%20novel%20%2F%20Colleen%20Hoover"
"EPLLHL20211004Verity / Colleen Hoover","EPLLHL","Lois Hole (Callingwood)","219","Verity / Colleen Hoover","Hoover Colleen","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Verity%20%2F%20Colleen%20Hoover"
"EPLLON20211004Apples never fall : a novel / Liane Moriarty","EPLLON","Londonderry","332","Apples never fall : a novel / Liane Moriarty","Moriarty Liane","2021-10-04T00:00:00.000","http://epl.bibliocommons.com/search?t=smart&q=Apples%20never%20fall%20%3A%20a%20novel%20%2F%20Liane%20Moriarty"
