"received_date","animal_type","source","primary_breed","colour","age","gender","fsa"
"2012-09-06T00:00:00.000","Cat","Agency","Domestic Short Hair / Siamese","Torti Point","17 Years 9 Months 2 Weeks (approx)","Female",
"2012-09-09T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby","20 Years 9 Months 2 Weeks","Male",
"2014-03-12T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","13 Years 3 Months 1 Week (approx)","Male",
"2013-09-26T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby / White","10 Years 8 Months 4 Weeks (approx)","Male",
"2013-08-18T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","7 Years 10 Months (approx)","Male",
"2013-08-08T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","White","8 Years 10 Months 2 Weeks (approx)","Female",
"2013-07-19T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Torbie / White","9 Years 11 Months (approx)","Female",
"2014-03-06T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Calico / Torbie","8 Years 3 Months 2 Weeks (approx)","Female",
"2012-01-17T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","13 Years 5 Months 1 Week","Male",
"2013-01-01T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Grey Tabby / White","9 Years 5 Months 3 Weeks","Female",
"2012-08-12T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell",,"Female",
"2012-08-12T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix",,,"Female",
"2012-05-07T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White / Black",,"Female",
"2012-02-06T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Torbie / White",,"Female",
"2012-06-10T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby / White",,"Female",
"2014-12-04T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby","12 Years (approx)","Female",
"2014-11-14T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","White / Torbie","14 Years 7 Months 1 Week (approx)","Female",
"2014-11-24T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby","6 Years 3 Weeks (approx)","Female",
"2012-10-15T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby","13 Years 1 Month","Male",
"2014-03-10T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix",,"7 Years 3 Months 2 Weeks (approx)","Male",
"2013-08-05T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Tortoiseshell / White","9 Years 10 Months 2 Weeks (approx)","Female",
"2013-09-17T00:00:00.000","Dog","Agency","American Eskimo Mix","White / Tan","8 Years 9 Months 1 Week (approx)","Female",
"2013-08-19T00:00:00.000","Dog","Agency","Shih Tzu Mix","Grey / White","16 Years 10 Months (approx)","Female",
"2014-03-11T00:00:00.000","Dog","Agency","Pinscher Mix",,"11 Years 3 Months 1 Week (approx)","Male",
"2014-01-13T00:00:00.000","Dog","Agency","Shepherd Mix","Brown / Black","9 Years 7 Months","Male",
"2012-09-30T00:00:00.000","Dog","Agency","Mini Pinscher","Black / Brown","15 Years 8 Months 3 Weeks (approx)","Male",
"2013-06-10T00:00:00.000","Dog","Agency","Border Collie Mix","Black / White","9 Years 2 Weeks","Female",
"2014-12-11T00:00:00.000","Dog","Agency","Anatolian Shepherd / Great Pyrenees","White / Tan","6 Years 3 Months 1 Week (approx)","Male",
"2014-10-26T00:00:00.000","Dog","Agency","Pomeranian Mix","Red","17 Years 7 Months 4 Weeks (approx)","Male",
"2014-07-13T00:00:00.000","Dog","Agency","Shepherd Mix","Brown / Black","9 Years 7 Months","Male",
"2012-05-14T00:00:00.000","Dog","Agency","Shih Tzu Mix","Tan / White","15 Years 1 Month 1 Week (approx)","Male",
"2012-05-13T00:00:00.000","Dog","Agency","Pomeranian Mix",,"10 Years 1 Month 1 Week (approx)","Male",
"2015-04-19T00:00:00.000","Dog","Agency","Shepherd Mix","Brown / Black","9 Years 7 Months","Male",
"2015-08-13T00:00:00.000","Dog","Agency","Great Pyrenees Mix","White / Black","5 Years 6 Months 1 Week (approx)","Female",
"2015-09-06T00:00:00.000","Dog","Agency","Boston Terrier / Beagle","Black Brown / White","12 Years 9 Months 2 Weeks (approx)","Male",
"2015-09-02T00:00:00.000","Dog","Agency","Shepherd Mix","Tan / Black","5 Years 9 Months 3 Weeks (approx)","Male",
"2015-08-30T00:00:00.000","Dog","Agency","American Staffy Mix","Charcoal / White","8 Years 9 Months 3 Weeks (approx)","Male",
"2015-12-17T00:00:00.000","Dog","Agency","American Staffy Mix","Black Brown / White","6 Years 6 Months 1 Week","Female",
"2015-09-24T00:00:00.000","Dog","Agency","Shepherd Mix","Black / Brown","8 Years 9 Months (approx)","Female",
"2012-05-09T00:00:00.000","Dog","Agency","Mastiff Mix","Tan / Black",,"Male",
"2012-04-29T00:00:00.000","Dog","Agency","Shih Tzu Mix","White / Tan","20 Years 1 Month 3 Weeks (approx)","Female",
"2012-03-15T00:00:00.000","Dog","Agency","Shih Tzu Mix",,"12 Years 7 Months 1 Week (approx)","Female",
"2012-03-06T00:00:00.000","Dog","Agency","Boxer Mix",,"9 Years 3 Months 2 Weeks (approx)","Female",
"2012-04-02T00:00:00.000","Dog","Agency","American Staffy Mix","Black / White","Young Adult","Female",
"2012-04-06T00:00:00.000","Dog","Agency","Terrier Mix","White / Black","16 Years 6 Months 2 Weeks (approx)","Female",
"2012-02-06T00:00:00.000","Dog","Agency","Poodle Toy Mix","Black",,"Male",
"2012-02-06T00:00:00.000","Dog","Agency","Bearded Collie Mix",,,"Female",
"2012-03-03T00:00:00.000","Dog","Agency","Siberian Husky / Shepherd","Black / Tan",,"Female",
"2015-04-09T00:00:00.000","Dog","Agency","Lhasa Apso Mix","White / Brown","8 Years 2 Months 2 Weeks","Male",
"2015-04-28T00:00:00.000","Dog","Agency","Shepherd Mix","Black / Tan","8 Years 1 Month 3 Weeks","Female",
"2015-03-31T00:00:00.000","Dog","Agency","Siberian Husky Mix","White / Black","7 Years 2 Months 3 Weeks (approx)","Male",
"2012-07-11T00:00:00.000","Dog","Agency","American Bulldog Mix","Brown / White","14 Years 11 Months 1 Week (approx)","Male",
"2012-10-10T00:00:00.000","Dog","Agency","Shepherd Mix","Black / Tan","8 Years 3 Months 2 Weeks (approx)","Female",
"2012-10-04T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Yellow / White","9 Years 2 Months 2 Weeks (approx)","Female",
"2012-10-02T00:00:00.000","Dog","Agency","Mastiff Mix","Red / Black",,"Male",
"2012-12-20T00:00:00.000","Dog","Agency","Border Collie / Akita","Black / White","8 Years 6 Months (approx)","Male",
"2013-03-16T00:00:00.000","Dog","Agency","Chihuahua / Terrier","Tan / Black","10 Years 3 Months 1 Week (approx)","Female",
"2013-05-08T00:00:00.000","Dog","Agency","Border Collie Mix","Black / White","12 Years 1 Month 2 Weeks (approx)","Male",
"2013-05-30T00:00:00.000","Dog","Agency","Siberian Husky Mix","Red / White","10 Years 3 Weeks","Female",
"2013-05-29T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black","8 Years 3 Weeks","Male",
"2014-04-03T00:00:00.000","Dog","Agency","Siberian Husky Mix","White / Black","7 Years 2 Months 3 Weeks (approx)","Male",
"2014-03-19T00:00:00.000","Dog","Agency","Shih Tzu Mix","White","9 Years 3 Months (approx)","Female",
"2013-11-09T00:00:00.000","Dog","Agency","Siberian Husky Mix","White / Black","7 Years 2 Months 3 Weeks (approx)","Male",
"2014-04-30T00:00:00.000","Dog","Agency","Shepherd Mix","Black / Tan","9 Years 1 Month 3 Weeks","Female",
"2014-04-30T00:00:00.000","Dog","Agency","American Staffy Mix","Tan","7 Years 1 Month 3 Weeks","Male",
"2013-06-28T00:00:00.000","Dog","Agency","American Bulldog Mix","Brown / White","14 Years 11 Months 1 Week (approx)","Male",
"2013-07-03T00:00:00.000","Dog","Agency","American Staffy Mix","Brindle / White","10 Years 11 Months 3 Weeks (approx)","Male",
"2013-07-05T00:00:00.000","Dog","Agency","Shih Tzu / Maltese","White / Black","7 Years 9 Months 2 Weeks (approx)","Female",
"2014-11-19T00:00:00.000","Dog","Agency","American Staffy Mix","Brindle / White","15 Years 7 Months (approx)","Male",
"2014-12-05T00:00:00.000","Dog","Agency","Shih Tzu Mix","White / Grey","7 Years 6 Months 2 Weeks (approx)","Female",
"2014-12-03T00:00:00.000","Dog","Agency","Siberian Husky Mix","Black / White","9 Years 6 Months 3 Weeks","Female",
"2014-12-01T00:00:00.000","Dog","Agency","Rottweiler Mix","Black / Tan","7 Years 6 Months 3 Weeks","Female",
"2012-12-02T00:00:00.000","Dog","Agency","American Staffy Mix","Tan / White","8 Years 4 Months 3 Weeks (approx)","Male",
"2013-06-02T00:00:00.000","Dog","Agency","Siberian Husky Mix","White / Black","7 Years 2 Months 3 Weeks (approx)","Male",
"2015-09-23T00:00:00.000","Dog","Agency","American Staffy Mix","Charcoal / White","8 Years 9 Months 3 Weeks (approx)","Male",
"2015-09-02T00:00:00.000","Dog","Agency","Pug","Fawn","5 Years 9 Months 3 Weeks","Male",
"2013-09-29T00:00:00.000","Dog","Agency","Poodle Miniature / Terrier","Tan / Black","20 Years 8 Months 3 Weeks (approx)","Female",
"2013-07-28T00:00:00.000","Dog","Agency","Pomeranian Mix","Red / Tan","12 Years 10 Months 3 Weeks (approx)","Male",
"2013-07-19T00:00:00.000","Dog","Agency","Jack Russell Terrier Mix","Tan / White","12 Years 11 Months (approx)","Male",
"2013-07-19T00:00:00.000","Dog","Agency","Boston Terrier Mix","Brown Brindle / White","11 Years 11 Months (approx)","Male",
"2013-08-09T00:00:00.000","Dog","Agency","Poodle Miniature Mix","Black","9 Years 10 Months 2 Weeks","Female",
"2013-07-07T00:00:00.000","Dog","Agency","Labrador Mix","Black / White","7 Years 11 Months 2 Weeks (approx)","Male",
"2013-07-16T00:00:00.000","Dog","Agency","Havanese Mix","Black / Tan","9 Years 11 Months 1 Week (approx)","Male",
"2013-07-15T00:00:00.000","Dog","Agency","Bull Terrier / American Staffy","Brown","7 Years 8 Months 1 Week (approx)","Male",
"2013-07-19T00:00:00.000","Dog","Agency","Boston Terrier Mix","Brindle / White","12 Years 11 Months (approx)","Male",
"2013-09-30T00:00:00.000","Dog","Agency","Terrier Mix","White / Tan","10 Years 8 Months 3 Weeks (approx)","Female",
"2012-06-20T00:00:00.000","Ferret","Agency","Ferret Mix","Sable","12 Years 1 Week (approx)","Male",
"2012-06-03T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Brown Tabby / White","8 Years 1 Month","Female",
"2012-08-06T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Grey","8 Years 2 Months 2 Weeks (approx)","Male",
"2012-09-13T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Black / White","7 Years 11 Months 1 Week (approx)","Female",
"2014-11-30T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Orange Tabby","5 Years 8 Months 1 Week","Male",
"2013-07-01T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix",,"7 Years 4 Weeks","Male",
"2014-08-08T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Black / White","6 Years 1 Month 2 Weeks (approx)","Female",
"2014-09-27T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Black / Tabby","5 Years 9 Months 2 Weeks","Male",
"2012-11-09T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Black","7 Years 7 Months 1 Week","Male",
"2012-08-05T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Grey Tabby","8 Years 2 Weeks (approx)","Male",
"2014-11-10T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Brown Tabby / White","5 Years 11 Months 1 Week","Female",
"2012-10-08T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix",,,"Unknown",
"2012-08-17T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix",,"9 Weeks (approx)","Unknown",
"2012-09-15T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Smoke Tortoiseshell",,"Female",
"2012-07-07T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix",,,"Male",
"2012-05-01T00:00:00.000","Kitten","Agency","Siamese Mix","Lilac Point / White",,"Male",
"2013-10-22T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix",,"3 Months (approx)","Female",
"2015-09-03T00:00:00.000","Puppy","Agency","Border Collie / Labrador Retriever","Black / White","5 Years 1 Month","Female",
"2012-09-07T00:00:00.000","Puppy","Agency","American Staffy Mix",,"8 Years 2 Weeks (approx)","Male",
"2013-09-02T00:00:00.000","Puppy","Agency","Silky Terrier / Yorkshire Terrier","Grey / Tan","7 Years 4 Months 3 Weeks (approx)","Male",
"2014-01-22T00:00:00.000","Puppy","Agency","German Shepherd Mix","Black / Brown","6 Years 10 Months (approx)","Male",
"2012-11-27T00:00:00.000","Puppy","Agency","American Staffy Mix","Black / White","7 Years 8 Months 1 Week","Male",
"2012-11-04T00:00:00.000","Puppy","Agency","Shepherd Mix","Brindle / White",,"Male",
"2012-09-13T00:00:00.000","Puppy","Agency","Shepherd Mix",,,"Male",
"2019-03-26T00:00:00.000","Bird","Agency","Cockatoo Mix","White","29 Years 2 Months 4 Weeks (approx)","Female",
"2016-06-25T00:00:00.000","Bird","Agency","Corella (short Bill) Mix","Green / Grey","4 Years 11 Months 4 Weeks","Unknown",
"2019-05-03T00:00:00.000","Cat","Agency","Balinese Mix","Seal Point","5 Years 1 Month 3 Weeks (approx)","Male",
"2019-05-03T00:00:00.000","Cat","Agency","Balinese Mix","Seal Point","4 Years 1 Month 3 Weeks (approx)","Male",
"2018-03-30T00:00:00.000","Cat","Agency","Siamese Mix","Seal Point","7 Years 2 Months 3 Weeks (approx)","Male",
"2018-04-27T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey / White","5 Years 1 Month 4 Weeks (approx)","Male",
"2018-05-29T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby / White","3 Years 6 Months 3 Weeks (approx)","Male",
"2016-05-05T00:00:00.000","Cat","Agency","Bengal Mix","Chocolate Tabby","7 Years 1 Month 2 Weeks","Male",
"2019-08-31T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White / Black","5 Years 9 Months 3 Weeks (approx)","Male",
"2019-01-23T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","9 Years 5 Months (approx)","Male",
"2017-05-26T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Brown Tabby","4 Years 4 Weeks","Female",
"2018-11-17T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby / White","4 Years 7 Months 1 Week (approx)","Female",
"2019-05-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","5 Years 1 Month (approx)","Female",
"2019-01-02T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby / White","6 Years 5 Months 3 Weeks","Male",
"2018-07-31T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Black","4 Years 10 Months 3 Weeks (approx)","Male",
"2018-11-12T00:00:00.000","Cat","Agency","Domestic Medium Hair / Manx","Orange Tabby / White","4 Years 7 Months 1 Week (approx)","Male",
"2019-03-20T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black / White","2 Years 2 Months (approx)","Male",
"2019-04-21T00:00:00.000","Dog","Agency","Border Collie / Siberian Husky","Black / White","2 Years 4 Weeks","Male",
"2019-04-21T00:00:00.000","Dog","Agency","Border Collie / Siberian Husky","Black / White","1 Year 10 Months 3 Weeks (approx)","Female",
"2019-03-14T00:00:00.000","Dog","Agency","Collie Rough Mix","Tan / White","2 Years 3 Months 1 Week (approx)","Female",
"2018-11-05T00:00:00.000","Dog","Agency","Pomeranian Mix","Tan","10 Years 5 Months 3 Weeks","Female",
"2018-11-05T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Gold","9 Years 1 Month","Male",
"2018-10-30T00:00:00.000","Dog","Agency","American Staffy Mix","Tan / White","7 Years 7 Months 3 Weeks (approx)","Male",
"2018-08-22T00:00:00.000","Dog","Agency","Cocker Spaniel / Shih Tzu","Black / Tan","7 Years 10 Months (approx)","Male",
"2019-05-27T00:00:00.000","Dog","Agency","Border Collie / Siberian Husky","Black / White","2 Years 4 Weeks","Male",
"2019-05-27T00:00:00.000","Dog","Agency","Border Collie / Siberian Husky","Black / White","1 Year 10 Months 3 Weeks (approx)","Female",
"2019-06-18T00:00:00.000","Dog","Agency","Labrador Retriever","Yellow","2 Years (approx)","Male",
"2018-07-05T00:00:00.000","Dog","Agency","Border Collie / Shetland Sheep Dog","Tri Color","4 Years 11 Months 2 Weeks (approx)","Male",
"2016-11-14T00:00:00.000","Dog","Agency","Shepherd Mix","Brown / Black","9 Years 7 Months","Male",
"2016-12-12T00:00:00.000","Dog","Agency","Mastiff Mix","Black Brindle","4 Years 6 Months 1 Week","Female",
"2017-01-15T00:00:00.000","Dog","Agency","Mastiff Mix","Black Brindle","4 Years 6 Months 1 Week","Female",
"2017-08-19T00:00:00.000","Dog","Agency","Chihuahua Mix","Brown / Black","5 Years 10 Months (approx)","Male",
"2018-02-18T00:00:00.000","Dog","Agency","American Staffy Mix","Chocolate Merle","4 Years 4 Months (approx)","Male",
"2018-02-28T00:00:00.000","Dog","Agency","Papillon Mix","White / Black","9 Years 3 Months 3 Weeks (approx)","Female",
"2017-09-28T00:00:00.000","Dog","Agency","Beagle Mix","Tri Color","3 Years 6 Months 3 Weeks (approx)","Female",
"2018-07-26T00:00:00.000","Dog","Agency","Shih Tzu Mix","Black / White","4 Years 10 Months 4 Weeks (approx)","Female",
"2019-04-06T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black / White","2 Years 2 Months (approx)","Male",
"2019-07-02T00:00:00.000","Dog","Agency","Labrador Mix","Black","1 Year 11 Months 3 Weeks (approx)","Female",
"2019-07-16T00:00:00.000","Dog","Agency","Poodle Toy Mix","White","7 Years 11 Months 1 Week","Female",
"2019-07-17T00:00:00.000","Dog","Agency","Golden Retriever","Red","3 Years 11 Months 1 Week","Male",
"2019-08-01T00:00:00.000","Dog","Agency","Border Collie / Siberian Husky","Black / White","1 Year 10 Months 3 Weeks (approx)","Female",
"2019-08-01T00:00:00.000","Dog","Agency","Border Collie / Siberian Husky","Black / White","2 Years 4 Weeks","Male",
"2019-11-17T00:00:00.000","Dog","Agency","American Staffy Mix","Black Brown / White","1 Year 7 Months 1 Week (approx)","Female",
"2016-08-27T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black","4 Years 10 Months 4 Weeks","Male",
"2016-09-27T00:00:00.000","Dog","Agency","Terrier Mix","Black / White","4 Years 8 Months","Male",
"2016-05-18T00:00:00.000","Dog","Agency","Beagle Mix","White / Brown","10 Years 1 Month","Male",
"2016-07-25T00:00:00.000","Dog","Agency","American Bulldog Mix","Brown / White","14 Years 11 Months 1 Week (approx)","Male",
"2016-06-20T00:00:00.000","Dog","Agency","Shepherd Mix","Brown / Black","9 Years 7 Months","Male",
"2016-06-08T00:00:00.000","Dog","Agency","Rottweiler Mix","Black / Tan","14 Years 10 Months","Female",
"2016-06-06T00:00:00.000","Dog","Agency","Labrador Mix","Tan / White","8 Years 2 Weeks","Female",
"2016-07-23T00:00:00.000","Dog","Agency","Terrier Mix","Black / White","4 Years 8 Months","Male",
"2016-07-15T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black / White","13 Years 11 Months","Male",
"2016-01-06T00:00:00.000","Dog","Agency","Shetland Sheep Dog Mix","Brown / Black","12 Years 5 Months 2 Weeks (approx)","Female",
"2019-03-29T00:00:00.000","Fowl","Agency","Chicken Mix","Black","Adult","Female",
"2019-01-02T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Brown Tabby","1 Year 11 Months","Male",
"2018-05-19T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Black","2 Years 5 Months (approx)","Male",
"2018-02-27T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Brown Tabby / White","4 Years 8 Months 4 Weeks (approx)","Female",
"2018-02-27T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Grey / White","5 Years 3 Months 4 Weeks (approx)","Female",
"2016-08-09T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Brown Tabby / White","4 Years 1 Week","Female",
"2018-06-07T00:00:00.000","Puppy","Agency","Golden Retriever Mix","Gold","2 Years 4 Months (approx)","Male",
"2018-10-25T00:00:00.000","Puppy","Agency","American Staffy Mix","White / Black","2 Years 4 Weeks (approx)","Male",
"2018-10-15T00:00:00.000","Puppy","Agency","Terrier Mix","Brown Brindle","1 Year 11 Months 1 Week (approx)","Male",
"2018-12-14T00:00:00.000","Puppy","Agency","Cairn Terrier Mix","Brindle","1 Year 8 Months 3 Weeks (approx)","Male",
"2020-01-21T00:00:00.000","Cat","Agency","Domestic Longhair Mix","Black / White","5 Years 5 Months 2 Weeks","Male",
"2020-01-20T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey","5 Years 6 Months 2 Weeks (approx)","Male",
"2020-01-20T00:00:00.000","Cat","Public","Domestic Longhair Mix","Black","5 Years 6 Months 2 Weeks (approx)","Female",
"2020-01-18T00:00:00.000","Cat","Public","Balinese Mix","Seal Point","3 Years 6 Months 2 Weeks (approx)","Male",
"2020-01-19T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","2 Years 6 Months 2 Weeks (approx)","Female",
"2020-01-19T00:00:00.000","Cat","Public","Manx Mix","Brown Tabby","8 Years 11 Months (approx)","Male",
"2020-01-25T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Black","4 Years 6 Months 1 Week (approx)","Female",
"2020-01-26T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Brown Tabby","2 Years 7 Months (approx)","Male",
"2020-01-26T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby / White","2 Years 6 Months 1 Week (approx)","Male",
"2020-01-07T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby","4 Years 6 Months 4 Weeks (approx)","Male",
"2020-01-11T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","6 Years 1 Month 3 Weeks","Male",
"2020-01-11T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby","4 Years 6 Months 3 Weeks (approx)","Female",
"2020-01-12T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","4 Years 6 Months 3 Weeks (approx)","Male",
"2020-01-13T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black","2 Years 2 Months 1 Week (approx)","Female",
"2020-01-13T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","10 Years 1 Month 3 Weeks (approx)","Female",
"2020-03-12T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Torbie","9 Years 4 Months 3 Weeks","Female",
"2020-07-10T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby / White","2 Years 6 Months 3 Weeks","Male",
"2020-02-28T00:00:00.000","Dog","Agency","Terrier Mix","White / Black","8 Years 5 Months 1 Week (approx)","Female",
"2020-02-28T00:00:00.000","Dog","Public","Labrador Retriever Mix","Chocolate","2 Years 8 Months 4 Weeks (approx)","Male",
"2020-03-26T00:00:00.000","Dog","Agency","German Shepherd Mix","Black / Tan","4 Years 4 Months 1 Week (approx)","Male",
"2020-01-01T00:00:00.000","Dog","Agency","American Staffy Mix","Black Brown / White","2 Years 8 Months 2 Weeks (approx)","Female",
"2020-01-12T00:00:00.000","Dog","Public","Irish Setter","Red Brown","6 Years 6 Months 3 Weeks (approx)","Male",
"2020-01-11T00:00:00.000","Dog","Public","Shepherd Mix","Brown / Black","3 Years 6 Months 3 Weeks (approx)","Female",
"2020-01-05T00:00:00.000","Dog","Public","Mastiff Mix","Tan / Black","4 Years 7 Months","Female",
"2020-01-05T00:00:00.000","Dog","Public","Rottweiler / German Shepherd","Black / Brown","3 Years 6 Months 4 Weeks","Female",
"2020-02-07T00:00:00.000","Dog","Public","Great Pyrenees Mix","White / Brown","2 Years 3 Months 4 Weeks (approx)","Male",
"2020-02-03T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black","2 Years 6 Months","Unknown",
"2020-10-18T00:00:00.000","Dog","Agency","Rottweiler / Great Dane","Black / Tan","1 Year 9 Months 2 Weeks","Male",
"2020-07-31T00:00:00.000","Dog","Agency","Shepherd Mix","Black / Brown","13 Years 11 Months 4 Weeks (approx)","Male",
"2020-12-09T00:00:00.000","Dog","Agency","Siberian Husky Mix","Brindle / White","5 Years 7 Months 3 Weeks (approx)","Male",
"2020-11-04T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Cream / Tabby","1 Year 2 Months 1 Week (approx)","Male",
"2020-11-16T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Ginger Tabby","1 Year 3 Weeks (approx)","Male",
"2020-11-16T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Grey Tabby","1 Year 3 Weeks","Male",
"2020-11-16T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Blue Cream Tortoiseshell","1 Year 3 Weeks","Female",
"2020-07-20T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Grey / White","1 Year 5 Months 2 Weeks","Female",
"2020-09-21T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Ginger Tabby / White","1 Year 2 Weeks (approx)","Female",
"2020-01-11T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Brown Tabby / White","2 Years 3 Weeks (approx)","Male",
"2020-01-11T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Torbie / White","2 Years 3 Weeks (approx)","Female",
"2020-02-19T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Grey / White","1 Year 9 Months 2 Weeks (approx)","Female",
"2020-09-21T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Black / White","5 Weeks (approx)","Female",
"2020-09-21T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Black / White","5 Weeks (approx)","Male",
"2020-01-25T00:00:00.000","Puppy","Public","Shepherd Mix","Black / Tan","1 Year 8 Months 2 Weeks (approx)","Female",
"2020-01-05T00:00:00.000","Puppy","Public","Shepherd Mix","Black / Brown","1 Year 8 Months 3 Weeks (approx)","Male",
"2020-01-05T00:00:00.000","Puppy","Public","Shepherd Mix","Black / Brown","1 Year 8 Months 3 Weeks (approx)","Male",
"2020-01-05T00:00:00.000","Puppy","Public","Shepherd Mix","Black / Brown","1 Year 8 Months 3 Weeks (approx)","Male",
"2020-01-05T00:00:00.000","Puppy","Public","Shepherd Mix","Brindle / White","1 Year 8 Months 3 Weeks (approx)","Female",
"2020-01-05T00:00:00.000","Puppy","Public","Shepherd Mix","Tan / Black","1 Year 8 Months 3 Weeks (approx)","Female",
"2020-03-10T00:00:00.000","Puppy","Agency","Papillon Mix","Black / White","1 Year 7 Months 3 Weeks (approx)","Female",
"2020-01-09T00:00:00.000","Bird","Agency","Conure Mix","Green / Black","3 Years 6 Months 3 Weeks","Unknown","T5W"
"2020-01-21T00:00:00.000","Bird","Public","Budgie Mix","White / Blue","Adult","Female","T5E"
"2020-02-29T00:00:00.000","Bird","Public","Cockatiel Mix","Grey / Yellow","2 Years 5 Months (approx)","Unknown","T6L"
"2020-03-03T00:00:00.000","Bird","Agency","Amazon Parrot Mix","Green","11 Years 4 Months 3 Weeks (approx)","Unknown","T6W"
"2020-03-03T00:00:00.000","Bird","Agency","Eclectus Mix","Green / Orange","9 Years 4 Months 3 Weeks (approx)","Unknown","T6W"
