"received_date","animal_type","source","primary_breed","colour","age","gender","fsa"
"2013-01-08T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","17 Years 5 Months 2 Weeks (approx)","Male","T5W"
"2013-01-08T00:00:00.000","Cat","Public","Domestic Longhair Mix","Black","2 Years 1 Week (approx)","Male","T5E"
"2013-01-08T00:00:00.000","Cat","Public","Siamese Mix","Lilac Point","14 Years 5 Months 1 Week","Male","T5B"
"2013-01-08T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Grey","8 Years 5 Months 2 Weeks (approx)","Female","T5T"
"2013-01-08T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","White","1 Year 1 Week","Unknown","T6C"
"2013-01-08T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Grey","1 Year 1 Week (approx)","Unknown","T6C"
"2013-01-08T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black / White","1 Year 1 Week (approx)","Female","T6L"
"2013-01-08T00:00:00.000","Dog","Public","American Staffy Mix","Black / White","9 Years 5 Months 2 Weeks","Female","T5J"
"2013-01-08T00:00:00.000","Dog","Public","German Shepherd / Siberian Husky","Tan / Black","9 Years 11 Months 1 Week","Female","3T9"
"2013-01-08T00:00:00.000","Kitten","Public","Domestic Medium Hair Mix","Brown Tabby / White","7 Years 10 Months 4 Weeks (approx)","Female","T5S"
"2013-01-08T00:00:00.000","Kitten","Public","Domestic Medium Hair Mix","Brown Tabby / White","8 Years 3 Months 2 Weeks (approx)","Female","T5S"
"2013-01-08T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Black","4 Months 1 Week (approx)","Unknown","T6C"
"2013-01-08T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Grey Tabby","4 Months 1 Week (approx)","Unknown","T5Z"
"2013-01-08T00:00:00.000","Cat","Agency","Siamese Mix","Lynx Point","8 Years 1 Month 2 Weeks (approx)","Female","T5K"
"2013-01-08T00:00:00.000","Dog","Agency","Yorkshire Terrier Mix","Silver / Tan","11 Years 5 Months 2 Weeks (approx)","Female","T6G"
"2013-01-08T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black","14 Years 1 Month (approx)","Male","T5L"
"2013-01-08T00:00:00.000","Dog","Agency","Border Collie / Labrador","Black / White","9 Years 5 Months 2 Weeks (approx)","Female","T6L"
"2013-01-08T00:00:00.000","Dog","Agency","Shih Tzu Mix","White","10 Years 5 Months 2 Weeks (approx)","Female","T5E"
"2013-01-08T00:00:00.000","Dog","Agency","Shih Tzu Mix","White","10 Years 5 Months 2 Weeks","Male","T5E"
"2013-01-08T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Torbie / White","7 Years 8 Months 2 Weeks (approx)","Female","T5M"
"2013-01-09T00:00:00.000","Cat","Public","Domestic Longhair Mix","White / Grey","4 Years (approx)","Unknown","T5H"
"2013-01-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Awaiting AHT","8 Years 5 Months 2 Weeks","Unknown","T5J"
"2013-01-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell","3 Years 5 Months 1 Week (approx)","Female","4M2"
"2013-01-09T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Ginger Tabby","1 Year 1 Week (approx)","Male","T5X"
"2013-01-09T00:00:00.000","Dog","Public","Labrador Retriever Mix","Yellow","15 Years 10 Months 2 Weeks (approx)","Male","T5J"
"2013-01-09T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Grey / White","8 Years 4 Months 2 Weeks (approx)","Female","T6C"
"2013-01-09T00:00:00.000","Kitten","Public","Domestic Medium Hair Mix","Grey / White","8 Years 4 Months 2 Weeks (approx)","Female","T6C"
"2013-01-09T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","White / Orange Tabby","9 Years 6 Months 2 Weeks (approx)","Female","T5W"
"2013-01-09T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Black / Smoke","7 Years 7 Months 4 Weeks (approx)","Female","T6C"
"2013-01-09T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell / White","12 Years 5 Months 2 Weeks (approx)","Female","T5H"
"2013-01-09T00:00:00.000","Dog","Agency","Cane Corso Mix","Black Brindle / White","3 Years 5 Months","Male","T6G"
"2013-01-09T00:00:00.000","Dog","Agency","Cane Corso Mix","Tan / White","10 Years 3 Months 4 Weeks","Female","T6G"
"2013-01-09T00:00:00.000","Dog","Agency","American Eskimo Mix","White","9 Years 9 Months 2 Weeks (approx)","Female","T6C"
"2013-01-09T00:00:00.000","Dog","Agency","Jack Russell Terrier / Chihuahua","Brown / White","9 Years 5 Months 2 Weeks (approx)","Male","T5K"
"2013-01-09T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Brown Tabby","8 Years 3 Months 2 Weeks (approx)","Male","T5H"
"2013-01-09T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Grey / White","7 Years 8 Months 2 Weeks (approx)","Male","T5B"
"2013-01-09T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Grey / White","3 Months (approx)","Female","T5B"
"2013-01-09T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Tortoiseshell","3 Months 2 Weeks (approx)","Female","T5H"
"2013-01-09T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Orange Tabby","3 Months 2 Weeks (approx)","Male","T5H"
"2013-01-09T00:00:00.000","Kitten","Agency","Domestic Medium Hair Mix","Brown Tabby","3 Months 2 Weeks (approx)","Male","T5H"
"2013-01-09T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Torbie","8 Weeks (approx)","Female","T5H"
"2013-01-09T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Torbie","8 Weeks (approx)","Female","T5H"
"2013-01-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","8 Years 5 Months 2 Weeks","Female","T5V"
"2013-01-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","8 Years 5 Months 2 Weeks (approx)","Male","T5E"
"2013-01-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","1 Year 2 Weeks (approx)","Male","T5A"
"2013-01-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","1 Year (approx)","Unknown","T5H"
"2013-01-10T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Ginger Tabby","8 Years 5 Months 2 Weeks (approx)","Male","T6X"
"2013-01-10T00:00:00.000","Dog","Public","Shih Tzu / Terrier","White / Black","8 Years 2 Months 2 Weeks (approx)","Female","T5V"
"2013-01-10T00:00:00.000","Dog","Public","Havanese Mix","White / Black","9 Years 7 Months 2 Weeks (approx)","Male","T5T"
"2013-01-10T00:00:00.000","Kitten","Public","Siamese Mix","Lynx Point","8 Years 5 Months 1 Week","Female","T5G"
"2013-01-10T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Black","3 Months (approx)","Unknown","T6C"
"2013-01-10T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White / Grey Tabby","8 Years 5 Months 2 Weeks (approx)","Male","T6L"
"2013-01-10T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black","9 Years 8 Months 2 Weeks (approx)","Female","T5H"
"2013-01-10T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black / White","11 Years 8 Months 1 Week (approx)","Female","T5B"
"2013-01-10T00:00:00.000","Dog","Agency","Shepherd / Mastiff","Tri Color","9 Years 2 Weeks (approx)","Male","T5P"
"2013-01-10T00:00:00.000","Dog","Agency","Border Collie Mix","Black / White","10 Years 1 Month 2 Weeks","Male","T5G"
"2013-01-10T00:00:00.000","Dog","Agency","Mastiff Mix","Brown / Black","7 Years 11 Months 2 Weeks (approx)","Female","T5G"
"2013-01-10T00:00:00.000","Dog","Agency","Shih Tzu Mix","White / Brown","13 Years 5 Months 2 Weeks (approx)","Female","T5A"
"2013-01-10T00:00:00.000","Dog","Agency","German Shepherd / Collie Rough","Tan / Black","15 Years 4 Months 2 Weeks","Male","T5Y"
"2013-01-11T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Orange Tabby / White","12 Years 5 Months 1 Week (approx)","Male",
"2013-01-11T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black","6 Months (approx)","Unknown","T5H"
"2013-01-11T00:00:00.000","Dog","Public","Corgi, Cardigan Welsh Mix","Brown / White","9 Years 7 Months 1 Week (approx)","Female","T5W"
"2013-01-11T00:00:00.000","Cat","Agency","Himalayan Mix","Seal Point","3 Years 1 Week (approx)","Male","T5T"
"2013-01-11T00:00:00.000","Cat","Agency","Siamese Mix","Lynx Point","8 Years 1 Week (approx)","Male","T6H"
"2013-01-12T00:00:00.000","Cat","Public","Domestic Longhair Mix","Black","2 Years (approx)","Male","T6K"
"2013-01-12T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Torbie","9 Years 5 Months 1 Week (approx)","Female","T5T"
"2013-01-12T00:00:00.000","Cat","Public","Maine Coon Mix","White / Brown Tabby","9 Years 5 Months 1 Week (approx)","Male","T5B"
"2013-01-12T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black","2 Years (approx)","Male","T6K"
"2013-01-12T00:00:00.000","Cat","Public","Himalayan Mix","Seal Point","3 Years (approx)","Unknown","T6L"
"2013-01-12T00:00:00.000","Dog","Public","Siberian Husky Mix","White / Grey","11 Years 5 Months 1 Week (approx)","Female","T5L"
"2013-01-12T00:00:00.000","Dog","Public","American Staffy / Border Collie","White / Brindle","8 Years 5 Months 1 Week (approx)","Female","T6L"
"2013-01-12T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Grey","10 Years 5 Months 1 Week (approx)","Male","T5M"
"2013-01-12T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Orange Tabby","8 Years 1 Week (approx)","Female","T5T"
"2013-01-12T00:00:00.000","Dog","Agency","Siberian Husky Mix","Cream / White","8 Years 1 Week (approx)","Female","T5P"
"2013-01-12T00:00:00.000","Dog","Agency","Newfoundland Mix","Black / White","13 Years 5 Months 1 Week (approx)","Male","T5P"
"2013-01-12T00:00:00.000","Dog","Agency","Golden Retriever Mix","Blonde","10 Years 5 Months 1 Week (approx)","Female","T5R"
"2013-01-12T00:00:00.000","Puppy","Agency","Shepherd Mix","Tan / Black","7 Years 8 Months 1 Week","Male","T6L"
"2013-01-12T00:00:00.000","Puppy","Agency","Large Terrier Cross Mix","Black / White","7 Years 9 Months 3 Weeks (approx)","Male","T6J"
"2013-01-12T00:00:00.000","Puppy","Agency","American Staffy Mix","White / Black","7 Years 7 Months 1 Week (approx)","Male","T5G"
"2013-01-12T00:00:00.000","Puppy","Agency","Australian Cattledog Mix","Blue Merle / Brown","7 Years 8 Months 1 Week (approx)","Male","T5E"
"2013-01-13T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","9 Years 5 Months 1 Week (approx)","Male","T5S"
"2013-01-13T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby","8 Years 1 Week (approx)","Female","T5T"
"2013-01-13T00:00:00.000","Dog","Agency","Pomeranian Mix","Black / White","9 Years 5 Months 1 Week (approx)","Male","T6R"
"2013-01-13T00:00:00.000","Dog","Agency","American Eskimo Mix","White","9 Years 5 Months 1 Week (approx)","Female","T6J"
"2013-01-13T00:00:00.000","Dog","Agency","American Staffy Mix","White / Black","10 Years 5 Months 1 Week (approx)","Female","T5B"
"2013-01-13T00:00:00.000","Dog","Agency","Shih Tzu Mix","Tan / White","8 Years 5 Months 1 Week (approx)","Male","T5X"
"2013-01-13T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","White / Brown Tabby","7 Years 9 Months 1 Week (approx)","Male","T5W"
"2013-01-14T00:00:00.000","Cat","Public","Domestic Short Hair / Siamese","Lynx Point","10 Years 1 Week (approx)","Male","T5P"
"2013-01-14T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black","8 Years 5 Months 1 Week (approx)","Female","T5H"
"2013-01-14T00:00:00.000","Dog","Public","American Bulldog Mix","White / Brindle","8 Years 3 Months 1 Week (approx)","Male","T6L"
"2013-01-14T00:00:00.000","Dog","Public","Bichon Frise / Shih Tzu","White / Tan","12 Years 5 Months 1 Week (approx)","Male","T5Y"
"2013-01-14T00:00:00.000","Dog","Public","Shepherd / Medium Cross Breed","Black / Brown","11 Years 11 Months 1 Week (approx)","Female","T6R"
"2013-01-14T00:00:00.000","Dog","Public","Shih Tzu / Terrier","Tan / Black","8 Years 11 Months 1 Week (approx)","Female","T5P"
"2013-01-14T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Silver Tabby / White","7 Years 9 Months 1 Week (approx)","Female","T5C"
"2013-01-14T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","8 Years 11 Months 1 Week (approx)","Male","T5B"
"2013-01-14T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell / White","7 Months 1 Week (approx)","Female","T5H"
"2013-01-14T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby","9 Years 5 Months 1 Week","Male","T5A"
"2013-01-14T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White / Ginger","11 Years 5 Months 1 Week (approx)","Male","T6C"
"2013-01-14T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White / Orange Tabby","8 Years 3 Months 1 Week (approx)","Male","T5T"
"2013-01-14T00:00:00.000","Dog","Agency","Pomeranian Mix","Tan","14 Years 5 Months 1 Week","Female","T5P"
"2013-01-14T00:00:00.000","Dog","Agency","Beagle Mix","Tri Color","13 Years 2 Months 2 Weeks","Male","T6C"
"2013-01-14T00:00:00.000","Dog","Agency","Australian Cattledog / Shepherd","Black / Tan","11 Years 5 Months 1 Week","Female","T5W"
"2013-01-14T00:00:00.000","Dog","Agency","Bullmastiff Mix","Brown / Black","10 Years 5 Months 1 Week (approx)","Male","T6A"
"2013-01-14T00:00:00.000","Dog","Agency","American Staffy Mix","Brown / White","8 Years 3 Months 1 Week","Female","T5A"
