"row_id","date_and_time_of_reading","gps_quality","ground_speed_km_h","heading_degrees_off_north","latitude","longitude","geocoded_column"
"Y4746-2018-05-02-16-58-06","2018-05-02T16:58:06.000","GQ:2","4.145431945307645","250.79","53.42947","-113.559387","(53.42947, -113.559387)"
"Y4746-2018-05-02-16-05-51","2018-05-02T16:05:51.000","GQ:2","3.8408949658172777","64.15","53.435088","-113.443093","(53.435088, -113.443093)"
"Y4746-2018-05-02-15-55-08","2018-05-02T15:55:08.000","GQ:2","2.7781230577998755","11.88","53.43568","-113.46609","(53.43568, -113.46609)"
"Y4746-2018-05-02-16-01-10","2018-05-02T16:01:10.000","GQ:2","4.8353014294592915","101.07","53.435818","-113.451847","(53.435818, -113.451847)"
"Y4746-2018-05-02-15-58-46","2018-05-02T15:58:46.000","GQ:2","4.145431945307645","82.1","53.436593","-113.460332","(53.436593, -113.460332)"
"Y4746-2018-05-02-16-00-29","2018-05-02T16:00:29.000","GQ:2","4.934742075823493","104.35","53.436058","-113.45415","(53.436058, -113.45415)"
"Y4746-2018-05-02-15-36-55","2018-05-02T15:36:55.000","GQ:2","2.131758856432567","92.97","53.434363","-113.520642","(53.434363, -113.520642)"
"Y4746-2018-05-02-16-01-32","2018-05-02T16:01:32.000","GQ:2","5.543816034804226","99.91","53.435682","-113.450515","(53.435682, -113.450515)"
"Y4746-2018-05-02-17-03-47","2018-05-02T17:03:47.000","GQ:2","5.1087632069608455","325.69","53.43068","-113.5779","(53.43068, -113.5779)"
"Y4746-2018-05-02-15-35-08","2018-05-02T15:35:08.000","GQ:2","3.2442510876320694","308.95","53.434122","-113.523173","(53.434122, -113.523173)"
"Y4746-2018-05-02-16-00-12","2018-05-02T16:00:12.000","GQ:2","5.177128651336234","100.4","53.436195","-113.45521","(53.436195, -113.45521)"
"Y4746-2018-05-02-16-37-41","2018-05-02T16:37:41.000","GQ:2","2.16283405842138","254.26","53.436175","-113.505098","(53.436175, -113.505098)"
"Y4746-2018-05-02-16-05-34","2018-05-02T16:05:34.000","GQ:2","3.567433188315724","85.19","53.434955","-113.443842","(53.434955, -113.443842)"
"Y4746-2018-05-02-16-53-28","2018-05-02T16:53:28.000","GQ:1","2.088253573648229","236.81","53.434783","-113.541463","(53.434783, -113.541463)"
"Y4746-2018-05-02-15-06-46","2018-05-02T15:06:46.000","GQ:2","4.021131137352393","125.04","53.437995","-113.611693","(53.437995, -113.611693)"
"Y4746-2018-05-02-16-38-18","2018-05-02T16:38:18.000","GQ:1","4.5680546923555","259.78","53.435915","-113.50673","(53.435915, -113.50673)"
"Y4746-2018-05-02-15-53-37","2018-05-02T15:53:37.000","GQ:1","2.367930391547545","86.33","53.436803","-113.465542","(53.436803, -113.465542)"
"Y4746-2018-05-02-15-53-26","2018-05-02T15:53:26.000","GQ:1","0.6401491609695463","141.24","53.436812","-113.465755","(53.436812, -113.465755)"
"Y4746-2018-05-02-15-12-30","2018-05-02T15:12:30.000","GQ:2","3.256681168427595","290.83","53.443023","-113.602077","(53.443023, -113.602077)"
"Y4746-2018-05-02-16-51-15","2018-05-02T16:51:15.000","GQ:1","3.29397141081417","258.12","53.435045","-113.53436","(53.435045, -113.53436)"
"Y4746-2018-05-02-17-03-52","2018-05-02T17:03:52.000","GQ:2","3.4804226227470476","327.4","53.430812","-113.578048","(53.430812, -113.578048)"
"Y4746-2018-05-02-15-59-08","2018-05-02T15:59:08.000","GQ:2","4.860161591050342","95.8","53.436588","-113.459128","(53.436588, -113.459128)"
"Y4746-2018-05-02-15-59-25","2018-05-02T15:59:25.000","GQ:2","5.276569297700435","100.15","53.436518","-113.458123","(53.436518, -113.458123)"
"Y4746-2018-05-02-15-33-58","2018-05-02T15:33:58.000","GQ:2","3.374766935985084","95.09","53.43449","-113.523457","(53.43449, -113.523457)"
"Y4746-2018-05-02-15-58-35","2018-05-02T15:58:35.000","GQ:2","3.940335612181479","80.16","53.436557","-113.460892","(53.436557, -113.460892)"
"Y4746-2018-05-02-16-53-16","2018-05-02T16:53:16.000","GQ:1","2.4052206339341207","303.29","53.434833","-113.541223","(53.434833, -113.541223)"
"Y4746-2018-05-02-16-04-30","2018-05-02T16:04:30.000","GQ:2","3.673088875077688","92.24","53.43508","-113.446615","(53.43508, -113.446615)"
"Y4746-2018-05-02-16-02-18","2018-05-02T16:02:18.000","GQ:2","4.313238036047235","96.47","53.435457","-113.44811","(53.435457, -113.44811)"
"Y4746-2018-05-02-16-58-12","2018-05-02T16:58:12.000","GQ:2","4.30080795525171","253.41","53.429405","-113.559675","(53.429405, -113.559675)"
"Y4746-2018-05-02-15-58-07","2018-05-02T15:58:07.000","GQ:2","4.15786202610317","64.49","53.4363","-113.462162","(53.4363, -113.462162)"
"Y4746-2018-05-02-16-57-30","2018-05-02T16:57:30.000","GQ:2","3.673088875077688","247.02","53.429817","-113.557857","(53.429817, -113.557857)"
"Y4746-2018-05-02-16-04-47","2018-05-02T16:04:47.000","GQ:2","3.29397141081417","95.99","53.435032","-113.445903","(53.435032, -113.445903)"
"Y4746-2018-05-02-17-05-41","2018-05-02T17:05:41.000","GQ:2","3.617153511497825","287.55","53.429618","-113.57738","(53.429618, -113.57738)"
"Y4746-2018-05-02-16-57-57","2018-05-02T16:57:57.000","GQ:2","3.8284648850217526","253.48","53.429557","-113.55895","(53.429557, -113.55895)"
"Y4746-2018-05-02-16-02-01","2018-05-02T16:02:01.000","GQ:2","4.8353014294592915","101.8","53.435545","-113.449088","(53.435545, -113.449088)"
"Y4746-2018-05-02-17-08-48","2018-05-02T17:08:48.000","GQ:2","3.200745804847732","297.77","53.431307","-113.583613","(53.431307, -113.583613)"
"Y4746-2018-05-02-16-02-50","2018-05-02T16:02:50.000","GQ:2","3.418272218769422","77.22","53.43538","-113.446288","(53.43538, -113.446288)"
"Y4746-2018-05-02-16-20-12","2018-05-02T16:20:12.000","GQ:2","3.5798632691112493","273.16","53.436107","-113.442873","(53.436107, -113.442873)"
"Y4746-2018-05-02-16-24-22","2018-05-02T16:24:22.000","GQ:2","3.915475450590429","323.51","53.438323","-113.461888","(53.438323, -113.461888)"
"Y4746-2018-05-02-16-38-03","2018-05-02T16:38:03.000","GQ:1","3.741454319453076","256.52","53.436022","-113.505977","(53.436022, -113.505977)"
"Y4746-2018-05-02-15-41-56","2018-05-02T15:41:56.000","GQ:2","4.5183343691734","82.83","53.434627","-113.50965","(53.434627, -113.50965)"
"Y4746-2018-05-02-15-59-13","2018-05-02T15:59:13.000","GQ:2","4.580484773151025","93.88","53.436575","-113.458848","(53.436575, -113.458848)"
"Y4746-2018-05-02-17-09-00","2018-05-02T17:09:00.000","GQ:2","3.9776258545680547","299.49","53.431475","-113.584092","(53.431475, -113.584092)"
"Y4746-2018-05-02-15-34-09","2018-05-02T15:34:09.000","GQ:2","3.9714108141702917","87.62","53.434468","-113.52293","(53.434468, -113.52293)"
"Y4746-2018-05-02-16-57-19","2018-05-02T16:57:19.000","GQ:2","4.238657551274083","248.58","53.429945","-113.55734","(53.429945, -113.55734)"
"Y4746-2018-05-02-16-23-44","2018-05-02T16:23:44.000","GQ:2","5.034182722187694","291.62","53.437668","-113.46014","(53.437668, -113.46014)"
"Y4746-2018-05-02-16-01-25","2018-05-02T16:01:25.000","GQ:2","5.146053449347421","99.12","53.435733","-113.450978","(53.435733, -113.450978)"
"Y4746-2018-05-02-16-05-02","2018-05-02T16:05:02.000","GQ:2","3.5798632691112493","96.63","53.434978","-113.44527","(53.434978, -113.44527)"
"Y4746-2018-05-02-15-34-39","2018-05-02T15:34:39.000","GQ:2","2.4860161591050343","287.23","53.4342","-113.522323","(53.4342, -113.522323)"
"Y4746-2018-05-02-16-38-35","2018-05-02T16:38:35.000","GQ:1","3.5114978247358613","259.87","53.435815","-113.507477","(53.435815, -113.507477)"
"Y4746-2018-05-02-15-53-56","2018-05-02T15:53:56.000","GQ:1","3.505282784338098","140.11","53.43667","-113.464778","(53.43667, -113.464778)"
"Y4746-2018-05-02-16-56-53","2018-05-02T16:56:53.000","GQ:2","3.132380360472343","241.54","53.430227","-113.556325","(53.430227, -113.556325)"
"Y4746-2018-05-02-16-19-57","2018-05-02T16:19:57.000","GQ:2","3.238036047234307","215.72","53.436152","-113.442223","(53.436152, -113.442223)"
"Y4746-2018-05-02-15-34-51","2018-05-02T15:34:51.000","GQ:2","2.678682411435674","278.18","53.434235","-113.522687","(53.434235, -113.522687)"
"Y4746-2018-05-02-16-26-11","2018-05-02T16:26:11.000","GQ:2","2.1193287756370416","246.04","53.438445","-113.462735","(53.438445, -113.462735)"
"Y4746-2018-05-02-16-57-40","2018-05-02T16:57:40.000","GQ:2","4.114356743318831","246.2","53.429712","-113.558267","(53.429712, -113.558267)"
"Y4746-2018-05-02-16-50-32","2018-05-02T16:50:32.000","GQ:2","2.5792417650714734","265.78","53.435142","-113.532472","(53.435142, -113.532472)"
"Y4746-2018-05-02-15-09-33","2018-05-02T15:09:33.000","GQ:2","2.3865755127408326","70.44","53.440062","-113.606308","(53.440062, -113.606308)"
"Y4746-2018-05-02-17-11-21","2018-05-02T17:11:21.000","GQ:2","4.692355500310752","323.32","53.434645","-113.59081","(53.434645, -113.59081)"
"Y4746-2018-05-02-16-04-15","2018-05-02T16:04:15.000","GQ:2","3.6295835922933497","49.4","53.43495","-113.447238","(53.43495, -113.447238)"
"Y4746-2018-05-02-16-02-12","2018-05-02T16:02:12.000","GQ:2","4.878806712243629","98.66","53.435478","-113.448442","(53.435478, -113.448442)"
"Y4746-2018-05-02-16-05-14","2018-05-02T16:05:14.000","GQ:2","3.5860783095090114","92.21","53.43494","-113.444747","(53.43494, -113.444747)"
"Y4746-2018-05-02-15-54-10","2018-05-02T15:54:10.000","GQ:1","3.915475450590429","156.48","53.436335","-113.46442","(53.436335, -113.46442)"
"Y4746-2018-05-02-15-07-00","2018-05-02T15:07:00.000","GQ:2","3.884400248601616","37.01","53.43816","-113.611297","(53.43816, -113.611297)"
"Y4746-2018-05-02-16-24-50","2018-05-02T16:24:50.000","GQ:2","4.2759477936606585","323.37","53.438932","-113.462692","(53.438932, -113.462692)"
"Y4746-2018-05-02-16-05-58","2018-05-02T16:05:58.000","GQ:2","3.8471100062150407","88.77","53.435143","-113.442793","(53.435143, -113.442793)"
"Y4746-2018-05-02-16-37-46","2018-05-02T16:37:46.000","GQ:2","3.163455562461156","252.58","53.436143","-113.505268","(53.436143, -113.505268)"
"Y4746-2018-05-02-15-40-10","2018-05-02T15:40:10.000","GQ:1","4.0149160969546305","91.81","53.434347","-113.516785","(53.434347, -113.516785)"
"Y4746-2018-05-02-17-09-05","2018-05-02T17:09:05.000","GQ:2","4.039776258545681","299.7","53.431552","-113.584307","(53.431552, -113.584307)"
"Y4746-2018-05-02-17-10-45","2018-05-02T17:10:45.000","GQ:2","4.6302050963331265","309.06","53.433723","-113.589227","(53.433723, -113.589227)"
"Y4746-2018-05-02-15-40-23","2018-05-02T15:40:23.000","GQ:1","5.332504661280298","85.83","53.434358","-113.516005","(53.434358, -113.516005)"
"Y4746-2018-05-02-15-41-36","2018-05-02T15:41:36.000","GQ:2","3.5550031075201987","95.18","53.434577","-113.510688","(53.434577, -113.510688)"
"Y4746-2018-05-02-15-59-40","2018-05-02T15:59:40.000","GQ:2","5.003107520198882","93.2","53.436428","-113.457188","(53.436428, -113.457188)"
"Y4746-2018-05-02-17-09-12","2018-05-02T17:09:12.000","GQ:2","3.9216904909881913","302.87","53.431668","-113.584612","(53.431668, -113.584612)"
"Y4746-2018-05-02-15-54-29","2018-05-02T15:54:29.000","GQ:2","4.4934742075823495","215.04","53.435747","-113.464565","(53.435747, -113.464565)"
"Y4746-2018-05-02-15-07-21","2018-05-02T15:07:21.000","GQ:2","3.8036047234307024","35.93","53.4388","-113.61062","(53.4388, -113.61062)"
"Y4746-2018-05-02-16-58-02","2018-05-02T16:58:02.000","GQ:2","4.213797389683033","251.75","53.42951","-113.55919","(53.42951, -113.55919)"
"Y4746-2018-05-02-16-57-25","2018-05-02T16:57:25.000","GQ:2","4.145431945307645","244.71","53.429872","-113.557628","(53.429872, -113.557628)"
"Y4746-2018-05-02-15-07-09","2018-05-02T15:07:09.000","GQ:2","6.239900559353635","30.98","53.438452","-113.610985","(53.438452, -113.610985)"
"Y4746-2018-05-02-16-57-51","2018-05-02T16:57:51.000","GQ:2","3.144810441267868","251.27","53.429602","-113.558688","(53.429602, -113.558688)"
"Y4746-2018-05-02-16-01-06","2018-05-02T16:01:06.000","GQ:2","4.636420136730889","97.79","53.435845","-113.452077","(53.435845, -113.452077)"
"Y4746-2018-05-02-15-36-43","2018-05-02T15:36:43.000","GQ:2","2.517091361093847","78.81","53.434328","-113.520967","(53.434328, -113.520967)"
"Y4746-2018-05-02-15-53-41","2018-05-02T15:53:41.000","GQ:1","3.741454319453076","94.56","53.436803","-113.465383","(53.436803, -113.465383)"
"Y4746-2018-05-02-15-12-26","2018-05-02T15:12:26.000","GQ:2","3.1572405220633937","298.84","53.442985","-113.601933","(53.442985, -113.601933)"
"Y4746-2018-05-02-16-37-55","2018-05-02T16:37:55.000","GQ:2","3.567433188315724","255.18","53.436078","-113.50563","(53.436078, -113.50563)"
"Y4746-2018-05-02-16-02-27","2018-05-02T16:02:27.000","GQ:2","4.5183343691734","90.89","53.435423","-113.447607","(53.435423, -113.447607)"
"Y4746-2018-05-02-17-02-18","2018-05-02T17:02:18.000","GQ:2","5.45680546923555","283.48","53.429112","-113.573463","(53.429112, -113.573463)"
"Y4746-2018-05-02-15-06-50","2018-05-02T15:06:50.000","GQ:2","1.665630826600373","82.75","53.437975","-113.611578","(53.437975, -113.611578)"
"Y4746-2018-05-02-15-59-45","2018-05-02T15:59:45.000","GQ:2","5.133623368551896","104.25","53.436398","-113.456895","(53.436398, -113.456895)"
"Y4746-2018-05-02-15-34-50","2018-05-02T15:34:50.000","GQ:2","2.71597265382225","281.33","53.434233","-113.522653","(53.434233, -113.522653)"
"Y4746-2018-05-02-17-02-29","2018-05-02T17:02:29.000","GQ:2","2.9210689869484154","270.87","53.429165","-113.573962","(53.429165, -113.573962)"
"Y4746-2018-05-02-16-02-22","2018-05-02T16:02:22.000","GQ:2","4.599129894344314","99.44","53.435437","-113.447892","(53.435437, -113.447892)"
"Y4746-2018-05-02-16-04-18","2018-05-02T16:04:18.000","GQ:2","3.5736482287134868","58.92","53.434998","-113.447135","(53.434998, -113.447135)"
"Y4746-2018-05-02-15-42-28","2018-05-02T15:42:28.000","GQ:2","4.623990055935364","84.09","53.434747","-113.507895","(53.434747, -113.507895)"
"Y4746-2018-05-02-15-58-39","2018-05-02T15:58:39.000","GQ:2","4.201367308887508","82.83","53.436575","-113.460688","(53.436575, -113.460688)"
"Y4746-2018-05-02-15-29-28","2018-05-02T15:29:28.000","GQ:2","4.9720323182100685","71.38","53.433168","-113.54182","(53.433168, -113.54182)"
"Y4746-2018-05-02-17-05-44","2018-05-02T17:05:44.000","GQ:2","4.058421379738968","292.59","53.429645","-113.577515","(53.429645, -113.577515)"
"Y4746-2018-05-02-16-58-01","2018-05-02T16:58:01.000","GQ:2","4.095711622125544","250.92","53.42952","-113.55914","(53.42952, -113.55914)"
"Y4746-2018-05-02-16-00-02","2018-05-02T16:00:02.000","GQ:2","4.8912367930391545","100.86","53.436273","-113.455827","(53.436273, -113.455827)"
"Y4746-2018-05-02-17-05-37","2018-05-02T17:05:37.000","GQ:2","3.6357986326911123","288.31","53.429585","-113.577207","(53.429585, -113.577207)"
"Y4746-2018-05-02-16-00-34","2018-05-02T16:00:34.000","GQ:2","4.54319453076445","98.45","53.436027","-113.453868","(53.436027, -113.453868)"
"Y4746-2018-05-02-16-05-11","2018-05-02T16:05:11.000","GQ:2","3.492852703542573","96.96","53.434948","-113.444877","(53.434948, -113.444877)"
"Y4746-2018-05-02-16-20-16","2018-05-02T16:20:16.000","GQ:2","4.070851460534493","270.26","53.436107","-113.44307","(53.436107, -113.44307)"
"Y4746-2018-05-02-16-02-05","2018-05-02T16:02:05.000","GQ:2","4.679925419515227","97.64","53.435522","-113.448857","(53.435522, -113.448857)"
"Y4746-2018-05-02-16-02-54","2018-05-02T16:02:54.000","GQ:2","3.9651957737725296","106.01","53.435353","-113.446115","(53.435353, -113.446115)"
