"received_date","animal_type","source","primary_breed","colour","age","gender","fsa"
"2012-01-17T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","13 Years 5 Months 1 Week","Male",
"2012-01-17T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Calico","9 Years 11 Months 1 Week (approx)","Female","2K7"
"2012-01-17T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby / White","2 Years 1 Week (approx)","Female","T5B"
"2012-01-17T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","11 Years 11 Months 1 Week (approx)","Male","1W2"
"2012-01-17T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell","2 Years 1 Week (approx)","Unknown","T5M"
"2012-01-17T00:00:00.000","Dog","Public","Labrador Retriever","Chocolate","11 Years 5 Months 1 Week (approx)","Female","T5W"
"2012-01-17T00:00:00.000","Dog","Public","Bichon Frise","White",,"Male","T5Y"
"2012-01-17T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Grey","8 Years 10 Months 3 Weeks","Male","4H4"
"2012-01-17T00:00:00.000","Kitten","Public","Siamese Mix","Lilac Point","8 Years 7 Months (approx)","Female","T5E"
"2012-01-17T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby","9 Years 5 Months 1 Week (approx)","Male","T5A"
"2012-01-17T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Ticked","9 Years 5 Months 1 Week","Male","T5A"
"2012-01-17T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","10 Years 5 Months 1 Week","Male","T5W"
"2012-01-17T00:00:00.000","Dog","Agency","Siberian Husky Mix","Tan / White","11 Years 5 Months 1 Week (approx)","Male","T6L"
"2012-01-17T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Black","8 Years 10 Months 1 Week","Female","T5P"
"2012-01-18T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White",,"Unknown","T5N"
"2012-01-18T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Orange Tabby / White",,"Male","T5G"
"2012-01-18T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black / White",,"Female","T5E"
"2012-01-18T00:00:00.000","Dog","Public","Border Collie Mix",,,"Female","T6E"
"2012-01-18T00:00:00.000","Dog","Public","Mini Pinscher Mix","Red / Black","14 Years 5 Months (approx)","Female","T5E"
"2012-01-18T00:00:00.000","Dog","Public","Maltese Mix","White / Apricot","10 Years 9 Months (approx)","Male","T6X"
"2012-01-18T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","White / Black","8 Years 9 Months (approx)","Male","T5H"
"2012-01-18T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","White / Black","8 Years 9 Months (approx)","Male","T5H"
"2012-01-18T00:00:00.000","Cat","Agency","Birman Mix","Brown / Chocolate",,"Female","3T8"
"2012-01-18T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Torbie / White",,"Female","3A6"
"2012-01-18T00:00:00.000","Dog","Agency","Australian Cattledog Mix","Red / White",,"Female","T5X"
"2012-01-18T00:00:00.000","Dog","Agency","Flat Coated Retriever / Border Collie","Black / White","11 Years 5 Months (approx)","Female","T5K"
"2012-01-18T00:00:00.000","Dog","Agency","Labrador Retriever","Chocolate",,"Female","1H8"
"2012-01-18T00:00:00.000","Puppy","Agency","Labrador Retriever / Shepherd","Black / White","8 Years 8 Months 2 Weeks (approx)","Male","T5P"
"2012-01-18T00:00:00.000","Puppy","Agency","Siberian Husky Mix","Blonde / White",,"Male","0X1"
"2012-01-19T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Torbie",,"Female",
"2012-01-19T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Orange Tabby / White",,"Male",
"2012-01-19T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby / White",,"Male",
"2012-01-19T00:00:00.000","Dog","Public","Labrador Retriever","Black",,"Male","T6A"
"2012-01-19T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey / White",,"Female","T6E"
"2012-01-19T00:00:00.000","Cat","Agency","Domestic Short Hair Mix",,"12 Years 5 Months (approx)","Male","T5A"
"2012-01-19T00:00:00.000","Cat","Agency","Snowshoe / Domestic Short Hair","Flame Point / White",,"Male","T5C"
"2012-01-19T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White",,"Female","T5Z"
"2012-01-19T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","Young Adult","Female","T5Z"
"2012-01-19T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Black","Young Adult","Male","T5Z"
"2012-01-19T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","Young Adult","Female","T5Z"
"2012-01-19T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby / White","9 Years 5 Months (approx)","Female","T5P"
"2012-01-19T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby / White","10 Years 5 Months (approx)","Female","T5P"
"2012-01-19T00:00:00.000","Cat","Agency","Domestic Short Hair / Domestic Medium Hair","Grey","9 Years 5 Months (approx)","Male","T5T"
"2012-01-19T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Brown Tabby",,"Female","T5N"
"2012-01-19T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Black / White","13 Years 5 Months (approx)","Female","T5W"
"2012-01-19T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Brown Tabby / White","8 Years 5 Months 3 Weeks","Female","T5P"
"2012-01-19T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Brown Tabby / White","8 Years 5 Months 3 Weeks (approx)","Female","T5P"
"2012-01-19T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Brown Tabby / White","3 Weeks (approx)","Female","T5P"
"2012-01-19T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Brown Tabby / White","8 Years 7 Months","Male","T5P"
"2012-01-19T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Chocolate Point","8 Years 7 Months","Male","T5P"
"2012-01-19T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Brown Tabby / White","8 Years 7 Months","Male","T5P"
"2012-01-19T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix",,"8 Years 7 Months (approx)","Male","ton"
"2012-01-19T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Brown Tabby / White","8 Years 7 Months (approx)","Male","T5P"
"2012-01-19T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Brown Tabby / White","4 Weeks (approx)","Female","T5P"
"2012-01-19T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Brown Tabby / White","5 Weeks (approx)","Female","T5P"
"2012-01-19T00:00:00.000","Mammal","Agency","Coyote Mix","Grey / White",,"Male","T5B"
"2012-01-20T00:00:00.000","Cat","Public","Domestic Short Hair Mix","White / Orange Tabby",,"Male","T5C"
"2012-01-20T00:00:00.000","Cat","Public","Siamese Mix","Seal Point","13 Years 5 Months","Male","T6W"
"2012-01-20T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","10 Years 5 Months","Male","T5B"
"2012-01-20T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby",,"Male","T5E"
"2012-01-20T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Torbie",,"Female","T5E"
"2012-01-20T00:00:00.000","Cat","Public","Domestic Longhair Mix","Black / White","9 Years 5 Months","Female","T5P"
"2012-01-20T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby",,"Male","T5T"
"2012-01-20T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White",,"Male","T5C"
"2012-01-20T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White",,"Male","T5B"
"2012-01-20T00:00:00.000","Dog","Public","Collie Rough Mix","Black / White",,"Male","T5R"
"2012-01-20T00:00:00.000","Dog","Public","Cocker Spaniel Mix","Black / Tan",,"Female","T5A"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby / White","9 Years 5 Months","Male","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","9 Years 5 Months","Male","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","9 Years 5 Months","Female","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","9 Years 5 Months","Male","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell / White","13 Years 5 Months","Male","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby / White","12 Years 5 Months","Male","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby","11 Years 5 Months","Male","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell / White","9 Years 5 Months (approx)","Female","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix",,"9 Years 1 Month","Female","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","14 Years 5 Months","Female","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","12 Years 5 Months","Unknown","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","9 Years 5 Months","Unknown","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Grey / White","9 Years 5 Months","Male","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Calico / White","13 Years 5 Months (approx)","Female","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Black / White","9 Years 5 Months","Male","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Black","9 Years 2 Months","Male","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Tortoiseshell / White","13 Years 5 Months","Male","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell","11 Years 5 Months","Female","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Ginger Tabby / White","9 Years 5 Months","Male","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Orange Tabby / White","9 Years 5 Months","Female","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell / White","9 Years 5 Months","Female","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Tortoiseshell / White","10 Years 5 Months","Female","T5T"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Ginger Tabby","Young Adult","Unknown","T5W"
"2012-01-20T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby",,"Male","T6H"
"2012-01-20T00:00:00.000","Dog","Agency","Australian Shepherd / Catahoula","Black / White",,"Female","T6E"
"2012-01-20T00:00:00.000","Dog","Agency","Long Hair Chihuahua Mix","Tan / White","12 Years 5 Months","Male","T5B"
"2012-01-20T00:00:00.000","Dog","Agency","Collie Smooth Mix","Sable / White",,"Female","T5C"
"2012-01-20T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Black / White","8 Years 6 Months 4 Weeks","Male","T5T"
"2012-01-20T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Orange Tabby / White","8 Years 6 Months 4 Weeks","Female","T5T"
"2012-01-20T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Orange Tabby","8 Years 6 Months 4 Weeks","Female","T5T"
"2012-01-20T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Orange Tabby","8 Years 6 Months 4 Weeks","Female","T5T"
"2012-01-20T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Orange Tabby / White","8 Years 8 Months","Female","T5T"
"2012-01-20T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Black","8 Years 8 Months","Male","T5T"
"2012-01-20T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Black","8 Years 9 Months","Male","T5T"
"2012-01-20T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Tortoiseshell / White","8 Years 8 Months","Female","T5T"
"2012-01-20T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Orange Tabby / White","3 Months","Female","T5T"
"2012-01-20T00:00:00.000","Puppy","Agency","Labrador Retriever Mix","Tan / White","8 Years 10 Months","Male","T5H"
"2012-01-21T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey",,"Male","T6V"
"2012-01-21T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Grey / White",,"Female","T6P"
"2012-01-21T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Orange Tabby / White",,"Female","T5B"
"2012-01-21T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Torbie / White",,"Female","T5B"
"2012-01-21T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Brown Tabby / White",,"Female","T5B"
"2012-01-21T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Orange Tabby / White",,"Male","T5B"
"2012-01-21T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Orange Tabby / White",,"Male","T5B"
"2012-01-21T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White",,"Female","T5G"
"2012-01-21T00:00:00.000","Cat","Public","Siamese Mix","Point / White","Young Adult","Unknown","T5A"
"2012-01-21T00:00:00.000","Dog","Public","Border Collie Mix","Black / White",,"Female","T5W"
"2012-01-21T00:00:00.000","Dog","Public","Australian Cattledog Mix","White / Brown",,"Female","T5T"
"2012-01-21T00:00:00.000","Kitten","Public","Domestic Medium Hair Mix","Torbie / White",,"Female","T5B"
"2012-01-21T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White",,"Female","T5H"
"2012-01-21T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby / White",,"Female","T5H"
"2012-01-21T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey / White",,"Female","T6B"
"2012-01-21T00:00:00.000","Cat","Agency","Domestic Medium Hair Mix","Ginger Tabby",,"Male","T6G"
"2012-01-21T00:00:00.000","Dog","Agency","Blue Heeler / Border Collie","Black / White",,"Male","T6A"
"2012-01-21T00:00:00.000","Dog","Agency","Beagle Mix","Tan / White",,"Male","T5Y"
"2012-01-21T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black",,"Male","T5A"
"2012-01-21T00:00:00.000","Dog","Agency","Rottweiler Mix","Black / Tan","15 Years 5 Months 2 Weeks (approx)","Male","T6G"
"2012-01-21T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Brown Tabby / White",,"Female","T5K"
"2012-01-22T00:00:00.000","Dog","Agency","American Staffy Mix","Tan / White","10 Years 3 Months 1 Week (approx)","Male","T5P"
"2012-01-22T00:00:00.000","Dog","Agency","Dobermann","Black / Tan",,"Male","T6R"
"2012-01-22T00:00:00.000","Dog","Agency","Shih Tzu Mix","Black / White","Senior","Female","T5Z"
"2012-01-22T00:00:00.000","Dog","Agency","Shepherd Mix","Black / Tan",,"Male","T5Y"
"2012-01-22T00:00:00.000","Puppy","Agency","Siberian Husky Mix","Red",,"Female","T6H"
"2012-01-23T00:00:00.000","Cat","Public","Domestic Longhair Mix","Orange Tabby / White","15 Years 5 Months (approx)","Male","T5B"
"2012-01-23T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby",,"Female","T5W"
"2012-01-23T00:00:00.000","Cat","Public","Domestic Short Hair / Siamese","Seal Point","9 Years 11 Months (approx)","Unknown","T6A"
"2012-01-23T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White",,"Female","T6A"
"2012-01-23T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Orange Tabby / White","9 Years 5 Months (approx)","Male","2X4"
"2012-01-23T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Ginger Tabby / White","14 Years 2 Weeks (approx)","Female","T5E"
"2012-01-23T00:00:00.000","Puppy","Public","Labrador Retriever / American Staffy","Black / White","8 Years 10 Months (approx)","Female","T5P"
"2012-01-23T00:00:00.000","Cat","Agency","Bengal","Brown / Black","12 Years 5 Months (approx)","Male","T6J"
"2012-01-23T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby / White","5 Years 1 Week (approx)","Male","T6E"
"2012-01-23T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Torbie / White","9 Years 11 Months (approx)","Female","T6A"
"2012-01-23T00:00:00.000","Dog","Agency","German Shepherd Mix","Brown / Black","10 Years 5 Months 1 Week","Female","T5L"
"2012-01-23T00:00:00.000","Dog","Agency","American Staffy Mix","Brindle",,"Male","T5C"
"2012-01-23T00:00:00.000","Dog","Agency","American Staffy Mix","Brown / White","13 Years 5 Months","Male","T6A"
"2012-01-23T00:00:00.000","Dog","Agency","Jack Russell Terrier Mix","White / Brown","11 Years 5 Months (approx)","Male","T6H"
"2012-01-23T00:00:00.000","Puppy","Agency","Shetland Sheep Dog / German Shepherd","Black / Brown","8 Years 10 Months","Male","T6E"
"2012-01-24T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","9 Years 5 Months (approx)","Female","T6H"
"2012-01-24T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","10 Years 5 Months (approx)","Unknown","T6R"
"2012-01-24T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey Tabby / White","15 Years 5 Months (approx)","Male","T6E"
"2012-01-24T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby","9 Years 5 Months (approx)","Unknown","T5X"
"2012-01-24T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey","10 Years 5 Months","Male","T5B"
"2012-01-24T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Tortoiseshell / White","8 Months 1 Week (approx)","Female","T5B"
"2012-01-24T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White",,"Female","T6H"
"2012-01-24T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Brown Tabby / White","8 Years 10 Months (approx)","Female","T6H"
"2012-01-24T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Orange Tabby","8 Years 10 Months (approx)","Male","T5R"
"2012-01-24T00:00:00.000","Dog","Agency","Labrador Retriever / Border Collie","Black / White","9 Years 4 Months (approx)","Male","T5A"
"2012-01-24T00:00:00.000","Dog","Agency","Sharpei / Shepherd","Tan / Black","12 Years 5 Months (approx)","Male","T5C"
"2012-01-24T00:00:00.000","Dog","Agency","Shih Tzu Mix","Black / White","12 Years 5 Months (approx)","Male","T6K"
"2012-01-24T00:00:00.000","Dog","Agency","Siberian Husky Mix","White / Black Brown","14 Years 7 Months 1 Week","Female","T6K"
"2012-01-24T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Brown Brindle / Black","9 Years 5 Months (approx)","Female","T6H"
"2012-01-24T00:00:00.000","Kitten","Agency","Domestic Short Hair Mix","Black","8 Years 9 Months (approx)","Male","T5G"
"2012-01-24T00:00:00.000","Puppy","Agency","Golden Retriever Mix","Gold","8 Years 8 Months (approx)","Female","T6C"
"2012-01-25T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby",,"Female","T5X"
"2012-01-25T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Grey Tabby / White",,"Male","T5P"
"2012-01-25T00:00:00.000","Rabbit","Public","Mini Lop Mix","Dark Grey","Adult","Female","T5T"
"2012-01-25T00:00:00.000","Reptile","Public","Water Dragon Mix","Black",,"Unknown","T6H"
"2012-01-25T00:00:00.000","Dog","Agency","Collie Smooth / German Shepherd","Blonde / Red","15 Years 4 Months 4 Weeks (approx)","Female","T5N"
"2012-01-25T00:00:00.000","Dog","Agency","Labrador Retriever / Collie Smooth","Black / White",,"Male","T6J"
"2012-01-25T00:00:00.000","Dog","Agency","Cane Corso / Dobermann","Chocolate / White","12 Years 4 Months 4 Weeks (approx)","Male","T5C"
"2012-01-25T00:00:00.000","Dog","Agency","Siberian Husky Mix","White / Silver","9 Years 2 Months","Female","T5B"
"2012-01-25T00:00:00.000","Dog","Agency","German Shepherd","Black Brown / Grey","10 Years 4 Months 4 Weeks (approx)","Female","T5A"
"2012-01-25T00:00:00.000","Dog","Agency","Pomeranian / Poodle Miniature","Red / White","13 Years 9 Months 2 Weeks","Male","T6X"
"2012-01-25T00:00:00.000","Dog","Agency","Jack Russell Terrier Mix","White / Black",,"Male","T6G"
"2012-01-25T00:00:00.000","Dog","Agency","American Staffy / Rottweiler","Ghost Grey / White",,"Male","T6G"
"2012-01-25T00:00:00.000","Puppy","Agency","Coonhound / German Shepherd","Black / Tan","8 Years 10 Months 1 Week (approx)","Female","T5B"
"2012-01-26T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Torbie / White","3 Years (approx)","Female","T5T"
"2012-01-26T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","11 Years 4 Months 4 Weeks (approx)","Male","T5T"
"2012-01-26T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Orange Tabby / White","10 Years 4 Months 4 Weeks (approx)","Male","T5T"
"2012-01-26T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Brown Tabby / White",,"Male","T5G"
"2012-01-26T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Silver Tabby",,"Male","T5R"
"2012-01-26T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Grey / White","2 Years 5 Months 1 Week","Male","T5X"
"2012-01-26T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","White / Grey","10 Years 4 Months 4 Weeks","Female","T5E"
"2012-01-26T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby","9 Years 2 Months 4 Weeks (approx)","Male","T5T"
"2012-01-26T00:00:00.000","Dog","Agency","Great Pyrenees Mix","Tan / Black","10 Years 4 Months 4 Weeks (approx)","Male","T6R"
"2012-01-26T00:00:00.000","Dog","Agency","Poodle Toy / Maltese","Grey / White","22 Years 4 Months 4 Weeks","Female","T6J"
"2012-01-26T00:00:00.000","Dog","Agency","Shepherd Mix","Tan / White","18 Years 4 Months 4 Weeks","Female","T5L"
"2012-01-26T00:00:00.000","Dog","Agency","Golden Retriever Mix","Gold","10 Years 1 Month 3 Weeks (approx)","Male","T6M"
"2012-01-26T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black","12 Years 4 Months 4 Weeks (approx)","Female","T6A"
"2012-01-26T00:00:00.000","Dog","Agency","Mini Pinscher Mix","Black / Tan","7 Years 1 Week","Male","T5R"
"2012-01-26T00:00:00.000","Dog","Agency","Dachshund Mix","Black / Tan","12 Years 4 Months 4 Weeks","Female","T5R"
"2012-01-26T00:00:00.000","Puppy","Agency","Flat Coated Retriever Mix","Black","8 Years 8 Months 4 Weeks","Female","T6L"
"2012-01-27T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Grey / White","1 Year (approx)","Female","T5T"
"2012-01-27T00:00:00.000","Cat","Public","Siamese / Domestic Short Hair","Grey Tabby / Cream",,"Female","T5X"
"2012-01-27T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey / White","2 Years","Male","T5V"
"2012-01-27T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Black",,"Male","T6J"
"2012-01-27T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Tortoiseshell",,"Female","T6J"
"2012-01-27T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black",,"Female","T5Y"
"2012-01-27T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby","14 Years 4 Months 4 Weeks","Male","T5C"
"2012-01-27T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Brown Tabby",,"Female","T6M"
"2012-01-27T00:00:00.000","Dog","Agency","Siberian Husky Mix","Black / White","5 Years 1 Week (approx)","Male","T5N"
"2012-01-27T00:00:00.000","Dog","Agency","Labrador Retriever Mix","Black","10 Years 4 Months 4 Weeks (approx)","Female","T5R"
"2012-01-27T00:00:00.000","Dog","Agency","American Staffy Mix","Brown Brindle / White","10 Years 4 Months 1 Week (approx)","Female","T5V"
"2012-01-27T00:00:00.000","Dog","Agency","American Staffy Mix","Tan / White","10 Years 3 Months 1 Week (approx)","Male","T5P"
"2012-01-28T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Brown Tabby / White","Adult","Unknown","4H3"
"2012-01-28T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Grey / White","10 Years 4 Months 3 Weeks (approx)","Female","3A4"
"2012-01-28T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Grey","7 Years 1 Week (approx)","Female","T6L"
"2012-01-28T00:00:00.000","Cat","Public","Domestic Medium Hair Mix","Grey Tabby / White","12 Years 4 Months 3 Weeks (approx)","Male","T5G"
"2012-01-28T00:00:00.000","Cat","Public","Maine Coon Mix","Brown Tabby","3 Years (approx)","Male","4B8"
"2012-01-28T00:00:00.000","Cat","Public","Domestic Short Hair Mix","Black / White","8 Years 10 Months 3 Weeks (approx)","Male","T5H"
"2012-01-28T00:00:00.000","Dog","Public","Poodle Miniature Mix","Black","20 Years 2 Months 2 Weeks (approx)","Male","T5B"
"2012-01-28T00:00:00.000","Dog","Public","Yorkshire Terrier / Tibetan Spaniel","Cream / Brown","9 Years 5 Months 4 Weeks (approx)","Male","T6K"
"2012-01-28T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Chocolate","8 Years 11 Months 3 Weeks (approx)","Female","2W2"
"2012-01-28T00:00:00.000","Kitten","Public","Domestic Short Hair Mix","Black / White",,"Unknown","0C9"
"2012-01-28T00:00:00.000","Puppy","Public","Shepherd Mix","Tan / Black","8 Years 7 Months 3 Weeks (approx)","Female","0L8"
"2012-01-28T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby / White","12 Years 4 Months 3 Weeks (approx)","Female","T5E"
"2012-01-28T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Orange Tabby / Tortoiseshell","13 Years 4 Months 3 Weeks (approx)","Female","T5E"
"2012-01-28T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","White / Brown Tabby","10 Years 4 Months 3 Weeks (approx)","Male","T5E"
"2012-01-28T00:00:00.000","Cat","Agency","Siamese Mix","Blue Point / Cream","3 Years 2 Weeks (approx)","Male","T5J"
"2012-01-28T00:00:00.000","Dog","Agency","German Shepherd / Siberian Husky","Tan / Black","9 Years 11 Months 1 Week","Female","3T9"
"2012-01-28T00:00:00.000","Dog","Agency","Shepherd Mix","Fawn","13 Years 4 Months 3 Weeks (approx)","Female","T5W"
"2012-01-28T00:00:00.000","Dog","Agency","Dachshund, Short-haired","Black / Brown","9 Years 4 Months 3 Weeks (approx)","Male","T6A"
"2012-01-28T00:00:00.000","Dog","Agency","American Staffy Mix",,"9 Years 9 Months 3 Weeks (approx)","Female","ton"
"2012-01-28T00:00:00.000","Dog","Agency","American Staffy Mix","White / Grey","9 Years 9 Months 3 Weeks (approx)","Male","T5T"
"2012-01-29T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black / White","12 Years 4 Months 3 Weeks (approx)","Female","T5M"
"2012-01-29T00:00:00.000","Cat","Agency","Domestic Longhair Mix","Ginger Tabby","7 Months (approx)","Male","T5A"
"2012-01-29T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Black","7 Months (approx)","Female","T5A"
"2012-01-29T00:00:00.000","Cat","Agency","Domestic Short Hair Mix","Grey Tabby / White","13 Years 4 Months 3 Weeks (approx)","Female","T6K"
