"name","field_number","length","width","latitude","longitude","location"
"Kirkness",,"185",,"53.613336977539205","-113.39055260686895","
,  
(53.613336977539205, -113.39055260686895)"
"Kirkness",,"220",,"53.61220042726847","-113.38939088647354","
,  
(53.61220042726847, -113.38939088647354)"
"Klarvatten",,"255",,"53.63439006985001","-113.47910647861585","
,  
(53.63439006985001, -113.47910647861585)"
"Lady Of Fatima",,"105",,"53.53734160028854","-113.59279125278344","
,  
(53.53734160028854, -113.59279125278344)"
"Lady Prairies",,"175",,"53.49907489941116","-113.62384621426416","
,  
(53.49907489941116, -113.62384621426416)"
"Lady Prairies",,"200",,"53.4985771435822","-113.62482738206135","
,  
(53.4985771435822, -113.62482738206135)"
"Lago Lindo",,"250",,"53.636215170608125","-113.48511668164201","
,  
(53.636215170608125, -113.48511668164201)"
"Lago Lindo",,"225",,"53.635010162790145","-113.48565080297357","
,  
(53.635010162790145, -113.48565080297357)"
"Lansdowne",,"210",,"53.48787136239345","-113.54419939112324","
,  
(53.48787136239345, -113.54419939112324)"
"Lansdowne",,"200",,"53.4871073830418","-113.54415221459485","
,  
(53.4871073830418, -113.54415221459485)"
"LaPerle E",,"205",,"53.532997539815455","-113.63666385030577","
,  
(53.532997539815455, -113.63666385030577)"
"LaPerle E",,"140",,"53.53348721322106","-113.63604583564425","
,  
(53.53348721322106, -113.63604583564425)"
"LaPerle E",,"230",,"53.53366091873622","-113.63514446098459","
,  
(53.53366091873622, -113.63514446098459)"
"LaPerle W",,"200",,"53.53160146539685","-113.64622331357653","
,  
(53.53160146539685, -113.64622331357653)"
"LaPerle W",,"150",,"53.533137687106866","-113.64261498106205","
,  
(53.533137687106866, -113.64261498106205)"
"LaPerle W",,"200",,"53.531587610020566","-113.64725178504285","
,  
(53.531587610020566, -113.64725178504285)"
"LaPerle W",,"100",,"53.53194874454618","-113.64467092655343","
,  
(53.53194874454618, -113.64467092655343)"
"Lauderdale",,"135",,"53.58843259695194","-113.50163450636725","
,  
(53.58843259695194, -113.50163450636725)"
"Lauderdale",,"255",,"53.58926694475039","-113.50207926903057","
,  
(53.58926694475039, -113.50207926903057)"
"Laurier Park",,"200",,"53.50965094025826","-113.55242863023726","
,  
(53.50965094025826, -113.55242863023726)"
"Laurier Park",,"200",,"53.5118042796315","-113.54721272779081","
,  
(53.5118042796315, -113.54721272779081)"
"Lawton",,"170",,"53.568935059689224","-113.40521182485728","
,  
(53.568935059689224, -113.40521182485728)"
"Lee Ridge",,"250",,"53.471503108841965","-113.44835120418429","
,  
(53.471503108841965, -113.44835120418429)"
"Lillian Osborne",,"200",,"53.455772997627165","-113.58044756541139","
,  
(53.455772997627165, -113.58044756541139)"
"Londonderry",,"230",,"53.60594955004653","-113.4472804045401","
,  
(53.60594955004653, -113.4472804045401)"
"Lorelei",,"200",,"53.62326982137767","-113.50323472954614","
,  
(53.62326982137767, -113.50323472954614)"
"Lorelei",,"100",,"53.62418631846433","-113.5034013467387","
,  
(53.62418631846433, -113.5034013467387)"
"LY Cairns",,"210",,"53.48391606543193","-113.50230195156732","
,  
(53.48391606543193, -113.50230195156732)"
"Lymburn",,"200",,"53.50750831888794","-113.6439576541943","
,  
(53.50750831888794, -113.6439576541943)"
"Lymburn",,"150",,"53.50756790180459","-113.64577668279186","
,  
(53.50756790180459, -113.64577668279186)"
"Lymburn",,"200",,"53.50751120873797","-113.64498953640779","
,  
(53.50751120873797, -113.64498953640779)"
"Lymburn",,"150",,"53.50756959792053","-113.64660788524859","
,  
(53.50756959792053, -113.64660788524859)"
"Lynnwood",,"200",,"53.51607117099065","-113.58821140014261","
,  
(53.51607117099065, -113.58821140014261)"
"Major General Griesbach",,"275",,"53.60549950718346","-113.49825855313844","
,  
(53.60549950718346, -113.49825855313844)"
"M A Kostek",,"250",,"53.48894052894922","-113.6506489610582","
,  
(53.48894052894922, -113.6506489610582)"
"Malmo",,"270",,"53.48421019074393","-113.53039524916709","
,  
(53.48421019074393, -113.53039524916709)"
"Malmo",,"130",,"53.48463177524067","-113.53043493462818","
,  
(53.48463177524067, -113.53043493462818)"
"Maple Ridge",,"200",,"53.50553579507611","-113.36691703915572","
,  
(53.50553579507611, -113.36691703915572)"
"Maple Ridge",,"200",,"53.505499630136455","-113.36858684803887","
,  
(53.505499630136455, -113.36858684803887)"
"Matt Berry",,"275",,"53.6215100927495","-113.43227948069188","
,  
(53.6215100927495, -113.43227948069188)"
"Maude Bell",,"200",,"53.5134329866477","-113.44012564669038","
,  
(53.5134329866477, -113.44012564669038)"
"McArthur",,"250",,"53.59731036056066","-113.54768726644829","
,  
(53.59731036056066, -113.54768726644829)"
"McArthur",,"275",,"53.59727553467118","-113.54874545222661","
,  
(53.59727553467118, -113.54874545222661)"
"McCauley",,"120",,"53.553349174221644","-113.48406533044067","
,  
(53.553349174221644, -113.48406533044067)"
"McDougall",,"100",,"53.555034890785144","-113.50621065140551","
,  
(53.555034890785144, -113.50621065140551)"
"McKee",,"180",,"53.4855860952357","-113.50906543061608","
,  
(53.4855860952357, -113.50906543061608)"
"McKee",,"150",,"53.48702738203335","-113.5102542538315","
,  
(53.48702738203335, -113.5102542538315)"
"McKee",,"280",,"53.48581399417078","-113.51068810780309","
,  
(53.48581399417078, -113.51068810780309)"
"McKernan",,"210",,"53.51351052677852","-113.52324191171826","
,  
(53.51351052677852, -113.52324191171826)"
"McLeod",,"270",,"53.60958593150095","-113.42799921641885","
,  
(53.60958593150095, -113.42799921641885)"
"McLeod",,"225",,"53.61114660422588","-113.43014533031618","
,  
(53.61114660422588, -113.43014533031618)"
"McQueen",,"165",,"53.55502456576704","-113.56921285912992","
,  
(53.55502456576704, -113.56921285912992)"
"Meadowlark",,"60",,"53.524834597536355","-113.59675043016541","
,  
(53.524834597536355, -113.59675043016541)"
"Meadowlark",,"60",,"53.52652685285253","-113.59617073608273","
,  
(53.52652685285253, -113.59617073608273)"
"Mee Yah Noh",,"270",,"53.58804064937048","-113.48216047406412","
,  
(53.58804064937048, -113.48216047406412)"
"ME Lazerte",,"325",,"53.60769992683463","-113.44970340831458","
,  
(53.60769992683463, -113.44970340831458)"
"ME Lazerte",,"295",,"53.607721774503","-113.44631774275771","
,  
(53.607721774503, -113.44631774275771)"
"ME Lazerte",,"90",,"53.6076996442762","-113.44782944365565","
,  
(53.6076996442762, -113.44782944365565)"
"Menisa",,"180",,"53.44371261791163","-113.45069557343434","
,  
(53.44371261791163, -113.45069557343434)"
"Meyokumin",,"115",,"53.44977495790228","-113.42768585243854","
,  
(53.44977495790228, -113.42768585243854)"
"Meyokumin",,"200",,"53.44939213999027","-113.42852568650585","
,  
(53.44939213999027, -113.42852568650585)"
"Meyonohk",,"185",,"53.45632895568283","-113.45486719307387","
,  
(53.45632895568283, -113.45486719307387)"
"Michaels Park",,"125",,"53.48043996934875","-113.44896792478465","
,  
(53.48043996934875, -113.44896792478465)"
"Michaels Park",,"165",,"53.48033646627185","-113.45135653897121","
,  
(53.48033646627185, -113.45135653897121)"
"Michaels Park",,"165",,"53.478989176265024","-113.4487362309161","
,  
(53.478989176265024, -113.4487362309161)"
"Miller",,"280",,"53.613294791983705","-113.4156500596658","
,  
(53.613294791983705, -113.4156500596658)"
"Mill Woods Park",,"195",,"53.45516701430685","-113.44286955156151","
,  
(53.45516701430685, -113.44286955156151)"
"Mill Woods Park",,"160",,"53.454507074892014","-113.44266380391097","
,  
(53.454507074892014, -113.44266380391097)"
"Mill Woods Park",,"295",,"53.45497928161893","-113.43958266558649","
,  
(53.45497928161893, -113.43958266558649)"
"Mill Woods Park",,"280",,"53.45554126293833","-113.44032840914292","
,  
(53.45554126293833, -113.44032840914292)"
"Mill Woods Park",,"160",,"53.45450769903999","-113.44379549031603","
,  
(53.45450769903999, -113.44379549031603)"
"Minchau",,"225",,"53.4685521719149","-113.40577960171143","
,  
(53.4685521719149, -113.40577960171143)"
"MLavallee",,"250",,"53.52694346662263","-113.47469276496356","
,  
(53.52694346662263, -113.47469276496356)"
"Monsignor Fee Otterson",,"225",,"53.41672007895322","-113.51991764614363","
,  
(53.41672007895322, -113.51991764614363)"
"Mother Margaret Mary",,"200",,"53.459920807973944","-113.58283358830894","
,  
(53.459920807973944, -113.58283358830894)"
"Mount Carmel",,"170",,"53.51313450164199","-113.5026364506514","
,  
(53.51313450164199, -113.5026364506514)"
"Mount Pleasant",,"265",,"53.49426721370048","-113.50155602034187","
,  
(53.49426721370048, -113.50155602034187)"
"Mount Royal",,"205",,"53.56802887810895","-113.42575180012517","
,  
(53.56802887810895, -113.42575180012517)"
"Nellie Carlson",,"340",,"53.44442501506013","-113.5592540763288","
,  
(53.44442501506013, -113.5592540763288)"
"Newton",,"250",,"53.57589082751387","-113.42884730488296","
,  
(53.57589082751387, -113.42884730488296)"
"North Glenora",,"200",,"53.55516308119686","-113.55680984664941","
,  
(53.55516308119686, -113.55680984664941)"
"Northmount",,"225",,"53.604301805927875","-113.48123567586556","
,  
(53.604301805927875, -113.48123567586556)"
"Northmount",,"150",,"53.603484989858345","-113.48027909374565","
,  
(53.603484989858345, -113.48027909374565)"
"Norwood",,"33.5",,"53.56094158470486","-113.487816573923","
,  
(53.56094158470486, -113.487816573923)"
"Ogilvie",,"200",,"53.462544438562524","-113.56068270957627","
,  
(53.462544438562524, -113.56068270957627)"
"Oleskiw",,"200",,"53.49875981650633","-113.60874203730981","
,  
(53.49875981650633, -113.60874203730981)"
"Oleskiw",,"150",,"53.498184248624234","-113.60839201286517","
,  
(53.498184248624234, -113.60839201286517)"
"Oliver",,"140",,"53.54448368750663","-113.52408185061671","
,  
(53.54448368750663, -113.52408185061671)"
"Ormsby Place",,"235",,"53.49852159273186","-113.63730610501575","
,  
(53.49852159273186, -113.63730610501575)"
"Ottewell",,"240",,"53.53195614351896","-113.43781258509321","
,  
(53.53195614351896, -113.43781258509321)"
"Our Lady of Peace",,"170",,"53.5555271271842","-113.59660943078126","
,  
(53.5555271271842, -113.59660943078126)"
"Our Lady of Peace",,"160",,"53.55580709775899","-113.5976671834274","
,  
(53.55580709775899, -113.5976671834274)"
"Our Lady Of Victories",,"225",,"53.51470443680416","-113.5918466191712","
,  
(53.51470443680416, -113.5918466191712)"
"Our Lady Of Victories",,"250",,"53.51476730383376","-113.59317726946597","
,  
(53.51476730383376, -113.59317726946597)"
"Overlander",,"300",,"53.58339436452276","-113.38541734130278","
,  
(53.58339436452276, -113.38541734130278)"
"Overlander",,"275",,"53.58243590467795","-113.38863754191772","
,  
(53.58243590467795, -113.38863754191772)"
"Oxford Pk",,"275",,"53.61939331637551","-113.54737224586965","
,  
(53.61939331637551, -113.54737224586965)"
"Ozerna",,"275",,"53.622362581144266","-113.45035809813558","
,  
(53.622362581144266, -113.45035809813558)"
"Parkview",,"250",,"53.52510315463557","-113.56873997887402","
,  
(53.52510315463557, -113.56873997887402)"
"Parkview",,"135",,"53.52540340789506","-113.5691465550493","
,  
(53.52540340789506, -113.5691465550493)"
"Patricia Heights",,"150",,"53.511614583321666","-113.60574223168366","
,  
(53.511614583321666, -113.60574223168366)"
"Pkdale",,"135",,"53.56874975300205","-113.47265548972116","
,  
(53.56874975300205, -113.47265548972116)"
"Pleasantview",,"190",,"53.494702252799826","-113.50991922881627","
,  
(53.494702252799826, -113.50991922881627)"
"Pollard Meadows",,"225",,"53.447968069343005","-113.40943635136236","
,  
(53.447968069343005, -113.40943635136236)"
"Pollard Meadows",,"250",,"53.44899332553227","-113.40701475720556","
,  
(53.44899332553227, -113.40701475720556)"
"Poplar Park",,"275",,"53.62689748804713","-113.46914904306567","
,  
(53.62689748804713, -113.46914904306567)"
"Poplar Park",,"300",,"53.62777966498667","-113.47095267505681","
,  
(53.62777966498667, -113.47095267505681)"
"Poplar Park",,"275",,"53.62833166436522","-113.4695776548382","
,  
(53.62833166436522, -113.4695776548382)"
"Potter Greens",,"250",,"53.51828089409901","-113.67672229265865","
,  
(53.51828089409901, -113.67672229265865)"
"Primrose",,"200",,"53.517401535574884","-113.6478022701951","
,  
(53.517401535574884, -113.6478022701951)"
"Primrose",,"137.5",,"53.51728608418487","-113.64880176420121","
,  
(53.51728608418487, -113.64880176420121)"
"Primrose",,"200",,"53.51770644394181","-113.64985885242761","
,  
(53.51770644394181, -113.64985885242761)"
"Prince Charles",,"275",,"53.579106140080015","-113.53919165684908","
,  
(53.579106140080015, -113.53919165684908)"
"Princeton",,"265",,"53.59106599597657","-113.45842429905626","
,  
(53.59106599597657, -113.45842429905626)"
"Queen Mary Park",,"200",,"53.55649508227215","-113.51462741592654","
,  
(53.55649508227215, -113.51462741592654)"
"Queen Mary Park",,"200",,"53.55649638581755","-113.51350148363707","
,  
(53.55649638581755, -113.51350148363707)"
"Ramsey Heights",,"270",,"53.48234398306694","-113.58124885600793","
,  
(53.48234398306694, -113.58124885600793)"
"Richard Secord",,"205",,"53.47771317556154","-113.53290678890802","
,  
(53.47771317556154, -113.53290678890802)"
"Rideau Park",,"145",,"53.477855335048986","-113.50621266660526","
,  
(53.477855335048986, -113.50621266660526)"
"Rio Terrace",,"125",,"53.509547692668626","-113.58673399251344","
,  
(53.509547692668626, -113.58673399251344)"
"Ritchie Park",,"115",,"53.5139743098918","-113.48063496110306","
,  
(53.5139743098918, -113.48063496110306)"
"Riverdale",,"100",,"53.542955357325546","-113.46826671126233","
,  
(53.542955357325546, -113.46826671126233)"
"Riverdale",,"150",,"53.54285966493569","-113.46820805197645","
,  
(53.54285966493569, -113.46820805197645)"
"River Valley",,"145",,"53.533251969736135","-113.49469951815928","
,  
(53.533251969736135, -113.49469951815928)"
"River Valley",,"135",,"53.5330031056428","-113.49530284470485","
,  
(53.5330031056428, -113.49530284470485)"
"River Valley",,"135",,"53.532633151050305","-113.49457290599211","
,  
(53.532633151050305, -113.49457290599211)"
"RJ Scott",,"90",,"53.56982538962531","-113.40204213429854","
,  
(53.56982538962531, -113.40204213429854)"
"Rosslyn",,"250",,"53.59462628578825","-113.51407494951053","
,  
(53.59462628578825, -113.51407494951053)"
"Rosslyn",,"265",,"53.5932202904633","-113.51427028093241","
,  
(53.5932202904633, -113.51427028093241)"
"Rosslyn",,"300",,"53.59464684097426","-113.51546768847308","
,  
(53.59464684097426, -113.51546768847308)"
"Rosslyn",,"275",,"53.59326228162266","-113.51203006772542","
,  
(53.59326228162266, -113.51203006772542)"
"Rundle Heights",,"145",,"53.56268039384889","-113.39193920913435","
,  
(53.56268039384889, -113.39193920913435)"
"Rundle Park",,"275",,"53.557995807044335","-113.38612537372069","
,  
(53.557995807044335, -113.38612537372069)"
"Rundle Park",,"160",,"53.55713985883981","-113.38286681195952","
,  
(53.55713985883981, -113.38286681195952)"
"Rundle Park",,"220",,"53.556757159091596","-113.38455513621123","
,  
(53.556757159091596, -113.38455513621123)"
"Rundle Park",,"330",,"53.559144725521044","-113.38544141675214","
,  
(53.559144725521044, -113.38544141675214)"
"Rundle Park",,"300",,"53.556088230188074","-113.38410265560485","
,  
(53.556088230188074, -113.38410265560485)"
"Rundle Park",,"205",,"53.557127711395566","-113.38589285266171","
,  
(53.557127711395566, -113.38589285266171)"
"Rutherford",,"155",,"53.52332525394541","-113.46932172965136","
,  
(53.52332525394541, -113.46932172965136)"
"Sakaw",,"275",,"53.44268061214087","-113.42930603776826","
,  
(53.44268061214087, -113.42930603776826)"
"Sakaw",,"275",,"53.443640752991186","-113.42942167547224","
,  
(53.443640752991186, -113.42942167547224)"
"Sakaw",,"140",,"53.44180969980348","-113.42846743380656","
,  
(53.44180969980348, -113.42846743380656)"
"Satoo",,"175",,"53.44696751695281","-113.4594633192888","
,  
(53.44696751695281, -113.4594633192888)"
"S Bruce Smith",,"250",,"53.48963883562345","-113.63938978901994","
,  
(53.48963883562345, -113.63938978901994)"
"Scona Annex",,"250",,"53.50851510859626","-113.50110723222573","
,  
(53.50851510859626, -113.50110723222573)"
"Scott Robertson",,"275",,"53.596263287821756","-113.50327439965372","
,  
(53.596263287821756, -113.50327439965372)"
"Sherbrooke",,"200",,"53.57666529657928","-113.54743798014952","
,  
(53.57666529657928, -113.54743798014952)"
"Sherwood",,"150",,"53.53214655620034","-113.58428367578787","
,  
(53.53214655620034, -113.58428367578787)"
"Sherwood",,"225",,"53.53227339867346","-113.58482936677615","
,  
(53.53227339867346, -113.58482936677615)"
"Sifton",,"245",,"53.595842518852244","-113.40927527271153","
,  
(53.595842518852244, -113.40927527271153)"
"Sifton",,"100",,"53.593587324074605","-113.40793099099025","
,  
(53.593587324074605, -113.40793099099025)"
"Silver Berry E",,"250",,"53.45833034848319","-113.38098595288552","
,  
(53.45833034848319, -113.38098595288552)"
"Silver Berry W",,"275",,"53.45897210033109","-113.38506335549627","
,  
(53.45897210033109, -113.38506335549627)"
"Skyrattler",,"400",,"53.45133446636614","-113.52413303623526","
,  
(53.45133446636614, -113.52413303623526)"
"Spruce Avenue",,"185",,"53.56536558146179","-113.49896264153173","
,  
(53.56536558146179, -113.49896264153173)"
"Spruce Avenue",,"115",,"53.564711487683056","-113.49732750637635","
,  
(53.564711487683056, -113.49732750637635)"
"St. Agnes W",,"170",,"53.499880543375916","-113.505393618591","
,  
(53.499880543375916, -113.505393618591)"
"St. Angela",,"200",,"53.59538373821421","-113.55163784744373","
,  
(53.59538373821421, -113.55163784744373)"
"St. Anne",,"275",,"53.60455772553137","-113.48413048263443","
,  
(53.60455772553137, -113.48413048263443)"
"St. Anne",,"200",,"53.60465945926571","-113.48249530434288","
,  
(53.60465945926571, -113.48249530434288)"
"St. Augustine",,"280",,"53.473538030829225","-113.50878230519886","
,  
(53.473538030829225, -113.50878230519886)"
"St. Basil",,"160",,"53.5676959320573","-113.49661917384243","
,  
(53.5676959320573, -113.49661917384243)"
"St. Benedict",,"295",,"53.525339630203774","-113.63036604346108","
,  
(53.525339630203774, -113.63036604346108)"
"St. Benedict",,"195",,"53.52555681918916","-113.63435763738273","
,  
(53.52555681918916, -113.63435763738273)"
"St. Bernadette",,"105",,"53.57339788886251","-113.40235239157033","
,  
(53.57339788886251, -113.40235239157033)"
"St. Bernadette",,"105",,"53.573426315889066","-113.40224587273948","
,  
(53.573426315889066, -113.40224587273948)"
"St. Bernard",,"150",,"53.53409873480789","-113.43951888523503","
,  
(53.53409873480789, -113.43951888523503)"
"St. Bonaventure",,"160",,"53.60479780237294","-113.38760666745058","
,  
(53.60479780237294, -113.38760666745058)"
"St. Cecilia",,"230",,"53.59339233793499","-113.4794407934045","
,  
(53.59339233793499, -113.4794407934045)"
"St. Charles",,"150",,"53.63084412731989","-113.5030931964041","
,  
(53.63084412731989, -113.5030931964041)"
"St. Charles",,"150",,"53.63114261313121","-113.50250756712909","
,  
(53.63114261313121, -113.50250756712909)"
"St. Clement",,"250",,"53.446641485920516","-113.44805844161947","
,  
(53.446641485920516, -113.44805844161947)"
"St. Dominic",,"225",,"53.607637311377374","-113.43193512857806","
,  
(53.607637311377374, -113.43193512857806)"
"St. Edmund",,"200",,"53.59049510832194","-113.52559943467321","
,  
(53.59049510832194, -113.52559943467321)"
"Ste. Jeanne D'Arc",,"250",,"53.520559430236204","-113.43010099182065","
,  
(53.520559430236204, -113.43010099182065)"
"St. Elizabeth",,"200",,"53.46991301712231","-113.45372558087746","
,  
(53.46991301712231, -113.45372558087746)"
"St. Elizabeth Seton",,"175",,"53.595502706247615","-113.39580538332243","
,  
(53.595502706247615, -113.39580538332243)"
"St. Elizabeth Seton",,"225",,"53.59522961598077","-113.39478450796595","
,  
(53.59522961598077, -113.39478450796595)"
"St. Francis of Assisi",,"150",,"53.589176955644405","-113.44405779486017","
,  
(53.589176955644405, -113.44405779486017)"
"St. Francis Xavier",,"230",,"53.53071229107874","-113.60568287230063","
,  
(53.53071229107874, -113.60568287230063)"
"St. Francis Xavier",,"135",,"53.529040584336514","-113.60701973002803","
,  
(53.529040584336514, -113.60701973002803)"
"St. Gabriel",,"150",,"53.55179397920073","-113.42407336682442","
,  
(53.55179397920073, -113.42407336682442)"
"St. Gerard",,"185",,"53.581343103923956","-113.47016288736114","
,  
(53.581343103923956, -113.47016288736114)"
"St. Hilda",,"215",,"53.475010453873274","-113.45193355849283","
,  
(53.475010453873274, -113.45193355849283)"
"St. Jerome",,"235",,"53.561557680745125","-113.39137107633856","
,  
(53.561557680745125, -113.39137107633856)"
"St. John Bosco",,"275",,"53.62089867293457","-113.45918904790709","
,  
(53.62089867293457, -113.45918904790709)"
"St. Justin",,"100",,"53.51736419407419","-113.6214755526736","
,  
(53.51736419407419, -113.6214755526736)"
"St. Kateri",,"190",,"53.47457348758996","-113.40017239656014","
,  
(53.47457348758996, -113.40017239656014)"
"St. Leo",,"200",,"53.57652920933988","-113.4257918896119","
,  
(53.57652920933988, -113.4257918896119)"
"St. Lucy",,"150",,"53.623825419257884","-113.52753984701373","
,  
(53.623825419257884, -113.52753984701373)"
"St. Lucy",,"235",,"53.62460037828651","-113.52767529755893","
,  
(53.62460037828651, -113.52767529755893)"
"St. Maria Goretti",,"100",,"53.58556109087841","-113.41011248779203","
,  
(53.58556109087841, -113.41011248779203)"
"St. Maria Goretti",,"225",,"53.585685993077476","-113.4115113384458","
,  
(53.585685993077476, -113.4115113384458)"
"St. Mark",,"150",,"53.56824269141092","-113.5540897496188","
,  
(53.56824269141092, -113.5540897496188)"
"St. Martha",,"180",,"53.50671047915307","-113.63673656610135","
,  
(53.50671047915307, -113.63673656610135)"
"St. Martin",,"230",,"53.48952013880939","-113.5222919089946","
,  
(53.48952013880939, -113.5222919089946)"
"St. Mary",,"145",,"53.47537971522986","-113.58784531442612","
,  
(53.47537971522986, -113.58784531442612)"
"St. Matthew",,"225",,"53.59198359518899","-113.47405664717151","
,  
(53.59198359518899, -113.47405664717151)"
"St. Monica",,"230",,"53.49225064925938","-113.57442525204459","
,  
(53.49225064925938, -113.57442525204459)"
"St. Monica",,"230",,"53.493119923413325","-113.57442744837364","
,  
(53.493119923413325, -113.57442744837364)"
"St. Patrick",,"100",,"53.574273686686155","-113.4901666431551","
,  
(53.574273686686155, -113.4901666431551)"
"St. Paul",,"250",,"53.533724322928784","-113.57140882209407","
,  
(53.533724322928784, -113.57140882209407)"
"St. Pius X",,"175",,"53.578170091268","-113.54422035753332","
,  
(53.578170091268, -113.54422035753332)"
"Stratford",,"150",,"53.52099937410641","-113.58425852358705","
,  
(53.52099937410641, -113.58425852358705)"
"Strathearn",,"200",,"53.53085639932801","-113.46116475426705","
,  
(53.53085639932801, -113.46116475426705)"
"St. Richard",,"185",,"53.44787503455816","-113.42772205889375","
,  
(53.44787503455816, -113.42772205889375)"
"St. Richard",,"175",,"53.446974124384745","-113.42891674936229","
,  
(53.446974124384745, -113.42891674936229)"
"St. Rose",,"135",,"53.522040067469185","-113.57000710587444","
,  
(53.522040067469185, -113.57000710587444)"
"St. Rose",,"275",,"53.52193454242429","-113.56936552623935","
,  
(53.52193454242429, -113.56936552623935)"
"St. Teresa",,"200",,"53.459496109430695","-113.52944693101007","
,  
(53.459496109430695, -113.52944693101007)"
"St. Teresa",,"155",,"53.45916017183243","-113.52795392708823","
,  
(53.45916017183243, -113.52795392708823)"
"St. Thomas Aquinas",,"220",,"53.39863609061887","-113.5576048017375","
,  
(53.39863609061887, -113.5576048017375)"
"St. Thomas More",,"220",,"53.53408283825618","-113.60713591229725","
,  
(53.53408283825618, -113.60713591229725)"
"St. Vincent",,"125",,"53.54918612363953","-113.56055655811524","
,  
(53.54918612363953, -113.56055655811524)"
"Summerlea",,"150",,"53.527120287086106","-113.62462617808147","
,  
(53.527120287086106, -113.62462617808147)"
"Summerlea",,"150",,"53.526712883231944","-113.62563550797417","
,  
(53.526712883231944, -113.62563550797417)"
"Summerside W",,"250",,"53.420150593252295","-113.46441868557432","
,  
(53.420150593252295, -113.46441868557432)"
"Sweet Grass",,"160",,"53.463131940288804","-113.52652357953228","
,  
(53.463131940288804, -113.52652357953228)"
"Sweet Grass",,"135",,"53.46323864679846","-113.52579161334776","
,  
(53.46323864679846, -113.52579161334776)"
"Terrace Heights",,"200",,"53.539975214916616","-113.43663425932533","
,  
(53.539975214916616, -113.43663425932533)"
"Terwillegar Towne",,"275",,"53.44939435168699","-113.57462705249363","
,  
(53.44939435168699, -113.57462705249363)"
"The Hamptons",,"275",,"53.49054066355541","-113.68616106985034","
,  
(53.49054066355541, -113.68616106985034)"
"The Hamptons",,"275",,"53.493397383612596","-113.68854892727478","
,  
(53.493397383612596, -113.68854892727478)"
"The Hamptons",,"275",,"53.49339331099797","-113.68698498521339","
,  
(53.49339331099797, -113.68698498521339)"
"The Hamptons",,"275",,"53.489644988272325","-113.68553538747145","
,  
(53.489644988272325, -113.68553538747145)"
"The Meadows",,"250",,"53.45506875419567","-113.37151919982057","
,  
(53.45506875419567, -113.37151919982057)"
"The Meadows",,"250",,"53.461065721335586","-113.37123875858823","
,  
(53.461065721335586, -113.37123875858823)"
"The Meadows",,"250",,"53.455059877074845","-113.36983383948679","
,  
(53.455059877074845, -113.36983383948679)"
"Thornecliffe",,"180",,"53.51677536984179","-113.6201243540781","
,  
(53.51677536984179, -113.6201243540781)"
"Tipaskan",,"115",,"53.462696192926806","-113.4572450607804","
,  
(53.462696192926806, -113.4572450607804)"
"Tipaskan",,"160",,"53.46250260788668","-113.45846865758674","
,  
(53.46250260788668, -113.45846865758674)"
"Tipton",,"95",,"53.516908091536585","-113.5101990271375","
,  
(53.516908091536585, -113.5101990271375)"
"Twin Brooks",,"225",,"53.44260191567594","-113.5288886411554","
,  
(53.44260191567594, -113.5288886411554)"
"Twin Brooks",,"200",,"53.44144162223717","-113.52804971388069","
,  
(53.44144162223717, -113.52804971388069)"
"Twin Parks",,"200",,"53.50064388102525","-113.36836254096485","
,  
(53.50064388102525, -113.36836254096485)"
"Velma E Baker",,"215",,"53.479432275325095","-113.38645767752075","
,  
(53.479432275325095, -113.38645767752075)"
"Velma E Baker",,"285",,"53.48035849083358","-113.38524896019342","
,  
(53.48035849083358, -113.38524896019342)"
"Velma E Baker",,"230",,"53.47971339234753","-113.38493923214595","
,  
(53.47971339234753, -113.38493923214595)"
"Vernon Barford",,"230",,"53.47358473836286","-113.54114003901843","
,  
(53.47358473836286, -113.54114003901843)"
"Victoria Park",,"200",,"53.53469378997758","-113.51546524533273","
,  
(53.53469378997758, -113.51546524533273)"
"Wally Footz",,"275",,"53.57581227909254","-113.45180462486998","
,  
(53.57581227909254, -113.45180462486998)"
"Webber Greens Park",,"275",,"53.529149229063535","-113.68073975130667","
,  
(53.529149229063535, -113.68073975130667)"
"Wedgewood Heights",,"150",,"53.47969453731692","-113.64648411376345","
,  
(53.47969453731692, -113.64648411376345)"
"Weinlos",,"275",,"53.461887414280866","-113.41451812292128","
,  
(53.461887414280866, -113.41451812292128)"
"Weinlos",,"150",,"53.46132725345772","-113.41437254946716","
,  
(53.46132725345772, -113.41437254946716)"
"Westbrook",,"200",,"53.474464619202344","-113.54095936478471","
,  
(53.474464619202344, -113.54095936478471)"
"Westglen",,"80",,"53.55535224970919","-113.54180317870828","
,  
(53.55535224970919, -113.54180317870828)"
"Westglen",,"130",,"53.5540775819245","-113.54200804960284","
,  
(53.5540775819245, -113.54200804960284)"
"Westmount",,"160",,"53.56189100165634","-113.54726515554734","
,  
(53.56189100165634, -113.54726515554734)"
"Westmount",,"200",,"53.56073422409882","-113.54745894122364","
,  
(53.56073422409882, -113.54745894122364)"
"Westmount",,"160",,"53.561290347901384","-113.54727381779163","
,  
(53.561290347901384, -113.54727381779163)"
"Westridge",,"205",,"53.5059788474807","-113.60329882461735","
,  
(53.5059788474807, -113.60329882461735)"
"Westview Village",,"150",,"53.554111770103056","-113.69252383936285","
,  
(53.554111770103056, -113.69252383936285)"
"Wild Rose",,"275",,"53.471330935112206","-113.37926380568118","
,  
(53.471330935112206, -113.37926380568118)"
